,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3717,4.043478260869565,2607.0,-3.8478260869565215,1881.0,2318.0,-0.7065217391304348,28647.4609375,710.0,81899.99999999984,173.0487804878049,-5676.0,3.0,3.0,10558527.0,9.133089133089133,-246.0,164.0548780487805,-5381.0,7.500000000000001,710.0,0.012210012210012234,0.012210012210012234,756.0,-3.617224880382775,480.0,-6.966507177033493,1456.0,2.2966507177033493,5.626246973734071
3718,4.010869565217392,2511.0,-2.8043478260869565,1884.0,2260.0,-0.07608695652173914,28652.34375,709.0,84990.56603773567,170.2439024390244,-5584.0,3.0,3.0,10558687.0,9.137973137973137,1059.0,155.64024390243904,-5105.0,-32.28658536585366,709.0,0.011766011766011792,0.01176601176601179,428.0,-2.047846889952153,488.0,-5.588516746411483,1168.0,2.3349282296650715,4.8946124079255275
3719,3.4891304347826084,2437.0,-2.0,1932.0,2104.0,1.6195652173913042,28657.2265625,710.0,81899.99999999984,159.90853658536588,-5245.0,3.0,3.0,10558847.0,9.142857142857142,542.0,150.97560975609758,-4952.0,-16.52439024390244,710.0,0.012210012210012234,0.012210012210012234,-44.0,0.21052631578947367,348.0,-4.899521531100478,1024.0,1.6650717703349283,4.335553330811422
3720,3.1739130434782608,2407.0,-1.6739130434782608,1961.0,2081.0,1.8695652173913042,28662.109375,711.0,79026.31578947355,145.39634146341464,-4769.0,3.0,3.0,10559007.0,9.147741147741147,116.0,144.84756097560978,-4751.0,-3.536585365853659,711.0,0.012654012654012677,0.012654012654012677,72.0,-0.34449760765550236,340.0,-4.6124401913875595,964.0,1.6267942583732056,4.04610713980333
3721,3.510869565217391,2395.0,-1.5434782608695652,1930.0,2150.0,1.1195652173913042,28666.9921875,713.0,73844.26229508186,136.1890243902439,-4467.0,3.0,3.0,10559167.0,9.152625152625152,507.0,140.85365853658539,-4620.0,-15.457317073170733,713.0,0.013542013542013561,0.01354201354201356,276.0,-1.3205741626794258,420.0,-4.669856459330143,976.0,2.0095693779904304,3.995241735081762
3722,3.5978260869565215,2389.0,-1.4782608695652173,1922.0,2148.0,1.141304347826087,28671.875,710.0,81899.99999999984,136.15853658536588,-4466.0,3.0,3.0,10559327.0,9.157509157509157,917.0,143.2317073170732,-4698.0,-27.957317073170735,710.0,0.012210012210012234,0.012210012210012234,164.0,-0.784688995215311,400.0,-4.574162679425837,956.0,1.9138755980861244,4.0536629564924755
3723,3.4891304347826084,2393.0,-1.5217391304347825,1932.0,2089.0,1.7826086956521738,28676.7578125,714.0,71499.99999999991,138.8109756097561,-4553.0,3.0,3.0,10559487.0,9.162393162393162,947.0,144.20731707317074,-4730.0,-28.871951219512198,714.0,0.013986013986014003,0.013986013986014003,16.0,-0.07655502392344497,324.0,-4.325358851674641,904.0,1.5502392344497606,4.203262415533609
3724,3.2282608695652173,2384.0,-1.4239130434782608,1956.0,2057.0,2.130434782608696,28681.640625,711.0,79026.31578947355,137.65243902439025,-4515.0,3.0,3.0,10559647.0,9.167277167277167,1018.0,139.39024390243904,-4572.0,-31.03658536585366,711.0,0.012654012654012677,0.012654012654012677,-44.0,0.21052631578947367,264.0,-4.45933014354067,932.0,1.263157894736842,4.12164396331154
3725,2.891304347826087,2383.0,-1.4130434782608696,1987.0,2048.0,2.2282608695652173,28686.5234375,713.0,73844.26229508186,131.95121951219514,-4328.0,3.0,3.0,10559807.0,9.172161172161172,1196.0,135.03048780487805,-4429.0,-36.463414634146346,713.0,0.013542013542013561,0.01354201354201356,-48.0,0.2296650717703349,240.0,-4.401913875598086,920.0,1.1483253588516746,3.914266113340935
3726,2.858695652173913,2391.0,-1.5,1990.0,2042.0,2.293478260869565,28691.40625,712.0,76347.45762711852,124.42073170731709,-4081.0,3.0,3.0,10559967.0,9.177045177045176,1447.0,131.7987804878049,-4323.0,-44.11585365853659,712.0,0.013098013098013119,0.013098013098013117,-80.0,0.3827751196172249,240.0,-4.555023923444976,952.0,1.1483253588516746,3.9600736564916716
