,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4859,1578.0,9.08695652173913,7.33695652173913,1417.0,8.576086956521738,1464.0,36230.46875,84990.56603773567,709.0,-4803.0,146.4329268292683,3.0,3.0,1759242.0,5.7094017094017095,315.0,-136.58536585365854,-9.603658536585368,4480.0,709.0,0.011766011766011792,0.01176601176601179,6.92822966507177,-1448.0,1664.0,5.435406698564593,-1136.0,7.961722488038277,14.489754218608747
4860,1601.0,9.097826086956522,7.08695652173913,1416.0,8.532608695652174,1468.0,36235.3515625,84990.56603773567,709.0,-4811.0,146.6768292682927,3.0,3.0,1759402.0,5.714285714285714,266.0,-137.89634146341464,-8.109756097560977,4523.0,709.0,0.011766011766011792,0.01176601176601179,6.889952153110047,-1440.0,1660.0,5.205741626794258,-1088.0,7.9425837320574155,14.34575907376973
4861,1620.0,9.065217391304348,6.880434782608695,1419.0,8.521739130434783,1469.0,36240.234375,91928.57142857119,707.0,-4827.0,147.16463414634148,3.0,3.0,1759562.0,5.719169719169719,205.0,-138.78048780487805,-6.250000000000001,4552.0,707.0,0.010878010878010906,0.010878010878010906,6.947368421052631,-1452.0,1660.0,4.976076555023924,-1040.0,7.9425837320574155,14.217545039721934
4862,1641.0,9.16304347826087,6.6521739130434785,1410.0,8.554347826086957,1466.0,36245.1171875,84990.56603773567,709.0,-4877.0,148.68902439024393,3.0,3.0,1759722.0,5.724053724053724,144.0,-139.45121951219514,-4.390243902439025,4574.0,709.0,0.011766011766011792,0.01176601176601179,7.0047846889952154,-1464.0,1680.0,4.5933014354066986,-960.0,8.038277511961722,14.19118213129385
4863,1665.0,9.130434782608695,6.391304347826087,1413.0,8.565217391304348,1465.0,36250.0,88323.5294117645,708.0,-4938.0,150.5487804878049,3.0,3.0,1759882.0,5.728937728937729,55.0,-139.5426829268293,-1.676829268292683,4577.0,708.0,0.01132201132201135,0.011322011322011348,6.966507177033493,-1456.0,1656.0,4.401913875598086,-920.0,7.923444976076555,14.056192925053134
4864,1683.0,9.152173913043478,6.195652173913043,1411.0,8.565217391304348,1465.0,36254.8828125,81899.99999999984,710.0,-4999.0,152.40853658536588,3.0,3.0,1760042.0,5.733821733821734,-31.0,-139.69512195121953,0.9451219512195123,4582.0,710.0,0.012210012210012234,0.012210012210012234,6.889952153110047,-1440.0,1688.0,4.2105263157894735,-880.0,8.076555023923445,13.982537042862052
4865,1695.0,9.206521739130434,6.065217391304348,1406.0,8.630434782608695,1459.0,36259.765625,81899.99999999984,710.0,-5044.0,153.78048780487805,3.0,3.0,1760202.0,5.738705738705739,-154.0,-139.84756097560978,4.695121951219512,4587.0,710.0,0.012210012210012234,0.012210012210012234,6.966507177033493,-1456.0,1676.0,4.095693779904306,-856.0,8.019138755980862,14.00111813655338
4866,1708.0,9.26086956521739,5.923913043478261,1401.0,8.608695652173912,1461.0,36264.6484375,79026.31578947355,711.0,-5072.0,154.63414634146343,3.0,3.0,1760362.0,5.743589743589744,-307.0,-140.6707317073171,9.359756097560977,4614.0,711.0,0.012654012654012677,0.012654012654012677,6.909090909090909,-1444.0,1696.0,3.923444976076555,-820.0,8.114832535885167,13.963025878455559
4867,1716.0,9.315217391304348,5.83695652173913,1396.0,8.58695652173913,1463.0,36269.53125,95840.42553191462,706.0,-5067.0,154.4817073170732,3.0,3.0,1760522.0,5.7484737484737485,-495.0,-141.6768292682927,15.091463414634148,4647.0,706.0,0.010434010434010463,0.010434010434010463,7.023923444976076,-1468.0,1720.0,3.751196172248804,-784.0,8.229665071770334,13.949163372409478
4868,1730.0,9.282608695652174,5.684782608695652,1399.0,8.728260869565217,1450.0,36274.4140625,100099.99999999968,705.0,-5078.0,154.81707317073173,3.0,3.0,1760682.0,5.753357753357753,-725.0,-142.5609756097561,22.103658536585368,4676.0,705.0,0.009990009990010023,0.009990009990010021,7.1387559808612435,-1492.0,1712.0,3.751196172248804,-784.0,8.191387559808613,13.952279932394895
4869,1735.0,9.369565217391305,5.630434782608695,1391.0,8.706521739130434,1452.0,36279.296875,81899.99999999984,710.0,-5086.0,155.0609756097561,3.0,3.0,1760842.0,5.758241758241758,-930.0,-143.01829268292684,28.353658536585368,4691.0,710.0,0.012210012210012234,0.012210012210012234,7.215311004784689,-1508.0,1736.0,3.5980861244019136,-752.0,8.30622009569378,13.974765436246493
4870,1733.0,9.391304347826086,5.6521739130434785,1389.0,8.717391304347826,1451.0,36284.1796875,88323.5294117645,708.0,-5093.0,155.27439024390245,3.0,3.0,1761002.0,5.763125763125763,-1176.0,-143.109756097561,35.85365853658537,4694.0,708.0,0.01132201132201135,0.011322011322011348,7.100478468899521,-1484.0,1744.0,3.5598086124401913,-744.0,8.344497607655502,14.00487695233005
4871,1748.0,9.380434782608695,5.489130434782608,1390.0,8.75,1448.0,36289.0625,81899.99999999984,710.0,-5097.0,155.39634146341464,3.0,3.0,1761162.0,5.768009768009768,-1434.0,-142.9878048780488,43.71951219512196,4690.0,710.0,0.012210012210012234,0.012210012210012234,7.062200956937799,-1476.0,1736.0,3.5023923444976077,-732.0,8.30622009569378,13.952978522194885
4872,1752.0,9.33695652173913,5.445652173913043,1394.0,8.67391304347826,1455.0,36293.9453125,81899.99999999984,710.0,-5098.0,155.4268292682927,3.0,3.0,1761322.0,5.772893772893773,-1672.0,-142.9268292682927,50.97560975609757,4688.0,710.0,0.012210012210012234,0.012210012210012234,7.043062200956937,-1472.0,1724.0,3.4066985645933014,-712.0,8.248803827751196,13.858955666785034
4873,1764.0,9.26086956521739,5.315217391304348,1401.0,8.630434782608695,1459.0,36298.828125,84990.56603773567,709.0,-5084.0,155.0,3.0,3.0,1761482.0,5.777777777777778,-1887.0,-142.9878048780488,57.53048780487806,4690.0,709.0,0.011766011766011792,0.01176601176601179,7.023923444976076,-1468.0,1700.0,3.253588516746411,-680.0,8.133971291866029,13.72951730971107
4874,1779.0,9.097826086956522,5.1521739130434785,1416.0,8.543478260869565,1467.0,36303.7109375,88323.5294117645,708.0,-5067.0,154.4817073170732,3.0,3.0,1761642.0,5.7826617826617825,-2038.0,-142.5609756097561,62.13414634146342,4676.0,708.0,0.01132201132201135,0.011322011322011348,6.909090909090909,-1444.0,1664.0,3.0813397129186604,-644.0,7.961722488038277,13.502087110247187
4875,1795.0,8.880434782608695,4.978260869565217,1436.0,8.41304347826087,1479.0,36308.59375,81899.99999999984,710.0,-5040.0,153.65853658536588,3.0,3.0,1761802.0,5.787545787545787,-2173.0,-142.37804878048783,66.25,4670.0,710.0,0.012210012210012234,0.012210012210012234,6.794258373205741,-1420.0,1600.0,2.851674641148325,-596.0,7.655502392344498,13.206986930436416
4876,1808.0,8.66304347826087,4.83695652173913,1456.0,8.326086956521738,1487.0,36313.4765625,84990.56603773567,709.0,-5005.0,152.59146341463415,3.0,3.0,1761962.0,5.792429792429792,-2312.0,-142.25609756097563,70.48780487804879,4666.0,709.0,0.011766011766011792,0.01176601176601179,6.813397129186603,-1424.0,1536.0,2.6220095693779903,-548.0,7.349282296650717,12.95253622681652
4877,1827.0,8.391304347826086,4.630434782608695,1481.0,8.402173913043478,1480.0,36318.359375,84990.56603773567,709.0,-4986.0,152.01219512195124,3.0,3.0,1762122.0,5.797313797313797,-2421.0,-142.71341463414635,73.8109756097561,4681.0,709.0,0.011766011766011792,0.01176601176601179,6.698564593301435,-1400.0,1484.0,2.354066985645933,-492.0,7.100478468899521,12.745644016638224
4878,1840.0,8.195652173913043,4.489130434782608,1499.0,8.391304347826086,1481.0,36323.2421875,84990.56603773567,709.0,-4977.0,151.7378048780488,3.0,3.0,1762282.0,5.802197802197802,-2486.0,-143.38414634146343,75.79268292682927,4703.0,709.0,0.011766011766011792,0.01176601176601179,6.755980861244019,-1412.0,1428.0,2.2583732057416266,-472.0,6.832535885167464,12.559259344169227
4879,1851.0,7.978260869565217,4.369565217391305,1519.0,8.380434782608695,1482.0,36328.125,84990.56603773567,709.0,-4972.0,151.58536585365854,3.0,3.0,1762442.0,5.807081807081807,-2483.0,-144.08536585365854,75.70121951219512,4726.0,709.0,0.011766011766011792,0.01176601176601179,6.641148325358851,-1388.0,1392.0,2.1818181818181817,-456.0,6.660287081339713,12.368404660158443
4880,1853.0,7.804347826086956,4.3478260869565215,1535.0,8.152173913043478,1503.0,36333.0078125,81899.99999999984,710.0,-4939.0,150.57926829268294,3.0,3.0,1762602.0,5.811965811965812,-2449.0,-144.26829268292684,74.66463414634147,4732.0,710.0,0.012210012210012234,0.012210012210012234,6.488038277511961,-1356.0,1320.0,2.028708133971292,-424.0,6.315789473684211,12.094187702424437
4881,1871.0,7.576086956521739,4.1521739130434785,1556.0,8.08695652173913,1509.0,36337.890625,84990.56603773567,709.0,-4907.0,149.60365853658539,3.0,3.0,1762762.0,5.816849816849817,-2418.0,-144.14634146341464,73.71951219512196,4728.0,709.0,0.011766011766011792,0.01176601176601179,6.430622009569378,-1344.0,1304.0,1.971291866028708,-412.0,6.239234449760765,11.83370219168273
4882,1883.0,7.423913043478261,4.021739130434782,1570.0,7.956521739130435,1521.0,36342.7734375,81899.99999999984,710.0,-4847.0,147.77439024390245,3.0,3.0,1762922.0,5.8217338217338215,-2340.0,-144.08536585365854,71.34146341463415,4726.0,710.0,0.012210012210012234,0.012210012210012234,6.354066985645932,-1328.0,1280.0,1.7799043062200957,-372.0,6.124401913875598,11.60151320714898
4883,1901.0,7.3478260869565215,3.8260869565217392,1577.0,7.945652173913043,1522.0,36347.65625,79026.31578947355,711.0,-4809.0,146.6158536585366,3.0,3.0,1763082.0,5.826617826617826,-2303.0,-143.96341463414635,70.21341463414635,4722.0,711.0,0.012654012654012677,0.012654012654012677,6.181818181818182,-1292.0,1252.0,1.588516746411483,-332.0,5.990430622009569,11.478801247161378
4884,1920.0,7.380434782608695,3.619565217391304,1574.0,7.760869565217391,1539.0,36352.5390625,88323.5294117645,708.0,-4768.0,145.3658536585366,3.0,3.0,1763242.0,5.831501831501831,-2279.0,-143.8109756097561,69.48170731707317,4717.0,708.0,0.01132201132201135,0.011322011322011348,6.0669856459330145,-1268.0,1240.0,1.3779904306220094,-288.0,5.9330143540669855,11.305006251727894
4885,1929.0,7.326086956521739,3.5217391304347827,1579.0,7.673913043478261,1547.0,36357.421875,88323.5294117645,708.0,-4753.0,144.90853658536588,3.0,3.0,1763402.0,5.836385836385836,-2214.0,-143.59756097560978,67.5,4710.0,708.0,0.01132201132201135,0.011322011322011348,6.105263157894736,-1276.0,1244.0,1.1483253588516746,-240.0,5.952153110047846,11.178691247020792
4886,1941.0,7.217391304347826,3.391304347826087,1589.0,7.641304347826087,1550.0,36362.3046875,81899.99999999984,710.0,-4746.0,144.69512195121953,3.0,3.0,1763562.0,5.841269841269841,-2139.0,-143.38414634146343,65.21341463414635,4703.0,710.0,0.012210012210012234,0.012210012210012234,5.990430622009569,-1252.0,1232.0,1.0334928229665072,-216.0,5.894736842105263,11.044510607345424
4887,1949.0,7.271739130434782,3.3043478260869565,1584.0,7.5978260869565215,1554.0,36367.1875,81899.99999999984,710.0,-4723.0,143.9939024390244,3.0,3.0,1763722.0,5.846153846153846,-2063.0,-142.34756097560978,62.89634146341464,4669.0,710.0,0.012210012210012234,0.012210012210012234,5.952153110047846,-1244.0,1220.0,0.8612440191387559,-180.0,5.837320574162679,11.023786363337193
4888,1972.0,7.217391304347826,3.0543478260869565,1589.0,7.532608695652174,1560.0,36372.0703125,84990.56603773567,709.0,-4705.0,143.44512195121953,3.0,3.0,1763882.0,5.851037851037851,-1972.0,-141.21951219512195,60.1219512195122,4632.0,709.0,0.011766011766011792,0.01176601176601179,5.85645933014354,-1224.0,1220.0,0.6889952153110047,-144.0,5.837320574162679,10.870141289082332
4889,1989.0,7.173913043478261,2.869565217391304,1593.0,7.369565217391304,1575.0,36376.953125,88323.5294117645,708.0,-4700.0,143.2926829268293,3.0,3.0,1764042.0,5.8559218559218555,-1904.0,-139.4207317073171,58.04878048780488,4573.0,708.0,0.01132201132201135,0.011322011322011348,5.645933014354067,-1180.0,1196.0,0.4593301435406698,-96.0,5.722488038277512,10.677542993855528
4890,2001.0,7.010869565217391,2.7391304347826084,1608.0,7.369565217391304,1575.0,36381.8359375,84990.56603773567,709.0,-4673.0,142.46951219512195,3.0,3.0,1764202.0,5.86080586080586,-1801.0,-137.40853658536588,54.90853658536586,4507.0,709.0,0.011766011766011792,0.01176601176601179,5.70334928229665,-1192.0,1168.0,0.3062200956937799,-64.0,5.588516746411483,10.534021980830854
4891,2020.0,6.923913043478261,2.532608695652174,1616.0,7.3478260869565215,1577.0,36386.71875,88323.5294117645,708.0,-4663.0,142.16463414634148,3.0,3.0,1764362.0,5.865689865689865,-1722.0,-135.39634146341464,52.50000000000001,4441.0,708.0,0.01132201132201135,0.011322011322011348,5.70334928229665,-1192.0,1148.0,0.057416267942583726,-12.0,5.492822966507177,10.408901327378418
4892,2032.0,6.913043478260869,2.402173913043478,1617.0,7.413043478260869,1571.0,36391.6015625,84990.56603773567,709.0,-4641.0,141.4939024390244,3.0,3.0,1764522.0,5.87057387057387,-1601.0,-133.65853658536588,48.8109756097561,4384.0,709.0,0.011766011766011792,0.01176601176601179,5.741626794258373,-1200.0,1148.0,0.0,0.0,5.492822966507177,10.416996844168562
4893,2036.0,6.869565217391304,2.358695652173913,1621.0,7.467391304347826,1566.0,36396.484375,91928.57142857119,707.0,-4596.0,140.1219512195122,3.0,3.0,1764682.0,5.875457875457875,-1440.0,-132.8658536585366,43.90243902439025,4358.0,707.0,0.010878010878010906,0.010878010878010906,5.952153110047846,-1244.0,1156.0,-0.09569377990430622,20.0,5.5311004784688995,10.417115932340682
