,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
3573,1258.0,2.793478260869565,1996.0,10.815217391304348,1886.0,3.9891304347826084,59721.6796875,84990.56603773567,709.0,-2.6219512195121952,86.0,3.0,3.0,3885793.0,12.42979242979243,-760.0,7.073170731707318,-232.0,23.170731707317074,709.0,0.011766011766011792,0.01176601176601179,2.2392344497607652,-468.0,216.0,9.626794258373206,1.0334928229665072,-2012.0,11.861096477174096
3574,1260.0,2.858695652173913,1990.0,10.793478260869565,1891.0,3.934782608695652,59726.5625,84990.56603773567,709.0,-2.8658536585365857,94.0,3.0,3.0,3885953.0,12.434676434676435,-691.0,6.097560975609757,-200.0,21.06707317073171,709.0,0.011766011766011792,0.01176601176601179,2.1052631578947367,-440.0,212.0,9.626794258373206,1.014354066985646,-2012.0,11.838658200037523
3575,1258.0,2.891304347826087,1987.0,10.815217391304348,1901.0,3.8260869565217392,59731.4453125,100099.99999999968,705.0,-3.7500000000000004,123.0,3.0,3.0,3886113.0,12.43956043956044,-625.0,5.548780487804879,-182.0,19.05487804878049,705.0,0.009990009990010023,0.009990009990010021,2.0861244019138754,-436.0,236.0,9.588516746411482,1.1291866028708133,-2004.0,11.830786510278843
3576,1262.0,2.858695652173913,1990.0,10.771739130434783,1893.0,3.9130434782608696,59736.328125,95840.42553191462,706.0,-4.817073170731708,158.0,3.0,3.0,3886273.0,12.444444444444445,-527.0,5.000000000000001,-164.0,16.06707317073171,706.0,0.010434010434010463,0.010434010434010463,2.124401913875598,-444.0,248.0,9.588516746411482,1.186602870813397,-2004.0,11.811621988053032
3577,1262.0,2.902173913043478,1986.0,10.771739130434783,1902.0,3.8152173913043477,59741.2109375,84990.56603773567,709.0,-4.115853658536586,135.0,3.0,3.0,3886433.0,12.44932844932845,-400.0,5.27439024390244,-173.0,12.195121951219514,709.0,0.011766011766011792,0.01176601176601179,2.0669856459330145,-432.0,252.0,9.607655502392344,1.2057416267942582,-2008.0,11.790201909153259
3578,1258.0,2.934782608695652,1983.0,10.815217391304348,1903.0,3.8043478260869565,59746.09375,88323.5294117645,708.0,-2.8353658536585367,93.0,3.0,3.0,3886593.0,12.454212454212454,-321.0,5.640243902439025,-185.0,9.786585365853659,708.0,0.01132201132201135,0.011322011322011348,2.028708133971292,-424.0,248.0,9.68421052631579,1.186602870813397,-2024.0,11.834480916513703
3579,1254.0,3.0217391304347827,1975.0,10.858695652173912,1900.0,3.8369565217391304,59750.9765625,84990.56603773567,709.0,-2.957317073170732,97.0,3.0,3.0,3886753.0,12.45909645909646,-362.0,5.335365853658537,-175.0,11.036585365853659,709.0,0.011766011766011792,0.01176601176601179,2.0669856459330145,-432.0,288.0,9.607655502392344,1.3779904306220094,-2008.0,11.906486215028254
3580,1251.0,3.043478260869565,1973.0,10.891304347826086,1901.0,3.8260869565217392,59755.859375,84990.56603773567,709.0,-3.0487804878048785,100.0,3.0,3.0,3886913.0,12.463980463980464,-292.0,4.664634146341464,-153.0,8.902439024390246,709.0,0.011766011766011792,0.01176601176601179,1.9521531100478469,-408.0,296.0,9.68421052631579,1.416267942583732,-2024.0,11.938266696645156
3581,1255.0,3.108695652173913,1967.0,10.847826086956522,1897.0,3.869565217391304,59760.7421875,79026.31578947355,711.0,-3.0182926829268295,99.0,3.0,3.0,3887073.0,12.468864468864469,-207.0,3.7500000000000004,-123.0,6.310975609756098,711.0,0.012654012654012677,0.012654012654012677,1.9904306220095693,-416.0,304.0,9.607655502392344,1.4545454545454546,-2008.0,11.929495146163733
3582,1258.0,3.141304347826087,1964.0,10.815217391304348,1906.0,3.7717391304347827,59765.625,84990.56603773567,709.0,-4.237804878048781,139.0,3.0,3.0,3887233.0,12.473748473748474,-249.0,2.5000000000000004,-82.0,7.591463414634147,709.0,0.011766011766011792,0.01176601176601179,1.9521531100478469,-408.0,320.0,9.569377990430622,1.5311004784688995,-2000.0,11.876983467821113
3583,1258.0,3.184782608695652,1960.0,10.815217391304348,1911.0,3.717391304347826,59770.5078125,81899.99999999984,710.0,-3.2012195121951224,105.0,3.0,3.0,3887393.0,12.478632478632479,-247.0,4.817073170731708,-158.0,7.5304878048780495,710.0,0.012210012210012234,0.012210012210012234,1.971291866028708,-412.0,312.0,9.68421052631579,1.492822966507177,-2024.0,11.871426434740819
3584,1255.0,3.119565217391304,1966.0,10.847826086956522,1905.0,3.782608695652174,59775.390625,81899.99999999984,710.0,-2.3170731707317076,76.0,3.0,3.0,3887553.0,12.483516483516484,-156.0,4.451219512195123,-146.0,4.75609756097561,710.0,0.012210012210012234,0.012210012210012234,1.971291866028708,-412.0,288.0,9.569377990430622,1.3779904306220094,-2000.0,11.904417100506665
3585,1261.0,3.1630434782608696,1962.0,10.782608695652174,1906.0,3.7717391304347827,59780.2734375,84990.56603773567,709.0,-3.1097560975609757,102.0,3.0,3.0,3887713.0,12.488400488400488,-150.0,2.347560975609756,-77.0,4.573170731707317,709.0,0.011766011766011792,0.01176601176601179,1.971291866028708,-412.0,308.0,9.607655502392344,1.4736842105263157,-2008.0,11.853080207143433
3586,1261.0,3.217391304347826,1957.0,10.782608695652174,1914.0,3.684782608695652,59785.15625,88323.5294117645,708.0,-2.530487804878049,83.0,3.0,3.0,3887873.0,12.493284493284493,-174.0,2.8963414634146343,-95.0,5.3048780487804885,708.0,0.01132201132201135,0.011322011322011348,1.8373205741626792,-384.0,324.0,9.607655502392344,1.5502392344497606,-2008.0,11.840349655402616
3587,1269.0,3.3152173913043477,1948.0,10.695652173913043,1920.0,3.619565217391304,59790.0390625,81899.99999999984,710.0,-3.26219512195122,107.0,3.0,3.0,3888033.0,12.498168498168498,-237.0,3.3841463414634148,-111.0,7.225609756097562,710.0,0.012210012210012234,0.012210012210012234,1.8373205741626792,-384.0,352.0,9.531100478468899,1.6842105263157894,-1992.0,11.768130443697784
3588,1266.0,3.4130434782608696,1939.0,10.728260869565217,1919.0,3.6304347826086953,59794.921875,84990.56603773567,709.0,-2.530487804878049,83.0,3.0,3.0,3888193.0,12.503052503052503,-232.0,5.2439024390243905,-172.0,7.073170731707318,709.0,0.011766011766011792,0.01176601176601179,1.7416267942583732,-364.0,364.0,9.492822966507177,1.7416267942583732,-1984.0,11.8289688384372
3589,1266.0,3.402173913043478,1940.0,10.728260869565217,1920.0,3.619565217391304,59799.8046875,81899.99999999984,710.0,-1.7987804878048783,59.0,3.0,3.0,3888353.0,12.507936507936508,-194.0,5.27439024390244,-173.0,5.914634146341464,710.0,0.012210012210012234,0.012210012210012234,1.7224880382775118,-360.0,364.0,9.55023923444976,1.7416267942583732,-1996.0,11.822504852313944
3590,1266.0,3.5,1931.0,10.728260869565217,1929.0,3.5217391304347827,59804.6875,84990.56603773567,709.0,-2.4695121951219514,81.0,3.0,3.0,3888513.0,12.512820512820513,-283.0,4.51219512195122,-148.0,8.628048780487806,709.0,0.011766011766011792,0.01176601176601179,1.6650717703349283,-348.0,388.0,9.569377990430622,1.8564593301435406,-2000.0,11.821515460730057
3591,1260.0,3.532608695652174,1928.0,10.793478260869565,1940.0,3.402173913043478,59809.5703125,88323.5294117645,708.0,-1.0670731707317074,35.0,3.0,3.0,3888673.0,12.517704517704518,-259.0,5.457317073170732,-179.0,7.896341463414635,708.0,0.01132201132201135,0.011322011322011348,1.6842105263157894,-352.0,368.0,9.626794258373206,1.7607655502392343,-2012.0,11.855517048996843
3592,1260.0,3.4130434782608696,1939.0,10.793478260869565,1932.0,3.4891304347826084,59814.453125,95840.42553191462,706.0,-1.8902439024390245,62.0,3.0,3.0,3888833.0,12.522588522588523,-271.0,4.207317073170732,-138.0,8.26219512195122,706.0,0.010434010434010463,0.010434010434010463,1.645933014354067,-344.0,380.0,9.588516746411482,1.8181818181818181,-2004.0,11.84576168691947
3593,1255.0,3.434782608695652,1937.0,10.847826086956522,1937.0,3.434782608695652,59819.3359375,84990.56603773567,709.0,-1.4329268292682928,47.0,3.0,3.0,3888993.0,12.527472527472527,-246.0,4.024390243902439,-132.0,7.500000000000001,709.0,0.011766011766011792,0.01176601176601179,1.5311004784688995,-320.0,376.0,9.645933014354066,1.7990430622009568,-2016.0,11.885739099898274
3594,1255.0,3.4130434782608696,1939.0,10.847826086956522,1940.0,3.402173913043478,59824.21875,81899.99999999984,710.0,-0.030487804878048783,1.0,3.0,3.0,3889153.0,12.532356532356532,-224.0,5.548780487804879,-182.0,6.829268292682928,710.0,0.012210012210012234,0.012210012210012234,1.5311004784688995,-320.0,360.0,9.703349282296651,1.7224880382775118,-2028.0,11.870087781139071
3595,1247.0,3.5,1931.0,10.934782608695652,1942.0,3.3804347826086953,59829.1015625,79026.31578947355,711.0,-0.12195121951219513,4.0,3.0,3.0,3889313.0,12.537240537240537,-279.0,5.670731707317073,-186.0,8.506097560975611,711.0,0.012654012654012677,0.012654012654012677,1.569377990430622,-328.0,384.0,9.703349282296651,1.8373205741626792,-2028.0,11.968575939471812
3596,1243.0,3.4565217391304346,1935.0,10.978260869565217,1936.0,3.4456521739130435,59833.984375,88323.5294117645,708.0,-1.707317073170732,56.0,3.0,3.0,3889473.0,12.542124542124542,-322.0,4.51219512195122,-148.0,9.817073170731708,708.0,0.01132201132201135,0.011322011322011348,1.6076555023923444,-336.0,412.0,9.760765550239235,1.971291866028708,-2040.0,12.014252917135538
3597,1245.0,3.608695652173913,1921.0,10.956521739130434,1930.0,3.510869565217391,59838.8671875,79026.31578947355,711.0,-0.4573170731707317,15.0,3.0,3.0,3889633.0,12.547008547008547,-287.0,6.5548780487804885,-215.0,8.75,711.0,0.012654012654012677,0.012654012654012677,1.5119617224880382,-316.0,408.0,9.818181818181818,1.9521531100478469,-2052.0,12.057954139655136
3598,1240.0,3.5760869565217392,1924.0,11.01086956521739,1943.0,3.369565217391304,59843.75,81899.99999999984,710.0,-0.701219512195122,23.0,3.0,3.0,3889793.0,12.551892551892552,-356.0,6.402439024390245,-210.0,10.853658536585368,710.0,0.012210012210012234,0.012210012210012234,1.5311004784688995,-320.0,416.0,9.799043062200957,1.9904306220095693,-2048.0,12.057429919227763
3599,1238.0,3.5652173913043477,1925.0,11.032608695652174,1943.0,3.369565217391304,59848.6328125,79026.31578947355,711.0,-0.4573170731707317,15.0,3.0,3.0,3889953.0,12.556776556776557,-383.0,5.701219512195123,-187.0,11.676829268292684,711.0,0.012654012654012677,0.012654012654012677,1.492822966507177,-312.0,404.0,9.799043062200957,1.9330143540669855,-2048.0,12.074071369380432
3600,1234.0,3.510869565217391,1930.0,11.076086956521738,1947.0,3.3260869565217392,59853.515625,81899.99999999984,710.0,-0.3353658536585366,11.0,3.0,3.0,3890113.0,12.561660561660561,-351.0,4.847560975609756,-159.0,10.701219512195124,710.0,0.012210012210012234,0.012210012210012234,1.3588516746411483,-284.0,368.0,9.875598086124402,1.7607655502392343,-2064.0,12.08589102278954
3601,1234.0,3.391304347826087,1941.0,11.076086956521738,1952.0,3.2717391304347827,59858.3984375,81899.99999999984,710.0,0.6097560975609757,-20.0,3.0,3.0,3890273.0,12.566544566544566,-349.0,5.152439024390245,-169.0,10.640243902439025,710.0,0.012210012210012234,0.012210012210012234,1.3779904306220094,-288.0,364.0,9.894736842105262,1.7416267942583732,-2068.0,12.036815375573111
3602,1238.0,3.3043478260869565,1949.0,11.032608695652174,1951.0,3.282608695652174,59863.28125,88323.5294117645,708.0,-1.707317073170732,56.0,3.0,3.0,3890433.0,12.571428571428571,-352.0,2.164634146341464,-71.0,10.731707317073171,708.0,0.01132201132201135,0.011322011322011348,1.3971291866028708,-292.0,336.0,9.779904306220095,1.6076555023923444,-2044.0,11.975503706981048
3603,1243.0,3.2065217391304346,1958.0,10.978260869565217,1960.0,3.184782608695652,59868.1640625,88323.5294117645,708.0,-2.073170731707317,68.0,3.0,3.0,3890593.0,12.576312576312576,-280.0,1.128048780487805,-37.0,8.536585365853659,708.0,0.01132201132201135,0.011322011322011348,1.339712918660287,-280.0,328.0,9.741626794258373,1.569377990430622,-2036.0,11.872103168705753
3604,1253.0,3.1739130434782608,1961.0,10.869565217391305,1967.0,3.108695652173913,59873.046875,84990.56603773567,709.0,-3.1097560975609757,102.0,3.0,3.0,3890753.0,12.581196581196581,-237.0,1.0060975609756098,-33.0,7.225609756097562,709.0,0.011766011766011792,0.01176601176601179,1.263157894736842,-264.0,316.0,9.665071770334928,1.5119617224880382,-2020.0,11.742451221126247
3605,1255.0,3.217391304347826,1957.0,10.847826086956522,1973.0,3.043478260869565,59877.9296875,84990.56603773567,709.0,-2.682926829268293,88.0,3.0,3.0,3890913.0,12.586080586080586,-234.0,2.2865853658536586,-75.0,7.134146341463415,709.0,0.011766011766011792,0.01176601176601179,1.2822966507177034,-268.0,332.0,9.607655502392344,1.588516746411483,-2008.0,11.717068641197468
3606,1262.0,3.358695652173913,1944.0,10.771739130434783,1972.0,3.0543478260869565,59882.8125,88323.5294117645,708.0,-1.4634146341463417,48.0,3.0,3.0,3891073.0,12.59096459096459,-191.0,3.3841463414634148,-111.0,5.823170731707318,708.0,0.01132201132201135,0.011322011322011348,1.2057416267942582,-252.0,320.0,9.607655502392344,1.5311004784688995,-2008.0,11.689321666409645
3607,1260.0,3.2717391304347827,1952.0,10.793478260869565,1972.0,3.0543478260869565,59887.6953125,88323.5294117645,708.0,-0.9146341463414634,30.0,3.0,3.0,3891233.0,12.595848595848596,-155.0,3.932926829268293,-129.0,4.725609756097562,708.0,0.01132201132201135,0.011322011322011348,1.1674641148325358,-244.0,308.0,9.588516746411482,1.4736842105263157,-2004.0,11.68471182991708
3608,1264.0,3.217391304347826,1957.0,10.75,1979.0,2.9782608695652173,59892.578125,100099.99999999968,705.0,0.15243902439024393,-5.0,3.0,3.0,3891393.0,12.6007326007326,-92.0,4.359756097560976,-143.0,2.804878048780488,705.0,0.009990009990010023,0.009990009990010021,1.2057416267942582,-252.0,320.0,9.588516746411482,1.5311004784688995,-2004.0,11.609657385662867
3609,1261.0,3.2282608695652173,1956.0,10.782608695652174,1984.0,2.9239130434782608,59897.4609375,84990.56603773567,709.0,-0.6402439024390244,21.0,3.0,3.0,3891553.0,12.605616605616605,-44.0,3.9024390243902443,-128.0,1.3414634146341464,709.0,0.011766011766011792,0.01176601176601179,1.1100478468899522,-232.0,328.0,9.645933014354066,1.569377990430622,-2016.0,11.629083627326022
3610,1259.0,3.3043478260869565,1949.0,10.804347826086957,1976.0,3.010869565217391,59902.34375,84990.56603773567,709.0,-1.3414634146341464,44.0,3.0,3.0,3891713.0,12.61050061050061,-64.0,4.146341463414634,-136.0,1.9512195121951221,709.0,0.011766011766011792,0.01176601176601179,1.1483253588516746,-240.0,348.0,9.569377990430622,1.6650717703349283,-2000.0,11.692646494339419
3611,1257.0,3.3804347826086953,1942.0,10.826086956521738,1975.0,3.0217391304347827,59907.2265625,88323.5294117645,708.0,-2.439024390243903,80.0,3.0,3.0,3891873.0,12.615384615384615,-106.0,4.939024390243903,-162.0,3.231707317073171,708.0,0.01132201132201135,0.011322011322011348,1.1100478468899522,-232.0,380.0,9.607655502392344,1.8181818181818181,-2008.0,11.737223073710474
3612,1253.0,3.4565217391304346,1935.0,10.869565217391305,1968.0,3.0978260869565215,59912.109375,84990.56603773567,709.0,-2.957317073170732,97.0,3.0,3.0,3892033.0,12.62026862026862,-129.0,5.579268292682928,-183.0,3.932926829268293,709.0,0.011766011766011792,0.01176601176601179,1.3205741626794258,-276.0,424.0,9.607655502392344,2.028708133971292,-2008.0,11.819116591912971
3613,1256.0,3.619565217391304,1920.0,10.83695652173913,1954.0,3.25,59916.9921875,81899.99999999984,710.0,-3.0182926829268295,99.0,3.0,3.0,3892193.0,12.625152625152625,-139.0,5.3048780487804885,-174.0,4.237804878048781,710.0,0.012210012210012234,0.012210012210012234,1.3014354066985645,-272.0,428.0,9.645933014354066,2.047846889952153,-2016.0,11.87869433132334
3614,1258.0,3.6304347826086953,1919.0,10.815217391304348,1954.0,3.25,59921.875,84990.56603773567,709.0,-2.5914634146341466,85.0,3.0,3.0,3892353.0,12.63003663003663,-160.0,4.939024390243903,-162.0,4.878048780487806,709.0,0.011766011766011792,0.01176601176601179,1.4545454545454546,-304.0,436.0,9.665071770334928,2.0861244019138754,-2020.0,11.862187147906033
3615,1258.0,3.619565217391304,1920.0,10.815217391304348,1950.0,3.293478260869565,59926.7578125,84990.56603773567,709.0,-1.4939024390243905,49.0,3.0,3.0,3892513.0,12.634920634920634,-221.0,6.402439024390245,-210.0,6.737804878048781,709.0,0.011766011766011792,0.01176601176601179,1.5119617224880382,-316.0,404.0,9.645933014354066,1.9330143540669855,-2016.0,11.870854166358097
3616,1250.0,3.5760869565217392,1924.0,10.902173913043478,1942.0,3.3804347826086953,59931.640625,81899.99999999984,710.0,-0.9146341463414634,30.0,3.0,3.0,3892673.0,12.63980463980464,-252.0,7.500000000000001,-246.0,7.682926829268293,710.0,0.012210012210012234,0.012210012210012234,1.5311004784688995,-320.0,392.0,9.645933014354066,1.875598086124402,-2016.0,11.961318207886677
3617,1251.0,3.510869565217391,1930.0,10.891304347826086,1933.0,3.4782608695652173,59936.5234375,84990.56603773567,709.0,-0.24390243902439027,8.0,3.0,3.0,3892833.0,12.644688644688644,-278.0,8.932926829268293,-293.0,8.475609756097562,709.0,0.011766011766011792,0.01176601176601179,1.588516746411483,-332.0,392.0,9.68421052631579,1.875598086124402,-2024.0,11.960142732329482
3618,1248.0,3.4782608695652173,1933.0,10.92391304347826,1931.0,3.5,59941.40625,81899.99999999984,710.0,-0.8841463414634148,29.0,3.0,3.0,3892993.0,12.649572649572649,-262.0,7.652439024390245,-251.0,7.987804878048781,710.0,0.012210012210012234,0.012210012210012234,1.6842105263157894,-352.0,380.0,9.741626794258373,1.8181818181818181,-2036.0,11.986666544883237
3619,1245.0,3.3260869565217392,1947.0,10.956521739130434,1938.0,3.4239130434782608,59946.2890625,88323.5294117645,708.0,-0.8231707317073171,27.0,3.0,3.0,3893153.0,12.654456654456654,-268.0,7.25609756097561,-238.0,8.170731707317074,708.0,0.01132201132201135,0.011322011322011348,1.645933014354067,-344.0,340.0,9.779904306220095,1.6267942583732056,-2044.0,11.951209294112559
3620,1242.0,3.260869565217391,1953.0,10.989130434782608,1947.0,3.3260869565217392,59951.171875,81899.99999999984,710.0,-0.39634146341463417,13.0,3.0,3.0,3893313.0,12.659340659340659,-262.0,7.560975609756098,-248.0,7.987804878048781,710.0,0.012210012210012234,0.012210012210012234,1.5311004784688995,-320.0,336.0,9.837320574162678,1.6076555023923444,-2056.0,11.935539890443604
3621,1241.0,3.217391304347826,1957.0,11.0,1950.0,3.293478260869565,59956.0546875,84990.56603773567,709.0,-0.426829268292683,14.0,3.0,3.0,3893473.0,12.664224664224664,-244.0,7.347560975609757,-241.0,7.439024390243903,709.0,0.011766011766011792,0.01176601176601179,1.4354066985645932,-300.0,308.0,9.837320574162678,1.4736842105263157,-2056.0,11.924705692809086
3622,1243.0,3.1739130434782608,1961.0,10.978260869565217,1954.0,3.25,59960.9375,88323.5294117645,708.0,-0.6707317073170732,22.0,3.0,3.0,3893633.0,12.669108669108669,-220.0,6.646341463414635,-218.0,6.707317073170732,708.0,0.01132201132201135,0.011322011322011348,1.4354066985645932,-300.0,308.0,9.760765550239235,1.4736842105263157,-2040.0,11.881011561638523
3623,1240.0,3.152173913043478,1963.0,11.01086956521739,1962.0,3.1630434782608696,59965.8203125,88323.5294117645,708.0,-0.7317073170731708,24.0,3.0,3.0,3893793.0,12.673992673992673,-177.0,6.189024390243903,-203.0,5.396341463414634,708.0,0.01132201132201135,0.011322011322011348,1.3971291866028708,-292.0,300.0,9.818181818181818,1.4354066985645932,-2052.0,11.881931366813692
3624,1241.0,3.043478260869565,1973.0,11.0,1959.0,3.1956521739130435,59970.703125,95840.42553191462,706.0,-0.09146341463414635,3.0,3.0,3.0,3893953.0,12.678876678876678,-111.0,6.615853658536586,-217.0,3.3841463414634148,706.0,0.010434010434010463,0.010434010434010463,1.339712918660287,-280.0,280.0,9.799043062200957,1.339712918660287,-2048.0,11.85221298918564
3625,1237.0,2.9782608695652173,1979.0,11.043478260869565,1959.0,3.1956521739130435,59975.5859375,84990.56603773567,709.0,1.128048780487805,-37.0,3.0,3.0,3894113.0,12.683760683760683,-72.0,8.048780487804878,-264.0,2.1951219512195124,709.0,0.011766011766011792,0.01176601176601179,1.3779904306220094,-288.0,260.0,9.837320574162678,1.244019138755981,-2056.0,11.8760533310573
3626,1236.0,2.9456521739130435,1982.0,11.054347826086957,1952.0,3.2717391304347827,59980.46875,81899.99999999984,710.0,1.0060975609756098,-33.0,3.0,3.0,3894273.0,12.688644688644688,-42.0,7.378048780487806,-242.0,1.2804878048780488,710.0,0.012210012210012234,0.012210012210012234,1.4545454545454546,-304.0,260.0,9.837320574162678,1.244019138755981,-2056.0,11.898728903853984
3627,1235.0,3.141304347826087,1964.0,11.065217391304348,1957.0,3.217391304347826,59985.3515625,91928.57142857119,707.0,0.4573170731707317,-15.0,3.0,3.0,3894433.0,12.693528693528693,28.0,5.7926829268292686,-190.0,-0.853658536585366,707.0,0.010878010878010906,0.010878010878010906,1.4545454545454546,-304.0,276.0,9.85645933014354,1.3205741626794258,-2060.0,11.94397068515275
3628,1226.0,2.9565217391304346,1981.0,11.16304347826087,1944.0,3.358695652173913,59990.234375,91928.57142857119,707.0,-0.3353658536585366,11.0,3.0,3.0,3894593.0,12.698412698412698,87.0,5.335365853658537,-175.0,-2.6524390243902443,707.0,0.010878010878010906,0.010878010878010906,1.492822966507177,-312.0,296.0,9.875598086124402,1.416267942583732,-2064.0,12.026445733275702
3629,1238.0,3.0543478260869565,1972.0,11.032608695652174,1927.0,3.543478260869565,59995.1171875,79026.31578947355,711.0,-0.9756097560975611,32.0,3.0,3.0,3894753.0,12.703296703296703,114.0,5.27439024390244,-173.0,-3.4756097560975614,711.0,0.012654012654012677,0.012654012654012677,1.5502392344497606,-324.0,300.0,9.779904306220095,1.4354066985645932,-2044.0,11.983477519458084
3630,1237.0,3.0869565217391304,1969.0,11.043478260869565,1937.0,3.434782608695652,60000.0,81899.99999999984,710.0,-0.30487804878048785,10.0,3.0,3.0,3894913.0,12.708180708180707,162.0,5.731707317073171,-188.0,-4.939024390243903,710.0,0.012210012210012234,0.012210012210012234,1.6842105263157894,-352.0,320.0,9.837320574162678,1.5311004784688995,-2056.0,11.970189816139278
3631,1238.0,3.2065217391304346,1958.0,11.032608695652174,1935.0,3.4565217391304346,60004.8828125,79026.31578947355,711.0,0.8231707317073171,-27.0,3.0,3.0,3895073.0,12.713064713064712,171.0,6.615853658536586,-217.0,-5.213414634146342,711.0,0.012654012654012677,0.012654012654012677,1.7033492822966507,-356.0,320.0,9.818181818181818,1.5311004784688995,-2052.0,11.99782392052731
3632,1237.0,3.2717391304347827,1952.0,11.043478260869565,1928.0,3.532608695652174,60009.765625,81899.99999999984,710.0,0.853658536585366,-28.0,3.0,3.0,3895233.0,12.717948717948717,183.0,6.00609756097561,-197.0,-5.579268292682928,710.0,0.012210012210012234,0.012210012210012234,1.7224880382775118,-360.0,336.0,11.004784688995215,1.6076555023923444,-2300.0,12.047489914190184
3633,1234.0,3.293478260869565,1950.0,11.076086956521738,1924.0,3.5760869565217392,60014.6484375,84990.56603773567,709.0,0.9146341463414634,-30.0,3.0,3.0,3895393.0,12.722832722832722,195.0,5.823170731707318,-191.0,-5.945121951219512,709.0,0.011766011766011792,0.01176601176601179,1.7416267942583732,-364.0,360.0,9.837320574162678,1.7224880382775118,-2056.0,12.096077845477694
3634,1235.0,3.358695652173913,1944.0,11.065217391304348,1920.0,3.619565217391304,60019.53125,79026.31578947355,711.0,0.9146341463414634,-30.0,3.0,3.0,3895553.0,12.727716727716727,204.0,5.609756097560976,-184.0,-6.219512195121951,711.0,0.012654012654012677,0.012654012654012677,1.7224880382775118,-360.0,344.0,9.875598086124402,1.645933014354067,-2064.0,12.11697671713968
3635,1234.0,3.369565217391304,1943.0,11.076086956521738,1926.0,3.5543478260869565,60024.4140625,88323.5294117645,708.0,0.9756097560975611,-32.0,3.0,3.0,3895713.0,12.732600732600732,157.0,5.670731707317073,-186.0,-4.786585365853659,708.0,0.01132201132201135,0.011322011322011348,1.7224880382775118,-360.0,364.0,9.85645933014354,1.7416267942583732,-2060.0,12.110617675886452
3636,1240.0,3.3369565217391304,1946.0,11.01086956521739,1920.0,3.619565217391304,60029.296875,84990.56603773567,709.0,-1.9207317073170733,63.0,3.0,3.0,3895873.0,12.737484737484737,115.0,2.804878048780488,-92.0,-3.50609756097561,709.0,0.011766011766011792,0.01176601176601179,1.8181818181818181,-380.0,348.0,9.779904306220095,1.6650717703349283,-2044.0,12.061334079327912
3637,1234.0,3.293478260869565,1950.0,11.076086956521738,1933.0,3.4782608695652173,60034.1796875,88323.5294117645,708.0,-0.4573170731707317,15.0,3.0,3.0,3896033.0,12.742368742368742,193.0,3.4451219512195124,-113.0,-5.884146341463415,708.0,0.01132201132201135,0.011322011322011348,1.6842105263157894,-352.0,316.0,9.894736842105262,1.5119617224880382,-2068.0,12.067518386147169
3638,1235.0,3.217391304347826,1957.0,11.065217391304348,1927.0,3.543478260869565,60039.0625,88323.5294117645,708.0,0.2134146341463415,-7.0,3.0,3.0,3896193.0,12.747252747252746,120.0,4.481707317073171,-147.0,-3.658536585365854,708.0,0.01132201132201135,0.011322011322011348,1.7799043062200957,-372.0,324.0,9.837320574162678,1.5502392344497606,-2056.0,12.05598942050682
3639,1232.0,3.0760869565217392,1970.0,11.097826086956522,1925.0,3.5652173913043477,60043.9453125,88323.5294117645,708.0,1.0670731707317074,-35.0,3.0,3.0,3896353.0,12.752136752136751,167.0,4.786585365853659,-157.0,-5.091463414634147,708.0,0.01132201132201135,0.011322011322011348,1.7799043062200957,-372.0,292.0,9.875598086124402,1.3971291866028708,-2064.0,12.055489615427273
3640,1236.0,3.010869565217391,1976.0,11.054347826086957,1924.0,3.5760869565217392,60048.828125,81899.99999999984,710.0,2.4695121951219514,-81.0,3.0,3.0,3896513.0,12.757020757020758,223.0,4.878048780487806,-160.0,-6.798780487804879,710.0,0.012210012210012234,0.012210012210012234,1.6267942583732056,-340.0,260.0,9.799043062200957,1.244019138755981,-2048.0,12.00218060685102
3641,1232.0,2.934782608695652,1983.0,11.097826086956522,1935.0,3.4565217391304346,60053.7109375,84990.56603773567,709.0,2.6524390243902443,-87.0,3.0,3.0,3896673.0,12.761904761904763,224.0,4.176829268292684,-137.0,-6.829268292682928,709.0,0.011766011766011792,0.01176601176601179,1.6650717703349283,-348.0,268.0,9.818181818181818,1.2822966507177034,-2052.0,11.988420886410204
3642,1238.0,2.934782608695652,1983.0,11.032608695652174,1925.0,3.5652173913043477,60058.59375,81899.99999999984,710.0,1.0670731707317074,-35.0,3.0,3.0,3896833.0,12.766788766788768,259.0,2.713414634146342,-89.0,-7.896341463414635,710.0,0.012210012210012234,0.012210012210012234,1.5502392344497606,-324.0,272.0,9.779904306220095,1.3014354066985645,-2044.0,11.960024190566731
