,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
967,2.9565217391304346,1307.0,10.282608695652174,1981.0,1732.0,5.663043478260869,12153.3203125,88323.5294117645,708.0,11.981707317073171,-393.0,3.0,3.0,12269787.0,2.705738705738706,5.365853658536586,-400.0,-176.0,12.195121951219514,0.011322011322011348,0.01132201132201135,708.0,4.0,-836.0,9.110047846889952,280.0,1.339712918660287,-1904.0,12.105499734357336
968,2.967391304347826,1307.0,10.282608695652174,1980.0,1733.0,5.6521739130434785,12158.203125,84990.56603773567,709.0,12.01219512195122,-394.0,3.0,3.0,12269947.0,2.7106227106227108,5.579268292682928,-386.0,-183.0,11.76829268292683,0.01176601176601179,0.011766011766011792,709.0,3.9808612440191387,-832.0,9.014354066985646,272.0,1.3014354066985645,-1884.0,12.10307905800462
969,2.9456521739130435,1309.0,10.26086956521739,1982.0,1729.0,5.695652173913043,12163.0859375,91928.57142857119,707.0,12.164634146341465,-399.0,3.0,3.0,12270107.0,2.7155067155067156,5.396341463414634,-372.0,-177.0,11.341463414634147,0.010878010878010906,0.010878010878010906,707.0,4.0,-836.0,8.937799043062201,248.0,1.186602870813397,-1868.0,12.09970101491287
970,2.858695652173913,1310.0,10.25,1990.0,1728.0,5.706521739130435,12167.96875,88323.5294117645,708.0,12.073170731707318,-396.0,3.0,3.0,12270267.0,2.7203907203907205,5.487804878048781,-338.0,-180.0,10.30487804878049,0.011322011322011348,0.01132201132201135,708.0,4.019138755980861,-840.0,8.91866028708134,252.0,1.2057416267942582,-1864.0,12.074726961340627
971,2.9130434782608696,1320.0,10.141304347826086,1985.0,1724.0,5.75,12172.8515625,81899.99999999984,710.0,11.981707317073171,-393.0,3.0,3.0,12270427.0,2.7252747252747254,5.701219512195123,-304.0,-187.0,9.26829268292683,0.012210012210012234,0.012210012210012234,710.0,3.9617224880382773,-828.0,8.842105263157894,252.0,1.2057416267942582,-1848.0,12.016421105365543
972,2.891304347826087,1325.0,10.08695652173913,1987.0,1731.0,5.673913043478261,12177.734375,88323.5294117645,708.0,11.615853658536587,-381.0,3.0,3.0,12270587.0,2.7301587301587302,6.00609756097561,-274.0,-197.0,8.353658536585368,0.011322011322011348,0.01132201132201135,708.0,3.9617224880382773,-828.0,8.78468899521531,260.0,1.244019138755981,-1836.0,11.928940519935807
973,2.858695652173913,1324.0,10.097826086956522,1990.0,1734.0,5.641304347826087,12182.6171875,91928.57142857119,707.0,11.76829268292683,-386.0,3.0,3.0,12270747.0,2.735042735042735,6.128048780487806,-228.0,-201.0,6.951219512195123,0.010878010878010906,0.010878010878010906,707.0,3.942583732057416,-824.0,8.822966507177034,228.0,1.0909090909090908,-1844.0,11.91480370207496
974,2.8369565217391304,1322.0,10.119565217391305,1992.0,1737.0,5.608695652173913,12187.5,100099.99999999968,705.0,12.042682926829269,-395.0,3.0,3.0,12270907.0,2.73992673992674,5.945121951219512,-185.0,-195.0,5.640243902439025,0.009990009990010021,0.009990009990010023,705.0,3.9617224880382773,-828.0,8.822966507177034,232.0,1.1100478468899522,-1844.0,11.912656690007845
975,2.880434782608696,1324.0,10.097826086956522,1988.0,1731.0,5.673913043478261,12192.3828125,88323.5294117645,708.0,12.195121951219514,-400.0,3.0,3.0,12271067.0,2.744810744810745,5.701219512195123,-149.0,-187.0,4.5426829268292686,0.011322011322011348,0.01132201132201135,708.0,3.942583732057416,-824.0,8.899521531100477,232.0,1.1100478468899522,-1860.0,11.935505244615094
976,2.9891304347826084,1316.0,10.184782608695652,1978.0,1738.0,5.5978260869565215,12197.265625,88323.5294117645,708.0,12.77439024390244,-419.0,3.0,3.0,12271227.0,2.7496947496947497,5.396341463414634,-96.0,-177.0,2.9268292682926833,0.011322011322011348,0.01132201132201135,708.0,4.0,-836.0,8.937799043062201,236.0,1.1291866028708133,-1868.0,12.000014768421915
977,2.8478260869565215,1318.0,10.16304347826087,1991.0,1740.0,5.576086956521739,12202.1484375,100099.99999999968,705.0,13.04878048780488,-428.0,3.0,3.0,12271387.0,2.7545787545787546,5.060975609756098,-60.0,-166.0,1.829268292682927,0.009990009990010021,0.009990009990010023,705.0,3.923444976076555,-820.0,8.937799043062201,244.0,1.1674641148325358,-1868.0,11.936930589949107
978,2.858695652173913,1312.0,10.228260869565217,1990.0,1743.0,5.543478260869565,12207.03125,88323.5294117645,708.0,13.719512195121952,-450.0,3.0,3.0,12271547.0,2.7594627594627594,4.786585365853659,-19.0,-157.0,0.5792682926829269,0.011322011322011348,0.01132201132201135,708.0,3.827751196172249,-800.0,8.995215311004785,232.0,1.1100478468899522,-1880.0,11.979967131689907
979,2.869565217391304,1306.0,10.293478260869565,1989.0,1741.0,5.565217391304348,12211.9140625,91928.57142857119,707.0,14.51219512195122,-476.0,3.0,3.0,12271707.0,2.7643467643467643,4.176829268292684,43.0,-137.0,-1.3109756097560976,0.010878010878010906,0.010878010878010906,707.0,3.923444976076555,-820.0,9.033492822966506,236.0,1.1291866028708133,-1888.0,12.048308755021706
980,2.869565217391304,1313.0,10.217391304347826,1989.0,1740.0,5.576086956521739,12216.796875,91928.57142857119,707.0,15.152439024390246,-497.0,3.0,3.0,12271867.0,2.769230769230769,3.689024390243903,94.0,-121.0,-2.8658536585365857,0.010878010878010906,0.010878010878010906,707.0,3.9043062200956937,-816.0,9.033492822966506,228.0,1.0909090909090908,-1888.0,11.988420886410205
981,2.902173913043478,1309.0,10.26086956521739,1986.0,1746.0,5.510869565217392,12221.6796875,91928.57142857119,707.0,15.914634146341465,-522.0,3.0,3.0,12272027.0,2.774114774114774,3.1097560975609757,145.0,-102.0,-4.420731707317073,0.010878010878010906,0.010878010878010906,707.0,3.9043062200956937,-816.0,8.956937799043061,228.0,1.0909090909090908,-1872.0,12.00323877213121
982,2.8152173913043477,1311.0,10.239130434782608,1994.0,1741.0,5.565217391304348,12226.5625,100099.99999999968,705.0,16.402439024390244,-538.0,3.0,3.0,12272187.0,2.778998778998779,2.987804878048781,201.0,-98.0,-6.128048780487806,0.009990009990010021,0.009990009990010023,705.0,3.866028708133971,-808.0,8.956937799043061,228.0,1.0909090909090908,-1872.0,11.989031888908725
983,2.8152173913043477,1310.0,10.25,1994.0,1744.0,5.532608695652174,12231.4453125,88323.5294117645,708.0,17.28658536585366,-567.0,3.0,3.0,12272347.0,2.7838827838827838,2.5000000000000004,263.0,-82.0,-8.01829268292683,0.011322011322011348,0.01132201132201135,708.0,3.8086124401913874,-796.0,9.052631578947368,232.0,1.1100478468899522,-1892.0,11.983226107334723
984,2.8152173913043477,1306.0,10.293478260869565,1994.0,1744.0,5.532608695652174,12236.328125,84990.56603773567,709.0,18.04878048780488,-592.0,3.0,3.0,12272507.0,2.7887667887667886,2.1341463414634148,317.0,-70.0,-9.664634146341465,0.01176601176601179,0.011766011766011792,709.0,3.789473684210526,-792.0,9.052631578947368,244.0,1.1674641148325358,-1892.0,12.020436874194832
985,2.891304347826087,1298.0,10.380434782608695,1987.0,1746.0,5.510869565217392,12241.2109375,81899.99999999984,710.0,18.628048780487806,-611.0,3.0,3.0,12272667.0,2.7936507936507935,1.7378048780487807,357.0,-57.0,-10.884146341463415,0.012210012210012234,0.012210012210012234,710.0,3.751196172248804,-784.0,9.129186602870814,240.0,1.1483253588516746,-1908.0,12.103005844524318
986,2.8152173913043477,1294.0,10.42391304347826,1994.0,1738.0,5.5978260869565215,12246.09375,88323.5294117645,708.0,19.176829268292686,-629.0,3.0,3.0,12272827.0,2.7985347985347984,1.3719512195121952,399.0,-45.0,-12.164634146341465,0.011322011322011348,0.01132201132201135,708.0,3.8086124401913874,-796.0,9.07177033492823,260.0,1.244019138755981,-1896.0,12.162198362060604
987,2.9565217391304346,1299.0,10.369565217391305,1981.0,1734.0,5.641304347826087,12250.9765625,79026.31578947355,711.0,19.878048780487806,-652.0,3.0,3.0,12272987.0,2.8034188034188032,1.1585365853658538,413.0,-38.0,-12.591463414634147,0.012654012654012677,0.012654012654012677,711.0,3.9043062200956937,-816.0,9.205741626794259,280.0,1.339712918660287,-1924.0,12.169355707533738
988,3.0,1298.0,10.380434782608695,1977.0,1745.0,5.521739130434782,12255.859375,88323.5294117645,708.0,20.79268292682927,-682.0,3.0,3.0,12273147.0,2.808302808302808,0.9146341463414634,416.0,-30.0,-12.682926829268293,0.011322011322011348,0.01132201132201135,708.0,3.789473684210526,-792.0,9.167464114832535,296.0,1.416267942583732,-1916.0,12.134373873445927
989,3.0869565217391304,1297.0,10.391304347826086,1969.0,1746.0,5.510869565217392,12260.7421875,81899.99999999984,710.0,20.884146341463417,-685.0,3.0,3.0,12273307.0,2.813186813186813,0.7317073170731708,403.0,-24.0,-12.286585365853659,0.012210012210012234,0.012210012210012234,710.0,3.751196172248804,-784.0,9.110047846889952,304.0,1.4545454545454546,-1904.0,12.160517669124797
990,3.217391304347826,1297.0,10.391304347826086,1957.0,1744.0,5.532608695652174,12265.625,84990.56603773567,709.0,20.884146341463417,-685.0,3.0,3.0,12273467.0,2.8180708180708183,0.5792682926829269,373.0,-19.0,-11.371951219512196,0.01176601176601179,0.011766011766011792,709.0,3.7703349282296648,-788.0,9.09090909090909,344.0,1.645933014354067,-1900.0,12.204121100417202
991,3.3043478260869565,1299.0,10.369565217391305,1949.0,1743.0,5.543478260869565,12270.5078125,88323.5294117645,708.0,20.884146341463417,-685.0,3.0,3.0,12273627.0,2.822954822954823,0.701219512195122,338.0,-23.0,-10.30487804878049,0.011322011322011348,0.01132201132201135,708.0,3.8086124401913874,-796.0,9.110047846889952,340.0,1.6267942583732056,-1904.0,12.21379337397807
992,3.4130434782608696,1296.0,10.402173913043478,1939.0,1745.0,5.521739130434782,12275.390625,88323.5294117645,708.0,21.03658536585366,-690.0,3.0,3.0,12273787.0,2.827838827838828,1.0365853658536586,270.0,-34.0,-8.231707317073171,0.011322011322011348,0.01132201132201135,708.0,3.827751196172249,-800.0,9.205741626794259,360.0,1.7224880382775118,-1924.0,12.261471809137596
993,3.402173913043478,1294.0,10.42391304347826,1940.0,1746.0,5.510869565217392,12280.2734375,91928.57142857119,707.0,20.914634146341466,-686.0,3.0,3.0,12273947.0,2.832722832722833,1.5243902439024393,202.0,-50.0,-6.158536585365854,0.010878010878010906,0.010878010878010906,707.0,3.8086124401913874,-796.0,9.167464114832535,368.0,1.7607655502392343,-1916.0,12.27201832778248
994,3.402173913043478,1290.0,10.467391304347826,1940.0,1745.0,5.521739130434782,12285.15625,88323.5294117645,708.0,20.57926829268293,-675.0,3.0,3.0,12274107.0,2.8376068376068377,1.7987804878048783,126.0,-59.0,-3.8414634146341466,0.011322011322011348,0.01132201132201135,708.0,3.8468899521531097,-804.0,9.224880382775119,376.0,1.7990430622009568,-1928.0,12.313840630668594
995,3.467391304347826,1284.0,10.532608695652174,1934.0,1747.0,5.5,12290.0390625,91928.57142857119,707.0,19.573170731707318,-642.0,3.0,3.0,12274267.0,2.8424908424908426,2.439024390243903,38.0,-80.0,-1.1585365853658538,0.010878010878010906,0.010878010878010906,707.0,3.8086124401913874,-796.0,9.339712918660286,372.0,1.7799043062200957,-1952.0,12.377748114790295
996,3.4891304347826084,1276.0,10.619565217391305,1932.0,1745.0,5.521739130434782,12294.921875,91928.57142857119,707.0,18.932926829268293,-621.0,3.0,3.0,12274427.0,2.8473748473748475,2.682926829268293,-45.0,-88.0,1.3719512195121952,0.010878010878010906,0.010878010878010906,707.0,3.8468899521531097,-804.0,9.358851674641148,380.0,1.8181818181818181,-1956.0,12.467509760249968
997,3.467391304347826,1271.0,10.67391304347826,1934.0,1745.0,5.521739130434782,12299.8046875,84990.56603773567,709.0,18.170731707317074,-596.0,3.0,3.0,12274587.0,2.8522588522588523,3.1707317073170733,-125.0,-104.0,3.810975609756098,0.01176601176601179,0.011766011766011792,709.0,3.789473684210526,-792.0,9.492822966507177,396.0,1.894736842105263,-1984.0,12.507790577946887
998,3.4782608695652173,1265.0,10.739130434782608,1933.0,1743.0,5.543478260869565,12304.6875,100099.99999999968,705.0,17.378048780487806,-570.0,3.0,3.0,12274747.0,2.857142857142857,3.5975609756097566,-205.0,-118.0,6.250000000000001,0.009990009990010021,0.009990009990010023,705.0,3.9043062200956937,-816.0,9.569377990430622,392.0,1.875598086124402,-2000.0,12.576063469971679
999,3.4782608695652173,1261.0,10.782608695652174,1933.0,1744.0,5.532608695652174,12309.5703125,88323.5294117645,708.0,16.646341463414636,-546.0,3.0,3.0,12274907.0,2.862026862026862,3.8414634146341466,-279.0,-126.0,8.506097560975611,0.011322011322011348,0.01132201132201135,708.0,3.8086124401913874,-796.0,9.588516746411482,376.0,1.7990430622009568,-2004.0,12.60843796588255
1000,3.4239130434782608,1261.0,10.782608695652174,1938.0,1732.0,5.663043478260869,12314.453125,88323.5294117645,708.0,15.79268292682927,-518.0,3.0,3.0,12275067.0,2.866910866910867,3.810975609756098,-353.0,-125.0,10.76219512195122,0.011322011322011348,0.01132201132201135,708.0,3.866028708133971,-808.0,9.55023923444976,380.0,1.8181818181818181,-1996.0,12.651398825802916
1001,3.4239130434782608,1262.0,10.771739130434783,1938.0,1739.0,5.58695652173913,12319.3359375,88323.5294117645,708.0,14.847560975609758,-487.0,3.0,3.0,12275227.0,2.871794871794872,4.146341463414634,-420.0,-136.0,12.80487804878049,0.011322011322011348,0.01132201132201135,708.0,3.8468899521531097,-804.0,9.492822966507177,364.0,1.7416267942583732,-1984.0,12.608236498386436
1002,3.3043478260869565,1265.0,10.739130434782608,1949.0,1744.0,5.532608695652174,12324.21875,88323.5294117645,708.0,14.146341463414636,-464.0,3.0,3.0,12275387.0,2.8766788766788767,4.817073170731708,-468.0,-158.0,14.26829268292683,0.011322011322011348,0.01132201132201135,708.0,3.8086124401913874,-796.0,9.473684210526315,376.0,1.7990430622009568,-1980.0,12.524272275475557
1003,3.3478260869565215,1274.0,10.641304347826086,1945.0,1747.0,5.5,12329.1015625,81899.99999999984,710.0,13.26219512195122,-435.0,3.0,3.0,12275547.0,2.8815628815628815,5.914634146341464,-488.0,-194.0,14.878048780487806,0.012210012210012234,0.012210012210012234,710.0,3.751196172248804,-784.0,9.435406698564593,356.0,1.7033492822966507,-1972.0,12.437656440486245
1004,3.3478260869565215,1271.0,10.67391304347826,1945.0,1752.0,5.445652173913043,12333.984375,88323.5294117645,708.0,11.676829268292684,-383.0,3.0,3.0,12275707.0,2.8864468864468864,7.103658536585367,-534.0,-233.0,16.28048780487805,0.011322011322011348,0.01132201132201135,708.0,3.7320574162679425,-780.0,9.454545454545455,356.0,1.7033492822966507,-1976.0,12.441683437842556
1005,3.3369565217391304,1263.0,10.76086956521739,1946.0,1750.0,5.467391304347826,12338.8671875,88323.5294117645,708.0,10.579268292682928,-347.0,3.0,3.0,12275867.0,2.8913308913308913,7.987804878048781,-568.0,-262.0,17.31707317073171,0.011322011322011348,0.01132201132201135,708.0,3.7320574162679425,-780.0,9.607655502392344,360.0,1.7224880382775118,-2008.0,12.522937367185762
1006,3.3152173913043477,1250.0,10.902173913043478,1948.0,1744.0,5.532608695652174,12343.75,84990.56603773567,709.0,8.963414634146343,-294.0,3.0,3.0,12276027.0,2.896214896214896,8.78048780487805,-593.0,-288.0,18.07926829268293,0.01176601176601179,0.011766011766011792,709.0,3.923444976076555,-820.0,9.703349282296651,380.0,1.8181818181818181,-2028.0,12.667194691843124
1007,3.369565217391304,1249.0,10.91304347826087,1943.0,1733.0,5.6521739130434785,12348.6328125,88323.5294117645,708.0,7.896341463414635,-259.0,3.0,3.0,12276187.0,2.901098901098901,8.932926829268293,-621.0,-293.0,18.932926829268293,0.011322011322011348,0.01132201132201135,708.0,3.9808612440191387,-832.0,9.68421052631579,380.0,1.8181818181818181,-2024.0,12.743451559760198
1008,3.467391304347826,1244.0,10.967391304347826,1934.0,1734.0,5.641304347826087,12353.515625,88323.5294117645,708.0,6.7682926829268295,-222.0,3.0,3.0,12276347.0,2.905982905982906,9.115853658536587,-660.0,-299.0,20.121951219512198,0.011322011322011348,0.01132201132201135,708.0,4.095693779904306,-856.0,9.760765550239235,364.0,1.7416267942583732,-2040.0,12.811353918495607
1009,3.3804347826086953,1250.0,10.902173913043478,1942.0,1729.0,5.695652173913043,12358.3984375,95840.42553191462,706.0,5.579268292682928,-183.0,3.0,3.0,12276507.0,2.9108669108669107,9.451219512195124,-676.0,-310.0,20.60975609756098,0.010434010434010463,0.010434010434010463,706.0,4.057416267942584,-848.0,9.741626794258373,376.0,1.7990430622009568,-2036.0,12.756378366758991
1010,3.358695652173913,1252.0,10.880434782608695,1944.0,1725.0,5.739130434782608,12363.28125,84990.56603773567,709.0,4.817073170731708,-158.0,3.0,3.0,12276667.0,2.9157509157509156,9.786585365853659,-713.0,-321.0,21.73780487804878,0.01176601176601179,0.011766011766011792,709.0,4.114832535885167,-860.0,9.665071770334928,356.0,1.7033492822966507,-2020.0,12.75156130401219
1011,3.3804347826086953,1260.0,10.793478260869565,1942.0,1722.0,5.771739130434782,12368.1640625,88323.5294117645,708.0,4.0548780487804885,-133.0,3.0,3.0,12276827.0,2.9206349206349205,9.481707317073171,-745.0,-311.0,22.713414634146343,0.011322011322011348,0.01132201132201135,708.0,4.15311004784689,-868.0,9.645933014354066,348.0,1.6650717703349283,-2016.0,12.698011059891492
1012,3.358695652173913,1271.0,10.67391304347826,1944.0,1721.0,5.782608695652174,12373.046875,91928.57142857119,707.0,3.1707317073170733,-104.0,3.0,3.0,12276987.0,2.9255189255189253,9.085365853658537,-762.0,-298.0,23.231707317073173,0.010878010878010906,0.010878010878010906,707.0,4.0765550239234445,-852.0,9.473684210526315,360.0,1.7224880382775118,-1980.0,12.59570639030219
1013,3.3369565217391304,1276.0,10.619565217391305,1946.0,1728.0,5.706521739130435,12377.9296875,91928.57142857119,707.0,2.682926829268293,-88.0,3.0,3.0,12277147.0,2.93040293040293,8.597560975609756,-776.0,-282.0,23.658536585365855,0.010878010878010906,0.010878010878010906,707.0,4.019138755980861,-840.0,9.339712918660286,328.0,1.569377990430622,-1952.0,12.508990150830433
1014,3.217391304347826,1287.0,10.5,1957.0,1732.0,5.663043478260869,12382.8125,100099.99999999968,705.0,2.530487804878049,-83.0,3.0,3.0,12277307.0,2.935286935286935,8.628048780487806,-766.0,-283.0,23.353658536585368,0.009990009990010021,0.009990009990010023,705.0,3.9808612440191387,-832.0,9.301435406698564,324.0,1.5502392344497606,-1944.0,12.35603772420455
1015,3.2391304347826084,1296.0,10.402173913043478,1955.0,1741.0,5.565217391304348,12387.6953125,91928.57142857119,707.0,2.4695121951219514,-81.0,3.0,3.0,12277467.0,2.9401709401709404,8.109756097560977,-746.0,-266.0,22.743902439024392,0.010878010878010906,0.010878010878010906,707.0,3.827751196172249,-800.0,9.148325358851674,316.0,1.5119617224880382,-1912.0,12.233921395170627
1016,3.0869565217391304,1304.0,10.315217391304348,1969.0,1749.0,5.478260869565217,12392.578125,84990.56603773567,709.0,2.103658536585366,-69.0,3.0,3.0,12277627.0,2.9450549450549453,7.77439024390244,-717.0,-255.0,21.85975609756098,0.01176601176601179,0.011766011766011792,709.0,3.712918660287081,-776.0,9.014354066985646,308.0,1.4736842105263157,-1884.0,12.080743046352111
1017,3.1304347826086953,1305.0,10.304347826086957,1965.0,1758.0,5.380434782608695,12397.4609375,84990.56603773567,709.0,1.676829268292683,-55.0,3.0,3.0,12277787.0,2.94993894993895,7.682926829268293,-682.0,-252.0,20.79268292682927,0.01176601176601179,0.011766011766011792,709.0,3.6363636363636362,-760.0,8.976076555023923,300.0,1.4354066985645932,-1876.0,12.038616386406488
1018,3.010869565217391,1304.0,10.315217391304348,1976.0,1760.0,5.358695652173913,12402.34375,91928.57142857119,707.0,1.8597560975609757,-61.0,3.0,3.0,12277947.0,2.954822954822955,7.195121951219513,-652.0,-236.0,19.878048780487806,0.010878010878010906,0.010878010878010906,707.0,3.6555023923444976,-764.0,8.956937799043061,292.0,1.3971291866028708,-1872.0,12.0076918873382
1019,3.1304347826086953,1314.0,10.206521739130434,1965.0,1753.0,5.434782608695652,12407.2265625,79026.31578947355,711.0,1.7378048780487807,-57.0,3.0,3.0,12278107.0,2.95970695970696,6.829268292682928,-640.0,-224.0,19.512195121951223,0.012654012654012677,0.012654012654012677,711.0,3.5598086124401913,-744.0,8.91866028708134,324.0,1.5502392344497606,-1864.0,11.979547985766791
1020,3.1304347826086953,1313.0,10.217391304347826,1965.0,1768.0,5.271739130434782,12412.109375,84990.56603773567,709.0,1.7987804878048783,-59.0,3.0,3.0,12278267.0,2.9645909645909647,6.250000000000001,-621.0,-205.0,18.932926829268293,0.01176601176601179,0.011766011766011792,709.0,3.5980861244019136,-752.0,8.956937799043061,316.0,1.5119617224880382,-1872.0,11.915785347751369
1021,3.358695652173913,1311.0,10.239130434782608,1944.0,1768.0,5.271739130434782,12416.9921875,88323.5294117645,708.0,2.1341463414634148,-70.0,3.0,3.0,12278427.0,2.9694749694749696,5.701219512195123,-632.0,-187.0,19.26829268292683,0.011322011322011348,0.01132201132201135,708.0,3.5598086124401913,-744.0,8.956937799043061,344.0,1.645933014354067,-1872.0,11.996327021375363
1022,3.3043478260869565,1307.0,10.282608695652174,1949.0,1764.0,5.315217391304348,12421.875,84990.56603773567,709.0,2.7439024390243905,-90.0,3.0,3.0,12278587.0,2.9743589743589745,5.000000000000001,-635.0,-164.0,19.35975609756098,0.01176601176601179,0.011766011766011792,709.0,3.5789473684210527,-748.0,9.052631578947368,356.0,1.7033492822966507,-1892.0,12.037536793733654
1023,3.3260869565217392,1305.0,10.304347826086957,1947.0,1761.0,5.3478260869565215,12426.7578125,84990.56603773567,709.0,2.957317073170732,-97.0,3.0,3.0,12278747.0,2.9792429792429793,4.51219512195122,-654.0,-148.0,19.939024390243905,0.01176601176601179,0.011766011766011792,709.0,3.6363636363636362,-760.0,8.976076555023923,352.0,1.6842105263157894,-1876.0,12.076492968559197
1024,3.402173913043478,1303.0,10.326086956521738,1940.0,1760.0,5.358695652173913,12431.640625,88323.5294117645,708.0,3.2926829268292686,-108.0,3.0,3.0,12278907.0,2.984126984126984,3.810975609756098,-667.0,-125.0,20.335365853658537,0.011322011322011348,0.01132201132201135,708.0,3.6555023923444976,-764.0,9.07177033492823,364.0,1.7416267942583732,-1896.0,12.12099328689153
1025,3.3804347826086953,1299.0,10.369565217391305,1942.0,1758.0,5.380434782608695,12436.5234375,91928.57142857119,707.0,3.536585365853659,-116.0,3.0,3.0,12279067.0,2.989010989010989,3.079268292682927,-689.0,-101.0,21.00609756097561,0.010878010878010906,0.010878010878010906,707.0,3.6555023923444976,-764.0,9.110047846889952,368.0,1.7607655502392343,-1904.0,12.161591202104589
1026,3.402173913043478,1299.0,10.369565217391305,1940.0,1758.0,5.380434782608695,12441.40625,88323.5294117645,708.0,3.689024390243903,-121.0,3.0,3.0,12279227.0,2.993894993894994,2.5000000000000004,-715.0,-82.0,21.79878048780488,0.011322011322011348,0.01132201132201135,708.0,3.712918660287081,-776.0,9.205741626794259,364.0,1.7416267942583732,-1924.0,12.16765172834227
1027,3.402173913043478,1295.0,10.41304347826087,1940.0,1761.0,5.3478260869565215,12446.2890625,88323.5294117645,708.0,3.810975609756098,-125.0,3.0,3.0,12279387.0,2.998778998778999,1.8902439024390245,-738.0,-62.0,22.500000000000004,0.011322011322011348,0.01132201132201135,708.0,3.69377990430622,-772.0,9.09090909090909,364.0,1.7416267942583732,-1900.0,12.190385788443182
1028,3.467391304347826,1300.0,10.358695652173912,1934.0,1760.0,5.358695652173913,12451.171875,91928.57142857119,707.0,4.0548780487804885,-133.0,3.0,3.0,12279547.0,3.0036630036630036,1.3109756097560976,-753.0,-43.0,22.957317073170735,0.010878010878010906,0.010878010878010906,707.0,3.5598086124401913,-744.0,9.110047846889952,356.0,1.7033492822966507,-1904.0,12.167209917004852
1029,3.3152173913043477,1296.0,10.402173913043478,1948.0,1762.0,5.33695652173913,12456.0546875,100099.99999999968,705.0,4.146341463414634,-136.0,3.0,3.0,12279707.0,3.0085470085470085,0.9451219512195123,-751.0,-31.0,22.896341463414636,0.009990009990010021,0.009990009990010023,705.0,3.69377990430622,-772.0,9.205741626794259,336.0,1.6076555023923444,-1924.0,12.152324608227964
1030,3.293478260869565,1298.0,10.380434782608695,1950.0,1762.0,5.33695652173913,12460.9375,100099.99999999968,705.0,4.115853658536586,-135.0,3.0,3.0,12279867.0,3.0134310134310134,0.426829268292683,-728.0,-14.0,22.195121951219516,0.009990009990010021,0.009990009990010023,705.0,3.617224880382775,-756.0,9.148325358851674,328.0,1.569377990430622,-1912.0,12.12779989304518
1031,3.25,1297.0,10.391304347826086,1954.0,1768.0,5.271739130434782,12465.8203125,88323.5294117645,708.0,3.4756097560975614,-114.0,3.0,3.0,12280027.0,3.0183150183150182,0.30487804878048785,-711.0,-10.0,21.676829268292686,0.011322011322011348,0.01132201132201135,708.0,3.5789473684210527,-748.0,9.167464114832535,328.0,1.569377990430622,-1916.0,12.096815263056083
1032,3.2282608695652173,1292.0,10.445652173913043,1956.0,1767.0,5.282608695652174,12470.703125,91928.57142857119,707.0,3.628048780487805,-119.0,3.0,3.0,12280187.0,3.023199023199023,-0.12195121951219513,-675.0,4.0,20.57926829268293,0.010878010878010906,0.010878010878010906,707.0,3.5789473684210527,-748.0,9.186602870813397,336.0,1.6076555023923444,-1920.0,12.142457420626197
1033,3.217391304347826,1290.0,10.467391304347826,1957.0,1765.0,5.304347826086956,12475.5859375,88323.5294117645,708.0,3.4451219512195124,-113.0,3.0,3.0,12280347.0,3.028083028083028,-0.30487804878048785,-636.0,10.0,19.390243902439025,0.011322011322011348,0.01132201132201135,708.0,3.5598086124401913,-744.0,9.186602870813397,336.0,1.6076555023923444,-1920.0,12.167743972641063
1034,3.184782608695652,1290.0,10.467391304347826,1960.0,1766.0,5.293478260869565,12480.46875,88323.5294117645,708.0,3.26219512195122,-107.0,3.0,3.0,12280507.0,3.032967032967033,-0.6707317073170732,-597.0,22.0,18.201219512195124,0.011322011322011348,0.01132201132201135,708.0,3.464114832535885,-724.0,9.167464114832535,340.0,1.6267942583732056,-1916.0,12.154424424105217
1035,3.260869565217391,1298.0,10.380434782608695,1953.0,1762.0,5.33695652173913,12485.3515625,81899.99999999984,710.0,3.1402439024390247,-103.0,3.0,3.0,12280667.0,3.0378510378510377,-0.5182926829268293,-567.0,17.0,17.28658536585366,0.012210012210012234,0.012210012210012234,710.0,3.5023923444976077,-732.0,9.167464114832535,340.0,1.6267942583732056,-1916.0,12.118985168416014
1036,3.3260869565217392,1301.0,10.347826086956522,1947.0,1771.0,5.239130434782608,12490.234375,88323.5294117645,708.0,3.26219512195122,-107.0,3.0,3.0,12280827.0,3.0427350427350426,-0.7317073170731708,-547.0,24.0,16.676829268292686,0.011322011322011348,0.01132201132201135,708.0,3.5023923444976077,-732.0,9.110047846889952,356.0,1.7033492822966507,-1904.0,12.066020341475783
