,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
5759,2712.0,7.1521739130434785,-4.989130434782608,1595.0,2104.0,1.6195652173913042,71855.46875,84990.56603773567,709.0,-107.0,3.26219512195122,3.0,3.0,10994276.0,8.102564102564102,0.5182926829268293,-273.0,-17.0,8.323170731707318,0.011766011766011792,0.01176601176601179,709.0,88.0,-0.42105263157894735,1200.0,-8.421052631578947,1760.0,5.741626794258373,8.86949861441319
5760,2712.0,7.206521739130435,-4.989130434782608,1590.0,2102.0,1.641304347826087,71860.3515625,79026.31578947355,711.0,-104.0,3.1707317073170733,3.0,3.0,10994436.0,8.107448107448107,0.5487804878048781,-275.0,-18.0,8.384146341463415,0.012654012654012677,0.012654012654012677,711.0,100.0,-0.4784688995215311,1192.0,-8.401913875598085,1756.0,5.70334928229665,8.91735712159306
5761,2708.0,7.0978260869565215,-4.945652173913043,1600.0,2099.0,1.6739130434782608,71865.234375,76347.45762711852,712.0,-113.0,3.4451219512195124,3.0,3.0,10994596.0,8.112332112332112,0.6097560975609757,-259.0,-20.0,7.896341463414635,0.013098013098013119,0.013098013098013117,712.0,100.0,-0.4784688995215311,1184.0,-8.401913875598085,1756.0,5.665071770334928,8.811390098227292
5762,2706.0,7.065217391304348,-4.923913043478261,1603.0,2097.0,1.6956521739130435,71870.1171875,73844.26229508186,713.0,-119.0,3.628048780487805,3.0,3.0,10994756.0,8.117216117216117,0.48780487804878053,-259.0,-16.0,7.896341463414635,0.013542013542013561,0.01354201354201356,713.0,88.0,-0.42105263157894735,1184.0,-8.421052631578947,1760.0,5.665071770334928,8.777098195931318
5763,2706.0,7.119565217391304,-4.923913043478261,1598.0,2096.0,1.7065217391304348,71875.0,79026.31578947355,711.0,-120.0,3.658536585365854,3.0,3.0,10994916.0,8.122100122100122,0.30487804878048785,-260.0,-10.0,7.926829268292684,0.012654012654012677,0.012654012654012677,711.0,88.0,-0.42105263157894735,1188.0,-8.382775119617225,1752.0,5.684210526315789,8.823000906185388
5764,2714.0,7.108695652173913,-5.010869565217392,1599.0,2099.0,1.6739130434782608,71879.8828125,76347.45762711852,712.0,-121.0,3.689024390243903,3.0,3.0,10995076.0,8.126984126984127,0.5792682926829269,-258.0,-19.0,7.865853658536586,0.013098013098013119,0.013098013098013117,712.0,84.0,-0.4019138755980861,1192.0,-8.497607655502392,1776.0,5.70334928229665,8.856881649428589
5765,2720.0,7.119565217391304,-5.076086956521739,1598.0,2099.0,1.6739130434782608,71884.765625,79026.31578947355,711.0,-136.0,4.146341463414634,3.0,3.0,10995236.0,8.131868131868131,0.12195121951219513,-251.0,-4.0,7.652439024390245,0.012654012654012677,0.012654012654012677,711.0,88.0,-0.42105263157894735,1184.0,-8.440191387559809,1764.0,5.665071770334928,8.902631776726748
5766,2718.0,7.08695652173913,-5.054347826086956,1601.0,2098.0,1.684782608695652,71889.6484375,81899.99999999984,710.0,-141.0,4.298780487804878,3.0,3.0,10995396.0,8.136752136752136,0.0,-238.0,0.0,7.25609756097561,0.012210012210012234,0.012210012210012234,710.0,72.0,-0.34449760765550236,1180.0,-8.555023923444976,1788.0,5.645933014354067,8.866221130033587
5767,2734.0,7.076086956521739,-5.228260869565217,1602.0,2089.0,1.7826086956521738,71894.53125,79026.31578947355,711.0,-138.0,4.207317073170732,3.0,3.0,10995556.0,8.141636141636141,0.0,-234.0,0.0,7.134146341463415,0.012654012654012677,0.012654012654012677,711.0,64.0,-0.3062200956937799,1160.0,-8.574162679425838,1792.0,5.55023923444976,8.976826393458808
5768,2727.0,7.054347826086956,-5.1521739130434785,1604.0,2098.0,1.684782608695652,71899.4140625,81899.99999999984,710.0,-138.0,4.207317073170732,3.0,3.0,10995716.0,8.146520146520146,0.12195121951219513,-188.0,-4.0,5.731707317073171,0.012210012210012234,0.012210012210012234,710.0,52.0,-0.24880382775119617,1144.0,-8.593301435406698,1796.0,5.473684210526316,8.896471869242708
5769,2734.0,6.9021739130434785,-5.228260869565217,1618.0,2089.0,1.7826086956521738,71904.296875,76347.45762711852,712.0,-125.0,3.810975609756098,3.0,3.0,10995876.0,8.15140415140415,0.030487804878048783,-138.0,-1.0,4.207317073170732,0.013098013098013119,0.013098013098013117,712.0,68.0,-0.3253588516746411,1132.0,-8.593301435406698,1796.0,5.4162679425837315,8.840385184364962
5770,2729.0,6.913043478260869,-5.173913043478261,1617.0,2099.0,1.6739130434782608,71909.1796875,76347.45762711852,712.0,-136.0,4.146341463414634,3.0,3.0,10996036.0,8.156288156288156,-0.12195121951219513,-106.0,4.0,3.231707317073171,0.013098013098013119,0.013098013098013117,712.0,56.0,-0.2679425837320574,1132.0,-8.535885167464114,1784.0,5.4162679425837315,8.795540414944739
5771,2718.0,6.934782608695652,-5.054347826086956,1615.0,2092.0,1.75,71914.0625,79026.31578947355,711.0,-143.0,4.359756097560976,3.0,3.0,10996196.0,8.16117216117216,0.09146341463414635,-73.0,-3.0,2.2256097560975614,0.012654012654012677,0.012654012654012677,711.0,68.0,-0.3253588516746411,1124.0,-8.497607655502392,1776.0,5.37799043062201,8.75786171259501
5772,2715.0,6.923913043478261,-5.021739130434782,1616.0,2086.0,1.8152173913043477,71918.9453125,79026.31578947355,711.0,-136.0,4.146341463414634,3.0,3.0,10996356.0,8.166056166056165,-0.06097560975609757,-33.0,2.0,1.0060975609756098,0.012654012654012677,0.012654012654012677,711.0,64.0,-0.3062200956937799,1148.0,-8.497607655502392,1776.0,5.492822966507177,8.74376634554481
5773,2707.0,6.880434782608695,-4.934782608695652,1620.0,2084.0,1.8369565217391304,71923.828125,79026.31578947355,711.0,-135.0,4.115853658536586,3.0,3.0,10996516.0,8.17094017094017,-0.06097560975609757,-22.0,2.0,0.6707317073170732,0.012654012654012677,0.012654012654012677,711.0,48.0,-0.2296650717703349,1144.0,-8.440191387559809,1764.0,5.473684210526316,8.66411400291897
5774,2714.0,6.945652173913043,-5.010869565217392,1614.0,2078.0,1.9021739130434783,71928.7109375,79026.31578947355,711.0,-112.0,3.414634146341464,3.0,3.0,10996676.0,8.175824175824175,0.2134146341463415,5.0,-7.0,-0.15243902439024393,0.012654012654012677,0.012654012654012677,711.0,44.0,-0.21052631578947367,1148.0,-8.47846889952153,1772.0,5.492822966507177,8.773207139699144
5775,2712.0,6.967391304347826,-4.989130434782608,1612.0,2086.0,1.8152173913043477,71933.59375,76347.45762711852,712.0,-109.0,3.3231707317073176,3.0,3.0,10996836.0,8.18070818070818,0.0,23.0,0.0,-0.701219512195122,0.013098013098013119,0.013098013098013117,712.0,52.0,-0.24880382775119617,1156.0,-8.401913875598085,1756.0,5.5311004784688995,8.759622038699476
5776,2704.0,7.0,-4.9021739130434785,1609.0,2088.0,1.7934782608695652,71938.4765625,76347.45762711852,712.0,-103.0,3.1402439024390247,3.0,3.0,10996996.0,8.185592185592185,0.2134146341463415,19.0,-7.0,-0.5792682926829269,0.013098013098013119,0.013098013098013117,712.0,60.0,-0.28708133971291866,1176.0,-8.248803827751196,1724.0,5.626794258373206,8.73200282557992
5777,2688.0,7.043478260869565,-4.728260869565217,1605.0,2083.0,1.8478260869565217,71943.359375,73844.26229508186,713.0,-94.0,2.8658536585365857,3.0,3.0,10997156.0,8.19047619047619,0.0,17.0,0.0,-0.5182926829268293,0.013542013542013561,0.01354201354201356,713.0,40.0,-0.19138755980861244,1180.0,-8.248803827751196,1724.0,5.645933014354067,8.682251903143609
5778,2695.0,7.054347826086956,-4.804347826086956,1604.0,2073.0,1.9565217391304348,71948.2421875,76347.45762711852,712.0,-95.0,2.8963414634146343,3.0,3.0,10997316.0,8.195360195360195,-0.1829268292682927,-11.0,6.0,0.3353658536585366,0.013098013098013119,0.013098013098013117,712.0,48.0,-0.2296650717703349,1180.0,-8.267942583732058,1728.0,5.645933014354067,8.75634390605658
5779,2703.0,7.08695652173913,-4.891304347826087,1601.0,2087.0,1.8043478260869565,71953.125,73844.26229508186,713.0,-84.0,2.5609756097560976,3.0,3.0,10997476.0,8.2002442002442,0.06097560975609757,-28.0,-2.0,0.853658536585366,0.013542013542013561,0.01354201354201356,713.0,52.0,-0.24880382775119617,1196.0,-8.267942583732058,1728.0,5.722488038277512,8.79803853376353
5780,2700.0,7.08695652173913,-4.858695652173913,1601.0,2091.0,1.7608695652173914,71958.0078125,76347.45762711852,712.0,-79.0,2.408536585365854,3.0,3.0,10997636.0,8.205128205128204,0.09146341463414635,-49.0,-3.0,1.4939024390243905,0.013098013098013119,0.013098013098013117,712.0,80.0,-0.3827751196172249,1196.0,-8.229665071770334,1720.0,5.722488038277512,8.771119529865235
5781,2698.0,7.173913043478261,-4.83695652173913,1593.0,2092.0,1.75,71962.890625,73844.26229508186,713.0,-73.0,2.2256097560975614,3.0,3.0,10997796.0,8.21001221001221,0.0,-83.0,0.0,2.530487804878049,0.013542013542013561,0.01354201354201356,713.0,76.0,-0.36363636363636365,1212.0,-8.229665071770334,1720.0,5.7990430622009566,8.827438855556135
5782,2699.0,7.239130434782608,-4.8478260869565215,1587.0,2092.0,1.75,71967.7734375,76347.45762711852,712.0,-69.0,2.103658536585366,3.0,3.0,10997956.0,8.214896214896214,-0.3658536585365854,-119.0,12.0,3.628048780487805,0.013098013098013119,0.013098013098013117,712.0,72.0,-0.34449760765550236,1212.0,-8.191387559808613,1712.0,5.7990430622009566,8.886446265024732
5783,2712.0,7.25,-4.989130434782608,1586.0,2090.0,1.7717391304347825,71972.65625,79026.31578947355,711.0,-60.0,1.829268292682927,3.0,3.0,10998116.0,8.219780219780219,-0.030487804878048783,-153.0,1.0,4.664634146341464,0.012654012654012677,0.012654012654012677,711.0,72.0,-0.34449760765550236,1212.0,-8.287081339712918,1732.0,5.7990430622009566,8.977359413635387
5784,2708.0,7.282608695652174,-4.945652173913043,1583.0,2097.0,1.6956521739130435,71977.5390625,81899.99999999984,710.0,-57.0,1.7378048780487807,3.0,3.0,10998276.0,8.224664224664224,-0.24390243902439027,-194.0,8.0,5.914634146341464,0.012210012210012234,0.012210012210012234,710.0,80.0,-0.3827751196172249,1204.0,-8.363636363636363,1748.0,5.760765550239234,8.964993091699261
5785,2711.0,7.217391304347826,-4.978260869565217,1589.0,2089.0,1.7826086956521738,71982.421875,84990.56603773567,709.0,-53.0,1.6158536585365855,3.0,3.0,10998436.0,8.229548229548229,-0.3353658536585366,-212.0,11.0,6.463414634146342,0.011766011766011792,0.01176601176601179,709.0,64.0,-0.3062200956937799,1220.0,-8.440191387559809,1764.0,5.837320574162679,8.947151071002132
5786,2715.0,7.173913043478261,-5.021739130434782,1593.0,2087.0,1.8043478260869565,71987.3046875,79026.31578947355,711.0,-44.0,1.3414634146341464,3.0,3.0,10998596.0,8.234432234432234,-0.2134146341463415,-226.0,7.0,6.890243902439025,0.012654012654012677,0.012654012654012677,711.0,52.0,-0.24880382775119617,1188.0,-8.440191387559809,1764.0,5.684210526315789,8.940836835947302
5787,2720.0,7.119565217391304,-5.076086956521739,1598.0,2088.0,1.7934782608695652,71992.1875,76347.45762711852,712.0,-44.0,1.3414634146341464,3.0,3.0,10998756.0,8.239316239316238,-0.12195121951219513,-235.0,4.0,7.164634146341464,0.013098013098013119,0.013098013098013117,712.0,64.0,-0.3062200956937799,1180.0,-8.555023923444976,1788.0,5.645933014354067,8.92588549932554
5788,2718.0,7.119565217391304,-5.054347826086956,1598.0,2086.0,1.8152173913043477,71997.0703125,76347.45762711852,712.0,-53.0,1.6158536585365855,3.0,3.0,10998916.0,8.244200244200243,-0.2134146341463415,-227.0,7.0,6.920731707317074,0.013098013098013119,0.013098013098013117,712.0,68.0,-0.3253588516746411,1204.0,-8.574162679425838,1792.0,5.760765550239234,8.917940065365531
5789,2704.0,7.0978260869565215,-4.9021739130434785,1600.0,2086.0,1.8152173913043477,72001.953125,84990.56603773567,709.0,-46.0,1.402439024390244,3.0,3.0,10999076.0,8.249084249084248,-0.27439024390243905,-223.0,9.0,6.798780487804879,0.011766011766011792,0.01176601176601179,709.0,48.0,-0.2296650717703349,1192.0,-8.574162679425838,1792.0,5.70334928229665,8.815069960703562
5790,2721.0,7.130434782608695,-5.08695652173913,1597.0,2075.0,1.934782608695652,72006.8359375,76347.45762711852,712.0,-40.0,1.2195121951219514,3.0,3.0,10999236.0,8.253968253968255,-0.24390243902439027,-208.0,8.0,6.341463414634147,0.013098013098013119,0.013098013098013117,712.0,52.0,-0.24880382775119617,1196.0,-8.516746411483254,1780.0,5.722488038277512,8.970151090478428
5791,2722.0,7.119565217391304,-5.0978260869565215,1598.0,2086.0,1.8152173913043477,72011.71875,76347.45762711852,712.0,-41.0,1.2500000000000002,3.0,3.0,10999396.0,8.25885225885226,-0.4573170731707317,-193.0,15.0,5.884146341463415,0.013098013098013119,0.013098013098013117,712.0,52.0,-0.24880382775119617,1196.0,-8.574162679425838,1792.0,5.722488038277512,8.942653626034964
5792,2718.0,7.195652173913043,-5.054347826086956,1591.0,2084.0,1.8369565217391304,72016.6015625,76347.45762711852,712.0,-44.0,1.3414634146341464,3.0,3.0,10999556.0,8.263736263736265,-0.4573170731707317,-181.0,15.0,5.5182926829268295,0.013098013098013119,0.013098013098013117,712.0,52.0,-0.24880382775119617,1212.0,-8.440191387559809,1764.0,5.7990430622009566,8.983220548209276
5793,2711.0,7.228260869565217,-4.978260869565217,1588.0,2082.0,1.858695652173913,72021.484375,79026.31578947355,711.0,-40.0,1.2195121951219514,3.0,3.0,10999716.0,8.26862026862027,-0.24390243902439027,-171.0,8.0,5.213414634146342,0.012654012654012677,0.012654012654012677,711.0,44.0,-0.21052631578947367,1204.0,-8.421052631578947,1760.0,5.760765550239234,8.971375926319338
5794,2705.0,7.173913043478261,-4.913043478260869,1593.0,2080.0,1.8804347826086956,72026.3671875,76347.45762711852,712.0,-35.0,1.0670731707317074,3.0,3.0,10999876.0,8.273504273504274,-0.4573170731707317,-163.0,15.0,4.969512195121951,0.013098013098013119,0.013098013098013117,712.0,56.0,-0.2679425837320574,1208.0,-8.382775119617225,1752.0,5.779904306220096,8.896013688518796
5795,2708.0,7.195652173913043,-4.945652173913043,1591.0,2074.0,1.9456521739130435,72031.25,71499.99999999991,714.0,-45.0,1.3719512195121952,3.0,3.0,11000036.0,8.27838827838828,-0.48780487804878053,-153.0,16.0,4.664634146341464,0.013986013986014003,0.013986013986014003,714.0,44.0,-0.21052631578947367,1208.0,-8.440191387559809,1764.0,5.779904306220096,8.945526704175828
5796,2707.0,7.163043478260869,-4.934782608695652,1594.0,2077.0,1.9130434782608696,72036.1328125,76347.45762711852,712.0,-47.0,1.4329268292682928,3.0,3.0,11000196.0,8.283272283272284,-0.6402439024390244,-159.0,21.0,4.847560975609756,0.013098013098013119,0.013098013098013117,712.0,36.0,-0.17224880382775118,1220.0,-8.344497607655502,1744.0,5.837320574162679,8.906234143354704
5797,2710.0,7.1521739130434785,-4.967391304347826,1595.0,2078.0,1.9021739130434783,72041.015625,76347.45762711852,712.0,-43.0,1.3109756097560976,3.0,3.0,11000356.0,8.288156288156289,-0.853658536585366,-149.0,28.0,4.5426829268292686,0.013098013098013119,0.013098013098013117,712.0,36.0,-0.17224880382775118,1192.0,-8.325358851674642,1740.0,5.70334928229665,8.913295330482056
5798,2702.0,7.141304347826087,-4.880434782608695,1596.0,2084.0,1.8369565217391304,72045.8984375,79026.31578947355,711.0,-36.0,1.0975609756097562,3.0,3.0,11000516.0,8.293040293040294,-1.0975609756097562,-156.0,36.0,4.75609756097561,0.012654012654012677,0.012654012654012677,711.0,44.0,-0.21052631578947367,1188.0,-8.30622009569378,1736.0,5.684210526315789,8.842583373558684
5799,2700.0,7.141304347826087,-4.858695652173913,1596.0,2079.0,1.891304347826087,72050.78125,79026.31578947355,711.0,-34.0,1.0365853658536586,3.0,3.0,11000676.0,8.297924297924299,-0.853658536585366,-152.0,28.0,4.634146341463415,0.012654012654012677,0.012654012654012677,711.0,48.0,-0.2296650717703349,1196.0,-8.325358851674642,1740.0,5.722488038277512,8.842068952730425
5800,2705.0,7.195652173913043,-4.913043478260869,1591.0,2091.0,1.7608695652173914,72055.6640625,81899.99999999984,710.0,-24.0,0.7317073170731708,3.0,3.0,11000836.0,8.302808302808304,-1.128048780487805,-147.0,37.0,4.481707317073171,0.012210012210012234,0.012210012210012234,710.0,48.0,-0.2296650717703349,1180.0,-8.325358851674642,1740.0,5.645933014354067,8.889098269955735
5801,2702.0,7.032608695652174,-4.880434782608695,1606.0,2080.0,1.8804347826086956,72060.546875,79026.31578947355,711.0,-21.0,0.6402439024390244,3.0,3.0,11000996.0,8.307692307692308,-1.3414634146341464,-145.0,44.0,4.420731707317073,0.012654012654012677,0.012654012654012677,711.0,44.0,-0.21052631578947367,1168.0,-8.287081339712918,1732.0,5.588516746411483,8.764260590894361
5802,2703.0,7.021739130434782,-4.891304347826087,1607.0,2080.0,1.8804347826086956,72065.4296875,79026.31578947355,711.0,-16.0,0.48780487804878053,3.0,3.0,11001156.0,8.312576312576313,-1.6158536585365855,-151.0,53.0,4.603658536585367,0.012654012654012677,0.012654012654012677,711.0,24.0,-0.11483253588516745,1148.0,-8.287081339712918,1732.0,5.492822966507177,8.761604511194625
5803,2707.0,7.010869565217391,-4.934782608695652,1608.0,2085.0,1.826086956521739,72070.3125,76347.45762711852,712.0,-5.0,0.15243902439024393,3.0,3.0,11001316.0,8.317460317460318,-1.676829268292683,-138.0,55.0,4.207317073170732,0.013098013098013119,0.013098013098013117,712.0,24.0,-0.11483253588516745,1172.0,-8.421052631578947,1760.0,5.607655502392344,8.765783765776758
5804,2706.0,7.043478260869565,-4.923913043478261,1605.0,2080.0,1.8804347826086956,72075.1953125,79026.31578947355,711.0,5.0,-0.15243902439024393,3.0,3.0,11001476.0,8.322344322344323,-1.4939024390243905,-133.0,49.0,4.0548780487804885,0.012654012654012677,0.012654012654012677,711.0,40.0,-0.19138755980861244,1156.0,-8.363636363636363,1748.0,5.5311004784688995,8.797246196550493
5805,2701.0,7.021739130434782,-4.869565217391305,1607.0,2082.0,1.858695652173913,72080.078125,79026.31578947355,711.0,3.0,-0.09146341463414635,3.0,3.0,11001636.0,8.327228327228328,-1.4939024390243905,-130.0,49.0,3.963414634146342,0.012654012654012677,0.012654012654012677,711.0,52.0,-0.24880382775119617,1168.0,-8.421052631578947,1760.0,5.588516746411483,8.744840498815085
5806,2710.0,7.054347826086956,-4.967391304347826,1604.0,2081.0,1.8695652173913042,72084.9609375,79026.31578947355,711.0,11.0,-0.3353658536585366,3.0,3.0,11001796.0,8.332112332112333,-1.9207317073170733,-136.0,63.0,4.146341463414634,0.012654012654012677,0.012654012654012677,711.0,40.0,-0.19138755980861244,1164.0,-8.440191387559809,1764.0,5.569377990430622,8.828027736930121
5807,2714.0,6.978260869565217,-5.010869565217392,1611.0,2082.0,1.858695652173913,72089.84375,73844.26229508186,713.0,23.0,-0.701219512195122,3.0,3.0,11001956.0,8.336996336996338,-1.981707317073171,-133.0,65.0,4.0548780487804885,0.013542013542013561,0.01354201354201356,713.0,40.0,-0.19138755980861244,1156.0,-8.516746411483254,1780.0,5.5311004784688995,8.78974903457074
5808,2712.0,6.923913043478261,-4.989130434782608,1616.0,2082.0,1.858695652173913,72094.7265625,76347.45762711852,712.0,34.0,-1.0365853658536586,3.0,3.0,11002116.0,8.341880341880342,-1.981707317073171,-124.0,65.0,3.780487804878049,0.013098013098013119,0.013098013098013117,712.0,64.0,-0.3062200956937799,1144.0,-8.497607655502392,1776.0,5.473684210526316,8.734228291974782
5809,2705.0,6.945652173913043,-4.913043478260869,1614.0,2082.0,1.858695652173913,72099.609375,73844.26229508186,713.0,20.0,-0.6097560975609757,3.0,3.0,11002276.0,8.346764346764347,-2.0121951219512195,-103.0,66.0,3.1402439024390247,0.013542013542013561,0.01354201354201356,713.0,48.0,-0.2296650717703349,1160.0,-8.516746411483254,1780.0,5.55023923444976,8.708319577718473
5810,2709.0,6.945652173913043,-4.956521739130435,1614.0,2075.0,1.934782608695652,72104.4921875,76347.45762711852,712.0,29.0,-0.8841463414634148,3.0,3.0,11002436.0,8.351648351648352,-1.9207317073170733,-98.0,63.0,2.987804878048781,0.013098013098013119,0.013098013098013117,712.0,56.0,-0.2679425837320574,1152.0,-8.516746411483254,1780.0,5.511961722488038,8.749432873870553
5811,2719.0,6.967391304347826,-5.065217391304348,1612.0,2078.0,1.9021739130434783,72109.375,71499.99999999991,714.0,38.0,-1.1585365853658538,3.0,3.0,11002596.0,8.356532356532357,-1.4634146341463417,-92.0,48.0,2.804878048780488,0.013986013986014003,0.013986013986014003,714.0,64.0,-0.3062200956937799,1164.0,-8.516746411483254,1780.0,5.569377990430622,8.821521093583401
5812,2718.0,6.956521739130435,-5.054347826086956,1613.0,2089.0,1.7826086956521738,72114.2578125,76347.45762711852,712.0,44.0,-1.3414634146341464,3.0,3.0,11002756.0,8.361416361416362,-1.6463414634146343,-88.0,54.0,2.682926829268293,0.013098013098013119,0.013098013098013117,712.0,64.0,-0.3062200956937799,1164.0,-8.516746411483254,1780.0,5.569377990430622,8.781646794074504
5813,2718.0,6.956521739130435,-5.054347826086956,1613.0,2087.0,1.8043478260869565,72119.140625,71499.99999999991,714.0,39.0,-1.1890243902439026,3.0,3.0,11002916.0,8.366300366300367,-1.6158536585365855,-91.0,53.0,2.7743902439024395,0.013986013986014003,0.013986013986014003,714.0,56.0,-0.2679425837320574,1160.0,-8.497607655502392,1776.0,5.55023923444976,8.786085461203356
5814,2719.0,6.978260869565217,-5.065217391304348,1611.0,2089.0,1.7826086956521738,72124.0234375,73844.26229508186,713.0,41.0,-1.2500000000000002,3.0,3.0,11003076.0,8.371184371184372,-1.6158536585365855,-87.0,53.0,2.6524390243902443,0.013542013542013561,0.01354201354201356,713.0,48.0,-0.2296650717703349,1160.0,-8.440191387559809,1764.0,5.55023923444976,8.805126106234473
5815,2716.0,6.989130434782608,-5.032608695652174,1610.0,2087.0,1.8043478260869565,72128.90625,79026.31578947355,711.0,46.0,-1.402439024390244,3.0,3.0,11003236.0,8.376068376068377,-1.4939024390243905,-74.0,49.0,2.25609756097561,0.012654012654012677,0.012654012654012677,711.0,60.0,-0.28708133971291866,1136.0,-8.516746411483254,1780.0,5.435406698564593,8.799475302281559
5816,2719.0,7.021739130434782,-5.065217391304348,1607.0,2091.0,1.7608695652173914,72133.7890625,79026.31578947355,711.0,50.0,-1.5243902439024393,3.0,3.0,11003396.0,8.380952380952381,-1.3719512195121952,-42.0,45.0,1.2804878048780488,0.012654012654012677,0.012654012654012677,711.0,68.0,-0.3253588516746411,1156.0,-8.535885167464114,1784.0,5.5311004784688995,8.835265092953346
5817,2718.0,6.956521739130435,-5.054347826086956,1613.0,2086.0,1.8152173913043477,72138.671875,84990.56603773567,709.0,48.0,-1.4634146341463417,3.0,3.0,11003556.0,8.385836385836386,-1.1585365853658538,-36.0,38.0,1.0975609756097562,0.011766011766011792,0.01176601176601179,709.0,64.0,-0.3062200956937799,1156.0,-8.535885167464114,1784.0,5.5311004784688995,8.788324119634984
5818,2716.0,6.956521739130435,-5.032608695652174,1613.0,2083.0,1.8478260869565217,72143.5546875,76347.45762711852,712.0,47.0,-1.4329268292682928,3.0,3.0,11003716.0,8.390720390720391,-1.1890243902439026,-25.0,39.0,0.7621951219512196,0.013098013098013119,0.013098013098013117,712.0,40.0,-0.19138755980861244,1164.0,-8.516746411483254,1780.0,5.569377990430622,8.782642326668281
5819,2720.0,6.989130434782608,-5.076086956521739,1610.0,2080.0,1.8804347826086956,72148.4375,76347.45762711852,712.0,58.0,-1.7682926829268295,3.0,3.0,11003876.0,8.395604395604396,-1.1890243902439026,-25.0,39.0,0.7621951219512196,0.013098013098013119,0.013098013098013117,712.0,40.0,-0.19138755980861244,1164.0,-8.459330143540669,1768.0,5.569377990430622,8.840284949944728
5820,2716.0,7.021739130434782,-5.032608695652174,1607.0,2079.0,1.891304347826087,72153.3203125,79026.31578947355,711.0,64.0,-1.9512195121951221,3.0,3.0,11004036.0,8.4004884004884,-1.0060975609756098,-12.0,33.0,0.3658536585365854,0.012654012654012677,0.012654012654012677,711.0,24.0,-0.11483253588516745,1156.0,-8.497607655502392,1776.0,5.5311004784688995,8.843585406131313
5821,2715.0,6.956521739130435,-5.021739130434782,1613.0,2073.0,1.9565217391304348,72158.203125,79026.31578947355,711.0,71.0,-2.164634146341464,3.0,3.0,11004196.0,8.405372405372406,-1.0975609756097562,-16.0,36.0,0.48780487804878053,0.012654012654012677,0.012654012654012677,711.0,28.0,-0.1339712918660287,1148.0,-8.440191387559809,1764.0,5.492822966507177,8.79994522237634
5822,2718.0,6.989130434782608,-5.054347826086956,1610.0,2072.0,1.967391304347826,72163.0859375,79026.31578947355,711.0,70.0,-2.1341463414634148,3.0,3.0,11004356.0,8.41025641025641,-1.1890243902439026,-2.0,39.0,0.06097560975609757,0.012654012654012677,0.012654012654012677,711.0,20.0,-0.09569377990430622,1144.0,-8.459330143540669,1768.0,5.473684210526316,8.846751083075521
5823,2713.0,6.978260869565217,-5.0,1611.0,2080.0,1.8804347826086956,72167.96875,81899.99999999984,710.0,71.0,-2.164634146341464,3.0,3.0,11004516.0,8.415140415140415,-1.5548780487804879,-4.0,51.0,0.12195121951219513,0.012210012210012234,0.012210012210012234,710.0,36.0,-0.17224880382775118,1168.0,-8.459330143540669,1768.0,5.588516746411483,8.7881829598245
5824,2715.0,7.119565217391304,-5.021739130434782,1598.0,2076.0,1.9239130434782608,72172.8515625,76347.45762711852,712.0,70.0,-2.1341463414634148,3.0,3.0,11004676.0,8.42002442002442,-1.3109756097560976,-5.0,43.0,0.15243902439024393,0.013098013098013119,0.013098013098013117,712.0,32.0,-0.15311004784688995,1176.0,-8.47846889952153,1772.0,5.626794258373206,8.922304308736267
5825,2710.0,7.076086956521739,-4.967391304347826,1602.0,2079.0,1.891304347826087,72177.734375,79026.31578947355,711.0,74.0,-2.25609756097561,3.0,3.0,11004836.0,8.424908424908425,-1.6158536585365855,-24.0,53.0,0.7317073170731708,0.012654012654012677,0.012654012654012677,711.0,28.0,-0.1339712918660287,1196.0,-8.440191387559809,1764.0,5.722488038277512,8.850029102939342
5826,2714.0,7.1521739130434785,-5.010869565217392,1595.0,2081.0,1.8695652173913042,72182.6171875,79026.31578947355,711.0,70.0,-2.1341463414634148,3.0,3.0,11004996.0,8.42979242979243,-1.3719512195121952,-34.0,45.0,1.0365853658536586,0.012654012654012677,0.012654012654012677,711.0,48.0,-0.2296650717703349,1192.0,-8.47846889952153,1772.0,5.70334928229665,8.930715513558866
5827,2719.0,7.184782608695652,-5.065217391304348,1592.0,2078.0,1.9021739130434783,72187.5,73844.26229508186,713.0,78.0,-2.378048780487805,3.0,3.0,11005156.0,8.434676434676435,-1.3414634146341464,-44.0,44.0,1.3414634146341464,0.013542013542013561,0.01354201354201356,713.0,60.0,-0.28708133971291866,1220.0,-8.535885167464114,1784.0,5.837320574162679,8.99420891189718
