,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2741,1275.0,3.467391304347826,10.630434782608695,1934.0,1829.0,4.608695652173913,29145.5078125,84990.56603773567,709.0,0.15243902439024393,-5.0,3.0,3.0,8156273.0,3.365079365079365,-38.0,-0.24390243902439027,8.0,1.1585365853658538,709.0,0.011766011766011792,0.01176601176601179,-624.0,2.985645933014354,9.39712918660287,340.0,-1964.0,1.6267942583732056,12.094173048998861
2742,1273.0,3.358695652173913,10.652173913043478,1944.0,1819.0,4.717391304347826,29150.390625,81899.99999999984,710.0,0.24390243902439027,-8.0,3.0,3.0,8156433.0,3.36996336996337,-46.0,-0.30487804878048785,10.0,1.402439024390244,710.0,0.012210012210012234,0.012210012210012234,-620.0,2.9665071770334928,9.39712918660287,348.0,-1964.0,1.6650717703349283,12.124496949399282
2743,1275.0,3.3478260869565215,10.630434782608695,1945.0,1825.0,4.6521739130434785,29155.2734375,79026.31578947355,711.0,0.09146341463414635,-3.0,3.0,3.0,8156593.0,3.374847374847375,-41.0,-0.12195121951219513,4.0,1.2500000000000002,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,9.473684210526315,348.0,-1980.0,1.6650717703349283,12.077119080848945
2744,1275.0,3.3369565217391304,10.630434782608695,1946.0,1824.0,4.663043478260869,29160.15625,79026.31578947355,711.0,0.30487804878048785,-10.0,3.0,3.0,8156753.0,3.3797313797313797,-43.0,-0.3353658536585366,11.0,1.3109756097560976,711.0,0.012654012654012677,0.012654012654012677,-636.0,3.0430622009569377,9.454545454545455,348.0,-1976.0,1.6650717703349283,12.078302735708577
2745,1273.0,3.3369565217391304,10.652173913043478,1946.0,1823.0,4.673913043478261,29165.0390625,81899.99999999984,710.0,0.06097560975609757,-2.0,3.0,3.0,8156913.0,3.3846153846153846,-36.0,-0.3353658536585366,11.0,1.0975609756097562,710.0,0.012210012210012234,0.012210012210012234,-616.0,2.9473684210526314,9.473684210526315,360.0,-1980.0,1.7224880382775118,12.101634230123532
2746,1270.0,3.3369565217391304,10.684782608695652,1946.0,1821.0,4.695652173913043,29169.921875,79026.31578947355,711.0,0.15243902439024393,-5.0,3.0,3.0,8157073.0,3.3894993894993894,-40.0,-0.27439024390243905,9.0,1.2195121951219514,711.0,0.012654012654012677,0.012654012654012677,-612.0,2.92822966507177,9.39712918660287,348.0,-1964.0,1.6650717703349283,12.138739949493797
2747,1273.0,3.3152173913043477,10.652173913043478,1948.0,1816.0,4.75,29174.8046875,79026.31578947355,711.0,0.27439024390243905,-9.0,3.0,3.0,8157233.0,3.3943833943833943,-38.0,-0.24390243902439027,8.0,1.1585365853658538,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,9.416267942583731,348.0,-1968.0,1.6650717703349283,12.125261870381639
2748,1267.0,3.3260869565217392,10.717391304347826,1947.0,1820.0,4.706521739130435,29179.6875,81899.99999999984,710.0,0.39634146341463417,-13.0,3.0,3.0,8157393.0,3.399267399267399,-28.0,-0.30487804878048785,10.0,0.853658536585366,710.0,0.012210012210012234,0.012210012210012234,-608.0,2.909090909090909,9.435406698564593,348.0,-1972.0,1.6650717703349283,12.168676086319408
2749,1273.0,3.2717391304347827,10.652173913043478,1952.0,1820.0,4.706521739130435,29184.5703125,79026.31578947355,711.0,0.30487804878048785,-10.0,3.0,3.0,8157553.0,3.404151404151404,-27.0,-0.30487804878048785,10.0,0.8231707317073171,711.0,0.012654012654012677,0.012654012654012677,-616.0,2.9473684210526314,9.39712918660287,364.0,-1964.0,1.7416267942583732,12.096463652334494
2750,1268.0,3.2717391304347827,10.706521739130434,1952.0,1819.0,4.717391304347826,29189.453125,76347.45762711852,712.0,0.5487804878048781,-18.0,3.0,3.0,8157713.0,3.409035409035409,-32.0,-0.24390243902439027,8.0,0.9756097560975611,712.0,0.013098013098013119,0.013098013098013117,-620.0,2.9665071770334928,9.39712918660287,356.0,-1964.0,1.7033492822966507,12.14856639305343
2751,1275.0,3.282608695652174,10.630434782608695,1951.0,1823.0,4.673913043478261,29194.3359375,79026.31578947355,711.0,0.12195121951219513,-4.0,3.0,3.0,8157873.0,3.413919413919414,-26.0,-0.24390243902439027,8.0,0.7926829268292683,711.0,0.012654012654012677,0.012654012654012677,-608.0,2.909090909090909,9.416267942583731,352.0,-1968.0,1.6842105263157894,12.067606500630697
2752,1275.0,3.3369565217391304,10.630434782608695,1946.0,1813.0,4.782608695652174,29199.21875,71499.99999999991,714.0,0.2134146341463415,-7.0,3.0,3.0,8158033.0,3.4188034188034186,-24.0,-0.4573170731707317,15.0,0.7317073170731708,714.0,0.013986013986014003,0.013986013986014003,-620.0,2.9665071770334928,9.37799043062201,348.0,-1960.0,1.6650717703349283,12.124964677515639
2753,1276.0,3.3152173913043477,10.619565217391305,1948.0,1820.0,4.706521739130435,29204.1015625,84990.56603773567,709.0,0.27439024390243905,-9.0,3.0,3.0,8158193.0,3.4236874236874235,-20.0,-0.4573170731707317,15.0,0.6097560975609757,709.0,0.011766011766011792,0.01176601176601179,-620.0,2.9665071770334928,9.358851674641148,340.0,-1956.0,1.6267942583732056,12.079618315118298
2754,1275.0,3.293478260869565,10.630434782608695,1950.0,1818.0,4.728260869565217,29208.984375,71499.99999999991,714.0,0.24390243902439027,-8.0,3.0,3.0,8158353.0,3.4285714285714284,-29.0,-0.27439024390243905,9.0,0.8841463414634148,714.0,0.013986013986014003,0.013986013986014003,-608.0,2.909090909090909,9.39712918660287,340.0,-1964.0,1.6267942583732056,12.091715906883474
2755,1276.0,3.293478260869565,10.619565217391305,1950.0,1819.0,4.717391304347826,29213.8671875,76347.45762711852,712.0,0.24390243902439027,-8.0,3.0,3.0,8158513.0,3.4334554334554332,-22.0,-0.24390243902439027,8.0,0.6707317073170732,712.0,0.013098013098013119,0.013098013098013117,-624.0,2.985645933014354,9.416267942583731,344.0,-1968.0,1.645933014354067,12.07791145768109
2756,1279.0,3.3152173913043477,10.58695652173913,1948.0,1820.0,4.706521739130435,29218.75,81899.99999999984,710.0,0.27439024390243905,-9.0,3.0,3.0,8158673.0,3.4383394383394386,-27.0,-0.27439024390243905,9.0,0.8231707317073171,710.0,0.012210012210012234,0.012210012210012234,-632.0,3.0239234449760763,9.339712918660286,360.0,-1952.0,1.7224880382775118,12.050961024985057
2757,1276.0,3.358695652173913,10.619565217391305,1944.0,1823.0,4.673913043478261,29223.6328125,81899.99999999984,710.0,0.3353658536585366,-11.0,3.0,3.0,8158833.0,3.4432234432234434,-26.0,-0.1829268292682927,6.0,0.7926829268292683,710.0,0.012210012210012234,0.012210012210012234,-608.0,2.909090909090909,9.39712918660287,356.0,-1964.0,1.7033492822966507,12.078967879266648
2758,1276.0,3.3152173913043477,10.619565217391305,1948.0,1815.0,4.760869565217392,29228.515625,81899.99999999984,710.0,0.1829268292682927,-6.0,3.0,3.0,8158993.0,3.4481074481074483,-29.0,-0.27439024390243905,9.0,0.8841463414634148,710.0,0.012210012210012234,0.012210012210012234,-616.0,2.9473684210526314,9.39712918660287,348.0,-1964.0,1.6650717703349283,12.100897106208583
2759,1275.0,3.2391304347826084,10.630434782608695,1955.0,1817.0,4.739130434782608,29233.3984375,79026.31578947355,711.0,0.15243902439024393,-5.0,3.0,3.0,8159153.0,3.452991452991453,-24.0,-0.2134146341463415,7.0,0.7317073170731708,711.0,0.012654012654012677,0.012654012654012677,-628.0,3.004784688995215,9.416267942583731,344.0,-1968.0,1.645933014354067,12.081285813965108
2760,1277.0,3.260869565217391,10.608695652173912,1953.0,1819.0,4.717391304347826,29238.28125,79026.31578947355,711.0,0.1829268292682927,-6.0,3.0,3.0,8159313.0,3.457875457875458,-24.0,-0.30487804878048785,10.0,0.7317073170731708,711.0,0.012654012654012677,0.012654012654012677,-612.0,2.92822966507177,9.416267942583731,352.0,-1968.0,1.6842105263157894,12.059497273110154
2761,1276.0,3.3478260869565215,10.619565217391305,1945.0,1820.0,4.706521739130435,29243.1640625,79026.31578947355,711.0,0.27439024390243905,-9.0,3.0,3.0,8159473.0,3.462759462759463,-26.0,0.0,0.0,0.7926829268292683,711.0,0.012654012654012677,0.012654012654012677,-612.0,2.92822966507177,9.435406698564593,352.0,-1972.0,1.6842105263157894,12.088608348186371
2762,1268.0,3.260869565217391,10.706521739130434,1953.0,1818.0,4.728260869565217,29248.046875,88323.5294117645,708.0,0.0,0.0,3.0,3.0,8159633.0,3.4676434676434678,-33.0,0.09146341463414635,-3.0,1.0060975609756098,708.0,0.01132201132201135,0.011322011322011348,-616.0,2.9473684210526314,9.435406698564593,352.0,-1972.0,1.6842105263157894,12.149869502282534
2763,1276.0,3.2717391304347827,10.619565217391305,1952.0,1810.0,4.815217391304348,29252.9296875,79026.31578947355,711.0,-0.2134146341463415,7.0,3.0,3.0,8159793.0,3.4725274725274726,-40.0,-0.2134146341463415,7.0,1.2195121951219514,711.0,0.012654012654012677,0.012654012654012677,-616.0,2.9473684210526314,9.416267942583731,348.0,-1968.0,1.6650717703349283,12.110564019465205
2764,1275.0,3.25,10.630434782608695,1954.0,1820.0,4.706521739130435,29257.8125,79026.31578947355,711.0,0.1829268292682927,-6.0,3.0,3.0,8159953.0,3.4774114774114775,-43.0,-0.030487804878048783,1.0,1.3109756097560976,711.0,0.012654012654012677,0.012654012654012677,-628.0,3.004784688995215,9.39712918660287,352.0,-1964.0,1.6842105263157894,12.071453539164377
2765,1273.0,3.282608695652174,10.652173913043478,1951.0,1820.0,4.706521739130435,29262.6953125,76347.45762711852,712.0,-0.09146341463414635,3.0,3.0,3.0,8160113.0,3.4822954822954824,-50.0,0.27439024390243905,-9.0,1.5243902439024393,712.0,0.013098013098013119,0.013098013098013117,-620.0,2.9665071770334928,9.435406698564593,348.0,-1972.0,1.6650717703349283,12.099408076571459
2766,1271.0,3.282608695652174,10.67391304347826,1951.0,1817.0,4.739130434782608,29267.578125,79026.31578947355,711.0,0.030487804878048783,-1.0,3.0,3.0,8160273.0,3.4871794871794872,-55.0,-0.06097560975609757,2.0,1.676829268292683,711.0,0.012654012654012677,0.012654012654012677,-624.0,2.985645933014354,9.416267942583731,348.0,-1968.0,1.6650717703349283,12.131252894338218
2767,1270.0,3.2282608695652173,10.684782608695652,1956.0,1814.0,4.771739130434782,29272.4609375,79026.31578947355,711.0,-0.12195121951219513,4.0,3.0,3.0,8160433.0,3.492063492063492,-58.0,0.12195121951219513,-4.0,1.7682926829268295,711.0,0.012654012654012677,0.012654012654012677,-608.0,2.909090909090909,9.39712918660287,340.0,-1964.0,1.6267942583732056,12.139017339388454
2768,1272.0,3.3043478260869565,10.66304347826087,1949.0,1808.0,4.83695652173913,29277.34375,73844.26229508186,713.0,-0.2134146341463415,7.0,3.0,3.0,8160593.0,3.496947496947497,-60.0,0.15243902439024393,-5.0,1.829268292682927,713.0,0.013542013542013561,0.01354201354201356,-636.0,3.0430622009569377,9.416267942583731,348.0,-1968.0,1.6650717703349283,12.166156302145799
2769,1274.0,3.282608695652174,10.641304347826086,1951.0,1816.0,4.75,29282.2265625,79026.31578947355,711.0,-0.3658536585365854,12.0,3.0,3.0,8160753.0,3.501831501831502,-54.0,0.12195121951219513,-4.0,1.6463414634146343,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,9.39712918660287,348.0,-1964.0,1.6650717703349283,12.106831875921696
2770,1276.0,3.293478260869565,10.619565217391305,1950.0,1817.0,4.739130434782608,29287.109375,79026.31578947355,711.0,0.15243902439024393,-5.0,3.0,3.0,8160913.0,3.5067155067155067,-58.0,0.15243902439024393,-5.0,1.7682926829268295,711.0,0.012654012654012677,0.012654012654012677,-648.0,3.1004784688995213,9.358851674641148,356.0,-1956.0,1.7033492822966507,12.086418896394846
2771,1272.0,3.2717391304347827,10.66304347826087,1952.0,1818.0,4.728260869565217,29291.9921875,81899.99999999984,710.0,-0.1829268292682927,6.0,3.0,3.0,8161073.0,3.5115995115995116,-64.0,-0.12195121951219513,4.0,1.9512195121951221,710.0,0.012210012210012234,0.012210012210012234,-620.0,2.9665071770334928,9.435406698564593,344.0,-1972.0,1.645933014354067,12.114504695098411
2772,1279.0,3.3478260869565215,10.58695652173913,1945.0,1812.0,4.793478260869565,29296.875,79026.31578947355,711.0,-0.1829268292682927,6.0,3.0,3.0,8161233.0,3.5164835164835164,-62.0,-0.06097560975609757,2.0,1.8902439024390245,711.0,0.012654012654012677,0.012654012654012677,-632.0,3.0239234449760763,9.416267942583731,348.0,-1968.0,1.6650717703349283,12.094173048998861
2773,1274.0,3.4130434782608696,10.641304347826086,1939.0,1820.0,4.706521739130435,29301.7578125,84990.56603773567,709.0,-0.24390243902439027,8.0,3.0,3.0,8161393.0,3.5213675213675213,-56.0,0.09146341463414635,-3.0,1.707317073170732,709.0,0.011766011766011792,0.01176601176601179,-636.0,3.0430622009569377,9.416267942583731,352.0,-1968.0,1.6842105263157894,12.125904951320903
2774,1274.0,3.2717391304347827,10.641304347826086,1952.0,1806.0,4.858695652173913,29306.640625,79026.31578947355,711.0,-0.1829268292682927,6.0,3.0,3.0,8161553.0,3.526251526251526,-66.0,0.09146341463414635,-3.0,2.0121951219512195,711.0,0.012654012654012677,0.012654012654012677,-648.0,3.1004784688995213,9.435406698564593,340.0,-1972.0,1.6267942583732056,12.146956762956481
2775,1273.0,3.282608695652174,10.652173913043478,1951.0,1811.0,4.804347826086956,29311.5234375,81899.99999999984,710.0,-0.3353658536585366,11.0,3.0,3.0,8161713.0,3.531135531135531,-63.0,-0.06097560975609757,2.0,1.9207317073170733,710.0,0.012210012210012234,0.012210012210012234,-628.0,3.004784688995215,9.39712918660287,344.0,-1964.0,1.645933014354067,12.137795803049322
2776,1275.0,3.293478260869565,10.630434782608695,1950.0,1817.0,4.739130434782608,29316.40625,79026.31578947355,711.0,0.030487804878048783,-1.0,3.0,3.0,8161873.0,3.536019536019536,-64.0,-0.15243902439024393,5.0,1.9512195121951221,711.0,0.012654012654012677,0.012654012654012677,-640.0,3.062200956937799,9.37799043062201,360.0,-1960.0,1.7224880382775118,12.095970403402944
2777,1275.0,3.282608695652174,10.630434782608695,1951.0,1811.0,4.804347826086956,29321.2890625,79026.31578947355,711.0,-0.27439024390243905,9.0,3.0,3.0,8162033.0,3.5409035409035408,-60.0,-0.24390243902439027,8.0,1.829268292682927,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,9.37799043062201,352.0,-1960.0,1.6842105263157894,12.118721943756878
2778,1272.0,3.2282608695652173,10.66304347826087,1956.0,1812.0,4.793478260869565,29326.171875,79026.31578947355,711.0,-0.2134146341463415,7.0,3.0,3.0,8162193.0,3.5457875457875456,-60.0,-0.15243902439024393,5.0,1.829268292682927,711.0,0.012654012654012677,0.012654012654012677,-624.0,2.985645933014354,9.339712918660286,356.0,-1952.0,1.7033492822966507,12.128462322103191
2779,1276.0,3.3152173913043477,10.619565217391305,1948.0,1810.0,4.815217391304348,29331.0546875,71499.99999999991,714.0,-0.3353658536585366,11.0,3.0,3.0,8162353.0,3.5506715506715505,-53.0,-0.24390243902439027,8.0,1.6158536585365855,714.0,0.013986013986014003,0.013986013986014003,-616.0,2.9473684210526314,9.39712918660287,352.0,-1964.0,1.6842105263157894,12.122382203327607
2780,1275.0,3.282608695652174,10.630434782608695,1951.0,1815.0,4.760869565217392,29335.9375,79026.31578947355,711.0,-0.09146341463414635,3.0,3.0,3.0,8162513.0,3.5555555555555554,-59.0,-0.5182926829268293,17.0,1.7987804878048783,711.0,0.012654012654012677,0.012654012654012677,-624.0,2.985645933014354,9.39712918660287,332.0,-1964.0,1.588516746411483,12.101551244905806
2781,1274.0,3.260869565217391,10.641304347826086,1953.0,1814.0,4.771739130434782,29340.8203125,76347.45762711852,712.0,-0.3658536585365854,12.0,3.0,3.0,8162673.0,3.5604395604395602,-60.0,-0.48780487804878053,16.0,1.829268292682927,712.0,0.013098013098013119,0.013098013098013117,-640.0,3.062200956937799,9.435406698564593,360.0,-1972.0,1.7224880382775118,12.109505476002969
2782,1275.0,3.3152173913043477,10.630434782608695,1948.0,1813.0,4.782608695652174,29345.703125,76347.45762711852,712.0,0.0,0.0,3.0,3.0,8162833.0,3.5653235653235655,-54.0,-0.5792682926829269,19.0,1.6463414634146343,712.0,0.013098013098013119,0.013098013098013117,-612.0,2.92822966507177,9.416267942583731,344.0,-1968.0,1.645933014354067,12.118999791840553
2783,1277.0,3.3152173913043477,10.608695652173912,1948.0,1815.0,4.760869565217392,29350.5859375,79026.31578947355,711.0,-0.2134146341463415,7.0,3.0,3.0,8162993.0,3.5702075702075704,-54.0,-0.7926829268292683,26.0,1.6463414634146343,711.0,0.012654012654012677,0.012654012654012677,-624.0,2.985645933014354,9.320574162679426,352.0,-1948.0,1.6842105263157894,12.091359262261365
2784,1277.0,3.293478260869565,10.608695652173912,1950.0,1818.0,4.728260869565217,29355.46875,81899.99999999984,710.0,-0.12195121951219513,4.0,3.0,3.0,8163153.0,3.5750915750915753,-51.0,-0.6097560975609757,20.0,1.5548780487804879,710.0,0.012210012210012234,0.012210012210012234,-612.0,2.92822966507177,9.416267942583731,344.0,-1968.0,1.645933014354067,12.072608390316308
2785,1278.0,3.282608695652174,10.597826086956522,1951.0,1815.0,4.760869565217392,29360.3515625,79026.31578947355,711.0,0.0,0.0,3.0,3.0,8163313.0,3.57997557997558,-46.0,-0.9756097560975611,32.0,1.402439024390244,711.0,0.012654012654012677,0.012654012654012677,-620.0,2.9665071770334928,9.416267942583731,340.0,-1968.0,1.6267942583732056,12.072916658171739
2786,1279.0,3.3043478260869565,10.58695652173913,1949.0,1817.0,4.739130434782608,29365.234375,79026.31578947355,711.0,-0.12195121951219513,4.0,3.0,3.0,8163473.0,3.584859584859585,-32.0,-0.8231707317073171,27.0,0.9756097560975611,711.0,0.012654012654012677,0.012654012654012677,-616.0,2.9473684210526314,9.339712918660286,340.0,-1952.0,1.6267942583732056,12.06075122978843
2787,1278.0,3.3804347826086953,10.597826086956522,1942.0,1823.0,4.673913043478261,29370.1171875,81899.99999999984,710.0,0.09146341463414635,-3.0,3.0,3.0,8163633.0,3.58974358974359,-39.0,-0.7317073170731708,24.0,1.1890243902439026,710.0,0.012210012210012234,0.012210012210012234,-612.0,2.92822966507177,9.37799043062201,348.0,-1960.0,1.6650717703349283,12.065932215408933
2788,1278.0,3.3152173913043477,10.597826086956522,1948.0,1823.0,4.673913043478261,29375.0,88323.5294117645,708.0,0.12195121951219513,-4.0,3.0,3.0,8163793.0,3.5946275946275947,-34.0,-0.7926829268292683,26.0,1.0365853658536586,708.0,0.01132201132201135,0.011322011322011348,-624.0,2.985645933014354,9.37799043062201,352.0,-1960.0,1.6842105263157894,12.047823341125948
2789,1272.0,3.358695652173913,10.66304347826087,1944.0,1824.0,4.663043478260869,29379.8828125,79026.31578947355,711.0,0.1829268292682927,-6.0,3.0,3.0,8163953.0,3.5995115995115996,-35.0,-0.853658536585366,28.0,1.0670731707317074,711.0,0.012654012654012677,0.012654012654012677,-612.0,2.92822966507177,9.37799043062201,352.0,-1960.0,1.6842105263157894,12.113022215094169
2790,1278.0,3.3152173913043477,10.597826086956522,1948.0,1818.0,4.728260869565217,29384.765625,81899.99999999984,710.0,0.30487804878048785,-10.0,3.0,3.0,8164113.0,3.6043956043956045,-29.0,-1.0060975609756098,33.0,0.8841463414634148,710.0,0.012210012210012234,0.012210012210012234,-612.0,2.92822966507177,9.37799043062201,336.0,-1960.0,1.6076555023923444,12.069011350216082
2791,1276.0,3.260869565217391,10.619565217391305,1953.0,1822.0,4.684782608695652,29389.6484375,79026.31578947355,711.0,0.09146341463414635,-3.0,3.0,3.0,8164273.0,3.6092796092796093,-33.0,-0.9756097560975611,32.0,1.0060975609756098,711.0,0.012654012654012677,0.012654012654012677,-612.0,2.92822966507177,9.39712918660287,360.0,-1964.0,1.7224880382775118,12.056352011223193
