,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
5380,1919.0,4.206521739130435,1866.0,3.6304347826086953,10.706521739130434,1268.0,42143.5546875,81899.99999999984,710.0,2.0,-0.06097560975609757,3.0,3.0,6.2515262515262515,12227440.0,-36.0,-0.1829268292682927,6.0,1.0975609756097562,710.0,0.012210012210012234,0.012210012210012234,-1928.0,9.224880382775119,552.0,1.4736842105263157,2.6411483253588517,-308.0,12.062524180412016
5381,1917.0,4.206521739130435,1866.0,3.652173913043478,10.66304347826087,1272.0,42148.4375,79026.31578947355,711.0,-4.0,0.12195121951219513,3.0,3.0,6.256410256410256,12227600.0,-39.0,-0.3353658536585366,11.0,1.1890243902439026,711.0,0.012654012654012677,0.012654012654012677,-1932.0,9.24401913875598,556.0,1.5119617224880382,2.660287081339713,-316.0,12.030531810862474
5382,1916.0,4.195652173913043,1867.0,3.6630434782608696,10.66304347826087,1272.0,42153.3203125,76347.45762711852,712.0,7.0,-0.2134146341463415,3.0,3.0,6.261294261294261,12227760.0,-41.0,-0.15243902439024393,5.0,1.2500000000000002,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,572.0,1.4354066985645932,2.736842105263158,-300.0,12.03004076914839
5383,1922.0,4.206521739130435,1866.0,3.5978260869565215,10.695652173913043,1269.0,42158.203125,76347.45762711852,712.0,0.0,0.0,3.0,3.0,6.266178266178266,12227920.0,-40.0,-0.27439024390243905,9.0,1.2195121951219514,712.0,0.013098013098013117,0.013098013098013119,-1932.0,9.24401913875598,552.0,1.4354066985645932,2.6411483253588517,-300.0,12.043095661792801
5384,1919.0,4.206521739130435,1866.0,3.6304347826086953,10.67391304347826,1271.0,42163.0859375,76347.45762711852,712.0,2.0,-0.06097560975609757,3.0,3.0,6.271062271062271,12228080.0,-37.0,-0.06097560975609757,2.0,1.128048780487805,712.0,0.013098013098013117,0.013098013098013119,-1916.0,9.167464114832535,568.0,1.3971291866028708,2.7177033492822966,-292.0,12.033590549469736
5385,1922.0,4.260869565217392,1861.0,3.5978260869565215,10.67391304347826,1271.0,42167.96875,76347.45762711852,712.0,4.0,-0.12195121951219513,3.0,3.0,6.275946275946276,12228240.0,-34.0,-0.15243902439024393,5.0,1.0365853658536586,712.0,0.013098013098013117,0.013098013098013119,-1928.0,9.224880382775119,556.0,1.492822966507177,2.660287081339713,-312.0,12.042914168236692
5386,1927.0,4.217391304347826,1865.0,3.543478260869565,10.641304347826086,1274.0,42172.8515625,81899.99999999984,710.0,-4.0,0.12195121951219513,3.0,3.0,6.280830280830281,12228400.0,-41.0,-0.24390243902439027,8.0,1.2500000000000002,710.0,0.012210012210012234,0.012210012210012234,-1924.0,9.205741626794259,564.0,1.4354066985645932,2.6985645933014353,-300.0,11.982486629339764
5387,1931.0,4.293478260869565,1858.0,3.5,10.630434782608695,1275.0,42177.734375,79026.31578947355,711.0,-6.0,0.1829268292682927,3.0,3.0,6.285714285714286,12228560.0,-36.0,-0.1829268292682927,6.0,1.0975609756097562,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,580.0,1.4545454545454546,2.77511961722488,-304.0,11.987080513780507
5388,1922.0,4.239130434782608,1863.0,3.5978260869565215,10.619565217391305,1276.0,42182.6171875,76347.45762711852,712.0,-11.0,0.3353658536585366,3.0,3.0,6.2905982905982905,12228720.0,-38.0,-0.030487804878048783,1.0,1.1585365853658538,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,556.0,1.4354066985645932,2.660287081339713,-300.0,11.987065729423206
5389,1921.0,4.217391304347826,1865.0,3.608695652173913,10.641304347826086,1274.0,42187.5,79026.31578947355,711.0,-6.0,0.1829268292682927,3.0,3.0,6.295482295482295,12228880.0,-46.0,-0.030487804878048783,1.0,1.402439024390244,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,556.0,1.4545454545454546,2.660287081339713,-304.0,12.00193450853111
5390,1923.0,4.304347826086956,1857.0,3.5869565217391304,10.641304347826086,1274.0,42192.3828125,79026.31578947355,711.0,6.0,-0.1829268292682927,3.0,3.0,6.3003663003663,12229040.0,-42.0,-0.12195121951219513,4.0,1.2804878048780488,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,560.0,1.339712918660287,2.679425837320574,-280.0,12.026263988448314
5391,1924.0,4.217391304347826,1865.0,3.5760869565217392,10.630434782608695,1275.0,42197.265625,81899.99999999984,710.0,-2.0,0.06097560975609757,3.0,3.0,6.305250305250305,12229200.0,-45.0,-0.06097560975609757,2.0,1.3719512195121952,710.0,0.012210012210012234,0.012210012210012234,-1904.0,9.110047846889952,564.0,1.4736842105263157,2.6985645933014353,-308.0,11.982526069318203
5392,1924.0,4.239130434782608,1863.0,3.5760869565217392,10.619565217391305,1276.0,42202.1484375,79026.31578947355,711.0,-3.0,0.09146341463414635,3.0,3.0,6.31013431013431,12229360.0,-52.0,0.0,0.0,1.5853658536585367,711.0,0.012654012654012677,0.012654012654012677,-1908.0,9.129186602870814,580.0,1.3779904306220094,2.77511961722488,-288.0,11.980558842146403
5393,1920.0,4.239130434782608,1863.0,3.619565217391304,10.619565217391305,1276.0,42207.03125,79026.31578947355,711.0,-7.0,0.2134146341463415,3.0,3.0,6.315018315018315,12229520.0,-51.0,0.09146341463414635,-3.0,1.5548780487804879,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,564.0,1.4736842105263157,2.6985645933014353,-308.0,11.99360849004487
5394,1917.0,4.1521739130434785,1871.0,3.652173913043478,10.66304347826087,1272.0,42211.9140625,76347.45762711852,712.0,-1.0,0.030487804878048783,3.0,3.0,6.31990231990232,12229680.0,-51.0,0.2134146341463415,-7.0,1.5548780487804879,712.0,0.013098013098013117,0.013098013098013119,-1908.0,9.129186602870814,572.0,1.3971291866028708,2.736842105263158,-292.0,12.011636804139382
5395,1917.0,4.217391304347826,1865.0,3.652173913043478,10.67391304347826,1271.0,42216.796875,73844.26229508186,713.0,-2.0,0.06097560975609757,3.0,3.0,6.3247863247863245,12229840.0,-57.0,-0.06097560975609757,2.0,1.7378048780487807,713.0,0.01354201354201356,0.013542013542013561,-1928.0,9.224880382775119,560.0,1.4354066985645932,2.679425837320574,-300.0,12.04396875472696
5396,1923.0,4.239130434782608,1863.0,3.5869565217391304,10.695652173913043,1269.0,42221.6796875,76347.45762711852,712.0,-8.0,0.24390243902439027,3.0,3.0,6.329670329670329,12230000.0,-51.0,-0.09146341463414635,3.0,1.5548780487804879,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,572.0,1.3588516746411483,2.736842105263158,-284.0,12.051284552166125
5397,1919.0,4.184782608695652,1868.0,3.6304347826086953,10.641304347826086,1274.0,42226.5625,76347.45762711852,712.0,-14.0,0.426829268292683,3.0,3.0,6.334554334554334,12230160.0,-60.0,0.2134146341463415,-7.0,1.829268292682927,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,568.0,1.3971291866028708,2.7177033492822966,-292.0,11.997075494297725
5398,1921.0,4.184782608695652,1868.0,3.608695652173913,10.67391304347826,1271.0,42231.4453125,76347.45762711852,712.0,-8.0,0.24390243902439027,3.0,3.0,6.339438339438339,12230320.0,-57.0,0.09146341463414635,-3.0,1.7378048780487807,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,556.0,1.492822966507177,2.660287081339713,-312.0,12.019463775551547
5399,1920.0,4.271739130434782,1860.0,3.619565217391304,10.67391304347826,1271.0,42236.328125,69299.99999999993,715.0,-13.0,0.39634146341463417,3.0,3.0,6.344322344322344,12230480.0,-48.0,0.2134146341463415,-7.0,1.4634146341463417,715.0,0.014430014430014446,0.014430014430014446,-1932.0,9.24401913875598,568.0,1.4545454545454546,2.7177033492822966,-304.0,12.053274543507753
5400,1916.0,4.25,1862.0,3.6630434782608696,10.66304347826087,1272.0,42241.2109375,79026.31578947355,711.0,-17.0,0.5182926829268293,3.0,3.0,6.349206349206349,12230640.0,-55.0,0.15243902439024393,-5.0,1.676829268292683,711.0,0.012654012654012677,0.012654012654012677,-1924.0,9.205741626794259,556.0,1.492822966507177,2.660287081339713,-312.0,12.049103026487538
5401,1918.0,4.217391304347826,1865.0,3.641304347826087,10.67391304347826,1271.0,42246.09375,76347.45762711852,712.0,-20.0,0.6097560975609757,3.0,3.0,6.354090354090354,12230800.0,-50.0,0.12195121951219513,-4.0,1.5243902439024393,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,568.0,1.4354066985645932,2.7177033492822966,-300.0,12.04067715816769
5402,1919.0,4.206521739130435,1866.0,3.6304347826086953,10.67391304347826,1271.0,42250.9765625,79026.31578947355,711.0,-17.0,0.5182926829268293,3.0,3.0,6.358974358974359,12230960.0,-48.0,0.0,0.0,1.4634146341463417,711.0,0.012654012654012677,0.012654012654012677,-1928.0,9.224880382775119,564.0,1.4545454545454546,2.6985645933014353,-304.0,12.033590549469736
5403,1922.0,4.228260869565217,1864.0,3.5978260869565215,10.684782608695652,1270.0,42255.859375,76347.45762711852,712.0,-15.0,0.4573170731707317,3.0,3.0,6.3638583638583635,12231120.0,-42.0,0.030487804878048783,-1.0,1.2804878048780488,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,556.0,1.492822966507177,2.660287081339713,-312.0,12.04105983409128
5404,1924.0,4.304347826086956,1857.0,3.5760869565217392,10.67391304347826,1271.0,42260.7421875,79026.31578947355,711.0,-18.0,0.5487804878048781,3.0,3.0,6.368742368742368,12231280.0,-39.0,-0.24390243902439027,8.0,1.1890243902439026,711.0,0.012654012654012677,0.012654012654012677,-1928.0,9.224880382775119,560.0,1.4736842105263157,2.679425837320574,-308.0,12.051897269238555
5405,1923.0,4.228260869565217,1864.0,3.5869565217391304,10.641304347826086,1274.0,42265.625,84990.56603773567,709.0,-16.0,0.48780487804878053,3.0,3.0,6.373626373626373,12231440.0,-46.0,-0.3658536585365854,12.0,1.402439024390244,709.0,0.01176601176601179,0.011766011766011792,-1912.0,9.148325358851674,564.0,1.4354066985645932,2.6985645933014353,-300.0,11.999241863259764
5406,1919.0,4.271739130434782,1860.0,3.6304347826086953,10.66304347826087,1272.0,42270.5078125,79026.31578947355,711.0,-16.0,0.48780487804878053,3.0,3.0,6.378510378510379,12231600.0,-40.0,-0.2134146341463415,7.0,1.2195121951219514,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,568.0,1.5119617224880382,2.7177033492822966,-316.0,12.046921105765755
5407,1921.0,4.228260869565217,1864.0,3.608695652173913,10.67391304347826,1271.0,42275.390625,81899.99999999984,710.0,-19.0,0.5792682926829269,3.0,3.0,6.383394383394384,12231760.0,-37.0,0.030487804878048783,-1.0,1.128048780487805,710.0,0.012210012210012234,0.012210012210012234,-1928.0,9.224880382775119,560.0,1.492822966507177,2.679425837320574,-312.0,12.034670496147813
5408,1922.0,4.228260869565217,1864.0,3.5978260869565215,10.684782608695652,1270.0,42280.2734375,76347.45762711852,712.0,-17.0,0.5182926829268293,3.0,3.0,6.388278388278389,12231920.0,-33.0,-0.27439024390243905,9.0,1.0060975609756098,712.0,0.013098013098013117,0.013098013098013119,-1932.0,9.24401913875598,552.0,1.4736842105263157,2.6411483253588517,-308.0,12.04105983409128
5409,1920.0,4.206521739130435,1866.0,3.619565217391304,10.619565217391305,1276.0,42285.15625,76347.45762711852,712.0,-12.0,0.3658536585365854,3.0,3.0,6.3931623931623935,12232080.0,-33.0,-0.2134146341463415,7.0,1.0060975609756098,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,564.0,1.4354066985645932,2.6985645933014353,-300.0,11.982121803384954
5410,1920.0,4.217391304347826,1865.0,3.619565217391304,10.67391304347826,1271.0,42290.0390625,79026.31578947355,711.0,-10.0,0.30487804878048785,3.0,3.0,6.398046398046398,12232240.0,-37.0,-0.1829268292682927,6.0,1.128048780487805,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,564.0,1.416267942583732,2.6985645933014353,-296.0,12.03412071722205
5411,1917.0,4.25,1862.0,3.652173913043478,10.641304347826086,1274.0,42294.921875,79026.31578947355,711.0,-7.0,0.2134146341463415,3.0,3.0,6.402930402930403,12232400.0,-41.0,-0.27439024390243905,9.0,1.2500000000000002,711.0,0.012654012654012677,0.012654012654012677,-1924.0,9.205741626794259,564.0,1.4354066985645932,2.6985645933014353,-300.0,12.026563620343829
5412,1920.0,4.217391304347826,1865.0,3.619565217391304,10.66304347826087,1272.0,42299.8046875,81899.99999999984,710.0,-9.0,0.27439024390243905,3.0,3.0,6.407814407814408,12232560.0,-40.0,-0.39634146341463417,13.0,1.2195121951219514,710.0,0.012210012210012234,0.012210012210012234,-1916.0,9.167464114832535,548.0,1.492822966507177,2.6220095693779903,-312.0,12.02448077865399
5413,1923.0,4.206521739130435,1866.0,3.5869565217391304,10.608695652173912,1277.0,42304.6875,76347.45762711852,712.0,-7.0,0.2134146341463415,3.0,3.0,6.412698412698413,12232720.0,-45.0,-0.3353658536585366,11.0,1.3719512195121952,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,556.0,1.4354066985645932,2.660287081339713,-300.0,11.962671343436527
5414,1917.0,4.173913043478261,1869.0,3.652173913043478,10.641304347826086,1274.0,42309.5703125,79026.31578947355,711.0,-4.0,0.12195121951219513,3.0,3.0,6.417582417582418,12232880.0,-42.0,-0.3658536585365854,12.0,1.2804878048780488,711.0,0.012654012654012677,0.012654012654012677,-1904.0,9.110047846889952,580.0,1.3971291866028708,2.77511961722488,-292.0,11.999886774828154
5415,1925.0,4.173913043478261,1869.0,3.5652173913043477,10.684782608695652,1270.0,42314.453125,76347.45762711852,712.0,-7.0,0.2134146341463415,3.0,3.0,6.422466422466423,12233040.0,-42.0,-0.30487804878048785,10.0,1.2804878048780488,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,568.0,1.4545454545454546,2.7177033492822966,-304.0,12.012364652176606
5416,1921.0,4.184782608695652,1868.0,3.608695652173913,10.652173913043478,1273.0,42319.3359375,71499.99999999991,714.0,-7.0,0.2134146341463415,3.0,3.0,6.427350427350428,12233200.0,-45.0,-0.1829268292682927,6.0,1.3719512195121952,714.0,0.013986013986014003,0.013986013986014003,-1928.0,9.224880382775119,556.0,1.416267942583732,2.660287081339713,-296.0,12.000162451641415
5417,1925.0,4.206521739130435,1866.0,3.5652173913043477,10.66304347826087,1272.0,42324.21875,76347.45762711852,712.0,-3.0,0.09146341463414635,3.0,3.0,6.4322344322344325,12233360.0,-53.0,-0.1829268292682927,6.0,1.6158536585365855,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,560.0,1.3779904306220094,2.679425837320574,-288.0,12.00441986971122
5418,1928.0,4.217391304347826,1865.0,3.532608695652174,10.652173913043478,1273.0,42329.1015625,79026.31578947355,711.0,-3.0,0.09146341463414635,3.0,3.0,6.437118437118437,12233520.0,-50.0,0.06097560975609757,-2.0,1.5243902439024393,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,540.0,1.492822966507177,2.5837320574162677,-312.0,11.988933342224822
5419,1926.0,4.184782608695652,1868.0,3.5543478260869565,10.608695652173912,1277.0,42333.984375,76347.45762711852,712.0,-3.0,0.09146341463414635,3.0,3.0,6.442002442002442,12233680.0,-53.0,0.030487804878048783,-1.0,1.6158536585365855,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,556.0,1.416267942583732,2.660287081339713,-296.0,11.945301059048463
5420,1922.0,4.228260869565217,1864.0,3.5978260869565215,10.58695652173913,1279.0,42338.8671875,79026.31578947355,711.0,-7.0,0.2134146341463415,3.0,3.0,6.446886446886447,12233840.0,-53.0,-0.030487804878048783,1.0,1.6158536585365855,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,552.0,1.416267942583732,2.6411483253588517,-296.0,11.954337745198435
5421,1920.0,4.195652173913043,1867.0,3.619565217391304,10.67391304347826,1271.0,42343.75,79026.31578947355,711.0,3.0,-0.09146341463414635,3.0,3.0,6.451770451770452,12234000.0,-60.0,-0.12195121951219513,4.0,1.829268292682927,711.0,0.012654012654012677,0.012654012654012677,-1908.0,9.129186602870814,556.0,1.4736842105263157,2.660287081339713,-308.0,12.026519412828698
5422,1920.0,4.239130434782608,1863.0,3.619565217391304,10.652173913043478,1273.0,42348.6328125,76347.45762711852,712.0,-6.0,0.1829268292682927,3.0,3.0,6.456654456654457,12234160.0,-57.0,0.0,0.0,1.7378048780487807,712.0,0.013098013098013117,0.013098013098013119,-1916.0,9.167464114832535,568.0,1.4545454545454546,2.7177033492822966,-304.0,12.022490934900851
5423,1920.0,4.206521739130435,1866.0,3.619565217391304,10.652173913043478,1273.0,42353.515625,81899.99999999984,710.0,-8.0,0.24390243902439027,3.0,3.0,6.461538461538462,12234320.0,-51.0,-0.09146341463414635,3.0,1.5548780487804879,710.0,0.012210012210012234,0.012210012210012234,-1932.0,9.24401913875598,568.0,1.5119617224880382,2.7177033492822966,-316.0,12.011031869845734
5424,1919.0,4.239130434782608,1863.0,3.6304347826086953,10.66304347826087,1272.0,42358.3984375,79026.31578947355,711.0,-4.0,0.12195121951219513,3.0,3.0,6.4664224664224665,12234480.0,-41.0,-0.15243902439024393,5.0,1.2500000000000002,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,556.0,1.416267942583732,2.660287081339713,-296.0,12.035396951208417
5425,1916.0,4.260869565217392,1861.0,3.6630434782608696,10.652173913043478,1273.0,42363.28125,79026.31578947355,711.0,-8.0,0.24390243902439027,3.0,3.0,6.471306471306471,12234640.0,-46.0,-0.12195121951219513,4.0,1.402439024390244,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,556.0,1.492822966507177,2.660287081339713,-312.0,12.043326203717532
5426,1918.0,4.217391304347826,1865.0,3.641304347826087,10.684782608695652,1270.0,42368.1640625,76347.45762711852,712.0,-8.0,0.24390243902439027,3.0,3.0,6.476190476190476,12234800.0,-42.0,-0.39634146341463417,13.0,1.2804878048780488,712.0,0.013098013098013117,0.013098013098013119,-1920.0,9.186602870813397,560.0,1.4736842105263157,2.679425837320574,-308.0,12.050313944564717
5427,1917.0,4.293478260869565,1858.0,3.652173913043478,10.641304347826086,1274.0,42373.046875,79026.31578947355,711.0,-5.0,0.15243902439024393,3.0,3.0,6.481074481074481,12234960.0,-50.0,-0.09146341463414635,3.0,1.5243902439024393,711.0,0.012654012654012677,0.012654012654012677,-1924.0,9.205741626794259,572.0,1.5119617224880382,2.736842105263158,-316.0,12.041996848145128
5428,1914.0,4.195652173913043,1867.0,3.684782608695652,10.695652173913043,1269.0,42377.9296875,79026.31578947355,711.0,-4.0,0.12195121951219513,3.0,3.0,6.485958485958486,12235120.0,-46.0,-0.06097560975609757,2.0,1.402439024390244,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,556.0,1.4545454545454546,2.660287081339713,-304.0,12.065574808650354
5429,1921.0,4.184782608695652,1868.0,3.608695652173913,10.66304347826087,1272.0,42382.8125,79026.31578947355,711.0,-12.0,0.3658536585365854,3.0,3.0,6.490842490842491,12235280.0,-42.0,-0.27439024390243905,9.0,1.2804878048780488,711.0,0.012654012654012677,0.012654012654012677,-1928.0,9.224880382775119,576.0,1.492822966507177,2.755980861244019,-312.0,12.00981207227416
5430,1922.0,4.184782608695652,1868.0,3.5978260869565215,10.684782608695652,1270.0,42387.6953125,73844.26229508186,713.0,-16.0,0.48780487804878053,3.0,3.0,6.495726495726496,12235440.0,-43.0,-0.2134146341463415,7.0,1.3109756097560976,713.0,0.01354201354201356,0.013542013542013561,-1932.0,9.24401913875598,556.0,1.4545454545454546,2.660287081339713,-304.0,12.025861192825715
5431,1918.0,4.271739130434782,1860.0,3.641304347826087,10.67391304347826,1271.0,42392.578125,76347.45762711852,712.0,-4.0,0.12195121951219513,3.0,3.0,6.500610500610501,12235600.0,-46.0,-0.27439024390243905,9.0,1.402439024390244,712.0,0.013098013098013117,0.013098013098013119,-1936.0,9.263157894736842,544.0,1.3971291866028708,2.602870813397129,-292.0,12.059820571290446
5432,1926.0,4.282608695652174,1859.0,3.5543478260869565,10.652173913043478,1273.0,42397.4609375,88323.5294117645,708.0,-14.0,0.426829268292683,3.0,3.0,6.5054945054945055,12235760.0,-46.0,-0.15243902439024393,5.0,1.402439024390244,708.0,0.011322011322011348,0.01132201132201135,-1940.0,9.282296650717702,556.0,1.3588516746411483,2.660287081339713,-284.0,12.018441445653789
5433,1924.0,4.239130434782608,1863.0,3.5760869565217392,10.771739130434783,1262.0,42402.34375,73844.26229508186,713.0,-10.0,0.30487804878048785,3.0,3.0,6.51037851037851,12235920.0,-52.0,0.0,0.0,1.5853658536585367,713.0,0.01354201354201356,0.013542013542013561,-1932.0,9.24401913875598,564.0,1.3971291866028708,2.6985645933014353,-292.0,12.115650566843078
5434,1924.0,4.184782608695652,1868.0,3.5760869565217392,10.695652173913043,1269.0,42407.2265625,76347.45762711852,712.0,-11.0,0.3353658536585366,3.0,3.0,6.515262515262515,12236080.0,-53.0,-0.15243902439024393,5.0,1.6158536585365855,712.0,0.013098013098013117,0.013098013098013119,-1928.0,9.224880382775119,556.0,1.4354066985645932,2.660287081339713,-300.0,12.029038981896157
5435,1922.0,4.217391304347826,1865.0,3.5978260869565215,10.684782608695652,1270.0,42412.109375,71499.99999999991,714.0,2.0,-0.06097560975609757,3.0,3.0,6.52014652014652,12236240.0,-47.0,-0.030487804878048783,1.0,1.4329268292682928,714.0,0.013986013986014003,0.013986013986014003,-1928.0,9.224880382775119,568.0,1.416267942583732,2.7177033492822966,-296.0,12.037247250142311
5436,1921.0,4.228260869565217,1864.0,3.608695652173913,10.66304347826087,1272.0,42416.9921875,76347.45762711852,712.0,-2.0,0.06097560975609757,3.0,3.0,6.525030525030525,12236400.0,-59.0,0.09146341463414635,-3.0,1.7987804878048783,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,556.0,1.416267942583732,2.660287081339713,-296.0,12.025030998313351
5437,1921.0,4.184782608695652,1868.0,3.608695652173913,10.66304347826087,1272.0,42421.875,79026.31578947355,711.0,-5.0,0.15243902439024393,3.0,3.0,6.52991452991453,12236560.0,-58.0,-0.09146341463414635,3.0,1.7682926829268295,711.0,0.012654012654012677,0.012654012654012677,-1916.0,9.167464114832535,564.0,1.4736842105263157,2.6985645933014353,-308.0,12.00981207227416
5438,1921.0,4.25,1862.0,3.608695652173913,10.684782608695652,1270.0,42426.7578125,73844.26229508186,713.0,-3.0,0.09146341463414635,3.0,3.0,6.534798534798535,12236720.0,-48.0,0.1829268292682927,-6.0,1.4634146341463417,713.0,0.01354201354201356,0.013542013542013561,-1928.0,9.224880382775119,552.0,1.4354066985645932,2.6411483253588517,-300.0,12.051960990025814
5439,1920.0,4.217391304347826,1865.0,3.619565217391304,10.67391304347826,1271.0,42431.640625,81899.99999999984,710.0,6.0,-0.1829268292682927,3.0,3.0,6.5396825396825395,12236880.0,-47.0,-0.09146341463414635,3.0,1.4329268292682928,710.0,0.012210012210012234,0.012210012210012234,-1928.0,9.224880382775119,564.0,1.416267942583732,2.6985645933014353,-296.0,12.03412071722205
5440,1924.0,4.184782608695652,1868.0,3.5760869565217392,10.652173913043478,1273.0,42436.5234375,76347.45762711852,712.0,6.0,-0.1829268292682927,3.0,3.0,6.544566544566544,12237040.0,-39.0,-0.24390243902439027,8.0,1.1890243902439026,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,548.0,1.416267942583732,2.6220095693779903,-296.0,11.990396677190065
5441,1920.0,4.217391304347826,1865.0,3.619565217391304,10.652173913043478,1273.0,42441.40625,79026.31578947355,711.0,-2.0,0.06097560975609757,3.0,3.0,6.549450549450549,12237200.0,-41.0,-0.030487804878048783,1.0,1.2500000000000002,711.0,0.012654012654012677,0.012654012654012677,-1924.0,9.205741626794259,540.0,1.4545454545454546,2.5837320574162677,-304.0,12.014842939075885
5442,1927.0,4.282608695652174,1859.0,3.543478260869565,10.67391304347826,1271.0,42446.2890625,79026.31578947355,711.0,1.0,-0.030487804878048783,3.0,3.0,6.554334554334554,12237360.0,-32.0,-0.1829268292682927,6.0,0.9756097560975611,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,556.0,1.5119617224880382,2.660287081339713,-316.0,12.034508510324223
5443,1922.0,4.315217391304348,1856.0,3.5978260869565215,10.608695652173912,1277.0,42451.171875,88323.5294117645,708.0,0.0,0.0,3.0,3.0,6.559218559218559,12237520.0,-37.0,-0.15243902439024393,5.0,1.128048780487805,708.0,0.011322011322011348,0.01132201132201135,-1924.0,9.205741626794259,548.0,1.4545454545454546,2.6220095693779903,-304.0,12.004577340608625
5444,1927.0,4.217391304347826,1865.0,3.543478260869565,10.641304347826086,1274.0,42456.0546875,88323.5294117645,708.0,6.0,-0.1829268292682927,3.0,3.0,6.564102564102564,12237680.0,-36.0,-0.30487804878048785,10.0,1.0975609756097562,708.0,0.011322011322011348,0.01132201132201135,-1912.0,9.148325358851674,548.0,1.4354066985645932,2.6220095693779903,-300.0,11.982486629339764
5445,1924.0,4.228260869565217,1864.0,3.5760869565217392,10.608695652173912,1277.0,42460.9375,76347.45762711852,712.0,3.0,-0.09146341463414635,3.0,3.0,6.568986568986569,12237840.0,-40.0,-0.15243902439024393,5.0,1.2195121951219514,712.0,0.013098013098013117,0.013098013098013119,-1924.0,9.205741626794259,548.0,1.4545454545454546,2.6220095693779903,-304.0,11.967080318196038
5446,1922.0,4.195652173913043,1867.0,3.5978260869565215,10.619565217391305,1276.0,42465.8203125,79026.31578947355,711.0,1.0,-0.030487804878048783,3.0,3.0,6.573870573870574,12238000.0,-33.0,-0.3658536585365854,12.0,1.0060975609756098,711.0,0.012654012654012677,0.012654012654012677,-1912.0,9.148325358851674,552.0,1.4354066985645932,2.6411483253588517,-300.0,11.971759065520546
5447,1922.0,4.195652173913043,1867.0,3.5978260869565215,10.641304347826086,1274.0,42470.703125,79026.31578947355,711.0,4.0,-0.12195121951219513,3.0,3.0,6.5787545787545785,12238160.0,-35.0,-0.15243902439024393,5.0,1.0670731707317074,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,544.0,1.4354066985645932,2.602870813397129,-300.0,11.99104699096407
5448,1916.0,4.141304347826087,1872.0,3.6630434782608696,10.630434782608695,1275.0,42475.5859375,79026.31578947355,711.0,5.0,-0.15243902439024393,3.0,3.0,6.583638583638583,12238320.0,-39.0,-0.24390243902439027,8.0,1.1890243902439026,711.0,0.012654012654012677,0.012654012654012677,-1920.0,9.186602870813397,552.0,1.4354066985645932,2.6411483253588517,-300.0,11.982254916844722
