,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4303,1629.0,9.48913043478261,1380.0,6.782608695652174,2101.0,1.6521739130434783,48530.2734375,711.0,79026.31578947355,4.847560975609756,-159.0,3.0,3.0,10382944.0,10.993894993894994,27.865853658536587,689.0,-914.0,-21.00609756097561,0.012654012654012677,711.0,0.012654012654012677,120.0,-0.5741626794258373,1780.0,5.0143540669856455,-1048.0,8.516746411483254,11.780367386698748
4304,1634.0,9.597826086956522,1370.0,6.728260869565217,2121.0,1.434782608695652,48535.15625,709.0,84990.56603773567,5.0304878048780495,-165.0,3.0,3.0,10383104.0,10.998778998778999,29.08536585365854,644.0,-954.0,-19.634146341463417,0.011766011766011792,709.0,0.01176601176601179,136.0,-0.6507177033492823,1784.0,4.956937799043062,-1036.0,8.535885167464114,11.808740875241574
4305,1639.0,9.67391304347826,1363.0,6.673913043478261,2120.0,1.4456521739130435,48540.0390625,708.0,88323.5294117645,4.75609756097561,-156.0,3.0,3.0,10383264.0,11.003663003663004,30.51829268292683,574.0,-1001.0,-17.5,0.01132201132201135,708.0,0.011322011322011348,124.0,-0.5933014354066986,1796.0,4.803827751196172,-1004.0,8.593301435406698,11.841267630310007
4306,1645.0,9.782608695652174,1353.0,6.608695652173913,2118.0,1.467391304347826,48544.921875,708.0,88323.5294117645,5.000000000000001,-164.0,3.0,3.0,10383424.0,11.008547008547009,31.34146341463415,502.0,-1028.0,-15.30487804878049,0.01132201132201135,708.0,0.011322011322011348,124.0,-0.5933014354066986,1824.0,4.7272727272727275,-988.0,8.727272727272727,11.89653430018119
4307,1646.0,9.793478260869565,1352.0,6.5978260869565215,2114.0,1.5108695652173914,48549.8046875,709.0,84990.56603773567,5.365853658536586,-176.0,3.0,3.0,10383584.0,11.013431013431013,32.5,421.0,-1066.0,-12.835365853658537,0.011766011766011792,709.0,0.01176601176601179,116.0,-0.5550239234449761,1816.0,4.803827751196172,-1004.0,8.688995215311005,11.9048835510033
4308,1644.0,9.858695652173912,1346.0,6.619565217391304,2110.0,1.5543478260869565,48554.6875,710.0,81899.99999999984,5.487804878048781,-180.0,3.0,3.0,10383744.0,11.018315018315018,33.32317073170732,356.0,-1093.0,-10.853658536585368,0.012210012210012234,710.0,0.012210012210012234,88.0,-0.42105263157894735,1844.0,4.861244019138756,-1016.0,8.822966507177034,11.976164694673786
4309,1641.0,9.92391304347826,1340.0,6.6521739130434785,2100.0,1.6630434782608696,48559.5703125,709.0,84990.56603773567,5.7926829268292686,-190.0,3.0,3.0,10383904.0,11.023199023199023,33.84146341463415,274.0,-1110.0,-8.353658536585368,0.011766011766011792,709.0,0.01176601176601179,100.0,-0.4784688995215311,1840.0,4.861244019138756,-1016.0,8.803827751196172,12.062387055408234
4310,1636.0,9.902173913043478,1342.0,6.706521739130435,2097.0,1.6956521739130435,48564.453125,708.0,88323.5294117645,6.219512195121951,-204.0,3.0,3.0,10384064.0,11.028083028083028,34.237804878048784,210.0,-1123.0,-6.402439024390245,0.01132201132201135,708.0,0.011322011322011348,92.0,-0.4401913875598086,1848.0,4.899521531100478,-1024.0,8.842105263157894,12.079143940548269
4311,1623.0,9.804347826086957,1351.0,6.8478260869565215,2090.0,1.7717391304347825,48569.3359375,707.0,91928.57142857119,6.7682926829268295,-222.0,3.0,3.0,10384224.0,11.032967032967033,34.84756097560976,163.0,-1143.0,-4.969512195121951,0.010878010878010906,707.0,0.010878010878010906,56.0,-0.2679425837320574,1820.0,5.052631578947368,-1056.0,8.708133971291865,12.089541676937639
4312,1621.0,9.728260869565217,1358.0,6.869565217391304,2079.0,1.891304347826087,48574.21875,709.0,84990.56603773567,7.164634146341464,-235.0,3.0,3.0,10384384.0,11.037851037851038,34.75609756097561,128.0,-1140.0,-3.9024390243902443,0.011766011766011792,709.0,0.01176601176601179,64.0,-0.3062200956937799,1788.0,5.110047846889952,-1068.0,8.555023923444976,12.058483236228845
4313,1615.0,9.597826086956522,1370.0,6.934782608695652,2081.0,1.8695652173913042,48579.1015625,709.0,84990.56603773567,7.378048780487806,-242.0,3.0,3.0,10384544.0,11.042735042735043,34.90853658536586,105.0,-1145.0,-3.2012195121951224,0.011766011766011792,709.0,0.01176601176601179,16.0,-0.07655502392344497,1776.0,5.22488038277512,-1092.0,8.497607655502392,11.987691584596687
4314,1611.0,9.565217391304348,1373.0,6.978260869565217,2080.0,1.8804347826086956,48583.984375,709.0,84990.56603773567,7.865853658536586,-258.0,3.0,3.0,10384704.0,11.047619047619047,35.1829268292683,85.0,-1154.0,-2.5914634146341466,0.011766011766011792,709.0,0.01176601176601179,44.0,-0.21052631578947367,1768.0,5.301435406698564,-1108.0,8.459330143540669,11.98855885743824
4315,1609.0,9.532608695652174,1376.0,7.0,2078.0,1.9021739130434783,48588.8671875,708.0,88323.5294117645,7.896341463414635,-259.0,3.0,3.0,10384864.0,11.052503052503052,35.30487804878049,97.0,-1158.0,-2.957317073170732,0.01132201132201135,708.0,0.011322011322011348,40.0,-0.19138755980861244,1736.0,5.282296650717703,-1104.0,8.30622009569378,11.978684992096861
4316,1605.0,9.467391304347826,1382.0,7.043478260869565,2079.0,1.891304347826087,48593.75,707.0,91928.57142857119,7.835365853658537,-257.0,3.0,3.0,10385024.0,11.057387057387057,35.60975609756098,114.0,-1168.0,-3.4756097560975614,0.010878010878010906,707.0,0.010878010878010906,28.0,-0.1339712918660287,1736.0,5.263157894736842,-1100.0,8.30622009569378,11.950695220659291
4317,1607.0,9.33695652173913,1394.0,7.021739130434782,2076.0,1.9239130434782608,48598.6328125,707.0,91928.57142857119,7.835365853658537,-257.0,3.0,3.0,10385184.0,11.062271062271062,35.60975609756098,151.0,-1168.0,-4.603658536585367,0.010878010878010906,707.0,0.010878010878010906,24.0,-0.11483253588516745,1684.0,5.263157894736842,-1100.0,8.057416267942584,11.839975460430301
4318,1606.0,9.206521739130434,1406.0,7.032608695652174,2080.0,1.8804347826086956,48603.515625,707.0,91928.57142857119,8.140243902439025,-267.0,3.0,3.0,10385344.0,11.067155067155067,35.518292682926834,215.0,-1165.0,-6.5548780487804885,0.010878010878010906,707.0,0.010878010878010906,32.0,-0.15311004784688995,1664.0,5.244019138755981,-1096.0,7.961722488038277,11.73685062403405
4319,1607.0,9.097826086956522,1416.0,7.021739130434782,2082.0,1.858695652173913,48608.3984375,708.0,88323.5294117645,8.597560975609756,-282.0,3.0,3.0,10385504.0,11.072039072039072,35.60975609756098,284.0,-1168.0,-8.658536585365855,0.01132201132201135,708.0,0.011322011322011348,48.0,-0.2296650717703349,1656.0,5.263157894736842,-1100.0,7.923444976076555,11.641735671788629
4320,1612.0,9.054347826086957,1420.0,6.967391304347826,2079.0,1.891304347826087,48613.28125,709.0,84990.56603773567,8.78048780487805,-288.0,3.0,3.0,10385664.0,11.076923076923077,35.79268292682927,344.0,-1174.0,-10.487804878048781,0.011766011766011792,709.0,0.01176601176601179,64.0,-0.3062200956937799,1672.0,5.205741626794258,-1088.0,8.0,11.580275829174932
4321,1615.0,9.108695652173912,1415.0,6.934782608695652,2096.0,1.7065217391304348,48618.1640625,708.0,88323.5294117645,8.628048780487806,-283.0,3.0,3.0,10385824.0,11.081807081807082,36.09756097560976,424.0,-1184.0,-12.926829268292684,0.01132201132201135,708.0,0.011322011322011348,52.0,-0.24880382775119617,1664.0,5.186602870813397,-1084.0,7.961722488038277,11.574617175523533
4322,1618.0,9.195652173913043,1407.0,6.9021739130434785,2100.0,1.6630434782608696,48623.046875,708.0,88323.5294117645,8.567073170731708,-281.0,3.0,3.0,10385984.0,11.086691086691086,36.3109756097561,475.0,-1191.0,-14.481707317073171,0.01132201132201135,708.0,0.011322011322011348,84.0,-0.4019138755980861,1672.0,5.167464114832535,-1080.0,8.0,11.617475510629475
4323,1624.0,9.17391304347826,1409.0,6.83695652173913,2104.0,1.6195652173913042,48627.9296875,705.0,100099.99999999968,8.597560975609756,-282.0,3.0,3.0,10386144.0,11.091575091575091,36.21951219512196,520.0,-1188.0,-15.853658536585368,0.009990009990010023,705.0,0.009990009990010021,104.0,-0.49760765550239233,1672.0,5.071770334928229,-1060.0,8.0,11.555416327542488
4324,1628.0,9.26086956521739,1401.0,6.793478260869565,2116.0,1.4891304347826086,48632.8125,708.0,88323.5294117645,8.353658536585368,-274.0,3.0,3.0,10386304.0,11.096459096459096,36.3109756097561,549.0,-1191.0,-16.73780487804878,0.01132201132201135,708.0,0.011322011322011348,136.0,-0.6507177033492823,1692.0,4.9952153110047846,-1044.0,8.095693779904305,11.58156126939166
4325,1624.0,9.33695652173913,1394.0,6.83695652173913,2132.0,1.315217391304348,48637.6953125,706.0,95840.42553191462,8.109756097560977,-266.0,3.0,3.0,10386464.0,11.101343101343101,36.85975609756098,565.0,-1209.0,-17.225609756097562,0.010434010434010463,706.0,0.010434010434010463,128.0,-0.6124401913875598,1716.0,5.052631578947368,-1056.0,8.210526315789473,11.646996537965808
4326,1622.0,9.434782608695652,1385.0,6.858695652173913,2123.0,1.4130434782608696,48642.578125,706.0,95840.42553191462,8.170731707317074,-268.0,3.0,3.0,10386624.0,11.106227106227106,36.920731707317074,561.0,-1211.0,-17.103658536585368,0.010434010434010463,706.0,0.010434010434010463,152.0,-0.7272727272727273,1748.0,4.976076555023924,-1040.0,8.363636363636363,11.749617899912783
4327,1624.0,9.554347826086957,1374.0,6.83695652173913,2129.0,1.3478260869565217,48647.4609375,707.0,91928.57142857119,7.865853658536586,-258.0,3.0,3.0,10386784.0,11.11111111111111,37.19512195121951,531.0,-1220.0,-16.189024390243905,0.010878010878010906,707.0,0.010878010878010906,180.0,-0.8612440191387559,1768.0,4.918660287081339,-1028.0,8.459330143540669,11.825657361123072
4328,1633.0,9.630434782608695,1367.0,6.739130434782608,2134.0,1.2934782608695652,48652.34375,706.0,95840.42553191462,7.8048780487804885,-256.0,3.0,3.0,10386944.0,11.115995115995116,37.5,509.0,-1230.0,-15.51829268292683,0.010434010434010463,706.0,0.010434010434010463,160.0,-0.7655502392344498,1796.0,4.976076555023924,-1040.0,8.593301435406698,11.825152816367101
4329,1636.0,9.652173913043478,1365.0,6.706521739130435,2139.0,1.2391304347826086,48657.2265625,707.0,91928.57142857119,7.743902439024391,-254.0,3.0,3.0,10387104.0,11.12087912087912,37.6829268292683,476.0,-1236.0,-14.51219512195122,0.010878010878010906,707.0,0.010878010878010906,180.0,-0.8612440191387559,1784.0,4.842105263157895,-1012.0,8.535885167464114,11.818516798628782
4330,1635.0,9.66304347826087,1364.0,6.717391304347826,2142.0,1.2065217391304348,48662.109375,707.0,91928.57142857119,7.865853658536586,-258.0,3.0,3.0,10387264.0,11.125763125763125,38.04878048780488,447.0,-1248.0,-13.628048780487806,0.010878010878010906,707.0,0.010878010878010906,180.0,-0.8612440191387559,1788.0,4.803827751196172,-1004.0,8.555023923444976,11.830192302134487
4331,1642.0,9.66304347826087,1364.0,6.641304347826087,2140.0,1.2282608695652173,48666.9921875,707.0,91928.57142857119,7.408536585365854,-243.0,3.0,3.0,10387424.0,11.13064713064713,38.56707317073171,409.0,-1265.0,-12.469512195121952,0.010878010878010906,707.0,0.010878010878010906,200.0,-0.9569377990430622,1812.0,4.784688995215311,-1000.0,8.669856459330143,11.78940021658942
4332,1643.0,9.728260869565217,1358.0,6.630434782608695,2144.0,1.184782608695652,48671.875,710.0,81899.99999999984,7.286585365853659,-239.0,3.0,3.0,10387584.0,11.135531135531135,38.75,366.0,-1271.0,-11.158536585365855,0.012210012210012234,710.0,0.012210012210012234,196.0,-0.937799043062201,1816.0,4.7272727272727275,-988.0,8.688995215311005,11.83238922545268
4333,1652.0,9.83695652173913,1348.0,6.532608695652174,2137.0,1.2608695652173914,48676.7578125,709.0,84990.56603773567,7.347560975609757,-241.0,3.0,3.0,10387744.0,11.14041514041514,38.9329268292683,308.0,-1277.0,-9.390243902439025,0.011766011766011792,709.0,0.01176601176601179,200.0,-0.9569377990430622,1848.0,4.688995215311005,-980.0,8.842105263157894,11.875625543169837
4334,1649.0,9.92391304347826,1340.0,6.565217391304348,2146.0,1.1630434782608696,48681.640625,709.0,84990.56603773567,7.134146341463415,-234.0,3.0,3.0,10387904.0,11.145299145299145,39.176829268292686,227.0,-1285.0,-6.920731707317074,0.011766011766011792,709.0,0.01176601176601179,184.0,-0.8803827751196172,1876.0,4.746411483253588,-992.0,8.976076555023923,11.955701552896347
4335,1644.0,9.989130434782608,1334.0,6.619565217391304,2143.0,1.1956521739130435,48686.5234375,709.0,84990.56603773567,6.676829268292684,-219.0,3.0,3.0,10388064.0,11.15018315018315,39.32926829268293,161.0,-1290.0,-4.908536585365854,0.011766011766011792,709.0,0.01176601176601179,188.0,-0.8995215311004784,1900.0,4.803827751196172,-1004.0,9.09090909090909,12.04287983131028
4336,1642.0,10.152173913043478,1319.0,6.641304347826087,2140.0,1.2282608695652173,48691.40625,710.0,81899.99999999984,6.829268292682928,-224.0,3.0,3.0,10388224.0,11.155067155067155,39.176829268292686,78.0,-1285.0,-2.378048780487805,0.012210012210012234,710.0,0.012210012210012234,188.0,-0.8995215311004784,1916.0,4.861244019138756,-1016.0,9.167464114832535,12.19353038971238
4337,1637.0,10.217391304347826,1313.0,6.695652173913043,2138.0,1.25,48696.2890625,707.0,91928.57142857119,7.0426829268292686,-231.0,3.0,3.0,10388384.0,11.15995115995116,39.237804878048784,12.0,-1287.0,-0.3658536585365854,0.010878010878010906,707.0,0.010878010878010906,168.0,-0.8038277511961722,1912.0,4.842105263157895,-1012.0,9.148325358851674,12.279631228183892
4338,1639.0,10.239130434782608,1311.0,6.673913043478261,2129.0,1.3478260869565217,48701.171875,708.0,88323.5294117645,6.981707317073171,-229.0,3.0,3.0,10388544.0,11.164835164835164,39.176829268292686,-39.0,-1285.0,1.1890243902439026,0.01132201132201135,708.0,0.011322011322011348,176.0,-0.8421052631578947,1920.0,4.880382775119617,-1020.0,9.186602870813397,12.296240991989434
4339,1641.0,10.141304347826086,1320.0,6.6521739130434785,2131.0,1.326086956521739,48706.0546875,708.0,88323.5294117645,7.01219512195122,-230.0,3.0,3.0,10388704.0,11.16971916971917,39.08536585365854,-70.0,-1282.0,2.1341463414634148,0.01132201132201135,708.0,0.011322011322011348,168.0,-0.8038277511961722,1904.0,4.880382775119617,-1020.0,9.110047846889952,12.200654829183126
4340,1644.0,10.054347826086957,1328.0,6.619565217391304,2127.0,1.3695652173913042,48710.9375,707.0,91928.57142857119,6.951219512195123,-228.0,3.0,3.0,10388864.0,11.174603174603174,39.11585365853659,-73.0,-1283.0,2.2256097560975614,0.010878010878010906,707.0,0.010878010878010906,168.0,-0.8038277511961722,1872.0,4.842105263157895,-1012.0,8.956937799043061,12.115455532497505
4341,1642.0,9.92391304347826,1340.0,6.641304347826087,2124.0,1.4021739130434783,48715.8203125,710.0,81899.99999999984,7.439024390243903,-244.0,3.0,3.0,10389024.0,11.179487179487179,39.08536585365854,-27.0,-1282.0,0.8231707317073171,0.012210012210012234,710.0,0.012210012210012234,144.0,-0.6889952153110047,1848.0,4.822966507177033,-1008.0,8.842105263157894,12.023188646003659
4342,1647.0,9.815217391304348,1350.0,6.58695652173913,2119.0,1.4565217391304348,48720.703125,708.0,88323.5294117645,7.682926829268293,-252.0,3.0,3.0,10389184.0,11.184371184371184,39.024390243902445,34.0,-1280.0,-1.0365853658536586,0.01132201132201135,708.0,0.011322011322011348,136.0,-0.6507177033492823,1816.0,4.803827751196172,-1004.0,8.688995215311005,11.909993460720477
4343,1637.0,9.75,1356.0,6.695652173913043,2115.0,1.5,48725.5859375,707.0,91928.57142857119,7.195121951219513,-236.0,3.0,3.0,10389344.0,11.189255189255189,38.90243902439025,109.0,-1276.0,-3.3231707317073176,0.010878010878010906,707.0,0.010878010878010906,120.0,-0.5741626794258373,1792.0,4.822966507177033,-1008.0,8.574162679425838,11.922426683944273
4344,1642.0,9.684782608695652,1362.0,6.641304347826087,2116.0,1.4891304347826086,48730.46875,705.0,100099.99999999968,7.560975609756098,-248.0,3.0,3.0,10389504.0,11.194139194139193,38.56707317073171,182.0,-1265.0,-5.548780487804879,0.009990009990010023,705.0,0.009990009990010021,124.0,-0.5933014354066986,1800.0,4.803827751196172,-1004.0,8.61244019138756,11.83720604999099
4345,1645.0,9.66304347826087,1364.0,6.608695652173913,2113.0,1.5217391304347825,48735.3515625,709.0,84990.56603773567,7.317073170731708,-240.0,3.0,3.0,10389664.0,11.199023199023198,38.26219512195122,238.0,-1255.0,-7.25609756097561,0.011766011766011792,709.0,0.01176601176601179,112.0,-0.5358851674641149,1792.0,4.861244019138756,-1016.0,8.574162679425838,11.805293620529678
4346,1642.0,9.73913043478261,1357.0,6.641304347826087,2119.0,1.4565217391304348,48740.234375,709.0,84990.56603773567,7.500000000000001,-246.0,3.0,3.0,10389824.0,11.203907203907203,37.987804878048784,292.0,-1246.0,-8.902439024390246,0.011766011766011792,709.0,0.01176601176601179,124.0,-0.5933014354066986,1816.0,4.803827751196172,-1004.0,8.688995215311005,11.87766983219866
4347,1642.0,9.75,1356.0,6.641304347826087,2118.0,1.467391304347826,48745.1171875,707.0,91928.57142857119,6.829268292682928,-224.0,3.0,3.0,10389984.0,11.208791208791208,37.59146341463415,340.0,-1233.0,-10.365853658536587,0.010878010878010906,707.0,0.010878010878010906,144.0,-0.6889952153110047,1788.0,4.899521531100478,-1024.0,8.555023923444976,11.88792078878932
4348,1639.0,9.804347826086957,1351.0,6.673913043478261,2121.0,1.434782608695652,48750.0,707.0,91928.57142857119,6.676829268292684,-219.0,3.0,3.0,10390144.0,11.213675213675213,37.19512195121951,388.0,-1220.0,-11.829268292682928,0.010878010878010906,707.0,0.010878010878010906,144.0,-0.6889952153110047,1816.0,4.803827751196172,-1004.0,8.688995215311005,11.946754904199752
4349,1641.0,9.826086956521738,1349.0,6.6521739130434785,2125.0,1.391304347826087,48754.8828125,707.0,91928.57142857119,6.7682926829268295,-222.0,3.0,3.0,10390304.0,11.218559218559218,36.737804878048784,398.0,-1205.0,-12.134146341463415,0.010878010878010906,707.0,0.010878010878010906,148.0,-0.708133971291866,1832.0,4.861244019138756,-1016.0,8.76555023923445,11.947348259542055
4350,1640.0,9.826086956521738,1349.0,6.663043478260869,2127.0,1.3695652173913042,48759.765625,708.0,88323.5294117645,6.250000000000001,-205.0,3.0,3.0,10390464.0,11.223443223443223,36.25,408.0,-1189.0,-12.439024390243903,0.01132201132201135,708.0,0.011322011322011348,148.0,-0.708133971291866,1832.0,4.861244019138756,-1016.0,8.76555023923445,11.950892943835177
4351,1641.0,9.804347826086957,1351.0,6.6521739130434785,2129.0,1.3478260869565217,48764.6484375,707.0,91928.57142857119,6.128048780487806,-201.0,3.0,3.0,10390624.0,11.228327228327228,36.18902439024391,416.0,-1187.0,-12.682926829268293,0.010878010878010906,707.0,0.010878010878010906,180.0,-0.8612440191387559,1828.0,4.822966507177033,-1008.0,8.746411483253588,11.924482765510325
4352,1650.0,9.826086956521738,1349.0,6.554347826086956,2130.0,1.3369565217391304,48769.53125,709.0,84990.56603773567,6.310975609756098,-207.0,3.0,3.0,10390784.0,11.233211233211232,35.82317073170732,406.0,-1175.0,-12.378048780487806,0.011766011766011792,709.0,0.01176601176601179,176.0,-0.8421052631578947,1836.0,4.708133971291866,-984.0,8.78468899521531,11.886921933094296
4353,1651.0,9.869565217391305,1345.0,6.543478260869565,2145.0,1.1739130434782608,48774.4140625,708.0,88323.5294117645,6.219512195121951,-204.0,3.0,3.0,10390944.0,11.238095238095237,35.82317073170732,395.0,-1175.0,-12.042682926829269,0.01132201132201135,708.0,0.011322011322011348,192.0,-0.9186602870813396,1840.0,4.708133971291866,-984.0,8.803827751196172,11.899726768479235
4354,1654.0,9.967391304347826,1336.0,6.510869565217391,2145.0,1.1739130434782608,48779.296875,708.0,88323.5294117645,5.731707317073171,-188.0,3.0,3.0,10391104.0,11.242979242979242,35.670731707317074,359.0,-1170.0,-10.945121951219512,0.01132201132201135,708.0,0.011322011322011348,208.0,-0.9952153110047847,1852.0,4.708133971291866,-984.0,8.861244019138756,11.963209592033031
4355,1661.0,9.978260869565217,1335.0,6.434782608695652,2153.0,1.0869565217391304,48784.1796875,707.0,91928.57142857119,5.5182926829268295,-181.0,3.0,3.0,10391264.0,11.247863247863247,35.85365853658537,303.0,-1176.0,-9.237804878048781,0.010878010878010906,707.0,0.010878010878010906,200.0,-0.9569377990430622,1860.0,4.688995215311005,-980.0,8.899521531100477,11.922818109927688
4356,1667.0,10.097826086956522,1324.0,6.369565217391304,2162.0,0.9891304347826086,48789.0625,707.0,91928.57142857119,5.5182926829268295,-181.0,3.0,3.0,10391424.0,11.252747252747252,35.94512195121951,235.0,-1179.0,-7.164634146341464,0.010878010878010906,707.0,0.010878010878010906,220.0,-1.0526315789473684,1880.0,4.6124401913875595,-964.0,8.995215311004785,11.979809337298905
4357,1659.0,10.16304347826087,1318.0,6.456521739130435,2156.0,1.0543478260869565,48793.9453125,709.0,84990.56603773567,5.731707317073171,-188.0,3.0,3.0,10391584.0,11.257631257631258,36.28048780487805,151.0,-1190.0,-4.603658536585367,0.011766011766011792,709.0,0.01176601176601179,216.0,-1.0334928229665072,1892.0,4.669856459330143,-976.0,9.052631578947368,12.086594849140058
4358,1659.0,10.097826086956522,1324.0,6.456521739130435,2146.0,1.1630434782608696,48798.828125,707.0,91928.57142857119,5.335365853658537,-175.0,3.0,3.0,10391744.0,11.262515262515263,36.21951219512196,58.0,-1188.0,-1.7682926829268295,0.010878010878010906,707.0,0.010878010878010906,204.0,-0.9760765550239234,1888.0,4.6124401913875595,-964.0,9.033492822966506,12.041820243742583
4359,1655.0,10.065217391304348,1327.0,6.5,2155.0,1.065217391304348,48803.7109375,707.0,91928.57142857119,5.182926829268293,-170.0,3.0,3.0,10391904.0,11.267399267399268,36.06707317073171,-32.0,-1183.0,0.9756097560975611,0.010878010878010906,707.0,0.010878010878010906,224.0,-1.0717703349282297,1868.0,4.516746411483253,-944.0,8.937799043062201,12.028852365248845
4360,1666.0,10.01086956521739,1332.0,6.380434782608695,2156.0,1.0543478260869565,48808.59375,708.0,88323.5294117645,5.000000000000001,-164.0,3.0,3.0,10392064.0,11.272283272283273,36.3109756097561,-135.0,-1191.0,4.115853658536586,0.01132201132201135,708.0,0.011322011322011348,208.0,-0.9952153110047847,1868.0,4.555023923444976,-952.0,8.937799043062201,11.918016059952805
4361,1664.0,9.989130434782608,1334.0,6.4021739130434785,2159.0,1.0217391304347825,48813.4765625,708.0,88323.5294117645,4.939024390243903,-162.0,3.0,3.0,10392224.0,11.277167277167278,35.97560975609756,-237.0,-1180.0,7.225609756097562,0.01132201132201135,708.0,0.011322011322011348,200.0,-0.9569377990430622,1860.0,4.555023923444976,-952.0,8.899521531100477,11.908589694275985
4362,1650.0,9.934782608695652,1339.0,6.554347826086956,2144.0,1.184782608695652,48818.359375,707.0,91928.57142857119,4.75609756097561,-156.0,3.0,3.0,10392384.0,11.282051282051283,35.518292682926834,-329.0,-1165.0,10.03048780487805,0.010878010878010906,707.0,0.010878010878010906,208.0,-0.9952153110047847,1856.0,4.555023923444976,-952.0,8.880382775119617,11.960898408449093
4363,1659.0,9.92391304347826,1340.0,6.456521739130435,2150.0,1.1195652173913042,48823.2421875,706.0,95840.42553191462,4.817073170731708,-158.0,3.0,3.0,10392544.0,11.286935286935288,35.518292682926834,-393.0,-1165.0,11.981707317073171,0.010434010434010463,706.0,0.010434010434010463,204.0,-0.9760765550239234,1848.0,4.555023923444976,-952.0,8.842105263157894,11.892188584881012
4364,1653.0,9.847826086956522,1347.0,6.521739130434782,2150.0,1.1195652173913042,48828.125,710.0,81899.99999999984,4.5426829268292686,-149.0,3.0,3.0,10392704.0,11.291819291819293,35.457317073170735,-419.0,-1163.0,12.77439024390244,0.012210012210012234,710.0,0.012210012210012234,204.0,-0.9760765550239234,1816.0,4.688995215311005,-980.0,8.688995215311005,11.864492665107012
4365,1659.0,9.706521739130434,1360.0,6.456521739130435,2139.0,1.2391304347826086,48833.0078125,708.0,88323.5294117645,5.000000000000001,-164.0,3.0,3.0,10392864.0,11.296703296703297,35.36585365853659,-406.0,-1160.0,12.378048780487806,0.01132201132201135,708.0,0.011322011322011348,176.0,-0.8421052631578947,1772.0,4.650717703349282,-972.0,8.47846889952153,11.723424477279671
4366,1657.0,9.543478260869565,1375.0,6.478260869565217,2147.0,1.1521739130434783,48837.890625,709.0,84990.56603773567,5.182926829268293,-170.0,3.0,3.0,10393024.0,11.301587301587302,35.15243902439025,-336.0,-1153.0,10.24390243902439,0.011766011766011792,709.0,0.01176601176601179,184.0,-0.8803827751196172,1736.0,4.669856459330143,-976.0,8.30622009569378,11.591951774215064
4367,1656.0,9.42391304347826,1386.0,6.489130434782608,2148.0,1.141304347826087,48842.7734375,709.0,84990.56603773567,5.121951219512195,-168.0,3.0,3.0,10393184.0,11.306471306471307,35.396341463414636,-248.0,-1161.0,7.560975609756098,0.011766011766011792,709.0,0.01176601176601179,208.0,-0.9952153110047847,1728.0,4.6124401913875595,-964.0,8.267942583732058,11.49876195357693
4368,1659.0,9.402173913043478,1388.0,6.456521739130435,2147.0,1.1521739130434783,48847.65625,710.0,81899.99999999984,5.121951219512195,-168.0,3.0,3.0,10393344.0,11.311355311355312,35.03048780487805,-172.0,-1149.0,5.2439024390243905,0.012210012210012234,710.0,0.012210012210012234,200.0,-0.9569377990430622,1732.0,4.669856459330143,-976.0,8.287081339712918,11.463640433338666
4369,1659.0,9.41304347826087,1387.0,6.456521739130435,2147.0,1.1521739130434783,48852.5390625,707.0,91928.57142857119,4.908536585365854,-161.0,3.0,3.0,10393504.0,11.316239316239317,35.1219512195122,-77.0,-1152.0,2.347560975609756,0.010878010878010906,707.0,0.010878010878010906,188.0,-0.8995215311004784,1740.0,4.535885167464115,-948.0,8.325358851674642,11.47255704790311
4370,1667.0,9.42391304347826,1386.0,6.369565217391304,2142.0,1.2065217391304348,48857.421875,707.0,91928.57142857119,4.51219512195122,-148.0,3.0,3.0,10393664.0,11.321123321123322,35.15243902439025,17.0,-1153.0,-0.5182926829268293,0.010878010878010906,707.0,0.010878010878010906,200.0,-0.9569377990430622,1728.0,4.4784688995215305,-936.0,8.267942583732058,11.438408666271508
4371,1670.0,9.41304347826087,1387.0,6.33695652173913,2148.0,1.141304347826087,48862.3046875,707.0,91928.57142857119,4.51219512195122,-148.0,3.0,3.0,10393824.0,11.326007326007327,35.30487804878049,113.0,-1158.0,-3.4451219512195124,0.010878010878010906,707.0,0.010878010878010906,200.0,-0.9569377990430622,1728.0,4.440191387559809,-928.0,8.267942583732058,11.404603504568158
4372,1676.0,9.42391304347826,1386.0,6.271739130434782,2151.0,1.108695652173913,48867.1875,707.0,91928.57142857119,4.237804878048781,-139.0,3.0,3.0,10393984.0,11.330891330891331,35.30487804878049,210.0,-1158.0,-6.402439024390245,0.010878010878010906,707.0,0.010878010878010906,204.0,-0.9760765550239234,1740.0,4.4784688995215305,-936.0,8.325358851674642,11.37427161713733
