,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4416,1278.0,2.9891304347826084,10.597826086956522,1978.0,5.043478260869565,1789.0,39414.0625,712.0,76347.45762711852,-3.4756097560975614,114.0,3.0,3.0,4514084.0,11.545787545787546,8.597560975609756,-486.0,14.817073170731708,-282.0,712.0,0.013098013098013117,0.013098013098013119,3.3301435406698565,-696.0,284.0,9.39712918660287,-1964.0,1.3588516746411483,12.111378595906567
4417,1278.0,3.0869565217391304,10.597826086956522,1969.0,4.967391304347826,1796.0,39418.9453125,710.0,81899.99999999984,-3.7195121951219514,122.0,3.0,3.0,4514244.0,11.55067155067155,8.292682926829269,-481.0,14.664634146341465,-272.0,710.0,0.012210012210012234,0.012210012210012234,3.2344497607655502,-676.0,280.0,9.416267942583731,-1968.0,1.339712918660287,12.104470029992818
4418,1276.0,2.9782608695652173,10.619565217391305,1979.0,5.0,1793.0,39423.828125,711.0,79026.31578947355,-3.353658536585366,110.0,3.0,3.0,4514404.0,11.555555555555555,8.384146341463415,-463.0,14.115853658536587,-275.0,711.0,0.012654012654012677,0.012654012654012677,3.215311004784689,-672.0,284.0,9.358851674641148,-1956.0,1.3588516746411483,12.10971524081432
4419,1277.0,2.9891304347826084,10.608695652173912,1978.0,4.989130434782608,1794.0,39428.7109375,712.0,76347.45762711852,-3.3841463414634148,111.0,3.0,3.0,4514564.0,11.56043956043956,8.201219512195122,-459.0,13.993902439024392,-269.0,712.0,0.013098013098013117,0.013098013098013119,3.2727272727272725,-684.0,284.0,9.358851674641148,-1956.0,1.3588516746411483,12.098377853740205
4420,1277.0,2.902173913043478,10.608695652173912,1986.0,5.08695652173913,1785.0,39433.59375,712.0,76347.45762711852,-3.50609756097561,115.0,3.0,3.0,4514724.0,11.565323565323565,7.957317073170732,-446.0,13.597560975609758,-261.0,712.0,0.013098013098013117,0.013098013098013119,3.311004784688995,-692.0,268.0,9.37799043062201,-1960.0,1.2822966507177034,12.117927360570702
4421,1279.0,2.9130434782608696,10.58695652173913,1985.0,4.989130434782608,1794.0,39438.4765625,712.0,76347.45762711852,-3.2926829268292686,108.0,3.0,3.0,4514884.0,11.57020757020757,7.865853658536586,-441.0,13.445121951219514,-258.0,712.0,0.013098013098013117,0.013098013098013119,3.253588516746411,-680.0,268.0,9.39712918660287,-1964.0,1.2822966507177034,12.06071694364423
4422,1280.0,2.9456521739130435,10.576086956521738,1982.0,4.978260869565217,1795.0,39443.359375,711.0,79026.31578947355,-3.231707317073171,106.0,3.0,3.0,4515044.0,11.575091575091575,7.713414634146342,-418.0,12.743902439024392,-253.0,711.0,0.012654012654012677,0.012654012654012677,3.2344497607655502,-676.0,280.0,9.358851674641148,-1956.0,1.339712918660287,12.05460755591123
4423,1276.0,2.9456521739130435,10.619565217391305,1982.0,4.989130434782608,1794.0,39448.2421875,712.0,76347.45762711852,-3.231707317073171,106.0,3.0,3.0,4515204.0,11.57997557997558,7.682926829268293,-409.0,12.469512195121952,-252.0,712.0,0.013098013098013117,0.013098013098013119,3.3301435406698565,-696.0,260.0,9.37799043062201,-1960.0,1.244019138755981,12.097249878851803
4424,1277.0,2.967391304347826,10.608695652173912,1980.0,5.010869565217392,1792.0,39453.125,712.0,76347.45762711852,-3.0182926829268295,99.0,3.0,3.0,4515364.0,11.584859584859585,7.560975609756098,-406.0,12.378048780487806,-248.0,712.0,0.013098013098013117,0.013098013098013119,3.291866028708134,-688.0,276.0,9.435406698564593,-1972.0,1.3205741626794258,12.102010097219168
4425,1281.0,3.0,10.565217391304348,1977.0,5.010869565217392,1792.0,39458.0078125,711.0,79026.31578947355,-3.2012195121951224,105.0,3.0,3.0,4515524.0,11.58974358974359,7.500000000000001,-394.0,12.01219512195122,-246.0,711.0,0.012654012654012677,0.012654012654012677,3.291866028708134,-688.0,276.0,9.435406698564593,-1972.0,1.3205741626794258,12.071977150622088
4426,1271.0,3.0,10.67391304347826,1977.0,5.054347826086956,1788.0,39462.890625,712.0,76347.45762711852,-3.0487804878048785,100.0,3.0,3.0,4515684.0,11.594627594627594,7.164634146341464,-396.0,12.073170731707318,-235.0,712.0,0.013098013098013117,0.013098013098013119,3.311004784688995,-692.0,292.0,9.416267942583731,-1968.0,1.3971291866028708,12.185189846974287
4427,1274.0,2.9891304347826084,10.641304347826086,1978.0,5.119565217391304,1782.0,39467.7734375,711.0,79026.31578947355,-2.8658536585365857,94.0,3.0,3.0,4515844.0,11.5995115995116,6.951219512195123,-389.0,11.859756097560977,-228.0,711.0,0.012654012654012677,0.012654012654012677,3.3301435406698565,-696.0,292.0,9.416267942583731,-1968.0,1.3971291866028708,12.181223542580971
4428,1274.0,2.9782608695652173,10.641304347826086,1979.0,5.065217391304348,1787.0,39472.65625,712.0,76347.45762711852,-2.9268292682926833,96.0,3.0,3.0,4516004.0,11.604395604395604,6.920731707317074,-392.0,11.951219512195124,-227.0,712.0,0.013098013098013117,0.013098013098013119,3.3492822966507174,-700.0,276.0,9.416267942583731,-1968.0,1.3205741626794258,12.1558143804279
4429,1274.0,2.891304347826087,10.641304347826086,1987.0,5.119565217391304,1782.0,39477.5390625,713.0,73844.26229508186,-2.7439024390243905,90.0,3.0,3.0,4516164.0,11.609279609279609,6.52439024390244,-389.0,11.859756097560977,-214.0,713.0,0.01354201354201356,0.013542013542013561,3.3492822966507174,-700.0,276.0,9.358851674641148,-1956.0,1.3205741626794258,12.157588044918418
4430,1274.0,2.967391304347826,10.641304347826086,1980.0,5.08695652173913,1785.0,39482.421875,713.0,73844.26229508186,-2.5000000000000004,82.0,3.0,3.0,4516324.0,11.614163614163614,6.463414634146342,-385.0,11.737804878048781,-212.0,713.0,0.01354201354201356,0.013542013542013561,3.3492822966507174,-700.0,276.0,9.454545454545455,-1976.0,1.3205741626794258,12.16223236212192
4431,1272.0,3.0,10.66304347826087,1977.0,5.119565217391304,1782.0,39487.3046875,712.0,76347.45762711852,-2.4695121951219514,81.0,3.0,3.0,4516484.0,11.619047619047619,6.189024390243903,-389.0,11.859756097560977,-203.0,712.0,0.013098013098013117,0.013098013098013119,3.4066985645933014,-712.0,268.0,9.37799043062201,-1960.0,1.2822966507177034,12.20288671726508
4432,1270.0,3.0652173913043477,10.684782608695652,1971.0,5.130434782608695,1781.0,39492.1875,712.0,76347.45762711852,-2.5609756097560976,84.0,3.0,3.0,4516644.0,11.623931623931623,5.7926829268292686,-388.0,11.829268292682928,-190.0,712.0,0.013098013098013117,0.013098013098013119,3.38755980861244,-708.0,292.0,9.39712918660287,-1964.0,1.3971291866028708,12.242609938638118
4433,1270.0,2.9565217391304346,10.684782608695652,1981.0,5.141304347826087,1780.0,39497.0703125,712.0,76347.45762711852,-2.5000000000000004,82.0,3.0,3.0,4516804.0,11.628815628815628,5.609756097560976,-378.0,11.52439024390244,-184.0,712.0,0.013098013098013117,0.013098013098013119,3.4449760765550237,-720.0,260.0,9.435406698564593,-1972.0,1.244019138755981,12.2204177746103
4434,1270.0,3.010869565217391,10.684782608695652,1976.0,5.119565217391304,1782.0,39501.953125,714.0,71499.99999999991,-2.408536585365854,79.0,3.0,3.0,4516964.0,11.633699633699633,5.426829268292684,-377.0,11.49390243902439,-178.0,714.0,0.013986013986014003,0.013986013986014003,3.38755980861244,-708.0,300.0,9.473684210526315,-1980.0,1.4354066985645932,12.224559826388854
4435,1269.0,3.032608695652174,10.695652173913043,1974.0,5.141304347826087,1780.0,39506.8359375,713.0,73844.26229508186,-1.8597560975609757,61.0,3.0,3.0,4517124.0,11.638583638583638,5.060975609756098,-374.0,11.402439024390246,-166.0,713.0,0.01354201354201356,0.013542013542013561,3.3492822966507174,-700.0,296.0,9.435406698564593,-1972.0,1.416267942583732,12.24853874236643
4436,1269.0,2.9891304347826084,10.695652173913043,1978.0,5.1521739130434785,1779.0,39511.71875,712.0,76347.45762711852,-1.7378048780487807,57.0,3.0,3.0,4517284.0,11.643467643467643,4.481707317073171,-366.0,11.158536585365855,-147.0,712.0,0.013098013098013117,0.013098013098013119,3.4258373205741623,-716.0,288.0,9.454545454545455,-1976.0,1.3779904306220094,12.242416926886627
4437,1269.0,3.043478260869565,10.695652173913043,1973.0,5.1521739130434785,1779.0,39516.6015625,711.0,79026.31578947355,-1.5853658536585367,52.0,3.0,3.0,4517444.0,11.648351648351648,4.237804878048781,-371.0,11.310975609756099,-139.0,711.0,0.012654012654012677,0.012654012654012677,3.3492822966507174,-700.0,284.0,9.37799043062201,-1960.0,1.3588516746411483,12.255799907797213
4438,1273.0,3.032608695652174,10.652173913043478,1974.0,5.141304347826087,1780.0,39521.484375,711.0,79026.31578947355,-1.4329268292682928,47.0,3.0,3.0,4517604.0,11.653235653235653,3.963414634146342,-365.0,11.128048780487806,-130.0,711.0,0.012654012654012677,0.012654012654012677,3.4832535885167464,-728.0,292.0,9.435406698564593,-1972.0,1.3971291866028708,12.210591098372127
4439,1272.0,3.0543478260869565,10.66304347826087,1972.0,5.1521739130434785,1779.0,39526.3671875,711.0,79026.31578947355,-0.7317073170731708,24.0,3.0,3.0,4517764.0,11.658119658119658,3.658536585365854,-363.0,11.067073170731708,-120.0,711.0,0.012654012654012677,0.012654012654012677,3.4258373205741623,-716.0,284.0,9.531100478468899,-1992.0,1.3588516746411483,12.23006266918733
4440,1270.0,3.043478260869565,10.684782608695652,1973.0,5.108695652173913,1783.0,39531.25,711.0,79026.31578947355,-0.3658536585365854,12.0,3.0,3.0,4517924.0,11.663003663003662,3.26219512195122,-354.0,10.792682926829269,-107.0,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,280.0,9.435406698564593,-1972.0,1.339712918660287,12.228086955285008
4441,1270.0,3.043478260869565,10.684782608695652,1973.0,5.163043478260869,1778.0,39536.1328125,711.0,79026.31578947355,-0.15243902439024393,5.0,3.0,3.0,4518084.0,11.667887667887667,2.804878048780488,-335.0,10.213414634146343,-92.0,711.0,0.012654012654012677,0.012654012654012677,3.4258373205741623,-716.0,292.0,9.473684210526315,-1980.0,1.3971291866028708,12.250892101307675
4442,1272.0,3.152173913043478,10.66304347826087,1963.0,5.065217391304348,1787.0,39541.015625,709.0,84990.56603773567,0.06097560975609757,-2.0,3.0,3.0,4518244.0,11.672771672771672,2.408536585365854,-330.0,10.060975609756099,-79.0,709.0,0.01176601176601179,0.011766011766011792,3.464114832535885,-724.0,280.0,9.435406698564593,-1972.0,1.339712918660287,12.21855653579937
4443,1274.0,3.010869565217391,10.641304347826086,1976.0,5.141304347826087,1780.0,39545.8984375,707.0,91928.57142857119,0.5487804878048781,-18.0,3.0,3.0,4518404.0,11.677655677655677,2.073170731707317,-307.0,9.359756097560977,-68.0,707.0,0.010878010878010906,0.010878010878010906,3.38755980861244,-708.0,296.0,9.473684210526315,-1980.0,1.416267942583732,12.195724831218117
4444,1274.0,3.032608695652174,10.641304347826086,1974.0,5.065217391304348,1787.0,39550.78125,712.0,76347.45762711852,0.9756097560975611,-32.0,3.0,3.0,4518564.0,11.682539682539682,1.7987804878048783,-304.0,9.26829268292683,-59.0,712.0,0.013098013098013117,0.013098013098013119,3.4258373205741623,-716.0,276.0,9.435406698564593,-1972.0,1.3205741626794258,12.169244058082636
4445,1274.0,3.0217391304347827,10.641304347826086,1975.0,5.119565217391304,1782.0,39555.6640625,711.0,79026.31578947355,1.2804878048780488,-42.0,3.0,3.0,4518724.0,11.687423687423687,1.4939024390243905,-275.0,8.384146341463415,-49.0,711.0,0.012654012654012677,0.012654012654012677,3.4066985645933014,-712.0,288.0,9.39712918660287,-1964.0,1.3779904306220094,12.189266327822441
4446,1272.0,3.0217391304347827,10.66304347826087,1975.0,5.1521739130434785,1779.0,39560.546875,711.0,79026.31578947355,1.5548780487804879,-51.0,3.0,3.0,4518884.0,11.692307692307692,1.3414634146341464,-254.0,7.743902439024391,-44.0,711.0,0.012654012654012677,0.012654012654012677,3.4449760765550237,-720.0,280.0,9.435406698564593,-1972.0,1.339712918660287,12.221959729189429
4447,1269.0,2.9891304347826084,10.695652173913043,1978.0,5.141304347826087,1780.0,39565.4296875,712.0,76347.45762711852,1.981707317073171,-65.0,3.0,3.0,4519044.0,11.697191697191696,1.0975609756097562,-241.0,7.347560975609757,-36.0,712.0,0.013098013098013117,0.013098013098013119,3.38755980861244,-708.0,296.0,9.435406698564593,-1972.0,1.416267942583732,12.237846484510658
4448,1272.0,2.9891304347826084,10.66304347826087,1978.0,5.163043478260869,1778.0,39570.3125,712.0,76347.45762711852,2.530487804878049,-83.0,3.0,3.0,4519204.0,11.702075702075701,0.7317073170731708,-215.0,6.5548780487804885,-24.0,712.0,0.013098013098013117,0.013098013098013119,3.38755980861244,-708.0,280.0,9.435406698564593,-1972.0,1.339712918660287,12.218527527236555
4449,1273.0,3.0,10.652173913043478,1977.0,5.119565217391304,1782.0,39575.1953125,712.0,76347.45762711852,2.682926829268293,-88.0,3.0,3.0,4519364.0,11.706959706959706,0.5792682926829269,-196.0,5.975609756097562,-19.0,712.0,0.013098013098013117,0.013098013098013119,3.4066985645933014,-712.0,280.0,9.416267942583731,-1968.0,1.339712918660287,12.193389893251462
4450,1270.0,3.0,10.684782608695652,1977.0,5.119565217391304,1782.0,39580.078125,712.0,76347.45762711852,3.0182926829268295,-99.0,3.0,3.0,4519524.0,11.711843711843711,0.27439024390243905,-187.0,5.701219512195123,-9.0,712.0,0.013098013098013117,0.013098013098013119,3.3684210526315788,-704.0,304.0,9.454545454545455,-1976.0,1.4545454545454546,12.221887227846931
4451,1265.0,3.043478260869565,10.739130434782608,1973.0,5.163043478260869,1778.0,39584.9609375,713.0,73844.26229508186,3.4451219512195124,-113.0,3.0,3.0,4519684.0,11.716727716727716,0.06097560975609757,-169.0,5.152439024390245,-2.0,713.0,0.01354201354201356,0.013542013542013561,3.4066985645933014,-712.0,292.0,9.416267942583731,-1968.0,1.3971291866028708,12.298321038990313
4452,1267.0,2.9891304347826084,10.717391304347826,1978.0,5.25,1770.0,39589.84375,712.0,76347.45762711852,3.810975609756098,-125.0,3.0,3.0,4519844.0,11.72161172161172,0.030487804878048783,-156.0,4.75609756097561,-1.0,712.0,0.013098013098013117,0.013098013098013119,3.4832535885167464,-728.0,300.0,9.531100478468899,-1992.0,1.4354066985645932,12.302840205686412
4453,1270.0,3.108695652173913,10.684782608695652,1967.0,5.1521739130434785,1779.0,39594.7265625,711.0,79026.31578947355,3.9024390243902443,-128.0,3.0,3.0,4520004.0,11.726495726495726,-0.3353658536585366,-150.0,4.573170731707317,11.0,711.0,0.012654012654012677,0.012654012654012677,3.464114832535885,-724.0,288.0,9.454545454545455,-1976.0,1.3779904306220094,12.262685842961803
4454,1271.0,3.0543478260869565,10.67391304347826,1972.0,5.119565217391304,1782.0,39599.609375,711.0,79026.31578947355,4.451219512195123,-146.0,3.0,3.0,4520164.0,11.73137973137973,-0.5487804878048781,-135.0,4.115853658536586,18.0,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,304.0,9.473684210526315,-1980.0,1.4545454545454546,12.225850003888494
4455,1270.0,3.0543478260869565,10.684782608695652,1972.0,5.141304347826087,1780.0,39604.4921875,713.0,73844.26229508186,4.75609756097561,-156.0,3.0,3.0,4520324.0,11.736263736263735,-0.7926829268292683,-126.0,3.8414634146341466,26.0,713.0,0.01354201354201356,0.013542013542013561,3.4258373205741623,-716.0,300.0,9.492822966507177,-1984.0,1.4354066985645932,12.244453047595986
4456,1271.0,3.141304347826087,10.67391304347826,1964.0,5.141304347826087,1780.0,39609.375,711.0,79026.31578947355,4.878048780487806,-160.0,3.0,3.0,4520484.0,11.74114774114774,-1.1890243902439026,-116.0,3.536585365853659,39.0,711.0,0.012654012654012677,0.012654012654012677,3.4258373205741623,-716.0,288.0,9.454545454545455,-1976.0,1.3779904306220094,12.256966307467025
4457,1273.0,3.043478260869565,10.652173913043478,1973.0,5.1521739130434785,1779.0,39614.2578125,709.0,84990.56603773567,4.878048780487806,-160.0,3.0,3.0,4520644.0,11.746031746031745,-1.3414634146341464,-104.0,3.1707317073170733,44.0,709.0,0.01176601176601179,0.011766011766011792,3.464114832535885,-724.0,296.0,9.473684210526315,-1980.0,1.416267942583732,12.217874816364564
4458,1270.0,3.0543478260869565,10.684782608695652,1972.0,5.163043478260869,1778.0,39619.140625,712.0,76347.45762711852,4.939024390243903,-162.0,3.0,3.0,4520804.0,11.75091575091575,-1.7682926829268295,-92.0,2.804878048780488,58.0,712.0,0.013098013098013117,0.013098013098013119,3.5023923444976077,-732.0,272.0,9.39712918660287,-1964.0,1.3014354066985645,12.253596941152393
4459,1271.0,3.032608695652174,10.67391304347826,1974.0,5.184782608695652,1776.0,39624.0234375,712.0,76347.45762711852,5.27439024390244,-173.0,3.0,3.0,4520964.0,11.755799755799757,-1.676829268292683,-68.0,2.073170731707317,55.0,712.0,0.013098013098013117,0.013098013098013119,3.4258373205741623,-716.0,284.0,9.435406698564593,-1972.0,1.3588516746411483,12.247902100364511
4460,1271.0,3.0217391304347827,10.67391304347826,1975.0,5.130434782608695,1781.0,39628.90625,713.0,73844.26229508186,5.548780487804879,-182.0,3.0,3.0,4521124.0,11.760683760683762,-1.6463414634146343,-69.0,2.103658536585366,54.0,713.0,0.01354201354201356,0.013542013542013561,3.464114832535885,-724.0,288.0,9.39712918660287,-1964.0,1.3779904306220094,12.222302896375021
4461,1270.0,3.043478260869565,10.684782608695652,1973.0,5.130434782608695,1781.0,39633.7890625,713.0,73844.26229508186,5.5182926829268295,-181.0,3.0,3.0,4521284.0,11.765567765567766,-2.103658536585366,-61.0,1.8597560975609757,69.0,713.0,0.01354201354201356,0.013542013542013561,3.4449760765550237,-720.0,292.0,9.435406698564593,-1972.0,1.3971291866028708,12.237185149292783
4462,1269.0,3.141304347826087,10.695652173913043,1964.0,5.119565217391304,1782.0,39638.671875,712.0,76347.45762711852,5.701219512195123,-187.0,3.0,3.0,4521444.0,11.770451770451771,-2.378048780487805,-43.0,1.3109756097560976,78.0,712.0,0.013098013098013117,0.013098013098013119,3.4066985645933014,-712.0,292.0,9.531100478468899,-1992.0,1.3971291866028708,12.266813622376626
4463,1262.0,3.043478260869565,10.771739130434783,1973.0,5.119565217391304,1782.0,39643.5546875,709.0,84990.56603773567,6.097560975609757,-200.0,3.0,3.0,4521604.0,11.775335775335776,-2.6524390243902443,-30.0,0.9146341463414634,87.0,709.0,0.01176601176601179,0.011766011766011792,3.38755980861244,-708.0,312.0,9.569377990430622,-2000.0,1.492822966507177,12.308658409170691
4464,1270.0,3.0869565217391304,10.684782608695652,1969.0,5.119565217391304,1782.0,39648.4375,711.0,79026.31578947355,6.097560975609757,-200.0,3.0,3.0,4521764.0,11.780219780219781,-2.713414634146342,-40.0,1.2195121951219514,89.0,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,292.0,9.511961722488039,-1988.0,1.3971291866028708,12.243521878010252
4465,1272.0,3.0760869565217392,10.66304347826087,1970.0,5.108695652173913,1783.0,39653.3203125,711.0,79026.31578947355,5.975609756097562,-196.0,3.0,3.0,4521924.0,11.785103785103786,-3.26219512195122,-23.0,0.701219512195122,107.0,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,296.0,9.37799043062201,-1960.0,1.416267942583732,12.217265588089074
4466,1274.0,3.0652173913043477,10.641304347826086,1971.0,5.130434782608695,1781.0,39658.203125,711.0,79026.31578947355,6.341463414634147,-208.0,3.0,3.0,4522084.0,11.78998778998779,-3.4756097560975614,-19.0,0.5792682926829269,114.0,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,284.0,9.454545454545455,-1976.0,1.3588516746411483,12.204682582419672
4467,1279.0,3.0760869565217392,10.58695652173913,1970.0,5.108695652173913,1783.0,39663.0859375,712.0,76347.45762711852,6.2804878048780495,-206.0,3.0,3.0,4522244.0,11.794871794871796,-3.7500000000000004,-15.0,0.4573170731707317,123.0,712.0,0.013098013098013117,0.013098013098013119,3.4258373205741623,-716.0,272.0,9.39712918660287,-1964.0,1.3014354066985645,12.150914806047261
4468,1279.0,3.043478260869565,10.58695652173913,1973.0,5.010869565217392,1792.0,39667.96875,711.0,79026.31578947355,6.52439024390244,-214.0,3.0,3.0,4522404.0,11.7997557997558,-3.689024390243903,-14.0,0.426829268292683,121.0,711.0,0.012654012654012677,0.012654012654012677,3.3301435406698565,-696.0,292.0,9.37799043062201,-1960.0,1.3971291866028708,12.101868538254838
4469,1274.0,3.0543478260869565,10.641304347826086,1972.0,5.054347826086956,1788.0,39672.8515625,711.0,79026.31578947355,6.463414634146342,-212.0,3.0,3.0,4522564.0,11.804639804639805,-3.780487804878049,-10.0,0.30487804878048785,124.0,711.0,0.012654012654012677,0.012654012654012677,3.3492822966507174,-700.0,292.0,9.320574162679426,-1948.0,1.3971291866028708,12.170161494937297
4470,1278.0,3.0217391304347827,10.597826086956522,1975.0,5.054347826086956,1788.0,39677.734375,709.0,84990.56603773567,6.707317073170732,-220.0,3.0,3.0,4522724.0,11.80952380952381,-3.8414634146341466,-2.0,0.06097560975609757,126.0,709.0,0.01176601176601179,0.011766011766011792,3.3301435406698565,-696.0,280.0,9.39712918660287,-1964.0,1.339712918660287,12.123995096041853
4471,1280.0,3.0543478260869565,10.576086956521738,1972.0,5.032608695652174,1790.0,39682.6171875,712.0,76347.45762711852,6.829268292682928,-224.0,3.0,3.0,4522884.0,11.814407814407815,-3.8719512195121957,2.0,-0.06097560975609757,127.0,712.0,0.013098013098013117,0.013098013098013119,3.291866028708134,-688.0,296.0,9.435406698564593,-1972.0,1.416267942583732,12.104123522097138
4472,1275.0,3.0543478260869565,10.630434782608695,1972.0,4.923913043478261,1800.0,39687.5,710.0,81899.99999999984,6.798780487804879,-223.0,3.0,3.0,4523044.0,11.81929181929182,-3.9939024390243905,7.0,-0.2134146341463415,131.0,710.0,0.012210012210012234,0.012210012210012234,3.291866028708134,-688.0,300.0,9.339712918660286,-1952.0,1.4354066985645932,12.107027049187353
4473,1278.0,3.0217391304347827,10.597826086956522,1975.0,5.043478260869565,1789.0,39692.3828125,711.0,79026.31578947355,6.707317073170732,-220.0,3.0,3.0,4523204.0,11.824175824175825,-4.176829268292684,8.0,-0.24390243902439027,137.0,711.0,0.012654012654012677,0.012654012654012677,3.311004784688995,-692.0,288.0,9.416267942583731,-1968.0,1.3779904306220094,12.119467732109394
4474,1279.0,2.967391304347826,10.58695652173913,1980.0,5.021739130434782,1791.0,39697.265625,707.0,91928.57142857119,6.920731707317074,-227.0,3.0,3.0,4523364.0,11.82905982905983,-4.359756097560976,18.0,-0.5487804878048781,143.0,707.0,0.010878010878010906,0.010878010878010906,3.291866028708134,-688.0,276.0,9.37799043062201,-1960.0,1.3205741626794258,12.087469687261006
4475,1278.0,3.0,10.597826086956522,1977.0,5.0,1793.0,39702.1484375,711.0,79026.31578947355,6.981707317073171,-229.0,3.0,3.0,4523524.0,11.833943833943835,-4.481707317073171,19.0,-0.5792682926829269,147.0,711.0,0.012654012654012677,0.012654012654012677,3.311004784688995,-692.0,264.0,9.339712918660286,-1952.0,1.263157894736842,12.096029008289298
4476,1282.0,3.010869565217391,10.554347826086957,1976.0,4.913043478260869,1801.0,39707.03125,713.0,73844.26229508186,7.073170731707318,-232.0,3.0,3.0,4523684.0,11.83882783882784,-4.451219512195123,27.0,-0.8231707317073171,146.0,713.0,0.01354201354201356,0.013542013542013561,3.311004784688995,-692.0,276.0,9.320574162679426,-1948.0,1.3205741626794258,12.0248737952654
4477,1277.0,3.0,10.608695652173912,1977.0,5.021739130434782,1791.0,39711.9140625,711.0,79026.31578947355,6.890243902439025,-226.0,3.0,3.0,4523844.0,11.843711843711844,-4.298780487804878,28.0,-0.853658536585366,141.0,711.0,0.012654012654012677,0.012654012654012677,3.2344497607655502,-676.0,276.0,9.320574162679426,-1948.0,1.3205741626794258,12.114548581544158
4478,1278.0,3.0,10.597826086956522,1977.0,4.978260869565217,1795.0,39716.796875,711.0,79026.31578947355,6.676829268292684,-219.0,3.0,3.0,4524004.0,11.84859584859585,-4.725609756097562,25.0,-0.7621951219512196,155.0,711.0,0.012654012654012677,0.012654012654012677,3.3301435406698565,-696.0,268.0,9.37799043062201,-1960.0,1.2822966507177034,12.087059156586452
4479,1274.0,3.010869565217391,10.641304347826086,1976.0,4.945652173913043,1798.0,39721.6796875,711.0,79026.31578947355,6.737804878048781,-221.0,3.0,3.0,4524164.0,11.853479853479854,-4.573170731707317,28.0,-0.853658536585366,150.0,711.0,0.012654012654012677,0.012654012654012677,3.215311004784689,-672.0,272.0,9.435406698564593,-1972.0,1.3014354066985645,12.114543705280258
4480,1277.0,2.967391304347826,10.608695652173912,1980.0,4.989130434782608,1794.0,39726.5625,711.0,79026.31578947355,6.890243902439025,-226.0,3.0,3.0,4524324.0,11.858363858363859,-4.603658536585367,35.0,-1.0670731707317074,151.0,711.0,0.012654012654012677,0.012654012654012677,3.2344497607655502,-676.0,280.0,9.39712918660287,-1964.0,1.339712918660287,12.093025142157229
4481,1278.0,2.9565217391304346,10.597826086956522,1981.0,4.934782608695652,1799.0,39731.4453125,711.0,79026.31578947355,6.798780487804879,-223.0,3.0,3.0,4524484.0,11.863247863247864,-4.75609756097561,28.0,-0.853658536585366,156.0,711.0,0.012654012654012677,0.012654012654012677,3.253588516746411,-680.0,260.0,9.339712918660286,-1952.0,1.244019138755981,12.058483236228845
4482,1279.0,2.902173913043478,10.58695652173913,1986.0,4.923913043478261,1800.0,39736.328125,712.0,76347.45762711852,6.737804878048781,-221.0,3.0,3.0,4524644.0,11.868131868131869,-4.817073170731708,17.0,-0.5182926829268293,158.0,712.0,0.013098013098013117,0.013098013098013119,3.177033492822966,-664.0,276.0,9.339712918660286,-1952.0,1.3205741626794258,12.03125851581954
4483,1282.0,2.967391304347826,10.554347826086957,1980.0,4.945652173913043,1798.0,39741.2109375,713.0,73844.26229508186,6.402439024390245,-210.0,3.0,3.0,4524804.0,11.873015873015873,-4.634146341463415,25.0,-0.7621951219512196,152.0,713.0,0.01354201354201356,0.013542013542013561,3.2344497607655502,-676.0,260.0,9.320574162679426,-1948.0,1.244019138755981,12.027433001787056
4484,1279.0,2.891304347826087,10.58695652173913,1987.0,5.043478260869565,1789.0,39746.09375,712.0,76347.45762711852,6.707317073170732,-220.0,3.0,3.0,4524964.0,11.877899877899878,-4.725609756097562,12.0,-0.3658536585365854,155.0,712.0,0.013098013098013117,0.013098013098013119,3.2344497607655502,-676.0,264.0,9.282296650717702,-1940.0,1.263157894736842,12.078077752391588
4485,1285.0,2.967391304347826,10.521739130434783,1980.0,5.010869565217392,1792.0,39750.9765625,714.0,71499.99999999991,6.432926829268293,-211.0,3.0,3.0,4525124.0,11.882783882783883,-4.695121951219512,17.0,-0.5182926829268293,154.0,714.0,0.013986013986014003,0.013986013986014003,3.1961722488038276,-668.0,264.0,9.320574162679426,-1948.0,1.263157894736842,12.02585628060071
