,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2064,6.630434782608695,1185.0,11.608695652173912,1643.0,1766.0,5.293478260869565,30468.75,709.0,84990.56603773567,-3582.0,109.20731707317074,3.0,3.0,14587006.0,0.05860805860805861,5399.0,-21.128048780487806,693.0,-164.60365853658539,0.01176601176601179,709.0,0.011766011766011792,3.5023923444976077,-732.0,1096.0,10.392344497607654,-2172.0,5.244019138755981,14.37864361647257
2065,6.684782608695652,1187.0,11.58695652173913,1638.0,1773.0,5.217391304347826,30473.6328125,708.0,88323.5294117645,-3758.0,114.57317073170732,3.0,3.0,14587166.0,0.06349206349206349,5767.0,-21.707317073170735,712.0,-175.82317073170734,0.011322011322011348,708.0,0.01132201132201135,3.3684210526315788,-704.0,1096.0,10.373205741626794,-2168.0,5.244019138755981,14.358448801485386
2066,6.826086956521739,1195.0,11.5,1625.0,1791.0,5.021739130434782,30478.515625,706.0,95840.42553191462,-3913.0,119.29878048780489,3.0,3.0,14587326.0,0.06837606837606838,6104.0,-21.920731707317074,719.0,-186.09756097560978,0.010434010434010463,706.0,0.010434010434010463,3.2727272727272725,-684.0,1136.0,10.220095693779903,-2136.0,5.435406698564593,14.285073574614032
2067,6.913043478260869,1207.0,11.369565217391305,1617.0,1795.0,4.978260869565217,30483.3984375,704.0,104755.81395348875,-4082.0,124.45121951219514,3.0,3.0,14587486.0,0.07326007326007326,6429.0,-21.158536585365855,694.0,-196.00609756097563,0.009546009546009511,704.0,0.009546009546009513,3.1578947368421053,-660.0,1172.0,10.086124401913874,-2108.0,5.607655502392344,14.207049822193332
2068,7.173913043478261,1218.0,11.25,1593.0,1806.0,4.858695652173913,30488.28125,709.0,84990.56603773567,-4237.0,129.1768292682927,3.0,3.0,14587646.0,0.07814407814407814,6714.0,-19.81707317073171,650.0,-204.69512195121953,0.01176601176601179,709.0,0.011766011766011792,3.0239234449760763,-632.0,1240.0,9.894736842105262,-2068.0,5.9330143540669855,14.199804639354769
2069,7.5,1230.0,11.119565217391305,1563.0,1817.0,4.739130434782608,30493.1640625,708.0,88323.5294117645,-4390.0,133.84146341463415,3.0,3.0,14587806.0,0.08302808302808302,6923.0,-18.475609756097562,606.0,-211.06707317073173,0.011322011322011348,708.0,0.01132201132201135,2.889952153110048,-604.0,1324.0,9.837320574162678,-2056.0,6.3349282296650715,14.22512171834397
2070,7.880434782608695,1235.0,11.065217391304348,1528.0,1825.0,4.6521739130434785,30498.046875,709.0,84990.56603773567,-4542.0,138.47560975609758,3.0,3.0,14587966.0,0.0879120879120879,7095.0,-17.347560975609756,569.0,-216.31097560975613,0.01176601176601179,709.0,0.011766011766011792,2.77511961722488,-580.0,1404.0,9.799043062200957,-2048.0,6.717703349282297,14.359074148320826
2071,8.23913043478261,1241.0,11.0,1495.0,1832.0,4.576086956521739,30502.9296875,707.0,91928.57142857119,-4681.0,142.71341463414635,3.0,3.0,14588126.0,0.0927960927960928,7182.0,-16.189024390243905,531.0,-218.96341463414637,0.010878010878010906,707.0,0.010878010878010906,2.679425837320574,-560.0,1488.0,9.703349282296651,-2028.0,7.119617224880383,14.485297447930073
2072,8.597826086956522,1250.0,10.902173913043478,1462.0,1846.0,4.423913043478261,30507.8125,707.0,91928.57142857119,-4814.0,146.76829268292684,3.0,3.0,14588286.0,0.09768009768009768,7250.0,-14.390243902439027,472.0,-221.03658536585368,0.010878010878010906,707.0,0.010878010878010906,2.5454545454545454,-532.0,1564.0,9.626794258373206,-2012.0,7.483253588516746,14.57226873441651
2073,8.92391304347826,1255.0,10.847826086956522,1432.0,1845.0,4.434782608695652,30512.6953125,707.0,91928.57142857119,-4936.0,150.4878048780488,3.0,3.0,14588446.0,0.10256410256410256,7263.0,-12.286585365853659,403.0,-221.43292682926833,0.010878010878010906,707.0,0.010878010878010906,2.526315789473684,-528.0,1648.0,9.454545454545455,-1976.0,7.885167464114832,14.73020202192778
2074,9.17391304347826,1263.0,10.76086956521739,1409.0,1847.0,4.413043478260869,30517.578125,707.0,91928.57142857119,-5051.0,153.9939024390244,3.0,3.0,14588606.0,0.10744810744810745,7262.0,-11.036585365853659,362.0,-221.40243902439028,0.010878010878010906,707.0,0.010878010878010906,2.526315789473684,-528.0,1684.0,9.416267942583731,-1968.0,8.057416267942584,14.813235536841479
2075,9.391304347826086,1271.0,10.67391304347826,1389.0,1855.0,4.326086956521739,30522.4609375,708.0,88323.5294117645,-5171.0,157.65243902439025,3.0,3.0,14588766.0,0.11233211233211234,7229.0,-9.542682926829269,313.0,-220.39634146341464,0.011322011322011348,708.0,0.01132201132201135,2.488038277511962,-520.0,1732.0,9.39712918660287,-1964.0,8.287081339712918,14.860822499734663
2076,9.41304347826087,1275.0,10.630434782608695,1387.0,1868.0,4.184782608695652,30527.34375,707.0,91928.57142857119,-5274.0,160.7926829268293,3.0,3.0,14588926.0,0.11721611721611722,7170.0,-8.170731707317074,268.0,-218.59756097560978,0.010878010878010906,707.0,0.010878010878010906,2.373205741626794,-496.0,1752.0,9.282296650717702,-1940.0,8.382775119617225,14.802835426801442
2077,9.532608695652174,1283.0,10.543478260869565,1376.0,1872.0,4.141304347826087,30532.2265625,707.0,91928.57142857119,-5355.0,163.26219512195124,3.0,3.0,14589086.0,0.1221001221001221,7108.0,-6.798780487804879,223.0,-216.70731707317074,0.010878010878010906,707.0,0.010878010878010906,2.1818181818181817,-456.0,1748.0,9.148325358851674,-1912.0,8.363636363636363,14.804930397782213
2078,9.543478260869565,1295.0,10.41304347826087,1375.0,1883.0,4.021739130434782,30537.109375,706.0,95840.42553191462,-5456.0,166.34146341463415,3.0,3.0,14589246.0,0.12698412698412698,7054.0,-5.579268292682928,183.0,-215.06097560975613,0.010434010434010463,706.0,0.010434010434010463,2.047846889952153,-428.0,1764.0,9.052631578947368,-1892.0,8.440191387559809,14.686178448769834
2079,9.619565217391305,1311.0,10.239130434782608,1368.0,1899.0,3.8478260869565215,30541.9921875,708.0,88323.5294117645,-5541.0,168.9329268292683,3.0,3.0,14589406.0,0.13186813186813187,6979.0,-4.024390243902439,132.0,-212.77439024390245,0.011322011322011348,708.0,0.01132201132201135,1.9521531100478469,-408.0,1796.0,8.78468899521531,-1836.0,8.593301435406698,14.566454360193466
