,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2473,1273.0,4.434782608695652,1845.0,10.652173913043478,1930.0,3.510869565217391,28989.2578125,705.0,100099.99999999968,1.6463414634146343,-54.0,3.0,3.0,1.0598290598290598,14733569.0,-208.0,2.7439024390243905,-90.0,6.341463414634147,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.511961722488039,600.0,2.8708133971291865,-1988.0,12.060775719831755
2474,1272.0,4.434782608695652,1845.0,10.66304347826087,1926.0,3.5543478260869565,28994.140625,705.0,100099.99999999968,1.5243902439024393,-50.0,3.0,3.0,1.0647130647130647,14733729.0,-196.0,2.6219512195121952,-86.0,5.975609756097562,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.454545454545455,600.0,2.8708133971291865,-1976.0,12.083094863257514
2475,1273.0,4.456521739130435,1843.0,10.652173913043478,1927.0,3.543478260869565,28999.0234375,704.0,104755.81395348875,1.4939024390243905,-49.0,3.0,3.0,1.0695970695970696,14733889.0,-212.0,2.5914634146341466,-85.0,6.463414634146342,704.0,0.009546009546009513,0.009546009546009511,-356.0,1.7033492822966507,9.39712918660287,600.0,2.8708133971291865,-1964.0,12.078312517496862
2476,1270.0,4.478260869565217,1841.0,10.684782608695652,1930.0,3.510869565217391,29003.90625,704.0,104755.81395348875,1.707317073170732,-56.0,3.0,3.0,1.0744810744810744,14734049.0,-199.0,2.4695121951219514,-81.0,6.067073170731708,704.0,0.009546009546009513,0.009546009546009511,-352.0,1.6842105263157894,9.473684210526315,592.0,2.832535885167464,-1980.0,12.105602211989861
2477,1272.0,4.413043478260869,1847.0,10.66304347826087,1920.0,3.619565217391304,29008.7890625,702.0,115500.00000000041,1.829268292682927,-60.0,3.0,3.0,1.0793650793650793,14734209.0,-201.0,2.378048780487805,-78.0,6.128048780487806,702.0,0.008658008658008627,0.008658008658008629,-372.0,1.7799043062200957,9.39712918660287,592.0,2.832535885167464,-1964.0,12.094490535911442
2478,1270.0,4.4021739130434785,1848.0,10.684782608695652,1922.0,3.5978260869565215,29013.671875,706.0,95840.42553191462,1.5548780487804879,-51.0,3.0,3.0,1.0842490842490842,14734369.0,-202.0,2.347560975609756,-77.0,6.158536585365854,706.0,0.010434010434010463,0.010434010434010463,-360.0,1.7224880382775118,9.435406698564593,600.0,2.8708133971291865,-1972.0,12.103225483636603
2479,1272.0,4.358695652173913,1852.0,10.66304347826087,1922.0,3.5978260869565215,29018.5546875,705.0,100099.99999999968,1.676829268292683,-55.0,3.0,3.0,1.089133089133089,14734529.0,-192.0,2.164634146341464,-71.0,5.853658536585367,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.435406698564593,592.0,2.832535885167464,-1972.0,12.06826733875026
2480,1273.0,4.434782608695652,1845.0,10.652173913043478,1923.0,3.5869565217391304,29023.4375,708.0,88323.5294117645,1.8597560975609757,-61.0,3.0,3.0,1.0940170940170941,14734689.0,-195.0,2.164634146341464,-71.0,5.945121951219512,708.0,0.01132201132201135,0.011322011322011348,-364.0,1.7416267942583732,9.435406698564593,596.0,2.851674641148325,-1972.0,12.083143752722647
2481,1271.0,4.423913043478261,1846.0,10.67391304347826,1922.0,3.5978260869565215,29028.3203125,704.0,104755.81395348875,1.676829268292683,-55.0,3.0,3.0,1.098901098901099,14734849.0,-194.0,2.073170731707317,-68.0,5.914634146341464,704.0,0.009546009546009513,0.009546009546009511,-372.0,1.7799043062200957,9.39712918660287,604.0,2.889952153110048,-1964.0,12.101561007902133
2482,1270.0,4.391304347826087,1849.0,10.684782608695652,1915.0,3.6739130434782608,29033.203125,704.0,104755.81395348875,2.0426829268292686,-67.0,3.0,3.0,1.1037851037851039,14735009.0,-199.0,1.9512195121951221,-64.0,6.067073170731708,704.0,0.009546009546009513,0.009546009546009511,-356.0,1.7033492822966507,9.511961722488039,592.0,2.832535885167464,-1988.0,12.12211905243308
2483,1270.0,4.423913043478261,1846.0,10.684782608695652,1919.0,3.6304347826086953,29038.0859375,705.0,100099.99999999968,1.9512195121951221,-64.0,3.0,3.0,1.1086691086691087,14735169.0,-191.0,2.103658536585366,-69.0,5.823170731707318,705.0,0.009990009990010023,0.009990009990010021,-360.0,1.7224880382775118,9.39712918660287,592.0,2.832535885167464,-1964.0,12.120876318241894
2484,1271.0,4.445652173913043,1844.0,10.67391304347826,1919.0,3.6304347826086953,29042.96875,705.0,100099.99999999968,1.8902439024390245,-62.0,3.0,3.0,1.1135531135531136,14735329.0,-194.0,1.707317073170732,-56.0,5.914634146341464,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.37799043062201,600.0,2.8708133971291865,-1960.0,12.119253261728964
2485,1270.0,4.413043478260869,1847.0,10.684782608695652,1918.0,3.641304347826087,29047.8515625,707.0,91928.57142857119,2.1951219512195124,-72.0,3.0,3.0,1.1184371184371185,14735489.0,-198.0,1.9207317073170733,-63.0,6.036585365853659,707.0,0.010878010878010906,0.010878010878010906,-364.0,1.7416267942583732,9.416267942583731,604.0,2.889952153110048,-1968.0,12.120174482638566
2486,1271.0,4.423913043478261,1846.0,10.67391304347826,1918.0,3.641304347826087,29052.734375,705.0,100099.99999999968,2.1341463414634148,-70.0,3.0,3.0,1.1233211233211233,14735649.0,-188.0,1.7682926829268295,-58.0,5.731707317073171,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.454545454545455,604.0,2.889952153110048,-1976.0,12.114558334066066
2487,1272.0,4.456521739130435,1843.0,10.66304347826087,1922.0,3.5978260869565215,29057.6171875,705.0,100099.99999999968,1.7682926829268295,-58.0,3.0,3.0,1.1282051282051282,14735809.0,-191.0,1.6158536585365855,-53.0,5.823170731707318,705.0,0.009990009990010023,0.009990009990010021,-364.0,1.7416267942583732,9.416267942583731,584.0,2.7942583732057416,-1968.0,12.103942943628274
2488,1272.0,4.380434782608695,1850.0,10.66304347826087,1922.0,3.5978260869565215,29062.5,704.0,104755.81395348875,2.073170731707317,-68.0,3.0,3.0,1.133089133089133,14735969.0,-194.0,1.5243902439024393,-50.0,5.914634146341464,704.0,0.009546009546009513,0.009546009546009511,-364.0,1.7416267942583732,9.39712918660287,596.0,2.851674641148325,-1964.0,12.076135874357933
2489,1274.0,4.380434782608695,1850.0,10.641304347826086,1921.0,3.608695652173913,29067.3828125,705.0,100099.99999999968,1.829268292682927,-60.0,3.0,3.0,1.137973137973138,14736129.0,-192.0,1.676829268292683,-55.0,5.853658536585367,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.511961722488039,596.0,2.851674641148325,-1988.0,12.060192843307663
2490,1274.0,4.413043478260869,1847.0,10.641304347826086,1924.0,3.5760869565217392,29072.265625,705.0,100099.99999999968,1.981707317073171,-65.0,3.0,3.0,1.1428571428571428,14736289.0,-185.0,1.5243902439024393,-50.0,5.640243902439025,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.454545454545455,592.0,2.832535885167464,-1976.0,12.062367465994727
2491,1275.0,4.478260869565217,1841.0,10.630434782608695,1924.0,3.5760869565217392,29077.1484375,704.0,104755.81395348875,2.0426829268292686,-67.0,3.0,3.0,1.1477411477411477,14736449.0,-196.0,1.6158536585365855,-53.0,5.975609756097562,704.0,0.009546009546009513,0.009546009546009511,-364.0,1.7416267942583732,9.416267942583731,596.0,2.851674641148325,-1968.0,12.07681092026288
2492,1271.0,4.391304347826087,1849.0,10.67391304347826,1923.0,3.5869565217391304,29082.03125,704.0,104755.81395348875,2.073170731707317,-68.0,3.0,3.0,1.1526251526251525,14736609.0,-193.0,1.676829268292683,-55.0,5.884146341463415,704.0,0.009546009546009513,0.009546009546009511,-360.0,1.7224880382775118,9.473684210526315,600.0,2.8708133971291865,-1980.0,12.086448222030263
2493,1275.0,4.380434782608695,1850.0,10.630434782608695,1926.0,3.5543478260869565,29086.9140625,706.0,95840.42553191462,2.073170731707317,-68.0,3.0,3.0,1.1575091575091576,14736769.0,-175.0,1.2804878048780488,-42.0,5.335365853658537,706.0,0.010434010434010463,0.010434010434010463,-368.0,1.7607655502392343,9.454545454545455,588.0,2.813397129186603,-1976.0,12.034439788407019
2494,1273.0,4.391304347826087,1849.0,10.652173913043478,1928.0,3.532608695652174,29091.796875,705.0,100099.99999999968,2.164634146341464,-71.0,3.0,3.0,1.1623931623931625,14736929.0,-176.0,1.3414634146341464,-44.0,5.365853658536586,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.454545454545455,592.0,2.832535885167464,-1976.0,12.051211024024003
2495,1271.0,4.413043478260869,1847.0,10.67391304347826,1926.0,3.5543478260869565,29096.6796875,705.0,100099.99999999968,2.0426829268292686,-67.0,3.0,3.0,1.1672771672771673,14737089.0,-179.0,1.1585365853658538,-38.0,5.457317073170732,705.0,0.009990009990010023,0.009990009990010021,-364.0,1.7416267942583732,9.454545454545455,580.0,2.77511961722488,-1976.0,12.084732552670133
2496,1268.0,4.369565217391305,1851.0,10.706521739130434,1924.0,3.5760869565217392,29101.5625,704.0,104755.81395348875,2.2865853658536586,-75.0,3.0,3.0,1.1721611721611722,14737249.0,-173.0,1.2195121951219514,-40.0,5.27439024390244,704.0,0.009546009546009513,0.009546009546009511,-360.0,1.7224880382775118,9.473684210526315,584.0,2.7942583732057416,-1980.0,12.10417720706837
2497,1267.0,4.33695652173913,1854.0,10.717391304347826,1923.0,3.5869565217391304,29106.4453125,705.0,100099.99999999968,2.25609756097561,-74.0,3.0,3.0,1.177045177045177,14737409.0,-168.0,1.1890243902439026,-39.0,5.121951219512195,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.454545454545455,584.0,2.7942583732057416,-1976.0,12.105285016504686
2498,1272.0,4.358695652173913,1852.0,10.66304347826087,1919.0,3.6304347826086953,29111.328125,707.0,91928.57142857119,1.8902439024390245,-62.0,3.0,3.0,1.181929181929182,14737569.0,-173.0,0.9756097560975611,-32.0,5.27439024390244,707.0,0.010878010878010906,0.010878010878010906,-360.0,1.7224880382775118,9.416267942583731,592.0,2.832535885167464,-1968.0,12.078028842420292
2499,1272.0,4.369565217391305,1851.0,10.66304347826087,1927.0,3.543478260869565,29116.2109375,705.0,100099.99999999968,1.8597560975609757,-61.0,3.0,3.0,1.1868131868131868,14737729.0,-164.0,1.3414634146341464,-44.0,5.000000000000001,705.0,0.009990009990010023,0.009990009990010021,-340.0,1.6267942583732056,9.454545454545455,592.0,2.832535885167464,-1976.0,12.056111918590204
2500,1273.0,4.380434782608695,1850.0,10.652173913043478,1931.0,3.5,29121.09375,704.0,104755.81395348875,1.8597560975609757,-61.0,3.0,3.0,1.1916971916971917,14737889.0,-169.0,1.2804878048780488,-42.0,5.152439024390245,704.0,0.009546009546009513,0.009546009546009511,-344.0,1.645933014354067,9.55023923444976,600.0,2.8708133971291865,-1996.0,12.037733090512187
2501,1269.0,4.3478260869565215,1853.0,10.695652173913043,1931.0,3.5,29125.9765625,704.0,104755.81395348875,1.8597560975609757,-61.0,3.0,3.0,1.1965811965811965,14738049.0,-168.0,1.3719512195121952,-45.0,5.121951219512195,704.0,0.009546009546009513,0.009546009546009511,-328.0,1.569377990430622,9.473684210526315,592.0,2.832535885167464,-1980.0,12.064433973782211
2502,1274.0,4.380434782608695,1850.0,10.641304347826086,1924.0,3.5760869565217392,29130.859375,705.0,100099.99999999968,2.0121951219512195,-66.0,3.0,3.0,1.2014652014652014,14738209.0,-176.0,1.402439024390244,-46.0,5.365853658536586,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.435406698564593,568.0,2.7177033492822966,-1972.0,12.050475717927295
2503,1273.0,4.456521739130435,1843.0,10.652173913043478,1932.0,3.4891304347826084,29135.7421875,705.0,100099.99999999968,2.0426829268292686,-67.0,3.0,3.0,1.2063492063492063,14738369.0,-168.0,1.2500000000000002,-41.0,5.121951219512195,705.0,0.009990009990010023,0.009990009990010021,-332.0,1.588516746411483,9.473684210526315,600.0,2.8708133971291865,-1980.0,12.062480104687944
2504,1274.0,4.369565217391305,1851.0,10.641304347826086,1929.0,3.5217391304347827,29140.625,702.0,115500.00000000041,1.9207317073170733,-63.0,3.0,3.0,1.2112332112332111,14738529.0,-172.0,1.3109756097560976,-43.0,5.2439024390243905,702.0,0.008658008658008627,0.008658008658008629,-344.0,1.645933014354067,9.492822966507177,588.0,2.813397129186603,-1984.0,12.03050725925278
2505,1271.0,4.391304347826087,1849.0,10.67391304347826,1930.0,3.510869565217391,29145.5078125,705.0,100099.99999999968,1.8597560975609757,-61.0,3.0,3.0,1.216117216117216,14738689.0,-170.0,1.5853658536585367,-52.0,5.182926829268293,705.0,0.009990009990010023,0.009990009990010021,-332.0,1.588516746411483,9.435406698564593,592.0,2.832535885167464,-1972.0,12.064086315960333
2506,1270.0,4.423913043478261,1846.0,10.684782608695652,1930.0,3.510869565217391,29150.390625,705.0,100099.99999999968,1.707317073170732,-56.0,3.0,3.0,1.221001221001221,14738849.0,-173.0,1.4634146341463417,-48.0,5.27439024390244,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.511961722488039,592.0,2.832535885167464,-1988.0,12.085602637655763
2507,1273.0,4.445652173913043,1844.0,10.652173913043478,1932.0,3.4891304347826084,29155.2734375,705.0,100099.99999999968,1.7987804878048783,-59.0,3.0,3.0,1.225885225885226,14739009.0,-175.0,1.6463414634146343,-54.0,5.335365853658537,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.511961722488039,588.0,2.813397129186603,-1988.0,12.05846853941528
2508,1269.0,4.5,1839.0,10.695652173913043,1936.0,3.4456521739130435,29160.15625,703.0,109865.85365853697,1.981707317073171,-65.0,3.0,3.0,1.2307692307692308,14739169.0,-176.0,1.5243902439024393,-50.0,5.365853658536586,703.0,0.00910200910200907,0.00910200910200907,-348.0,1.6650717703349283,9.511961722488039,592.0,2.832535885167464,-1988.0,12.104523713427247
2509,1271.0,4.423913043478261,1846.0,10.67391304347826,1929.0,3.5217391304347827,29165.0390625,702.0,115500.00000000041,1.7378048780487807,-57.0,3.0,3.0,1.2356532356532357,14739329.0,-188.0,1.6463414634146343,-54.0,5.731707317073171,702.0,0.008658008658008627,0.008658008658008629,-344.0,1.645933014354067,9.473684210526315,600.0,2.8708133971291865,-1980.0,12.0791586122059
2510,1270.0,4.391304347826087,1849.0,10.684782608695652,1930.0,3.510869565217391,29169.921875,705.0,100099.99999999968,1.6158536585365855,-53.0,3.0,3.0,1.2405372405372406,14739489.0,-182.0,1.7378048780487807,-57.0,5.548780487804879,705.0,0.009990009990010023,0.009990009990010021,-340.0,1.6267942583732056,9.473684210526315,588.0,2.813397129186603,-1980.0,12.07370441804383
2511,1269.0,4.3478260869565215,1853.0,10.695652173913043,1928.0,3.532608695652174,29174.8046875,706.0,95840.42553191462,1.8902439024390245,-62.0,3.0,3.0,1.2454212454212454,14739649.0,-189.0,1.7378048780487807,-57.0,5.76219512195122,706.0,0.010434010434010463,0.010434010434010463,-332.0,1.588516746411483,9.511961722488039,600.0,2.8708133971291865,-1988.0,12.073934375519348
2512,1266.0,4.445652173913043,1844.0,10.728260869565217,1930.0,3.510869565217391,29179.6875,706.0,95840.42553191462,1.707317073170732,-56.0,3.0,3.0,1.2503052503052503,14739809.0,-185.0,1.829268292682927,-60.0,5.640243902439025,706.0,0.010434010434010463,0.010434010434010463,-344.0,1.645933014354067,9.416267942583731,584.0,2.7942583732057416,-1968.0,12.13200765087262
2513,1271.0,4.369565217391305,1851.0,10.67391304347826,1929.0,3.5217391304347827,29184.5703125,706.0,95840.42553191462,1.6463414634146343,-54.0,3.0,3.0,1.2551892551892552,14739969.0,-183.0,1.8597560975609757,-61.0,5.579268292682928,706.0,0.010434010434010463,0.010434010434010463,-352.0,1.6842105263157894,9.473684210526315,596.0,2.851674641148325,-1980.0,12.059360113687907
2514,1271.0,4.358695652173913,1852.0,10.67391304347826,1916.0,3.6630434782608696,29189.453125,708.0,88323.5294117645,1.4634146341463417,-48.0,3.0,3.0,1.26007326007326,14740129.0,-180.0,1.8597560975609757,-61.0,5.487804878048781,708.0,0.01132201132201135,0.011322011322011348,-336.0,1.6076555023923444,9.492822966507177,596.0,2.851674641148325,-1984.0,12.097459856169996
2515,1271.0,4.413043478260869,1847.0,10.67391304347826,1928.0,3.532608695652174,29194.3359375,704.0,104755.81395348875,1.7378048780487807,-57.0,3.0,3.0,1.264957264957265,14740289.0,-183.0,1.6158536585365855,-53.0,5.579268292682928,704.0,0.009546009546009513,0.009546009546009511,-348.0,1.6650717703349283,9.473684210526315,604.0,2.889952153110048,-1980.0,12.078356535446098
2516,1271.0,4.369565217391305,1851.0,10.67391304347826,1930.0,3.510869565217391,29199.21875,707.0,91928.57142857119,1.6463414634146343,-54.0,3.0,3.0,1.2698412698412698,14740449.0,-186.0,1.8597560975609757,-61.0,5.670731707317073,707.0,0.010878010878010906,0.010878010878010906,-348.0,1.6650717703349283,9.454545454545455,588.0,2.813397129186603,-1976.0,12.056190316710374
2517,1273.0,4.4021739130434785,1848.0,10.652173913043478,1932.0,3.4891304347826084,29204.1015625,701.0,121743.24324324368,1.5548780487804879,-51.0,3.0,3.0,1.2747252747252746,14740609.0,-184.0,1.8902439024390245,-62.0,5.609756097560976,701.0,0.008214008214008185,0.008214008214008185,-332.0,1.588516746411483,9.511961722488039,596.0,2.851674641148325,-1988.0,12.042507024093066
2518,1274.0,4.413043478260869,1847.0,10.641304347826086,1933.0,3.4782608695652173,29208.984375,705.0,100099.99999999968,1.7987804878048783,-59.0,3.0,3.0,1.2796092796092795,14740769.0,-183.0,1.8902439024390245,-62.0,5.579268292682928,705.0,0.009990009990010023,0.009990009990010021,-344.0,1.645933014354067,9.473684210526315,596.0,2.851674641148325,-1980.0,12.033728002611316
2519,1272.0,4.456521739130435,1843.0,10.66304347826087,1929.0,3.5217391304347827,29213.8671875,705.0,100099.99999999968,1.4634146341463417,-48.0,3.0,3.0,1.2844932844932846,14740929.0,-190.0,1.981707317073171,-65.0,5.7926829268292686,705.0,0.009990009990010023,0.009990009990010021,-344.0,1.645933014354067,9.37799043062201,592.0,2.832535885167464,-1960.0,12.081544964674814
2520,1273.0,4.4021739130434785,1848.0,10.652173913043478,1930.0,3.510869565217391,29218.75,704.0,104755.81395348875,1.3414634146341464,-44.0,3.0,3.0,1.2893772893772895,14741089.0,-194.0,2.073170731707317,-68.0,5.914634146341464,704.0,0.009546009546009513,0.009546009546009511,-344.0,1.645933014354067,9.37799043062201,600.0,2.8708133971291865,-1960.0,12.048823566571729
2521,1274.0,4.391304347826087,1849.0,10.641304347826086,1931.0,3.5,29223.6328125,705.0,100099.99999999968,1.5853658536585367,-52.0,3.0,3.0,1.2942612942612943,14741249.0,-200.0,2.0121951219512195,-66.0,6.097560975609757,705.0,0.009990009990010023,0.009990009990010021,-344.0,1.645933014354067,9.454545454545455,588.0,2.813397129186603,-1976.0,12.032078461275868
2522,1273.0,4.423913043478261,1846.0,10.652173913043478,1934.0,3.467391304347826,29228.515625,705.0,100099.99999999968,1.4634146341463417,-48.0,3.0,3.0,1.2991452991452992,14741409.0,-194.0,2.1341463414634148,-70.0,5.914634146341464,705.0,0.009990009990010023,0.009990009990010021,-344.0,1.645933014354067,9.454545454545455,604.0,2.889952153110048,-1976.0,12.044194375193719
2523,1274.0,4.510869565217392,1838.0,10.641304347826086,1932.0,3.4891304347826084,29233.3984375,704.0,104755.81395348875,1.5853658536585367,-52.0,3.0,3.0,1.304029304029304,14741569.0,-195.0,2.2256097560975614,-73.0,5.945121951219512,704.0,0.009546009546009513,0.009546009546009511,-332.0,1.588516746411483,9.39712918660287,600.0,2.8708133971291865,-1964.0,12.073083021680633
2524,1271.0,4.510869565217392,1838.0,10.67391304347826,1940.0,3.402173913043478,29238.28125,701.0,121743.24324324368,1.4329268292682928,-47.0,3.0,3.0,1.308913308913309,14741729.0,-201.0,2.2256097560975614,-73.0,6.128048780487806,701.0,0.008214008214008185,0.008214008214008185,-348.0,1.6650717703349283,9.435406698564593,600.0,2.8708133971291865,-1972.0,12.077050601398234
2525,1275.0,4.4021739130434785,1848.0,10.630434782608695,1935.0,3.4565217391304346,29243.1640625,705.0,100099.99999999968,1.3719512195121952,-45.0,3.0,3.0,1.3137973137973138,14741889.0,-199.0,2.3170731707317076,-76.0,6.067073170731708,705.0,0.009990009990010023,0.009990009990010021,-348.0,1.6650717703349283,9.416267942583731,592.0,2.832535885167464,-1968.0,12.013859553076962
2526,1274.0,4.391304347826087,1849.0,10.641304347826086,1934.0,3.467391304347826,29248.046875,705.0,100099.99999999968,1.3414634146341464,-44.0,3.0,3.0,1.3186813186813187,14742049.0,-192.0,2.1951219512195124,-72.0,5.853658536585367,705.0,0.009990009990010023,0.009990009990010021,-348.0,1.6650717703349283,9.435406698564593,588.0,2.813397129186603,-1972.0,12.022633428486689
2527,1272.0,4.380434782608695,1850.0,10.66304347826087,1931.0,3.5,29252.9296875,705.0,100099.99999999968,1.1585365853658538,-38.0,3.0,3.0,1.3235653235653235,14742209.0,-197.0,2.3170731707317076,-76.0,6.00609756097561,705.0,0.009990009990010023,0.009990009990010021,-348.0,1.6650717703349283,9.39712918660287,604.0,2.889952153110048,-1964.0,12.047352618063844
2528,1272.0,4.391304347826087,1849.0,10.66304347826087,1927.0,3.543478260869565,29257.8125,704.0,104755.81395348875,1.2500000000000002,-41.0,3.0,3.0,1.3284493284493284,14742369.0,-205.0,2.3170731707317076,-76.0,6.250000000000001,704.0,0.009546009546009513,0.009546009546009511,-360.0,1.7224880382775118,9.39712918660287,604.0,2.889952153110048,-1964.0,12.064007969152422
2529,1270.0,4.33695652173913,1854.0,10.684782608695652,1925.0,3.5652173913043477,29262.6953125,705.0,100099.99999999968,1.1585365853658538,-38.0,3.0,3.0,1.3333333333333333,14742529.0,-199.0,2.439024390243903,-80.0,6.067073170731708,705.0,0.009990009990010023,0.009990009990010021,-356.0,1.7033492822966507,9.473684210526315,596.0,2.851674641148325,-1980.0,12.069985348532931
2530,1276.0,4.413043478260869,1847.0,10.619565217391305,1918.0,3.641304347826087,29267.578125,706.0,95840.42553191462,1.3109756097560976,-43.0,3.0,3.0,1.3382173382173381,14742689.0,-201.0,2.2256097560975614,-73.0,6.128048780487806,706.0,0.010434010434010463,0.010434010434010463,-364.0,1.7416267942583732,9.416267942583731,604.0,2.889952153110048,-1968.0,12.062720070570535
2531,1278.0,4.4021739130434785,1848.0,10.597826086956522,1927.0,3.543478260869565,29272.4609375,705.0,100099.99999999968,0.9451219512195123,-31.0,3.0,3.0,1.343101343101343,14742849.0,-202.0,2.25609756097561,-74.0,6.158536585365854,705.0,0.009990009990010023,0.009990009990010021,-344.0,1.645933014354067,9.39712918660287,584.0,2.7942583732057416,-1964.0,12.010382638172354
2532,1275.0,4.423913043478261,1846.0,10.630434782608695,1927.0,3.543478260869565,29277.34375,705.0,100099.99999999968,1.0365853658536586,-34.0,3.0,3.0,1.347985347985348,14743009.0,-201.0,2.103658536585366,-69.0,6.128048780487806,705.0,0.009990009990010023,0.009990009990010021,-360.0,1.7224880382775118,9.435406698564593,600.0,2.8708133971291865,-1972.0,12.047131960296985
2533,1276.0,4.413043478260869,1847.0,10.619565217391305,1912.0,3.7065217391304346,29282.2265625,708.0,88323.5294117645,1.0365853658536586,-34.0,3.0,3.0,1.352869352869353,14743169.0,-207.0,2.347560975609756,-77.0,6.310975609756098,708.0,0.01132201132201135,0.011322011322011348,-372.0,1.7799043062200957,9.37799043062201,608.0,2.909090909090909,-1960.0,12.082566844428982
2534,1278.0,4.423913043478261,1846.0,10.597826086956522,1915.0,3.6739130434782608,29287.109375,705.0,100099.99999999968,1.1585365853658538,-38.0,3.0,3.0,1.3577533577533578,14743329.0,-211.0,2.0426829268292686,-67.0,6.432926829268293,705.0,0.009990009990010023,0.009990009990010021,-372.0,1.7799043062200957,9.454545454545455,600.0,2.8708133971291865,-1976.0,12.057469114066723
2535,1278.0,4.510869565217392,1838.0,10.597826086956522,1925.0,3.5652173913043477,29291.9921875,705.0,100099.99999999968,0.9756097560975611,-32.0,3.0,3.0,1.3626373626373627,14743489.0,-212.0,1.7987804878048783,-59.0,6.463414634146342,705.0,0.009990009990010023,0.009990009990010021,-352.0,1.6842105263157894,9.39712918660287,596.0,2.851674641148325,-1964.0,12.057057561902893
2536,1278.0,4.423913043478261,1846.0,10.597826086956522,1923.0,3.5869565217391304,29296.875,706.0,95840.42553191462,1.1890243902439026,-39.0,3.0,3.0,1.3675213675213675,14743649.0,-196.0,1.8597560975609757,-61.0,5.975609756097562,706.0,0.010434010434010463,0.010434010434010463,-364.0,1.7416267942583732,9.416267942583731,592.0,2.832535885167464,-1968.0,12.031258515819538
2537,1276.0,4.445652173913043,1844.0,10.619565217391305,1923.0,3.5869565217391304,29301.7578125,706.0,95840.42553191462,1.2195121951219514,-40.0,3.0,3.0,1.3724053724053724,14743809.0,-205.0,1.6158536585365855,-53.0,6.250000000000001,706.0,0.010434010434010463,0.010434010434010463,-360.0,1.7224880382775118,9.339712918660286,616.0,2.9473684210526314,-1952.0,12.058409751981888
2538,1278.0,4.456521739130435,1843.0,10.597826086956522,1924.0,3.5760869565217392,29306.640625,706.0,95840.42553191462,1.128048780487805,-37.0,3.0,3.0,1.3772893772893773,14743969.0,-202.0,1.402439024390244,-46.0,6.158536585365854,706.0,0.010434010434010463,0.010434010434010463,-364.0,1.7416267942583732,9.39712918660287,608.0,2.909090909090909,-1964.0,12.04005405724257
2539,1282.0,4.478260869565217,1841.0,10.554347826086957,1926.0,3.5543478260869565,29311.5234375,704.0,104755.81395348875,1.2500000000000002,-41.0,3.0,3.0,1.3821733821733821,14744129.0,-201.0,1.4634146341463417,-48.0,6.128048780487806,704.0,0.009546009546009513,0.009546009546009511,-368.0,1.7607655502392343,9.320574162679426,596.0,2.851674641148325,-1948.0,12.003435629798435
2540,1279.0,4.532608695652174,1836.0,10.58695652173913,1928.0,3.532608695652174,29316.40625,704.0,104755.81395348875,1.2804878048780488,-42.0,3.0,3.0,1.387057387057387,14744289.0,-210.0,1.2195121951219514,-40.0,6.402439024390245,704.0,0.009546009546009513,0.009546009546009511,-348.0,1.6650717703349283,9.339712918660286,616.0,2.9473684210526314,-1952.0,12.046058034796852
2541,1279.0,4.445652173913043,1844.0,10.58695652173913,1923.0,3.5869565217391304,29321.2890625,701.0,121743.24324324368,1.402439024390244,-46.0,3.0,3.0,1.3919413919413919,14744449.0,-203.0,1.2195121951219514,-40.0,6.189024390243903,701.0,0.008214008214008185,0.008214008214008185,-356.0,1.7033492822966507,9.435406698564593,616.0,2.9473684210526314,-1972.0,12.029701938679086
