,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4501,876.0,14.456521739130434,923.0,14.967391304347826,1880.0,4.054347826086956,21967.7734375,79026.31578947355,711.0,7056.0,-215.12195121951223,3.0,3.0,10015410.0,8.962148962148962,4.603658536585367,1406.0,-151.0,-42.86585365853659,711.0,0.012654012654012677,0.012654012654012677,2.2583732057416266,-472.0,2844.0,13.913875598086124,-2908.0,13.607655502392344,21.2002726290563
4502,912.0,14.41304347826087,927.0,14.576086956521738,1901.0,3.8260869565217392,21972.65625,84990.56603773567,709.0,6887.0,-209.96951219512198,3.0,3.0,10015570.0,8.967032967032967,2.378048780487805,1187.0,-78.0,-36.18902439024391,709.0,0.011766011766011792,0.01176601176601179,1.588516746411483,-332.0,2912.0,13.511961722488039,-2824.0,13.933014354066986,20.85274741297144
4503,951.0,14.880434782608695,884.0,14.152173913043478,1917.0,3.652173913043478,21977.5390625,84990.56603773567,709.0,6681.0,-203.68902439024393,3.0,3.0,10015730.0,8.971916971916972,0.701219512195122,785.0,-23.0,-23.932926829268293,709.0,0.011766011766011792,0.01176601176601179,1.7224880382775118,-360.0,3024.0,12.995215311004785,-2716.0,14.4688995215311,20.85784600757265
4504,987.0,15.043478260869565,869.0,13.76086956521739,1913.0,3.6956521739130435,21982.421875,84990.56603773567,709.0,6536.0,-199.26829268292684,3.0,3.0,10015890.0,8.976800976800977,2.1951219512195124,244.0,-72.0,-7.439024390243903,709.0,0.011766011766011792,0.01176601176601179,1.8373205741626792,-384.0,2992.0,12.61244019138756,-2636.0,14.31578947368421,20.720174091129874
4505,1013.0,14.42391304347826,926.0,13.478260869565217,1923.0,3.5869565217391304,21987.3046875,88323.5294117645,708.0,6315.0,-192.53048780487808,3.0,3.0,10016050.0,8.981684981684982,4.51219512195122,-124.0,-148.0,3.780487804878049,708.0,0.01132201132201135,0.011322011322011348,1.7416267942583732,-364.0,2744.0,12.287081339712918,-2568.0,13.129186602870814,20.064372420853886
4506,1046.0,13.51086956521739,1010.0,13.119565217391305,1917.0,3.652173913043478,21992.1875,91928.57142857119,707.0,6040.0,-184.14634146341464,3.0,3.0,10016210.0,8.986568986568987,3.932926829268293,-270.0,-129.0,8.231707317073171,707.0,0.010878010878010906,0.010878010878010906,1.8181818181818181,-380.0,2532.0,11.942583732057416,-2496.0,12.114832535885167,19.18345542890583
4507,1086.0,12.793478260869565,1076.0,12.684782608695652,1920.0,3.619565217391304,21997.0703125,88323.5294117645,708.0,5724.0,-174.51219512195124,3.0,3.0,10016370.0,8.991452991452991,4.085365853658537,-277.0,-134.0,8.445121951219512,708.0,0.01132201132201135,0.011322011322011348,1.8564593301435406,-388.0,2368.0,11.425837320574162,-2388.0,11.330143540669855,18.376018290265133
4508,1112.0,12.347826086956522,1117.0,12.402173913043478,1926.0,3.5543478260869565,22001.953125,91928.57142857119,707.0,5415.0,-165.09146341463415,3.0,3.0,10016530.0,8.996336996336996,3.689024390243903,-217.0,-121.0,6.615853658536586,707.0,0.010878010878010906,0.010878010878010906,1.7416267942583732,-364.0,2328.0,11.023923444976075,-2304.0,11.138755980861244,17.858222624659746
4509,1134.0,12.434782608695652,1109.0,12.16304347826087,1909.0,3.7391304347826084,22006.8359375,91928.57142857119,707.0,5064.0,-154.39024390243904,3.0,3.0,10016690.0,9.001221001221001,4.207317073170732,-179.0,-138.0,5.457317073170732,707.0,0.010878010878010906,0.010878010878010906,1.9330143540669855,-404.0,2404.0,10.77511961722488,-2252.0,11.502392344497608,17.79169867066947
4510,1148.0,12.75,1080.0,12.01086956521739,1911.0,3.717391304347826,22011.71875,88323.5294117645,708.0,4714.0,-143.71951219512195,3.0,3.0,10016850.0,9.006105006105006,5.701219512195123,-183.0,-187.0,5.579268292682928,708.0,0.01132201132201135,0.011322011322011348,1.8373205741626792,-384.0,2464.0,10.717703349282296,-2240.0,11.789473684210526,17.906492839813893
4511,1157.0,12.652173913043478,1089.0,11.91304347826087,1904.0,3.793478260869565,22016.6015625,95840.42553191462,706.0,4412.0,-134.51219512195124,3.0,3.0,10017010.0,9.010989010989011,6.920731707317074,-278.0,-227.0,8.475609756097562,706.0,0.010434010434010463,0.010434010434010463,1.9138755980861244,-400.0,2436.0,10.641148325358852,-2224.0,11.655502392344497,17.787315338648543
4512,1167.0,12.26086956521739,1125.0,11.804347826086957,1904.0,3.793478260869565,22021.484375,88323.5294117645,708.0,4191.0,-127.77439024390245,3.0,3.0,10017170.0,9.015873015873016,6.432926829268293,-459.0,-211.0,13.993902439024392,708.0,0.01132201132201135,0.011322011322011348,1.8564593301435406,-388.0,2356.0,10.564593301435407,-2208.0,11.272727272727272,17.43737444141772
4513,1185.0,11.641304347826086,1182.0,11.608695652173912,1903.0,3.8043478260869565,22026.3671875,84990.56603773567,709.0,3963.0,-120.82317073170732,3.0,3.0,10017330.0,9.02075702075702,6.402439024390245,-480.0,-210.0,14.634146341463415,709.0,0.011766011766011792,0.01176601176601179,1.9138755980861244,-400.0,2188.0,10.239234449760765,-2140.0,10.4688995215311,16.87468056128378
4514,1205.0,10.728260869565217,1266.0,11.391304347826086,1893.0,3.9130434782608696,22031.25,88323.5294117645,708.0,3701.0,-112.83536585365854,3.0,3.0,10017490.0,9.025641025641026,6.463414634146342,-331.0,-212.0,10.091463414634147,708.0,0.01132201132201135,0.011322011322011348,2.124401913875598,-444.0,1960.0,10.028708133971291,-2096.0,9.37799043062201,16.129764576490434
4515,1233.0,10.08695652173913,1325.0,11.08695652173913,1950.0,3.293478260869565,22036.1328125,81899.99999999984,710.0,3346.0,-102.01219512195122,3.0,3.0,10017650.0,9.03052503052503,8.841463414634147,193.0,-290.0,-5.884146341463415,710.0,0.012210012210012234,0.012210012210012234,1.2057416267942582,-252.0,1820.0,9.665071770334928,-2020.0,8.708133971291865,15.346475029830462
4516,1256.0,9.630434782608695,1367.0,10.83695652173913,1913.0,3.6956521739130435,22041.015625,84990.56603773567,709.0,2811.0,-85.70121951219512,3.0,3.0,10017810.0,9.035409035409035,5.670731707317073,1021.0,-186.0,-31.12804878048781,709.0,0.011766011766011792,0.01176601176601179,1.875598086124402,-392.0,1708.0,9.607655502392344,-2008.0,8.17224880382775,14.961375128867395
4517,1247.0,8.826086956521738,1441.0,10.934782608695652,1842.0,4.467391304347826,22045.8984375,81899.99999999984,710.0,2297.0,-70.03048780487805,3.0,3.0,10017970.0,9.04029304029304,-0.2134146341463415,1819.0,7.0,-55.457317073170735,710.0,0.012210012210012234,0.012210012210012234,2.9665071770334928,-620.0,1496.0,9.779904306220095,-2044.0,7.157894736842105,14.745401545216685
4518,1229.0,7.967391304347826,1520.0,11.130434782608695,1801.0,4.913043478260869,22050.78125,81899.99999999984,710.0,1979.0,-60.335365853658544,3.0,3.0,10018130.0,9.045177045177045,-1.7682926829268295,2515.0,58.0,-76.67682926829269,710.0,0.012210012210012234,0.012210012210012234,3.2344497607655502,-676.0,1344.0,9.933014354066986,-2076.0,6.430622009569378,14.543173617398113
4519,1222.0,7.684782608695652,1546.0,11.206521739130434,1802.0,4.9021739130434785,22055.6640625,79026.31578947355,711.0,1887.0,-57.53048780487806,3.0,3.0,10018290.0,9.05006105006105,-5.060975609756098,3046.0,166.0,-92.8658536585366,711.0,0.012654012654012677,0.012654012654012677,3.0430622009569377,-636.0,1320.0,9.990430622009569,-2088.0,6.315789473684211,14.4455294920691
4520,1240.0,7.934782608695652,1523.0,11.01086956521739,1824.0,4.663043478260869,22060.546875,84990.56603773567,709.0,1821.0,-55.518292682926834,3.0,3.0,10018450.0,9.054945054945055,-9.542682926829269,3373.0,313.0,-102.83536585365854,709.0,0.011766011766011792,0.01176601176601179,2.6411483253588517,-552.0,1432.0,9.665071770334928,-2020.0,6.851674641148325,14.350749043504344
4521,1266.0,8.619565217391305,1460.0,10.728260869565217,1864.0,4.228260869565217,22065.4296875,84990.56603773567,709.0,1649.0,-50.274390243902445,3.0,3.0,10018610.0,9.05982905982906,-11.737804878048781,3420.0,385.0,-104.26829268292684,709.0,0.011766011766011792,0.01176601176601179,2.2200956937799043,-464.0,1624.0,9.282296650717702,-1940.0,7.770334928229665,14.39689813131296
4522,1291.0,9.543478260869565,1375.0,10.456521739130434,1897.0,3.869565217391304,22070.3125,88323.5294117645,708.0,1391.0,-42.40853658536586,3.0,3.0,10018770.0,9.064713064713064,-11.463414634146343,3191.0,376.0,-97.28658536585367,708.0,0.01132201132201135,0.011322011322011348,1.8373205741626792,-384.0,1848.0,9.033492822966506,-1888.0,8.842105263157894,14.676183399243888
4523,1316.0,10.402173913043478,1296.0,10.184782608695652,1920.0,3.619565217391304,22075.1953125,88323.5294117645,708.0,1158.0,-35.30487804878049,3.0,3.0,10018930.0,9.06959706959707,-9.329268292682928,2719.0,306.0,-82.89634146341464,708.0,0.01132201132201135,0.011322011322011348,1.5502392344497606,-324.0,2028.0,8.746411483253588,-1828.0,9.703349282296651,15.001208993495846
4524,1339.0,11.01086956521739,1240.0,9.934782608695652,1945.0,3.3478260869565215,22080.078125,88323.5294117645,708.0,987.0,-30.09146341463415,3.0,3.0,10019090.0,9.074481074481074,-6.646341463414635,2102.0,218.0,-64.08536585365854,708.0,0.01132201132201135,0.011322011322011348,1.3205741626794258,-276.0,2128.0,8.459330143540669,-1768.0,10.181818181818182,15.203522406757548
4525,1355.0,11.217391304347826,1221.0,9.76086956521739,1972.0,3.0543478260869565,22084.9609375,95840.42553191462,706.0,840.0,-25.60975609756098,3.0,3.0,10019250.0,9.079365079365079,-3.414634146341464,1473.0,112.0,-44.90853658536586,706.0,0.010434010434010463,0.010434010434010463,1.0717703349282297,-224.0,2136.0,8.248803827751196,-1724.0,10.220095693779903,15.180035671458993
4526,1368.0,11.206521739130434,1222.0,9.619565217391305,1992.0,2.8369565217391304,22089.84375,88323.5294117645,708.0,728.0,-22.195121951219516,3.0,3.0,10019410.0,9.084249084249084,-0.6707317073170732,869.0,22.0,-26.493902439024392,708.0,0.01132201132201135,0.011322011322011348,0.7464114832535885,-156.0,2132.0,8.133971291866029,-1700.0,10.200956937799043,15.038965614944594
4527,1376.0,11.01086956521739,1240.0,9.532608695652174,2010.0,2.641304347826087,22094.7265625,91928.57142857119,707.0,630.0,-19.207317073170735,3.0,3.0,10019570.0,9.089133089133089,2.0121951219512195,379.0,-66.0,-11.55487804878049,707.0,0.010878010878010906,0.010878010878010906,0.6507177033492823,-136.0,2072.0,8.095693779904305,-1692.0,9.913875598086124,14.801566328753827
4528,1378.0,10.717391304347826,1267.0,9.51086956521739,2030.0,2.4239130434782608,22099.609375,84990.56603773567,709.0,535.0,-16.3109756097561,3.0,3.0,10019730.0,9.094017094017094,4.146341463414634,-22.0,-136.0,0.6707317073170732,709.0,0.011766011766011792,0.01176601176601179,0.42105263157894735,-88.0,2024.0,8.076555023923445,-1688.0,9.68421052631579,14.532531462186238
4529,1371.0,10.358695652173912,1300.0,9.58695652173913,2028.0,2.4456521739130435,22104.4921875,84990.56603773567,709.0,441.0,-13.445121951219514,3.0,3.0,10019890.0,9.098901098901099,5.426829268292684,-321.0,-178.0,9.786585365853659,709.0,0.011766011766011792,0.01176601176601179,0.5167464114832536,-108.0,1932.0,8.17224880382775,-1708.0,9.24401913875598,14.3245776733504
4530,1362.0,9.902173913043478,1342.0,9.684782608695652,2016.0,2.5760869565217392,22109.375,88323.5294117645,708.0,356.0,-10.853658536585368,3.0,3.0,10020050.0,9.103785103785103,5.27439024390244,-515.0,-173.0,15.701219512195124,708.0,0.01132201132201135,0.011322011322011348,0.708133971291866,-148.0,1816.0,8.267942583732058,-1728.0,8.688995215311005,14.088445137395894
4531,1352.0,9.478260869565217,1381.0,9.793478260869565,2001.0,2.7391304347826084,22114.2578125,88323.5294117645,708.0,288.0,-8.78048780487805,3.0,3.0,10020210.0,9.108669108669108,5.457317073170732,-671.0,-179.0,20.457317073170735,708.0,0.01132201132201135,0.011322011322011348,0.8038277511961722,-168.0,1708.0,8.421052631578947,-1760.0,8.17224880382775,13.901528013006638
4532,1346.0,9.119565217391305,1414.0,9.858695652173912,1991.0,2.8478260869565215,22119.140625,91928.57142857119,707.0,260.0,-7.926829268292684,3.0,3.0,10020370.0,9.113553113553113,4.420731707317073,-786.0,-145.0,23.963414634146343,707.0,0.010878010878010906,0.010878010878010906,0.8421052631578947,-176.0,1652.0,8.47846889952153,-1772.0,7.904306220095694,13.72845450653482
4533,1345.0,8.869565217391305,1437.0,9.869565217391305,1987.0,2.891304347826087,22124.0234375,84990.56603773567,709.0,220.0,-6.707317073170732,3.0,3.0,10020530.0,9.118437118437118,2.987804878048781,-873.0,-98.0,26.615853658536587,709.0,0.011766011766011792,0.01176601176601179,0.9569377990430622,-200.0,1592.0,8.497607655502392,-1776.0,7.617224880382775,13.580763806121363
4534,1348.0,8.66304347826087,1456.0,9.83695652173913,1984.0,2.9239130434782608,22128.90625,84990.56603773567,709.0,176.0,-5.365853658536586,3.0,3.0,10020690.0,9.123321123321123,1.6158536585365855,-943.0,-53.0,28.750000000000004,709.0,0.011766011766011792,0.01176601176601179,1.0717703349282297,-224.0,1548.0,8.459330143540669,-1768.0,7.4066985645933014,13.429940558418213
4535,1352.0,8.5,1471.0,9.793478260869565,1972.0,3.0543478260869565,22133.7890625,84990.56603773567,709.0,122.0,-3.7195121951219514,3.0,3.0,10020850.0,9.128205128205128,0.5487804878048781,-1003.0,-18.0,30.57926829268293,709.0,0.011766011766011792,0.01176601176601179,1.1291866028708133,-236.0,1516.0,8.382775119617225,-1752.0,7.253588516746412,13.322584474824952
4536,1357.0,8.358695652173912,1484.0,9.73913043478261,1965.0,3.1304347826086953,22138.671875,88323.5294117645,708.0,84.0,-2.5609756097560976,3.0,3.0,10021010.0,9.133089133089133,-0.48780487804878053,-1064.0,16.0,32.43902439024391,708.0,0.01132201132201135,0.011322011322011348,1.186602870813397,-248.0,1484.0,8.382775119617225,-1752.0,7.100478468899521,13.210529003773706
4537,1362.0,8.26086956521739,1493.0,9.684782608695652,1960.0,3.184782608695652,22143.5546875,91928.57142857119,707.0,29.0,-0.8841463414634148,3.0,3.0,10021170.0,9.137973137973137,-1.6463414634146343,-1116.0,54.0,34.024390243902445,707.0,0.010878010878010906,0.010878010878010906,1.2057416267942582,-252.0,1448.0,8.248803827751196,-1724.0,6.92822966507177,13.121730846800624
4538,1369.0,8.152173913043478,1503.0,9.608695652173912,1956.0,3.2282608695652173,22148.4375,84990.56603773567,709.0,-6.0,0.1829268292682927,3.0,3.0,10021330.0,9.142857142857142,-2.8658536585365857,-1172.0,94.0,35.73170731707317,709.0,0.011766011766011792,0.01176601176601179,1.3205741626794258,-276.0,1452.0,8.191387559808613,-1712.0,6.947368421052631,13.007945259977783
4539,1377.0,8.152173913043478,1503.0,9.521739130434783,1957.0,3.217391304347826,22153.3203125,84990.56603773567,709.0,-46.0,1.402439024390244,3.0,3.0,10021490.0,9.147741147741147,-4.0548780487804885,-1242.0,133.0,37.86585365853659,709.0,0.011766011766011792,0.01176601176601179,1.4354066985645932,-300.0,1440.0,8.114832535885167,-1696.0,6.889952153110047,12.941138372718708
4540,1374.0,8.152173913043478,1503.0,9.554347826086957,1955.0,3.2391304347826084,22158.203125,95840.42553191462,706.0,-78.0,2.378048780487805,3.0,3.0,10021650.0,9.152625152625152,-5.121951219512195,-1357.0,168.0,41.3719512195122,706.0,0.010434010434010463,0.010434010434010463,1.492822966507177,-312.0,1436.0,8.133971291866029,-1700.0,6.8708133971291865,12.970561586295876
4541,1374.0,8.141304347826086,1504.0,9.554347826086957,1937.0,3.434782608695652,22163.0859375,88323.5294117645,708.0,-96.0,2.9268292682926833,3.0,3.0,10021810.0,9.157509157509157,-6.097560975609757,-1483.0,200.0,45.213414634146346,708.0,0.01132201132201135,0.011322011322011348,1.5502392344497606,-324.0,1444.0,8.095693779904305,-1692.0,6.909090909090909,13.013997480973423
4542,1375.0,8.097826086956522,1508.0,9.543478260869565,1931.0,3.5,22167.96875,81899.99999999984,710.0,-118.0,3.5975609756097566,3.0,3.0,10021970.0,9.162393162393162,-7.317073170731708,-1652.0,240.0,50.36585365853659,710.0,0.012210012210012234,0.012210012210012234,1.6076555023923444,-336.0,1452.0,8.114832535885167,-1696.0,6.947368421052631,12.996259640769091
4543,1368.0,8.065217391304348,1511.0,9.619565217391305,1915.0,3.6739130434782608,22172.8515625,88323.5294117645,708.0,-122.0,3.7195121951219514,3.0,3.0,10022130.0,9.167277167277167,-8.567073170731708,-1851.0,281.0,56.4329268292683,708.0,0.01132201132201135,0.011322011322011348,1.7799043062200957,-372.0,1424.0,8.210526315789473,-1716.0,6.813397129186603,13.079809004403788
4544,1364.0,7.989130434782608,1518.0,9.66304347826087,1901.0,3.8260869565217392,22177.734375,88323.5294117645,708.0,-131.0,3.9939024390243905,3.0,3.0,10022290.0,9.172161172161172,-10.182926829268293,-2069.0,334.0,63.07926829268293,708.0,0.01132201132201135,0.011322011322011348,1.894736842105263,-396.0,1404.0,8.344497607655502,-1744.0,6.717703349282297,13.108758742367465
4545,1353.0,7.8478260869565215,1531.0,9.782608695652174,1878.0,4.076086956521739,22182.6171875,91928.57142857119,707.0,-123.0,3.7500000000000004,3.0,3.0,10022450.0,9.177045177045176,-11.951219512195124,-2320.0,392.0,70.73170731707317,707.0,0.010878010878010906,0.010878010878010906,2.2200956937799043,-464.0,1380.0,8.382775119617225,-1752.0,6.602870813397129,13.187201828306545
4546,1345.0,7.554347826086956,1558.0,9.869565217391305,1854.0,4.33695652173913,22187.5,91928.57142857119,707.0,-110.0,3.353658536585366,3.0,3.0,10022610.0,9.181929181929181,-14.29878048780488,-2557.0,469.0,77.95731707317074,707.0,0.010878010878010906,0.010878010878010906,2.5071770334928227,-524.0,1308.0,8.497607655502392,-1776.0,6.258373205741626,13.163801902539424
4547,1335.0,7.423913043478261,1570.0,9.978260869565217,1832.0,4.576086956521739,22192.3828125,79026.31578947355,711.0,-92.0,2.804878048780488,3.0,3.0,10022770.0,9.186813186813186,-17.073170731707318,-2768.0,560.0,84.39024390243904,711.0,0.012654012654012677,0.012654012654012677,2.832535885167464,-592.0,1284.0,8.593301435406698,-1796.0,6.143540669856459,13.252197806095086
4548,1333.0,7.293478260869565,1582.0,10.0,1802.0,4.9021739130434785,22197.265625,88323.5294117645,708.0,-83.0,2.530487804878049,3.0,3.0,10022930.0,9.191697191697191,-20.823170731707318,-2954.0,683.0,90.0609756097561,708.0,0.01132201132201135,0.011322011322011348,3.1196172248803826,-652.0,1244.0,8.727272727272727,-1824.0,5.952153110047846,13.31263062717136
4549,1329.0,7.206521739130435,1590.0,10.043478260869565,1790.0,5.032608695652174,22202.1484375,84990.56603773567,709.0,-102.0,3.1097560975609757,3.0,3.0,10023090.0,9.196581196581196,-24.115853658536587,-3133.0,791.0,95.51829268292684,709.0,0.011766011766011792,0.01176601176601179,3.215311004784689,-672.0,1240.0,8.727272727272727,-1824.0,5.9330143540669855,13.346631089405031
4550,1333.0,7.184782608695652,1592.0,10.0,1778.0,5.163043478260869,22207.03125,81899.99999999984,710.0,-110.0,3.353658536585366,3.0,3.0,10023250.0,9.2014652014652,-27.134146341463417,-3292.0,890.0,100.3658536585366,710.0,0.012210012210012234,0.012210012210012234,3.5023923444976077,-732.0,1208.0,8.746411483253588,-1828.0,5.779904306220096,13.35208294958609
4551,1331.0,7.076086956521739,1602.0,10.021739130434783,1766.0,5.293478260869565,22211.9140625,84990.56603773567,709.0,-110.0,3.353658536585366,3.0,3.0,10023410.0,9.206349206349206,-30.54878048780488,-3459.0,1002.0,105.45731707317074,709.0,0.011766011766011792,0.01176601176601179,3.5023923444976077,-732.0,1204.0,8.669856459330143,-1812.0,5.760765550239234,13.361406135322865
4552,1323.0,6.913043478260869,1617.0,10.108695652173912,1754.0,5.423913043478261,22216.796875,88323.5294117645,708.0,-106.0,3.231707317073171,3.0,3.0,10023570.0,9.21123321123321,-33.71951219512196,-3612.0,1106.0,110.12195121951221,708.0,0.01132201132201135,0.011322011322011348,3.5023923444976077,-732.0,1188.0,8.669856459330143,-1812.0,5.684210526315789,13.39383181258517
4553,1331.0,6.815217391304348,1626.0,10.021739130434783,1743.0,5.543478260869565,22221.6796875,76347.45762711852,712.0,-98.0,2.987804878048781,3.0,3.0,10023730.0,9.216117216117215,-36.61585365853659,-3760.0,1201.0,114.63414634146342,712.0,0.013098013098013119,0.013098013098013117,3.6746411483253585,-768.0,1140.0,8.708133971291865,-1820.0,5.454545454545454,13.327137521536965
4554,1327.0,6.663043478260869,1640.0,10.065217391304348,1745.0,5.521739130434782,22226.5625,88323.5294117645,708.0,-95.0,2.8963414634146343,3.0,3.0,10023890.0,9.22100122100122,-39.96951219512196,-3896.0,1311.0,118.78048780487806,708.0,0.01132201132201135,0.011322011322011348,3.712918660287081,-776.0,1088.0,8.822966507177034,-1844.0,5.205741626794258,13.273822077758345
4555,1320.0,6.380434782608695,1666.0,10.141304347826086,1737.0,5.608695652173913,22231.4453125,79026.31578947355,711.0,-82.0,2.5000000000000004,3.0,3.0,10024050.0,9.225885225885225,-43.26219512195122,-3941.0,1419.0,120.15243902439026,711.0,0.012654012654012677,0.012654012654012677,3.8086124401913874,-796.0,1044.0,8.842105263157894,-1848.0,4.9952153110047846,13.229265618660534
4556,1316.0,6.130434782608695,1689.0,10.184782608695652,1734.0,5.641304347826087,22236.328125,81899.99999999984,710.0,-82.0,2.5000000000000004,3.0,3.0,10024210.0,9.23076923076923,-47.07317073170732,-3937.0,1544.0,120.03048780487806,710.0,0.012210012210012234,0.012210012210012234,3.8468899521531097,-804.0,948.0,8.861244019138756,-1852.0,4.535885167464115,13.158128368237234
4557,1314.0,5.891304347826087,1711.0,10.206521739130434,1731.0,5.673913043478261,22241.2109375,88323.5294117645,708.0,-88.0,2.682926829268293,3.0,3.0,10024370.0,9.235653235653235,-50.82317073170732,-3896.0,1667.0,118.78048780487806,708.0,0.01132201132201135,0.011322011322011348,3.9043062200956937,-816.0,912.0,8.995215311004785,-1880.0,4.363636363636363,13.079519951244748
4558,1310.0,5.75,1724.0,10.25,1724.0,5.75,22246.09375,84990.56603773567,709.0,-112.0,3.414634146341464,3.0,3.0,10024530.0,9.24053724053724,-55.1829268292683,-3819.0,1810.0,116.4329268292683,709.0,0.011766011766011792,0.01176601176601179,4.0,-836.0,868.0,8.937799043062201,-1868.0,4.15311004784689,13.083864108129525
4559,1308.0,5.6521739130434785,1733.0,10.271739130434783,1718.0,5.815217391304348,22250.9765625,91928.57142857119,707.0,-159.0,4.847560975609756,3.0,3.0,10024690.0,9.245421245421245,-59.35975609756098,-3681.0,1947.0,112.22560975609757,707.0,0.010878010878010906,0.010878010878010906,4.038277511961723,-844.0,844.0,9.052631578947368,-1892.0,4.038277511961723,13.087109994766717
4560,1305.0,5.456521739130435,1751.0,10.304347826086957,1713.0,5.869565217391304,22255.859375,84990.56603773567,709.0,-200.0,6.097560975609757,3.0,3.0,10024850.0,9.25030525030525,-63.41463414634147,-3509.0,2080.0,106.98170731707319,709.0,0.011766011766011792,0.01176601176601179,4.172248803827751,-872.0,832.0,9.110047846889952,-1904.0,3.9808612440191387,13.053926974355106
4561,1303.0,5.380434782608695,1758.0,10.326086956521738,1717.0,5.826086956521739,22260.7421875,88323.5294117645,708.0,-242.0,7.378048780487806,3.0,3.0,10025010.0,9.255189255189256,-66.92073170731707,-3306.0,2195.0,100.79268292682927,708.0,0.01132201132201135,0.011322011322011348,4.172248803827751,-872.0,812.0,9.052631578947368,-1892.0,3.8851674641148324,13.020001517223667
4562,1305.0,5.33695652173913,1762.0,10.304347826086957,1719.0,5.804347826086956,22265.625,91928.57142857119,707.0,-271.0,8.26219512195122,3.0,3.0,10025170.0,9.260073260073261,-69.72560975609757,-3089.0,2287.0,94.17682926829269,707.0,0.010878010878010906,0.010878010878010906,4.057416267942584,-848.0,784.0,9.07177033492823,-1896.0,3.751196172248804,12.97509702168416
4563,1299.0,5.173913043478261,1777.0,10.369565217391305,1730.0,5.684782608695652,22270.5078125,100099.99999999968,705.0,-289.0,8.810975609756099,3.0,3.0,10025330.0,9.264957264957266,-72.59146341463415,-2840.0,2381.0,86.58536585365854,705.0,0.009990009990010023,0.009990009990010021,4.057416267942584,-848.0,736.0,9.09090909090909,-1900.0,3.5215311004784686,12.907905030923283
4564,1301.0,4.923913043478261,1800.0,10.347826086956522,1734.0,5.641304347826087,22275.390625,100099.99999999968,705.0,-317.0,9.664634146341465,3.0,3.0,10025490.0,9.26984126984127,-74.87804878048782,-2566.0,2456.0,78.23170731707317,705.0,0.009990009990010023,0.009990009990010021,3.866028708133971,-808.0,696.0,9.167464114832535,-1916.0,3.3301435406698565,12.77289078988914
4565,1299.0,4.739130434782608,1817.0,10.369565217391305,1749.0,5.478260869565217,22280.2734375,88323.5294117645,708.0,-329.0,10.03048780487805,3.0,3.0,10025650.0,9.274725274725276,-77.04268292682927,-2267.0,2527.0,69.1158536585366,708.0,0.01132201132201135,0.011322011322011348,3.6746411483253585,-768.0,644.0,9.09090909090909,-1900.0,3.0813397129186604,12.649054598294049
4566,1299.0,4.521739130434782,1837.0,10.369565217391305,1764.0,5.315217391304348,22285.15625,88323.5294117645,708.0,-373.0,11.371951219512196,3.0,3.0,10025810.0,9.27960927960928,-78.04878048780489,-1967.0,2560.0,59.96951219512196,708.0,0.01132201132201135,0.011322011322011348,3.5215311004784686,-736.0,612.0,8.995215311004785,-1880.0,2.92822966507177,12.499021700847665
4567,1307.0,4.33695652173913,1854.0,10.282608695652174,1777.0,5.173913043478261,22290.0390625,84990.56603773567,709.0,-405.0,12.347560975609758,3.0,3.0,10025970.0,9.284493284493285,-78.47560975609757,-1653.0,2574.0,50.396341463414636,709.0,0.011766011766011792,0.01176601176601179,3.311004784688995,-692.0,560.0,9.07177033492823,-1896.0,2.679425837320574,12.30083776174744
4568,1300.0,4.08695652173913,1877.0,10.358695652173912,1798.0,4.945652173913043,22294.921875,84990.56603773567,709.0,-436.0,13.29268292682927,3.0,3.0,10026130.0,9.28937728937729,-78.90243902439025,-1344.0,2588.0,40.97560975609756,709.0,0.011766011766011792,0.01176601176601179,3.177033492822966,-664.0,516.0,9.052631578947368,-1892.0,2.4688995215311005,12.18463231494014
4569,1304.0,4.0,1885.0,10.315217391304348,1812.0,4.793478260869565,22299.8046875,91928.57142857119,707.0,-471.0,14.359756097560977,3.0,3.0,10026290.0,9.294261294261295,-78.59756097560977,-1056.0,2578.0,32.19512195121951,707.0,0.010878010878010906,0.010878010878010906,2.909090909090909,-608.0,492.0,9.07177033492823,-1896.0,2.354066985645933,12.057410321760505
4570,1302.0,3.869565217391304,1897.0,10.33695652173913,1827.0,4.630434782608695,22304.6875,84990.56603773567,709.0,-506.0,15.426829268292684,3.0,3.0,10026450.0,9.2991452991453,-77.65243902439025,-784.0,2547.0,23.902439024390247,709.0,0.011766011766011792,0.01176601176601179,2.77511961722488,-580.0,460.0,9.129186602870814,-1908.0,2.200956937799043,11.969424855855113
