,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4151,1107.0,7.217391304347826,1589.0,12.456521739130434,1751.0,5.456521739130435,37680.6640625,88323.5294117645,708.0,-2285.0,69.66463414634147,3.0,3.0,10.25152625152625,8369183.0,-49.81707317073171,1739.0,1634.0,-53.018292682926834,708.0,0.01132201132201135,0.011322011322011348,-764.0,3.6555023923444976,1256.0,11.349282296650717,-2372.0,6.00956937799043,15.395755927108864
4152,1108.0,8.043478260869565,1513.0,12.445652173913043,1773.0,5.217391304347826,37685.546875,79026.31578947355,711.0,-2354.0,71.76829268292684,3.0,3.0,10.256410256410257,8369343.0,-52.31707317073171,1803.0,1716.0,-54.96951219512196,711.0,0.012654012654012677,0.012654012654012677,-680.0,3.253588516746411,1496.0,11.330143540669855,-2368.0,7.157894736842105,15.710282384151853
4153,1093.0,7.858695652173913,1530.0,12.608695652173912,1798.0,4.945652173913043,37690.4296875,91928.57142857119,707.0,-2578.0,78.59756097560977,3.0,3.0,10.261294261294262,8369503.0,-51.25000000000001,2096.0,1681.0,-63.90243902439025,707.0,0.010878010878010906,0.010878010878010906,-664.0,3.177033492822966,1260.0,11.617224880382775,-2428.0,6.028708133971292,15.658792380895063
4154,1090.0,6.065217391304348,1695.0,12.641304347826086,1801.0,4.913043478260869,37695.3125,91928.57142857119,707.0,-3029.0,92.34756097560977,3.0,3.0,10.266178266178267,8369663.0,-56.676829268292686,2962.0,1859.0,-90.3048780487805,707.0,0.010878010878010906,0.010878010878010906,-636.0,3.0430622009569377,800.0,11.483253588516746,-2400.0,3.827751196172249,14.85689852686048
4155,1110.0,6.326086956521739,1671.0,12.42391304347826,1821.0,4.695652173913043,37700.1953125,91928.57142857119,707.0,-3263.0,99.48170731707317,3.0,3.0,10.271062271062272,8369823.0,-63.810975609756106,3551.0,2093.0,-108.26219512195122,707.0,0.010878010878010906,0.010878010878010906,-576.0,2.755980861244019,1140.0,11.196172248803828,-2340.0,5.454545454545454,14.711292969408161
4156,1119.0,7.532608695652174,1560.0,12.326086956521738,1833.0,4.565217391304348,37705.078125,91928.57142857119,707.0,-3590.0,109.45121951219514,3.0,3.0,10.275946275946277,8369983.0,-61.524390243902445,4086.0,2018.0,-124.57317073170732,707.0,0.010878010878010906,0.010878010878010906,-592.0,2.832535885167464,1424.0,11.253588516746412,-2352.0,6.813397129186603,15.149713635954237
4157,1115.0,8.75,1448.0,12.369565217391305,1830.0,4.5978260869565215,37709.9609375,88323.5294117645,708.0,-3975.0,121.18902439024392,3.0,3.0,10.280830280830282,8370143.0,-58.810975609756106,4329.0,1929.0,-131.9817073170732,708.0,0.01132201132201135,0.011322011322011348,-600.0,2.8708133971291865,1696.0,11.23444976076555,-2348.0,8.114832535885167,15.833781872730048
4158,1102.0,9.684782608695652,1362.0,12.51086956521739,1827.0,4.630434782608695,37714.84375,95840.42553191462,706.0,-4326.0,131.89024390243904,3.0,3.0,10.285714285714286,8370303.0,-58.56707317073171,4373.0,1921.0,-133.32317073170734,706.0,0.010434010434010463,0.010434010434010463,-600.0,2.8708133971291865,1796.0,11.425837320574162,-2388.0,8.593301435406698,16.48507803231665
4159,1098.0,10.51086956521739,1286.0,12.554347826086957,1810.0,4.815217391304348,37719.7265625,84990.56603773567,709.0,-4598.0,140.1829268292683,3.0,3.0,10.290598290598291,8370463.0,-58.71951219512196,4265.0,1926.0,-130.03048780487805,709.0,0.011766011766011792,0.01176601176601179,-624.0,2.985645933014354,2000.0,11.4066985645933,-2384.0,9.569377990430622,17.066820057670594
4160,1106.0,11.33695652173913,1210.0,12.467391304347826,1813.0,4.782608695652174,37724.609375,100099.99999999968,705.0,-4796.0,146.21951219512195,3.0,3.0,10.295482295482296,8370623.0,-56.89024390243903,3978.0,1866.0,-121.28048780487806,705.0,0.009990009990010023,0.009990009990010021,-620.0,2.9665071770334928,2172.0,11.311004784688995,-2364.0,10.392344497607654,17.516728434478253
4161,1118.0,11.858695652173912,1162.0,12.33695652173913,1816.0,4.75,37729.4921875,88323.5294117645,708.0,-4963.0,151.3109756097561,3.0,3.0,10.300366300366301,8370783.0,-54.42073170731708,3623.0,1785.0,-110.45731707317074,708.0,0.01132201132201135,0.011322011322011348,-604.0,2.889952153110048,2296.0,11.157894736842104,-2332.0,10.985645933014354,17.75926965812981
4162,1121.0,12.17391304347826,1133.0,12.304347826086957,1822.0,4.684782608695652,37734.375,91928.57142857119,707.0,-5126.0,156.28048780487805,3.0,3.0,10.305250305250306,8370943.0,-51.82926829268293,3219.0,1700.0,-98.14024390243904,707.0,0.010878010878010906,0.010878010878010906,-612.0,2.92822966507177,2344.0,11.043062200956937,-2308.0,11.215311004784688,17.931768521432517
4163,1127.0,12.304347826086957,1121.0,12.239130434782608,1824.0,4.663043478260869,37739.2578125,91928.57142857119,707.0,-5284.0,161.09756097560978,3.0,3.0,10.31013431013431,8371103.0,-48.9329268292683,2775.0,1605.0,-84.60365853658537,707.0,0.010878010878010906,0.010878010878010906,-580.0,2.77511961722488,2368.0,10.985645933014354,-2296.0,11.330143540669855,17.970455300439774
4164,1126.0,12.108695652173912,1139.0,12.25,1831.0,4.58695652173913,37744.140625,91928.57142857119,707.0,-5411.0,164.96951219512198,3.0,3.0,10.315018315018316,8371263.0,-45.57926829268293,2392.0,1495.0,-72.92682926829269,707.0,0.010878010878010906,0.010878010878010906,-568.0,2.7177033492822966,2308.0,10.909090909090908,-2280.0,11.043062200956937,17.824791177719323
4165,1127.0,11.934782608695652,1155.0,12.239130434782608,1845.0,4.434782608695652,37749.0234375,95840.42553191462,706.0,-5546.0,169.08536585365854,3.0,3.0,10.31990231990232,8371423.0,-42.34756097560976,2029.0,1389.0,-61.85975609756098,706.0,0.010434010434010463,0.010434010434010463,-520.0,2.488038277511962,2280.0,10.966507177033492,-2292.0,10.909090909090908,17.66076573942465
4166,1131.0,11.728260869565217,1174.0,12.195652173913043,1862.0,4.25,37753.90625,91928.57142857119,707.0,-5661.0,172.59146341463415,3.0,3.0,10.324786324786325,8371583.0,-40.0609756097561,1743.0,1314.0,-53.14024390243903,707.0,0.010878010878010906,0.010878010878010906,-512.0,2.449760765550239,2216.0,11.043062200956937,-2308.0,10.602870813397129,17.445587836804027
4167,1133.0,11.402173913043478,1204.0,12.17391304347826,1857.0,4.304347826086956,37758.7890625,88323.5294117645,708.0,-5814.0,177.25609756097563,3.0,3.0,10.32967032967033,8371743.0,-38.170731707317074,1512.0,1252.0,-46.09756097560976,708.0,0.01132201132201135,0.011322011322011348,-492.0,2.354066985645933,2136.0,10.870813397129186,-2272.0,10.220095693779903,17.226175981377843
4168,1143.0,11.01086956521739,1240.0,12.065217391304348,1877.0,4.08695652173913,37763.671875,91928.57142857119,707.0,-5968.0,181.95121951219514,3.0,3.0,10.334554334554335,8371903.0,-36.09756097560976,1358.0,1184.0,-41.40243902439025,707.0,0.010878010878010906,0.010878010878010906,-440.0,2.1052631578947367,2040.0,10.736842105263158,-2244.0,9.760765550239235,16.837812592265347
4169,1161.0,10.66304347826087,1272.0,11.869565217391305,1901.0,3.8260869565217392,37768.5546875,84990.56603773567,709.0,-6104.0,186.09756097560978,3.0,3.0,10.33943833943834,8372063.0,-34.08536585365854,1233.0,1118.0,-37.59146341463415,709.0,0.011766011766011792,0.01176601176601179,-376.0,1.7990430622009568,1980.0,10.430622009569378,-2180.0,9.473684210526315,16.40810824159973
4170,1186.0,10.41304347826087,1295.0,11.597826086956522,1913.0,3.6956521739130435,37773.4375,88323.5294117645,708.0,-6243.0,190.33536585365854,3.0,3.0,10.344322344322345,8372223.0,-31.12804878048781,1153.0,1021.0,-35.15243902439025,708.0,0.01132201132201135,0.011322011322011348,-364.0,1.7416267942583732,1920.0,10.16267942583732,-2124.0,9.186602870813397,16.01870436127681
4171,1207.0,10.239130434782608,1311.0,11.369565217391305,1931.0,3.5,37778.3203125,88323.5294117645,708.0,-6372.0,194.26829268292684,3.0,3.0,10.34920634920635,8372383.0,-28.01829268292683,1074.0,919.0,-32.743902439024396,708.0,0.01132201132201135,0.011322011322011348,-324.0,1.5502392344497606,1920.0,9.933014354066986,-2076.0,9.186602870813397,15.695757557155554
4172,1226.0,10.271739130434783,1308.0,11.16304347826087,1951.0,3.282608695652174,37783.203125,91928.57142857119,707.0,-6481.0,197.59146341463418,3.0,3.0,10.354090354090355,8372543.0,-24.512195121951223,1049.0,804.0,-31.981707317073173,707.0,0.010878010878010906,0.010878010878010906,-292.0,1.3971291866028708,1908.0,9.760765550239235,-2040.0,9.129186602870814,15.520878979942434
4173,1243.0,10.043478260869565,1329.0,10.978260869565217,1958.0,3.2065217391304346,37788.0859375,84990.56603773567,709.0,-6571.0,200.33536585365854,3.0,3.0,10.35897435897436,8372703.0,-21.463414634146343,1045.0,704.0,-31.85975609756098,709.0,0.011766011766011792,0.01176601176601179,-268.0,1.2822966507177034,1868.0,9.588516746411482,-2004.0,8.937799043062201,15.220888573283178
4174,1260.0,9.804347826086957,1351.0,10.793478260869565,1973.0,3.043478260869565,37792.96875,91928.57142857119,707.0,-6651.0,202.77439024390245,3.0,3.0,10.363858363858364,8372863.0,-18.07926829268293,1071.0,593.0,-32.65243902439025,707.0,0.010878010878010906,0.010878010878010906,-252.0,1.2057416267942582,1808.0,9.416267942583731,-1968.0,8.650717703349281,14.895877590365247
4175,1277.0,9.532608695652174,1376.0,10.608695652173912,1990.0,2.858695652173913,37797.8515625,91928.57142857119,707.0,-6722.0,204.93902439024393,3.0,3.0,10.36874236874237,8373023.0,-14.390243902439027,1138.0,472.0,-34.69512195121951,707.0,0.010878010878010906,0.010878010878010906,-184.0,0.8803827751196172,1752.0,9.186602870813397,-1920.0,8.382775119617225,14.546037014136708
4176,1295.0,9.217391304347826,1405.0,10.41304347826087,2005.0,2.6956521739130435,37802.734375,91928.57142857119,707.0,-6785.0,206.859756097561,3.0,3.0,10.373626373626374,8373183.0,-11.158536585365855,1239.0,366.0,-37.774390243902445,707.0,0.010878010878010906,0.010878010878010906,-172.0,0.8229665071770335,1672.0,8.976076555023923,-1876.0,8.0,14.165391543488667
4177,1312.0,8.945652173913043,1430.0,10.228260869565217,2015.0,2.5869565217391304,37807.6171875,91928.57142857119,707.0,-6835.0,208.38414634146343,3.0,3.0,10.378510378510379,8373343.0,-8.841463414634147,1364.0,290.0,-41.58536585365854,707.0,0.010878010878010906,0.010878010878010906,-140.0,0.6698564593301435,1600.0,8.76555023923445,-1832.0,7.655502392344498,13.832366293511852
4178,1332.0,8.73913043478261,1449.0,10.01086956521739,2029.0,2.4347826086956523,37812.5,91928.57142857119,707.0,-6856.0,209.02439024390245,3.0,3.0,10.383394383394384,8373503.0,-5.2439024390243905,1510.0,172.0,-46.03658536585366,707.0,0.010878010878010906,0.010878010878010906,-112.0,0.5358851674641149,1560.0,8.497607655502392,-1776.0,7.464114832535885,13.509925113025103
4179,1350.0,8.597826086956522,1462.0,9.815217391304348,2039.0,2.3260869565217392,37817.3828125,91928.57142857119,707.0,-6895.0,210.21341463414637,3.0,3.0,10.388278388278389,8373663.0,-1.8597560975609757,1699.0,61.0,-51.79878048780488,707.0,0.010878010878010906,0.010878010878010906,-76.0,0.36363636363636365,1536.0,8.248803827751196,-1724.0,7.349282296650717,13.254123373102198
4180,1371.0,8.51086956521739,1470.0,9.58695652173913,2056.0,2.141304347826087,37822.265625,88323.5294117645,708.0,-6924.0,211.09756097560978,3.0,3.0,10.393162393162394,8373823.0,1.7682926829268295,1873.0,-58.0,-57.10365853658537,708.0,0.01132201132201135,0.011322011322011348,-28.0,0.1339712918660287,1516.0,8.0,-1672.0,7.253588516746412,12.997300504946365
4181,1396.0,8.42391304347826,1478.0,9.315217391304348,2066.0,2.032608695652174,37827.1484375,88323.5294117645,708.0,-6946.0,211.76829268292684,3.0,3.0,10.398046398046398,8373983.0,5.609756097560976,2055.0,-184.0,-62.65243902439025,708.0,0.01132201132201135,0.011322011322011348,16.0,-0.07655502392344497,1504.0,7.732057416267942,-1616.0,7.196172248803827,12.722699561059477
4182,1416.0,8.315217391304348,1488.0,9.097826086956522,2087.0,1.8043478260869565,37832.03125,88323.5294117645,708.0,-6931.0,211.31097560975613,3.0,3.0,10.402930402930403,8374143.0,9.939024390243903,2208.0,-326.0,-67.31707317073172,708.0,0.01132201132201135,0.011322011322011348,64.0,-0.3062200956937799,1484.0,7.38755980861244,-1544.0,7.100478468899521,12.456682979455712
4183,1441.0,8.25,1494.0,8.826086956521738,2106.0,1.5978260869565217,37836.9140625,84990.56603773567,709.0,-6891.0,210.09146341463418,3.0,3.0,10.407814407814408,8374303.0,13.719512195121952,2288.0,-450.0,-69.75609756097562,709.0,0.011766011766011792,0.01176601176601179,124.0,-0.5933014354066986,1468.0,7.119617224880383,-1488.0,7.023923444976076,12.186687784966098
4184,1464.0,8.195652173913043,1499.0,8.576086956521738,2116.0,1.4891304347826086,37841.796875,79026.31578947355,711.0,-6824.0,208.0487804878049,3.0,3.0,10.412698412698413,8374463.0,17.713414634146343,2318.0,-581.0,-70.67073170731707,711.0,0.012654012654012677,0.012654012654012677,116.0,-0.5550239234449761,1448.0,6.794258373205741,-1420.0,6.92822966507177,11.955563202684504
4185,1485.0,8.032608695652174,1514.0,8.347826086956522,2126.0,1.3804347826086956,37846.6796875,91928.57142857119,707.0,-6715.0,204.72560975609758,3.0,3.0,10.417582417582418,8374623.0,22.103658536585368,2355.0,-725.0,-71.79878048780489,707.0,0.010878010878010906,0.010878010878010906,136.0,-0.6507177033492823,1400.0,6.583732057416268,-1376.0,6.698564593301435,11.666816319140995
4186,1509.0,7.8478260869565215,1531.0,8.08695652173913,2137.0,1.2608695652173914,37851.5625,95840.42553191462,706.0,-6564.0,200.12195121951223,3.0,3.0,10.422466422466423,8374783.0,26.158536585365855,2379.0,-858.0,-72.53048780487805,706.0,0.010434010434010463,0.010434010434010463,176.0,-0.8421052631578947,1356.0,6.277511961722488,-1312.0,6.488038277511961,11.33918128156111
