,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2895,2892.0,4.0978260869565215,1876.0,-6.945652173913043,1.434782608695652,2121.0,14150.390625,88323.5294117645,708.0,2049.0,-62.46951219512196,3.0,3.0,6.1440781440781445,1624477.0,-35.457317073170735,-807.0,1163.0,24.603658536585368,0.011322011322011348,0.01132201132201135,708.0,168.0,-0.8038277511961722,588.0,-11.196172248803828,2340.0,2.813397129186603,8.19102337282344
2896,2886.0,4.565217391304348,1833.0,-6.880434782608695,1.184782608695652,2144.0,14155.2734375,84990.56603773567,709.0,2336.0,-71.21951219512196,3.0,3.0,6.148962148962149,1624637.0,-18.50609756097561,-643.0,607.0,19.603658536585368,0.01176601176601179,0.011766011766011792,709.0,164.0,-0.784688995215311,696.0,-10.200956937799043,2132.0,3.3301435406698565,8.341780532803947
2897,2848.0,4.8478260869565215,1807.0,-6.467391304347826,1.0108695652173914,2160.0,14160.15625,79026.31578947355,711.0,2351.0,-71.67682926829269,3.0,3.0,6.153846153846154,1624797.0,-5.884146341463415,-687.0,193.0,20.945121951219512,0.012654012654012677,0.012654012654012677,711.0,208.0,-0.9952153110047847,652.0,-9.971291866028707,2084.0,3.1196172248803826,8.145577040996718
2898,2818.0,5.217391304347826,1773.0,-6.141304347826087,0.967391304347826,2164.0,14165.0390625,95840.42553191462,706.0,2288.0,-69.75609756097562,3.0,3.0,6.158730158730159,1624957.0,0.4573170731707317,-702.0,-15.0,21.402439024390247,0.010434010434010463,0.010434010434010463,706.0,236.0,-1.1291866028708133,800.0,-9.473684210526315,1980.0,3.827751196172249,8.116195971700023
2899,2824.0,5.608695652173913,1737.0,-6.206521739130435,1.1304347826086956,2149.0,14169.921875,91928.57142857119,707.0,2109.0,-64.29878048780489,3.0,3.0,6.163614163614164,1625117.0,-1.7378048780487807,-779.0,57.0,23.750000000000004,0.010878010878010906,0.010878010878010906,707.0,244.0,-1.1674641148325358,860.0,-9.990430622009569,2088.0,4.114832535885167,8.441342417811564
2900,2860.0,5.945652173913043,1706.0,-6.5978260869565215,1.0,2161.0,14174.8046875,95840.42553191462,706.0,1658.0,-50.54878048780488,3.0,3.0,6.168498168498169,1625277.0,-6.798780487804879,-683.0,223.0,20.823170731707318,0.010434010434010463,0.010434010434010463,706.0,260.0,-1.244019138755981,904.0,-10.31578947368421,2156.0,4.325358851674641,8.937678045604512
2901,2892.0,6.206521739130435,1682.0,-6.945652173913043,1.0108695652173914,2160.0,14179.6875,95840.42553191462,706.0,1243.0,-37.896341463414636,3.0,3.0,6.173382173382174,1625437.0,-12.134146341463415,-752.0,398.0,22.926829268292686,0.010434010434010463,0.010434010434010463,706.0,252.0,-1.2057416267942582,916.0,-10.488038277511961,2192.0,4.382775119617225,9.369357154958095
2902,2936.0,6.33695652173913,1670.0,-7.423913043478261,0.9130434782608695,2169.0,14184.5703125,91928.57142857119,707.0,778.0,-23.719512195121954,3.0,3.0,6.1782661782661785,1625597.0,-12.469512195121952,-812.0,409.0,24.75609756097561,0.010878010878010906,0.010878010878010906,707.0,264.0,-1.263157894736842,928.0,-11.291866028708133,2360.0,4.440191387559809,9.803323478735845
2903,2921.0,6.173913043478261,1685.0,-7.260869565217391,0.8369565217391304,2176.0,14189.453125,88323.5294117645,708.0,526.0,-16.03658536585366,3.0,3.0,6.183150183150183,1625757.0,-8.140243902439025,-863.0,267.0,26.3109756097561,0.011322011322011348,0.01132201132201135,708.0,280.0,-1.339712918660287,920.0,-10.717703349282296,2240.0,4.401913875598086,9.567545418278026
2904,2905.0,5.923913043478261,1708.0,-7.08695652173913,0.7934782608695652,2180.0,14194.3359375,95840.42553191462,706.0,511.0,-15.579268292682928,3.0,3.0,6.188034188034188,1625917.0,-6.128048780487806,-925.0,201.0,28.201219512195124,0.010434010434010463,0.010434010434010463,706.0,268.0,-1.2822966507177034,884.0,-10.717703349282296,2240.0,4.229665071770334,9.270777002936983
2905,2892.0,5.467391304347826,1750.0,-6.945652173913043,0.8260869565217391,2177.0,14199.21875,104755.81395348875,704.0,468.0,-14.26829268292683,3.0,3.0,6.192918192918193,1626077.0,-7.987804878048781,-864.0,262.0,26.34146341463415,0.009546009546009511,0.009546009546009513,704.0,284.0,-1.3588516746411483,764.0,-10.507177033492823,2196.0,3.6555023923444976,8.877886654805666
2906,2864.0,5.239130434782608,1771.0,-6.641304347826087,0.8260869565217391,2177.0,14204.1015625,91928.57142857119,707.0,396.0,-12.073170731707318,3.0,3.0,6.197802197802198,1626237.0,-8.75,-801.0,287.0,24.420731707317074,0.010878010878010906,0.010878010878010906,707.0,268.0,-1.2822966507177034,736.0,-9.990430622009569,2088.0,3.5215311004784686,8.499284135317188
2907,2813.0,5.108695652173913,1783.0,-6.08695652173913,0.6739130434782609,2191.0,14208.984375,100099.99999999968,705.0,365.0,-11.128048780487806,3.0,3.0,6.202686202686203,1626397.0,-10.091463414634147,-710.0,331.0,21.646341463414636,0.009990009990010021,0.009990009990010023,705.0,276.0,-1.3205741626794258,708.0,-9.569377990430622,2000.0,3.38755980861244,7.975209699704034
2908,2788.0,5.065217391304348,1787.0,-5.815217391304348,0.7717391304347826,2182.0,14213.8671875,95840.42553191462,706.0,311.0,-9.481707317073171,3.0,3.0,6.207570207570208,1626557.0,-11.036585365853659,-631.0,362.0,19.23780487804878,0.010434010434010463,0.010434010434010463,706.0,280.0,-1.339712918660287,704.0,-9.301435406698564,1944.0,3.3684210526315788,7.750403977519158
2909,2784.0,5.1521739130434785,1779.0,-5.771739130434782,0.6630434782608695,2192.0,14218.75,95840.42553191462,706.0,240.0,-7.317073170731708,3.0,3.0,6.212454212454213,1626717.0,-12.652439024390246,-523.0,415.0,15.945121951219514,0.010434010434010463,0.010434010434010463,706.0,324.0,-1.5502392344497606,712.0,-9.282296650717702,1940.0,3.4066985645933014,7.765146184979526
2910,2789.0,5.217391304347826,1773.0,-5.826086956521739,0.5978260869565217,2198.0,14223.6328125,100099.99999999968,705.0,169.0,-5.152439024390245,3.0,3.0,6.2173382173382175,1626877.0,-14.695121951219514,-427.0,482.0,13.01829268292683,0.009990009990010021,0.009990009990010023,705.0,336.0,-1.6076555023923444,740.0,-9.37799043062201,1960.0,3.54066985645933,7.843587016020336
2911,2794.0,5.33695652173913,1762.0,-5.880434782608695,0.4782608695652174,2209.0,14228.515625,95840.42553191462,706.0,139.0,-4.237804878048781,3.0,3.0,6.222222222222222,1627037.0,-15.701219512195124,-369.0,515.0,11.250000000000002,0.010434010434010463,0.010434010434010463,706.0,356.0,-1.7033492822966507,772.0,-9.511961722488039,1988.0,3.69377990430622,7.955586188761032
2912,2801.0,5.391304347826087,1757.0,-5.956521739130435,0.34782608695652173,2221.0,14233.3984375,91928.57142857119,707.0,101.0,-3.079268292682927,3.0,3.0,6.227106227106227,1627197.0,-15.79268292682927,-309.0,518.0,9.420731707317074,0.010878010878010906,0.010878010878010906,707.0,368.0,-1.7607655502392343,792.0,-9.473684210526315,1980.0,3.789473684210526,8.041597900068705
2913,2812.0,5.380434782608695,1758.0,-6.076086956521739,0.3913043478260869,2217.0,14238.28125,91928.57142857119,707.0,46.0,-1.402439024390244,3.0,3.0,6.231990231990232,1627357.0,-13.963414634146343,-266.0,458.0,8.109756097560977,0.010878010878010906,0.010878010878010906,707.0,404.0,-1.9330143540669855,772.0,-9.722488038277511,2032.0,3.69377990430622,8.125332623698963
2914,2819.0,5.369565217391304,1759.0,-6.1521739130434785,0.2608695652173913,2229.0,14243.1640625,88323.5294117645,708.0,-37.0,1.128048780487805,3.0,3.0,6.236874236874237,1627517.0,-11.158536585365855,-226.0,366.0,6.890243902439025,0.011322011322011348,0.01132201132201135,708.0,388.0,-1.8564593301435406,780.0,-9.760765550239235,2040.0,3.7320574162679425,8.17003839710732
2915,2811.0,5.413043478260869,1755.0,-6.065217391304348,0.358695652173913,2220.0,14248.046875,91928.57142857119,707.0,-11.0,0.3353658536585366,3.0,3.0,6.241758241758242,1627677.0,-6.798780487804879,-220.0,223.0,6.707317073170732,0.010878010878010906,0.010878010878010906,707.0,376.0,-1.7990430622009568,788.0,-9.894736842105262,2068.0,3.7703349282296648,8.137356098402707
2916,2849.0,5.380434782608695,1758.0,-6.478260869565217,0.20652173913043478,2234.0,14252.9296875,91928.57142857119,707.0,-233.0,7.103658536585367,3.0,3.0,6.246642246642247,1627837.0,-4.451219512195123,-160.0,146.0,4.878048780487806,0.010878010878010906,0.010878010878010906,707.0,404.0,-1.9330143540669855,772.0,-9.990430622009569,2088.0,3.69377990430622,8.42375175161156
2917,2861.0,5.434782608695652,1753.0,-6.608695652173913,0.20652173913043478,2234.0,14257.8125,91928.57142857119,707.0,-394.0,12.01219512195122,3.0,3.0,6.2515262515262515,1627997.0,-2.2865853658536586,-184.0,75.0,5.609756097560976,0.010878010878010906,0.010878010878010906,707.0,388.0,-1.8564593301435406,776.0,-10.086124401913874,2108.0,3.712918660287081,8.558876763663358
2918,2841.0,5.315217391304348,1764.0,-6.391304347826087,0.2826086956521739,2227.0,14262.6953125,95840.42553191462,706.0,-531.0,16.189024390243905,3.0,3.0,6.256410256410256,1628157.0,0.3658536585365854,-188.0,-12.0,5.731707317073171,0.010434010434010463,0.010434010434010463,706.0,372.0,-1.7799043062200957,756.0,-9.990430622009569,2088.0,3.617224880382775,8.317462044291098
2919,2838.0,5.163043478260869,1778.0,-6.358695652173913,0.4782608695652174,2209.0,14267.578125,95840.42553191462,706.0,-634.0,19.32926829268293,3.0,3.0,6.261294261294261,1628317.0,2.987804878048781,-206.0,-98.0,6.2804878048780495,0.010434010434010463,0.010434010434010463,706.0,340.0,-1.6267942583732056,708.0,-9.990430622009569,2088.0,3.38755980861244,8.204801144131697
2920,2836.0,5.010869565217392,1792.0,-6.33695652173913,0.5543478260869565,2202.0,14272.4609375,95840.42553191462,706.0,-704.0,21.463414634146343,3.0,3.0,6.266178266178266,1628477.0,3.689024390243903,-265.0,-121.0,8.079268292682928,0.010434010434010463,0.010434010434010463,706.0,340.0,-1.6267942583732056,668.0,-9.818181818181818,2052.0,3.1961722488038276,8.097723956169496
2921,2819.0,4.815217391304348,1810.0,-6.1521739130434785,0.6739130434782609,2191.0,14277.34375,100099.99999999968,705.0,-768.0,23.414634146341466,3.0,3.0,6.271062271062271,1628637.0,1.7987804878048783,-259.0,-59.0,7.896341463414635,0.009990009990010021,0.009990009990010023,705.0,304.0,-1.4545454545454546,624.0,-9.626794258373206,2012.0,2.985645933014354,7.841538189157959
2922,2813.0,4.717391304347826,1819.0,-6.08695652173913,0.717391304347826,2187.0,14282.2265625,95840.42553191462,706.0,-817.0,24.908536585365855,3.0,3.0,6.275946275946276,1628797.0,0.426829268292683,-316.0,-14.0,9.634146341463415,0.010434010434010463,0.010434010434010463,706.0,300.0,-1.4354066985645932,600.0,-9.607655502392344,2008.0,2.8708133971291865,7.734304797422513
2923,2804.0,4.619565217391305,1828.0,-5.989130434782608,0.7065217391304348,2188.0,14287.109375,100099.99999999968,705.0,-843.0,25.701219512195124,3.0,3.0,6.280830280830281,1628957.0,-1.1585365853658538,-356.0,38.0,10.853658536585368,0.009990009990010021,0.009990009990010023,705.0,316.0,-1.5119617224880382,588.0,-9.473684210526315,1980.0,2.813397129186603,7.596659735070064
2924,2792.0,4.5,1839.0,-5.858695652173913,0.6739130434782609,2191.0,14291.9921875,95840.42553191462,706.0,-849.0,25.884146341463417,3.0,3.0,6.285714285714286,1629117.0,-4.51219512195122,-419.0,148.0,12.77439024390244,0.010434010434010463,0.010434010434010463,706.0,312.0,-1.492822966507177,568.0,-9.435406698564593,1972.0,2.7177033492822966,7.418117924040548
2925,2770.0,4.380434782608695,1850.0,-5.619565217391304,0.7717391304347826,2182.0,14296.875,91928.57142857119,707.0,-814.0,24.81707317073171,3.0,3.0,6.2905982905982905,1629277.0,-8.871951219512196,-490.0,291.0,14.939024390243905,0.010878010878010906,0.010878010878010906,707.0,312.0,-1.492822966507177,544.0,-9.129186602870814,1908.0,2.602870813397129,7.166819615606806
2926,2760.0,4.271739130434782,1860.0,-5.510869565217392,0.7717391304347826,2182.0,14301.7578125,95840.42553191462,706.0,-785.0,23.932926829268293,3.0,3.0,6.295482295482295,1629437.0,-14.359756097560977,-592.0,471.0,18.04878048780488,0.010434010434010463,0.010434010434010463,706.0,316.0,-1.5119617224880382,536.0,-8.880382775119617,1856.0,2.5645933014354068,7.015199202358494
2927,2726.0,4.0978260869565215,1876.0,-5.141304347826087,0.6739130434782609,2191.0,14306.640625,91928.57142857119,707.0,-809.0,24.664634146341466,3.0,3.0,6.3003663003663,1629597.0,-20.27439024390244,-720.0,665.0,21.951219512195124,0.010878010878010906,0.010878010878010906,707.0,336.0,-1.6076555023923444,492.0,-8.459330143540669,1768.0,2.354066985645933,6.609035317358121
2928,2733.0,4.054347826086956,1880.0,-5.217391304347826,0.6847826086956521,2190.0,14311.5234375,88323.5294117645,708.0,-814.0,24.81707317073171,3.0,3.0,6.305250305250305,1629757.0,-26.189024390243905,-840.0,859.0,25.60975609756098,0.011322011322011348,0.01132201132201135,708.0,348.0,-1.6650717703349283,520.0,-8.631578947368421,1804.0,2.488038277511962,6.642878558181864
2929,2738.0,4.206521739130435,1866.0,-5.271739130434782,0.5760869565217391,2200.0,14316.40625,81899.99999999984,710.0,-807.0,24.603658536585368,3.0,3.0,6.31013431013431,1629917.0,-29.695121951219516,-914.0,974.0,27.865853658536587,0.012210012210012234,0.012210012210012234,710.0,352.0,-1.6842105263157894,508.0,-8.76555023923445,1832.0,2.430622009569378,6.76889464998597
2930,2747.0,4.108695652173913,1875.0,-5.369565217391304,0.4782608695652174,2209.0,14321.2890625,95840.42553191462,706.0,-819.0,24.969512195121954,3.0,3.0,6.315018315018315,1630077.0,-32.19512195121951,-960.0,1056.0,29.26829268292683,0.010434010434010463,0.010434010434010463,706.0,372.0,-1.7799043062200957,456.0,-8.899521531100477,1860.0,2.1818181818181817,6.778078197053248
2931,2759.0,3.9782608695652173,1887.0,-5.5,0.3804347826086956,2218.0,14326.171875,95840.42553191462,706.0,-836.0,25.487804878048784,3.0,3.0,6.31990231990232,1630237.0,-32.22560975609756,-946.0,1057.0,28.84146341463415,0.010434010434010463,0.010434010434010463,706.0,372.0,-1.7799043062200957,468.0,-9.167464114832535,1916.0,2.2392344497607652,6.798624138024717
2932,2785.0,3.902173913043478,1894.0,-5.782608695652174,0.2608695652173913,2229.0,14331.0546875,91928.57142857119,707.0,-848.0,25.853658536585368,3.0,3.0,6.3247863247863245,1630397.0,-30.000000000000004,-898.0,984.0,27.378048780487806,0.010878010878010906,0.010878010878010906,707.0,412.0,-1.971291866028708,424.0,-9.435406698564593,1972.0,2.028708133971292,6.980943883510731
2933,2816.0,3.8260869565217392,1901.0,-6.119565217391304,0.20652173913043478,2234.0,14335.9375,95840.42553191462,706.0,-834.0,25.426829268292686,3.0,3.0,6.329670329670329,1630557.0,-27.28658536585366,-830.0,895.0,25.30487804878049,0.010434010434010463,0.010434010434010463,706.0,400.0,-1.9138755980861244,420.0,-9.760765550239235,2040.0,2.0095693779904304,7.220157275122525
2934,2831.0,3.7717391304347827,1906.0,-6.282608695652174,0.17391304347826086,2237.0,14340.8203125,91928.57142857119,707.0,-796.0,24.26829268292683,3.0,3.0,6.334554334554334,1630717.0,-23.445121951219516,-754.0,769.0,22.98780487804878,0.010878010878010906,0.010878010878010906,707.0,412.0,-1.971291866028708,384.0,-9.818181818181818,2052.0,1.8373205741626792,7.329899988228291
2935,2833.0,3.619565217391304,1920.0,-6.304347826086956,0.07608695652173914,2246.0,14345.703125,95840.42553191462,706.0,-767.0,23.384146341463417,3.0,3.0,6.339438339438339,1630877.0,-19.05487804878049,-627.0,625.0,19.115853658536587,0.010434010434010463,0.010434010434010463,706.0,428.0,-2.047846889952153,352.0,-9.85645933014354,2060.0,1.6842105263157894,7.269927310516182
2936,2836.0,3.608695652173913,1921.0,-6.33695652173913,0.07608695652173914,2246.0,14350.5859375,91928.57142857119,707.0,-740.0,22.5609756097561,3.0,3.0,6.344322344322344,1631037.0,-15.03048780487805,-528.0,493.0,16.097560975609756,0.010878010878010906,0.010878010878010906,707.0,436.0,-2.0861244019138754,388.0,-9.85645933014354,2060.0,1.8564593301435406,7.292838370167252
2937,2832.0,3.510869565217391,1930.0,-6.293478260869565,0.05434782608695652,2248.0,14355.46875,104755.81395348875,704.0,-686.0,20.914634146341466,3.0,3.0,6.349206349206349,1631197.0,-11.615853658536587,-435.0,381.0,13.26219512195122,0.009546009546009511,0.009546009546009513,704.0,420.0,-2.0095693779904304,328.0,-9.760765550239235,2040.0,1.569377990430622,7.206734864708702
2938,2825.0,3.543478260869565,1927.0,-6.217391304347826,0.03260869565217391,2250.0,14360.3515625,91928.57142857119,707.0,-676.0,20.60975609756098,3.0,3.0,6.354090354090354,1631357.0,-8.628048780487806,-373.0,283.0,11.371951219512196,0.010878010878010906,0.010878010878010906,707.0,436.0,-2.0861244019138754,360.0,-9.569377990430622,2000.0,1.7224880382775118,7.156343769248882
2939,2804.0,3.5543478260869565,1926.0,-5.989130434782608,0.05434782608695652,2248.0,14365.234375,100099.99999999968,705.0,-655.0,19.969512195121954,3.0,3.0,6.358974358974359,1631517.0,-7.01219512195122,-335.0,230.0,10.213414634146343,0.009990009990010021,0.009990009990010023,705.0,432.0,-2.0669856459330145,368.0,-9.511961722488039,1988.0,1.7607655502392343,6.964626732269919
2940,2791.0,3.608695652173913,1921.0,-5.8478260869565215,0.30434782608695654,2225.0,14370.1171875,95840.42553191462,706.0,-606.0,18.475609756097562,3.0,3.0,6.3638583638583635,1631677.0,-7.317073170731708,-286.0,240.0,8.719512195121952,0.010434010434010463,0.010434010434010463,706.0,384.0,-1.8373205741626792,380.0,-9.24401913875598,1932.0,1.8181818181818181,6.878399657809364
2941,2770.0,3.782608695652174,1905.0,-5.619565217391304,0.40217391304347827,2216.0,14375.0,95840.42553191462,706.0,-574.0,17.5,3.0,3.0,6.368742368742368,1631837.0,-8.932926829268293,-258.0,293.0,7.865853658536586,0.010434010434010463,0.010434010434010463,706.0,372.0,-1.7799043062200957,412.0,-9.148325358851674,1912.0,1.971291866028708,6.785969763657241
2942,2755.0,3.793478260869565,1904.0,-5.456521739130435,0.5108695652173912,2206.0,14379.8828125,104755.81395348875,704.0,-510.0,15.54878048780488,3.0,3.0,6.373626373626373,1631997.0,-11.707317073170733,-240.0,384.0,7.317073170731708,0.009546009546009511,0.009546009546009513,704.0,348.0,-1.6650717703349283,428.0,-8.861244019138756,1852.0,2.047846889952153,6.665215264187527
2943,2732.0,3.8043478260869565,1903.0,-5.206521739130435,0.6195652173913043,2196.0,14384.765625,95840.42553191462,706.0,-472.0,14.390243902439027,3.0,3.0,6.378510378510379,1632157.0,-14.359756097560977,-230.0,471.0,7.01219512195122,0.010434010434010463,0.010434010434010463,706.0,312.0,-1.492822966507177,424.0,-8.535885167464114,1784.0,2.028708133971292,6.47802377739473
2944,2706.0,3.8478260869565215,1899.0,-4.923913043478261,0.7717391304347826,2182.0,14389.6484375,95840.42553191462,706.0,-421.0,12.835365853658537,3.0,3.0,6.383394383394384,1632317.0,-18.719512195121954,-189.0,614.0,5.76219512195122,0.010434010434010463,0.010434010434010463,706.0,276.0,-1.3205741626794258,440.0,-8.344497607655502,1744.0,2.1052631578947367,6.296528133872088
2945,2704.0,4.0,1885.0,-4.9021739130434785,0.8369565217391304,2176.0,14394.53125,104755.81395348875,704.0,-339.0,10.335365853658537,3.0,3.0,6.388278388278389,1632477.0,-23.01829268292683,-139.0,755.0,4.237804878048781,0.009546009546009511,0.009546009546009513,704.0,268.0,-1.2822966507177034,484.0,-8.325358851674642,1740.0,2.3157894736842106,6.382147388850062
2946,2701.0,4.119565217391305,1874.0,-4.869565217391305,0.9239130434782609,2168.0,14399.4140625,88323.5294117645,708.0,-237.0,7.225609756097562,3.0,3.0,6.3931623931623935,1632637.0,-27.5609756097561,-109.0,904.0,3.3231707317073176,0.011322011322011348,0.01132201132201135,708.0,272.0,-1.3014354066985645,532.0,-8.30622009569378,1736.0,2.5454545454545454,6.444928106556096
2947,2705.0,4.271739130434782,1860.0,-4.913043478260869,0.9891304347826086,2162.0,14404.296875,91928.57142857119,707.0,-138.0,4.207317073170732,3.0,3.0,6.398046398046398,1632797.0,-31.58536585365854,-79.0,1036.0,2.408536585365854,0.010878010878010906,0.010878010878010906,707.0,264.0,-1.263157894736842,536.0,-8.287081339712918,1732.0,2.5645933014354068,6.585144678348579
2948,2717.0,4.4021739130434785,1848.0,-5.043478260869565,0.8260869565217391,2177.0,14409.1796875,91928.57142857119,707.0,-29.0,0.8841463414634148,3.0,3.0,6.402930402930403,1632957.0,-34.024390243902445,-48.0,1116.0,1.4634146341463417,0.010878010878010906,0.010878010878010906,707.0,300.0,-1.4354066985645932,580.0,-8.459330143540669,1768.0,2.77511961722488,6.745237415264179
2949,2714.0,4.554347826086956,1834.0,-5.010869565217392,0.6739130434782609,2191.0,14414.0625,91928.57142857119,707.0,106.0,-3.231707317073171,3.0,3.0,6.407814407814408,1633117.0,-33.68902439024391,-96.0,1105.0,2.9268292682926833,0.010878010878010906,0.010878010878010906,707.0,336.0,-1.6076555023923444,608.0,-8.325358851674642,1740.0,2.909090909090909,6.804781900309153
2950,2677.0,4.5978260869565215,1830.0,-4.608695652173913,0.44565217391304346,2212.0,14418.9453125,91928.57142857119,707.0,164.0,-5.000000000000001,3.0,3.0,6.412698412698413,1633277.0,-30.30487804878049,-71.0,994.0,2.164634146341464,0.010878010878010906,0.010878010878010906,707.0,376.0,-1.7990430622009568,600.0,-7.9425837320574155,1660.0,2.8708133971291865,6.525234570525267
2951,2697.0,4.9021739130434785,1802.0,-4.826086956521739,0.41304347826086957,2215.0,14423.828125,95840.42553191462,706.0,79.0,-2.408536585365854,3.0,3.0,6.417582417582418,1633437.0,-30.000000000000004,-106.0,984.0,3.231707317073171,0.010434010434010463,0.010434010434010463,706.0,360.0,-1.7224880382775118,668.0,-8.287081339712918,1732.0,3.1961722488038276,6.891518649801879
2952,2744.0,5.206521739130435,1774.0,-5.33695652173913,0.43478260869565216,2213.0,14428.7109375,95840.42553191462,706.0,42.0,-1.2804878048780488,3.0,3.0,6.422466422466423,1633597.0,-33.109756097560975,-130.0,1086.0,3.963414634146342,0.010434010434010463,0.010434010434010463,706.0,384.0,-1.8373205741626792,732.0,-8.803827751196172,1840.0,3.5023923444976077,7.468601572703944
2953,2854.0,5.391304347826087,1757.0,-6.532608695652174,0.2826086956521739,2227.0,14433.59375,95840.42553191462,706.0,199.0,-6.067073170731708,3.0,3.0,6.427350427350428,1633757.0,-27.469512195121954,-620.0,901.0,18.902439024390247,0.010434010434010463,0.010434010434010463,706.0,388.0,-1.8564593301435406,776.0,-10.832535885167463,2264.0,3.712918660287081,8.47472752460261
2954,2754.0,5.08695652173913,1785.0,-5.445652173913043,0.2717391304347826,2228.0,14438.4765625,95840.42553191462,706.0,88.0,-2.682926829268293,3.0,3.0,6.4322344322344325,1633917.0,-31.951219512195124,-562.0,1048.0,17.134146341463417,0.010434010434010463,0.010434010434010463,706.0,432.0,-2.0669856459330145,688.0,-8.669856459330143,1812.0,3.291866028708134,7.4569495377344195
2955,2756.0,4.8478260869565215,1807.0,-5.467391304347826,-0.05434782608695652,2258.0,14443.359375,95840.42553191462,706.0,125.0,-3.810975609756098,3.0,3.0,6.437118437118437,1634077.0,-30.853658536585368,-569.0,1012.0,17.347560975609756,0.010434010434010463,0.010434010434010463,706.0,492.0,-2.354066985645933,660.0,-9.129186602870814,1908.0,3.1578947368421053,7.3073072420991565
2956,2785.0,4.739130434782608,1817.0,-5.782608695652174,-0.09782608695652173,2262.0,14448.2421875,104755.81395348875,704.0,19.0,-0.5792682926829269,3.0,3.0,6.442002442002442,1634237.0,-28.01829268292683,-598.0,919.0,18.231707317073173,0.009546009546009511,0.009546009546009513,704.0,480.0,-2.2966507177033493,608.0,-9.37799043062201,1960.0,2.909090909090909,7.477131170990927
2957,2837.0,5.043478260869565,1789.0,-6.3478260869565215,-0.2608695652173913,2277.0,14453.125,95840.42553191462,706.0,-125.0,3.810975609756098,3.0,3.0,6.446886446886447,1634397.0,-25.27439024390244,-722.0,829.0,22.012195121951223,0.010434010434010463,0.010434010434010463,706.0,500.0,-2.3923444976076556,692.0,-10.105263157894736,2112.0,3.311004784688995,8.111696612187018
2958,2814.0,4.739130434782608,1817.0,-6.0978260869565215,0.08695652173913043,2245.0,14458.0078125,95840.42553191462,706.0,-232.0,7.073170731707318,3.0,3.0,6.451770451770452,1634557.0,-26.676829268292686,-726.0,875.0,22.134146341463417,0.010434010434010463,0.010434010434010463,706.0,472.0,-2.2583732057416266,592.0,-9.473684210526315,1980.0,2.832535885167464,7.7233672514857945
2959,2810.0,4.630434782608695,1827.0,-6.054347826086956,-0.14130434782608695,2266.0,14462.890625,91928.57142857119,707.0,-320.0,9.756097560975611,3.0,3.0,6.456654456654457,1634717.0,-24.908536585365855,-815.0,817.0,24.84756097560976,0.010878010878010906,0.010878010878010906,707.0,508.0,-2.430622009569378,604.0,-9.837320574162678,2056.0,2.889952153110048,7.62338643871284
2960,2798.0,4.293478260869565,1858.0,-5.923913043478261,0.0,2253.0,14467.7734375,84990.56603773567,709.0,-415.0,12.652439024390246,3.0,3.0,6.461538461538462,1634877.0,-25.914634146341466,-743.0,850.0,22.652439024390247,0.01176601176601179,0.011766011766011792,709.0,468.0,-2.2392344497607652,536.0,-9.473684210526315,1980.0,2.5645933014354068,7.316194456358539
2961,2802.0,4.043478260869565,1881.0,-5.967391304347826,0.03260869565217391,2250.0,14472.65625,81899.99999999984,710.0,-485.0,14.786585365853659,3.0,3.0,6.4664224664224665,1635037.0,-25.0609756097561,-624.0,822.0,19.02439024390244,0.012210012210012234,0.012210012210012234,710.0,444.0,-2.124401913875598,412.0,-9.224880382775119,1928.0,1.971291866028708,7.2083658864102444
2962,2831.0,4.054347826086956,1880.0,-6.282608695652174,-0.06521739130434782,2259.0,14477.5390625,95840.42553191462,706.0,-544.0,16.585365853658537,3.0,3.0,6.471306471306471,1635197.0,-20.57926829268293,-693.0,675.0,21.128048780487806,0.010434010434010463,0.010434010434010463,706.0,456.0,-2.1818181818181817,476.0,-10.181818181818182,2128.0,2.277511961722488,7.477510389542022
2963,2846.0,4.043478260869565,1881.0,-6.445652173913043,0.021739130434782608,2251.0,14482.421875,95840.42553191462,706.0,-576.0,17.5609756097561,3.0,3.0,6.476190476190476,1635357.0,-17.80487804878049,-746.0,584.0,22.743902439024392,0.010434010434010463,0.010434010434010463,706.0,456.0,-2.1818181818181817,468.0,-10.009569377990431,2092.0,2.2392344497607652,7.608982913831964
