,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2064,11.945652173913043,553.0,18.47826086956522,1154.0,1693.0,6.08695652173913,10068.359375,88323.5294117645,708.0,5470.0,-166.76829268292684,3.0,3.0,0.05860805860805861,7445915.0,2473.0,70.0609756097561,-2298.0,-75.39634146341464,0.01132201132201135,0.011322011322011348,708.0,-916.0,4.382775119617225,17.72248803827751,2328.0,11.138755980861244,-3704.0,22.829712444999412
2065,12.315217391304348,614.0,17.815217391304348,1120.0,1673.0,6.304347826086956,10073.2421875,88323.5294117645,708.0,5110.0,-155.7926829268293,3.0,3.0,0.06349206349206349,7446075.0,2467.0,64.0548780487805,-2101.0,-75.21341463414635,0.01132201132201135,0.011322011322011348,708.0,-1000.0,4.784688995215311,16.976076555023923,2384.0,11.4066985645933,-3548.0,22.55640378266902
2066,12.597826086956522,670.0,17.206521739130434,1094.0,1619.0,6.891304347826087,10078.125,88323.5294117645,708.0,4705.0,-143.44512195121953,3.0,3.0,0.06837606837606838,7446235.0,2361.0,58.65853658536586,-1924.0,-71.98170731707317,0.01132201132201135,0.011322011322011348,708.0,-1124.0,5.37799043062201,16.267942583732058,2436.0,11.655502392344497,-3400.0,22.411150976483498
2067,12.717391304347826,728.0,16.57608695652174,1083.0,1568.0,7.445652173913043,10083.0078125,91928.57142857119,707.0,4331.0,-132.0426829268293,3.0,3.0,0.07326007326007326,7446395.0,2241.0,54.207317073170735,-1778.0,-68.32317073170732,0.010878010878010906,0.010878010878010906,707.0,-1264.0,6.047846889952153,15.636363636363635,2464.0,11.789473684210526,-3268.0,22.179640138491152
2068,12.76086956521739,781.0,16.0,1079.0,1513.0,8.043478260869565,10087.890625,88323.5294117645,708.0,3956.0,-120.60975609756099,3.0,3.0,0.07814407814407814,7446555.0,2109.0,51.4329268292683,-1687.0,-64.29878048780489,0.01132201132201135,0.011322011322011348,708.0,-1424.0,6.813397129186603,14.909090909090908,2452.0,11.732057416267942,-3116.0,21.989482363020116
2069,12.652173913043478,831.0,15.456521739130434,1089.0,1464.0,8.576086956521738,10092.7734375,84990.56603773567,709.0,3611.0,-110.09146341463416,3.0,3.0,0.08302808302808302,7446715.0,1993.0,50.335365853658544,-1651.0,-60.76219512195122,0.011766011766011792,0.01176601176601179,709.0,-1512.0,7.23444976076555,14.373205741626794,2412.0,11.54066985645933,-3004.0,21.737774414229527
2070,12.33695652173913,877.0,14.956521739130434,1118.0,1425.0,9.0,10097.65625,91928.57142857119,707.0,3225.0,-98.32317073170732,3.0,3.0,0.0879120879120879,7446875.0,1949.0,50.335365853658544,-1651.0,-59.42073170731708,0.010878010878010906,0.010878010878010906,707.0,-1576.0,7.5406698564593295,14.066985645933014,2112.0,10.105263157894736,-2940.0,21.375173420404405
2071,11.75,914.0,14.554347826086957,1172.0,1377.0,9.521739130434783,10102.5390625,95840.42553191462,706.0,2772.0,-84.51219512195122,3.0,3.0,0.0927960927960928,7447035.0,1974.0,50.60975609756098,-1660.0,-60.1829268292683,0.010434010434010463,0.010434010434010463,706.0,-1668.0,7.980861244019138,13.588516746411482,2220.0,10.62200956937799,-2840.0,20.989403438658638
2072,10.956521739130434,952.0,14.141304347826086,1245.0,1334.0,9.989130434782608,10107.421875,100099.99999999968,705.0,2278.0,-69.45121951219512,3.0,3.0,0.09768009768009768,7447195.0,2070.0,50.457317073170735,-1655.0,-63.10975609756098,0.009990009990010023,0.009990009990010021,705.0,-1792.0,8.574162679425838,13.167464114832535,2012.0,9.626794258373206,-2752.0,20.489133317956203
2073,10.097826086956522,990.0,13.728260869565217,1324.0,1300.0,10.358695652173912,10112.3046875,88323.5294117645,708.0,1787.0,-54.48170731707317,3.0,3.0,0.10256410256410256,7447355.0,2194.0,50.457317073170735,-1655.0,-66.89024390243902,0.01132201132201135,0.011322011322011348,708.0,-1880.0,8.995215311004785,12.765550239234448,1832.0,8.76555023923445,-2668.0,19.94326487312501
2074,9.41304347826087,1029.0,13.304347826086957,1387.0,1296.0,10.402173913043478,10117.1875,91928.57142857119,707.0,1335.0,-40.701219512195124,3.0,3.0,0.10744810744810745,7447515.0,2338.0,49.57317073170732,-1626.0,-71.28048780487805,0.010878010878010906,0.010878010878010906,707.0,-1868.0,8.937799043062201,12.191387559808613,1664.0,7.961722488038277,-2548.0,19.334329073395242
2075,8.98913043478261,1072.0,12.83695652173913,1426.0,1320.0,10.141304347826086,10122.0703125,95840.42553191462,706.0,965.0,-29.420731707317074,3.0,3.0,0.11233211233211234,7447675.0,2458.0,49.146341463414636,-1612.0,-74.93902439024392,0.010434010434010463,0.010434010434010463,706.0,-1804.0,8.631578947368421,11.674641148325358,1612.0,7.712918660287081,-2440.0,18.666493312612097
2076,9.119565217391305,1107.0,12.456521739130434,1414.0,1368.0,9.619565217391305,10126.953125,88323.5294117645,708.0,623.0,-18.993902439024392,3.0,3.0,0.11721611721611722,7447835.0,2447.0,50.274390243902445,-1649.0,-74.60365853658537,0.01132201132201135,0.011322011322011348,708.0,-1664.0,7.961722488038277,11.177033492822966,1656.0,7.923444976076555,-2336.0,18.189761916070452
2077,9.554347826086957,1143.0,12.065217391304348,1374.0,1431.0,8.934782608695652,10131.8359375,88323.5294117645,708.0,311.0,-9.481707317073171,3.0,3.0,0.1221001221001221,7447995.0,2300.0,52.774390243902445,-1731.0,-70.1219512195122,0.01132201132201135,0.011322011322011348,708.0,-1488.0,7.119617224880383,10.736842105263158,1800.0,8.61244019138756,-2244.0,17.795656024601502
2078,10.152173913043478,1162.0,11.858695652173912,1319.0,1508.0,8.097826086956522,10136.71875,88323.5294117645,708.0,52.0,-1.5853658536585367,3.0,3.0,0.12698412698412698,7448155.0,1973.0,56.03658536585366,-1838.0,-60.15243902439025,0.01132201132201135,0.011322011322011348,708.0,-1304.0,6.239234449760765,10.507177033492823,1956.0,9.358851674641148,-2196.0,17.586076454575153
2079,10.728260869565217,1179.0,11.67391304347826,1266.0,1573.0,7.391304347826087,10141.6015625,84990.56603773567,709.0,-158.0,4.817073170731708,3.0,3.0,0.13186813186813187,7448315.0,1463.0,58.59756097560976,-1922.0,-44.60365853658537,0.011766011766011792,0.01176601176601179,709.0,-1132.0,5.4162679425837315,10.31578947368421,2088.0,9.990430622009569,-2156.0,17.49306168154474
2080,11.26086956521739,1191.0,11.543478260869565,1217.0,1640.0,6.663043478260869,10146.484375,79026.31578947355,711.0,-315.0,9.603658536585368,3.0,3.0,0.13675213675213677,7448475.0,900.0,61.15853658536586,-2006.0,-27.439024390243905,0.012654012654012677,0.012654012654012677,711.0,-960.0,4.5933014354066986,10.277511961722487,2180.0,10.430622009569378,-2148.0,17.44864528028472
2081,11.434782608695652,1205.0,11.391304347826086,1201.0,1703.0,5.978260869565217,10151.3671875,88323.5294117645,708.0,-444.0,13.536585365853659,3.0,3.0,0.14163614163614163,7448635.0,297.0,63.018292682926834,-2067.0,-9.05487804878049,0.01132201132201135,0.011322011322011348,708.0,-808.0,3.866028708133971,10.086124401913874,2180.0,10.430622009569378,-2108.0,17.212079220056612
2082,11.282608695652174,1222.0,11.206521739130434,1215.0,1752.0,5.445652173913043,10156.25,88323.5294117645,708.0,-573.0,17.469512195121954,3.0,3.0,0.14652014652014653,7448795.0,-264.0,64.14634146341464,-2104.0,8.048780487804878,0.01132201132201135,0.011322011322011348,708.0,-688.0,3.291866028708134,9.837320574162678,2120.0,10.143540669856458,-2056.0,16.808882058841775
2083,11.0,1243.0,10.978260869565217,1241.0,1798.0,4.945652173913043,10161.1328125,91928.57142857119,707.0,-679.0,20.701219512195124,3.0,3.0,0.1514041514041514,7448955.0,-782.0,64.69512195121952,-2122.0,23.84146341463415,0.010878010878010906,0.010878010878010906,707.0,-592.0,2.832535885167464,9.511961722488039,2040.0,9.760765550239235,-1988.0,16.30894500406319
2084,10.554347826086957,1267.0,10.717391304347826,1282.0,1832.0,4.576086956521739,10166.015625,88323.5294117645,708.0,-784.0,23.902439024390247,3.0,3.0,0.1562881562881563,7449115.0,-1214.0,65.2439024390244,-2140.0,37.01219512195122,0.01132201132201135,0.011322011322011348,708.0,-508.0,2.430622009569378,9.263157894736842,1944.0,9.301435406698564,-1936.0,15.722509540088861
2085,10.195652173913043,1296.0,10.402173913043478,1315.0,1856.0,4.315217391304348,10170.8984375,84990.56603773567,709.0,-865.0,26.371951219512198,3.0,3.0,0.16117216117216118,7449275.0,-1620.0,65.2439024390244,-2140.0,49.39024390243903,0.011766011766011792,0.01176601176601179,709.0,-504.0,2.4114832535885165,8.956937799043061,1840.0,8.803827751196172,-1872.0,15.191367499433207
2086,9.804347826086957,1310.0,10.25,1351.0,1868.0,4.184782608695652,10175.78125,95840.42553191462,706.0,-960.0,29.26829268292683,3.0,3.0,0.16605616605616605,7449435.0,-1982.0,65.97560975609757,-2164.0,60.426829268292686,0.010434010434010463,0.010434010434010463,706.0,-492.0,2.354066985645933,8.861244019138756,1788.0,8.555023923444976,-1852.0,14.788513846121848
2087,9.51086956521739,1324.0,10.097826086956522,1378.0,1863.0,4.239130434782608,10180.6640625,91928.57142857119,707.0,-1033.0,31.493902439024392,3.0,3.0,0.17094017094017094,7449595.0,-2267.0,66.3719512195122,-2177.0,69.1158536585366,0.010878010878010906,0.010878010878010906,707.0,-504.0,2.4114832535885165,8.727272727272727,1748.0,8.363636363636363,-1824.0,14.5049287627378
2088,9.097826086956522,1332.0,10.01086956521739,1416.0,1850.0,4.380434782608695,10185.546875,88323.5294117645,708.0,-1117.0,34.05487804878049,3.0,3.0,0.1758241758241758,7449755.0,-2444.0,66.67682926829269,-2187.0,74.51219512195122,0.01132201132201135,0.011322011322011348,708.0,-532.0,2.5454545454545454,8.650717703349281,1640.0,7.84688995215311,-1808.0,14.21886626440345
2089,8.630434782608695,1337.0,9.956521739130434,1459.0,1829.0,4.608695652173913,10190.4296875,91928.57142857119,707.0,-1177.0,35.88414634146342,3.0,3.0,0.1807081807081807,7449915.0,-2535.0,65.82317073170732,-2159.0,77.28658536585367,0.010878010878010906,0.010878010878010906,707.0,-592.0,2.832535885167464,8.669856459330143,1536.0,7.349282296650717,-1812.0,13.959111909179812
2090,8.065217391304348,1329.0,10.043478260869565,1511.0,1803.0,4.891304347826087,10195.3125,88323.5294117645,708.0,-1217.0,37.10365853658537,3.0,3.0,0.1855921855921856,7450075.0,-2507.0,63.841463414634156,-2094.0,76.4329268292683,0.01132201132201135,0.011322011322011348,708.0,-668.0,3.1961722488038276,8.688995215311005,1392.0,6.660287081339713,-1816.0,13.778390521705356
