,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2432,2007.0,5.1521739130434785,2.6739130434782608,1779.0,10.5,1287.0,11865.234375,703.0,109865.85365853697,0.7621951219512196,-25.0,3.0,3.0,10843717.0,7.858363858363858,45.0,0.4573170731707317,-1.3719512195121952,-15.0,0.00910200910200907,0.00910200910200907,703.0,-1888.0,9.033492822966506,0.36363636363636365,764.0,-76.0,3.6555023923444976,11.997695903561189
2433,2012.0,5.108695652173913,2.619565217391304,1783.0,10.42391304347826,1294.0,11870.1171875,700.0,128700.00000000045,0.48780487804878053,-16.0,3.0,3.0,10843877.0,7.863247863247863,48.0,0.7317073170731708,-1.4634146341463417,-24.0,0.007770007770007743,0.007770007770007743,700.0,-1860.0,8.899521531100477,0.3253588516746411,756.0,-68.0,3.617224880382775,11.900372109001601
2434,2024.0,5.206521739130435,2.4891304347826084,1774.0,10.467391304347826,1290.0,11875.0,701.0,121743.24324324368,0.7317073170731708,-24.0,3.0,3.0,10844037.0,7.868131868131868,39.0,1.1890243902439026,-1.1890243902439026,-39.0,0.008214008214008185,0.008214008214008185,701.0,-1880.0,8.995215311004785,0.17224880382775118,772.0,-36.0,3.69377990430622,11.952820573393351
2435,2026.0,5.293478260869565,2.467391304347826,1766.0,10.554347826086957,1282.0,11879.8828125,701.0,121743.24324324368,1.0975609756097562,-36.0,3.0,3.0,10844197.0,7.873015873015873,17.0,1.7987804878048783,-0.5182926829268293,-59.0,0.008214008214008185,0.008214008214008185,701.0,-1892.0,9.052631578947368,0.057416267942583726,796.0,-12.0,3.8086124401913874,12.062470310060723
2436,2028.0,5.315217391304348,2.4456521739130435,1764.0,10.66304347826087,1272.0,11884.765625,704.0,104755.81395348875,1.0670731707317074,-35.0,3.0,3.0,10844357.0,7.877899877899878,19.0,2.3170731707317076,-0.5792682926829269,-76.0,0.009546009546009511,0.009546009546009513,704.0,-1916.0,9.167464114832535,0.1339712918660287,800.0,-28.0,3.827751196172249,12.162781207103556
2437,2019.0,5.217391304347826,2.543478260869565,1773.0,10.66304347826087,1272.0,11889.6484375,702.0,115500.00000000041,1.0365853658536586,-34.0,3.0,3.0,10844517.0,7.882783882783883,4.0,2.4695121951219514,-0.12195121951219513,-81.0,0.008658008658008629,0.008658008658008627,702.0,-1912.0,9.148325358851674,0.07655502392344497,776.0,-16.0,3.712918660287081,12.140467450040054
2438,2026.0,5.163043478260869,2.467391304347826,1778.0,10.597826086956522,1278.0,11894.53125,701.0,121743.24324324368,1.3414634146341464,-44.0,3.0,3.0,10844677.0,7.887667887667888,50.0,1.5853658536585367,-1.5243902439024393,-52.0,0.008214008214008185,0.008214008214008185,701.0,-1900.0,9.09090909090909,0.2296650717703349,748.0,-48.0,3.5789473684210527,12.044042327082694
2439,2008.0,5.195652173913043,2.6630434782608696,1775.0,10.58695652173913,1279.0,11899.4140625,702.0,115500.00000000041,2.1951219512195124,-72.0,3.0,3.0,10844837.0,7.892551892551893,66.0,0.6097560975609757,-2.0121951219512195,-20.0,0.008658008658008629,0.008658008658008627,702.0,-1896.0,9.07177033492823,0.42105263157894735,820.0,-88.0,3.923444976076555,12.090088935677429
2440,2012.0,5.5,2.619565217391304,1747.0,10.554347826086957,1282.0,11904.296875,703.0,109865.85365853697,2.804878048780488,-92.0,3.0,3.0,10844997.0,7.897435897435898,5.0,-0.27439024390243905,-0.15243902439024393,9.0,0.00910200910200907,0.00910200910200907,703.0,-1864.0,8.91866028708134,0.34449760765550236,860.0,-72.0,4.114832535885167,12.18631937716195
2441,2010.0,5.489130434782608,2.641304347826087,1748.0,10.489130434782608,1288.0,11909.1796875,702.0,115500.00000000041,3.50609756097561,-115.0,3.0,3.0,10845157.0,7.902319902319903,-43.0,-0.1829268292682927,1.3109756097560976,6.0,0.008658008658008629,0.008658008658008627,702.0,-1876.0,8.976076555023923,0.34449760765550236,836.0,-72.0,4.0,12.129670187840413
2442,2008.0,5.423913043478261,2.6630434782608696,1754.0,10.456521739130434,1291.0,11914.0625,703.0,109865.85365853697,3.4756097560975614,-114.0,3.0,3.0,10845317.0,7.9072039072039075,-79.0,-0.5792682926829269,2.408536585365854,19.0,0.00910200910200907,0.00910200910200907,703.0,-1868.0,8.937799043062201,0.3827751196172249,832.0,-80.0,3.9808612440191387,12.076815811762168
2443,2004.0,5.554347826086956,2.7065217391304346,1742.0,10.380434782608695,1298.0,11918.9453125,702.0,115500.00000000041,4.115853658536586,-135.0,3.0,3.0,10845477.0,7.912087912087912,-133.0,-1.0670731707317074,4.0548780487804885,35.0,0.008658008658008629,0.008658008658008627,702.0,-1832.0,8.76555023923445,0.34449760765550236,848.0,-72.0,4.057416267942584,12.08012690221154
2444,1998.0,5.630434782608695,2.7717391304347827,1735.0,10.326086956521738,1303.0,11923.828125,698.0,145306.45161290374,4.420731707317073,-145.0,3.0,3.0,10845637.0,7.916971916971917,-168.0,-1.4329268292682928,5.121951219512195,47.0,0.006882006882006858,0.006882006882006858,698.0,-1836.0,8.78468899521531,0.4401913875598086,892.0,-92.0,4.267942583732057,12.083559305189906
2445,2005.0,5.58695652173913,2.6956521739130435,1739.0,10.304347826086957,1305.0,11928.7109375,702.0,115500.00000000041,4.237804878048781,-139.0,3.0,3.0,10845797.0,7.921855921855922,-210.0,-1.3414634146341464,6.402439024390245,44.0,0.008658008658008629,0.008658008658008627,702.0,-1832.0,8.76555023923445,0.4401913875598086,868.0,-92.0,4.15311004784689,12.02747720594425
2446,2001.0,5.5,2.7391304347826084,1747.0,10.358695652173912,1300.0,11933.59375,701.0,121743.24324324368,4.115853658536586,-135.0,3.0,3.0,10845957.0,7.926739926739927,-209.0,-1.3719512195121952,6.371951219512196,45.0,0.008214008214008185,0.008214008214008185,701.0,-1840.0,8.803827751196172,0.49760765550239233,840.0,-104.0,4.019138755980861,12.043895181921798
2447,1999.0,5.4021739130434785,2.760869565217391,1756.0,10.358695652173912,1300.0,11938.4765625,701.0,121743.24324324368,3.8414634146341466,-126.0,3.0,3.0,10846117.0,7.931623931623932,-196.0,-1.1585365853658538,5.975609756097562,38.0,0.008214008214008185,0.008214008214008185,701.0,-1840.0,8.803827751196172,0.4019138755980861,816.0,-84.0,3.9043062200956937,12.004518289264166
2448,2007.0,5.423913043478261,2.6739130434782608,1754.0,10.358695652173912,1300.0,11943.359375,702.0,115500.00000000041,3.1402439024390247,-103.0,3.0,3.0,10846277.0,7.936507936507937,-183.0,-0.9146341463414634,5.579268292682928,30.0,0.008658008658008629,0.008658008658008627,702.0,-1844.0,8.822966507177034,0.4593301435406698,832.0,-96.0,3.9808612440191387,11.99463293651221
2449,2004.0,5.478260869565217,2.7065217391304346,1749.0,10.304347826086957,1305.0,11948.2421875,701.0,121743.24324324368,2.25609756097561,-74.0,3.0,3.0,10846437.0,7.941391941391942,-166.0,-0.2134146341463415,5.060975609756098,7.0,0.008214008214008185,0.008214008214008185,701.0,-1844.0,8.822966507177034,0.4784688995215311,840.0,-100.0,4.019138755980861,11.979824130611354
2450,2006.0,5.543478260869565,2.684782608695652,1743.0,10.33695652173913,1302.0,11953.125,701.0,121743.24324324368,1.7987804878048783,-59.0,3.0,3.0,10846597.0,7.9462759462759465,-139.0,0.48780487804878053,4.237804878048781,-16.0,0.008214008214008185,0.008214008214008185,701.0,-1848.0,8.842105263157894,0.3827751196172249,840.0,-80.0,4.019138755980861,12.0329081695579
2451,2008.0,5.445652173913043,2.6630434782608696,1752.0,10.42391304347826,1294.0,11958.0078125,699.0,136500.0000000005,1.5853658536585367,-52.0,3.0,3.0,10846757.0,7.951159951159951,-122.0,1.1585365853658538,3.7195121951219514,-38.0,0.007326007326007299,0.007326007326007299,699.0,-1880.0,8.995215311004785,0.42105263157894735,836.0,-88.0,4.0,12.058395055078757
2452,2005.0,5.33695652173913,2.6956521739130435,1762.0,10.478260869565217,1289.0,11962.890625,701.0,121743.24324324368,0.5182926829268293,-17.0,3.0,3.0,10846917.0,7.956043956043956,-82.0,2.347560975609756,2.5000000000000004,-77.0,0.008214008214008185,0.008214008214008185,701.0,-1876.0,8.976076555023923,0.5550239234449761,812.0,-116.0,3.8851674641148324,12.06414507573237
2453,1995.0,5.173913043478261,2.8043478260869565,1777.0,10.51086956521739,1286.0,11967.7734375,703.0,109865.85365853697,-0.701219512195122,23.0,3.0,3.0,10847077.0,7.960927960927961,-52.0,2.7743902439024395,1.5853658536585367,-91.0,0.00910200910200907,0.00910200910200907,703.0,-1880.0,8.995215311004785,0.5933014354066986,756.0,-124.0,3.617224880382775,12.046249288810452
