,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
1841,1145.0,2.0217391304347827,2067.0,12.043478260869565,2181.0,0.7826086956521738,19541.015625,707.0,91928.57142857119,28.170731707317074,-924.0,3.0,3.0,3.970695970695971,14457473.0,-49.32926829268293,3309.0,1618.0,-100.88414634146342,0.010878010878010906,0.010878010878010906,707.0,268.0,-1.2822966507177034,10.870813397129186,44.0,0.21052631578947367,-2272.0,12.237045154042676
1842,1149.0,2.2391304347826084,2047.0,12.0,2192.0,0.6630434782608695,19545.8984375,705.0,100099.99999999968,29.02439024390244,-952.0,3.0,3.0,3.9755799755799757,14457633.0,-50.79268292682927,3575.0,1666.0,-108.9939024390244,0.009990009990010023,0.009990009990010021,705.0,260.0,-1.244019138755981,10.832535885167463,80.0,0.3827751196172249,-2264.0,12.225110705348808
1843,1150.0,2.2717391304347827,2044.0,11.989130434782608,2187.0,0.717391304347826,19550.78125,704.0,104755.81395348875,29.451219512195124,-966.0,3.0,3.0,3.9804639804639805,14457793.0,-51.89024390243903,3803.0,1702.0,-115.94512195121952,0.009546009546009513,0.009546009546009511,704.0,268.0,-1.2822966507177034,10.870813397129186,124.0,0.5933014354066986,-2272.0,12.223530486014793
1844,1152.0,2.4456521739130435,2028.0,11.967391304347826,2186.0,0.7282608695652174,19555.6640625,706.0,95840.42553191462,30.396341463414636,-997.0,3.0,3.0,3.9853479853479854,14457953.0,-53.53658536585366,3989.0,1756.0,-121.6158536585366,0.010434010434010463,0.010434010434010463,706.0,260.0,-1.244019138755981,10.77511961722488,160.0,0.7655502392344498,-2252.0,12.23642239714229
1845,1157.0,2.793478260869565,1996.0,11.91304347826087,2194.0,0.6413043478260869,19560.546875,705.0,100099.99999999968,30.30487804878049,-994.0,3.0,3.0,3.9902319902319903,14458113.0,-54.32926829268293,4129.0,1782.0,-125.88414634146342,0.009990009990010023,0.009990009990010021,705.0,264.0,-1.263157894736842,10.77511961722488,208.0,0.9952153110047847,-2252.0,12.25297502549586
1846,1155.0,2.869565217391304,1989.0,11.934782608695652,2192.0,0.6630434782608695,19565.4296875,707.0,91928.57142857119,30.426829268292686,-998.0,3.0,3.0,3.995115995115995,14458273.0,-54.451219512195124,4252.0,1786.0,-129.63414634146343,0.010878010878010906,0.010878010878010906,707.0,276.0,-1.3205741626794258,10.75598086124402,252.0,1.2057416267942582,-2248.0,12.292805501908443
1847,1151.0,2.891304347826087,1987.0,11.978260869565217,2187.0,0.717391304347826,19570.3125,705.0,100099.99999999968,30.33536585365854,-995.0,3.0,3.0,4.0,14458433.0,-54.51219512195122,4335.0,1788.0,-132.16463414634148,0.009990009990010023,0.009990009990010021,705.0,292.0,-1.3971291866028708,10.75598086124402,292.0,1.3971291866028708,-2248.0,12.343136739689356
1848,1160.0,3.0869565217391304,1969.0,11.880434782608695,2178.0,0.8152173913043478,19575.1953125,709.0,84990.56603773567,30.884146341463417,-1013.0,3.0,3.0,4.004884004884005,14458593.0,-55.1829268292683,4412.0,1810.0,-134.51219512195124,0.011766011766011792,0.01176601176601179,709.0,280.0,-1.339712918660287,10.736842105263158,308.0,1.4736842105263157,-2244.0,12.301975881378217
1849,1160.0,3.1630434782608696,1962.0,11.880434782608695,2194.0,0.6413043478260869,19580.078125,707.0,91928.57142857119,31.52439024390244,-1034.0,3.0,3.0,4.00976800976801,14458753.0,-55.335365853658544,4461.0,1815.0,-136.00609756097563,0.010878010878010906,0.010878010878010906,707.0,308.0,-1.4736842105263157,10.717703349282296,352.0,1.6842105263157894,-2240.0,12.311005074149218
1850,1163.0,3.3260869565217392,1947.0,11.847826086956522,2198.0,0.5978260869565217,19584.9609375,708.0,88323.5294117645,32.07317073170732,-1052.0,3.0,3.0,4.014652014652015,14458913.0,-55.487804878048784,4487.0,1820.0,-136.7987804878049,0.01132201132201135,0.011322011322011348,708.0,312.0,-1.492822966507177,10.660287081339712,368.0,1.7607655502392343,-2228.0,12.320358495569732
1851,1163.0,3.434782608695652,1937.0,11.847826086956522,2198.0,0.5978260869565217,19589.84375,707.0,91928.57142857119,31.981707317073173,-1049.0,3.0,3.0,4.0195360195360195,14459073.0,-55.09146341463415,4480.0,1807.0,-136.58536585365854,0.010878010878010906,0.010878010878010906,707.0,312.0,-1.492822966507177,10.698564593301436,372.0,1.7799043062200957,-2236.0,12.350146176706222
1852,1167.0,3.4239130434782608,1938.0,11.804347826086957,2203.0,0.5434782608695652,19594.7265625,706.0,95840.42553191462,31.89024390243903,-1046.0,3.0,3.0,4.024420024420024,14459233.0,-54.60365853658537,4462.0,1791.0,-136.03658536585368,0.010434010434010463,0.010434010434010463,706.0,320.0,-1.5311004784688995,10.660287081339712,368.0,1.7607655502392343,-2228.0,12.302893023536466
1853,1171.0,3.4891304347826084,1932.0,11.76086956521739,2209.0,0.4782608695652174,19599.609375,707.0,91928.57142857119,31.768292682926834,-1042.0,3.0,3.0,4.029304029304029,14459393.0,-54.29878048780488,4430.0,1781.0,-135.0609756097561,0.010878010878010906,0.010878010878010906,707.0,336.0,-1.6076555023923444,10.583732057416267,376.0,1.7990430622009568,-2212.0,12.276840700291759
1854,1175.0,3.391304347826087,1941.0,11.717391304347826,2216.0,0.40217391304347827,19604.4921875,704.0,104755.81395348875,31.402439024390247,-1030.0,3.0,3.0,4.034188034188034,14459553.0,-53.9329268292683,4381.0,1769.0,-133.56707317073173,0.009546009546009513,0.009546009546009511,704.0,368.0,-1.7607655502392343,10.4688995215311,352.0,1.6842105263157894,-2188.0,12.204914912244282
1855,1186.0,3.3260869565217392,1947.0,11.597826086956522,2224.0,0.31521739130434784,19609.375,706.0,95840.42553191462,30.64024390243903,-1005.0,3.0,3.0,4.039072039072039,14459713.0,-53.35365853658537,4334.0,1750.0,-132.13414634146343,0.010434010434010463,0.010434010434010463,706.0,364.0,-1.7416267942583732,10.411483253588516,332.0,1.588516746411483,-2176.0,12.069456756184762
1856,1195.0,3.2282608695652173,1956.0,11.5,2231.0,0.2391304347826087,19614.2578125,707.0,91928.57142857119,29.84756097560976,-979.0,3.0,3.0,4.043956043956044,14459873.0,-52.713414634146346,4266.0,1729.0,-130.0609756097561,0.010878010878010906,0.010878010878010906,707.0,360.0,-1.7224880382775118,10.258373205741627,308.0,1.4736842105263157,-2144.0,11.946918079856632
1857,1211.0,3.141304347826087,1964.0,11.326086956521738,2226.0,0.2934782608695652,19619.140625,705.0,100099.99999999968,29.207317073170735,-958.0,3.0,3.0,4.048840048840049,14460033.0,-52.13414634146342,4197.0,1710.0,-127.95731707317074,0.009990009990010023,0.009990009990010021,705.0,372.0,-1.7799043062200957,10.066985645933014,292.0,1.3971291866028708,-2104.0,11.757302762197032
1858,1226.0,3.141304347826087,1964.0,11.16304347826087,2226.0,0.2934782608695652,19624.0234375,707.0,91928.57142857119,28.353658536585368,-930.0,3.0,3.0,4.0537240537240535,14460193.0,-50.85365853658537,4119.0,1668.0,-125.57926829268294,0.010878010878010906,0.010878010878010906,707.0,360.0,-1.7224880382775118,9.837320574162678,304.0,1.4545454545454546,-2056.0,11.600321641782896
1859,1241.0,3.1956521739130435,1959.0,11.0,2220.0,0.358695652173913,19628.90625,706.0,95840.42553191462,27.439024390243905,-900.0,3.0,3.0,4.058608058608058,14460353.0,-49.420731707317074,4021.0,1621.0,-122.59146341463416,0.010434010434010463,0.010434010434010463,706.0,344.0,-1.645933014354067,9.68421052631579,328.0,1.569377990430622,-2024.0,11.460403805604916
1860,1252.0,3.3478260869565215,1945.0,10.880434782608695,2216.0,0.40217391304347827,19633.7890625,705.0,100099.99999999968,26.371951219512198,-865.0,3.0,3.0,4.063492063492063,14460513.0,-47.50000000000001,3907.0,1558.0,-119.1158536585366,0.009990009990010023,0.009990009990010021,705.0,332.0,-1.588516746411483,9.588516746411482,364.0,1.7416267942583732,-2004.0,11.390941331753071
1861,1257.0,3.4891304347826084,1932.0,10.826086956521738,2208.0,0.4891304347826087,19638.671875,706.0,95840.42553191462,25.33536585365854,-831.0,3.0,3.0,4.068376068376068,14460673.0,-45.457317073170735,3763.0,1491.0,-114.72560975609757,0.010434010434010463,0.010434010434010463,706.0,304.0,-1.4545454545454546,9.511961722488039,404.0,1.9330143540669855,-1988.0,11.38496546166597
1862,1268.0,3.6630434782608696,1916.0,10.706521739130434,2196.0,0.6195652173913043,19643.5546875,707.0,91928.57142857119,23.78048780487805,-780.0,3.0,3.0,4.073260073260073,14460833.0,-43.35365853658537,3611.0,1422.0,-110.09146341463416,0.010878010878010906,0.010878010878010906,707.0,308.0,-1.4736842105263157,9.416267942583731,448.0,2.1435406698564594,-1968.0,11.33275590192885
1863,1269.0,3.8152173913043477,1902.0,10.695652173913043,2195.0,0.6304347826086957,19648.4375,707.0,91928.57142857119,22.378048780487806,-734.0,3.0,3.0,4.078144078144078,14460993.0,-41.34146341463415,3426.0,1356.0,-104.45121951219514,0.010878010878010906,0.010878010878010906,707.0,272.0,-1.3014354066985645,9.39712918660287,488.0,2.3349282296650715,-1964.0,11.373227650204
1864,1274.0,3.9565217391304346,1889.0,10.641304347826086,2180.0,0.7934782608695652,19653.3203125,707.0,91928.57142857119,20.182926829268293,-662.0,3.0,3.0,4.083028083028083,14461153.0,-39.268292682926834,3215.0,1288.0,-98.01829268292684,0.010878010878010906,0.010878010878010906,707.0,256.0,-1.2248803827751196,9.435406698564593,524.0,2.5071770334928227,-1972.0,11.380730655179686
1865,1277.0,4.0978260869565215,1876.0,10.608695652173912,2181.0,0.7826086956521738,19658.203125,706.0,95840.42553191462,18.8109756097561,-617.0,3.0,3.0,4.087912087912088,14461313.0,-37.774390243902445,3017.0,1239.0,-91.98170731707317,0.010434010434010463,0.010434010434010463,706.0,244.0,-1.1674641148325358,9.416267942583731,540.0,2.5837320574162677,-1968.0,11.399520974580707
1866,1281.0,4.228260869565217,1864.0,10.565217391304348,2181.0,0.7826086956521738,19663.0859375,707.0,91928.57142857119,17.439024390243905,-572.0,3.0,3.0,4.0927960927960925,14461473.0,-35.88414634146342,2817.0,1177.0,-85.88414634146342,0.010878010878010906,0.010878010878010906,707.0,236.0,-1.1291866028708133,9.339712918660286,560.0,2.679425837320574,-1952.0,11.406773640128336
1867,1280.0,4.315217391304348,1856.0,10.576086956521738,2175.0,0.8478260869565217,19667.96875,705.0,100099.99999999968,16.3109756097561,-535.0,3.0,3.0,4.097680097680097,14461633.0,-34.207317073170735,2597.0,1122.0,-79.17682926829269,0.009990009990010023,0.009990009990010021,705.0,228.0,-1.0909090909090908,9.282296650717702,572.0,2.736842105263158,-1940.0,11.453974223816324
1868,1286.0,4.4021739130434785,1848.0,10.51086956521739,2169.0,0.9130434782608695,19672.8515625,706.0,95840.42553191462,14.481707317073171,-475.0,3.0,3.0,4.102564102564102,14461793.0,-31.89024390243903,2382.0,1046.0,-72.6219512195122,0.010434010434010463,0.010434010434010463,706.0,228.0,-1.0909090909090908,9.186602870813397,600.0,2.8708133971291865,-1920.0,11.432023555385479
1869,1292.0,4.5,1839.0,10.445652173913043,2166.0,0.9456521739130435,19677.734375,707.0,91928.57142857119,13.140243902439025,-431.0,3.0,3.0,4.107448107448107,14461953.0,-30.51829268292683,2154.0,1001.0,-65.67073170731707,0.010878010878010906,0.010878010878010906,707.0,220.0,-1.0526315789473684,9.224880382775119,608.0,2.909090909090909,-1928.0,11.412971014262707
1870,1292.0,4.5,1839.0,10.445652173913043,2166.0,0.9456521739130435,19682.6171875,705.0,100099.99999999968,11.707317073170733,-384.0,3.0,3.0,4.112332112332112,14462113.0,-28.62804878048781,1915.0,939.0,-58.38414634146342,0.009990009990010023,0.009990009990010021,705.0,208.0,-0.9952153110047847,9.148325358851674,608.0,2.909090909090909,-1912.0,11.412971014262707
1871,1297.0,4.510869565217392,1838.0,10.391304347826086,2163.0,0.9782608695652174,19687.5,706.0,95840.42553191462,10.426829268292684,-342.0,3.0,3.0,4.117216117216117,14462273.0,-26.85975609756098,1688.0,881.0,-51.463414634146346,0.010434010434010463,0.010434010434010463,706.0,204.0,-0.9760765550239234,9.110047846889952,620.0,2.9665071770334928,-1904.0,11.370318580078411
1872,1296.0,4.5,1839.0,10.402173913043478,2158.0,1.0326086956521738,19692.3828125,705.0,100099.99999999968,8.689024390243903,-285.0,3.0,3.0,4.122100122100122,14462433.0,-25.152439024390247,1428.0,825.0,-43.53658536585366,0.009990009990010023,0.009990009990010021,705.0,188.0,-0.8995215311004784,9.148325358851674,608.0,2.909090909090909,-1912.0,11.380751417878292
1873,1297.0,4.293478260869565,1858.0,10.391304347826086,2146.0,1.1630434782608696,19697.265625,705.0,100099.99999999968,6.829268292682928,-224.0,3.0,3.0,4.126984126984127,14462593.0,-23.871951219512198,1208.0,783.0,-36.82926829268293,0.009990009990010023,0.009990009990010021,705.0,168.0,-0.8038277511961722,9.129186602870814,568.0,2.7177033492822966,-1908.0,11.303354889502232
1874,1296.0,4.130434782608695,1873.0,10.402173913043478,2137.0,1.2608695652173914,19702.1484375,708.0,88323.5294117645,4.817073170731708,-158.0,3.0,3.0,4.131868131868132,14462753.0,-22.713414634146343,1020.0,745.0,-31.09756097560976,0.01132201132201135,0.011322011322011348,708.0,152.0,-0.7272727272727273,9.110047846889952,516.0,2.4688995215311005,-1904.0,11.263014945878279
1875,1299.0,3.902173913043478,1894.0,10.369565217391305,2128.0,1.358695652173913,19707.03125,706.0,95840.42553191462,2.987804878048781,-98.0,3.0,3.0,4.136752136752137,14462913.0,-22.134146341463417,882.0,726.0,-26.89024390243903,0.010434010434010463,0.010434010434010463,706.0,148.0,-0.708133971291866,9.186602870813397,456.0,2.1818181818181817,-1920.0,11.162477230463
1876,1297.0,3.7065217391304346,1912.0,10.391304347826086,2131.0,1.326086956521739,19711.9140625,707.0,91928.57142857119,1.5548780487804879,-51.0,3.0,3.0,4.141636141636142,14463073.0,-21.76829268292683,791.0,714.0,-24.115853658536587,0.010878010878010906,0.010878010878010906,707.0,136.0,-0.6507177033492823,9.033492822966506,432.0,2.0669856459330145,-1888.0,11.111976244937393
1877,1299.0,3.543478260869565,1927.0,10.369565217391305,2120.0,1.4456521739130435,19716.796875,708.0,88323.5294117645,0.8231707317073171,-27.0,3.0,3.0,4.146520146520147,14463233.0,-21.189024390243905,721.0,695.0,-21.981707317073173,0.01132201132201135,0.011322011322011348,708.0,136.0,-0.6507177033492823,9.052631578947368,416.0,1.9904306220095693,-1892.0,11.053236231571562
1878,1301.0,3.6739130434782608,1915.0,10.347826086956522,2126.0,1.3804347826086956,19721.6796875,710.0,81899.99999999984,0.09146341463414635,-3.0,3.0,3.0,4.151404151404152,14463393.0,-21.219512195121954,681.0,696.0,-20.762195121951223,0.012210012210012234,0.012210012210012234,710.0,124.0,-0.5933014354066986,9.07177033492823,424.0,2.028708133971292,-1896.0,11.067101787097357
1879,1303.0,3.6630434782608696,1916.0,10.326086956521738,2124.0,1.4021739130434783,19726.5625,704.0,104755.81395348875,-0.9756097560975611,32.0,3.0,3.0,4.156288156288157,14463553.0,-21.03658536585366,657.0,690.0,-20.03048780487805,0.009546009546009513,0.009546009546009511,704.0,112.0,-0.5358851674641149,9.110047846889952,420.0,2.0095693779904304,-1904.0,11.045906528651123
1880,1303.0,3.7065217391304346,1912.0,10.326086956521738,2116.0,1.4891304347826086,19731.4453125,706.0,95840.42553191462,-1.9512195121951221,64.0,3.0,3.0,4.1611721611721615,14463713.0,-21.128048780487806,645.0,693.0,-19.664634146341466,0.010434010434010463,0.010434010434010463,706.0,116.0,-0.5550239234449761,9.07177033492823,440.0,2.1052631578947367,-1896.0,11.071760686001605
1881,1307.0,3.717391304347826,1911.0,10.282608695652174,2125.0,1.391304347826087,19736.328125,706.0,95840.42553191462,-2.408536585365854,79.0,3.0,3.0,4.166056166056166,14463873.0,-21.402439024390247,657.0,702.0,-20.03048780487805,0.010434010434010463,0.010434010434010463,706.0,132.0,-0.631578947368421,8.995215311004785,432.0,2.0669856459330145,-1880.0,11.022103587148068
1882,1311.0,3.7391304347826084,1909.0,10.239130434782608,2123.0,1.4130434782608696,19741.2109375,706.0,95840.42553191462,-2.8963414634146343,95.0,3.0,3.0,4.170940170940171,14464033.0,-21.79878048780488,695.0,715.0,-21.189024390243905,0.010434010434010463,0.010434010434010463,706.0,112.0,-0.5358851674641149,8.956937799043061,432.0,2.0669856459330145,-1872.0,10.991705069745304
1883,1317.0,3.793478260869565,1904.0,10.17391304347826,2120.0,1.4456521739130435,19746.09375,706.0,95840.42553191462,-3.26219512195122,107.0,3.0,3.0,4.175824175824176,14464193.0,-22.31707317073171,738.0,732.0,-22.500000000000004,0.010434010434010463,0.010434010434010463,706.0,120.0,-0.5741626794258373,8.91866028708134,436.0,2.0861244019138754,-1864.0,10.953944227532226
1884,1320.0,3.7065217391304346,1912.0,10.141304347826086,2128.0,1.358695652173913,19750.9765625,704.0,104755.81395348875,-3.658536585365854,120.0,3.0,3.0,4.180708180708181,14464353.0,-22.77439024390244,801.0,747.0,-24.420731707317074,0.009546009546009513,0.009546009546009511,704.0,124.0,-0.5933014354066986,8.822966507177034,432.0,2.0669856459330145,-1844.0,10.882573737545686
1885,1325.0,3.7282608695652173,1910.0,10.08695652173913,2124.0,1.4021739130434783,19755.859375,705.0,100099.99999999968,-4.0548780487804885,133.0,3.0,3.0,4.185592185592186,14464513.0,-23.445121951219516,883.0,769.0,-26.920731707317074,0.009990009990010023,0.009990009990010021,705.0,116.0,-0.5550239234449761,8.842105263157894,420.0,2.0095693779904304,-1848.0,10.844939495700585
1886,1335.0,3.6304347826086953,1919.0,9.978260869565217,2123.0,1.4130434782608696,19760.7421875,704.0,104755.81395348875,-4.2682926829268295,140.0,3.0,3.0,4.190476190476191,14464673.0,-23.750000000000004,983.0,779.0,-29.969512195121954,0.009546009546009513,0.009546009546009511,704.0,124.0,-0.5933014354066986,8.708133971291865,404.0,1.9330143540669855,-1820.0,10.711789699360562
1887,1343.0,3.641304347826087,1918.0,9.891304347826086,2128.0,1.358695652173913,19765.625,707.0,91928.57142857119,-4.390243902439025,144.0,3.0,3.0,4.1953601953601956,14464833.0,-24.39024390243903,1085.0,800.0,-33.07926829268293,0.010878010878010906,0.010878010878010906,707.0,124.0,-0.5933014354066986,8.593301435406698,396.0,1.894736842105263,-1796.0,10.627466910325182
1888,1344.0,3.641304347826087,1918.0,9.880434782608695,2135.0,1.2826086956521738,19770.5078125,705.0,100099.99999999968,-4.298780487804878,141.0,3.0,3.0,4.2002442002442,14464993.0,-24.75609756097561,1188.0,812.0,-36.21951219512196,0.009990009990010023,0.009990009990010021,705.0,132.0,-0.631578947368421,8.497607655502392,420.0,2.0095693779904304,-1776.0,10.60788263099868
1889,1350.0,3.6739130434782608,1915.0,9.815217391304348,2127.0,1.3695652173913042,19775.390625,706.0,95840.42553191462,-4.908536585365854,161.0,3.0,3.0,4.205128205128205,14465153.0,-24.634146341463417,1285.0,808.0,-39.176829268292686,0.010434010434010463,0.010434010434010463,706.0,144.0,-0.6889952153110047,8.47846889952153,424.0,2.028708133971292,-1772.0,10.569382118851182
1890,1349.0,3.793478260869565,1904.0,9.826086956521738,2133.0,1.3043478260869565,19780.2734375,706.0,95840.42553191462,-5.0304878048780495,165.0,3.0,3.0,4.21001221001221,14465313.0,-24.32926829268293,1378.0,798.0,-42.01219512195122,0.010434010434010463,0.010434010434010463,706.0,136.0,-0.6507177033492823,8.440191387559809,444.0,2.124401913875598,-1764.0,10.613377664261005
1891,1348.0,3.858695652173913,1898.0,9.83695652173913,2136.0,1.2717391304347825,19785.15625,704.0,104755.81395348875,-5.579268292682928,183.0,3.0,3.0,4.214896214896215,14465473.0,-24.146341463414636,1449.0,792.0,-44.176829268292686,0.009546009546009513,0.009546009546009511,704.0,152.0,-0.7272727272727273,8.555023923444976,472.0,2.2583732057416266,-1788.0,10.64295852489198
1892,1342.0,3.934782608695652,1891.0,9.902173913043478,2140.0,1.2282608695652173,19790.0390625,706.0,95840.42553191462,-5.548780487804879,182.0,3.0,3.0,4.21978021978022,14465633.0,-23.628048780487806,1521.0,775.0,-46.3719512195122,0.010434010434010463,0.010434010434010463,706.0,172.0,-0.8229665071770335,8.650717703349281,496.0,2.373205741626794,-1808.0,10.725865333182105
1893,1329.0,3.9891304347826084,1886.0,10.043478260869565,2142.0,1.2065217391304348,19794.921875,706.0,95840.42553191462,-5.701219512195123,187.0,3.0,3.0,4.224664224664225,14465793.0,-23.04878048780488,1567.0,756.0,-47.774390243902445,0.010434010434010463,0.010434010434010463,706.0,184.0,-0.8803827751196172,8.78468899521531,500.0,2.3923444976076556,-1836.0,10.873836117454719
1894,1325.0,4.032608695652174,1882.0,10.08695652173913,2139.0,1.2391304347826086,19799.8046875,707.0,91928.57142857119,-5.853658536585367,192.0,3.0,3.0,4.22954822954823,14465953.0,-22.408536585365855,1627.0,735.0,-49.60365853658537,0.010878010878010906,0.010878010878010906,707.0,180.0,-0.8612440191387559,8.880382775119617,524.0,2.5071770334928227,-1856.0,10.933621037794827
1895,1313.0,4.0978260869565215,1876.0,10.217391304347826,2148.0,1.141304347826087,19804.6875,708.0,88323.5294117645,-6.310975609756098,207.0,3.0,3.0,4.2344322344322345,14466113.0,-22.073170731707318,1683.0,724.0,-51.3109756097561,0.01132201132201135,0.011322011322011348,708.0,180.0,-0.8612440191387559,8.995215311004785,520.0,2.488038277511962,-1880.0,11.06751278831295
1896,1305.0,4.217391304347826,1865.0,10.304347826086957,2149.0,1.1304347826086956,19809.5703125,707.0,91928.57142857119,-6.341463414634147,208.0,3.0,3.0,4.239316239316239,14466273.0,-21.646341463414636,1717.0,710.0,-52.34756097560976,0.010878010878010906,0.010878010878010906,707.0,192.0,-0.9186602870813396,9.148325358851674,536.0,2.5645933014354068,-1912.0,11.191240160621307
1897,1295.0,4.228260869565217,1864.0,10.41304347826087,2156.0,1.0543478260869565,19814.453125,706.0,95840.42553191462,-6.402439024390245,210.0,3.0,3.0,4.244200244200244,14466433.0,-21.493902439024392,1760.0,705.0,-53.65853658536586,0.010434010434010463,0.010434010434010463,706.0,196.0,-0.937799043062201,9.205741626794259,556.0,2.660287081339713,-1924.0,11.288104969374706
1898,1283.0,4.271739130434782,1860.0,10.543478260869565,2157.0,1.0434782608695652,19819.3359375,707.0,91928.57142857119,-6.646341463414635,218.0,3.0,3.0,4.249084249084249,14466593.0,-20.396341463414636,1762.0,669.0,-53.71951219512196,0.010878010878010906,0.010878010878010906,707.0,212.0,-1.014354066985646,9.358851674641148,560.0,2.679425837320574,-1956.0,11.42372688385118
1899,1270.0,4.391304347826087,1849.0,10.684782608695652,2157.0,1.0434782608695652,19824.21875,708.0,88323.5294117645,-7.317073170731708,240.0,3.0,3.0,4.253968253968254,14466753.0,-19.695121951219512,1765.0,646.0,-53.8109756097561,0.01132201132201135,0.011322011322011348,708.0,192.0,-0.9186602870813396,9.473684210526315,596.0,2.851674641148325,-1980.0,11.5990077226989
1900,1254.0,4.434782608695652,1845.0,10.858695652173912,2160.0,1.0108695652173914,19829.1015625,705.0,100099.99999999968,-8.26219512195122,271.0,3.0,3.0,4.258852258852259,14466913.0,-18.50609756097561,1763.0,607.0,-53.75000000000001,0.009990009990010023,0.009990009990010021,705.0,204.0,-0.9760765550239234,9.665071770334928,588.0,2.813397129186603,-2020.0,11.772868186249807
1901,1232.0,4.434782608695652,1845.0,11.097826086956522,2159.0,1.0217391304347825,19833.984375,706.0,95840.42553191462,-8.841463414634147,290.0,3.0,3.0,4.263736263736264,14467073.0,-17.164634146341466,1761.0,563.0,-53.68902439024391,0.010434010434010463,0.010434010434010463,706.0,220.0,-1.0526315789473684,9.913875598086124,604.0,2.889952153110048,-2072.0,11.994706811480793
1902,1206.0,4.413043478260869,1847.0,11.380434782608695,2166.0,0.9456521739130435,19838.8671875,706.0,95840.42553191462,-10.24390243902439,336.0,3.0,3.0,4.2686202686202686,14467233.0,-16.493902439024392,1743.0,541.0,-53.14024390243903,0.010434010434010463,0.010434010434010463,706.0,220.0,-1.0526315789473684,10.296650717703349,604.0,2.889952153110048,-2152.0,12.242691967711067
1903,1180.0,4.391304347826087,1849.0,11.66304347826087,2170.0,0.9021739130434783,19843.75,706.0,95840.42553191462,-12.408536585365855,407.0,3.0,3.0,4.273504273504273,14467393.0,-16.371951219512198,1726.0,537.0,-52.6219512195122,0.010434010434010463,0.010434010434010463,706.0,224.0,-1.0717703349282297,10.545454545454545,584.0,2.7942583732057416,-2204.0,12.494961177227237
1904,1156.0,4.4021739130434785,1848.0,11.92391304347826,2182.0,0.7717391304347826,19848.6328125,706.0,95840.42553191462,-13.658536585365855,448.0,3.0,3.0,4.278388278388278,14467553.0,-15.853658536585368,1720.0,520.0,-52.43902439024391,0.010434010434010463,0.010434010434010463,706.0,260.0,-1.244019138755981,10.870813397129186,592.0,2.832535885167464,-2272.0,12.733986756493653
1905,1133.0,4.293478260869565,1858.0,12.17391304347826,2184.0,0.75,19853.515625,704.0,104755.81395348875,-14.603658536585368,479.0,3.0,3.0,4.283272283272283,14467713.0,-15.51829268292683,1719.0,509.0,-52.40853658536586,0.009546009546009513,0.009546009546009511,704.0,256.0,-1.2248803827751196,11.119617224880383,576.0,2.755980861244019,-2324.0,12.930607656515207
1906,1108.0,4.3478260869565215,1853.0,12.445652173913043,2184.0,0.75,19858.3984375,708.0,88323.5294117645,-16.189024390243905,531.0,3.0,3.0,4.288156288156288,14467873.0,-15.152439024390246,1714.0,497.0,-52.25609756097561,0.01132201132201135,0.011322011322011348,708.0,260.0,-1.244019138755981,11.425837320574162,584.0,2.7942583732057416,-2388.0,13.204557914464464
1907,1086.0,4.391304347826087,1849.0,12.684782608695652,2180.0,0.7934782608695652,19863.28125,706.0,95840.42553191462,-17.80487804878049,584.0,3.0,3.0,4.293040293040293,14468033.0,-14.634146341463415,1694.0,480.0,-51.646341463414636,0.010434010434010463,0.010434010434010463,706.0,276.0,-1.3205741626794258,11.84688995215311,612.0,2.92822966507177,-2476.0,13.446816405959314
1908,1056.0,4.445652173913043,1844.0,13.01086956521739,2183.0,0.7608695652173912,19868.1640625,707.0,91928.57142857119,-19.451219512195124,638.0,3.0,3.0,4.297924297924298,14468193.0,-13.932926829268293,1695.0,457.0,-51.676829268292686,0.010878010878010906,0.010878010878010906,707.0,260.0,-1.244019138755981,12.057416267942584,616.0,2.9473684210526314,-2520.0,13.770456513485383
1909,1031.0,4.489130434782608,1840.0,13.282608695652174,2181.0,0.7826086956521738,19873.046875,708.0,88323.5294117645,-20.975609756097562,688.0,3.0,3.0,4.302808302808303,14468353.0,-13.902439024390246,1678.0,456.0,-51.15853658536586,0.01132201132201135,0.011322011322011348,708.0,268.0,-1.2822966507177034,12.459330143540669,652.0,3.1196172248803826,-2604.0,14.04252335560873
