,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
6149,0.7826086956521738,2598.0,2181.0,-3.75,1527.0,7.891304347826087,38598.6328125,88323.5294117645,708.0,134.0,-4.085365853658537,3.0,3.0,1901763.0,14.012210012210012,542.0,-2.1951219512195124,72.0,-16.52439024390244,0.01132201132201135,708.0,0.011322011322011348,6.277511961722488,-1312.0,-256.0,-6.92822966507177,-1.2248803827751196,1448.0,8.771981570918243
6150,0.8152173913043478,2592.0,2178.0,-3.684782608695652,1524.0,7.923913043478261,38603.515625,100099.99999999968,705.0,151.0,-4.603658536585367,3.0,3.0,1901923.0,14.017094017094017,567.0,-2.2256097560975614,73.0,-17.28658536585366,0.009990009990010023,705.0,0.009990009990010021,6.354066985645932,-1328.0,-256.0,-6.909090909090909,-1.2248803827751196,1444.0,8.77670782178807
6151,0.8478260869565217,2597.0,2175.0,-3.7391304347826084,1521.0,7.956521739130435,38608.3984375,95840.42553191462,706.0,181.0,-5.5182926829268295,3.0,3.0,1902083.0,14.021978021978022,582.0,-1.981707317073171,65.0,-17.743902439024392,0.010434010434010463,706.0,0.010434010434010463,6.315789473684211,-1320.0,-236.0,-6.909090909090909,-1.1291866028708133,1444.0,8.832108676148453
6152,0.8913043478260869,2595.0,2171.0,-3.717391304347826,1523.0,7.934782608695652,38613.28125,95840.42553191462,706.0,207.0,-6.310975609756098,3.0,3.0,1902243.0,14.026862026862027,590.0,-1.829268292682927,60.0,-17.98780487804878,0.010434010434010463,706.0,0.010434010434010463,6.373205741626794,-1332.0,-212.0,-6.851674641148325,-1.014354066985646,1432.0,8.807621506249772
6153,0.967391304347826,2594.0,2164.0,-3.7065217391304346,1522.0,7.945652173913043,38618.1640625,95840.42553191462,706.0,224.0,-6.829268292682928,3.0,3.0,1902403.0,14.031746031746032,596.0,-1.7682926829268295,58.0,-18.170731707317074,0.010434010434010463,706.0,0.010434010434010463,6.315789473684211,-1320.0,-208.0,-6.832535885167464,-0.9952153110047847,1428.0,8.820858110591246
6154,1.0869565217391304,2590.0,2153.0,-3.6630434782608696,1527.0,7.891304347826087,38623.046875,95840.42553191462,706.0,234.0,-7.134146341463415,3.0,3.0,1902563.0,14.036630036630036,610.0,-1.6463414634146343,54.0,-18.597560975609756,0.010434010434010463,706.0,0.010434010434010463,6.200956937799043,-1296.0,-208.0,-6.794258373205741,-0.9952153110047847,1420.0,8.767670518090858
6155,0.9891304347826086,2587.0,2162.0,-3.6304347826086953,1527.0,7.891304347826087,38627.9296875,104755.81395348875,704.0,241.0,-7.347560975609757,3.0,3.0,1902723.0,14.041514041514041,622.0,-1.0670731707317074,35.0,-18.963414634146343,0.009546009546009513,704.0,0.009546009546009511,6.3349282296650715,-1324.0,-216.0,-6.7368421052631575,-1.0334928229665072,1408.0,8.74248935016836
6156,1.0108695652173914,2580.0,2160.0,-3.5543478260869565,1531.0,7.8478260869565215,38632.8125,100099.99999999968,705.0,270.0,-8.231707317073171,3.0,3.0,1902883.0,14.046398046398046,640.0,-1.2500000000000002,41.0,-19.512195121951223,0.009990009990010023,705.0,0.009990009990010021,6.277511961722488,-1312.0,-192.0,-6.755980861244019,-0.9186602870813396,1412.0,8.674308043746612
6157,0.967391304347826,2586.0,2164.0,-3.619565217391304,1529.0,7.869565217391304,38637.6953125,88323.5294117645,708.0,293.0,-8.932926829268293,3.0,3.0,1903043.0,14.051282051282051,672.0,-0.9451219512195123,31.0,-20.48780487804878,0.01132201132201135,708.0,0.011322011322011348,6.220095693779904,-1300.0,-212.0,-6.813397129186603,-1.014354066985646,1424.0,8.715913894104954
6158,0.967391304347826,2588.0,2164.0,-3.641304347826087,1538.0,7.771739130434782,38642.578125,95840.42553191462,706.0,315.0,-9.603658536585368,3.0,3.0,1903203.0,14.056166056166056,718.0,-0.9451219512195123,31.0,-21.890243902439025,0.010434010434010463,706.0,0.010434010434010463,6.047846889952153,-1264.0,-220.0,-6.8708133971291865,-1.0526315789473684,1436.0,8.636832312876992
