,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
2846,2.217391304347826,1304.0,2049.0,10.315217391304348,1952.0,3.2717391304347827,13886.71875,707.0,91928.57142857119,5.670731707317073,-186.0,3.0,3.0,7559045.0,11.882783882783883,-2508.0,18.963414634146343,76.46341463414635,-622.0,707.0,0.010878010878010906,0.010878010878010906,-312.0,1.492822966507177,9.07177033492823,76.0,0.36363636363636365,-1896.0,11.0464840996619
2847,1.9456521739130435,1295.0,2074.0,10.41304347826087,1942.0,3.3804347826086953,13891.6015625,705.0,100099.99999999968,4.115853658536586,-135.0,3.0,3.0,7559205.0,11.887667887667888,-2481.0,20.0609756097561,75.64024390243902,-658.0,705.0,0.009990009990010023,0.009990009990010021,-336.0,1.6076555023923444,9.110047846889952,32.0,0.15311004784688995,-1904.0,11.119549279600971
2848,1.8804347826086956,1297.0,2080.0,10.391304347826086,1921.0,3.608695652173913,13896.484375,708.0,88323.5294117645,2.7439024390243905,-90.0,3.0,3.0,7559365.0,11.892551892551893,-2433.0,20.731707317073173,74.17682926829269,-680.0,708.0,0.01132201132201135,0.011322011322011348,-356.0,1.7033492822966507,9.148325358851674,-4.0,-0.019138755980861243,-1912.0,11.15965614751695
2849,1.6739130434782608,1291.0,2099.0,10.456521739130434,1924.0,3.5760869565217392,13901.3671875,707.0,91928.57142857119,1.3414634146341464,-44.0,3.0,3.0,7559525.0,11.897435897435898,-2360.0,21.158536585365855,71.95121951219512,-694.0,707.0,0.010878010878010906,0.010878010878010906,-388.0,1.8564593301435406,9.24401913875598,-8.0,-0.03827751196172249,-1932.0,11.177174494416688
2850,1.5434782608695652,1283.0,2111.0,10.543478260869565,1912.0,3.7065217391304346,13906.25,708.0,88323.5294117645,-0.030487804878048783,1.0,3.0,3.0,7559685.0,11.902319902319903,-2253.0,21.676829268292686,68.68902439024392,-711.0,708.0,0.01132201132201135,0.011322011322011348,-424.0,2.028708133971292,9.320574162679426,-44.0,-0.21052631578947367,-1948.0,11.282090337426506
2851,1.4565217391304348,1273.0,2119.0,10.652173913043478,1901.0,3.8260869565217392,13911.1328125,707.0,91928.57142857119,-1.3109756097560976,43.0,3.0,3.0,7559845.0,11.907203907203908,-2127.0,21.920731707317074,64.84756097560977,-719.0,707.0,0.010878010878010906,0.010878010878010906,-432.0,2.0669856459330145,9.473684210526315,-96.0,-0.4593301435406698,-1980.0,11.411801174623985
2852,1.2826086956521738,1263.0,2135.0,10.76086956521739,1887.0,3.9782608695652173,13916.015625,706.0,95840.42553191462,-2.378048780487805,78.0,3.0,3.0,7560005.0,11.912087912087912,-1965.0,21.981707317073173,59.90853658536586,-721.0,706.0,0.010434010434010463,0.010434010434010463,-472.0,2.2583732057416266,9.645933014354066,-148.0,-0.708133971291866,-2016.0,11.544174219583585
2853,1.1956521739130435,1251.0,2143.0,10.891304347826086,1871.0,4.1521739130434785,13920.8984375,705.0,100099.99999999968,-3.932926829268293,129.0,3.0,3.0,7560165.0,11.916971916971917,-1763.0,21.3109756097561,53.75000000000001,-699.0,705.0,0.009990009990010023,0.009990009990010021,-524.0,2.5071770334928227,9.68421052631579,-148.0,-0.708133971291866,-2024.0,11.717108974577183
2854,1.076086956521739,1244.0,2154.0,10.967391304347826,1862.0,4.25,13925.78125,705.0,100099.99999999968,-5.091463414634147,167.0,3.0,3.0,7560325.0,11.921855921855922,-1557.0,21.189024390243905,47.46951219512196,-695.0,705.0,0.009990009990010023,0.009990009990010021,-536.0,2.5645933014354068,9.818181818181818,-164.0,-0.784688995215311,-2052.0,11.811186865030988
2855,1.0,1236.0,2161.0,11.054347826086957,1852.0,4.358695652173913,13930.6640625,706.0,95840.42553191462,-6.310975609756098,207.0,3.0,3.0,7560485.0,11.926739926739927,-1337.0,20.823170731707318,40.76219512195122,-683.0,706.0,0.010434010434010463,0.010434010434010463,-572.0,2.736842105263158,9.875598086124402,-196.0,-0.937799043062201,-2064.0,11.92463138417256
