,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2251,1496.0,2.9239130434782608,1984.0,8.228260869565217,4.695652173913043,1821.0,10981.4453125,707.0,91928.57142857119,-1088.0,33.170731707317074,3.0,3.0,5399479.0,0.9719169719169719,-2.5000000000000004,-299.0,9.115853658536587,82.0,0.010878010878010906,707.0,0.010878010878010906,-616.0,2.9473684210526314,244.0,6.62200956937799,-1384.0,1.1674641148325358,9.91477149317193
2252,1502.0,2.9456521739130435,1982.0,8.16304347826087,4.576086956521739,1832.0,10986.328125,704.0,104755.81395348875,-947.0,28.871951219512198,3.0,3.0,5399639.0,0.9768009768009768,-1.0060975609756098,-319.0,9.725609756097562,33.0,0.009546009546009511,704.0,0.009546009546009513,-596.0,2.851674641148325,244.0,6.602870813397129,-1380.0,1.1674641148325358,9.810846925281442
2253,1506.0,2.782608695652174,1997.0,8.119565217391305,4.619565217391305,1828.0,10991.2109375,707.0,91928.57142857119,-789.0,24.05487804878049,3.0,3.0,5399799.0,0.9816849816849816,1.0060975609756098,-340.0,10.365853658536587,-33.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,236.0,6.583732057416268,-1376.0,1.1291866028708133,9.74733980480425
2254,1513.0,2.760869565217391,1999.0,8.043478260869565,4.554347826086956,1834.0,10996.09375,707.0,91928.57142857119,-641.0,19.54268292682927,3.0,3.0,5399959.0,0.9865689865689866,2.804878048780488,-351.0,10.701219512195124,-92.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,232.0,6.488038277511961,-1356.0,1.1100478468899522,9.646866196346247
2255,1514.0,2.7391304347826084,2001.0,8.032608695652174,4.554347826086956,1834.0,11000.9765625,707.0,91928.57142857119,-474.0,14.451219512195124,3.0,3.0,5400119.0,0.9914529914529915,5.2439024390243905,-367.0,11.189024390243903,-172.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,236.0,6.488038277511961,-1356.0,1.1291866028708133,9.6316001846631
2256,1512.0,2.717391304347826,2003.0,8.054347826086957,4.5978260869565215,1830.0,11005.859375,707.0,91928.57142857119,-317.0,9.664634146341465,3.0,3.0,5400279.0,0.9963369963369964,7.439024390243903,-374.0,11.402439024390246,-244.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,212.0,6.430622009569378,-1344.0,1.014354066985646,9.664198835414904
2257,1507.0,2.619565217391304,2012.0,8.108695652173912,4.630434782608695,1827.0,11010.7421875,707.0,91928.57142857119,-152.0,4.634146341463415,3.0,3.0,5400439.0,1.0012210012210012,9.664634146341465,-375.0,11.432926829268293,-317.0,0.010878010878010906,707.0,0.010878010878010906,-608.0,2.909090909090909,204.0,6.449760765550239,-1348.0,0.9760765550239234,9.698143811252898
2258,1512.0,2.608695652173913,2013.0,8.054347826086957,4.684782608695652,1822.0,11015.625,709.0,84990.56603773567,11.0,-0.3353658536585366,3.0,3.0,5400599.0,1.006105006105006,11.890243902439025,-360.0,10.975609756097562,-390.0,0.01176601176601179,709.0,0.011766011766011792,-600.0,2.8708133971291865,196.0,6.564593301435407,-1372.0,0.937799043062201,9.676001240181815
2259,1509.0,2.5652173913043477,2017.0,8.08695652173913,4.58695652173913,1831.0,11020.5078125,707.0,91928.57142857119,185.0,-5.640243902439025,3.0,3.0,5400759.0,1.010989010989011,14.176829268292684,-325.0,9.908536585365855,-465.0,0.010878010878010906,707.0,0.010878010878010906,-608.0,2.909090909090909,184.0,6.526315789473684,-1364.0,0.8803827751196172,9.644655316882739
2260,1503.0,2.532608695652174,2020.0,8.152173913043478,4.565217391304348,1833.0,11025.390625,707.0,91928.57142857119,344.0,-10.487804878048781,3.0,3.0,5400919.0,1.0158730158730158,16.707317073170735,-264.0,8.048780487804878,-548.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,160.0,6.62200956937799,-1384.0,0.7655502392344498,9.68056073498159
2261,1492.0,2.4782608695652173,2025.0,8.271739130434783,4.58695652173913,1831.0,11030.2734375,708.0,88323.5294117645,526.0,-16.03658536585366,3.0,3.0,5401079.0,1.0207570207570207,18.902439024390247,-203.0,6.189024390243903,-620.0,0.011322011322011348,708.0,0.01132201132201135,-600.0,2.8708133971291865,164.0,6.717703349282297,-1404.0,0.784688995215311,9.777710126195666
2262,1489.0,2.4565217391304346,2027.0,8.304347826086957,4.6521739130434785,1825.0,11035.15625,708.0,88323.5294117645,721.0,-21.981707317073173,3.0,3.0,5401239.0,1.0256410256410255,20.975609756097562,-140.0,4.2682926829268295,-688.0,0.011322011322011348,708.0,0.01132201132201135,-604.0,2.889952153110048,168.0,6.947368421052631,-1452.0,0.8038277511961722,9.830534776331238
2263,1476.0,2.5,2023.0,8.445652173913043,4.58695652173913,1831.0,11040.0390625,709.0,84990.56603773567,903.0,-27.530487804878053,3.0,3.0,5401399.0,1.0305250305250304,23.384146341463417,-49.0,1.4939024390243905,-767.0,0.01176601176601179,709.0,0.011766011766011792,-608.0,2.909090909090909,168.0,7.043062200956937,-1472.0,0.8038277511961722,9.930720556689089
2264,1466.0,2.402173913043478,2032.0,8.554347826086957,4.554347826086956,1834.0,11044.921875,709.0,84990.56603773567,1100.0,-33.53658536585366,3.0,3.0,5401559.0,1.0354090354090355,25.701219512195124,38.0,-1.1585365853658538,-843.0,0.01176601176601179,709.0,0.011766011766011792,-600.0,2.8708133971291865,152.0,7.177033492822966,-1500.0,0.7272727272727273,9.984457439398911
2265,1450.0,2.4130434782608696,2031.0,8.728260869565217,4.543478260869565,1835.0,11049.8046875,709.0,84990.56603773567,1308.0,-39.87804878048781,3.0,3.0,5401719.0,1.0402930402930404,28.07926829268293,126.0,-3.8414634146341466,-921.0,0.01176601176601179,709.0,0.011766011766011792,-596.0,2.851674641148325,168.0,7.4066985645933014,-1548.0,0.8038277511961722,10.13156016327964
2266,1436.0,2.467391304347826,2026.0,8.880434782608695,4.565217391304348,1833.0,11054.6875,709.0,84990.56603773567,1510.0,-46.03658536585366,3.0,3.0,5401879.0,1.0451770451770452,30.000000000000004,224.0,-6.829268292682928,-984.0,0.01176601176601179,709.0,0.011766011766011792,-592.0,2.832535885167464,180.0,7.5406698564593295,-1576.0,0.8612440191387559,10.285492288014478
2267,1423.0,2.543478260869565,2019.0,9.021739130434783,4.565217391304348,1833.0,11059.5703125,707.0,91928.57142857119,1732.0,-52.804878048780495,3.0,3.0,5402039.0,1.05006105006105,31.920731707317078,298.0,-9.085365853658537,-1047.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,188.0,7.732057416267942,-1616.0,0.8995215311004784,10.426038002568468
2268,1404.0,2.641304347826087,2010.0,9.228260869565217,4.521739130434782,1837.0,11064.453125,707.0,91928.57142857119,1951.0,-59.48170731707317,3.0,3.0,5402199.0,1.054945054945055,33.32317073170732,376.0,-11.463414634146343,-1093.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,192.0,7.866028708133971,-1644.0,0.9186602870813396,10.610533073239
2269,1390.0,2.641304347826087,2010.0,9.380434782608695,4.554347826086956,1834.0,11069.3359375,704.0,104755.81395348875,2143.0,-65.33536585365854,3.0,3.0,5402359.0,1.0598290598290598,34.96951219512196,456.0,-13.902439024390246,-1147.0,0.009546009546009511,704.0,0.009546009546009513,-604.0,2.889952153110048,228.0,8.038277511961722,-1680.0,1.0909090909090908,10.756910778174328
2270,1377.0,2.6956521739130435,2005.0,9.521739130434783,4.554347826086956,1834.0,11074.21875,707.0,91928.57142857119,2349.0,-71.6158536585366,3.0,3.0,5402519.0,1.0647130647130647,36.15853658536586,536.0,-16.34146341463415,-1186.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,228.0,8.17224880382775,-1708.0,1.0909090909090908,10.893674349445096
2271,1367.0,2.760869565217391,1999.0,9.630434782608695,4.576086956521739,1832.0,11079.1015625,708.0,88323.5294117645,2544.0,-77.5609756097561,3.0,3.0,5402679.0,1.0695970695970696,37.65243902439025,631.0,-19.23780487804878,-1235.0,0.011322011322011348,708.0,0.01132201132201135,-596.0,2.851674641148325,244.0,8.267942583732058,-1728.0,1.1674641148325358,11.014002301246874
2272,1355.0,2.902173913043478,1986.0,9.76086956521739,4.554347826086956,1834.0,11083.984375,708.0,88323.5294117645,2722.0,-82.98780487804879,3.0,3.0,5402839.0,1.0744810744810744,38.50609756097561,750.0,-22.865853658536587,-1263.0,0.011322011322011348,708.0,0.01132201132201135,-592.0,2.832535885167464,252.0,8.421052631578947,-1760.0,1.2057416267942582,11.155235193025748
2273,1343.0,2.8152173913043477,1994.0,9.891304347826086,4.619565217391305,1828.0,11088.8671875,706.0,95840.42553191462,2907.0,-88.62804878048782,3.0,3.0,5402999.0,1.0793650793650793,39.29878048780488,837.0,-25.51829268292683,-1289.0,0.010434010434010463,706.0,0.010434010434010463,-596.0,2.851674641148325,276.0,8.47846889952153,-1772.0,1.3205741626794258,11.274029158173988
2274,1348.0,2.9891304347826084,1978.0,9.83695652173913,4.619565217391305,1828.0,11093.75,707.0,91928.57142857119,3085.0,-94.0548780487805,3.0,3.0,5403159.0,1.0842490842490842,39.63414634146342,961.0,-29.29878048780488,-1300.0,0.010878010878010906,707.0,0.010878010878010906,-600.0,2.8708133971291865,296.0,8.459330143540669,-1768.0,1.416267942583732,11.271246477850676
2275,1343.0,2.9891304347826084,1978.0,9.891304347826086,4.619565217391305,1828.0,11098.6328125,708.0,88323.5294117645,3251.0,-99.1158536585366,3.0,3.0,5403319.0,1.089133089133089,39.93902439024391,1075.0,-32.774390243902445,-1310.0,0.011322011322011348,708.0,0.01132201132201135,-600.0,2.8708133971291865,312.0,8.535885167464114,-1784.0,1.492822966507177,11.318709522520598
2276,1343.0,3.152173913043478,1963.0,9.891304347826086,4.608695652173913,1829.0,11103.515625,710.0,81899.99999999984,3412.0,-104.02439024390245,3.0,3.0,5403479.0,1.0940170940170941,39.96951219512196,1185.0,-36.12804878048781,-1311.0,0.012210012210012234,710.0,0.012210012210012234,-600.0,2.8708133971291865,336.0,8.516746411483254,-1780.0,1.6076555023923444,11.358440812618683
2277,1344.0,3.3043478260869565,1949.0,9.880434782608695,4.630434782608695,1827.0,11108.3984375,708.0,88323.5294117645,3568.0,-108.78048780487806,3.0,3.0,5403639.0,1.098901098901099,40.09146341463415,1280.0,-39.024390243902445,-1315.0,0.011322011322011348,708.0,0.01132201132201135,-588.0,2.813397129186603,372.0,8.497607655502392,-1776.0,1.7799043062200957,11.400992602626394
2278,1349.0,3.391304347826087,1941.0,9.826086956521738,4.58695652173913,1831.0,11113.28125,707.0,91928.57142857119,3711.0,-113.14024390243904,3.0,3.0,5403799.0,1.1037851037851039,40.09146341463415,1355.0,-41.3109756097561,-1315.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,388.0,8.47846889952153,-1772.0,1.8564593301435406,11.36191445967782
2279,1357.0,3.543478260869565,1927.0,9.73913043478261,4.543478260869565,1835.0,11118.1640625,708.0,88323.5294117645,3852.0,-117.43902439024392,3.0,3.0,5403959.0,1.1086691086691087,40.54878048780488,1427.0,-43.50609756097561,-1330.0,0.011322011322011348,708.0,0.01132201132201135,-572.0,2.736842105263158,420.0,8.344497607655502,-1744.0,2.0095693779904304,11.315922168252945
2280,1365.0,3.5760869565217392,1924.0,9.652173913043478,4.456521739130435,1843.0,11123.046875,707.0,91928.57142857119,3996.0,-121.82926829268294,3.0,3.0,5404119.0,1.1135531135531136,40.85365853658537,1494.0,-45.54878048780488,-1340.0,0.010878010878010906,707.0,0.010878010878010906,-556.0,2.660287081339713,428.0,8.210526315789473,-1716.0,2.047846889952153,11.216659270013693
2281,1369.0,3.619565217391304,1920.0,9.608695652173912,4.423913043478261,1846.0,11127.9296875,709.0,84990.56603773567,4134.0,-126.03658536585367,3.0,3.0,5404279.0,1.1184371184371185,41.3719512195122,1550.0,-47.25609756097561,-1357.0,0.01176601176601179,709.0,0.011766011766011792,-528.0,2.526315789473684,436.0,8.191387559808613,-1712.0,2.0861244019138754,11.180308185166984
2282,1377.0,3.7282608695652173,1910.0,9.521739130434783,4.282608695652174,1859.0,11132.8125,707.0,91928.57142857119,4265.0,-130.03048780487805,3.0,3.0,5404439.0,1.1233211233211233,42.46951219512196,1606.0,-48.963414634146346,-1393.0,0.010878010878010906,707.0,0.010878010878010906,-528.0,2.526315789473684,452.0,8.057416267942584,-1684.0,2.1626794258373203,11.086215874664346
2283,1378.0,3.782608695652174,1905.0,9.51086956521739,4.25,1862.0,11137.6953125,707.0,91928.57142857119,4393.0,-133.9329268292683,3.0,3.0,5404599.0,1.1282051282051282,43.44512195121952,1641.0,-50.03048780487806,-1425.0,0.010878010878010906,707.0,0.010878010878010906,-520.0,2.488038277511962,464.0,8.038277511961722,-1680.0,2.2200956937799043,11.082746429969509
2284,1384.0,3.8369565217391304,1900.0,9.445652173913043,4.119565217391305,1874.0,11142.578125,708.0,88323.5294117645,4517.0,-137.71341463414635,3.0,3.0,5404759.0,1.133089133089133,44.75609756097561,1683.0,-51.3109756097561,-1468.0,0.011322011322011348,708.0,0.01132201132201135,-488.0,2.3349282296650715,472.0,8.019138755980862,-1676.0,2.2583732057416266,10.996062837243379
2285,1385.0,3.9239130434782608,1892.0,9.434782608695652,4.054347826086956,1880.0,11147.4609375,703.0,109865.85365853697,4635.0,-141.3109756097561,3.0,3.0,5404919.0,1.137973137973138,46.12804878048781,1723.0,-52.53048780487806,-1513.0,0.00910200910200907,703.0,0.00910200910200907,-492.0,2.354066985645933,504.0,8.076555023923445,-1688.0,2.4114832535885165,10.993177554329813
2286,1378.0,4.0,1885.0,9.51086956521739,3.902173913043478,1894.0,11152.34375,707.0,91928.57142857119,4759.0,-145.09146341463415,3.0,3.0,5405079.0,1.1428571428571428,47.65243902439025,1740.0,-53.04878048780488,-1563.0,0.010878010878010906,707.0,0.010878010878010906,-472.0,2.2583732057416266,520.0,8.17224880382775,-1708.0,2.488038277511962,11.031029015201415
2287,1366.0,4.065217391304348,1879.0,9.641304347826086,3.902173913043478,1894.0,11157.2265625,707.0,91928.57142857119,4871.0,-148.50609756097563,3.0,3.0,5405239.0,1.1477411477411477,48.71951219512196,1750.0,-53.35365853658537,-1598.0,0.010878010878010906,707.0,0.010878010878010906,-460.0,2.200956937799043,532.0,8.17224880382775,-1708.0,2.5454545454545454,11.167260327117415
2288,1354.0,4.141304347826087,1872.0,9.771739130434783,3.9565217391304346,1889.0,11162.109375,707.0,91928.57142857119,4991.0,-152.16463414634148,3.0,3.0,5405399.0,1.1526251526251525,49.78658536585366,1723.0,-52.53048780487806,-1633.0,0.010878010878010906,707.0,0.010878010878010906,-448.0,2.1435406698564594,556.0,8.459330143540669,-1768.0,2.660287081339713,11.326577223804431
2289,1337.0,4.195652173913043,1867.0,9.956521739130434,4.032608695652174,1882.0,11166.9921875,707.0,91928.57142857119,5103.0,-155.57926829268294,3.0,3.0,5405559.0,1.1575091575091576,50.64024390243903,1676.0,-51.09756097560976,-1661.0,0.010878010878010906,707.0,0.010878010878010906,-452.0,2.1626794258373203,572.0,8.61244019138756,-1800.0,2.736842105263158,11.53246526977158
2290,1323.0,4.369565217391305,1851.0,10.108695652173912,4.130434782608695,1873.0,11171.875,709.0,84990.56603773567,5225.0,-159.2987804878049,3.0,3.0,5405719.0,1.1623931623931625,51.737804878048784,1605.0,-48.9329268292683,-1697.0,0.01176601176601179,709.0,0.011766011766011792,-468.0,2.2392344497607652,604.0,8.842105263157894,-1848.0,2.889952153110048,11.76177365326758
2291,1305.0,4.510869565217392,1838.0,10.304347826086957,4.119565217391305,1874.0,11176.7578125,707.0,91928.57142857119,5326.0,-162.37804878048783,3.0,3.0,5405879.0,1.1672771672771673,52.713414634146346,1508.0,-45.97560975609756,-1729.0,0.010878010878010906,707.0,0.010878010878010906,-488.0,2.3349282296650715,644.0,9.09090909090909,-1900.0,3.0813397129186604,11.97907951120318
2292,1280.0,4.630434782608695,1827.0,10.576086956521738,4.173913043478261,1869.0,11181.640625,707.0,91928.57142857119,5434.0,-165.6707317073171,3.0,3.0,5406039.0,1.1721611721611722,53.29268292682927,1381.0,-42.10365853658537,-1748.0,0.010878010878010906,707.0,0.010878010878010906,-516.0,2.4688995215311005,680.0,9.39712918660287,-1964.0,3.253588516746411,12.276648226711542
2293,1252.0,4.793478260869565,1812.0,10.880434782608695,4.315217391304348,1856.0,11186.5234375,708.0,88323.5294117645,5533.0,-168.68902439024393,3.0,3.0,5406199.0,1.177045177045177,53.56707317073171,1225.0,-37.34756097560976,-1757.0,0.011322011322011348,708.0,0.01132201132201135,-532.0,2.5454545454545454,712.0,9.68421052631579,-2024.0,3.4066985645933014,12.648414763528502
2294,1233.0,4.913043478260869,1801.0,11.08695652173913,4.5,1839.0,11191.40625,708.0,88323.5294117645,5631.0,-171.6768292682927,3.0,3.0,5406359.0,1.181929181929182,54.085365853658544,1069.0,-32.59146341463415,-1774.0,0.011322011322011348,708.0,0.01132201132201135,-564.0,2.6985645933014353,736.0,9.913875598086124,-2072.0,3.5215311004784686,12.934782608695652
2295,1209.0,5.0978260869565215,1784.0,11.347826086956522,4.5,1839.0,11196.2890625,709.0,84990.56603773567,5707.0,-173.9939024390244,3.0,3.0,5406519.0,1.1868131868131868,54.085365853658544,902.0,-27.500000000000004,-1774.0,0.01176601176601179,709.0,0.011766011766011792,-576.0,2.755980861244019,764.0,10.200956937799043,-2132.0,3.6555023923444976,13.229171845307075
2296,1186.0,5.173913043478261,1777.0,11.597826086956522,4.554347826086956,1834.0,11201.171875,706.0,95840.42553191462,5784.0,-176.34146341463415,3.0,3.0,5406679.0,1.1916971916971917,53.8719512195122,713.0,-21.73780487804878,-1767.0,0.010434010434010463,706.0,0.010434010434010463,-600.0,2.8708133971291865,796.0,10.526315789473683,-2200.0,3.8086124401913874,13.491516973481769
2297,1160.0,5.391304347826087,1757.0,11.880434782608695,4.58695652173913,1831.0,11206.0546875,708.0,88323.5294117645,5861.0,-178.68902439024393,3.0,3.0,5406839.0,1.1965811965811965,53.84146341463415,533.0,-16.25,-1766.0,0.011322011322011348,708.0,0.01132201132201135,-592.0,2.832535885167464,836.0,10.870813397129186,-2272.0,4.0,13.829355130555877
2298,1140.0,5.456521739130435,1751.0,12.097826086956522,4.663043478260869,1824.0,11210.9375,706.0,95840.42553191462,5928.0,-180.7317073170732,3.0,3.0,5406999.0,1.2014652014652014,53.50609756097561,332.0,-10.121951219512196,-1755.0,0.010434010434010463,706.0,0.010434010434010463,-600.0,2.8708133971291865,860.0,11.10047846889952,-2320.0,4.114832535885167,14.0668048966352
2299,1116.0,5.58695652173913,1739.0,12.358695652173912,4.630434782608695,1827.0,11215.8203125,707.0,91928.57142857119,5978.0,-182.25609756097563,3.0,3.0,5407159.0,1.2063492063492063,52.957317073170735,153.0,-4.664634146341464,-1737.0,0.010878010878010906,707.0,0.010878010878010906,-588.0,2.813397129186603,908.0,11.444976076555024,-2392.0,4.344497607655502,14.331516586700035
2300,1094.0,5.673913043478261,1731.0,12.597826086956522,4.5978260869565215,1830.0,11220.703125,708.0,88323.5294117645,6002.0,-182.9878048780488,3.0,3.0,5407319.0,1.2112332112332111,52.6219512195122,-17.0,0.5182926829268293,-1726.0,0.011322011322011348,708.0,0.01132201132201135,-580.0,2.77511961722488,924.0,11.425837320574162,-2388.0,4.421052631578947,14.561542365699209
2301,1078.0,5.858695652173913,1714.0,12.771739130434781,4.58695652173913,1831.0,11225.5859375,707.0,91928.57142857119,6023.0,-183.62804878048783,3.0,3.0,5407479.0,1.216117216117216,51.85975609756098,-204.0,6.219512195121951,-1701.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,932.0,11.636363636363637,-2432.0,4.45933014354067,14.7811300411371
2302,1063.0,5.956521739130435,1705.0,12.934782608695652,4.554347826086956,1834.0,11230.46875,707.0,91928.57142857119,6036.0,-184.02439024390245,3.0,3.0,5407639.0,1.221001221001221,50.64024390243903,-355.0,10.823170731707318,-1661.0,0.010878010878010906,707.0,0.010878010878010906,-592.0,2.832535885167464,972.0,11.923444976076555,-2492.0,4.650717703349282,14.950947678456103
2303,1049.0,6.043478260869565,1697.0,13.08695652173913,4.554347826086956,1834.0,11235.3515625,708.0,88323.5294117645,6037.0,-184.0548780487805,3.0,3.0,5407799.0,1.225885225885226,49.176829268292686,-506.0,15.426829268292684,-1613.0,0.011322011322011348,708.0,0.01132201132201135,-572.0,2.736842105263158,1008.0,12.057416267942584,-2520.0,4.822966507177033,15.117345819040999
2304,1038.0,6.217391304347826,1681.0,13.206521739130434,4.554347826086956,1834.0,11240.234375,709.0,84990.56603773567,6027.0,-183.75000000000003,3.0,3.0,5407959.0,1.2307692307692308,47.835365853658544,-636.0,19.390243902439025,-1569.0,0.01176601176601179,709.0,0.011766011766011792,-568.0,2.7177033492822966,1016.0,12.267942583732056,-2564.0,4.861244019138756,15.290855280149888
2305,1025.0,6.326086956521739,1671.0,13.347826086956522,4.510869565217392,1838.0,11245.1171875,706.0,95840.42553191462,6011.0,-183.26219512195124,3.0,3.0,5408119.0,1.2356532356532357,46.585365853658544,-745.0,22.713414634146343,-1528.0,0.010434010434010463,706.0,0.010434010434010463,-568.0,2.7177033492822966,1032.0,12.30622009569378,-2572.0,4.937799043062201,15.444474146552094
2306,1024.0,6.4021739130434785,1664.0,13.358695652173912,4.5,1839.0,11250.0,706.0,95840.42553191462,5955.0,-181.5548780487805,3.0,3.0,5408279.0,1.2405372405372406,44.90853658536586,-838.0,25.54878048780488,-1473.0,0.010434010434010463,706.0,0.010434010434010463,-580.0,2.77511961722488,1048.0,12.363636363636363,-2584.0,5.0143540669856455,15.482008278652502
2307,1021.0,6.5,1655.0,13.391304347826086,4.510869565217392,1838.0,11254.8828125,707.0,91928.57142857119,5896.0,-179.75609756097563,3.0,3.0,5408439.0,1.2454212454212454,43.23170731707317,-909.0,27.713414634146343,-1418.0,0.010878010878010906,707.0,0.010878010878010906,-560.0,2.679425837320574,1076.0,12.382775119617225,-2588.0,5.148325358851674,15.553937648406283
2308,1021.0,6.58695652173913,1647.0,13.391304347826086,4.489130434782608,1840.0,11259.765625,708.0,88323.5294117645,5820.0,-177.43902439024393,3.0,3.0,5408599.0,1.2503052503052503,41.646341463414636,-957.0,29.176829268292686,-1366.0,0.011322011322011348,708.0,0.01132201132201135,-560.0,2.679425837320574,1096.0,12.382775119617225,-2588.0,5.244019138755981,15.584200987406412
2309,1025.0,6.728260869565217,1634.0,13.347826086956522,4.5,1839.0,11264.6484375,708.0,88323.5294117645,5727.0,-174.60365853658539,3.0,3.0,5408759.0,1.2551892551892552,40.1829268292683,-1015.0,30.945121951219516,-1318.0,0.011322011322011348,708.0,0.01132201132201135,-556.0,2.660287081339713,1128.0,12.382775119617225,-2588.0,5.3971291866028706,15.610379738384314
2310,1025.0,6.771739130434782,1630.0,13.347826086956522,4.456521739130435,1843.0,11269.53125,706.0,95840.42553191462,5632.0,-171.70731707317074,3.0,3.0,5408919.0,1.26007326007326,38.68902439024391,-1039.0,31.676829268292686,-1269.0,0.010434010434010463,706.0,0.010434010434010463,-564.0,2.6985645933014353,1144.0,12.344497607655502,-2580.0,5.473684210526316,15.616705738075519
2311,1029.0,6.891304347826087,1619.0,13.304347826086957,4.521739130434782,1837.0,11274.4140625,707.0,91928.57142857119,5513.0,-168.07926829268294,3.0,3.0,5409079.0,1.264957264957265,37.10365853658537,-1077.0,32.83536585365854,-1217.0,0.010878010878010906,707.0,0.010878010878010906,-580.0,2.77511961722488,1160.0,12.267942583732056,-2564.0,5.55023923444976,15.650618884107317
2312,1033.0,6.923913043478261,1616.0,13.26086956521739,4.521739130434782,1837.0,11279.296875,705.0,100099.99999999968,5388.0,-164.26829268292684,3.0,3.0,5409239.0,1.2698412698412698,35.701219512195124,-1111.0,33.8719512195122,-1171.0,0.009990009990010021,705.0,0.009990009990010023,-556.0,2.660287081339713,1176.0,12.30622009569378,-2572.0,5.626794258373206,15.62809515657818
2313,1040.0,7.010869565217391,1608.0,13.184782608695652,4.5978260869565215,1830.0,11284.1796875,708.0,88323.5294117645,5244.0,-159.87804878048783,3.0,3.0,5409399.0,1.2747252747252746,33.9329268292683,-1139.0,34.72560975609756,-1113.0,0.011322011322011348,708.0,0.01132201132201135,-564.0,2.6985645933014353,1184.0,12.17224880382775,-2544.0,5.665071770334928,15.624685252028366
2314,1045.0,7.032608695652174,1606.0,13.130434782608695,4.456521739130435,1843.0,11289.0625,707.0,91928.57142857119,5094.0,-155.3048780487805,3.0,3.0,5409559.0,1.2796092796092795,32.5,-1170.0,35.670731707317074,-1066.0,0.010878010878010906,707.0,0.010878010878010906,-560.0,2.679425837320574,1176.0,12.038277511961722,-2516.0,5.626794258373206,15.54755571328963
2315,1057.0,7.108695652173913,1599.0,13.0,4.489130434782608,1840.0,11293.9453125,707.0,91928.57142857119,4931.0,-150.33536585365854,3.0,3.0,5409719.0,1.2844932844932846,31.00609756097561,-1176.0,35.85365853658537,-1017.0,0.010878010878010906,707.0,0.010878010878010906,-568.0,2.7177033492822966,1180.0,11.923444976076555,-2492.0,5.645933014354067,15.481790785814404
2316,1064.0,7.0978260869565215,1600.0,12.92391304347826,4.391304347826087,1849.0,11298.828125,704.0,104755.81395348875,4751.0,-144.84756097560978,3.0,3.0,5409879.0,1.2893772893772895,29.512195121951223,-1184.0,36.09756097560976,-968.0,0.009546009546009511,704.0,0.009546009546009513,-560.0,2.679425837320574,1172.0,11.923444976076555,-2492.0,5.607655502392344,15.384739757022356
2317,1076.0,6.956521739130435,1613.0,12.793478260869565,4.423913043478261,1846.0,11303.7109375,707.0,91928.57142857119,4560.0,-139.02439024390245,3.0,3.0,5410039.0,1.2942612942612943,28.10975609756098,-1184.0,36.09756097560976,-922.0,0.010878010878010906,707.0,0.010878010878010906,-548.0,2.6220095693779903,1160.0,11.751196172248804,-2456.0,5.55023923444976,15.219634927769903
2318,1092.0,6.858695652173913,1622.0,12.619565217391305,4.315217391304348,1856.0,11308.59375,707.0,91928.57142857119,4362.0,-132.9878048780488,3.0,3.0,5410199.0,1.2991452991452992,26.89024390243903,-1167.0,35.57926829268293,-882.0,0.010878010878010906,707.0,0.010878010878010906,-544.0,2.602870813397129,1140.0,11.502392344497608,-2404.0,5.454545454545454,14.997207522047471
2319,1105.0,6.760869565217391,1631.0,12.478260869565217,4.271739130434782,1860.0,11313.4765625,707.0,91928.57142857119,4166.0,-127.01219512195124,3.0,3.0,5410359.0,1.304029304029304,25.792682926829272,-1129.0,34.420731707317074,-846.0,0.010878010878010906,707.0,0.010878010878010906,-508.0,2.430622009569378,1112.0,11.311004784688995,-2364.0,5.320574162679426,14.821069691668445
