,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2259,1581.0,2.260869565217391,2045.0,7.304347826086956,2201.0,0.5652173913043478,60131.8359375,91928.57142857119,707.0,-397.95731707317077,13053.0,3.0,3.0,9.015873015873016,3131197.0,-6927.0,-194.5426829268293,6381.0,211.18902439024393,0.010878010878010906,707.0,0.010878010878010906,304.0,-1.4545454545454546,5.282296650717703,116.0,-1104.0,0.5550239234449761,7.667104998291102
2260,1546.0,2.4347826086956523,2029.0,7.684782608695652,2208.0,0.4891304347826087,60136.71875,88323.5294117645,708.0,-410.8536585365854,13476.0,3.0,3.0,9.02075702075702,3131357.0,-6341.0,-186.5548780487805,6119.0,193.32317073170734,0.011322011322011348,708.0,0.01132201132201135,328.0,-1.569377990430622,5.85645933014354,152.0,-1224.0,0.7272727272727273,8.076094271165276
2261,1496.0,2.7717391304347827,1998.0,8.228260869565217,2216.0,0.40217391304347827,60141.6015625,95840.42553191462,706.0,-422.2256097560976,13849.0,3.0,3.0,9.025641025641026,3131517.0,-5658.0,-178.59756097560978,5858.0,172.50000000000003,0.010434010434010463,706.0,0.010434010434010463,332.0,-1.588516746411483,6.583732057416268,268.0,-1376.0,1.2822966507177034,8.691867382854745
2262,1429.0,3.434782608695652,1937.0,8.956521739130434,2212.0,0.44565217391304346,60146.484375,91928.57142857119,707.0,-431.6463414634147,14158.0,3.0,3.0,9.03052503052503,3131677.0,-4973.0,-171.7378048780488,5633.0,151.6158536585366,0.010878010878010906,707.0,0.010878010878010906,352.0,-1.6842105263157894,7.291866028708133,460.0,-1524.0,2.200956937799043,9.602896390809784
2263,1378.0,4.456521739130435,1843.0,9.51086956521739,2227.0,0.2826086956521739,60151.3671875,88323.5294117645,708.0,-439.7865853658537,14425.0,3.0,3.0,9.035409035409035,3131837.0,-4447.0,-164.2987804878049,5389.0,135.57926829268294,0.011322011322011348,708.0,0.01132201132201135,372.0,-1.7799043062200957,8.019138755980862,708.0,-1676.0,3.38755980861244,10.507002121098997
2264,1326.0,5.5,1747.0,10.076086956521738,2236.0,0.18478260869565216,60156.25,91928.57142857119,707.0,-447.5914634146342,14681.0,3.0,3.0,9.04029304029304,3131997.0,-4033.0,-156.52439024390245,5134.0,122.95731707317074,0.010878010878010906,707.0,0.010878010878010906,400.0,-1.9138755980861244,8.669856459330143,944.0,-1812.0,4.516746411483253,11.480926485604892
2265,1277.0,6.673913043478261,1639.0,10.608695652173912,2245.0,0.08695652173913043,60161.1328125,81899.99999999984,710.0,-453.56707317073176,14877.0,3.0,3.0,9.045177045177045,3132157.0,-3756.0,-147.9268292682927,4852.0,114.51219512195124,0.012210012210012234,710.0,0.012210012210012234,432.0,-2.0669856459330145,9.205741626794259,1236.0,-1924.0,5.913875598086124,12.533678637536385
2266,1234.0,7.869565217391304,1529.0,11.076086956521738,2272.0,-0.20652173913043478,60166.015625,91928.57142857119,707.0,-458.7804878048781,15048.0,3.0,3.0,9.05006105006105,3132317.0,-3564.0,-139.359756097561,4571.0,108.65853658536587,0.010878010878010906,707.0,0.010878010878010906,492.0,-2.354066985645933,9.779904306220095,1524.0,-2044.0,7.291866028708133,13.588686846341684
2267,1193.0,9.021739130434783,1423.0,11.521739130434783,2291.0,-0.41304347826086957,60170.8984375,84990.56603773567,709.0,-462.469512195122,15169.0,3.0,3.0,9.054945054945055,3132477.0,-3414.0,-129.2987804878049,4241.0,104.08536585365854,0.01176601176601179,709.0,0.011766011766011792,544.0,-2.602870813397129,10.16267942583732,1784.0,-2124.0,8.535885167464114,14.63942807770659
2268,1154.0,9.945652173913043,1338.0,11.945652173913043,2305.0,-0.5652173913043478,60175.78125,88323.5294117645,708.0,-465.88414634146346,15281.0,3.0,3.0,9.05982905982906,3132637.0,-3363.0,-119.42073170731709,3917.0,102.53048780487806,0.011322011322011348,708.0,0.01132201132201135,560.0,-2.679425837320574,10.641148325358852,1960.0,-2224.0,9.37799043062201,15.55423009100764
2269,1120.0,10.67391304347826,1271.0,12.315217391304348,2312.0,-0.6413043478260869,60180.6640625,91928.57142857119,707.0,-469.20731707317077,15390.0,3.0,3.0,9.064713064713064,3132797.0,-3410.0,-109.29878048780489,3585.0,103.96341463414635,0.010878010878010906,707.0,0.010878010878010906,560.0,-2.679425837320574,11.119617224880383,2092.0,-2324.0,10.009569377990431,16.3097599712982
2270,1087.0,11.369565217391305,1207.0,12.67391304347826,2321.0,-0.7391304347826086,60185.546875,95840.42553191462,706.0,-472.7134146341464,15505.0,3.0,3.0,9.06959706959707,3132957.0,-3517.0,-99.23780487804879,3255.0,107.22560975609757,0.010434010434010463,706.0,0.010434010434010463,596.0,-2.851674641148325,11.349282296650717,2260.0,-2372.0,10.813397129186603,17.04234135515964
2271,1068.0,12.17391304347826,1133.0,12.880434782608695,2332.0,-0.858695652173913,60190.4296875,100099.99999999968,705.0,-475.45731707317077,15595.0,3.0,3.0,9.074481074481074,3133117.0,-3647.0,-88.8109756097561,2913.0,111.18902439024392,0.009990009990010021,705.0,0.009990009990010023,632.0,-3.0239234449760763,11.444976076555024,2368.0,-2392.0,11.330143540669855,17.74393184168234
2272,1051.0,13.054347826086957,1052.0,13.065217391304348,2348.0,-1.0326086956521738,60195.3125,91928.57142857119,707.0,-477.31707317073176,15656.0,3.0,3.0,9.079365079365079,3133277.0,-3801.0,-76.76829268292684,2518.0,115.88414634146342,0.010878010878010906,707.0,0.010878010878010906,660.0,-3.1578947368421053,11.636363636363637,2576.0,-2432.0,12.325358851674642,18.49816702716351
2273,1035.0,13.728260869565217,990.0,13.239130434782608,2352.0,-1.076086956521739,60200.1953125,88323.5294117645,708.0,-480.36585365853665,15756.0,3.0,3.0,9.084249084249084,3133437.0,-3984.0,-64.57317073170732,2118.0,121.46341463414635,0.011322011322011348,708.0,0.01132201132201135,676.0,-3.2344497607655502,11.808612440191387,2740.0,-2468.0,13.110047846889952,19.102295262874012
2274,1012.0,14.16304347826087,950.0,13.489130434782608,2343.0,-0.9782608695652174,60205.078125,88323.5294117645,708.0,-483.87195121951225,15871.0,3.0,3.0,9.089133089133089,3133597.0,-4236.0,-53.14024390243903,1743.0,129.14634146341464,0.011322011322011348,708.0,0.01132201132201135,624.0,-2.985645933014354,12.114832535885167,2840.0,-2532.0,13.588516746411482,19.58329478873789
2275,991.0,14.108695652173912,955.0,13.717391304347826,2322.0,-0.75,60209.9609375,88323.5294117645,708.0,-488.4756097560976,16022.0,3.0,3.0,9.094017094017094,3133757.0,-4510.0,-42.01219512195122,1378.0,137.5,0.011322011322011348,708.0,0.01132201132201135,580.0,-2.77511961722488,12.363636363636363,2800.0,-2584.0,13.39712918660287,19.692247642213633
2276,969.0,13.67391304347826,995.0,13.956521739130434,2289.0,-0.3913043478260869,60214.84375,84990.56603773567,709.0,-495.0304878048781,16237.0,3.0,3.0,9.098901098901099,3133917.0,-4842.0,-31.12804878048781,1021.0,147.6219512195122,0.01176601176601179,709.0,0.011766011766011792,540.0,-2.5837320574162677,12.61244019138756,2680.0,-2636.0,12.822966507177034,19.542607709004773
2277,952.0,12.880434782608695,1068.0,14.141304347826086,2287.0,-0.3695652173913043,60219.7265625,88323.5294117645,708.0,-501.12804878048786,16437.0,3.0,3.0,9.103785103785103,3134077.0,-5121.0,-21.00609756097561,689.0,156.12804878048783,0.011322011322011348,708.0,0.01132201132201135,516.0,-2.4688995215311005,12.842105263157894,2468.0,-2684.0,11.808612440191387,19.13161434110531
2278,945.0,11.902173913043478,1158.0,14.217391304347826,2273.0,-0.21739130434782608,60224.609375,84990.56603773567,709.0,-506.18902439024396,16603.0,3.0,3.0,9.108669108669108,3134237.0,-5324.0,-10.121951219512196,332.0,162.31707317073173,0.01176601176601179,709.0,0.011766011766011792,476.0,-2.277511961722488,12.861244019138756,2216.0,-2688.0,10.602870813397129,18.5430099589167
2279,944.0,10.880434782608695,1252.0,14.228260869565217,2265.0,-0.13043478260869565,60229.4921875,88323.5294117645,708.0,-510.1524390243903,16733.0,3.0,3.0,9.113553113553113,3134397.0,-5487.0,2.4695121951219514,-81.0,167.28658536585368,0.011322011322011348,708.0,0.01132201132201135,452.0,-2.1626794258373203,12.880382775119617,1980.0,-2692.0,9.473684210526315,17.91212666501429
2280,936.0,9.73913043478261,1357.0,14.315217391304348,2257.0,-0.043478260869565216,60234.375,88323.5294117645,708.0,-511.85975609756105,16789.0,3.0,3.0,9.118437118437118,3134557.0,-5465.0,18.10975609756098,-594.0,166.6158536585366,0.011322011322011348,708.0,0.01132201132201135,416.0,-1.9904306220095693,13.07177033492823,1696.0,-2732.0,8.114832535885167,17.314098328968203
2281,918.0,8.717391304347826,1451.0,14.51086956521739,2259.0,-0.06521739130434782,60239.2578125,95840.42553191462,706.0,-513.4146341463415,16840.0,3.0,3.0,9.123321123321123,3134717.0,-5338.0,35.457317073170735,-1163.0,162.7439024390244,0.010434010434010463,706.0,0.010434010434010463,384.0,-1.8373205741626792,13.39712918660287,1444.0,-2800.0,6.909090909090909,16.9281570172302
2282,877.0,7.554347826086956,1558.0,14.956521739130434,2237.0,0.17391304347826086,60244.140625,100099.99999999968,705.0,-514.4817073170732,16875.0,3.0,3.0,9.128205128205128,3134877.0,-5064.0,54.84756097560976,-1799.0,154.39024390243904,0.009990009990010021,705.0,0.009990009990010023,328.0,-1.569377990430622,14.086124401913874,1192.0,-2944.0,5.70334928229665,16.756967486907584
2283,816.0,6.510869565217391,1654.0,15.619565217391305,2219.0,0.3695652173913043,60249.0234375,88323.5294117645,708.0,-515.4268292682927,16906.0,3.0,3.0,9.133089133089133,3135037.0,-4666.0,73.96341463414635,-2426.0,142.25609756097563,0.011322011322011348,708.0,0.01132201132201135,272.0,-1.3014354066985645,14.966507177033492,940.0,-3128.0,4.497607655502392,16.926275979243627
2284,728.0,5.423913043478261,1754.0,16.57608695652174,2198.0,0.5978260869565217,60253.90625,95840.42553191462,706.0,-516.0975609756098,16928.0,3.0,3.0,9.137973137973137,3135197.0,-4134.0,93.29268292682927,-3060.0,126.03658536585367,0.010434010434010463,706.0,0.010434010434010463,180.0,-0.8612440191387559,16.306220095693778,692.0,-3408.0,3.311004784688995,17.451157197264294
2285,619.0,4.478260869565217,1841.0,17.76086956521739,2162.0,0.9891304347826086,60258.7890625,91928.57142857119,707.0,-515.7621951219513,16917.0,3.0,3.0,9.142857142857142,3135357.0,-3517.0,111.4939024390244,-3657.0,107.22560975609757,0.010878010878010906,707.0,0.010878010878010906,124.0,-0.5933014354066986,17.779904306220097,484.0,-3716.0,2.3157894736842106,18.343437168250603
2286,493.0,3.608695652173913,1921.0,19.130434782608695,2145.0,1.1739130434782608,60263.671875,91928.57142857119,707.0,-512.8353658536586,16821.0,3.0,3.0,9.147741147741147,3135517.0,-2695.0,128.9329268292683,-4229.0,82.16463414634147,0.010878010878010906,707.0,0.010878010878010906,88.0,-0.42105263157894735,19.904306220095695,280.0,-4160.0,1.339712918660287,19.503186691290015
2287,345.0,2.8478260869565215,1991.0,20.73913043478261,2111.0,1.5434782608695652,60268.5546875,88323.5294117645,708.0,-508.14024390243907,16667.0,3.0,3.0,9.152625152625152,3135677.0,-1812.0,143.56707317073173,-4709.0,55.243902439024396,0.011322011322011348,708.0,0.01132201132201135,24.0,-0.11483253588516745,20.650717703349283,192.0,-4316.0,0.9186602870813396,20.990568590542118
2288,178.0,2.3369565217391304,2038.0,22.554347826086957,2077.0,1.9130434782608696,60273.4375,91928.57142857119,707.0,-502.2865853658537,16475.0,3.0,3.0,9.157509157509157,3135837.0,-954.0,154.78658536585368,-5077.0,29.08536585365854,0.010878010878010906,707.0,0.010878010878010906,-92.0,0.4401913875598086,22.77511961722488,72.0,-4760.0,0.34449760765550236,22.755652198834667
2289,16.0,2.1630434782608696,2054.0,24.315217391304348,2032.0,2.402173913043478,60278.3203125,91928.57142857119,707.0,-494.51219512195127,16220.0,3.0,3.0,9.162393162393162,3135997.0,-132.0,163.8109756097561,-5373.0,4.024390243902439,0.010878010878010906,707.0,0.010878010878010906,-204.0,0.9760765550239234,25.033492822966505,24.0,-5232.0,0.11483253588516745,24.529145794008866
2290,2.0,2.282608695652174,2043.0,24.467391304347824,1986.0,2.902173913043478,60283.203125,91928.57142857119,707.0,-486.49390243902445,15957.0,3.0,3.0,9.167277167277167,3136157.0,725.0,170.51829268292684,-5593.0,-22.103658536585368,0.010878010878010906,707.0,0.010878010878010906,-284.0,1.3588516746411483,27.38755980861244,100.0,-5724.0,0.4784688995215311,24.744416604945297
2291,1.0,2.717391304347826,2003.0,24.478260869565215,1941.0,3.391304347826087,60288.0859375,91928.57142857119,707.0,-476.89024390243907,15642.0,3.0,3.0,9.172161172161172,3136317.0,1579.0,173.84146341463415,-5702.0,-48.14024390243903,0.010878010878010906,707.0,0.010878010878010906,-416.0,1.9904306220095693,29.799043062200955,232.0,-6228.0,1.1100478468899522,24.86102202000185
2292,1.0,3.467391304347826,1934.0,24.478260869565215,1878.0,4.076086956521739,60292.96875,95840.42553191462,706.0,-467.43902439024396,15332.0,3.0,3.0,9.177045177045176,3136477.0,2364.0,173.1707317073171,-5680.0,-72.07317073170732,0.010434010434010463,706.0,0.010434010434010463,-560.0,2.679425837320574,32.21052631578947,392.0,-6732.0,1.875598086124402,25.05638726019937
2293,1.0,4.478260869565217,1841.0,24.478260869565215,1798.0,4.945652173913043,60297.8515625,91928.57142857119,707.0,-454.6036585365854,14911.0,3.0,3.0,9.181929181929181,3136637.0,2975.0,166.46341463414635,-5460.0,-90.70121951219512,0.010878010878010906,707.0,0.010878010878010906,-748.0,3.5789473684210527,34.31578947368421,660.0,-7172.0,3.1578947368421053,25.371234716499263
2294,1.0,5.815217391304348,1718.0,24.478260869565215,1686.0,6.163043478260869,60302.734375,91928.57142857119,707.0,-440.45731707317077,14447.0,3.0,3.0,9.186813186813186,3136797.0,3442.0,158.01829268292684,-5183.0,-104.93902439024392,0.010878010878010906,707.0,0.010878010878010906,-1048.0,5.0143540669856455,35.80861244019139,1012.0,-7484.0,4.842105263157895,25.90338034738999
2295,1.0,7.565217391304348,1557.0,24.478260869565215,1579.0,7.326086956521739,60307.6171875,91928.57142857119,707.0,-424.39024390243907,13920.0,3.0,3.0,9.191697191697191,3136957.0,3836.0,149.72560975609758,-4911.0,-116.95121951219514,0.010878010878010906,707.0,0.010878010878010906,-1288.0,6.162679425837321,36.66985645933014,1472.0,-7664.0,7.043062200956937,26.6475011862407
2296,1.0,9.402173913043478,1388.0,24.478260869565215,1497.0,8.217391304347826,60312.5,91928.57142857119,707.0,-407.7743902439025,13375.0,3.0,3.0,9.196581196581196,3137117.0,4220.0,140.76219512195124,-4617.0,-128.65853658536585,0.010878010878010906,707.0,0.010878010878010906,-1440.0,6.889952153110047,36.65071770334928,1900.0,-7660.0,9.09090909090909,27.479294920692094
2297,1.0,11.152173913043478,1227.0,24.478260869565215,1442.0,8.815217391304348,60317.3828125,84990.56603773567,709.0,-390.06097560975616,12794.0,3.0,3.0,9.2014652014652,3137277.0,4419.0,130.15243902439025,-4269.0,-134.72560975609758,0.01176601176601179,709.0,0.011766011766011792,-1600.0,7.655502392344498,35.751196172248804,2236.0,-7472.0,10.698564593301436,28.306612228262317
2298,1.0,12.369565217391305,1115.0,24.478260869565215,1353.0,9.782608695652174,60322.265625,91928.57142857119,707.0,-371.859756097561,12197.0,3.0,3.0,9.206349206349206,3137437.0,4402.0,115.73170731707319,-3796.0,-134.20731707317074,0.010878010878010906,707.0,0.010878010878010906,-1820.0,8.708133971291865,34.64114832535885,2524.0,-7240.0,12.076555023923445,29.11856507038137
2299,1.0,13.58695652173913,1003.0,24.478260869565215,1273.0,10.652173913043478,60327.1484375,84990.56603773567,709.0,-352.7439024390244,11570.0,3.0,3.0,9.21123321123321,3137597.0,4271.0,97.71341463414635,-3205.0,-130.21341463414635,0.01176601176601179,709.0,0.011766011766011792,-1976.0,9.454545454545455,33.11004784688995,2812.0,-6920.0,13.454545454545453,29.95428937223918
2300,1.0,14.91304347826087,881.0,24.478260869565215,1225.0,11.17391304347826,60332.03125,88323.5294117645,708.0,-334.0853658536586,10958.0,3.0,3.0,9.216117216117215,3137757.0,4100.0,78.10975609756099,-2562.0,-125.00000000000001,0.011322011322011348,708.0,0.01132201132201135,-2020.0,9.665071770334928,31.25358851674641,3120.0,-6532.0,14.92822966507177,30.764272357496125
2301,1.0,16.315217391304348,752.0,24.478260869565215,1201.0,11.434782608695652,60336.9140625,95840.42553191462,706.0,-313.9634146341464,10298.0,3.0,3.0,9.22100122100122,3137917.0,3802.0,55.365853658536594,-1816.0,-115.91463414634147,0.010434010434010463,706.0,0.010434010434010463,-2044.0,9.779904306220095,29.320574162679424,3468.0,-6128.0,16.593301435406698,31.56146110420327
2302,1.0,17.67391304347826,627.0,24.478260869565215,1197.0,11.478260869565217,60341.796875,91928.57142857119,707.0,-291.859756097561,9573.0,3.0,3.0,9.225885225885225,3138077.0,3382.0,28.353658536585368,-930.0,-103.10975609756099,0.010878010878010906,707.0,0.010878010878010906,-1988.0,9.511961722488039,26.92822966507177,3764.0,-5628.0,18.00956937799043,32.30020015505648
2303,8.0,18.891304347826086,515.0,24.402173913043477,1247.0,10.934782608695652,60346.6796875,104755.81395348875,704.0,-268.5975609756098,8810.0,3.0,3.0,9.23076923076923,3138237.0,2825.0,4.146341463414634,-136.0,-86.12804878048782,0.009546009546009511,704.0,0.009546009546009513,-1896.0,9.07177033492823,25.51196172248804,3892.0,-5332.0,18.62200956937799,32.74014267446074
2304,166.0,19.608695652173914,449.0,22.684782608695652,1373.0,9.565217391304348,60351.5625,91928.57142857119,707.0,-243.96341463414637,8002.0,3.0,3.0,9.235653235653235,3138397.0,2162.0,-13.719512195121952,450.0,-65.91463414634147,0.010878010878010906,707.0,0.010878010878010906,-1568.0,7.502392344497608,22.507177033492823,4044.0,-4704.0,19.349282296650717,31.47369839923926
2305,408.0,19.77173913043478,434.0,20.054347826086957,1568.0,7.445652173913043,60356.4453125,91928.57142857119,707.0,-219.26829268292684,7192.0,3.0,3.0,9.24053724053724,3138557.0,1370.0,-20.121951219512198,660.0,-41.768292682926834,0.010878010878010906,707.0,0.010878010878010906,-1068.0,5.110047846889952,19.10047846889952,4044.0,-3992.0,19.349282296650717,29.129645917287437
2306,659.0,19.163043478260867,490.0,17.32608695652174,1785.0,5.08695652173913,60361.328125,91928.57142857119,707.0,-193.9939024390244,6363.0,3.0,3.0,9.245421245421245,3138717.0,471.0,-13.04878048780488,428.0,-14.359756097560977,0.010878010878010906,707.0,0.010878010878010906,-588.0,2.813397129186603,16.019138755980862,3836.0,-3348.0,18.354066985645932,26.330451025926866
2307,871.0,17.717391304347824,623.0,15.021739130434781,1976.0,3.010869565217391,60366.2109375,100099.99999999968,705.0,-168.71951219512198,5534.0,3.0,3.0,9.25030525030525,3138877.0,-511.0,5.609756097560976,-184.0,15.579268292682928,0.009990009990010021,705.0,0.009990009990010023,-144.0,0.6889952153110047,13.320574162679426,3452.0,-2784.0,16.516746411483254,23.42272265713292
2308,1031.0,15.880434782608695,792.0,13.282608695652174,2084.0,1.8369565217391304,60371.09375,88323.5294117645,708.0,-145.88414634146343,4785.0,3.0,3.0,9.255189255189256,3139037.0,-1517.0,27.682926829268297,-908.0,46.25000000000001,0.011322011322011348,708.0,0.01132201132201135,92.0,-0.4401913875598086,11.636363636363637,2988.0,-2432.0,14.296650717703349,20.784376630278395
2309,1100.0,13.891304347826086,975.0,12.532608695652174,2144.0,1.184782608695652,60375.9765625,91928.57142857119,707.0,-125.45731707317074,4115.0,3.0,3.0,9.260073260073261,3139197.0,-2401.0,45.213414634146346,-1483.0,73.20121951219512,0.010878010878010906,707.0,0.010878010878010906,184.0,-0.8803827751196172,11.138755980861244,2504.0,-2328.0,11.980861244019138,18.746688428416793
2310,1098.0,11.880434782608695,1160.0,12.554347826086957,2142.0,1.2065217391304348,60380.859375,88323.5294117645,708.0,-107.92682926829269,3540.0,3.0,3.0,9.264957264957266,3139357.0,-3073.0,55.94512195121952,-1835.0,93.68902439024392,0.011322011322011348,708.0,0.01132201132201135,136.0,-0.6507177033492823,11.521531100478468,2064.0,-2408.0,9.875598086124402,17.326629062491847
2311,1051.0,9.978260869565217,1335.0,13.065217391304348,2080.0,1.8804347826086956,60385.7421875,91928.57142857119,707.0,-94.35975609756099,3095.0,3.0,3.0,9.26984126984127,3139517.0,-3545.0,60.1219512195122,-1972.0,108.07926829268294,0.010878010878010906,707.0,0.010878010878010906,-32.0,0.15311004784688995,12.229665071770334,1664.0,-2556.0,7.961722488038277,16.54695230049276
2312,996.0,8.17391304347826,1501.0,13.66304347826087,2032.0,2.402173913043478,60390.625,91928.57142857119,707.0,-82.65243902439025,2711.0,3.0,3.0,9.274725274725276,3139677.0,-3802.0,61.98170731707317,-2033.0,115.91463414634147,0.010878010878010906,707.0,0.010878010878010906,-132.0,0.631578947368421,12.995215311004785,1260.0,-2716.0,6.028708133971292,16.10161641077372
2313,956.0,6.695652173913043,1637.0,14.097826086956522,2000.0,2.75,60395.5078125,84990.56603773567,709.0,-70.70121951219512,2319.0,3.0,3.0,9.27960927960928,3139837.0,-3855.0,62.6829268292683,-2056.0,117.53048780487806,0.01176601176601179,709.0,0.011766011766011792,-200.0,0.9569377990430622,13.492822966507177,908.0,-2820.0,4.344497607655502,15.847490602997633
2314,934.0,5.608695652173913,1737.0,14.33695652173913,1995.0,2.8043478260869565,60400.390625,91928.57142857119,707.0,-57.34756097560976,1881.0,3.0,3.0,9.284493284493285,3139997.0,-3596.0,61.03658536585366,-2002.0,109.63414634146342,0.010878010878010906,707.0,0.010878010878010906,-168.0,0.8038277511961722,13.665071770334928,728.0,-2856.0,3.4832535885167464,15.648327576921163
2315,932.0,4.934782608695652,1799.0,14.358695652173912,1983.0,2.934782608695652,60405.2734375,91928.57142857119,707.0,-42.59146341463415,1397.0,3.0,3.0,9.28937728937729,3140157.0,-3284.0,59.146341463414636,-1940.0,100.1219512195122,0.010878010878010906,707.0,0.010878010878010906,-280.0,1.339712918660287,13.569377990430622,588.0,-2836.0,2.813397129186603,15.464060565942747
2316,937.0,4.565217391304348,1833.0,14.304347826086957,1944.0,3.358695652173913,60410.15625,95840.42553191462,706.0,-28.445121951219516,933.0,3.0,3.0,9.294261294261295,3140317.0,-2942.0,54.60365853658537,-1791.0,89.69512195121952,0.010434010434010463,706.0,0.010434010434010463,-388.0,1.8564593301435406,13.358851674641148,576.0,-2792.0,2.755980861244019,15.386241030332206
2317,967.0,4.510869565217392,1838.0,13.978260869565217,1896.0,3.8804347826086953,60415.0390625,91928.57142857119,707.0,-15.182926829268293,498.0,3.0,3.0,9.2991452991453,3140477.0,-2611.0,51.03658536585366,-1674.0,79.60365853658537,0.010878010878010906,707.0,0.010878010878010906,-464.0,2.2200956937799043,13.014354066985645,548.0,-2720.0,2.6220095693779903,15.192020776516271
2318,999.0,4.33695652173913,1854.0,13.630434782608695,1865.0,4.217391304347826,60419.921875,88323.5294117645,708.0,-4.207317073170732,138.0,3.0,3.0,9.304029304029305,3140637.0,-2323.0,48.32317073170732,-1585.0,70.82317073170732,0.011322011322011348,708.0,0.01132201132201135,-564.0,2.6985645933014353,12.727272727272727,556.0,-2660.0,2.660287081339713,14.912556241248286
2319,1041.0,4.25,1862.0,13.17391304347826,1840.0,4.489130434782608,60424.8046875,115500.00000000041,702.0,5.365853658536586,-176.0,3.0,3.0,9.30891330891331,3140797.0,-2020.0,46.951219512195124,-1540.0,61.585365853658544,0.008658008658008629,702.0,0.008658008658008627,-588.0,2.813397129186603,12.153110047846889,520.0,-2540.0,2.488038277511962,14.552208661836117
2320,1075.0,3.9565217391304346,1889.0,12.804347826086957,1805.0,4.869565217391305,60429.6875,91928.57142857119,707.0,14.176829268292684,-465.0,3.0,3.0,9.313797313797314,3140957.0,-1709.0,46.768292682926834,-1534.0,52.10365853658537,0.010878010878010906,707.0,0.010878010878010906,-660.0,3.1578947368421053,11.674641148325358,432.0,-2440.0,2.0669856459330145,14.258963950093174
2321,1103.0,3.4239130434782608,1938.0,12.5,1787.0,5.065217391304348,60434.5703125,91928.57142857119,707.0,21.250000000000004,-697.0,3.0,3.0,9.31868131868132,3141117.0,-1335.0,46.09756097560976,-1512.0,40.701219512195124,0.010878010878010906,707.0,0.010878010878010906,-728.0,3.4832535885167464,11.425837320574162,328.0,-2388.0,1.569377990430622,13.91508561779167
2322,1128.0,2.858695652173913,1990.0,12.228260869565217,1785.0,5.08695652173913,60439.453125,91928.57142857119,707.0,26.09756097560976,-856.0,3.0,3.0,9.323565323565324,3141277.0,-881.0,46.18902439024391,-1515.0,26.85975609756098,0.010878010878010906,707.0,0.010878010878010906,-712.0,3.4066985645933014,11.10047846889952,200.0,-2320.0,0.9569377990430622,13.549156113203589
2323,1147.0,2.3260869565217392,2039.0,12.021739130434783,1801.0,4.913043478260869,60444.3359375,84990.56603773567,709.0,28.871951219512198,-947.0,3.0,3.0,9.328449328449329,3141437.0,-363.0,46.4329268292683,-1523.0,11.067073170731708,0.01176601176601179,709.0,0.011766011766011792,-664.0,3.177033492822966,10.794258373205741,88.0,-2256.0,0.42105263157894735,13.193592705128088
2324,1165.0,1.967391304347826,2072.0,11.826086956521738,1832.0,4.576086956521739,60449.21875,91928.57142857119,707.0,30.365853658536587,-996.0,3.0,3.0,9.333333333333334,3141597.0,264.0,45.304878048780495,-1486.0,-8.048780487804878,0.010878010878010906,707.0,0.010878010878010906,-556.0,2.660287081339713,10.679425837320574,-4.0,-2232.0,-0.019138755980861243,12.83228479582983
2325,1177.0,1.7065217391304348,2096.0,11.695652173913043,1869.0,4.173913043478261,60454.1015625,91928.57142857119,707.0,31.12804878048781,-1021.0,3.0,3.0,9.338217338217339,3141757.0,971.0,42.926829268292686,-1408.0,-29.603658536585368,0.010878010878010906,707.0,0.010878010878010906,-480.0,2.2966507177033493,10.545454545454545,-72.0,-2204.0,-0.34449760765550236,12.534833318149852
2326,1185.0,1.4782608695652173,2117.0,11.608695652173912,1890.0,3.9456521739130435,60458.984375,88323.5294117645,708.0,30.792682926829272,-1010.0,3.0,3.0,9.343101343101344,3141917.0,1739.0,39.08536585365854,-1282.0,-53.018292682926834,0.011322011322011348,708.0,0.01132201132201135,-432.0,2.0669856459330145,10.411483253588516,-96.0,-2176.0,-0.4593301435406698,12.349706110705386
2327,1188.0,1.315217391304348,2132.0,11.576086956521738,1903.0,3.8043478260869565,60463.8671875,88323.5294117645,708.0,30.701219512195124,-1007.0,3.0,3.0,9.347985347985349,3142077.0,2548.0,33.75,-1107.0,-77.6829268292683,0.011322011322011348,708.0,0.01132201132201135,-392.0,1.875598086124402,10.392344497607654,-132.0,-2172.0,-0.631578947368421,12.255963788833364
