,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4149,5.706521739130435,1338.0,1728.0,9.945652173913043,7.0,1609.0,20249.0234375,88323.5294117645,708.0,-2957.0,90.15243902439025,3.0,3.0,10.241758241758241,3948185.0,-793.0,-38.59756097560976,24.176829268292686,1266.0,0.01132201132201135,0.011322011322011348,708.0,-1128.0,5.3971291866028706,904.0,8.555023923444976,-1788.0,4.325358851674641,13.434298921924785
4150,5.673913043478261,1342.0,1731.0,9.902173913043478,7.054347826086956,1604.0,20253.90625,91928.57142857119,707.0,-2974.0,90.67073170731709,3.0,3.0,10.246642246642246,3948345.0,-798.0,-39.451219512195124,24.32926829268293,1294.0,0.010878010878010906,0.010878010878010906,707.0,-1128.0,5.3971291866028706,888.0,8.47846889952153,-1772.0,4.248803827751196,13.41678652586115
4151,5.695652173913043,1348.0,1729.0,9.83695652173913,7.108695652173913,1599.0,20258.7890625,91928.57142857119,707.0,-2986.0,91.03658536585367,3.0,3.0,10.25152625152625,3948505.0,-808.0,-40.701219512195124,24.634146341463417,1335.0,0.010878010878010906,0.010878010878010906,707.0,-1140.0,5.454545454545454,896.0,8.47846889952153,-1772.0,4.287081339712919,13.406704336712385
4152,5.641304347826087,1350.0,1734.0,9.815217391304348,7.130434782608695,1597.0,20263.671875,88323.5294117645,708.0,-3008.0,91.70731707317074,3.0,3.0,10.256410256410257,3948665.0,-816.0,-41.79878048780488,24.878048780487806,1371.0,0.01132201132201135,0.011322011322011348,708.0,-1128.0,5.3971291866028706,892.0,8.344497607655502,-1744.0,4.267942583732057,13.379308927310138
4153,5.728260869565217,1362.0,1726.0,9.684782608695652,7.108695652173913,1599.0,20268.5546875,81899.99999999984,710.0,-3030.0,92.37804878048782,3.0,3.0,10.261294261294262,3948825.0,-801.0,-42.19512195121952,24.420731707317074,1384.0,0.012210012210012234,0.012210012210012234,710.0,-1112.0,5.320574162679426,900.0,8.344497607655502,-1744.0,4.30622009569378,13.309453055731558
4154,5.75,1376.0,1724.0,9.532608695652174,7.0,1609.0,20273.4375,88323.5294117645,708.0,-3037.0,92.59146341463415,3.0,3.0,10.266178266178267,3948985.0,-812.0,-43.10975609756098,24.75609756097561,1414.0,0.01132201132201135,0.011322011322011348,708.0,-1108.0,5.301435406698564,896.0,8.153110047846889,-1704.0,4.287081339712919,13.150404120954741
4155,5.684782608695652,1387.0,1730.0,9.41304347826087,6.826086956521739,1625.0,20278.3203125,88323.5294117645,708.0,-3035.0,92.53048780487806,3.0,3.0,10.271062271062272,3949145.0,-819.0,-43.68902439024391,24.969512195121954,1433.0,0.01132201132201135,0.011322011322011348,708.0,-1080.0,5.167464114832535,884.0,8.057416267942584,-1684.0,4.229665071770334,12.94285918836152
4156,5.576086956521739,1394.0,1740.0,9.33695652173913,6.695652173913043,1637.0,20283.203125,91928.57142857119,707.0,-3013.0,91.85975609756099,3.0,3.0,10.275946275946277,3949305.0,-825.0,-44.024390243902445,25.152439024390247,1444.0,0.010878010878010906,0.010878010878010906,707.0,-1052.0,5.033492822966507,876.0,7.827751196172248,-1636.0,4.1913875598086126,12.771188702292564
4157,5.543478260869565,1407.0,1743.0,9.195652173913043,6.673913043478261,1639.0,20288.0859375,91928.57142857119,707.0,-3025.0,92.22560975609757,3.0,3.0,10.280830280830282,3949465.0,-816.0,-44.66463414634147,24.878048780487806,1465.0,0.010878010878010906,0.010878010878010906,707.0,-1032.0,4.937799043062201,856.0,7.712918660287081,-1612.0,4.095693779904306,12.642439853297084
4158,5.543478260869565,1414.0,1743.0,9.119565217391305,6.630434782608695,1643.0,20292.96875,91928.57142857119,707.0,-3023.0,92.16463414634147,3.0,3.0,10.285714285714286,3949625.0,-807.0,-45.426829268292686,24.603658536585368,1490.0,0.010878010878010906,0.010878010878010906,707.0,-1036.0,4.956937799043062,860.0,7.5406698564593295,-1576.0,4.114832535885167,12.564206556301675
4159,5.521739130434782,1430.0,1745.0,8.945652173913043,6.565217391304348,1649.0,20297.8515625,91928.57142857119,707.0,-3019.0,92.04268292682927,3.0,3.0,10.290598290598291,3949785.0,-791.0,-46.25000000000001,24.115853658536587,1517.0,0.010878010878010906,0.010878010878010906,707.0,-1016.0,4.861244019138756,848.0,7.330143540669856,-1532.0,4.057416267942584,12.39420732585569
4160,5.532608695652174,1445.0,1744.0,8.782608695652174,6.565217391304348,1649.0,20302.734375,88323.5294117645,708.0,-3013.0,91.85975609756099,3.0,3.0,10.295482295482296,3949945.0,-761.0,-46.40243902439025,23.201219512195124,1522.0,0.01132201132201135,0.011322011322011348,708.0,-1016.0,4.861244019138756,864.0,7.08133971291866,-1480.0,4.133971291866029,12.281940151101384
4161,5.554347826086956,1459.0,1742.0,8.630434782608695,6.554347826086956,1650.0,20307.6171875,88323.5294117645,708.0,-2983.0,90.94512195121952,3.0,3.0,10.300366300366301,3950105.0,-727.0,-46.40243902439025,22.164634146341466,1522.0,0.01132201132201135,0.011322011322011348,708.0,-1020.0,4.880382775119617,884.0,6.966507177033493,-1456.0,4.229665071770334,12.177629479309578
4162,5.641304347826087,1474.0,1734.0,8.467391304347826,6.619565217391304,1644.0,20312.5,88323.5294117645,708.0,-2949.0,89.90853658536587,3.0,3.0,10.305250305250306,3950265.0,-679.0,-46.34146341463415,20.701219512195124,1520.0,0.01132201132201135,0.011322011322011348,708.0,-1032.0,4.937799043062201,884.0,6.8708133971291865,-1436.0,4.229665071770334,12.138355486351662
4163,5.728260869565217,1483.0,1726.0,8.369565217391305,6.630434782608695,1643.0,20317.3828125,91928.57142857119,707.0,-2920.0,89.02439024390245,3.0,3.0,10.31013431013431,3950425.0,-640.0,-46.06707317073171,19.512195121951223,1511.0,0.010878010878010906,0.010878010878010906,707.0,-1044.0,4.9952153110047846,904.0,6.717703349282297,-1404.0,4.325358851674641,12.117147350939728
4164,5.706521739130435,1494.0,1728.0,8.25,6.717391304347826,1635.0,20322.265625,100099.99999999968,705.0,-2902.0,88.47560975609757,3.0,3.0,10.315018315018316,3950585.0,-583.0,-46.03658536585366,17.77439024390244,1510.0,0.009990009990010023,0.009990009990010021,705.0,-1060.0,5.071770334928229,900.0,6.660287081339713,-1392.0,4.30622009569378,12.072706253980341
4165,5.695652173913043,1499.0,1729.0,8.195652173913043,6.728260869565217,1634.0,20327.1484375,88323.5294117645,708.0,-2872.0,87.5609756097561,3.0,3.0,10.31990231990232,3950745.0,-510.0,-45.54878048780488,15.54878048780488,1494.0,0.01132201132201135,0.011322011322011348,708.0,-1064.0,5.090909090909091,892.0,6.602870813397129,-1380.0,4.267942583732057,12.036555261821734
4166,5.619565217391304,1504.0,1736.0,8.141304347826086,6.83695652173913,1624.0,20332.03125,88323.5294117645,708.0,-2855.0,87.04268292682927,3.0,3.0,10.324786324786325,3950905.0,-429.0,-45.60975609756098,13.079268292682928,1496.0,0.01132201132201135,0.011322011322011348,708.0,-1076.0,5.148325358851674,900.0,6.564593301435407,-1372.0,4.30622009569378,12.025153811764627
4167,5.608695652173913,1510.0,1737.0,8.076086956521738,6.858695652173913,1622.0,20336.9140625,81899.99999999984,710.0,-2826.0,86.15853658536587,3.0,3.0,10.32967032967033,3951065.0,-364.0,-45.64024390243903,11.097560975609758,1497.0,0.012210012210012234,0.012210012210012234,710.0,-1100.0,5.263157894736842,872.0,6.488038277511961,-1356.0,4.172248803827751,11.988425813974262
4168,5.5,1509.0,1747.0,8.08695652173913,6.945652173913043,1614.0,20341.796875,88323.5294117645,708.0,-2799.0,85.33536585365854,3.0,3.0,10.334554334554335,3951225.0,-292.0,-44.96951219512196,8.902439024390246,1475.0,0.01132201132201135,0.011322011322011348,708.0,-1084.0,5.186602870813397,884.0,6.411483253588517,-1340.0,4.229665071770334,11.995455385498378
4169,5.467391304347826,1526.0,1750.0,7.902173913043478,6.945652173913043,1614.0,20346.6796875,76347.45762711852,712.0,-2762.0,84.20731707317074,3.0,3.0,10.33943833943834,3951385.0,-244.0,-44.054878048780495,7.439024390243903,1445.0,0.013098013098013119,0.013098013098013117,712.0,-1080.0,5.167464114832535,844.0,6.220095693779904,-1300.0,4.038277511961723,11.856593285924337
4170,5.467391304347826,1533.0,1750.0,7.826086956521739,6.793478260869565,1628.0,20351.5625,91928.57142857119,707.0,-2723.0,83.01829268292684,3.0,3.0,10.344322344322345,3951545.0,-190.0,-43.44512195121952,5.7926829268292686,1425.0,0.010878010878010906,0.010878010878010906,707.0,-1064.0,5.090909090909091,832.0,6.239234449760765,-1304.0,3.9808612440191387,11.71713922452086
