,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3015,2771.0,5.554347826086956,1742.0,-5.630434782608695,1891.0,3.934782608695652,35976.5625,711.0,79026.31578947355,34.0,-1.0365853658536586,3.0,3.0,4252199.0,0.7032967032967032,-63.0,4.237804878048781,-139.0,1.9207317073170733,0.012654012654012677,711.0,0.012654012654012677,-412.0,1.971291866028708,-9.205741626794259,824.0,1924.0,3.942583732057416,8.833747211238302
3016,2774.0,5.554347826086956,1742.0,-5.663043478260869,1891.0,3.934782608695652,35981.4453125,709.0,84990.56603773567,38.0,-1.1585365853658538,3.0,3.0,4252359.0,0.7081807081807082,-89.0,4.085365853658537,-134.0,2.713414634146342,0.011766011766011792,709.0,0.01176601176601179,-420.0,2.0095693779904304,-9.129186602870814,840.0,1908.0,4.019138755980861,8.854566922640746
3017,2768.0,5.489130434782608,1748.0,-5.5978260869565215,1893.0,3.9130434782608696,35986.328125,711.0,79026.31578947355,53.0,-1.6158536585365855,3.0,3.0,4252519.0,0.7130647130647131,-98.0,3.810975609756098,-125.0,2.987804878048781,0.012654012654012677,711.0,0.012654012654012677,-440.0,2.1052631578947367,-9.167464114832535,816.0,1916.0,3.9043062200956937,8.762312428384849
3018,2768.0,5.478260869565217,1749.0,-5.5978260869565215,1893.0,3.9130434782608696,35991.2109375,712.0,76347.45762711852,65.0,-1.981707317073171,3.0,3.0,4252679.0,0.717948717948718,-108.0,3.8719512195121957,-127.0,3.2926829268292686,0.013098013098013119,712.0,0.013098013098013117,-432.0,2.0669856459330145,-9.129186602870814,816.0,1908.0,3.9043062200956937,8.755507313547303
3019,2766.0,5.445652173913043,1752.0,-5.576086956521739,1884.0,4.010869565217392,35996.09375,711.0,79026.31578947355,68.0,-2.073170731707317,3.0,3.0,4252839.0,0.7228327228327228,-118.0,3.3231707317073176,-109.0,3.5975609756097566,0.012654012654012677,711.0,0.012654012654012677,-444.0,2.124401913875598,-9.09090909090909,800.0,1900.0,3.827751196172249,8.765554632487488
3020,2767.0,5.4021739130434785,1756.0,-5.58695652173913,1881.0,4.043478260869565,36000.9765625,712.0,76347.45762711852,61.0,-1.8597560975609757,3.0,3.0,4252999.0,0.7277167277167277,-123.0,3.1707317073170733,-104.0,3.7500000000000004,0.013098013098013119,712.0,0.013098013098013117,-452.0,2.1626794258373203,-9.033492822966506,804.0,1888.0,3.8468899521531097,8.760552642881365
3021,2768.0,5.4021739130434785,1756.0,-5.5978260869565215,1879.0,4.065217391304348,36005.859375,712.0,76347.45762711852,63.0,-1.9207317073170733,3.0,3.0,4253159.0,0.7326007326007326,-123.0,2.530487804878049,-83.0,3.7500000000000004,0.013098013098013119,712.0,0.013098013098013117,-472.0,2.2583732057416266,-9.07177033492823,792.0,1896.0,3.789473684210526,8.777535663564219
3022,2762.0,5.434782608695652,1753.0,-5.532608695652174,1874.0,4.119565217391305,36010.7421875,711.0,79026.31578947355,61.0,-1.8597560975609757,3.0,3.0,4253319.0,0.7374847374847375,-121.0,1.9512195121951221,-64.0,3.689024390243903,0.012654012654012677,711.0,0.012654012654012677,-460.0,2.200956937799043,-9.014354066985646,816.0,1884.0,3.9043062200956937,8.781653521024786
3023,2759.0,5.4021739130434785,1756.0,-5.5,1876.0,4.0978260869565215,36015.625,710.0,81899.99999999984,63.0,-1.9207317073170733,3.0,3.0,4253479.0,0.7423687423687424,-136.0,1.5853658536585367,-52.0,4.146341463414634,0.012210012210012234,710.0,0.012210012210012234,-444.0,2.124401913875598,-9.129186602870814,808.0,1908.0,3.866028708133971,8.73073087580352
3024,2771.0,5.423913043478261,1754.0,-5.630434782608695,1877.0,4.08695652173913,36020.5078125,712.0,76347.45762711852,55.0,-1.676829268292683,3.0,3.0,4253639.0,0.7472527472527473,-138.0,1.128048780487805,-37.0,4.207317073170732,0.013098013098013119,712.0,0.013098013098013117,-444.0,2.124401913875598,-9.110047846889952,816.0,1904.0,3.9043062200956937,8.821782255021343
3025,2762.0,5.369565217391304,1759.0,-5.532608695652174,1885.0,4.0,36025.390625,712.0,76347.45762711852,57.0,-1.7378048780487807,3.0,3.0,4253799.0,0.7521367521367521,-140.0,0.6707317073170732,-22.0,4.2682926829268295,0.013098013098013119,712.0,0.013098013098013117,-428.0,2.047846889952153,-9.110047846889952,812.0,1904.0,3.8851674641148324,8.685734833796422
3026,2773.0,5.456521739130435,1751.0,-5.6521739130434785,1883.0,4.021739130434782,36030.2734375,714.0,71499.99999999991,39.0,-1.1890243902439026,3.0,3.0,4253959.0,0.757020757020757,-144.0,0.4573170731707317,-15.0,4.390243902439025,0.013986013986014003,714.0,0.013986013986014003,-404.0,1.9330143540669855,-9.148325358851674,820.0,1912.0,3.923444976076555,8.82581922917995
3027,2779.0,5.478260869565217,1749.0,-5.717391304347826,1895.0,3.891304347826087,36035.15625,711.0,79026.31578947355,36.0,-1.0975609756097562,3.0,3.0,4254119.0,0.7619047619047619,-146.0,0.09146341463414635,-3.0,4.451219512195123,0.012654012654012677,711.0,0.012654012654012677,-416.0,1.9904306220095693,-9.205741626794259,824.0,1924.0,3.942583732057416,8.822820127909884
3028,2782.0,5.456521739130435,1751.0,-5.75,1902.0,3.8152173913043477,36040.0390625,711.0,79026.31578947355,25.0,-0.7621951219512196,3.0,3.0,4254279.0,0.7667887667887668,-148.0,-0.30487804878048785,10.0,4.51219512195122,0.012654012654012677,711.0,0.012654012654012677,-408.0,1.9521531100478469,-9.224880382775119,804.0,1928.0,3.8468899521531097,8.797273056607608
3029,2777.0,5.413043478260869,1755.0,-5.695652173913043,1903.0,3.8043478260869565,36044.921875,711.0,79026.31578947355,21.0,-0.6402439024390244,3.0,3.0,4254439.0,0.7716727716727717,-144.0,-0.5182926829268293,17.0,4.390243902439025,0.012654012654012677,711.0,0.012654012654012677,-396.0,1.894736842105263,-9.301435406698564,808.0,1944.0,3.866028708133971,8.73009483142053
3030,2795.0,5.423913043478261,1754.0,-5.891304347826087,1898.0,3.858695652173913,36049.8046875,712.0,76347.45762711852,19.0,-0.5792682926829269,3.0,3.0,4254599.0,0.7765567765567766,-132.0,-0.701219512195122,23.0,4.024390243902439,0.013098013098013119,712.0,0.013098013098013117,-392.0,1.875598086124402,-9.339712918660286,792.0,1952.0,3.789473684210526,8.889084978670978
3031,2791.0,5.413043478260869,1755.0,-5.8478260869565215,1904.0,3.793478260869565,36054.6875,713.0,73844.26229508186,13.0,-0.39634146341463417,3.0,3.0,4254759.0,0.7814407814407814,-130.0,-0.9451219512195123,31.0,3.963414634146342,0.013542013542013561,713.0,0.01354201354201356,-400.0,1.9138755980861244,-9.320574162679426,796.0,1948.0,3.8086124401913874,8.825451090823728
3032,2794.0,5.4021739130434785,1756.0,-5.880434782608695,1907.0,3.760869565217391,36059.5703125,707.0,91928.57142857119,9.0,-0.27439024390243905,3.0,3.0,4254919.0,0.7863247863247863,-107.0,-0.8841463414634148,29.0,3.26219512195122,0.010878010878010906,707.0,0.010878010878010906,-392.0,1.875598086124402,-9.282296650717702,800.0,1940.0,3.827751196172249,8.826501917852854
3033,2785.0,5.380434782608695,1758.0,-5.782608695652174,1907.0,3.760869565217391,36064.453125,711.0,79026.31578947355,-11.0,0.3353658536585366,3.0,3.0,4255079.0,0.7912087912087912,-88.0,-1.2500000000000002,41.0,2.682926829268293,0.012654012654012677,711.0,0.012654012654012677,-392.0,1.875598086124402,-9.24401913875598,768.0,1932.0,3.6746411483253585,8.748244490382973
3034,2781.0,5.391304347826087,1757.0,-5.739130434782608,1905.0,3.782608695652174,36069.3359375,711.0,79026.31578947355,-6.0,0.1829268292682927,3.0,3.0,4255239.0,0.796092796092796,-80.0,-1.707317073170732,56.0,2.439024390243903,0.012654012654012677,711.0,0.012654012654012677,-396.0,1.894736842105263,-9.263157894736842,780.0,1936.0,3.7320574162679425,8.735668793101071
3035,2782.0,5.391304347826087,1757.0,-5.75,1906.0,3.7717391304347827,36074.21875,711.0,79026.31578947355,-3.0,0.09146341463414635,3.0,3.0,4255399.0,0.800976800976801,-68.0,-1.7987804878048783,59.0,2.073170731707317,0.012654012654012677,711.0,0.012654012654012677,-384.0,1.8373205741626792,-9.263157894736842,788.0,1936.0,3.7703349282296648,8.738116423974986
3036,2776.0,5.380434782608695,1758.0,-5.684782608695652,1900.0,3.8369565217391304,36079.1015625,710.0,81899.99999999984,-11.0,0.3353658536585366,3.0,3.0,4255559.0,0.8058608058608059,-63.0,-1.829268292682927,60.0,1.9207317073170733,0.012210012210012234,710.0,0.012210012210012234,-392.0,1.875598086124402,-9.205741626794259,784.0,1924.0,3.751196172248804,8.71711346190644
3037,2777.0,5.33695652173913,1762.0,-5.695652173913043,1897.0,3.869565217391304,36083.984375,708.0,88323.5294117645,-9.0,0.27439024390243905,3.0,3.0,4255719.0,0.8107448107448108,-61.0,-2.2865853658536586,75.0,1.8597560975609757,0.01132201132201135,708.0,0.011322011322011348,-408.0,1.9521531100478469,-9.24401913875598,780.0,1932.0,3.7320574162679425,8.711893799443311
3038,2777.0,5.315217391304348,1764.0,-5.695652173913043,1897.0,3.869565217391304,36088.8671875,711.0,79026.31578947355,-16.0,0.48780487804878053,3.0,3.0,4255879.0,0.8156288156288156,-57.0,-2.347560975609756,77.0,1.7378048780487807,0.012654012654012677,711.0,0.012654012654012677,-412.0,1.971291866028708,-9.205741626794259,796.0,1924.0,3.8086124401913874,8.69859325262822
3039,2776.0,5.315217391304348,1764.0,-5.684782608695652,1894.0,3.902173913043478,36093.75,712.0,76347.45762711852,-25.0,0.7621951219512196,3.0,3.0,4256039.0,0.8205128205128205,-50.0,-2.439024390243903,80.0,1.5243902439024393,0.013098013098013119,712.0,0.013098013098013117,-404.0,1.9330143540669855,-9.205741626794259,804.0,1924.0,3.8468899521531097,8.706046776384204
3040,2780.0,5.369565217391304,1759.0,-5.728260869565217,1901.0,3.8260869565217392,36098.6328125,711.0,79026.31578947355,-20.0,0.6097560975609757,3.0,3.0,4256199.0,0.8253968253968254,-31.0,-2.682926829268293,88.0,0.9451219512195123,0.012654012654012677,711.0,0.012654012654012677,-400.0,1.9138755980861244,-9.263157894736842,800.0,1936.0,3.827751196172249,8.734079494284234
3041,2761.0,5.326086956521739,1763.0,-5.521739130434782,1894.0,3.902173913043478,36103.515625,710.0,81899.99999999984,-21.0,0.6402439024390244,3.0,3.0,4256359.0,0.8302808302808303,-34.0,-2.713414634146342,89.0,1.0365853658536586,0.012210012210012234,710.0,0.012210012210012234,-396.0,1.894736842105263,-9.205741626794259,792.0,1924.0,3.789473684210526,8.60719272124441
3042,2776.0,5.445652173913043,1752.0,-5.684782608695652,1892.0,3.9239130434782608,36108.3984375,715.0,69299.99999999993,-32.0,0.9756097560975611,3.0,3.0,4256519.0,0.8351648351648352,-25.0,-2.8658536585365857,94.0,0.7621951219512196,0.014430014430014446,715.0,0.014430014430014446,-392.0,1.875598086124402,-9.148325358851674,804.0,1912.0,3.8468899521531097,8.795963533357288
3043,2772.0,5.478260869565217,1749.0,-5.641304347826087,1896.0,3.8804347826086953,36113.28125,710.0,81899.99999999984,-34.0,1.0365853658536586,3.0,3.0,4256679.0,0.8400488400488401,-18.0,-2.8353658536585367,93.0,0.5487804878048781,0.012210012210012234,710.0,0.012210012210012234,-396.0,1.894736842105263,-9.148325358851674,812.0,1912.0,3.8851674641148324,8.768889952661645
3044,2778.0,5.478260869565217,1749.0,-5.706521739130435,1897.0,3.869565217391304,36118.1640625,710.0,81899.99999999984,-30.0,0.9146341463414634,3.0,3.0,4256839.0,0.8449328449328449,-34.0,-2.957317073170732,97.0,1.0365853658536586,0.012210012210012234,710.0,0.012210012210012234,-412.0,1.971291866028708,-9.167464114832535,812.0,1916.0,3.8851674641148324,8.806206191421042
3045,2775.0,5.478260869565217,1749.0,-5.673913043478261,1899.0,3.8478260869565215,36123.046875,713.0,73844.26229508186,-39.0,1.1890243902439026,3.0,3.0,4256999.0,0.8498168498168498,-23.0,-2.8963414634146343,95.0,0.701219512195122,0.013542013542013561,713.0,0.01354201354201356,-420.0,2.0095693779904304,-9.263157894736842,824.0,1936.0,3.942583732057416,8.77555679005186
3046,2776.0,5.576086956521739,1740.0,-5.684782608695652,1902.0,3.8152173913043477,36127.9296875,711.0,79026.31578947355,-42.0,1.2804878048780488,3.0,3.0,4257159.0,0.8547008547008547,-25.0,-2.987804878048781,98.0,0.7621951219512196,0.012654012654012677,711.0,0.012654012654012677,-392.0,1.875598086124402,-9.24401913875598,832.0,1932.0,3.9808612440191387,8.829800835677528
3047,2778.0,5.663043478260869,1732.0,-5.706521739130435,1902.0,3.8152173913043477,36132.8125,711.0,79026.31578947355,-39.0,1.1890243902439026,3.0,3.0,4257319.0,0.8595848595848596,-40.0,-2.9268292682926833,96.0,1.2195121951219514,0.012654012654012677,711.0,0.012654012654012677,-380.0,1.8181818181818181,-9.205741626794259,852.0,1924.0,4.0765550239234445,8.89889518641232
3048,2776.0,5.630434782608695,1735.0,-5.684782608695652,1901.0,3.8260869565217392,36137.6953125,710.0,81899.99999999984,-44.0,1.3414634146341464,3.0,3.0,4257479.0,0.8644688644688645,-61.0,-2.987804878048781,98.0,1.8597560975609757,0.012210012210012234,710.0,0.012210012210012234,-400.0,1.9138755980861244,-9.186602870813397,864.0,1920.0,4.133971291866029,8.868905825873007
3049,2781.0,5.663043478260869,1732.0,-5.739130434782608,1899.0,3.8478260869565215,36142.578125,712.0,76347.45762711852,-41.0,1.2500000000000002,3.0,3.0,4257639.0,0.8693528693528694,-101.0,-2.7743902439024395,91.0,3.079268292682927,0.013098013098013119,712.0,0.013098013098013117,-408.0,1.9521531100478469,-9.282296650717702,872.0,1940.0,4.172248803827751,8.933837091618814
3050,2779.0,5.663043478260869,1732.0,-5.717391304347826,1900.0,3.8369565217391304,36147.4609375,711.0,79026.31578947355,-59.0,1.7987804878048783,3.0,3.0,4257799.0,0.8742368742368742,-124.0,-2.530487804878049,83.0,3.780487804878049,0.012654012654012677,711.0,0.012654012654012677,-408.0,1.9521531100478469,-9.24401913875598,848.0,1932.0,4.057416267942584,8.915203873912336
3051,2788.0,5.739130434782608,1725.0,-5.815217391304348,1897.0,3.869565217391304,36152.34375,710.0,81899.99999999984,-58.0,1.7682926829268295,3.0,3.0,4257959.0,0.8791208791208791,-159.0,-2.6219512195121952,86.0,4.847560975609756,0.012210012210012234,710.0,0.012210012210012234,-416.0,1.9904306220095693,-9.263157894736842,844.0,1936.0,4.038277511961723,9.040348800086264
3052,2775.0,5.608695652173913,1737.0,-5.673913043478261,1893.0,3.9130434782608696,36157.2265625,710.0,81899.99999999984,-47.0,1.4329268292682928,3.0,3.0,4258119.0,0.884004884004884,-184.0,-2.5914634146341466,85.0,5.609756097560976,0.012210012210012234,710.0,0.012210012210012234,-424.0,2.028708133971292,-9.167464114832535,832.0,1916.0,3.9808612440191387,8.8860939341438
3053,2781.0,5.565217391304348,1741.0,-5.739130434782608,1887.0,3.9782608695652173,36162.109375,711.0,79026.31578947355,-35.0,1.0670731707317074,3.0,3.0,4258279.0,0.8888888888888888,-207.0,-2.4695121951219514,81.0,6.310975609756098,0.012654012654012677,711.0,0.012654012654012677,-424.0,2.028708133971292,-9.24401913875598,828.0,1932.0,3.9617224880382773,8.92949171600703
3054,2782.0,5.554347826086956,1742.0,-5.75,1893.0,3.9130434782608696,36166.9921875,711.0,79026.31578947355,-46.0,1.402439024390244,3.0,3.0,4258439.0,0.8937728937728938,-232.0,-2.347560975609756,77.0,7.073170731707318,0.012654012654012677,711.0,0.012654012654012677,-436.0,2.0861244019138754,-9.263157894736842,828.0,1936.0,3.9617224880382773,8.9008532757212
3055,2779.0,5.489130434782608,1748.0,-5.717391304347826,1892.0,3.9239130434782608,36171.875,711.0,79026.31578947355,-41.0,1.2500000000000002,3.0,3.0,4258599.0,0.8986568986568987,-240.0,-2.1951219512195124,72.0,7.317073170731708,0.012654012654012677,711.0,0.012654012654012677,-432.0,2.0669856459330145,-9.224880382775119,804.0,1928.0,3.8468899521531097,8.843992866905065
3056,2777.0,5.423913043478261,1754.0,-5.695652173913043,1887.0,3.9782608695652173,36176.7578125,711.0,79026.31578947355,-28.0,0.853658536585366,3.0,3.0,4258759.0,0.9035409035409036,-233.0,-1.8902439024390245,62.0,7.103658536585367,0.012654012654012677,711.0,0.012654012654012677,-424.0,2.028708133971292,-9.224880382775119,796.0,1928.0,3.8086124401913874,8.81395745030164
3057,2772.0,5.304347826086956,1765.0,-5.641304347826087,1887.0,3.9782608695652173,36181.640625,711.0,79026.31578947355,-30.0,0.9146341463414634,3.0,3.0,4258919.0,0.9084249084249084,-224.0,-1.8597560975609757,61.0,6.829268292682928,0.012654012654012677,711.0,0.012654012654012677,-432.0,2.0669856459330145,-9.24401913875598,800.0,1932.0,3.827751196172249,8.705571787724729
3058,2784.0,5.380434782608695,1758.0,-5.771739130434782,1896.0,3.8804347826086953,36186.5234375,711.0,79026.31578947355,-13.0,0.39634146341463417,3.0,3.0,4259079.0,0.9133089133089133,-202.0,-1.8902439024390245,62.0,6.158536585365854,0.012654012654012677,711.0,0.012654012654012677,-424.0,2.028708133971292,-9.320574162679426,784.0,1948.0,3.751196172248804,8.793169231953684
3059,2784.0,5.239130434782608,1771.0,-5.771739130434782,1888.0,3.967391304347826,36191.40625,709.0,84990.56603773567,-3.0,0.09146341463414635,3.0,3.0,4259239.0,0.9181929181929182,-177.0,-1.829268292682927,60.0,5.396341463414634,0.011766011766011792,709.0,0.01176601176601179,-436.0,2.0861244019138754,-9.282296650717702,764.0,1940.0,3.6555023923444976,8.746522398317643
3060,2786.0,5.206521739130435,1774.0,-5.793478260869565,1888.0,3.967391304347826,36196.2890625,711.0,79026.31578947355,9.0,-0.27439024390243905,3.0,3.0,4259399.0,0.9230769230769231,-130.0,-1.5548780487804879,51.0,3.963414634146342,0.012654012654012677,711.0,0.012654012654012677,-440.0,2.1052631578947367,-9.263157894736842,760.0,1936.0,3.6363636363636362,8.741421665897418
3061,2779.0,5.217391304347826,1773.0,-5.717391304347826,1888.0,3.967391304347826,36201.171875,711.0,79026.31578947355,15.0,-0.4573170731707317,3.0,3.0,4259559.0,0.927960927960928,-92.0,-1.7378048780487807,57.0,2.804878048780488,0.012654012654012677,711.0,0.012654012654012677,-440.0,2.1052631578947367,-9.224880382775119,752.0,1928.0,3.5980861244019136,8.697696770497991
3062,2776.0,5.304347826086956,1765.0,-5.684782608695652,1883.0,4.021739130434782,36206.0546875,710.0,81899.99999999984,21.0,-0.6402439024390244,3.0,3.0,4259719.0,0.9328449328449329,-38.0,-1.6463414634146343,54.0,1.1585365853658538,0.012210012210012234,710.0,0.012210012210012234,-452.0,2.1626794258373203,-9.205741626794259,780.0,1924.0,3.7320574162679425,8.753698921113994
3063,2768.0,5.369565217391304,1759.0,-5.5978260869565215,1880.0,4.054347826086956,36210.9375,710.0,81899.99999999984,22.0,-0.6707317073170732,3.0,3.0,4259879.0,0.9377289377289377,0.0,-1.7682926829268295,58.0,0.0,0.012210012210012234,710.0,0.012210012210012234,-452.0,2.1626794258373203,-9.224880382775119,804.0,1928.0,3.8468899521531097,8.752463871306496
3064,2776.0,5.467391304347826,1750.0,-5.684782608695652,1878.0,4.076086956521739,36215.8203125,711.0,79026.31578947355,27.0,-0.8231707317073171,3.0,3.0,4260039.0,0.9426129426129426,0.0,-1.8902439024390245,62.0,0.0,0.012654012654012677,711.0,0.012654012654012677,-452.0,2.1626794258373203,-9.224880382775119,816.0,1928.0,3.9043062200956937,8.878265926413414
3065,2777.0,5.521739130434782,1745.0,-5.695652173913043,1876.0,4.0978260869565215,36220.703125,711.0,79026.31578947355,28.0,-0.853658536585366,3.0,3.0,4260199.0,0.9474969474969475,3.0,-1.707317073170732,56.0,-0.09146341463414635,0.012654012654012677,711.0,0.012654012654012677,-472.0,2.2583732057416266,-9.263157894736842,832.0,1936.0,3.9808612440191387,8.928730892445826
3066,2773.0,5.543478260869565,1743.0,-5.6521739130434785,1875.0,4.108695652173913,36225.5859375,710.0,81899.99999999984,34.0,-1.0365853658536586,3.0,3.0,4260359.0,0.9523809523809523,-13.0,-1.829268292682927,60.0,0.39634146341463417,0.012210012210012234,710.0,0.012210012210012234,-460.0,2.200956937799043,-9.205741626794259,828.0,1924.0,3.9617224880382773,8.919562833133444
3067,2779.0,5.521739130434782,1745.0,-5.717391304347826,1877.0,4.08695652173913,36230.46875,710.0,81899.99999999984,40.0,-1.2195121951219514,3.0,3.0,4260519.0,0.9572649572649573,-10.0,-1.676829268292683,55.0,0.30487804878048785,0.012210012210012234,710.0,0.012210012210012234,-444.0,2.124401913875598,-9.282296650717702,840.0,1940.0,4.019138755980861,8.937638388421899
3068,2770.0,5.58695652173913,1739.0,-5.619565217391304,1881.0,4.043478260869565,36235.3515625,713.0,73844.26229508186,39.0,-1.1890243902439026,3.0,3.0,4260679.0,0.9621489621489622,-20.0,-1.829268292682927,60.0,0.6097560975609757,0.013542013542013561,713.0,0.01354201354201356,-440.0,2.1052631578947367,-9.282296650717702,856.0,1940.0,4.095693779904306,8.896252742275387
3069,2783.0,5.5978260869565215,1738.0,-5.760869565217392,1886.0,3.9891304347826084,36240.234375,709.0,84990.56603773567,36.0,-1.0975609756097562,3.0,3.0,4260839.0,0.967032967032967,-20.0,-1.7378048780487807,57.0,0.6097560975609757,0.011766011766011792,709.0,0.01176601176601179,-448.0,2.1435406698564594,-9.358851674641148,856.0,1956.0,4.095693779904306,8.968636277214493
3070,2771.0,5.619565217391304,1736.0,-5.630434782608695,1893.0,3.9130434782608696,36245.1171875,709.0,84990.56603773567,30.0,-0.9146341463414634,3.0,3.0,4260999.0,0.9719169719169719,-44.0,-1.3719512195121952,45.0,1.3414634146341464,0.011766011766011792,709.0,0.01176601176601179,-408.0,1.9521531100478469,-9.24401913875598,856.0,1932.0,4.095693779904306,8.86528162758995
3071,2774.0,5.663043478260869,1732.0,-5.663043478260869,1893.0,3.9130434782608696,36250.0,708.0,88323.5294117645,30.0,-0.9146341463414634,3.0,3.0,4261159.0,0.9768009768009768,-67.0,-1.5243902439024393,50.0,2.0426829268292686,0.01132201132201135,708.0,0.011322011322011348,-424.0,2.028708133971292,-9.416267942583731,856.0,1968.0,4.095693779904306,8.91358693995329
3072,2786.0,5.706521739130435,1728.0,-5.793478260869565,1895.0,3.891304347826087,36254.8828125,712.0,76347.45762711852,28.0,-0.853658536585366,3.0,3.0,4261319.0,0.9816849816849816,-73.0,-1.1890243902439026,39.0,2.2256097560975614,0.013098013098013119,712.0,0.013098013098013117,-416.0,1.9904306220095693,-9.358851674641148,864.0,1956.0,4.133971291866029,9.015044661328455
3073,2772.0,5.630434782608695,1735.0,-5.641304347826087,1893.0,3.9130434782608696,36259.765625,710.0,81899.99999999984,19.0,-0.5792682926829269,3.0,3.0,4261479.0,0.9865689865689866,-77.0,-1.0060975609756098,33.0,2.347560975609756,0.012210012210012234,710.0,0.012210012210012234,-392.0,1.875598086124402,-9.37799043062201,864.0,1960.0,4.133971291866029,8.879077646285749
3074,2789.0,5.706521739130435,1728.0,-5.826086956521739,1891.0,3.934782608695652,36264.6484375,714.0,71499.99999999991,21.0,-0.6402439024390244,3.0,3.0,4261639.0,0.9914529914529915,-88.0,-0.7621951219512196,25.0,2.682926829268293,0.013986013986014003,714.0,0.013986013986014003,-400.0,1.9138755980861244,-9.358851674641148,872.0,1956.0,4.172248803827751,9.054843663024489
3075,2785.0,5.706521739130435,1728.0,-5.782608695652174,1900.0,3.8369565217391304,36269.53125,711.0,79026.31578947355,17.0,-0.5182926829268293,3.0,3.0,4261799.0,0.9963369963369964,-90.0,-0.7317073170731708,24.0,2.7439024390243905,0.012654012654012677,711.0,0.012654012654012677,-404.0,1.9330143540669855,-9.358851674641148,860.0,1956.0,4.114832535885167,8.984719752775645
3076,2787.0,5.695652173913043,1729.0,-5.804347826086956,1900.0,3.8369565217391304,36274.4140625,711.0,79026.31578947355,20.0,-0.6097560975609757,3.0,3.0,4261959.0,1.0012210012210012,-86.0,-0.15243902439024393,5.0,2.6219512195121952,0.012654012654012677,711.0,0.012654012654012677,-404.0,1.9330143540669855,-9.37799043062201,872.0,1960.0,4.172248803827751,8.991837560928088
3077,2790.0,5.717391304347826,1727.0,-5.83695652173913,1898.0,3.858695652173913,36279.296875,710.0,81899.99999999984,0.0,0.0,3.0,3.0,4262119.0,1.006105006105006,-87.0,0.0,0.0,2.6524390243902443,0.012210012210012234,710.0,0.012210012210012234,-408.0,1.9521531100478469,-9.320574162679426,860.0,1948.0,4.114832535885167,9.035936968561199
3078,2786.0,5.663043478260869,1732.0,-5.793478260869565,1899.0,3.8478260869565215,36284.1796875,708.0,88323.5294117645,2.0,-0.06097560975609757,3.0,3.0,4262279.0,1.010989010989011,-77.0,0.0,0.0,2.347560975609756,0.01132201132201135,708.0,0.011322011322011348,-416.0,1.9904306220095693,-9.24401913875598,844.0,1932.0,4.038277511961723,8.968847049164365
3079,2778.0,5.695652173913043,1729.0,-5.706521739130435,1895.0,3.891304347826087,36289.0625,710.0,81899.99999999984,10.0,-0.30487804878048785,3.0,3.0,4262439.0,1.0158730158730158,-74.0,-0.2134146341463415,7.0,2.25609756097561,0.012210012210012234,710.0,0.012210012210012234,-428.0,2.047846889952153,-9.205741626794259,852.0,1924.0,4.0765550239234445,8.952490914420345
3080,2776.0,5.641304347826087,1734.0,-5.684782608695652,1889.0,3.9565217391304346,36293.9453125,709.0,84990.56603773567,0.0,0.0,3.0,3.0,4262599.0,1.0207570207570207,-67.0,-0.1829268292682927,6.0,2.0426829268292686,0.011766011766011792,709.0,0.01176601176601179,-424.0,2.028708133971292,-9.167464114832535,844.0,1916.0,4.038277511961723,8.932812117420905
3081,2776.0,5.630434782608695,1735.0,-5.684782608695652,1890.0,3.9456521739130435,36298.828125,711.0,79026.31578947355,-6.0,0.1829268292682927,3.0,3.0,4262759.0,1.0256410256410255,-101.0,0.06097560975609757,-2.0,3.079268292682927,0.012654012654012677,711.0,0.012654012654012677,-432.0,2.0669856459330145,-9.186602870813397,836.0,1920.0,4.0,8.921138953454491
3082,2771.0,5.5978260869565215,1738.0,-5.630434782608695,1890.0,3.9456521739130435,36303.7109375,711.0,79026.31578947355,-11.0,0.3353658536585366,3.0,3.0,4262919.0,1.0305250305250304,-96.0,-0.09146341463414635,3.0,2.9268292682926833,0.012654012654012677,711.0,0.012654012654012677,-452.0,2.1626794258373203,-9.205741626794259,848.0,1924.0,4.057416267942584,8.865981266533645
3083,2772.0,5.565217391304348,1741.0,-5.641304347826087,1886.0,3.9891304347826084,36308.59375,710.0,81899.99999999984,-10.0,0.30487804878048785,3.0,3.0,4263079.0,1.0354090354090355,-102.0,-0.15243902439024393,5.0,3.1097560975609757,0.012210012210012234,710.0,0.012210012210012234,-428.0,2.047846889952153,-9.167464114832535,832.0,1916.0,3.9808612440191387,8.871816103988335
