,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2799,1616.0,2.8152173913043477,1994.0,6.923913043478261,1880.0,4.054347826086956,33574.21875,104755.81395348875,704.0,-2.530487804878049,83.0,3.0,3.0,1476501.0,8.649572649572649,621.0,1.4329268292682928,-18.932926829268293,-47.0,0.009546009546009513,704.0,0.009546009546009511,2.2392344497607652,-468.0,224.0,5.167464114832535,-1080.0,1.0717703349282297,8.503161593716003
2800,1618.0,2.782608695652174,1997.0,6.9021739130434785,1885.0,4.0,33579.1015625,88323.5294117645,708.0,-4.725609756097562,155.0,3.0,3.0,1476661.0,8.654456654456654,596.0,2.8658536585365857,-18.170731707317074,-94.0,0.01132201132201135,708.0,0.011322011322011348,2.2966507177033493,-480.0,220.0,5.167464114832535,-1080.0,1.0526315789473684,8.44884109680239
2801,1615.0,2.7391304347826084,2001.0,6.934782608695652,1885.0,4.0,33583.984375,88323.5294117645,708.0,-6.585365853658537,216.0,3.0,3.0,1476821.0,8.659340659340659,577.0,4.390243902439025,-17.59146341463415,-144.0,0.01132201132201135,708.0,0.011322011322011348,2.2583732057416266,-472.0,228.0,5.148325358851674,-1076.0,1.0909090909090908,8.461326454440819
2802,1617.0,2.7391304347826084,2001.0,6.913043478260869,1882.0,4.032608695652174,33588.8671875,88323.5294117645,708.0,-9.085365853658537,298.0,3.0,3.0,1476981.0,8.664224664224664,545.0,5.975609756097562,-16.615853658536587,-196.0,0.01132201132201135,708.0,0.011322011322011348,2.2392344497607652,-468.0,212.0,5.22488038277512,-1092.0,1.014354066985646,8.459015224204707
2803,1613.0,2.7391304347826084,2001.0,6.956521739130435,1883.0,4.021739130434782,33593.75,88323.5294117645,708.0,-11.402439024390246,374.0,3.0,3.0,1477141.0,8.669108669108669,503.0,8.079268292682928,-15.335365853658537,-265.0,0.01132201132201135,708.0,0.011322011322011348,2.3157894736842106,-484.0,224.0,5.22488038277512,-1092.0,1.0717703349282297,8.489429655696371
2804,1603.0,2.7391304347826084,2001.0,7.065217391304348,1880.0,4.054347826086956,33598.6328125,84990.56603773567,709.0,-13.26219512195122,435.0,3.0,3.0,1477301.0,8.673992673992673,454.0,9.786585365853659,-13.841463414634148,-321.0,0.011766011766011792,709.0,0.01176601176601179,2.277511961722488,-476.0,248.0,5.3971291866028706,-1128.0,1.186602870813397,8.594060077753577
2805,1591.0,2.858695652173913,1990.0,7.195652173913043,1873.0,4.130434782608695,33603.515625,84990.56603773567,709.0,-16.00609756097561,525.0,3.0,3.0,1477461.0,8.678876678876678,396.0,11.859756097560977,-12.073170731707318,-389.0,0.011766011766011792,709.0,0.01176601176601179,2.373205741626794,-496.0,240.0,5.55023923444976,-1160.0,1.1483253588516746,8.775536595165066
2806,1575.0,2.9565217391304346,1981.0,7.369565217391304,1869.0,4.173913043478261,33608.3984375,91928.57142857119,707.0,-18.75,615.0,3.0,3.0,1477621.0,8.683760683760683,317.0,14.085365853658537,-9.664634146341465,-462.0,0.010878010878010906,707.0,0.010878010878010906,2.4114832535885165,-504.0,268.0,5.7990430622009566,-1212.0,1.2822966507177034,8.970677922088862
2807,1562.0,2.9891304347826084,1978.0,7.510869565217391,1859.0,4.282608695652174,33613.28125,95840.42553191462,706.0,-21.951219512195124,720.0,3.0,3.0,1477781.0,8.688644688644688,221.0,16.371951219512198,-6.737804878048781,-537.0,0.010434010434010463,706.0,0.010434010434010463,2.5454545454545454,-532.0,280.0,5.971291866028708,-1248.0,1.339712918660287,9.14815826393095
2808,1541.0,3.0217391304347827,1975.0,7.739130434782608,1848.0,4.4021739130434785,33618.1640625,91928.57142857119,707.0,-25.51829268292683,837.0,3.0,3.0,1477941.0,8.693528693528693,112.0,18.56707317073171,-3.414634146341464,-609.0,0.010878010878010906,707.0,0.010878010878010906,2.6985645933014353,-564.0,292.0,6.181818181818182,-1292.0,1.3971291866028708,9.402349834996555
2809,1519.0,3.0543478260869565,1972.0,7.978260869565217,1837.0,4.521739130434782,33623.046875,91928.57142857119,707.0,-29.481707317073173,967.0,3.0,3.0,1478101.0,8.698412698412698,-13.0,20.426829268292686,0.39634146341463417,-670.0,0.010878010878010906,707.0,0.010878010878010906,2.832535885167464,-592.0,308.0,6.411483253588517,-1340.0,1.4736842105263157,9.665806324837195
2810,1504.0,3.108695652173913,1967.0,8.141304347826086,1828.0,4.619565217391305,33627.9296875,88323.5294117645,708.0,-33.170731707317074,1088.0,3.0,3.0,1478261.0,8.703296703296703,-135.0,22.5609756097561,4.115853658536586,-740.0,0.01132201132201135,708.0,0.011322011322011348,2.909090909090909,-608.0,316.0,6.755980861244019,-1412.0,1.5119617224880382,9.863326413513267
2811,1480.0,3.152173913043478,1963.0,8.402173913043478,1823.0,4.673913043478261,33632.8125,91928.57142857119,707.0,-37.804878048780495,1240.0,3.0,3.0,1478421.0,8.708180708180707,-256.0,24.29878048780488,7.8048780487804885,-797.0,0.010878010878010906,707.0,0.010878010878010906,3.062200956937799,-640.0,336.0,6.966507177033493,-1456.0,1.6076555023923444,10.11821080928325
2812,1458.0,3.260869565217391,1953.0,8.641304347826086,1811.0,4.804347826086956,33637.6953125,88323.5294117645,708.0,-41.85975609756098,1373.0,3.0,3.0,1478581.0,8.713064713064712,-368.0,26.06707317073171,11.219512195121952,-855.0,0.01132201132201135,708.0,0.011322011322011348,3.177033492822966,-664.0,336.0,7.2727272727272725,-1520.0,1.6076555023923444,10.410915866874802
2813,1440.0,3.1739130434782608,1961.0,8.83695652173913,1804.0,4.880434782608695,33642.578125,100099.99999999968,705.0,-46.12804878048781,1513.0,3.0,3.0,1478741.0,8.717948717948717,-493.0,27.621951219512198,15.03048780487805,-906.0,0.009990009990010023,705.0,0.009990009990010021,3.215311004784689,-672.0,340.0,7.483253588516746,-1564.0,1.6267942583732056,10.582257237563542
2814,1427.0,3.2391304347826084,1955.0,8.978260869565217,1799.0,4.934782608695652,33647.4609375,91928.57142857119,707.0,-50.36585365853659,1652.0,3.0,3.0,1478901.0,8.722832722832722,-617.0,29.115853658536587,18.8109756097561,-955.0,0.010878010878010906,707.0,0.010878010878010906,3.291866028708134,-688.0,324.0,7.732057416267942,-1616.0,1.5502392344497606,10.744915709794377
2815,1401.0,3.1956521739130435,1959.0,9.26086956521739,1797.0,4.956521739130435,33652.34375,91928.57142857119,707.0,-54.84756097560976,1799.0,3.0,3.0,1479061.0,8.727716727716727,-730.0,30.54878048780488,22.25609756097561,-1002.0,0.010878010878010906,707.0,0.010878010878010906,3.4066985645933014,-712.0,332.0,7.9425837320574155,-1660.0,1.588516746411483,10.979207879946417
2816,1387.0,3.1956521739130435,1959.0,9.41304347826087,1780.0,5.141304347826087,33657.2265625,91928.57142857119,707.0,-59.32926829268293,1946.0,3.0,3.0,1479221.0,8.732600732600732,-850.0,32.04268292682927,25.914634146341466,-1051.0,0.010878010878010906,707.0,0.010878010878010906,3.4066985645933014,-712.0,328.0,8.095693779904305,-1692.0,1.569377990430622,11.191541034962079
2817,1376.0,3.2065217391304346,1958.0,9.532608695652174,1776.0,5.184782608695652,33662.109375,91928.57142857119,707.0,-63.963414634146346,2098.0,3.0,3.0,1479381.0,8.737484737484737,-954.0,33.04878048780488,29.08536585365854,-1084.0,0.010878010878010906,707.0,0.010878010878010906,3.5215311004784686,-736.0,328.0,8.17224880382775,-1708.0,1.569377990430622,11.315227832764677
2818,1367.0,3.119565217391304,1966.0,9.630434782608695,1773.0,5.217391304347826,33666.9921875,100099.99999999968,705.0,-68.17073170731707,2236.0,3.0,3.0,1479541.0,8.742368742368742,-1044.0,33.90243902439025,31.82926829268293,-1112.0,0.009990009990010023,705.0,0.009990009990010021,3.5598086124401913,-744.0,316.0,8.248803827751196,-1724.0,1.5119617224880382,11.388508825580343
2819,1362.0,3.0543478260869565,1972.0,9.684782608695652,1771.0,5.239130434782608,33671.875,91928.57142857119,707.0,-72.31707317073172,2372.0,3.0,3.0,1479701.0,8.747252747252746,-1125.0,35.0,34.29878048780488,-1148.0,0.010878010878010906,707.0,0.010878010878010906,3.5023923444976077,-732.0,296.0,8.325358851674642,-1740.0,1.416267942583732,11.426834318090084
2820,1354.0,2.9456521739130435,1982.0,9.771739130434783,1772.0,5.228260869565217,33676.7578125,91928.57142857119,707.0,-76.3109756097561,2503.0,3.0,3.0,1479861.0,8.752136752136753,-1203.0,35.54878048780488,36.676829268292686,-1166.0,0.010878010878010906,707.0,0.010878010878010906,3.5023923444976077,-732.0,288.0,8.363636363636363,-1748.0,1.3779904306220094,11.46727797182818
2821,1357.0,2.858695652173913,1990.0,9.73913043478261,1769.0,5.260869565217392,33681.640625,91928.57142857119,707.0,-80.27439024390245,2633.0,3.0,3.0,1480021.0,8.757020757020758,-1271.0,36.25,38.75,-1189.0,0.010878010878010906,707.0,0.010878010878010906,3.5789473684210527,-748.0,272.0,8.363636363636363,-1748.0,1.3014354066985645,11.432390434187312
2822,1352.0,2.8260869565217392,1993.0,9.793478260869565,1772.0,5.228260869565217,33686.5234375,81899.99999999984,710.0,-83.9329268292683,2753.0,3.0,3.0,1480181.0,8.761904761904763,-1303.0,37.22560975609756,39.72560975609756,-1221.0,0.012210012210012234,710.0,0.012210012210012234,3.5215311004784686,-736.0,248.0,8.440191387559809,-1764.0,1.186602870813397,11.455727635212611
2823,1353.0,2.8152173913043477,1994.0,9.782608695652174,1771.0,5.239130434782608,33691.40625,88323.5294117645,708.0,-87.22560975609757,2861.0,3.0,3.0,1480341.0,8.766788766788768,-1325.0,37.896341463414636,40.396341463414636,-1243.0,0.01132201132201135,708.0,0.011322011322011348,3.4832535885167464,-728.0,232.0,8.47846889952153,-1772.0,1.1100478468899522,11.448727857942009
2824,1346.0,2.7282608695652173,2002.0,9.858695652173912,1779.0,5.1521739130434785,33696.2890625,88323.5294117645,708.0,-90.0609756097561,2954.0,3.0,3.0,1480501.0,8.771672771672772,-1359.0,38.50609756097561,41.4329268292683,-1263.0,0.01132201132201135,708.0,0.011322011322011348,3.5023923444976077,-732.0,240.0,8.440191387559809,-1764.0,1.1483253588516746,11.453479094355535
2825,1342.0,2.684782608695652,2006.0,9.902173913043478,1778.0,5.163043478260869,33701.171875,84990.56603773567,709.0,-92.77439024390245,3043.0,3.0,3.0,1480661.0,8.776556776556777,-1363.0,38.8719512195122,41.554878048780495,-1275.0,0.011766011766011792,709.0,0.01176601176601179,3.3684210526315788,-704.0,224.0,8.61244019138756,-1800.0,1.0717703349282297,11.485561536926504
2826,1334.0,2.782608695652174,1997.0,9.989130434782608,1782.0,5.119565217391304,33706.0546875,79026.31578947355,711.0,-94.81707317073172,3110.0,3.0,3.0,1480821.0,8.781440781440782,-1358.0,39.57317073170732,41.40243902439025,-1298.0,0.012654012654012677,711.0,0.012654012654012677,3.4066985645933014,-712.0,232.0,8.688995215311005,-1816.0,1.1100478468899522,11.564410318357876
2827,1323.0,2.75,2000.0,10.108695652173912,1789.0,5.043478260869565,33710.9375,95840.42553191462,706.0,-97.13414634146342,3186.0,3.0,3.0,1480981.0,8.786324786324787,-1343.0,39.90853658536586,40.94512195121952,-1309.0,0.010434010434010463,706.0,0.010434010434010463,3.3492822966507174,-700.0,220.0,8.822966507177034,-1844.0,1.0526315789473684,11.62690417764521
2828,1312.0,2.75,2000.0,10.228260869565217,1789.0,5.043478260869565,33715.8203125,91928.57142857119,707.0,-98.68902439024392,3237.0,3.0,3.0,1481141.0,8.791208791208792,-1302.0,40.73170731707317,39.69512195121951,-1336.0,0.010878010878010906,707.0,0.010878010878010906,3.2727272727272725,-684.0,220.0,9.033492822966506,-1888.0,1.0526315789473684,11.731005642473406
2829,1298.0,2.717391304347826,2003.0,10.380434782608695,1798.0,4.945652173913043,33720.703125,91928.57142857119,707.0,-100.1219512195122,3284.0,3.0,3.0,1481301.0,8.796092796092797,-1249.0,41.61585365853659,38.07926829268293,-1365.0,0.010878010878010906,707.0,0.010878010878010906,3.1961722488038276,-668.0,224.0,9.205741626794259,-1924.0,1.0717703349282297,11.8151223947223
2830,1286.0,2.7282608695652173,2002.0,10.51086956521739,1804.0,4.880434782608695,33725.5859375,91928.57142857119,707.0,-101.09756097560977,3316.0,3.0,3.0,1481461.0,8.800976800976802,-1184.0,42.5609756097561,36.09756097560976,-1396.0,0.010878010878010906,707.0,0.010878010878010906,3.138755980861244,-656.0,216.0,9.37799043062201,-1960.0,1.0334928229665072,11.90547899316574
2831,1270.0,2.7717391304347827,1998.0,10.684782608695652,1807.0,4.8478260869565215,33730.46875,91928.57142857119,707.0,-102.34756097560977,3357.0,3.0,3.0,1481621.0,8.805860805860807,-1136.0,43.35365853658537,34.63414634146342,-1422.0,0.010878010878010906,707.0,0.010878010878010906,3.177033492822966,-664.0,216.0,9.569377990430622,-2000.0,1.0334928229665072,12.056058019586859
2832,1250.0,2.717391304347826,2003.0,10.902173913043478,1810.0,4.815217391304348,33735.3515625,100099.99999999968,705.0,-103.17073170731709,3384.0,3.0,3.0,1481781.0,8.810744810744811,-1091.0,44.81707317073171,33.26219512195122,-1470.0,0.009990009990010023,705.0,0.009990009990010021,3.1196172248803826,-652.0,220.0,9.875598086124402,-2064.0,1.0526315789473684,12.224071746219046
2833,1224.0,2.717391304347826,2003.0,11.184782608695652,1811.0,4.804347826086956,33740.234375,91928.57142857119,707.0,-104.1158536585366,3415.0,3.0,3.0,1481941.0,8.815628815628816,-1046.0,46.28048780487805,31.89024390243903,-1518.0,0.010878010878010906,707.0,0.010878010878010906,3.1961722488038276,-668.0,216.0,9.990430622009569,-2088.0,1.0334928229665072,12.472583354652409
2834,1195.0,2.684782608695652,2006.0,11.5,1810.0,4.815217391304348,33745.1171875,95840.42553191462,706.0,-105.27439024390245,3453.0,3.0,3.0,1482101.0,8.820512820512821,-1003.0,47.926829268292686,30.57926829268293,-1572.0,0.010434010434010463,706.0,0.010434010434010463,3.177033492822966,-664.0,208.0,10.277511961722487,-2148.0,0.9952153110047847,12.75321042645633
2835,1158.0,2.619565217391304,2012.0,11.902173913043478,1807.0,4.8478260869565215,33750.0,88323.5294117645,708.0,-105.97560975609757,3476.0,3.0,3.0,1482261.0,8.825396825396826,-962.0,49.90853658536586,29.32926829268293,-1637.0,0.01132201132201135,708.0,0.011322011322011348,3.1578947368421053,-660.0,188.0,10.75598086124402,-2248.0,0.8995215311004784,13.115840939637659
2836,1117.0,2.5869565217391304,2015.0,12.347826086956522,1807.0,4.8478260869565215,33754.8828125,88323.5294117645,708.0,-106.79878048780489,3503.0,3.0,3.0,1482421.0,8.83028083028083,-931.0,51.79878048780488,28.384146341463417,-1699.0,0.01132201132201135,708.0,0.011322011322011348,3.138755980861244,-656.0,200.0,11.38755980861244,-2380.0,0.9569377990430622,13.515271765246485
2837,1069.0,2.6630434782608696,2008.0,12.869565217391305,1801.0,4.913043478260869,33759.765625,88323.5294117645,708.0,-107.8658536585366,3538.0,3.0,3.0,1482581.0,8.835164835164836,-922.0,53.8719512195122,28.10975609756098,-1767.0,0.01132201132201135,708.0,0.011322011322011348,3.2344497607655502,-676.0,212.0,12.01913875598086,-2512.0,1.014354066985646,14.030520506063825
2838,1011.0,2.7391304347826084,2001.0,13.5,1792.0,5.010869565217392,33764.6484375,95840.42553191462,706.0,-108.75000000000001,3567.0,3.0,3.0,1482741.0,8.84004884004884,-910.0,55.60975609756098,27.743902439024392,-1824.0,0.010434010434010463,706.0,0.010434010434010463,3.4066985645933014,-712.0,220.0,12.727272727272727,-2660.0,1.0526315789473684,14.658159821013491
2839,955.0,2.782608695652174,1997.0,14.108695652173912,1768.0,5.271739130434782,33769.53125,95840.42553191462,706.0,-109.60365853658537,3595.0,3.0,3.0,1482901.0,8.844932844932845,-940.0,56.79878048780488,28.658536585365855,-1863.0,0.010434010434010463,706.0,0.010434010434010463,3.5980861244019136,-752.0,232.0,13.511961722488039,-2824.0,1.1100478468899522,15.31631279447333
2840,899.0,2.8260869565217392,1993.0,14.717391304347826,1758.0,5.380434782608695,33774.4140625,88323.5294117645,708.0,-110.15243902439025,3613.0,3.0,3.0,1483061.0,8.84981684981685,-957.0,57.53048780487806,29.176829268292686,-1887.0,0.01132201132201135,708.0,0.011322011322011348,3.827751196172249,-800.0,252.0,14.200956937799042,-2968.0,1.2057416267942582,15.922859439843736
2841,843.0,2.869565217391304,1989.0,15.326086956521738,1733.0,5.6521739130434785,33779.296875,91928.57142857119,707.0,-110.42682926829269,3622.0,3.0,3.0,1483221.0,8.854700854700855,-992.0,57.865853658536594,30.243902439024392,-1898.0,0.010878010878010906,707.0,0.010878010878010906,4.057416267942584,-848.0,272.0,14.813397129186603,-3096.0,1.3014354066985645,16.58524693452036
2842,801.0,2.9239130434782608,1984.0,15.782608695652174,1709.0,5.913043478260869,33784.1796875,88323.5294117645,708.0,-110.51829268292684,3625.0,3.0,3.0,1483381.0,8.85958485958486,-1025.0,57.957317073170735,31.250000000000004,-1901.0,0.01132201132201135,708.0,0.011322011322011348,4.30622009569378,-900.0,272.0,15.387559808612439,-3216.0,1.3014354066985645,17.10567414344437
2843,764.0,2.9239130434782608,1984.0,16.184782608695652,1698.0,6.032608695652174,33789.0625,88323.5294117645,708.0,-109.96951219512196,3607.0,3.0,3.0,1483541.0,8.864468864468865,-1050.0,57.40853658536586,32.01219512195122,-1883.0,0.01132201132201135,708.0,0.011322011322011348,4.4784688995215305,-936.0,268.0,15.808612440191387,-3304.0,1.2822966507177034,17.5182425845579
2844,737.0,2.9239130434782608,1984.0,16.47826086956522,1682.0,6.206521739130435,33793.9453125,88323.5294117645,708.0,-109.20731707317074,3582.0,3.0,3.0,1483701.0,8.86935286935287,-1077.0,56.28048780487806,32.83536585365854,-1846.0,0.01132201132201135,708.0,0.011322011322011348,4.6124401913875595,-964.0,252.0,16.095693779904305,-3364.0,1.2057416267942582,17.84946108064793
2845,726.0,2.8152173913043477,1994.0,16.59782608695652,1674.0,6.293478260869565,33798.828125,95840.42553191462,706.0,-107.6219512195122,3530.0,3.0,3.0,1483861.0,8.874236874236875,-1076.0,55.09146341463415,32.80487804878049,-1807.0,0.010434010434010463,706.0,0.010434010434010463,4.650717703349282,-972.0,236.0,16.19138755980861,-3384.0,1.1291866028708133,17.972789110018365
2846,725.0,2.793478260869565,1996.0,16.608695652173914,1673.0,6.304347826086956,33803.7109375,91928.57142857119,707.0,-105.51829268292684,3461.0,3.0,3.0,1484021.0,8.87912087912088,-1065.0,53.04878048780488,32.46951219512196,-1740.0,0.010878010878010906,707.0,0.010878010878010906,4.803827751196172,-1004.0,216.0,16.114832535885167,-3368.0,1.0334928229665072,17.98324480100237
2847,736.0,2.7065217391304346,2004.0,16.48913043478261,1669.0,6.3478260869565215,33808.59375,91928.57142857119,707.0,-103.04878048780489,3380.0,3.0,3.0,1484181.0,8.884004884004884,-1027.0,50.73170731707317,31.3109756097561,-1664.0,0.010878010878010906,707.0,0.010878010878010906,4.842105263157895,-1012.0,192.0,15.751196172248804,-3292.0,0.9186602870813396,17.874886809429185
2848,772.0,2.6739130434782608,2007.0,16.09782608695652,1668.0,6.358695652173913,33813.4765625,91928.57142857119,707.0,-99.45121951219514,3262.0,3.0,3.0,1484341.0,8.88888888888889,-972.0,47.835365853658544,29.634146341463417,-1569.0,0.010878010878010906,707.0,0.010878010878010906,4.708133971291866,-984.0,196.0,15.215311004784688,-3180.0,0.937799043062201,17.513504106459006
2849,822.0,2.6630434782608696,2008.0,15.554347826086955,1673.0,6.304347826086956,33818.359375,91928.57142857119,707.0,-95.94512195121952,3147.0,3.0,3.0,1484501.0,8.893772893772894,-858.0,45.1219512195122,26.158536585365855,-1480.0,0.010878010878010906,707.0,0.010878010878010906,4.631578947368421,-968.0,180.0,14.889952153110046,-3112.0,0.8612440191387559,16.993361597232347
2850,880.0,2.5869565217391304,2015.0,14.92391304347826,1672.0,6.315217391304348,33823.2421875,91928.57142857119,707.0,-91.64634146341464,3006.0,3.0,3.0,1484661.0,8.898656898656899,-696.0,42.31707317073171,21.219512195121954,-1388.0,0.010878010878010906,707.0,0.010878010878010906,4.669856459330143,-976.0,160.0,14.143540669856458,-2956.0,0.7655502392344498,16.410286264233847
2851,942.0,2.5543478260869565,2018.0,14.25,1676.0,6.271739130434782,33828.125,91928.57142857119,707.0,-87.37804878048782,2866.0,3.0,3.0,1484821.0,8.903540903540904,-555.0,39.268292682926834,16.920731707317074,-1288.0,0.010878010878010906,707.0,0.010878010878010906,4.555023923444976,-952.0,156.0,13.205741626794257,-2760.0,0.7464114832535885,15.777259094559549
2852,1007.0,2.5,2023.0,13.543478260869565,1688.0,6.141304347826087,33833.0078125,88323.5294117645,708.0,-82.53048780487805,2707.0,3.0,3.0,1484981.0,8.908424908424909,-383.0,36.646341463414636,11.676829268292684,-1202.0,0.01132201132201135,708.0,0.011322011322011348,4.440191387559809,-928.0,152.0,12.440191387559809,-2600.0,0.7272727272727273,15.079503390207321
2853,1070.0,2.4130434782608696,2031.0,12.858695652173912,1705.0,5.956521739130435,33837.890625,95840.42553191462,706.0,-77.40853658536587,2539.0,3.0,3.0,1485141.0,8.913308913308914,-189.0,35.0,5.76219512195122,-1148.0,0.010434010434010463,706.0,0.010434010434010463,4.287081339712919,-896.0,152.0,11.598086124401913,-2424.0,0.7272727272727273,14.375290742518812
2854,1131.0,2.4239130434782608,2030.0,12.195652173913043,1736.0,5.619565217391304,33842.7734375,84990.56603773567,709.0,-72.16463414634147,2367.0,3.0,3.0,1485301.0,8.918192918192918,23.0,33.84146341463415,-0.701219512195122,-1110.0,0.011766011766011792,709.0,0.01176601176601179,3.8851674641148324,-812.0,136.0,10.813397129186603,-2260.0,0.6507177033492823,13.645101671366474
2855,1191.0,2.4239130434782608,2030.0,11.543478260869565,1769.0,5.260869565217392,33847.65625,88323.5294117645,708.0,-67.16463414634147,2203.0,3.0,3.0,1485461.0,8.923076923076923,217.0,34.75609756097561,-6.615853658536586,-1140.0,0.01132201132201135,708.0,0.011322011322011348,3.3492822966507174,-700.0,132.0,10.16267942583732,-2124.0,0.631578947368421,12.915262033104202
2856,1227.0,2.402173913043478,2032.0,11.152173913043478,1806.0,4.858695652173913,33852.5390625,88323.5294117645,708.0,-61.85975609756098,2029.0,3.0,3.0,1485621.0,8.927960927960928,340.0,37.713414634146346,-10.365853658536587,-1237.0,0.01132201132201135,708.0,0.011322011322011348,3.0813397129186604,-644.0,128.0,9.875598086124402,-2064.0,0.6124401913875598,12.399530069148902
2857,1231.0,2.391304347826087,2033.0,11.108695652173912,1827.0,4.630434782608695,33857.421875,84990.56603773567,709.0,-57.804878048780495,1896.0,3.0,3.0,1485781.0,8.932844932844933,358.0,41.768292682926834,-10.914634146341465,-1370.0,0.011766011766011792,709.0,0.01176601176601179,2.7942583732057416,-584.0,136.0,9.913875598086124,-2072.0,0.6507177033492823,12.270386377476138
2858,1192.0,2.608695652173913,2013.0,11.532608695652174,1840.0,4.489130434782608,33862.3046875,79026.31578947355,711.0,-54.29878048780488,1781.0,3.0,3.0,1485941.0,8.937728937728938,290.0,46.676829268292686,-8.841463414634147,-1531.0,0.012654012654012677,711.0,0.012654012654012677,2.755980861244019,-576.0,172.0,10.602870813397129,-2216.0,0.8229665071770335,12.647475969267335
2859,1115.0,2.684782608695652,2006.0,12.369565217391305,1835.0,4.543478260869565,33867.1875,95840.42553191462,706.0,-51.09756097560976,1676.0,3.0,3.0,1486101.0,8.942612942612943,191.0,51.03658536585366,-5.823170731707318,-1674.0,0.010434010434010463,706.0,0.010434010434010463,2.985645933014354,-624.0,204.0,11.71291866028708,-2448.0,0.9760765550239234,13.448323167973237
2860,1028.0,2.760869565217391,1999.0,13.315217391304348,1811.0,4.804347826086956,33872.0703125,91928.57142857119,707.0,-48.53658536585366,1592.0,3.0,3.0,1486261.0,8.947496947496948,81.0,53.56707317073171,-2.4695121951219514,-1757.0,0.010878010878010906,707.0,0.010878010878010906,3.1196172248803826,-652.0,224.0,12.880382775119617,-2692.0,1.0717703349282297,14.422176429646944
2861,941.0,2.8369565217391304,1992.0,14.26086956521739,1779.0,5.1521739130434785,33876.953125,88323.5294117645,708.0,-45.701219512195124,1499.0,3.0,3.0,1486421.0,8.952380952380953,-39.0,54.48170731707317,1.1890243902439026,-1787.0,0.01132201132201135,708.0,0.011322011322011348,3.6746411483253585,-768.0,248.0,14.009569377990431,-2928.0,1.186602870813397,15.42613428868774
2862,864.0,2.9891304347826084,1978.0,15.097826086956522,1724.0,5.75,33881.8359375,91928.57142857119,707.0,-42.13414634146342,1382.0,3.0,3.0,1486581.0,8.957264957264957,-200.0,53.68902439024391,6.097560975609757,-1761.0,0.010878010878010906,707.0,0.010878010878010906,4.440191387559809,-928.0,292.0,14.832535885167463,-3100.0,1.3971291866028708,16.429904239164895
2863,803.0,3.2065217391304346,1958.0,15.76086956521739,1679.0,6.239130434782608,33886.71875,91928.57142857119,707.0,-39.35975609756098,1291.0,3.0,3.0,1486741.0,8.962148962148962,-422.0,52.774390243902445,12.865853658536587,-1731.0,0.010878010878010906,707.0,0.010878010878010906,4.880382775119617,-1020.0,320.0,15.578947368421051,-3256.0,1.5311004784688995,17.25147934808904
2864,757.0,3.282608695652174,1951.0,16.26086956521739,1640.0,6.663043478260869,33891.6015625,100099.99999999968,705.0,-37.5,1230.0,3.0,3.0,1486901.0,8.967032967032967,-672.0,51.12804878048781,20.48780487804878,-1677.0,0.009990009990010023,705.0,0.009990009990010021,5.282296650717703,-1104.0,356.0,15.942583732057416,-3332.0,1.7033492822966507,17.877011698239144
2865,727.0,3.4130434782608696,1939.0,16.58695652173913,1607.0,7.021739130434782,33896.484375,91928.57142857119,707.0,-34.96951219512196,1147.0,3.0,3.0,1487061.0,8.971916971916972,-857.0,48.170731707317074,26.128048780487806,-1580.0,0.010878010878010906,707.0,0.010878010878010906,5.435406698564593,-1136.0,380.0,16.19138755980861,-3384.0,1.8181818181818181,18.332506998619756
2866,716.0,3.3804347826086953,1942.0,16.706521739130434,1590.0,7.206521739130435,33901.3671875,95840.42553191462,706.0,-32.86585365853659,1078.0,3.0,3.0,1487221.0,8.976800976800977,-1011.0,44.48170731707317,30.82317073170732,-1459.0,0.010434010434010463,706.0,0.010434010434010463,5.5311004784688995,-1156.0,376.0,16.267942583732058,-3400.0,1.7990430622009568,18.505922390307056
2867,725.0,3.25,1954.0,16.608695652173914,1590.0,7.206521739130435,33906.25,91928.57142857119,707.0,-30.884146341463417,1013.0,3.0,3.0,1487381.0,8.981684981684982,-1105.0,40.1219512195122,33.68902439024391,-1316.0,0.010878010878010906,707.0,0.010878010878010906,5.588516746411483,-1168.0,324.0,16.076555023923444,-3360.0,1.5502392344497606,18.394162847031126
2868,753.0,3.0217391304347827,1975.0,16.304347826086957,1598.0,7.119565217391304,33911.1328125,88323.5294117645,708.0,-28.780487804878053,944.0,3.0,3.0,1487541.0,8.986568986568987,-1156.0,35.1829268292683,35.243902439024396,-1154.0,0.01132201132201135,708.0,0.011322011322011348,5.454545454545454,-1140.0,288.0,15.69377990430622,-3280.0,1.3779904306220094,18.04579935306595
