,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
1261,3.032608695652174,1293.0,10.434782608695652,1974.0,1774.0,5.206521739130435,6147.4609375,703.0,109865.85365853697,0.4573170731707317,-15.0,3.0,3.0,8994144.0,2.139194139194139,-0.06097560975609757,-67.0,2.0426829268292686,2.0,703.0,0.00910200910200907,0.00910200910200907,-740.0,3.54066985645933,9.263157894736842,284.0,-1936.0,1.3588516746411483,12.049451116616067
1262,3.043478260869565,1292.0,10.445652173913043,1973.0,1777.0,5.173913043478261,6152.34375,707.0,91928.57142857119,0.5182926829268293,-17.0,3.0,3.0,8994304.0,2.144078144078144,-0.4573170731707317,-76.0,2.3170731707317076,15.0,707.0,0.010878010878010906,0.010878010878010906,-728.0,3.4832535885167464,9.186602870813397,280.0,-1920.0,1.339712918660287,12.047563465042813
1263,3.032608695652174,1290.0,10.467391304347826,1974.0,1774.0,5.206521739130435,6157.2265625,707.0,91928.57142857119,0.1829268292682927,-6.0,3.0,3.0,8994464.0,2.148962148962149,-0.15243902439024393,-68.0,2.073170731707317,5.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.282296650717702,284.0,-1940.0,1.3588516746411483,12.077701140503496
1264,3.032608695652174,1287.0,10.5,1974.0,1769.0,5.260869565217392,6162.109375,707.0,91928.57142857119,0.5792682926829269,-19.0,3.0,3.0,8994624.0,2.1538461538461537,-0.1829268292682927,-73.0,2.2256097560975614,6.0,707.0,0.010878010878010906,0.010878010878010906,-716.0,3.4258373205741623,9.224880382775119,288.0,-1928.0,1.3779904306220094,12.129446157313854
1265,2.9782608695652173,1286.0,10.51086956521739,1979.0,1771.0,5.239130434782608,6166.9921875,707.0,91928.57142857119,0.1829268292682927,-6.0,3.0,3.0,8994784.0,2.1587301587301586,-0.3353658536585366,-73.0,2.2256097560975614,11.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.24401913875598,276.0,-1932.0,1.3205741626794258,12.1159772423384
1266,3.032608695652174,1290.0,10.467391304347826,1974.0,1772.0,5.228260869565217,6171.875,706.0,95840.42553191462,0.30487804878048785,-10.0,3.0,3.0,8994944.0,2.1636141636141635,-0.2134146341463415,-65.0,1.981707317073171,7.0,706.0,0.010434010434010463,0.010434010434010463,-744.0,3.5598086124401913,9.224880382775119,284.0,-1928.0,1.3588516746411483,12.087088480668474
1267,3.032608695652174,1290.0,10.467391304347826,1974.0,1770.0,5.25,6176.7578125,707.0,91928.57142857119,0.5792682926829269,-19.0,3.0,3.0,8995104.0,2.1684981684981683,-0.24390243902439027,-72.0,2.1951219512195124,8.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.282296650717702,284.0,-1940.0,1.3588516746411483,12.096507604233615
1268,3.032608695652174,1290.0,10.467391304347826,1974.0,1772.0,5.228260869565217,6181.640625,708.0,88323.5294117645,0.39634146341463417,-13.0,3.0,3.0,8995264.0,2.173382173382173,-0.30487804878048785,-62.0,1.8902439024390245,10.0,708.0,0.01132201132201135,0.011322011322011348,-748.0,3.5789473684210527,9.224880382775119,288.0,-1928.0,1.3779904306220094,12.087088480668474
1269,3.032608695652174,1289.0,10.478260869565217,1974.0,1770.0,5.25,6186.5234375,708.0,88323.5294117645,0.4573170731707317,-15.0,3.0,3.0,8995424.0,2.178266178266178,-0.27439024390243905,-66.0,2.0121951219512195,9.0,708.0,0.01132201132201135,0.011322011322011348,-740.0,3.54066985645933,9.224880382775119,288.0,-1928.0,1.3779904306220094,12.105914519424246
1270,3.010869565217391,1286.0,10.51086956521739,1976.0,1762.0,5.33695652173913,6191.40625,708.0,88323.5294117645,0.39634146341463417,-13.0,3.0,3.0,8995584.0,2.183150183150183,-0.3658536585365854,-70.0,2.1341463414634148,12.0,708.0,0.01132201132201135,0.011322011322011348,-732.0,3.5023923444976077,9.263157894736842,288.0,-1936.0,1.3779904306220094,12.166627284120256
1271,3.043478260869565,1288.0,10.489130434782608,1973.0,1768.0,5.271739130434782,6196.2890625,707.0,91928.57142857119,0.030487804878048783,-1.0,3.0,3.0,8995744.0,2.1880341880341883,-0.4573170731707317,-69.0,2.103658536585366,15.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.205741626794259,276.0,-1924.0,1.3205741626794258,12.127483278142488
1272,3.032608695652174,1287.0,10.5,1974.0,1769.0,5.260869565217392,6201.171875,707.0,91928.57142857119,0.39634146341463417,-13.0,3.0,3.0,8995904.0,2.192918192918193,-0.3353658536585366,-80.0,2.439024390243903,11.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.263157894736842,292.0,-1936.0,1.3971291866028708,12.129446157313854
1273,3.032608695652174,1287.0,10.5,1974.0,1769.0,5.260869565217392,6206.0546875,709.0,84990.56603773567,0.5182926829268293,-17.0,3.0,3.0,8996064.0,2.197802197802198,-0.4573170731707317,-71.0,2.164634146341464,15.0,709.0,0.011766011766011792,0.01176601176601179,-744.0,3.5598086124401913,9.205741626794259,304.0,-1924.0,1.4545454545454546,12.129446157313854
1274,3.032608695652174,1288.0,10.489130434782608,1974.0,1769.0,5.260869565217392,6210.9375,708.0,88323.5294117645,0.30487804878048785,-10.0,3.0,3.0,8996224.0,2.202686202686203,-0.5792682926829269,-67.0,2.0426829268292686,19.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.24401913875598,296.0,-1932.0,1.416267942583732,12.120038009885059
1275,3.0543478260869565,1292.0,10.445652173913043,1972.0,1771.0,5.239130434782608,6215.8203125,707.0,91928.57142857119,0.24390243902439027,-8.0,3.0,3.0,8996384.0,2.2075702075702077,-0.5487804878048781,-75.0,2.2865853658536586,18.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.224880382775119,280.0,-1928.0,1.339712918660287,12.078459243370482
1276,3.0760869565217392,1286.0,10.51086956521739,1970.0,1775.0,5.195652173913043,6220.703125,706.0,95840.42553191462,0.1829268292682927,-6.0,3.0,3.0,8996544.0,2.2124542124542126,-0.5487804878048781,-79.0,2.408536585365854,18.0,706.0,0.010434010434010463,0.010434010434010463,-744.0,3.5598086124401913,9.282296650717702,288.0,-1940.0,1.3779904306220094,12.121695075086805
1277,3.0,1287.0,10.5,1977.0,1772.0,5.228260869565217,6225.5859375,705.0,100099.99999999968,0.5792682926829269,-19.0,3.0,3.0,8996704.0,2.2173382173382175,-0.5182926829268293,-77.0,2.347560975609756,17.0,705.0,0.009990009990010023,0.009990009990010021,-740.0,3.54066985645933,9.224880382775119,276.0,-1928.0,1.3205741626794258,12.1072173400921
1278,2.9891304347826084,1287.0,10.5,1978.0,1771.0,5.239130434782608,6230.46875,707.0,91928.57142857119,0.4573170731707317,-15.0,3.0,3.0,8996864.0,2.2222222222222223,-0.48780487804878053,-74.0,2.25609756097561,16.0,707.0,0.010878010878010906,0.010878010878010906,-748.0,3.5789473684210527,9.263157894736842,272.0,-1936.0,1.3014354066985645,12.109227410070762
1279,3.0,1288.0,10.489130434782608,1977.0,1771.0,5.239130434782608,6235.3515625,708.0,88323.5294117645,0.5792682926829269,-19.0,3.0,3.0,8997024.0,2.227106227106227,-0.5487804878048781,-73.0,2.2256097560975614,18.0,708.0,0.01132201132201135,0.011322011322011348,-732.0,3.5023923444976077,9.24401913875598,276.0,-1932.0,1.3205741626794258,12.102493337760949
1280,3.0543478260869565,1284.0,10.532608695652174,1972.0,1772.0,5.228260869565217,6240.234375,708.0,88323.5294117645,0.6402439024390244,-21.0,3.0,3.0,8997184.0,2.231990231990232,-0.4573170731707317,-69.0,2.103658536585366,15.0,708.0,0.01132201132201135,0.011322011322011348,-752.0,3.5980861244019136,9.167464114832535,276.0,-1916.0,1.3205741626794258,12.149057506600121
1281,2.934782608695652,1278.0,10.597826086956522,1983.0,1768.0,5.271739130434782,6245.1171875,706.0,95840.42553191462,0.7621951219512196,-25.0,3.0,3.0,8997344.0,2.236874236874237,-0.7317073170731708,-70.0,2.1341463414634148,24.0,706.0,0.010434010434010463,0.010434010434010463,-744.0,3.5598086124401913,9.24401913875598,272.0,-1932.0,1.3014354066985645,12.19500308278091
1282,3.010869565217391,1286.0,10.51086956521739,1976.0,1758.0,5.380434782608695,6250.0,709.0,84990.56603773567,0.701219512195122,-23.0,3.0,3.0,8997504.0,2.241758241758242,-0.5792682926829269,-63.0,1.9207317073170733,19.0,709.0,0.011766011766011792,0.01176601176601179,-740.0,3.54066985645933,9.263157894736842,276.0,-1936.0,1.3205741626794258,12.185761896806907
1283,2.967391304347826,1286.0,10.51086956521739,1980.0,1768.0,5.271739130434782,6254.8828125,708.0,88323.5294117645,0.9756097560975611,-32.0,3.0,3.0,8997664.0,2.2466422466422467,-0.426829268292683,-61.0,1.8597560975609757,14.0,708.0,0.01132201132201135,0.011322011322011348,-748.0,3.5789473684210527,9.24401913875598,272.0,-1932.0,1.3014354066985645,12.127449180659946
1284,3.0217391304347827,1285.0,10.521739130434783,1975.0,1769.0,5.260869565217392,6259.765625,707.0,91928.57142857119,0.7317073170731708,-24.0,3.0,3.0,8997824.0,2.2515262515262515,-0.701219512195122,-60.0,1.829268292682927,23.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.24401913875598,276.0,-1932.0,1.3205741626794258,12.14556092914419
1285,3.032608695652174,1285.0,10.521739130434783,1974.0,1770.0,5.25,6264.6484375,708.0,88323.5294117645,1.0060975609756098,-33.0,3.0,3.0,8997984.0,2.2564102564102564,-0.6707317073170732,-58.0,1.7682926829268295,22.0,708.0,0.01132201132201135,0.011322011322011348,-744.0,3.5598086124401913,9.263157894736842,268.0,-1936.0,1.2822966507177034,12.143566602521176
1286,2.9565217391304346,1284.0,10.532608695652174,1981.0,1768.0,5.271739130434782,6269.53125,708.0,88323.5294117645,0.9451219512195123,-31.0,3.0,3.0,8998144.0,2.2612942612942613,-0.7621951219512196,-56.0,1.707317073170732,25.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.224880382775119,272.0,-1928.0,1.3014354066985645,12.143644436042909
1287,3.043478260869565,1289.0,10.478260869565217,1973.0,1766.0,5.293478260869565,6274.4140625,709.0,84990.56603773567,0.9756097560975611,-32.0,3.0,3.0,8998304.0,2.266178266178266,-0.39634146341463417,-65.0,1.981707317073171,13.0,709.0,0.011766011766011792,0.01176601176601179,-736.0,3.5215311004784686,9.205741626794259,280.0,-1924.0,1.339712918660287,12.127556343853692
1288,3.010869565217391,1290.0,10.467391304347826,1976.0,1772.0,5.228260869565217,6279.296875,708.0,88323.5294117645,1.2804878048780488,-42.0,3.0,3.0,8998464.0,2.271062271062271,-0.7926829268292683,-69.0,2.103658536585366,26.0,708.0,0.01132201132201135,0.011322011322011348,-744.0,3.5598086124401913,9.282296650717702,268.0,-1940.0,1.2822966507177034,12.08165253503492
1289,3.0217391304347827,1291.0,10.456521739130434,1975.0,1773.0,5.217391304347826,6284.1796875,707.0,91928.57142857119,1.0060975609756098,-33.0,3.0,3.0,8998624.0,2.275946275946276,-0.853658536585366,-67.0,2.0426829268292686,28.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.282296650717702,276.0,-1940.0,1.3205741626794258,12.070249636026274
1290,3.032608695652174,1288.0,10.489130434782608,1974.0,1777.0,5.173913043478261,6289.0625,707.0,91928.57142857119,1.4329268292682928,-47.0,3.0,3.0,8998784.0,2.2808302808302807,-0.7317073170731708,-76.0,2.3170731707317076,24.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.224880382775119,280.0,-1928.0,1.339712918660287,12.08254728773293
1291,3.010869565217391,1289.0,10.478260869565217,1976.0,1773.0,5.217391304347826,6293.9453125,708.0,88323.5294117645,1.7682926829268295,-58.0,3.0,3.0,8998944.0,2.2857142857142856,-0.6097560975609757,-81.0,2.4695121951219514,20.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.129186602870814,280.0,-1908.0,1.339712918660287,12.086374907808308
1292,3.010869565217391,1286.0,10.51086956521739,1976.0,1768.0,5.271739130434782,6298.828125,707.0,91928.57142857119,1.3414634146341464,-44.0,3.0,3.0,8999104.0,2.2905982905982905,-0.7317073170731708,-80.0,2.439024390243903,24.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.224880382775119,280.0,-1928.0,1.339712918660287,12.138160816825705
1293,3.010869565217391,1291.0,10.456521739130434,1976.0,1764.0,5.315217391304348,6303.7109375,708.0,88323.5294117645,1.4634146341463417,-48.0,3.0,3.0,8999264.0,2.2954822954822953,-0.48780487804878053,-84.0,2.5609756097560976,16.0,708.0,0.01132201132201135,0.011322011322011348,-744.0,3.5598086124401913,9.224880382775119,280.0,-1928.0,1.339712918660287,12.11014939364845
1294,3.0,1290.0,10.467391304347826,1977.0,1777.0,5.173913043478261,6308.59375,707.0,91928.57142857119,1.4634146341463417,-48.0,3.0,3.0,8999424.0,2.3003663003663,-0.7926829268292683,-90.0,2.7439024390243905,26.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.301435406698564,264.0,-1944.0,1.263157894736842,12.055523916438098
1295,2.9782608695652173,1288.0,10.489130434782608,1979.0,1763.0,5.326086956521739,6313.4765625,708.0,88323.5294117645,1.2195121951219514,-40.0,3.0,3.0,8999584.0,2.305250305250305,-0.6402439024390244,-95.0,2.8963414634146343,21.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.301435406698564,276.0,-1944.0,1.3205741626794258,12.13503594364257
1296,2.9891304347826084,1288.0,10.489130434782608,1978.0,1772.0,5.228260869565217,6318.359375,708.0,88323.5294117645,1.2500000000000002,-41.0,3.0,3.0,8999744.0,2.31013431013431,-0.7317073170731708,-97.0,2.957317073170732,24.0,708.0,0.01132201132201135,0.011322011322011348,-724.0,3.464114832535885,9.320574162679426,276.0,-1948.0,1.3205741626794258,12.095101064243046
1297,2.967391304347826,1288.0,10.489130434782608,1980.0,1772.0,5.228260869565217,6323.2421875,708.0,88323.5294117645,1.5548780487804879,-51.0,3.0,3.0,8999904.0,2.3150183150183152,-0.701219512195122,-93.0,2.8353658536585367,23.0,708.0,0.01132201132201135,0.011322011322011348,-728.0,3.4832535885167464,9.301435406698564,276.0,-1944.0,1.3205741626794258,12.089746901868075
1298,3.0,1288.0,10.489130434782608,1977.0,1770.0,5.25,6328.125,708.0,88323.5294117645,1.3109756097560976,-43.0,3.0,3.0,9000064.0,2.31990231990232,-0.8231707317073171,-96.0,2.9268292682926833,27.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.301435406698564,268.0,-1944.0,1.2822966507177034,12.107202702436378
1299,2.9456521739130435,1287.0,10.5,1982.0,1772.0,5.228260869565217,6333.0078125,708.0,88323.5294117645,1.2500000000000002,-41.0,3.0,3.0,9000224.0,2.324786324786325,-0.5182926829268293,-100.0,3.0487804878048785,17.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.205741626794259,260.0,-1924.0,1.244019138755981,12.093865322960458
1300,2.891304347826087,1285.0,10.521739130434783,1987.0,1771.0,5.239130434782608,6337.890625,707.0,91928.57142857119,1.0975609756097562,-36.0,3.0,3.0,9000384.0,2.32967032967033,-0.7317073170731708,-100.0,3.0487804878048785,24.0,707.0,0.010878010878010906,0.010878010878010906,-740.0,3.54066985645933,9.263157894736842,272.0,-1936.0,1.3014354066985645,12.104343140928629
1301,2.934782608695652,1287.0,10.5,1983.0,1772.0,5.228260869565217,6342.7734375,703.0,109865.85365853697,1.0975609756097562,-36.0,3.0,3.0,9000544.0,2.3345543345543347,-0.6707317073170732,-100.0,3.0487804878048785,22.0,703.0,0.00910200910200907,0.00910200910200907,-744.0,3.5598086124401913,9.263157894736842,260.0,-1936.0,1.244019138755981,12.091222464272557
1302,2.902173913043478,1283.0,10.543478260869565,1986.0,1761.0,5.3478260869565215,6347.65625,708.0,88323.5294117645,1.1585365853658538,-38.0,3.0,3.0,9000704.0,2.3394383394383396,-0.5487804878048781,-86.0,2.6219512195121952,18.0,708.0,0.01132201132201135,0.011322011322011348,-740.0,3.54066985645933,9.24401913875598,268.0,-1932.0,1.2822966507177034,12.173199707361738
1303,2.967391304347826,1286.0,10.51086956521739,1980.0,1764.0,5.315217391304348,6352.5390625,709.0,84990.56603773567,0.9451219512195123,-31.0,3.0,3.0,9000864.0,2.3443223443223444,-0.7317073170731708,-98.0,2.987804878048781,24.0,709.0,0.011766011766011792,0.01176601176601179,-740.0,3.54066985645933,9.282296650717702,268.0,-1940.0,1.2822966507177034,12.146412066406956
1304,2.891304347826087,1285.0,10.521739130434783,1987.0,1773.0,5.217391304347826,6357.421875,708.0,88323.5294117645,1.128048780487805,-37.0,3.0,3.0,9001024.0,2.3492063492063493,-0.9451219512195123,-88.0,2.682926829268293,31.0,708.0,0.01132201132201135,0.011322011322011348,-740.0,3.54066985645933,9.263157894736842,256.0,-1936.0,1.2248803827751196,12.094949656090547
1305,2.9130434782608696,1287.0,10.5,1985.0,1771.0,5.239130434782608,6362.3046875,709.0,84990.56603773567,0.7926829268292683,-26.0,3.0,3.0,9001184.0,2.354090354090354,-0.9146341463414634,-87.0,2.6524390243902443,30.0,709.0,0.011766011766011792,0.01176601176601179,-724.0,3.464114832535885,9.282296650717702,252.0,-1940.0,1.2057416267942582,12.090670370947327
1306,2.934782608695652,1288.0,10.489130434782608,1983.0,1772.0,5.228260869565217,6367.1875,708.0,88323.5294117645,0.8841463414634148,-29.0,3.0,3.0,9001344.0,2.358974358974359,-0.853658536585366,-80.0,2.439024390243903,28.0,708.0,0.01132201132201135,0.011322011322011348,-732.0,3.5023923444976077,9.224880382775119,264.0,-1928.0,1.263157894736842,12.08178455189514
1307,2.9456521739130435,1288.0,10.489130434782608,1982.0,1767.0,5.282608695652174,6372.0703125,707.0,91928.57142857119,0.701219512195122,-23.0,3.0,3.0,9001504.0,2.363858363858364,-1.0060975609756098,-81.0,2.4695121951219514,33.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.263157894736842,252.0,-1936.0,1.2057416267942582,12.10804189945432
1308,3.010869565217391,1288.0,10.489130434782608,1976.0,1775.0,5.195652173913043,6376.953125,706.0,95840.42553191462,0.7317073170731708,-24.0,3.0,3.0,9001664.0,2.3687423687423688,-1.0365853658536586,-69.0,2.103658536585366,34.0,706.0,0.010434010434010463,0.010434010434010463,-724.0,3.464114832535885,9.263157894736842,268.0,-1936.0,1.2822966507177034,12.086438446826364
1309,2.9565217391304346,1289.0,10.478260869565217,1981.0,1772.0,5.228260869565217,6381.8359375,705.0,100099.99999999968,0.39634146341463417,-13.0,3.0,3.0,9001824.0,2.3736263736263736,-0.7926829268292683,-66.0,2.0121951219512195,26.0,705.0,0.009990009990010023,0.009990009990010021,-740.0,3.54066985645933,9.224880382775119,264.0,-1928.0,1.263157894736842,12.077652229007064
1310,2.9565217391304346,1288.0,10.489130434782608,1981.0,1772.0,5.228260869565217,6386.71875,707.0,91928.57142857119,0.5182926829268293,-17.0,3.0,3.0,9001984.0,2.3785103785103785,-1.0975609756097562,-67.0,2.0426829268292686,36.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.24401913875598,268.0,-1932.0,1.2822966507177034,12.08708359332641
1311,2.9456521739130435,1290.0,10.467391304347826,1982.0,1771.0,5.239130434782608,6391.6015625,708.0,88323.5294117645,0.39634146341463417,-13.0,3.0,3.0,9002144.0,2.3833943833943834,-1.1585365853658538,-63.0,1.9207317073170733,38.0,708.0,0.01132201132201135,0.011322011322011348,-752.0,3.5980861244019136,9.37799043062201,268.0,-1960.0,1.2822966507177034,12.070279000946107
1312,3.032608695652174,1285.0,10.521739130434783,1974.0,1774.0,5.206521739130435,6396.484375,708.0,88323.5294117645,0.27439024390243905,-9.0,3.0,3.0,9002304.0,2.3882783882783882,-1.0670731707317074,-67.0,2.0426829268292686,35.0,708.0,0.01132201132201135,0.011322011322011348,-740.0,3.54066985645933,9.263157894736842,272.0,-1936.0,1.3014354066985645,12.124833130806604
1313,2.9130434782608696,1279.0,10.58695652173913,1985.0,1770.0,5.25,6401.3671875,705.0,100099.99999999968,0.5182926829268293,-17.0,3.0,3.0,9002464.0,2.393162393162393,-1.1585365853658538,-58.0,1.7682926829268295,38.0,705.0,0.009990009990010023,0.009990009990010021,-732.0,3.5023923444976077,9.339712918660286,268.0,-1952.0,1.2822966507177034,12.17094781434186
1314,2.9782608695652173,1287.0,10.5,1979.0,1770.0,5.25,6406.25,707.0,91928.57142857119,0.2134146341463415,-7.0,3.0,3.0,9002624.0,2.398046398046398,-1.2500000000000002,-67.0,2.0426829268292686,41.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.282296650717702,272.0,-1940.0,1.3014354066985645,12.11125665681243
1315,2.9456521739130435,1289.0,10.478260869565217,1982.0,1769.0,5.260869565217392,6411.1328125,707.0,91928.57142857119,0.48780487804878053,-16.0,3.0,3.0,9002784.0,2.402930402930403,-1.1890243902439026,-68.0,2.073170731707317,39.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.224880382775119,272.0,-1928.0,1.3014354066985645,12.089150762670258
1316,2.9456521739130435,1289.0,10.478260869565217,1982.0,1769.0,5.260869565217392,6416.015625,707.0,91928.57142857119,0.27439024390243905,-9.0,3.0,3.0,9002944.0,2.4078144078144077,-0.9756097560975611,-60.0,1.829268292682927,32.0,707.0,0.010878010878010906,0.010878010878010906,-748.0,3.5789473684210527,9.224880382775119,268.0,-1928.0,1.2822966507177034,12.089150762670258
1317,2.880434782608696,1290.0,10.467391304347826,1988.0,1768.0,5.271739130434782,6420.8984375,706.0,95840.42553191462,0.24390243902439027,-8.0,3.0,3.0,9003104.0,2.4126984126984126,-1.3719512195121952,-56.0,1.707317073170732,45.0,706.0,0.010434010434010463,0.010434010434010463,-744.0,3.5598086124401913,9.24401913875598,252.0,-1932.0,1.2057416267942582,12.068737246064964
1318,2.902173913043478,1288.0,10.489130434782608,1986.0,1771.0,5.239130434782608,6425.78125,708.0,88323.5294117645,0.27439024390243905,-9.0,3.0,3.0,9003264.0,2.4175824175824174,-1.3109756097560976,-66.0,2.0121951219512195,43.0,708.0,0.01132201132201135,0.011322011322011348,-724.0,3.464114832535885,9.186602870813397,256.0,-1920.0,1.2248803827751196,12.078615749004447
1319,2.9891304347826084,1293.0,10.434782608695652,1978.0,1769.0,5.260869565217392,6430.6640625,709.0,84990.56603773567,0.426829268292683,-14.0,3.0,3.0,9003424.0,2.4224664224664223,-1.4634146341463417,-71.0,2.164634146341464,48.0,709.0,0.011766011766011792,0.01176601176601179,-732.0,3.5023923444976077,9.224880382775119,280.0,-1928.0,1.339712918660287,12.062186262411617
1320,2.934782608695652,1293.0,10.434782608695652,1983.0,1774.0,5.206521739130435,6435.546875,708.0,88323.5294117645,0.48780487804878053,-16.0,3.0,3.0,9003584.0,2.427350427350427,-1.1890243902439026,-68.0,2.073170731707317,39.0,708.0,0.01132201132201135,0.011322011322011348,-724.0,3.464114832535885,9.148325358851674,272.0,-1912.0,1.3014354066985645,12.025202936793937
1321,2.967391304347826,1295.0,10.41304347826087,1980.0,1776.0,5.184782608695652,6440.4296875,707.0,91928.57142857119,0.4573170731707317,-15.0,3.0,3.0,9003744.0,2.432234432234432,-1.0670731707317074,-64.0,1.9512195121951221,35.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.24401913875598,272.0,-1932.0,1.3014354066985645,12.004951325711538
1322,2.9565217391304346,1291.0,10.456521739130434,1981.0,1781.0,5.130434782608695,6445.3125,708.0,88323.5294117645,0.6707317073170732,-22.0,3.0,3.0,9003904.0,2.437118437118437,-1.1890243902439026,-52.0,1.5853658536585367,39.0,708.0,0.01132201132201135,0.011322011322011348,-736.0,3.5215311004784686,9.263157894736842,268.0,-1936.0,1.2822966507177034,12.01670623479909
1323,3.032608695652174,1296.0,10.402173913043478,1974.0,1776.0,5.184782608695652,6450.1953125,708.0,88323.5294117645,0.5182926829268293,-17.0,3.0,3.0,9004064.0,2.442002442002442,-1.0060975609756098,-50.0,1.5243902439024393,33.0,708.0,0.01132201132201135,0.011322011322011348,-724.0,3.464114832535885,9.186602870813397,256.0,-1920.0,1.2248803827751196,12.011823688249022
1324,3.0869565217391304,1289.0,10.478260869565217,1969.0,1784.0,5.0978260869565215,6455.078125,705.0,100099.99999999968,0.39634146341463417,-13.0,3.0,3.0,9004224.0,2.446886446886447,-1.1585365853658538,-51.0,1.5548780487804879,38.0,705.0,0.009990009990010023,0.009990009990010021,-724.0,3.464114832535885,9.282296650717702,264.0,-1940.0,1.263157894736842,12.054504644763458
1325,2.9565217391304346,1290.0,10.467391304347826,1981.0,1777.0,5.173913043478261,6459.9609375,703.0,109865.85365853697,0.5182926829268293,-17.0,3.0,3.0,9004384.0,2.451770451770452,-0.9756097560975611,-54.0,1.6463414634146343,32.0,703.0,0.00910200910200907,0.00910200910200907,-728.0,3.4832535885167464,9.205741626794259,280.0,-1924.0,1.339712918660287,12.044778025923176
1326,2.9891304347826084,1284.0,10.532608695652174,1978.0,1774.0,5.206521739130435,6464.84375,707.0,91928.57142857119,0.15243902439024393,-5.0,3.0,3.0,9004544.0,2.456654456654457,-0.7926829268292683,-47.0,1.4329268292682928,26.0,707.0,0.010878010878010906,0.010878010878010906,-720.0,3.4449760765550237,9.263157894736842,264.0,-1936.0,1.263157894736842,12.123473731233522
1327,2.9891304347826084,1283.0,10.543478260869565,1978.0,1779.0,5.1521739130434785,6469.7265625,707.0,91928.57142857119,0.39634146341463417,-13.0,3.0,3.0,9004704.0,2.4615384615384617,-0.9146341463414634,-49.0,1.4939024390243905,30.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.339712918660286,272.0,-1952.0,1.3014354066985645,12.109695727961892
1328,2.9782608695652173,1283.0,10.543478260869565,1979.0,1775.0,5.195652173913043,6474.609375,707.0,91928.57142857119,-0.030487804878048783,1.0,3.0,3.0,9004864.0,2.4664224664224665,-0.853658536585366,-51.0,1.5548780487804879,28.0,707.0,0.010878010878010906,0.010878010878010906,-732.0,3.5023923444976077,9.301435406698564,260.0,-1944.0,1.244019138755981,12.1255834151145
1329,2.9782608695652173,1280.0,10.576086956521738,1979.0,1772.0,5.228260869565217,6479.4921875,707.0,91928.57142857119,-0.3353658536585366,11.0,3.0,3.0,9005024.0,2.4713064713064714,-0.853658536585366,-55.0,1.676829268292683,28.0,707.0,0.010878010878010906,0.010878010878010906,-736.0,3.5215311004784686,9.320574162679426,284.0,-1948.0,1.3588516746411483,12.167923604268703
