,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
5353,1622.0,11.652173913043478,6.858695652173913,1181.0,0.858695652173913,2174.0,37587.890625,81899.99999999984,710.0,-12009.0,366.12804878048786,3.0,3.0,7667919.0,6.119658119658119,152.8658536585366,267.0,-5014.0,-8.140243902439025,0.012210012210012234,710.0,0.012210012210012234,-1.186602870813397,248.0,2136.0,4.765550239234449,-996.0,10.220095693779903,13.548144565660003
5354,1637.0,10.804347826086957,6.695652173913043,1259.0,0.8913043478260869,2171.0,37592.7734375,76347.45762711852,712.0,-11971.0,364.969512195122,3.0,3.0,7668079.0,6.124542124542124,156.5548780487805,443.0,-5135.0,-13.506097560975611,0.013098013098013117,712.0,0.013098013098013119,-1.0909090909090908,228.0,1960.0,4.6124401913875595,-964.0,9.37799043062201,12.74206079963324
5355,1667.0,10.141304347826086,6.369565217391304,1320.0,0.8043478260869565,2179.0,37597.65625,79026.31578947355,711.0,-11953.0,364.4207317073171,3.0,3.0,7668239.0,6.12942612942613,160.27439024390245,691.0,-5257.0,-21.06707317073171,0.012654012654012677,711.0,0.012654012654012677,-1.2248803827751196,256.0,1824.0,4.15311004784689,-868.0,8.727272727272727,12.00268263177729
5356,1691.0,9.76086956521739,6.108695652173913,1355.0,0.532608695652174,2204.0,37602.5390625,81899.99999999984,710.0,-11967.0,364.8475609756098,3.0,3.0,7668399.0,6.134310134310135,164.51219512195124,1008.0,-5396.0,-30.731707317073173,0.012210012210012234,710.0,0.012210012210012234,-1.492822966507177,312.0,1760.0,3.7703349282296648,-788.0,8.421052631578947,11.527116259618444
5357,1723.0,9.5,5.760869565217392,1379.0,0.3804347826086956,2218.0,37607.421875,84990.56603773567,709.0,-11986.0,365.4268292682927,3.0,3.0,7668559.0,6.13919413919414,169.87804878048783,1394.0,-5572.0,-42.50000000000001,0.01176601176601179,709.0,0.011766011766011792,-1.8181818181818181,380.0,1728.0,3.4066985645933014,-712.0,8.267942583732058,11.116759814409347
5358,1747.0,9.347826086956522,5.5,1393.0,0.19565217391304346,2235.0,37612.3046875,79026.31578947355,711.0,-11971.0,364.969512195122,3.0,3.0,7668719.0,6.1440781440781445,175.4268292682927,1791.0,-5754.0,-54.60365853658537,0.012654012654012677,711.0,0.012654012654012677,-1.9138755980861244,400.0,1676.0,3.1578947368421053,-660.0,8.019138755980862,10.847586474656092
5359,1751.0,8.978260869565217,5.456521739130435,1427.0,0.09782608695652173,2244.0,37617.1875,79026.31578947355,711.0,-11841.0,361.00609756097566,3.0,3.0,7668879.0,6.148962148962149,179.93902439024393,2072.0,-5902.0,-63.17073170731708,0.012654012654012677,711.0,0.012654012654012677,-1.9521531100478469,408.0,1556.0,3.0813397129186604,-644.0,7.444976076555023,10.506777225907962
5360,1759.0,8.478260869565217,5.369565217391304,1473.0,0.08695652173913043,2245.0,37622.0703125,81899.99999999984,710.0,-11661.0,355.51829268292687,3.0,3.0,7669039.0,6.153846153846154,185.3048780487805,2323.0,-6078.0,-70.82317073170732,0.012210012210012234,710.0,0.012210012210012234,-1.9521531100478469,408.0,1516.0,3.0430622009569377,-636.0,7.253588516746412,10.035970278597492
5361,1770.0,7.967391304347826,5.25,1520.0,-0.021739130434782608,2255.0,37626.953125,79026.31578947355,711.0,-11475.0,349.8475609756098,3.0,3.0,7669199.0,6.158730158730159,190.76219512195124,2517.0,-6257.0,-76.73780487804879,0.012654012654012677,711.0,0.012654012654012677,-2.1626794258373203,452.0,1396.0,2.985645933014354,-624.0,6.679425837320574,9.541608710610042
5362,1788.0,7.565217391304348,5.054347826086956,1557.0,-0.14130434782608695,2266.0,37631.8359375,79026.31578947355,711.0,-11312.0,344.87804878048786,3.0,3.0,7669359.0,6.163614163614164,196.28048780487808,2713.0,-6438.0,-82.71341463414635,0.012654012654012677,711.0,0.012654012654012677,-2.2583732057416266,472.0,1308.0,2.755980861244019,-576.0,6.258373205741626,9.09939080617369
5363,1803.0,7.184782608695652,4.891304347826087,1592.0,-0.18478260869565216,2270.0,37636.71875,79026.31578947355,711.0,-11149.0,339.9085365853659,3.0,3.0,7669519.0,6.168498168498169,201.09756097560978,2888.0,-6596.0,-88.04878048780489,0.012654012654012677,711.0,0.012654012654012677,-2.2583732057416266,472.0,1196.0,2.526315789473684,-528.0,5.722488038277512,8.693681841990438
5364,1822.0,6.706521739130435,4.684782608695652,1636.0,-0.10869565217391304,2263.0,37641.6015625,76347.45762711852,712.0,-10946.0,333.719512195122,3.0,3.0,7669679.0,6.173382173382174,206.03658536585368,3041.0,-6758.0,-92.71341463414635,0.013098013098013117,712.0,0.013098013098013119,-2.1052631578947367,440.0,1100.0,2.2966507177033493,-480.0,5.263157894736842,8.181469102365899
5365,1844.0,6.217391304347826,4.445652173913043,1681.0,0.021739130434782608,2251.0,37646.484375,79026.31578947355,711.0,-10703.0,326.31097560975616,3.0,3.0,7669839.0,6.1782661782661785,210.15243902439028,3242.0,-6893.0,-98.84146341463415,0.012654012654012677,711.0,0.012654012654012677,-1.9904306220095693,416.0,976.0,2.028708133971292,-424.0,4.669856459330143,7.643314102703735
5366,1858.0,5.75,4.293478260869565,1724.0,0.14130434782608695,2240.0,37651.3671875,81899.99999999984,710.0,-10435.0,318.14024390243907,3.0,3.0,7669999.0,6.183150183150183,213.96341463414637,3489.0,-7018.0,-106.3719512195122,0.012210012210012234,710.0,0.012210012210012234,-1.9138755980861244,400.0,848.0,1.7990430622009568,-376.0,4.057416267942584,7.177494165464303
5367,1884.0,5.163043478260869,4.010869565217392,1778.0,0.2391304347826087,2231.0,37656.25,84990.56603773567,709.0,-10153.0,309.5426829268293,3.0,3.0,7670159.0,6.188034188034188,217.77439024390245,3768.0,-7143.0,-114.87804878048782,0.01176601176601179,709.0,0.011766011766011792,-1.8181818181818181,380.0,736.0,1.492822966507177,-312.0,3.5215311004784686,6.542268413359281
5368,1907.0,4.739130434782608,3.760869565217391,1817.0,0.25,2230.0,37661.1328125,79026.31578947355,711.0,-9876.0,301.0975609756098,3.0,3.0,7670319.0,6.192918192918193,221.43292682926833,4077.0,-7263.0,-124.29878048780489,0.012654012654012677,711.0,0.012654012654012677,-1.7799043062200957,372.0,648.0,1.263157894736842,-264.0,3.1004784688995213,6.055245425617466
5369,1928.0,4.315217391304348,3.532608695652174,1856.0,0.5869565217391304,2199.0,37666.015625,71499.99999999991,714.0,-9583.0,292.1646341463415,3.0,3.0,7670479.0,6.197802197802198,224.359756097561,4420.0,-7359.0,-134.75609756097563,0.013986013986014003,714.0,0.013986013986014003,-1.6267942583732056,340.0,532.0,1.0334928229665072,-216.0,2.5454545454545454,5.607579093443529
5370,1936.0,3.902173913043478,3.4456521739130435,1894.0,0.6413043478260869,2194.0,37670.8984375,76347.45762711852,712.0,-9241.0,281.7378048780488,3.0,3.0,7670639.0,6.202686202686203,226.95121951219514,4762.0,-7444.0,-145.1829268292683,0.013098013098013117,712.0,0.013098013098013119,-1.3588516746411483,284.0,432.0,0.784688995215311,-164.0,2.0669856459330145,5.2450692481386145
5371,1955.0,3.4565217391304346,3.2391304347826084,1935.0,0.858695652173913,2174.0,37675.78125,79026.31578947355,711.0,-8882.0,270.7926829268293,3.0,3.0,7670799.0,6.207570207570208,229.57317073170734,5061.0,-7530.0,-154.2987804878049,0.012654012654012677,711.0,0.012654012654012677,-1.3014354066985645,272.0,384.0,0.5167464114832536,-108.0,1.8373205741626792,4.814235840679042
5372,1988.0,3.3369565217391304,2.880434782608696,1946.0,0.7608695652173912,2183.0,37680.6640625,76347.45762711852,712.0,-8491.0,258.8719512195122,3.0,3.0,7670959.0,6.212454212454213,232.22560975609758,5312.0,-7617.0,-161.95121951219514,0.013098013098013117,712.0,0.013098013098013119,-1.2822966507177034,268.0,348.0,0.2296650717703349,-48.0,1.6650717703349283,4.473377455582462
5373,2009.0,3.3478260869565215,2.652173913043478,1945.0,0.8913043478260869,2171.0,37685.546875,73844.26229508186,713.0,-8116.0,247.43902439024393,3.0,3.0,7671119.0,6.2173382173382175,233.99390243902442,5503.0,-7675.0,-167.77439024390245,0.01354201354201356,713.0,0.013542013542013561,-1.1100478468899522,232.0,396.0,0.0,0.0,1.894736842105263,4.36307109889223
5374,2022.0,3.4891304347826084,2.510869565217391,1932.0,1.076086956521739,2154.0,37690.4296875,71499.99999999991,714.0,-7728.0,235.609756097561,3.0,3.0,7671279.0,6.222222222222222,235.12195121951223,5640.0,-7712.0,-171.95121951219514,0.013986013986014003,714.0,0.013986013986014003,-0.8995215311004784,188.0,436.0,-0.11483253588516745,24.0,2.0861244019138754,4.431304582451704
5375,2028.0,3.6739130434782608,2.4456521739130435,1915.0,1.2391304347826086,2139.0,37695.3125,76347.45762711852,712.0,-7320.0,223.1707317073171,3.0,3.0,7671439.0,6.227106227106227,234.96951219512198,5654.0,-7707.0,-172.37804878048783,0.013098013098013117,712.0,0.013098013098013119,-0.8229665071770335,172.0,480.0,-0.17224880382775118,36.0,2.2966507177033493,4.584135233739274
5376,2034.0,3.9565217391304346,2.380434782608696,1889.0,1.4239130434782608,2122.0,37700.1953125,79026.31578947355,711.0,-6908.0,210.609756097561,3.0,3.0,7671599.0,6.231990231990232,234.1158536585366,5649.0,-7679.0,-172.22560975609758,0.012654012654012677,711.0,0.012654012654012677,-0.7464114832535885,156.0,508.0,-0.21052631578947367,44.0,2.430622009569378,4.8319832762389145
5377,2036.0,4.228260869565217,2.358695652173913,1864.0,1.5108695652173914,2114.0,37705.078125,79026.31578947355,711.0,-6502.0,198.2317073170732,3.0,3.0,7671759.0,6.236874236874237,232.25609756097563,5570.0,-7618.0,-169.81707317073173,0.012654012654012677,711.0,0.012654012654012677,-0.5741626794258373,120.0,552.0,-0.21052631578947367,44.0,2.6411483253588517,5.0719189666023565
5378,2039.0,4.358695652173913,2.3260869565217392,1852.0,1.6630434782608696,2100.0,37709.9609375,84990.56603773567,709.0,-6137.0,187.10365853658539,3.0,3.0,7671919.0,6.241758241758242,229.75609756097563,5449.0,-7536.0,-166.12804878048783,0.01176601176601179,709.0,0.011766011766011792,-0.36363636363636365,76.0,604.0,-0.34449760765550236,72.0,2.889952153110048,5.212928344814108
5379,2038.0,4.5,2.3369565217391304,1839.0,1.934782608695652,2075.0,37714.84375,76347.45762711852,712.0,-5789.0,176.4939024390244,3.0,3.0,7672079.0,6.246642246642247,225.64024390243904,5228.0,-7401.0,-159.39024390243904,0.013098013098013117,712.0,0.013098013098013119,-0.11483253588516745,24.0,648.0,-0.17224880382775118,36.0,3.1004784688995213,5.427223003287244
5380,2038.0,4.510869565217392,2.3369565217391304,1838.0,2.217391304347826,2049.0,37719.7265625,79026.31578947355,711.0,-5404.0,164.75609756097563,3.0,3.0,7672239.0,6.2515262515262515,220.609756097561,5014.0,-7236.0,-152.8658536585366,0.012654012654012677,711.0,0.012654012654012677,0.2679425837320574,-56.0,632.0,-0.19138755980861244,40.0,3.0239234449760763,5.543115930187727
5381,2046.0,4.532608695652174,2.25,1836.0,2.5543478260869565,2018.0,37724.609375,81899.99999999984,710.0,-5023.0,153.14024390243904,3.0,3.0,7672399.0,6.256410256410256,215.3048780487805,4827.0,-7062.0,-147.16463414634148,0.012210012210012234,710.0,0.012210012210012234,0.5167464114832536,-108.0,616.0,-0.28708133971291866,60.0,2.9473684210526314,5.6684860769465475
5382,2050.0,4.478260869565217,2.2065217391304346,1841.0,2.75,2000.0,37729.4921875,88323.5294117645,708.0,-4691.0,143.01829268292684,3.0,3.0,7672559.0,6.261294261294261,209.20731707317074,4645.0,-6862.0,-141.6158536585366,0.011322011322011348,708.0,0.01132201132201135,0.8421052631578947,-176.0,616.0,-0.4019138755980861,84.0,2.9473684210526314,5.699654252771321
5383,2061.0,4.369565217391305,2.0869565217391304,1851.0,2.9782608695652173,1979.0,37734.375,81899.99999999984,710.0,-4406.0,134.32926829268294,3.0,3.0,7672719.0,6.266178266178266,202.77439024390245,4528.0,-6651.0,-138.0487804878049,0.012210012210012234,710.0,0.012210012210012234,0.9952153110047847,-208.0,592.0,-0.5550239234449761,116.0,2.832535885167464,5.684938479864911
5384,2076.0,4.195652173913043,1.9239130434782608,1867.0,3.0978260869565215,1968.0,37739.2578125,79026.31578947355,711.0,-4127.0,125.82317073170732,3.0,3.0,7672879.0,6.271062271062271,196.15853658536588,4452.0,-6434.0,-135.7317073170732,0.012654012654012677,711.0,0.012654012654012677,1.1291866028708133,-236.0,532.0,-0.6889952153110047,144.0,2.5454545454545454,5.5589086184569885
5385,2077.0,4.0,1.9130434782608696,1885.0,3.4239130434782608,1938.0,37744.140625,81899.99999999984,710.0,-3848.0,117.31707317073172,3.0,3.0,7673039.0,6.275946275946276,188.62804878048783,4372.0,-6187.0,-133.2926829268293,0.012210012210012234,710.0,0.012210012210012234,1.492822966507177,-312.0,488.0,-0.7272727272727273,152.0,2.3349282296650715,5.602045686980517
5386,2092.0,3.7391304347826084,1.75,1909.0,3.8804347826086953,1896.0,37749.0234375,79026.31578947355,711.0,-3580.0,109.14634146341464,3.0,3.0,7673199.0,6.280830280830281,181.12804878048783,4302.0,-5941.0,-131.15853658536585,0.012654012654012677,711.0,0.012654012654012677,1.971291866028708,-412.0,440.0,-0.8421052631578947,176.0,2.1052631578947367,5.6658071367102645
5387,2103.0,3.5869565217391304,1.6304347826086956,1923.0,4.25,1862.0,37753.90625,81899.99999999984,710.0,-3316.0,101.09756097560977,3.0,3.0,7673359.0,6.285714285714286,173.01829268292684,4221.0,-5675.0,-128.6890243902439,0.012210012210012234,710.0,0.012210012210012234,2.4114832535885165,-504.0,428.0,-1.1483253588516746,240.0,2.047846889952153,5.795435675528385
5388,2140.0,3.7065217391304346,1.2282608695652173,1912.0,4.630434782608695,1827.0,37758.7890625,73844.26229508186,713.0,-3098.0,94.45121951219512,3.0,3.0,7673519.0,6.2905982905982905,164.84756097560978,4147.0,-5407.0,-126.43292682926831,0.01354201354201356,713.0,0.013542013542013561,2.813397129186603,-588.0,452.0,-1.6267942583732056,340.0,2.1626794258373203,6.057049978524533
5389,2175.0,3.8478260869565215,0.8478260869565217,1899.0,4.913043478260869,1801.0,37763.671875,84990.56603773567,709.0,-2907.0,88.62804878048782,3.0,3.0,7673679.0,6.295482295482295,155.97560975609758,4038.0,-5116.0,-123.10975609756099,0.01176601176601179,709.0,0.011766011766011792,3.138755980861244,-656.0,476.0,-1.9904306220095693,416.0,2.277511961722488,6.297822710149025
5390,2209.0,3.9456521739130435,0.4782608695652174,1890.0,5.260869565217392,1769.0,37768.5546875,79026.31578947355,711.0,-2701.0,82.34756097560977,3.0,3.0,7673839.0,6.3003663003663,146.7987804878049,3910.0,-4815.0,-119.20731707317074,0.012654012654012677,711.0,0.012654012654012677,3.4449760765550237,-720.0,492.0,-2.430622009569378,508.0,2.354066985645933,6.59345532472107
5391,2236.0,4.021739130434782,0.18478260869565216,1883.0,5.478260869565217,1749.0,37773.4375,79026.31578947355,711.0,-2516.0,76.70731707317074,3.0,3.0,7673999.0,6.305250305250305,138.01829268292684,3785.0,-4527.0,-115.39634146341464,0.012654012654012677,711.0,0.012654012654012677,3.6555023923444976,-764.0,756.0,-2.602870813397129,544.0,3.617224880382775,6.798519868379891
5392,2271.0,4.206521739130435,-0.19565217391304346,1866.0,5.6521739130434785,1733.0,37778.3203125,76347.45762711852,712.0,-2353.0,71.73780487804879,3.0,3.0,7674159.0,6.31013431013431,129.66463414634148,3686.0,-4253.0,-112.37804878048782,0.013098013098013117,712.0,0.013098013098013119,3.6746411483253585,-768.0,556.0,-2.92822966507177,612.0,2.660287081339713,7.048416478771886
5393,2287.0,4.641304347826087,-0.3695652173913043,1826.0,5.608695652173913,1737.0,37783.203125,79026.31578947355,711.0,-2226.0,67.8658536585366,3.0,3.0,7674319.0,6.315018315018315,121.4939024390244,3545.0,-3985.0,-108.07926829268294,0.012654012654012677,711.0,0.012654012654012677,3.6555023923444976,-764.0,636.0,-3.2727272727272725,684.0,3.0430622009569377,7.289427372418863
5394,2303.0,4.945652173913043,-0.5434782608695652,1798.0,5.717391304347826,1727.0,37788.0859375,88323.5294117645,708.0,-2099.0,63.993902439024396,3.0,3.0,7674479.0,6.31990231990232,113.14024390243904,3373.0,-3711.0,-102.83536585365854,0.011322011322011348,708.0,0.01132201132201135,3.789473684210526,-792.0,748.0,-3.3301435406698565,696.0,3.5789473684210527,7.579142918061431
5395,2305.0,5.369565217391304,-0.5652173913043478,1759.0,5.793478260869565,1720.0,37792.96875,79026.31578947355,711.0,-1981.0,60.39634146341464,3.0,3.0,7674639.0,6.3247863247863245,105.33536585365854,3174.0,-3455.0,-96.76829268292684,0.012654012654012677,711.0,0.012654012654012677,3.9808612440191387,-832.0,844.0,-3.4066985645933014,712.0,4.038277511961723,7.9193491956359425
5396,2310.0,5.815217391304348,-0.6195652173913043,1718.0,5.83695652173913,1716.0,37797.8515625,79026.31578947355,711.0,-1854.0,56.524390243902445,3.0,3.0,7674799.0,6.329670329670329,97.6219512195122,2942.0,-3202.0,-89.69512195121952,0.012654012654012677,711.0,0.012654012654012677,3.923444976076555,-820.0,944.0,-3.3684210526315788,704.0,4.516746411483253,8.262607082719269
5397,2319.0,6.195652173913043,-0.717391304347826,1683.0,5.771739130434782,1722.0,37802.734375,81899.99999999984,710.0,-1736.0,52.926829268292686,3.0,3.0,7674959.0,6.334554334554334,89.69512195121952,2686.0,-2942.0,-81.89024390243904,0.012210012210012234,710.0,0.012210012210012234,3.827751196172249,-800.0,1028.0,-3.5598086124401913,744.0,4.918660287081339,8.497866128238273
5398,2315.0,6.413043478260869,-0.6739130434782609,1663.0,5.684782608695652,1730.0,37807.6171875,76347.45762711852,712.0,-1636.0,49.87804878048781,3.0,3.0,7675119.0,6.339438339438339,82.04268292682927,2421.0,-2691.0,-73.8109756097561,0.013098013098013117,712.0,0.013098013098013119,3.712918660287081,-776.0,1072.0,-3.5598086124401913,744.0,5.1291866028708135,8.596396847072787
5399,2332.0,6.576086956521739,-0.858695652173913,1648.0,5.641304347826087,1734.0,37812.5,79026.31578947355,711.0,-1536.0,46.82926829268293,3.0,3.0,7675279.0,6.344322344322344,75.70121951219512,2167.0,-2483.0,-66.06707317073172,0.012654012654012677,711.0,0.012654012654012677,3.617224880382775,-756.0,1084.0,-3.789473684210526,792.0,5.186602870813397,8.706698147265659
5400,2341.0,6.641304347826087,-0.9565217391304348,1642.0,5.4021739130434785,1756.0,37817.3828125,79026.31578947355,711.0,-1460.0,44.51219512195122,3.0,3.0,7675439.0,6.349206349206349,69.26829268292684,1920.0,-2272.0,-58.53658536585366,0.012654012654012677,711.0,0.012654012654012677,3.38755980861244,-708.0,1108.0,-3.9043062200956937,816.0,5.301435406698564,8.614252159337472
5401,2353.0,6.489130434782608,-1.0869565217391304,1656.0,5.3478260869565215,1761.0,37822.265625,76347.45762711852,712.0,-1370.0,41.768292682926834,3.0,3.0,7675599.0,6.354090354090354,62.6829268292683,1725.0,-2056.0,-52.59146341463415,0.013098013098013117,712.0,0.013098013098013119,3.3301435406698565,-696.0,1080.0,-4.095693779904306,856.0,5.167464114832535,8.47876949421942
5402,2370.0,6.358695652173913,-1.2717391304347825,1668.0,5.25,1770.0,37827.1484375,73844.26229508186,713.0,-1275.0,38.8719512195122,3.0,3.0,7675759.0,6.358974358974359,56.34146341463415,1545.0,-1848.0,-47.10365853658537,0.01354201354201356,713.0,0.013542013542013561,3.2344497607655502,-676.0,1020.0,-4.287081339712919,896.0,4.880382775119617,8.343430398394561
5403,2387.0,6.271739130434782,-1.4565217391304348,1676.0,5.1521739130434785,1779.0,37832.03125,79026.31578947355,711.0,-1203.0,36.676829268292686,3.0,3.0,7675919.0,6.3638583638583635,50.94512195121952,1375.0,-1671.0,-41.920731707317074,0.012654012654012677,711.0,0.012654012654012677,3.138755980861244,-656.0,1004.0,-4.555023923444976,952.0,4.803827751196172,8.246275724654867
5404,2409.0,6.195652173913043,-1.6956521739130435,1683.0,5.195652173913043,1775.0,37836.9140625,81899.99999999984,710.0,-1123.0,34.237804878048784,3.0,3.0,7676079.0,6.368742368742368,45.1829268292683,1248.0,-1482.0,-38.04878048780488,0.012210012210012234,710.0,0.012210012210012234,3.253588516746411,-680.0,992.0,-4.765550239234449,996.0,4.746411483253588,8.261727644221684
5405,2431.0,6.0978260869565215,-1.934782608695652,1692.0,5.141304347826087,1780.0,37841.796875,81899.99999999984,710.0,-1034.0,31.52439024390244,3.0,3.0,7676239.0,6.373626373626373,39.29878048780488,1136.0,-1289.0,-34.63414634146342,0.012210012210012234,710.0,0.012210012210012234,3.177033492822966,-664.0,972.0,-5.033492822966507,1052.0,4.650717703349282,8.20730632586929
5406,2459.0,5.9021739130434785,-2.2391304347826084,1710.0,5.217391304347826,1773.0,37846.6796875,79026.31578947355,711.0,-928.0,28.292682926829272,3.0,3.0,7676399.0,6.378510378510379,33.65853658536586,1046.0,-1104.0,-31.89024390243903,0.012654012654012677,711.0,0.012654012654012677,3.3492822966507174,-700.0,888.0,-5.473684210526316,1144.0,4.248803827751196,8.189660189926382
5407,2486.0,5.641304347826087,-2.532608695652174,1734.0,5.315217391304348,1764.0,37851.5625,81899.99999999984,710.0,-807.0,24.603658536585368,3.0,3.0,7676559.0,6.383394383394384,28.262195121951223,992.0,-927.0,-30.243902439024392,0.012210012210012234,710.0,0.012210012210012234,3.3684210526315788,-704.0,844.0,-5.588516746411483,1168.0,4.038277511961723,8.15413744469142
5408,2505.0,5.3478260869565215,-2.7391304347826084,1761.0,5.293478260869565,1766.0,37856.4453125,88323.5294117645,708.0,-710.0,21.646341463414636,3.0,3.0,7676719.0,6.388278388278389,22.957317073170735,967.0,-753.0,-29.481707317073173,0.011322011322011348,708.0,0.01132201132201135,3.464114832535885,-724.0,796.0,-5.85645933014354,1224.0,3.8086124401913874,8.007683278788177
5409,2521.0,5.326086956521739,-2.9130434782608696,1763.0,5.293478260869565,1766.0,37861.328125,81899.99999999984,710.0,-653.0,19.908536585365855,3.0,3.0,7676879.0,6.3931623931623935,18.04878048780488,971.0,-592.0,-29.603658536585368,0.012210012210012234,710.0,0.012210012210012234,3.4449760765550237,-720.0,776.0,-6.086124401913875,1272.0,3.712918660287081,8.054435838279915
5410,2538.0,5.445652173913043,-3.0978260869565215,1752.0,5.163043478260869,1778.0,37866.2109375,79026.31578947355,711.0,-605.0,18.445121951219512,3.0,3.0,7677039.0,6.398046398046398,13.109756097560977,1001.0,-430.0,-30.51829268292683,0.012654012654012677,711.0,0.012654012654012677,3.291866028708134,-688.0,824.0,-6.315789473684211,1320.0,3.942583732057416,8.118415610369077
5411,2565.0,5.706521739130435,-3.391304347826087,1728.0,4.989130434782608,1794.0,37871.09375,79026.31578947355,711.0,-530.0,16.158536585365855,3.0,3.0,7677199.0,6.402930402930403,9.390243902439025,999.0,-308.0,-30.457317073170735,0.012654012654012677,711.0,0.012654012654012677,3.004784688995215,-628.0,884.0,-6.526315789473684,1364.0,4.229665071770334,8.304020594508811
5412,2568.0,5.8478260869565215,-3.4239130434782608,1715.0,4.673913043478261,1823.0,37875.9765625,81899.99999999984,710.0,-439.0,13.384146341463415,3.0,3.0,7677359.0,6.407814407814408,5.945121951219512,972.0,-195.0,-29.634146341463417,0.012210012210012234,710.0,0.012210012210012234,2.755980861244019,-576.0,928.0,-6.660287081339713,1392.0,4.440191387559809,8.23199329510089
5413,2591.0,6.0978260869565215,-3.6739130434782608,1692.0,4.445652173913043,1844.0,37880.859375,81899.99999999984,710.0,-357.0,10.884146341463415,3.0,3.0,7677519.0,6.412698412698413,2.5914634146341466,901.0,-85.0,-27.469512195121954,0.012210012210012234,710.0,0.012210012210012234,2.449760765550239,-512.0,968.0,-6.8708133971291865,1436.0,4.631578947368421,8.393148592109217
5414,2600.0,6.195652173913043,-3.7717391304347827,1683.0,4.119565217391305,1874.0,37885.7421875,88323.5294117645,708.0,-258.0,7.865853658536586,3.0,3.0,7677679.0,6.417582417582418,-0.2134146341463415,813.0,7.0,-24.78658536585366,0.011322011322011348,708.0,0.01132201132201135,2.200956937799043,-460.0,976.0,-7.043062200956937,1472.0,4.669856459330143,8.341638898232565
5415,2616.0,6.228260869565217,-3.9456521739130435,1680.0,3.9456521739130435,1890.0,37890.625,81899.99999999984,710.0,-166.0,5.060975609756098,3.0,3.0,7677839.0,6.422466422466423,-2.5609756097560976,739.0,84.0,-22.53048780487805,0.012210012210012234,710.0,0.012210012210012234,1.894736842105263,-396.0,992.0,-7.4066985645933014,1548.0,4.746411483253588,8.362270960353218
5416,2629.0,6.326086956521739,-4.08695652173913,1671.0,3.6630434782608696,1916.0,37895.5078125,81899.99999999984,710.0,-97.0,2.957317073170732,3.0,3.0,7677999.0,6.427350427350428,-4.329268292682928,680.0,142.0,-20.731707317073173,0.012210012210012234,710.0,0.012210012210012234,1.5502392344497606,-324.0,1016.0,-7.483253588516746,1564.0,4.861244019138756,8.374991183021626
5417,2639.0,6.380434782608695,-4.195652173913043,1666.0,3.391304347826087,1941.0,37900.390625,81899.99999999984,710.0,-31.0,0.9451219512195123,3.0,3.0,7678159.0,6.4322344322344325,-5.457317073170732,629.0,179.0,-19.176829268292686,0.012210012210012234,710.0,0.012210012210012234,1.263157894736842,-264.0,1052.0,-7.6746411483253585,1604.0,5.033492822966507,8.35550060494093
5418,2665.0,6.554347826086956,-4.478260869565217,1650.0,3.108695652173913,1967.0,37905.2734375,76347.45762711852,712.0,24.0,-0.7317073170731708,3.0,3.0,7678319.0,6.437118437118437,-6.097560975609757,589.0,200.0,-17.957317073170735,0.013098013098013117,712.0,0.013098013098013119,0.9569377990430622,-200.0,1084.0,-7.866028708133971,1644.0,5.186602870813397,8.525155980922273
5419,2673.0,6.782608695652174,-4.565217391304348,1629.0,2.717391304347826,2003.0,37910.15625,79026.31578947355,711.0,69.0,-2.103658536585366,3.0,3.0,7678479.0,6.442002442002442,-6.432926829268293,537.0,211.0,-16.371951219512198,0.012654012654012677,711.0,0.012654012654012677,0.631578947368421,-132.0,1148.0,-8.057416267942584,1684.0,5.492822966507177,8.615637297910661
5420,2685.0,7.076086956521739,-4.695652173913043,1602.0,2.4565217391304346,2027.0,37915.0390625,79026.31578947355,711.0,111.0,-3.3841463414634148,3.0,3.0,7678639.0,6.446886446886447,-6.036585365853659,488.0,198.0,-14.878048780487806,0.012654012654012677,711.0,0.012654012654012677,0.28708133971291866,-60.0,1212.0,-8.133971291866029,1700.0,5.7990430622009566,8.840512146332463
5421,2697.0,7.25,-4.826086956521739,1586.0,2.152173913043478,2055.0,37919.921875,84990.56603773567,709.0,143.0,-4.359756097560976,3.0,3.0,7678799.0,6.451770451770452,-5.76219512195122,439.0,189.0,-13.384146341463415,0.01176601176601179,709.0,0.011766011766011792,-0.019138755980861243,4.0,1252.0,-8.287081339712918,1732.0,5.990430622009569,8.971369341627517
