,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_UNCAL,Accel_LN_Z_CAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
1642,1580.0,6.75,1632.0,7.315217391304348,2495.0,-2.630434782608696,19882.8125,707.0,91928.57142857119,613.0,-18.689024390243905,3.0,3.0,2.998778998778999,604555.0,660.0,36.79878048780488,-1207.0,-20.121951219512198,0.010878010878010906,707.0,0.010878010878010906,1020.0,-4.880382775119617,5.626794258373206,1112.0,5.320574162679426,-1176.0,10.29534324962501
1643,1569.0,6.739130434782608,1633.0,7.434782608695652,2499.0,-2.6739130434782608,19887.6953125,710.0,81899.99999999984,619.0,-18.871951219512198,3.0,3.0,3.0036630036630036,604715.0,788.0,37.53048780487805,-1231.0,-24.02439024390244,0.012210012210012234,710.0,0.012210012210012234,1024.0,-4.899521531100478,5.7990430622009566,1120.0,5.358851674641148,-1212.0,10.384684993761715
1644,1564.0,6.706521739130435,1636.0,7.489130434782608,2495.0,-2.630434782608696,19892.578125,710.0,81899.99999999984,618.0,-18.84146341463415,3.0,3.0,3.0085470085470085,604875.0,903.0,38.53658536585366,-1264.0,-27.530487804878053,0.012210012210012234,710.0,0.012210012210012234,1028.0,-4.918660287081339,5.837320574162679,1092.0,5.22488038277512,-1220.0,10.391520372504397
1645,1564.0,6.717391304347826,1635.0,7.489130434782608,2494.0,-2.619565217391304,19897.4609375,708.0,88323.5294117645,618.0,-18.84146341463415,3.0,3.0,3.0134310134310134,605035.0,1017.0,40.304878048780495,-1322.0,-31.00609756097561,0.011322011322011348,708.0,0.01132201132201135,1024.0,-4.899521531100478,5.779904306220096,1092.0,5.22488038277512,-1208.0,10.395794463776266
1646,1566.0,6.826086956521739,1625.0,7.467391304347826,2505.0,-2.7391304347826084,19902.34375,708.0,88323.5294117645,614.0,-18.719512195121954,3.0,3.0,3.0183150183150182,605195.0,1136.0,41.82926829268293,-1372.0,-34.63414634146342,0.011322011322011348,708.0,0.01132201132201135,1024.0,-4.899521531100478,5.779904306220096,1112.0,5.320574162679426,-1208.0,10.481423165248033
1647,1568.0,6.793478260869565,1628.0,7.445652173913043,2490.0,-2.5760869565217392,19907.2265625,706.0,95840.42553191462,588.0,-17.926829268292686,3.0,3.0,3.023199023199023,605355.0,1231.0,43.170731707317074,-1416.0,-37.53048780487805,0.010434010434010463,706.0,0.010434010434010463,1016.0,-4.861244019138756,5.760765550239234,1132.0,5.4162679425837315,-1204.0,10.403139294624717
1648,1567.0,6.826086956521739,1625.0,7.456521739130435,2487.0,-2.543478260869565,19912.109375,710.0,81899.99999999984,545.0,-16.615853658536587,3.0,3.0,3.028083028083028,605515.0,1293.0,45.1219512195122,-1480.0,-39.420731707317074,0.012210012210012234,710.0,0.012210012210012234,1000.0,-4.784688995215311,5.741626794258373,1140.0,5.454545454545454,-1200.0,10.424224731251579
1649,1564.0,6.793478260869565,1628.0,7.489130434782608,2480.0,-2.467391304347826,19916.9921875,710.0,81899.99999999984,497.0,-15.152439024390246,3.0,3.0,3.032967032967033,605675.0,1347.0,46.61585365853659,-1529.0,-41.06707317073171,0.012210012210012234,710.0,0.012210012210012234,976.0,-4.669856459330143,5.779904306220096,1128.0,5.3971291866028706,-1208.0,10.40799891424215
1650,1554.0,6.739130434782608,1633.0,7.5978260869565215,2479.0,-2.4565217391304346,19921.875,710.0,81899.99999999984,469.0,-14.29878048780488,3.0,3.0,3.0378510378510377,605835.0,1364.0,48.35365853658537,-1586.0,-41.58536585365854,0.012210012210012234,710.0,0.012210012210012234,1000.0,-4.784688995215311,5.913875598086124,1092.0,5.22488038277512,-1236.0,10.44879607033608
1651,1557.0,6.619565217391304,1644.0,7.565217391304348,2484.0,-2.510869565217391,19926.7578125,705.0,100099.99999999968,444.0,-13.536585365853659,3.0,3.0,3.0427350427350426,605995.0,1405.0,50.274390243902445,-1649.0,-42.83536585365854,0.009990009990010021,705.0,0.009990009990010023,1000.0,-4.784688995215311,5.9330143540669855,1068.0,5.110047846889952,-1240.0,10.361255899673818
1652,1549.0,6.576086956521739,1648.0,7.6521739130434785,2469.0,-2.3478260869565215,19931.640625,712.0,76347.45762711852,398.0,-12.134146341463415,3.0,3.0,3.0476190476190474,606155.0,1486.0,52.50000000000001,-1722.0,-45.304878048780495,0.013098013098013117,712.0,0.013098013098013119,1004.0,-4.803827751196172,6.028708133971292,1068.0,5.110047846889952,-1260.0,10.359197487730025
1653,1541.0,6.456521739130435,1659.0,7.739130434782608,2481.0,-2.4782608695652173,19936.5234375,710.0,81899.99999999984,340.0,-10.365853658536587,3.0,3.0,3.0525030525030523,606315.0,1563.0,54.54268292682927,-1789.0,-47.65243902439025,0.012210012210012234,710.0,0.012210012210012234,992.0,-4.746411483253588,6.143540669856459,1036.0,4.956937799043062,-1284.0,10.378949358777144
1654,1532.0,6.423913043478261,1662.0,7.83695652173913,2476.0,-2.4239130434782608,19941.40625,711.0,79026.31578947355,288.0,-8.78048780487805,3.0,3.0,3.057387057387057,606475.0,1630.0,56.92073170731708,-1867.0,-49.69512195121952,0.012654012654012677,711.0,0.012654012654012677,992.0,-4.746411483253588,6.296650717703349,1028.0,4.918660287081339,-1316.0,10.419208259562895
1655,1523.0,6.315217391304348,1672.0,7.934782608695652,2474.0,-2.402173913043478,19946.2890625,711.0,79026.31578947355,268.0,-8.170731707317074,3.0,3.0,3.062271062271062,606635.0,1679.0,58.56707317073171,-1921.0,-51.18902439024391,0.012654012654012677,711.0,0.012654012654012677,976.0,-4.669856459330143,6.373205741626794,988.0,4.7272727272727275,-1332.0,10.421764977929529
1656,1516.0,6.206521739130435,1682.0,8.01086956521739,2474.0,-2.402173913043478,19951.171875,709.0,84990.56603773567,252.0,-7.682926829268293,3.0,3.0,3.0671550671550674,606795.0,1696.0,60.304878048780495,-1978.0,-51.707317073170735,0.01176601176601179,709.0,0.011766011766011792,988.0,-4.7272727272727275,6.430622009569378,960.0,4.5933014354066986,-1344.0,10.414671516554497
1657,1511.0,6.130434782608695,1689.0,8.065217391304348,2464.0,-2.293478260869565,19956.0546875,709.0,84990.56603773567,232.0,-7.073170731707318,3.0,3.0,3.0720390720390722,606955.0,1726.0,61.676829268292686,-2023.0,-52.6219512195122,0.01176601176601179,709.0,0.011766011766011792,928.0,-4.440191387559809,6.526315789473684,948.0,4.535885167464115,-1364.0,10.387011347153614
1658,1505.0,5.967391304347826,1704.0,8.130434782608695,2445.0,-2.0869565217391304,19960.9375,707.0,91928.57142857119,217.0,-6.615853658536586,3.0,3.0,3.076923076923077,607115.0,1733.0,62.987804878048784,-2066.0,-52.835365853658544,0.010878010878010906,707.0,0.010878010878010906,888.0,-4.248803827751196,6.545454545454545,932.0,4.45933014354067,-1368.0,10.29898617617719
1659,1508.0,5.923913043478261,1708.0,8.097826086956522,2431.0,-1.934782608695652,19965.8203125,710.0,81899.99999999984,226.0,-6.890243902439025,3.0,3.0,3.081807081807082,607275.0,1680.0,63.53658536585367,-2084.0,-51.21951219512196,0.012210012210012234,710.0,0.012210012210012234,872.0,-4.172248803827751,6.449760765550239,936.0,4.4784688995215305,-1348.0,10.218166020582979
1660,1506.0,6.141304347826087,1688.0,8.119565217391305,2434.0,-1.967391304347826,19970.703125,709.0,84990.56603773567,241.0,-7.347560975609757,3.0,3.0,3.086691086691087,607435.0,1649.0,63.32317073170732,-2077.0,-50.274390243902445,0.01176601176601179,709.0,0.011766011766011792,864.0,-4.133971291866029,6.507177033492822,984.0,4.708133971291866,-1360.0,10.368875877187543
1661,1522.0,6.565217391304348,1649.0,7.945652173913043,2441.0,-2.043478260869565,19975.5859375,708.0,88323.5294117645,237.0,-7.225609756097562,3.0,3.0,3.0915750915750917,607595.0,1583.0,63.75000000000001,-2091.0,-48.26219512195122,0.011322011322011348,708.0,0.01132201132201135,908.0,-4.344497607655502,6.296650717703349,1060.0,5.071770334928229,-1316.0,10.50767677779159
1662,1531.0,7.130434782608695,1597.0,7.8478260869565215,2467.0,-2.3260869565217392,19980.46875,705.0,100099.99999999968,202.0,-6.158536585365854,3.0,3.0,3.0964590964590966,607755.0,1536.0,63.26219512195122,-2075.0,-46.82926829268293,0.009990009990010021,705.0,0.009990009990010023,956.0,-4.574162679425837,6.124401913875598,1212.0,5.7990430622009566,-1280.0,10.855512655303377
1663,1553.0,7.58695652173913,1555.0,7.608695652173913,2478.0,-2.4456521739130435,19985.3515625,705.0,100099.99999999968,162.0,-4.939024390243903,3.0,3.0,3.1013431013431014,607915.0,1452.0,63.23170731707317,-2074.0,-44.268292682926834,0.009990009990010021,705.0,0.009990009990010023,1012.0,-4.842105263157895,5.875598086124402,1344.0,6.430622009569378,-1228.0,11.019771928036247
1664,1570.0,7.978260869565217,1519.0,7.423913043478261,2488.0,-2.5543478260869565,19990.234375,709.0,84990.56603773567,140.0,-4.2682926829268295,3.0,3.0,3.1062271062271063,608075.0,1282.0,63.07926829268293,-2069.0,-39.08536585365854,0.01176601176601179,709.0,0.011766011766011792,1008.0,-4.822966507177033,5.665071770334928,1404.0,6.717703349282297,-1184.0,11.193383054135035
1665,1580.0,8.141304347826086,1504.0,7.315217391304348,2485.0,-2.5217391304347827,19995.1171875,709.0,84990.56603773567,156.0,-4.75609756097561,3.0,3.0,3.111111111111111,608235.0,1028.0,61.21951219512196,-2008.0,-31.34146341463415,0.01176601176601179,709.0,0.011766011766011792,1004.0,-4.803827751196172,5.492822966507177,1444.0,6.909090909090909,-1148.0,11.231758998836268
1666,1590.0,8.141304347826086,1504.0,7.206521739130435,2495.0,-2.630434782608696,20000.0,709.0,84990.56603773567,185.0,-5.640243902439025,3.0,3.0,3.115995115995116,608395.0,789.0,59.51219512195122,-1952.0,-24.05487804878049,0.01176601176601179,709.0,0.011766011766011792,1052.0,-5.033492822966507,5.4162679425837315,1424.0,6.813397129186603,-1132.0,11.186330015069693
1667,1597.0,7.8478260869565215,1531.0,7.130434782608695,2516.0,-2.858695652173913,20004.8828125,709.0,84990.56603773567,232.0,-7.073170731707318,3.0,3.0,3.120879120879121,608555.0,507.0,58.14024390243903,-1907.0,-15.457317073170733,0.01176601176601179,709.0,0.011766011766011792,1124.0,-5.37799043062201,5.263157894736842,1344.0,6.430622009569378,-1100.0,10.98196773405883
1668,1604.0,7.608695652173913,1553.0,7.054347826086956,2534.0,-3.0543478260869565,20009.765625,712.0,76347.45762711852,296.0,-9.02439024390244,3.0,3.0,3.1257631257631258,608715.0,185.0,57.835365853658544,-1897.0,-5.640243902439025,0.013098013098013117,712.0,0.013098013098013119,1192.0,-5.70334928229665,5.320574162679426,1284.0,6.143540669856459,-1112.0,10.815965672169549
1669,1597.0,7.434782608695652,1569.0,7.130434782608695,2566.0,-3.402173913043478,20014.6484375,709.0,84990.56603773567,345.0,-10.51829268292683,3.0,3.0,3.1306471306471306,608875.0,-50.0,57.37804878048781,-1882.0,1.5243902439024393,0.01176601176601179,709.0,0.011766011766011792,1220.0,-5.837320574162679,5.492822966507177,1280.0,6.124401913875598,-1148.0,10.848681024078125
1670,1584.0,7.3478260869565215,1577.0,7.271739130434782,2576.0,-3.510869565217391,20019.53125,709.0,84990.56603773567,378.0,-11.52439024390244,3.0,3.0,3.1355311355311355,609035.0,-278.0,56.707317073170735,-1860.0,8.475609756097562,0.01176601176601179,709.0,0.011766011766011792,1220.0,-5.837320574162679,5.626794258373206,1240.0,5.9330143540669855,-1176.0,10.917643669273373
1671,1580.0,7.239130434782608,1587.0,7.315217391304348,2576.0,-3.510869565217391,20024.4140625,709.0,84990.56603773567,409.0,-12.469512195121952,3.0,3.0,3.1404151404151404,609195.0,-535.0,56.06707317073171,-1839.0,16.3109756097561,0.01176601176601179,709.0,0.011766011766011792,1208.0,-5.779904306220096,5.55023923444976,1216.0,5.818181818181818,-1160.0,10.8739882305347
1672,1588.0,7.0978260869565215,1600.0,7.228260869565217,2558.0,-3.3152173913043477,20029.296875,710.0,81899.99999999984,490.0,-14.939024390243905,3.0,3.0,3.1452991452991452,609355.0,-766.0,54.96951219512196,-1803.0,23.353658536585368,0.012210012210012234,710.0,0.012210012210012234,1220.0,-5.837320574162679,5.435406698564593,1196.0,5.722488038277512,-1136.0,10.659153658277708
1673,1597.0,7.054347826086956,1604.0,7.130434782608695,2567.0,-3.4130434782608696,20034.1796875,708.0,88323.5294117645,570.0,-17.378048780487806,3.0,3.0,3.15018315018315,609515.0,-944.0,53.41463414634147,-1752.0,28.780487804878053,0.011322011322011348,708.0,0.01132201132201135,1212.0,-5.7990430622009566,5.22488038277512,1180.0,5.645933014354067,-1092.0,10.595083257103397
1674,1614.0,6.945652173913043,1614.0,6.945652173913043,2554.0,-3.2717391304347827,20039.0625,709.0,84990.56603773567,624.0,-19.02439024390244,3.0,3.0,3.155067155067155,609675.0,-1100.0,52.10365853658537,-1709.0,33.53658536585366,0.01176601176601179,709.0,0.011766011766011792,1208.0,-5.779904306220096,5.244019138755981,1152.0,5.511961722488038,-1096.0,10.353185267326385
1675,1620.0,6.804347826086956,1627.0,6.880434782608695,2568.0,-3.4239130434782608,20043.9453125,710.0,81899.99999999984,677.0,-20.640243902439025,3.0,3.0,3.15995115995116,609835.0,-1285.0,50.85365853658537,-1668.0,39.176829268292686,0.012210012210012234,710.0,0.012210012210012234,1212.0,-5.7990430622009566,4.956937799043062,1108.0,5.301435406698564,-1036.0,10.264634073624174
1676,1632.0,6.804347826086956,1627.0,6.75,2580.0,-3.5543478260869565,20048.828125,708.0,88323.5294117645,744.0,-22.682926829268293,3.0,3.0,3.1648351648351647,609995.0,-1356.0,50.335365853658544,-1651.0,41.34146341463415,0.011322011322011348,708.0,0.01132201132201135,1264.0,-6.047846889952153,4.956937799043062,1132.0,5.4162679425837315,-1036.0,10.222281438464869
1677,1644.0,7.184782608695652,1592.0,6.619565217391304,2615.0,-3.934782608695652,20053.7109375,708.0,88323.5294117645,770.0,-23.475609756097562,3.0,3.0,3.1697191697191696,610155.0,-1284.0,49.81707317073171,-1634.0,39.146341463414636,0.011322011322011348,708.0,0.01132201132201135,1328.0,-6.354066985645932,4.842105263157895,1220.0,5.837320574162679,-1012.0,10.531963681061857
1678,1640.0,7.771739130434782,1538.0,6.663043478260869,2630.0,-4.0978260869565215,20058.59375,708.0,88323.5294117645,734.0,-22.378048780487806,3.0,3.0,3.1746031746031744,610315.0,-1258.0,48.53658536585366,-1592.0,38.35365853658537,0.011322011322011348,708.0,0.01132201132201135,1348.0,-6.449760765550239,4.880382775119617,1356.0,6.488038277511961,-1020.0,11.02670649576143
1679,1645.0,8.130434782608695,1505.0,6.608695652173913,2627.0,-4.065217391304348,20063.4765625,707.0,91928.57142857119,658.0,-20.0609756097561,3.0,3.0,3.1794871794871793,610475.0,-1311.0,47.16463414634147,-1547.0,39.96951219512196,0.010878010878010906,707.0,0.010878010878010906,1352.0,-6.4688995215311005,4.822966507177033,1452.0,6.947368421052631,-1008.0,11.238541738850241
1680,1654.0,8.326086956521738,1487.0,6.510869565217391,2643.0,-4.239130434782608,20068.359375,709.0,84990.56603773567,630.0,-19.207317073170735,3.0,3.0,3.184371184371184,610635.0,-1383.0,46.4329268292683,-1523.0,42.16463414634147,0.01176601176601179,709.0,0.011766011766011792,1388.0,-6.641148325358851,4.650717703349282,1488.0,7.119617224880383,-972.0,11.387948601303735
1681,1667.0,8.456521739130434,1475.0,6.369565217391304,2657.0,-4.391304347826087,20073.2421875,712.0,76347.45762711852,638.0,-19.451219512195124,3.0,3.0,3.1892551892551895,610795.0,-1478.0,45.60975609756098,-1496.0,45.0609756097561,0.013098013098013117,712.0,0.013098013098013119,1460.0,-6.985645933014354,4.4784688995215305,1516.0,7.253588516746412,-936.0,11.461573838623693
1682,1679.0,8.5,1471.0,6.239130434782608,2666.0,-4.489130434782608,20078.125,710.0,81899.99999999984,653.0,-19.908536585365855,3.0,3.0,3.1941391941391943,610955.0,-1539.0,44.451219512195124,-1458.0,46.920731707317074,0.012210012210012234,710.0,0.012210012210012234,1464.0,-7.0047846889952154,4.363636363636363,1512.0,7.23444976076555,-912.0,11.459888334653272
1683,1679.0,8.304347826086957,1489.0,6.239130434782608,2663.0,-4.456521739130435,20083.0078125,708.0,88323.5294117645,666.0,-20.30487804878049,3.0,3.0,3.199023199023199,611115.0,-1619.0,43.963414634146346,-1442.0,49.35975609756098,0.011322011322011348,708.0,0.01132201132201135,1464.0,-7.0047846889952154,4.133971291866029,1468.0,7.023923444976076,-864.0,11.30263364929643
1684,1698.0,8.17391304347826,1501.0,6.032608695652174,2655.0,-4.369565217391305,20087.890625,712.0,76347.45762711852,684.0,-20.853658536585368,3.0,3.0,3.203907203907204,611275.0,-1667.0,42.987804878048784,-1410.0,50.82317073170732,0.013098013098013117,712.0,0.013098013098013119,1480.0,-7.08133971291866,4.095693779904306,1404.0,6.717703349282297,-856.0,11.058857188075004
1685,1702.0,7.934782608695652,1523.0,5.989130434782608,2677.0,-4.608695652173913,20092.7734375,710.0,81899.99999999984,717.0,-21.85975609756098,3.0,3.0,3.208791208791209,611435.0,-1687.0,42.5609756097561,-1396.0,51.4329268292683,0.012210012210012234,710.0,0.012210012210012234,1484.0,-7.100478468899521,4.057416267942584,1364.0,6.526315789473684,-848.0,10.957670100275196
1686,1705.0,7.75,1540.0,5.956521739130435,2684.0,-4.684782608695652,20097.65625,711.0,79026.31578947355,751.0,-22.896341463414636,3.0,3.0,3.213675213675214,611595.0,-1715.0,42.804878048780495,-1404.0,52.28658536585366,0.012654012654012677,711.0,0.012654012654012677,1512.0,-7.23444976076555,4.038277511961723,1328.0,6.354066985645932,-844.0,10.839273006962722
1687,1708.0,7.543478260869565,1559.0,5.923913043478261,2687.0,-4.717391304347826,20102.5390625,710.0,81899.99999999984,790.0,-24.085365853658537,3.0,3.0,3.2185592185592187,611755.0,-1734.0,43.201219512195124,-1417.0,52.865853658536594,0.012210012210012234,710.0,0.012210012210012234,1492.0,-7.1387559808612435,4.0765550239234445,1264.0,6.047846889952153,-852.0,10.688806796702805
1688,1698.0,7.173913043478261,1593.0,6.032608695652174,2689.0,-4.739130434782608,20107.421875,709.0,84990.56603773567,847.0,-25.823170731707318,3.0,3.0,3.2234432234432235,611915.0,-1732.0,43.62804878048781,-1431.0,52.804878048780495,0.01176601176601179,709.0,0.011766011766011792,1532.0,-7.330143540669856,4.2105263157894735,1184.0,5.665071770334928,-880.0,10.50317824794612
1689,1682.0,6.793478260869565,1628.0,6.206521739130435,2679.0,-4.630434782608695,20112.3046875,710.0,81899.99999999984,955.0,-29.115853658536587,3.0,3.0,3.2283272283272284,612075.0,-1728.0,44.11585365853659,-1447.0,52.6829268292683,0.012210012210012234,710.0,0.012210012210012234,1448.0,-6.92822966507177,4.535885167464115,1072.0,5.1291866028708135,-948.0,10.301125436339396
1690,1663.0,6.434782608695652,1661.0,6.413043478260869,2653.0,-4.3478260869565215,20117.1875,708.0,88323.5294117645,1073.0,-32.713414634146346,3.0,3.0,3.2332112332112333,612235.0,-1725.0,44.29878048780488,-1453.0,52.59146341463415,0.011322011322011348,708.0,0.01132201132201135,1400.0,-6.698564593301435,4.708133971291866,1040.0,4.976076555023924,-984.0,10.071600943129942
1691,1664.0,6.413043478260869,1663.0,6.4021739130434785,2636.0,-4.163043478260869,20122.0703125,710.0,81899.99999999984,1155.0,-35.213414634146346,3.0,3.0,3.238095238095238,612395.0,-1723.0,45.1219512195122,-1480.0,52.53048780487806,0.012210012210012234,710.0,0.012210012210012234,1356.0,-6.488038277511961,4.650717703349282,1024.0,4.899521531100478,-972.0,9.97225593678828
1692,1671.0,6.782608695652174,1629.0,6.326086956521739,2630.0,-4.0978260869565215,20126.953125,709.0,84990.56603773567,1133.0,-34.54268292682927,3.0,3.0,3.242979242979243,612555.0,-1613.0,46.09756097560976,-1512.0,49.176829268292686,0.01176601176601179,709.0,0.011766011766011792,1340.0,-6.411483253588517,4.440191387559809,1108.0,5.301435406698564,-928.0,10.13978971866539
1693,1684.0,7.271739130434782,1584.0,6.184782608695652,2622.0,-4.010869565217392,20131.8359375,705.0,100099.99999999968,1097.0,-33.44512195121951,3.0,3.0,3.247863247863248,612715.0,-1522.0,46.951219512195124,-1540.0,46.40243902439025,0.009990009990010021,705.0,0.009990009990010023,1336.0,-6.392344497607655,4.267942583732057,1244.0,5.952153110047846,-892.0,10.354554580816488
1694,1689.0,7.913043478260869,1525.0,6.130434782608695,2609.0,-3.869565217391304,20136.71875,709.0,84990.56603773567,1086.0,-33.109756097560975,3.0,3.0,3.2527472527472527,612875.0,-1513.0,46.737804878048784,-1533.0,46.12804878048781,0.01176601176601179,709.0,0.011766011766011792,1296.0,-6.200956937799043,4.1913875598086126,1400.0,6.698564593301435,-876.0,10.731822896615002
1695,1699.0,8.51086956521739,1470.0,6.021739130434782,2592.0,-3.684782608695652,20141.6015625,710.0,81899.99999999984,1126.0,-34.32926829268293,3.0,3.0,3.2576312576312576,613035.0,-1596.0,45.97560975609756,-1508.0,48.65853658536586,0.012210012210012234,710.0,0.012210012210012234,1256.0,-6.00956937799043,4.229665071770334,1548.0,7.4066985645933014,-884.0,11.057751389161316
1696,1699.0,8.891304347826086,1435.0,6.021739130434782,2580.0,-3.5543478260869565,20146.484375,709.0,84990.56603773567,1185.0,-36.12804878048781,3.0,3.0,3.2625152625152625,613195.0,-1799.0,45.1829268292683,-1482.0,54.84756097560976,0.01176601176601179,709.0,0.011766011766011792,1220.0,-5.837320574162679,4.15311004784689,1636.0,7.827751196172248,-868.0,11.311499618949274
1697,1696.0,8.98913043478261,1426.0,6.054347826086956,2573.0,-3.4782608695652173,20151.3671875,709.0,84990.56603773567,1239.0,-37.774390243902445,3.0,3.0,3.2673992673992673,613355.0,-1960.0,43.23170731707317,-1418.0,59.75609756097562,0.01176601176601179,709.0,0.011766011766011792,1224.0,-5.85645933014354,4.133971291866029,1624.0,7.770334928229665,-864.0,11.382350031936612
1698,1690.0,8.847826086956522,1439.0,6.119565217391304,2560.0,-3.3369565217391304,20156.25,709.0,84990.56603773567,1293.0,-39.420731707317074,3.0,3.0,3.272283272283272,613515.0,-2099.0,41.4329268292683,-1359.0,63.993902439024396,0.01176601176601179,709.0,0.011766011766011792,1192.0,-5.70334928229665,4.248803827751196,1596.0,7.636363636363636,-888.0,11.26358662873026
1699,1675.0,8.695652173913043,1453.0,6.282608695652174,2557.0,-3.3043478260869565,20161.1328125,709.0,84990.56603773567,1299.0,-39.60365853658537,3.0,3.0,3.277167277167277,613675.0,-2187.0,40.640243902439025,-1333.0,66.67682926829269,0.01176601176601179,709.0,0.011766011766011792,1204.0,-5.760765550239234,4.421052631578947,1568.0,7.502392344497608,-924.0,11.225161616125112
1700,1676.0,8.717391304347826,1451.0,6.271739130434782,2556.0,-3.293478260869565,20166.015625,710.0,81899.99999999984,1274.0,-38.84146341463415,3.0,3.0,3.282051282051282,613835.0,-2106.0,40.15243902439025,-1317.0,64.20731707317074,0.012210012210012234,710.0,0.012210012210012234,1228.0,-5.875598086124402,4.45933014354067,1568.0,7.502392344497608,-932.0,11.23274774612901
1701,1674.0,8.73913043478261,1449.0,6.293478260869565,2573.0,-3.4782608695652173,20170.8984375,709.0,84990.56603773567,1227.0,-37.40853658536586,3.0,3.0,3.286935286935287,613995.0,-1959.0,40.57926829268293,-1331.0,59.72560975609757,0.01176601176601179,709.0,0.011766011766011792,1224.0,-5.85645933014354,4.440191387559809,1560.0,7.464114832535885,-928.0,11.317180216508442
1702,1672.0,8.706521739130434,1452.0,6.315217391304348,2574.0,-3.4891304347826084,20175.78125,709.0,84990.56603773567,1216.0,-37.07317073170732,3.0,3.0,3.2918192918192917,614155.0,-1829.0,40.82317073170732,-1339.0,55.76219512195122,0.01176601176601179,709.0,0.011766011766011792,1200.0,-5.741626794258373,4.45933014354067,1544.0,7.38755980861244,-932.0,11.307498515777484
1703,1671.0,8.554347826086957,1466.0,6.326086956521739,2557.0,-3.3043478260869565,20180.6640625,710.0,81899.99999999984,1227.0,-37.40853658536586,3.0,3.0,3.2967032967032965,614315.0,-1782.0,41.25000000000001,-1353.0,54.32926829268293,0.012210012210012234,710.0,0.012210012210012234,1164.0,-5.569377990430622,4.421052631578947,1512.0,7.23444976076555,-924.0,11.140689272523435
1704,1678.0,8.380434782608695,1482.0,6.25,2547.0,-3.1956521739130435,20185.546875,709.0,84990.56603773567,1281.0,-39.054878048780495,3.0,3.0,3.3015873015873014,614475.0,-1790.0,40.91463414634147,-1342.0,54.57317073170732,0.01176601176601179,709.0,0.011766011766011792,1176.0,-5.626794258373206,4.421052631578947,1468.0,7.023923444976076,-924.0,10.931897363321374
1705,1675.0,8.184782608695652,1500.0,6.282608695652174,2543.0,-3.152173913043478,20190.4296875,709.0,84990.56603773567,1332.0,-40.60975609756098,3.0,3.0,3.3064713064713063,614635.0,-1781.0,40.73170731707317,-1336.0,54.29878048780488,0.01176601176601179,709.0,0.011766011766011792,1124.0,-5.37799043062201,4.344497607655502,1420.0,6.794258373205741,-908.0,10.788792274965857
1706,1679.0,7.978260869565217,1519.0,6.239130434782608,2532.0,-3.032608695652174,20195.3125,708.0,88323.5294117645,1370.0,-41.768292682926834,3.0,3.0,3.311355311355311,614795.0,-1789.0,40.76219512195122,-1337.0,54.54268292682927,0.011322011322011348,708.0,0.01132201132201135,1140.0,-5.454545454545454,4.401913875598086,1384.0,6.62200956937799,-920.0,10.572422172142547
1707,1676.0,7.75,1540.0,6.271739130434782,2511.0,-2.8043478260869565,20200.1953125,709.0,84990.56603773567,1407.0,-42.896341463414636,3.0,3.0,3.3162393162393164,614955.0,-1844.0,40.274390243902445,-1321.0,56.21951219512196,0.01176601176601179,709.0,0.011766011766011792,1072.0,-5.1291866028708135,4.4784688995215305,1332.0,6.373205741626794,-936.0,10.356716586346538
1708,1670.0,7.521739130434782,1561.0,6.33695652173913,2496.0,-2.641304347826087,20205.078125,709.0,84990.56603773567,1462.0,-44.57317073170732,3.0,3.0,3.3211233211233213,615115.0,-1856.0,40.0609756097561,-1314.0,56.585365853658544,0.01176601176601179,709.0,0.011766011766011792,1036.0,-4.956937799043062,4.535885167464115,1280.0,6.124401913875598,-948.0,10.1838139300839
1709,1665.0,7.304347826086956,1581.0,6.391304347826087,2475.0,-2.4130434782608696,20209.9609375,709.0,84990.56603773567,1528.0,-46.585365853658544,3.0,3.0,3.326007326007326,615275.0,-1865.0,40.00000000000001,-1312.0,56.85975609756098,0.01176601176601179,709.0,0.011766011766011792,968.0,-4.631578947368421,4.6124401913875595,1236.0,5.913875598086124,-964.0,10.001252284538133
1710,1660.0,7.141304347826087,1596.0,6.445652173913043,2459.0,-2.2391304347826084,20214.84375,709.0,84990.56603773567,1605.0,-48.9329268292683,3.0,3.0,3.330891330891331,615435.0,-1849.0,39.29878048780488,-1289.0,56.3719512195122,0.01176601176601179,709.0,0.011766011766011792,952.0,-4.555023923444976,4.5933014354066986,1204.0,5.760765550239234,-960.0,9.877163805431167
