,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4533,2390.0,2.9130434782608696,1985.0,-1.4891304347826086,12.456521739130434,1107.0,41782.2265625,91928.57142857119,707.0,-333.0,10.152439024390246,3.0,3.0,9183620.0,6.119658119658119,-225.0,5.853658536585367,-192.0,6.859756097560976,707.0,0.010878010878010906,0.010878010878010906,-2284.0,10.92822966507177,-4.45933014354067,224.0,932.0,1.0717703349282297,12.878985425702723
4534,2406.0,2.6739130434782608,2007.0,-1.6630434782608696,12.630434782608695,1091.0,41787.109375,95840.42553191462,706.0,-335.0,10.213414634146343,3.0,3.0,9183780.0,6.124542124542124,-420.0,5.335365853658537,-175.0,12.80487804878049,706.0,0.010434010434010463,0.010434010434010463,-2340.0,11.196172248803828,-4.669856459330143,192.0,976.0,0.9186602870813396,13.017042958076184
4535,2418.0,2.543478260869565,2019.0,-1.7934782608695652,12.858695652173912,1070.0,41791.9921875,88323.5294117645,708.0,-351.0,10.701219512195124,3.0,3.0,9183940.0,6.12942612942613,-550.0,5.884146341463415,-193.0,16.76829268292683,708.0,0.011322011322011348,0.01132201132201135,-2388.0,11.425837320574162,-4.822966507177033,160.0,1008.0,0.7655502392344498,13.229962199906849
4536,2426.0,2.4347826086956523,2029.0,-1.8804347826086956,13.108695652173912,1047.0,41796.875,95840.42553191462,706.0,-350.0,10.670731707317074,3.0,3.0,9184100.0,6.134310134310135,-618.0,7.77439024390244,-255.0,18.84146341463415,706.0,0.010434010434010463,0.010434010434010463,-2464.0,11.789473684210526,-4.918660287081339,140.0,1028.0,0.6698564593301435,13.464846936544605
4537,2431.0,2.358695652173913,2036.0,-1.934782608695652,13.347826086956522,1025.0,41801.7578125,95840.42553191462,706.0,-379.0,11.55487804878049,3.0,3.0,9184260.0,6.13919413919414,-620.0,9.603658536585368,-315.0,18.902439024390247,706.0,0.010434010434010463,0.010434010434010463,-2520.0,12.057416267942584,-4.899521531100478,128.0,1024.0,0.6124401913875598,13.692015562733351
4538,2433.0,2.3369565217391304,2038.0,-1.9565217391304348,13.467391304347826,1014.0,41806.640625,91928.57142857119,707.0,-401.0,12.225609756097562,3.0,3.0,9184420.0,6.1440781440781445,-577.0,11.829268292682928,-388.0,17.59146341463415,707.0,0.010878010878010906,0.010878010878010906,-2524.0,12.076555023923445,-4.861244019138756,92.0,1016.0,0.4401913875598086,13.807967686977417
4539,2428.0,2.1630434782608696,2054.0,-1.9021739130434783,13.456521739130434,1015.0,41811.5234375,109865.85365853697,703.0,-453.0,13.810975609756099,3.0,3.0,9184580.0,6.148962148962149,-502.0,14.573170731707318,-478.0,15.30487804878049,703.0,0.00910200910200907,0.00910200910200907,-2520.0,12.057416267942584,-4.822966507177033,56.0,1008.0,0.2679425837320574,13.761358944522884
4540,2421.0,2.010869565217391,2068.0,-1.826086956521739,13.380434782608695,1022.0,41816.40625,91928.57142857119,707.0,-515.0,15.701219512195124,3.0,3.0,9184740.0,6.153846153846154,-341.0,17.713414634146343,-581.0,10.396341463414634,707.0,0.010878010878010906,0.010878010878010906,-2516.0,12.038277511961722,-4.631578947368421,4.0,968.0,0.019138755980861243,13.653359474969557
4541,2397.0,1.8478260869565217,2083.0,-1.5652173913043477,13.206521739130434,1038.0,41821.2890625,104755.81395348875,704.0,-572.0,17.439024390243905,3.0,3.0,9184900.0,6.158730158730159,-61.0,21.676829268292686,-711.0,1.8597560975609757,704.0,0.009546009546009511,0.009546009546009513,-2480.0,11.866028708133971,-4.344497607655502,-24.0,908.0,-0.11483253588516745,13.426711554800132
4542,2389.0,1.7282608695652173,2094.0,-1.4782608695652173,13.184782608695652,1040.0,41826.171875,95840.42553191462,706.0,-658.0,20.0609756097561,3.0,3.0,9185060.0,6.163614163614164,252.0,25.701219512195124,-843.0,-7.682926829268293,706.0,0.010434010434010463,0.010434010434010463,-2464.0,11.789473684210526,-4.0765550239234445,-92.0,852.0,-0.4401913875598086,13.37948553832775
4543,2361.0,1.4456521739130435,2120.0,-1.1739130434782608,13.01086956521739,1056.0,41831.0546875,109865.85365853697,703.0,-758.0,23.10975609756098,3.0,3.0,9185220.0,6.168498168498169,543.0,29.35975609756098,-963.0,-16.554878048780488,703.0,0.00910200910200907,0.00910200910200907,-2428.0,11.617224880382775,-3.923444976076555,-156.0,820.0,-0.7464114832535885,13.143466395311705
4544,2342.0,1.108695652173913,2151.0,-0.967391304347826,12.978260869565217,1059.0,41835.9375,100099.99999999968,705.0,-900.0,27.439024390243905,3.0,3.0,9185380.0,6.173382173382174,762.0,32.13414634146342,-1054.0,-23.231707317073173,705.0,0.009990009990010021,0.009990009990010023,-2420.0,11.578947368421051,-3.751196172248804,-236.0,784.0,-1.1291866028708133,13.06140525301029
4545,2332.0,0.9239130434782609,2168.0,-0.858695652173913,12.92391304347826,1064.0,41840.8203125,95840.42553191462,706.0,-1032.0,31.463414634146343,3.0,3.0,9185540.0,6.1782661782661785,920.0,34.32926829268293,-1126.0,-28.04878048780488,706.0,0.010434010434010463,0.010434010434010463,-2428.0,11.617224880382775,-3.5980861244019136,-244.0,752.0,-1.1674641148325358,12.985318705767646
4546,2304.0,0.8260869565217391,2177.0,-0.5543478260869565,13.108695652173912,1047.0,41845.703125,100099.99999999968,705.0,-1115.0,33.993902439024396,3.0,3.0,9185700.0,6.183150183150183,1081.0,35.396341463414636,-1161.0,-32.957317073170735,705.0,0.009990009990010021,0.009990009990010023,-2460.0,11.770334928229664,-3.3301435406698565,-248.0,696.0,-1.186602870813397,13.146392009724414
4547,2295.0,0.9456521739130435,2166.0,-0.45652173913043476,12.978260869565217,1059.0,41850.5859375,100099.99999999968,705.0,-1130.0,34.451219512195124,3.0,3.0,9185860.0,6.188034188034188,1202.0,36.3719512195122,-1193.0,-36.646341463414636,705.0,0.009990009990010021,0.009990009990010023,-2404.0,11.502392344497608,-3.177033492822966,-208.0,664.0,-0.9952153110047847,13.02067299838272
4548,2282.0,1.0543478260869565,2156.0,-0.31521739130434784,12.467391304347826,1106.0,41855.46875,95840.42553191462,706.0,-1076.0,32.80487804878049,3.0,3.0,9186020.0,6.192918192918193,1255.0,39.207317073170735,-1286.0,-38.26219512195122,706.0,0.010434010434010463,0.010434010434010463,-2288.0,10.947368421052632,-3.062200956937799,-160.0,640.0,-0.7655502392344498,12.51586422417097
4549,2285.0,1.358695652173913,2128.0,-0.34782608695652173,12.032608695652174,1146.0,41860.3515625,95840.42553191462,706.0,-990.0,30.182926829268297,3.0,3.0,9186180.0,6.197802197802198,1331.0,42.19512195121952,-1384.0,-40.57926829268293,706.0,0.010434010434010463,0.010434010434010463,-2184.0,10.44976076555024,-3.0430622009569377,-104.0,636.0,-0.49760765550239233,12.114070698352725
4550,2279.0,1.608695652173913,2105.0,-0.2826086956521739,11.826086956521738,1165.0,41865.234375,95840.42553191462,706.0,-907.0,27.652439024390247,3.0,3.0,9186340.0,6.202686202686203,1399.0,42.6219512195122,-1398.0,-42.65243902439025,706.0,0.010434010434010463,0.010434010434010463,-2148.0,10.277511961722487,-2.9473684210526314,-24.0,616.0,-0.11483253588516745,11.93834586864508
4551,2261.0,1.7826086956521738,2089.0,-0.08695652173913043,11.782608695652174,1169.0,41870.1171875,95840.42553191462,706.0,-838.0,25.54878048780488,3.0,3.0,9186500.0,6.207570207570208,1355.0,41.676829268292686,-1367.0,-41.3109756097561,706.0,0.010434010434010463,0.010434010434010463,-2136.0,10.220095693779903,-2.6985645933014353,12.0,564.0,0.057416267942583726,11.917009812589145
4552,2241.0,1.9565217391304348,2073.0,0.13043478260869565,11.782608695652174,1169.0,41875.0,95840.42553191462,706.0,-766.0,23.353658536585368,3.0,3.0,9186660.0,6.212454212454213,1243.0,40.1219512195122,-1316.0,-37.896341463414636,706.0,0.010434010434010463,0.010434010434010463,-2132.0,10.200956937799043,-2.6220095693779903,48.0,548.0,0.2296650717703349,11.94465814592709
4553,2236.0,2.2065217391304346,2050.0,0.18478260869565216,11.771739130434783,1170.0,41879.8828125,91928.57142857119,707.0,-673.0,20.51829268292683,3.0,3.0,9186820.0,6.2173382173382175,1159.0,38.65853658536586,-1268.0,-35.33536585365854,707.0,0.010878010878010906,0.010878010878010906,-2116.0,10.124401913875598,-2.4114832535885165,140.0,504.0,0.6698564593301435,11.978177029612688
4554,2230.0,2.652173913043478,2009.0,0.25,11.67391304347826,1179.0,41884.765625,88323.5294117645,708.0,-572.0,17.439024390243905,3.0,3.0,9186980.0,6.222222222222222,1146.0,37.46951219512196,-1229.0,-34.93902439024391,708.0,0.011322011322011348,0.01132201132201135,-2120.0,10.143540669856458,-2.3349282296650715,232.0,488.0,1.1100478468899522,11.974004017525642
4555,2219.0,3.119565217391304,1966.0,0.3695652173913043,11.619565217391305,1184.0,41889.6484375,100099.99999999968,705.0,-478.0,14.573170731707318,3.0,3.0,9187140.0,6.227106227106227,1165.0,36.61585365853659,-1201.0,-35.518292682926834,705.0,0.009990009990010021,0.009990009990010023,-2108.0,10.086124401913874,-2.2583732057416266,352.0,472.0,1.6842105263157894,12.036717220100876
4556,2214.0,3.5978260869565215,1922.0,0.42391304347826086,11.521739130434783,1193.0,41894.53125,91928.57142857119,707.0,-405.0,12.347560975609758,3.0,3.0,9187300.0,6.231990231990232,1161.0,36.3109756097561,-1191.0,-35.396341463414636,707.0,0.010878010878010906,0.010878010878010906,-2076.0,9.933014354066986,-2.124401913875598,484.0,444.0,2.3157894736842106,12.077852764883664
4557,2208.0,4.173913043478261,1869.0,0.4891304347826087,11.402173913043478,1204.0,41899.4140625,91928.57142857119,707.0,-348.0,10.609756097560977,3.0,3.0,9187460.0,6.236874236874237,1106.0,36.3109756097561,-1191.0,-33.71951219512196,707.0,0.010878010878010906,0.010878010878010906,-2048.0,9.799043062200957,-2.028708133971292,612.0,424.0,2.92822966507177,12.151969742393115
4558,2201.0,4.771739130434782,1814.0,0.5652173913043478,11.271739130434783,1216.0,41904.296875,95840.42553191462,706.0,-305.0,9.298780487804878,3.0,3.0,9187620.0,6.241758241758242,1049.0,36.58536585365854,-1200.0,-31.981707317073173,706.0,0.010434010434010463,0.010434010434010463,-2032.0,9.722488038277511,-1.894736842105263,744.0,396.0,3.5598086124401913,12.253206439660195
4559,2182.0,5.304347826086956,1765.0,0.7717391304347826,11.076086956521738,1234.0,41909.1796875,104755.81395348875,704.0,-287.0,8.75,3.0,3.0,9187780.0,6.246642246642247,975.0,35.243902439024396,-1156.0,-29.725609756097565,704.0,0.009546009546009511,0.009546009546009513,-1984.0,9.492822966507177,-1.7033492822966507,860.0,356.0,4.114832535885167,12.304933539600636
4560,2168.0,5.608695652173913,1737.0,0.9239130434782609,11.021739130434783,1239.0,41914.0625,95840.42553191462,706.0,-245.0,7.469512195121952,3.0,3.0,9187940.0,6.2515262515262515,881.0,33.68902439024391,-1105.0,-26.85975609756098,706.0,0.010434010434010463,0.010434010434010463,-1992.0,9.531100478468899,-1.569377990430622,928.0,328.0,4.440191387559809,12.401202187287373
4561,2156.0,5.9021739130434785,1710.0,1.0543478260869565,10.891304347826086,1251.0,41918.9453125,91928.57142857119,707.0,-216.0,6.585365853658537,3.0,3.0,9188100.0,6.256410256410256,755.0,32.37804878048781,-1062.0,-23.01829268292683,707.0,0.010878010878010906,0.010878010878010906,-1956.0,9.358851674641148,-1.4736842105263157,960.0,308.0,4.5933014354066986,12.43253058050374
4562,2144.0,6.130434782608695,1689.0,1.184782608695652,10.782608695652174,1261.0,41923.828125,115500.00000000041,702.0,-184.0,5.609756097560976,3.0,3.0,9188260.0,6.261294261294261,619.0,30.82317073170732,-1011.0,-18.871951219512198,702.0,0.008658008658008629,0.008658008658008627,-1936.0,9.263157894736842,-1.3779904306220094,1008.0,288.0,4.822966507177033,12.459959499823428
4563,2132.0,6.141304347826087,1688.0,1.315217391304348,10.67391304347826,1271.0,41928.7109375,95840.42553191462,706.0,-139.0,4.237804878048781,3.0,3.0,9188420.0,6.266178266178266,474.0,29.29878048780488,-961.0,-14.451219512195124,706.0,0.010434010434010463,0.010434010434010463,-1908.0,9.129186602870814,-1.2057416267942582,992.0,252.0,4.746411483253588,12.384580555624495
4564,2113.0,5.934782608695652,1707.0,1.5217391304347825,10.51086956521739,1286.0,41933.59375,104755.81395348875,704.0,-113.0,3.4451219512195124,3.0,3.0,9188580.0,6.271062271062271,334.0,28.231707317073173,-926.0,-10.182926829268293,704.0,0.009546009546009511,0.009546009546009513,-1864.0,8.91866028708134,-1.1291866028708133,964.0,236.0,4.6124401913875595,12.166170868871848
4565,2116.0,5.826086956521739,1717.0,1.4891304347826086,10.326086956521738,1303.0,41938.4765625,95840.42553191462,706.0,-60.0,1.829268292682927,3.0,3.0,9188740.0,6.275946275946276,244.0,27.652439024390247,-907.0,-7.439024390243903,706.0,0.010434010434010463,0.010434010434010463,-1824.0,8.727272727272727,-0.937799043062201,904.0,196.0,4.325358851674641,11.949429714860747
4566,2105.0,5.565217391304348,1741.0,1.608695652173913,10.119565217391305,1322.0,41943.359375,100099.99999999968,705.0,0.0,0.0,3.0,3.0,9188900.0,6.280830280830281,204.0,27.25609756097561,-894.0,-6.219512195121951,705.0,0.009990009990010021,0.009990009990010023,-1788.0,8.555023923444976,-0.8421052631578947,832.0,176.0,3.9808612440191387,11.660409362575379
4567,2095.0,5.25,1770.0,1.717391304347826,9.92391304347826,1340.0,41948.2421875,100099.99999999968,705.0,92.0,-2.804878048780488,3.0,3.0,9189060.0,6.285714285714286,233.0,27.652439024390247,-907.0,-7.103658536585367,705.0,0.009990009990010021,0.009990009990010023,-1736.0,8.30622009569378,-0.6889952153110047,780.0,144.0,3.7320574162679425,11.357639851076785
4568,2091.0,5.010869565217392,1792.0,1.7608695652173914,9.880434782608695,1344.0,41953.125,91928.57142857119,707.0,180.0,-5.487804878048781,3.0,3.0,9189220.0,6.2905982905982905,321.0,26.85975609756098,-881.0,-9.786585365853659,707.0,0.010878010878010906,0.010878010878010906,-1752.0,8.382775119617225,-0.6507177033492823,700.0,136.0,3.3492822966507174,11.21750716151831
4569,2076.0,4.717391304347826,1819.0,1.9239130434782608,9.945652173913043,1338.0,41958.0078125,100099.99999999968,705.0,197.0,-6.00609756097561,3.0,3.0,9189380.0,6.295482295482295,451.0,24.78658536585366,-813.0,-13.750000000000002,705.0,0.009990009990010021,0.009990009990010023,-1752.0,8.382775119617225,-0.5358851674641149,632.0,112.0,3.0239234449760763,11.174579154566114
4570,2073.0,4.5,1839.0,1.9565217391304348,9.956521739130434,1337.0,41962.890625,91928.57142857119,707.0,183.0,-5.579268292682928,3.0,3.0,9189540.0,6.3003663003663,619.0,23.8109756097561,-781.0,-18.871951219512198,707.0,0.010878010878010906,0.010878010878010906,-1760.0,8.421052631578947,-0.4401913875598086,592.0,92.0,2.832535885167464,11.100013624201859
4571,2072.0,4.271739130434782,1860.0,1.967391304347826,9.880434782608695,1344.0,41967.7734375,95840.42553191462,706.0,215.0,-6.5548780487804885,3.0,3.0,9189700.0,6.305250305250305,846.0,23.963414634146343,-786.0,-25.792682926829272,706.0,0.010434010434010463,0.010434010434010463,-1744.0,8.344497607655502,-0.42105263157894735,548.0,88.0,2.6220095693779903,10.942640231511538
4572,2078.0,4.206521739130435,1866.0,1.9021739130434783,9.902173913043478,1342.0,41972.65625,95840.42553191462,706.0,242.0,-7.378048780487806,3.0,3.0,9189860.0,6.31013431013431,1133.0,24.115853658536587,-791.0,-34.54268292682927,706.0,0.010434010434010463,0.010434010434010463,-1728.0,8.267942583732058,-0.4593301435406698,540.0,96.0,2.5837320574162677,10.925481176652994
4573,2075.0,4.173913043478261,1869.0,1.934782608695652,9.826086956521738,1349.0,41977.5390625,100099.99999999968,705.0,274.0,-8.353658536585368,3.0,3.0,9190020.0,6.315018315018315,1440.0,23.658536585365855,-776.0,-43.90243902439025,705.0,0.009990009990010021,0.009990009990010023,-1740.0,8.325358851674642,-0.4593301435406698,540.0,96.0,2.5837320574162677,10.849742794857201
4574,2082.0,4.326086956521739,1855.0,1.858695652173913,9.945652173913043,1338.0,41982.421875,95840.42553191462,706.0,316.0,-9.634146341463415,3.0,3.0,9190180.0,6.31990231990232,1730.0,23.323170731707318,-765.0,-52.743902439024396,706.0,0.010434010434010463,0.010434010434010463,-1788.0,8.555023923444976,-0.42105263157894735,584.0,88.0,2.7942583732057416,11.003898175067732
4575,2070.0,4.543478260869565,1835.0,1.9891304347826086,10.054347826086957,1328.0,41987.3046875,109865.85365853697,703.0,352.0,-10.731707317073171,3.0,3.0,9190340.0,6.3247863247863245,1944.0,22.77439024390244,-747.0,-59.268292682926834,703.0,0.00910200910200907,0.00910200910200907,-1832.0,8.76555023923445,-0.4019138755980861,620.0,84.0,2.9665071770334928,11.211143777577393
4576,2064.0,4.728260869565217,1818.0,2.0543478260869565,10.402173913043478,1296.0,41992.1875,121743.24324324368,701.0,375.0,-11.432926829268293,3.0,3.0,9190500.0,6.329670329670329,2110.0,21.76829268292683,-714.0,-64.32926829268293,701.0,0.008214008214008185,0.008214008214008185,-1908.0,9.129186602870814,-0.19138755980861244,728.0,40.0,3.4832535885167464,11.609565795429736
4577,2051.0,5.163043478260869,1778.0,2.1956521739130435,10.66304347826087,1272.0,41997.0703125,95840.42553191462,706.0,396.0,-12.073170731707318,3.0,3.0,9190660.0,6.334554334554334,2224.0,20.975609756097562,-688.0,-67.8048780487805,706.0,0.010434010434010463,0.010434010434010463,-1948.0,9.320574162679426,-0.057416267942583726,788.0,12.0,3.7703349282296648,12.04900006832529
4578,2034.0,5.684782608695652,1730.0,2.380434782608696,10.978260869565217,1243.0,42001.953125,100099.99999999968,705.0,418.0,-12.743902439024392,3.0,3.0,9190820.0,6.339438339438339,2261.0,20.731707317073173,-680.0,-68.9329268292683,705.0,0.009990009990010021,0.009990009990010023,-2008.0,9.607655502392344,-0.019138755980861243,904.0,4.0,4.325358851674641,12.589894152954928
4579,2024.0,6.260869565217391,1677.0,2.4891304347826084,11.228260869565217,1220.0,42006.8359375,95840.42553191462,706.0,424.0,-12.926829268292684,3.0,3.0,9190980.0,6.344322344322344,2196.0,20.121951219512198,-660.0,-66.95121951219512,706.0,0.010434010434010463,0.010434010434010463,-2032.0,9.722488038277511,0.1339712918660287,1044.0,-28.0,4.9952153110047846,13.094582856625708
4580,2011.0,6.804347826086956,1627.0,2.630434782608696,11.33695652173913,1210.0,42011.71875,95840.42553191462,706.0,423.0,-12.896341463414636,3.0,3.0,9191140.0,6.349206349206349,2053.0,19.75609756097561,-648.0,-62.591463414634156,706.0,0.010434010434010463,0.010434010434010463,-2068.0,9.894736842105262,0.28708133971291866,1192.0,-60.0,5.70334928229665,13.481280342005181
4581,2007.0,7.293478260869565,1582.0,2.6739130434782608,11.33695652173913,1210.0,42016.6015625,95840.42553191462,706.0,460.0,-14.02439024390244,3.0,3.0,9191300.0,6.354090354090354,1839.0,19.75609756097561,-648.0,-56.06707317073171,706.0,0.010434010434010463,0.010434010434010463,-2040.0,9.760765550239235,0.4401913875598086,1292.0,-92.0,6.181818181818182,13.743042577306653
4582,1996.0,7.5978260869565215,1554.0,2.793478260869565,11.195652173913043,1223.0,42021.484375,95840.42553191462,706.0,466.0,-14.207317073170733,3.0,3.0,9191460.0,6.358974358974359,1570.0,19.23780487804878,-631.0,-47.86585365853659,706.0,0.010434010434010463,0.010434010434010463,-2024.0,9.68421052631579,0.5358851674641149,1360.0,-112.0,6.507177033492822,13.815683466294084
4583,1983.0,7.815217391304348,1534.0,2.934782608695652,11.130434782608695,1229.0,42026.3671875,91928.57142857119,707.0,440.0,-13.414634146341465,3.0,3.0,9191620.0,6.3638583638583635,1235.0,17.103658536585368,-561.0,-37.65243902439025,707.0,0.010878010878010906,0.010878010878010906,-2012.0,9.626794258373206,0.708133971291866,1400.0,-148.0,6.698564593301435,13.913200576558719
4584,1974.0,7.858695652173913,1530.0,3.032608695652174,11.0,1241.0,42031.25,88323.5294117645,708.0,396.0,-12.073170731707318,3.0,3.0,9191780.0,6.368742368742368,854.0,14.939024390243905,-490.0,-26.03658536585366,708.0,0.011322011322011348,0.01132201132201135,-1956.0,9.358851674641148,0.7272727272727273,1368.0,-152.0,6.545454545454545,13.85481190252839
4585,1967.0,7.663043478260869,1548.0,3.108695652173913,10.782608695652174,1261.0,42036.1328125,95840.42553191462,706.0,384.0,-11.707317073170733,3.0,3.0,9191940.0,6.373626373626373,472.0,13.353658536585368,-438.0,-14.390243902439027,706.0,0.010434010434010463,0.010434010434010463,-1920.0,9.186602870813397,0.8803827751196172,1324.0,-184.0,6.3349282296650715,13.588630331682268
4586,1965.0,7.33695652173913,1578.0,3.1304347826086953,10.543478260869565,1283.0,42041.015625,100099.99999999968,705.0,391.0,-11.920731707317074,3.0,3.0,9192100.0,6.378510378510379,131.0,12.01219512195122,-394.0,-3.9939024390243905,705.0,0.009990009990010021,0.009990009990010023,-1864.0,8.91866028708134,0.8421052631578947,1236.0,-176.0,5.913875598086124,13.221024422013818
4587,1969.0,6.891304347826087,1619.0,3.0869565217391304,10.42391304347826,1294.0,42045.8984375,100099.99999999968,705.0,407.0,-12.408536585365855,3.0,3.0,9192260.0,6.383394383394384,-163.0,10.091463414634147,-331.0,4.969512195121951,705.0,0.009990009990010021,0.009990009990010023,-1844.0,8.822966507177034,0.784688995215311,1112.0,-164.0,5.320574162679426,12.871570973252282
4588,1977.0,6.391304347826087,1665.0,3.0,10.293478260869565,1306.0,42050.78125,100099.99999999968,705.0,380.0,-11.585365853658537,3.0,3.0,9192420.0,6.388278388278389,-388.0,7.957317073170732,-261.0,11.829268292682928,705.0,0.009990009990010021,0.009990009990010023,-1808.0,8.650717703349281,0.6889952153110047,1004.0,-144.0,4.803827751196172,12.482165916760398
4589,1990.0,5.934782608695652,1707.0,2.858695652173913,10.282608695652174,1307.0,42055.6640625,104755.81395348875,704.0,361.0,-11.006097560975611,3.0,3.0,9192580.0,6.3931623931623935,-515.0,6.250000000000001,-205.0,15.701219512195124,704.0,0.009546009546009511,0.009546009546009513,-1840.0,8.803827751196172,0.49760765550239233,900.0,-104.0,4.30622009569378,12.211708604128093
4590,1998.0,5.5978260869565215,1738.0,2.7717391304347827,10.445652173913043,1292.0,42060.546875,95840.42553191462,706.0,331.0,-10.091463414634147,3.0,3.0,9192740.0,6.398046398046398,-570.0,4.908536585365854,-161.0,17.378048780487806,706.0,0.010434010434010463,0.010434010434010463,-1876.0,8.976076555023923,0.3062200956937799,824.0,-64.0,3.942583732057416,12.170860448027847
4591,2012.0,5.380434782608695,1758.0,2.619565217391304,10.521739130434783,1285.0,42065.4296875,91928.57142857119,707.0,273.0,-8.323170731707318,3.0,3.0,9192900.0,6.402930402930403,-520.0,4.0548780487804885,-133.0,15.853658536585368,707.0,0.010878010878010906,0.010878010878010906,-1884.0,9.014354066985646,0.0,816.0,0.0,3.9043062200956937,12.104470029992818
4592,2042.0,5.271739130434782,1768.0,2.293478260869565,10.25,1310.0,42070.3125,88323.5294117645,708.0,203.0,-6.189024390243903,3.0,3.0,9193060.0,6.407814407814408,-365.0,6.615853658536586,-217.0,11.128048780487806,708.0,0.011322011322011348,0.01132201132201135,-1780.0,8.516746411483254,-0.19138755980861244,748.0,40.0,3.5789473684210527,11.752181754569598
4593,2058.0,4.967391304347826,1796.0,2.119565217391304,9.92391304347826,1340.0,42075.1953125,95840.42553191462,706.0,213.0,-6.4939024390243905,3.0,3.0,9193220.0,6.412698412698413,-217.0,9.756097560975611,-320.0,6.615853658536586,706.0,0.010434010434010463,0.010434010434010463,-1756.0,8.401913875598085,-0.4019138755980861,732.0,84.0,3.5023923444976077,11.29830001264807
4594,2055.0,4.630434782608695,1827.0,2.152173913043478,10.130434782608695,1321.0,42080.078125,88323.5294117645,708.0,237.0,-7.225609756097562,3.0,3.0,9193380.0,6.417582417582418,-133.0,9.146341463414634,-300.0,4.0548780487804885,708.0,0.011322011322011348,0.01132201132201135,-1780.0,8.516746411483254,-0.24880382775119617,652.0,52.0,3.1196172248803826,11.344535588232132
4595,2041.0,4.630434782608695,1827.0,2.3043478260869565,10.391304347826086,1297.0,42084.9609375,91928.57142857119,707.0,264.0,-8.048780487804878,3.0,3.0,9193540.0,6.422466422466423,-9.0,6.2804878048780495,-206.0,0.27439024390243905,707.0,0.010878010878010906,0.010878010878010906,-1872.0,8.956937799043061,-0.03827751196172249,656.0,8.0,3.138755980861244,11.607331787656172
4596,2030.0,4.695652173913043,1821.0,2.4239130434782608,10.41304347826087,1295.0,42089.84375,100099.99999999968,705.0,258.0,-7.865853658536586,3.0,3.0,9193700.0,6.427350427350428,186.0,6.310975609756098,-207.0,-5.670731707317073,705.0,0.009990009990010021,0.009990009990010023,-1880.0,8.995215311004785,0.15311004784688995,656.0,-32.0,3.138755980861244,11.677156257448539
4597,2021.0,4.804347826086956,1811.0,2.5217391304347827,10.347826086956522,1301.0,42094.7265625,95840.42553191462,706.0,275.0,-8.384146341463415,3.0,3.0,9193860.0,6.4322344322344325,399.0,8.201219512195122,-269.0,-12.164634146341465,706.0,0.010434010434010463,0.010434010434010463,-1840.0,8.803827751196172,0.19138755980861244,712.0,-40.0,3.4066985645933014,11.684110192988182
4598,2018.0,4.956521739130435,1797.0,2.5543478260869565,10.33695652173913,1302.0,42099.609375,95840.42553191462,706.0,269.0,-8.201219512195122,3.0,3.0,9194020.0,6.437118437118437,574.0,8.75,-287.0,-17.5,706.0,0.010434010434010463,0.010434010434010463,-1836.0,8.78468899521531,0.21052631578947367,712.0,-44.0,3.4066985645933014,11.744976402676716
4599,2020.0,5.130434782608695,1781.0,2.532608695652174,10.26086956521739,1309.0,42104.4921875,95840.42553191462,706.0,254.0,-7.743902439024391,3.0,3.0,9194180.0,6.442002442002442,700.0,8.079268292682928,-265.0,-21.34146341463415,706.0,0.010434010434010463,0.010434010434010463,-1828.0,8.746411483253588,0.19138755980861244,776.0,-40.0,3.712918660287081,11.74823016876579
4600,2029.0,5.358695652173913,1760.0,2.4347826086956523,10.33695652173913,1302.0,42109.375,95840.42553191462,706.0,215.0,-6.5548780487804885,3.0,3.0,9194340.0,6.446886446886447,762.0,7.408536585365854,-243.0,-23.231707317073173,706.0,0.010434010434010463,0.010434010434010463,-1848.0,8.842105263157894,0.09569377990430622,816.0,-20.0,3.9043062200956937,11.895228269207765
4601,2023.0,5.554347826086956,1742.0,2.5,10.41304347826087,1295.0,42114.2578125,91928.57142857119,707.0,153.0,-4.664634146341464,3.0,3.0,9194500.0,6.451770451770452,789.0,6.707317073170732,-220.0,-24.05487804878049,707.0,0.010878010878010906,0.010878010878010906,-1852.0,8.861244019138756,0.019138755980861243,884.0,-4.0,4.229665071770334,12.063674989542287
4602,2040.0,5.880434782608695,1712.0,2.3152173913043477,10.228260869565217,1312.0,42119.140625,100099.99999999968,705.0,98.0,-2.987804878048781,3.0,3.0,9194660.0,6.456654456654457,844.0,7.896341463414635,-259.0,-25.731707317073173,705.0,0.009990009990010021,0.009990009990010023,-1820.0,8.708133971291865,-0.019138755980861243,932.0,4.0,4.45933014354067,12.023188646003659
