,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2544,1628.0,13.315217391304348,6.793478260869565,1028.0,2.1630434782608696,2054.0,12412.109375,84990.56603773567,709.0,-10181.0,310.3963414634147,3.0,3.0,7.4041514041514045,16557171.0,71.21951219512196,-466.0,14.207317073170733,-2336.0,0.011766011766011792,709.0,0.01176601176601179,-36.0,0.17224880382775118,2592.0,4.784688995215311,-1000.0,12.401913875598085,15.103811378173656
2545,1646.0,13.195652173913043,6.5978260869565215,1039.0,2.2391304347826084,2047.0,12416.9921875,81899.99999999984,710.0,-10233.0,311.9817073170732,3.0,3.0,7.409035409035409,16557331.0,72.25609756097562,-594.0,18.10975609756098,-2370.0,0.012210012210012234,710.0,0.012210012210012234,-56.0,0.2679425837320574,2560.0,4.516746411483253,-944.0,12.248803827751196,14.922139607730179
2546,1667.0,13.01086956521739,6.369565217391304,1056.0,2.282608695652174,2043.0,12421.875,91928.57142857119,707.0,-10290.0,313.719512195122,3.0,3.0,7.413919413919414,16557491.0,72.8658536585366,-715.0,21.79878048780488,-2390.0,0.010878010878010906,707.0,0.010878010878010906,-44.0,0.21052631578947367,2512.0,4.15311004784689,-868.0,12.01913875598086,14.665073827266204
2547,1690.0,12.83695652173913,6.119565217391304,1072.0,2.4239130434782608,2030.0,12426.7578125,84990.56603773567,709.0,-10357.0,315.76219512195127,3.0,3.0,7.418803418803419,16557651.0,73.07926829268294,-835.0,25.457317073170735,-2397.0,0.011766011766011792,709.0,0.01176601176601179,-120.0,0.5741626794258373,2456.0,3.923444976076555,-820.0,11.751196172248804,14.426083516785502
2548,1707.0,12.597826086956522,5.934782608695652,1094.0,2.510869565217391,2022.0,12431.640625,84990.56603773567,709.0,-10458.0,318.8414634146342,3.0,3.0,7.423687423687424,16557811.0,73.41463414634147,-1020.0,31.09756097560976,-2408.0,0.011766011766011792,709.0,0.01176601176601179,-144.0,0.6889952153110047,2400.0,3.6746411483253585,-768.0,11.483253588516746,14.150312106212132
2549,1736.0,12.402173913043478,5.619565217391304,1112.0,2.6739130434782608,2007.0,12436.5234375,88323.5294117645,708.0,-10510.0,320.4268292682927,3.0,3.0,7.428571428571429,16557971.0,73.47560975609757,-1220.0,37.19512195121951,-2410.0,0.01132201132201135,708.0,0.011322011322011348,-164.0,0.784688995215311,2340.0,3.4258373205741623,-716.0,11.196172248803828,13.875995170292239
2550,1753.0,12.08695652173913,5.434782608695652,1141.0,2.684782608695652,2006.0,12441.40625,100099.99999999968,705.0,-10569.0,322.2256097560976,3.0,3.0,7.433455433455434,16558131.0,73.35365853658537,-1394.0,42.50000000000001,-2406.0,0.009990009990010023,705.0,0.009990009990010021,-180.0,0.8612440191387559,2292.0,3.215311004784689,-672.0,10.966507177033492,13.521813399768075
2551,1778.0,11.630434782608695,5.163043478260869,1183.0,2.8369565217391304,1992.0,12446.2890625,100099.99999999968,705.0,-10620.0,323.7804878048781,3.0,3.0,7.438339438339439,16558291.0,72.6219512195122,-1583.0,48.26219512195122,-2382.0,0.009990009990010023,705.0,0.009990009990010021,-192.0,0.9186602870813396,2192.0,2.9665071770334928,-620.0,10.488038277511961,13.037344572310898
2552,1795.0,11.195652173913043,4.978260869565217,1223.0,2.902173913043478,1986.0,12451.171875,84990.56603773567,709.0,-10661.0,325.0304878048781,3.0,3.0,7.443223443223443,16558451.0,71.3109756097561,-1752.0,53.41463414634147,-2339.0,0.011766011766011792,709.0,0.01176601176601179,-216.0,1.0334928229665072,2092.0,2.77511961722488,-580.0,10.009569377990431,12.591597289710236
2553,1815.0,10.75,4.760869565217392,1264.0,3.0,1977.0,12456.0546875,88323.5294117645,708.0,-10695.0,326.06707317073176,3.0,3.0,7.448107448107448,16558611.0,69.87804878048782,-1862.0,56.768292682926834,-2292.0,0.01132201132201135,708.0,0.011322011322011348,-236.0,1.1291866028708133,2004.0,2.488038277511962,-520.0,9.588516746411482,12.13377018972311
2554,1839.0,10.239130434782608,4.5,1311.0,3.119565217391304,1966.0,12460.9375,88323.5294117645,708.0,-10723.0,326.9207317073171,3.0,3.0,7.452991452991453,16558771.0,69.0548780487805,-2002.0,61.03658536585366,-2265.0,0.01132201132201135,708.0,0.011322011322011348,-260.0,1.244019138755981,1896.0,2.0669856459330145,-432.0,9.07177033492823,11.611265185415805
2555,1856.0,9.608695652173912,4.315217391304348,1369.0,3.1739130434782608,1961.0,12465.8203125,88323.5294117645,708.0,-10700.0,326.219512195122,3.0,3.0,7.457875457875458,16558931.0,68.26219512195122,-2170.0,66.15853658536587,-2239.0,0.01132201132201135,708.0,0.011322011322011348,-268.0,1.2822966507177034,1764.0,1.8564593301435406,-388.0,8.440191387559809,11.000993467768389
2556,1891.0,9.08695652173913,3.934782608695652,1417.0,3.1739130434782608,1961.0,12470.703125,81899.99999999984,710.0,-10642.0,324.45121951219517,3.0,3.0,7.462759462759463,16559091.0,67.01219512195122,-2305.0,70.27439024390245,-2198.0,0.012210012210012234,710.0,0.012210012210012234,-248.0,1.186602870813397,1616.0,1.5119617224880382,-316.0,7.732057416267942,10.398510326639702
2557,1925.0,8.728260869565217,3.5652173913043477,1450.0,2.9456521739130435,1982.0,12475.5859375,81899.99999999984,710.0,-10591.0,322.8963414634147,3.0,3.0,7.467643467643468,16559251.0,65.79268292682927,-2365.0,72.10365853658537,-2158.0,0.012210012210012234,710.0,0.012210012210012234,-212.0,1.014354066985646,1552.0,1.0909090909090908,-228.0,7.425837320574162,9.877761871199414
2558,1954.0,8.434782608695652,3.25,1477.0,2.8478260869565215,1991.0,12480.46875,88323.5294117645,708.0,-10564.0,322.07317073170736,3.0,3.0,7.472527472527473,16559411.0,64.96951219512195,-2328.0,70.97560975609757,-2131.0,0.01132201132201135,708.0,0.011322011322011348,-200.0,0.9569377990430622,1492.0,0.708133971291866,-148.0,7.1387559808612435,9.477244909650944
2559,1967.0,8.152173913043478,3.108695652173913,1503.0,2.8152173913043477,1994.0,12485.3515625,84990.56603773567,709.0,-10572.0,322.31707317073176,3.0,3.0,7.4774114774114775,16559571.0,64.42073170731707,-2257.0,68.8109756097561,-2113.0,0.011766011766011792,709.0,0.01176601176601179,-184.0,0.8803827751196172,1416.0,0.36363636363636365,-76.0,6.77511961722488,9.167735659728312
2560,2002.0,7.989130434782608,2.7282608695652173,1518.0,2.8478260869565215,1991.0,12490.234375,81899.99999999984,710.0,-10587.0,322.7743902439025,3.0,3.0,7.482295482295482,16559731.0,64.57317073170732,-2241.0,68.32317073170732,-2118.0,0.012210012210012234,710.0,0.012210012210012234,-184.0,0.8803827751196172,1380.0,0.1339712918660287,-28.0,6.602870813397129,8.909530060442053
2561,2017.0,7.956521739130435,2.5652173913043477,1521.0,2.75,2000.0,12495.1171875,81899.99999999984,710.0,-10582.0,322.6219512195122,3.0,3.0,7.487179487179487,16559891.0,64.69512195121952,-2228.0,67.92682926829269,-2122.0,0.012210012210012234,710.0,0.012210012210012234,-168.0,0.8038277511961722,1376.0,0.0,0.0,6.583732057416268,8.800515805900554
2562,2022.0,7.923913043478261,2.510869565217391,1524.0,2.7065217391304346,2004.0,12500.0,84990.56603773567,709.0,-10570.0,322.25609756097566,3.0,3.0,7.492063492063492,16560051.0,63.78048780487806,-2116.0,64.51219512195122,-2092.0,0.011766011766011792,709.0,0.01176601176601179,-156.0,0.7464114832535885,1384.0,-0.11483253588516745,24.0,6.62200956937799,8.741746039466344
2563,2025.0,7.913043478260869,2.4782608695652173,1525.0,2.7065217391304346,2004.0,12504.8828125,84990.56603773567,709.0,-10568.0,322.19512195121956,3.0,3.0,7.496947496947497,16560211.0,63.07926829268293,-1924.0,58.65853658536586,-2069.0,0.011766011766011792,709.0,0.01176601176601179,-168.0,0.8038277511961722,1392.0,0.019138755980861243,-4.0,6.660287081339713,8.722573814583093
2564,2021.0,7.804347826086956,2.5217391304347827,1535.0,2.869565217391304,1989.0,12509.765625,84990.56603773567,709.0,-10555.0,321.7987804878049,3.0,3.0,7.501831501831502,16560371.0,62.957317073170735,-1800.0,54.87804878048781,-2065.0,0.011766011766011792,709.0,0.01176601176601179,-228.0,1.0909090909090908,1320.0,0.019138755980861243,-4.0,6.315789473684211,8.689155181568355
2565,2022.0,7.5,2.510869565217391,1563.0,3.0543478260869565,1972.0,12514.6484375,88323.5294117645,708.0,-10524.0,320.8536585365854,3.0,3.0,7.506715506715507,16560531.0,62.40853658536586,-1772.0,54.024390243902445,-2047.0,0.01132201132201135,708.0,0.011322011322011348,-248.0,1.186602870813397,1236.0,0.0,0.0,5.913875598086124,8.478414156919742
2566,2017.0,7.163043478260869,2.5652173913043477,1594.0,3.043478260869565,1973.0,12519.53125,88323.5294117645,708.0,-10426.0,317.8658536585366,3.0,3.0,7.511599511599512,16560691.0,61.25000000000001,-1786.0,54.451219512195124,-2009.0,0.01132201132201135,708.0,0.011322011322011348,-248.0,1.186602870813397,1188.0,0.019138755980861243,-4.0,5.684210526315789,8.194650209770487
2567,2029.0,6.706521739130435,2.4347826086956523,1636.0,3.0652173913043477,1971.0,12524.4140625,95840.42553191462,706.0,-10315.0,314.4817073170732,3.0,3.0,7.516483516483516,16560851.0,59.75609756097562,-1675.0,51.06707317073171,-1960.0,0.010434010434010463,706.0,0.010434010434010463,-240.0,1.1483253588516746,1096.0,-0.11483253588516745,24.0,5.244019138755981,7.765382015393096
2568,2043.0,6.304347826086956,2.282608695652174,1673.0,2.9891304347826084,1978.0,12529.296875,81899.99999999984,710.0,-10212.0,311.3414634146342,3.0,3.0,7.521367521367521,16561011.0,58.62804878048781,-1492.0,45.487804878048784,-1923.0,0.012210012210012234,710.0,0.012210012210012234,-216.0,1.0334928229665072,1004.0,-0.3062200956937799,64.0,4.803827751196172,7.340981182777811
2569,2065.0,5.826086956521739,2.043478260869565,1717.0,2.967391304347826,1980.0,12534.1796875,81899.99999999984,710.0,-10131.0,308.8719512195122,3.0,3.0,7.526251526251526,16561171.0,57.957317073170735,-1267.0,38.62804878048781,-1901.0,0.012210012210012234,710.0,0.012210012210012234,-228.0,1.0909090909090908,888.0,-0.631578947368421,132.0,4.248803827751196,6.8501462598048475
2570,2082.0,5.391304347826087,1.858695652173913,1757.0,3.0217391304347827,1975.0,12539.0625,81899.99999999984,710.0,-10032.0,305.8536585365854,3.0,3.0,7.531135531135531,16561331.0,56.646341463414636,-1099.0,33.50609756097561,-1858.0,0.012210012210012234,710.0,0.012210012210012234,-252.0,1.2057416267942582,772.0,-0.937799043062201,196.0,3.69377990430622,6.453822082355496
2571,2118.0,4.934782608695652,1.467391304347826,1799.0,3.152173913043478,1963.0,12543.9453125,84990.56603773567,709.0,-9902.0,301.89024390243907,3.0,3.0,7.536019536019536,16561491.0,55.457317073170735,-893.0,27.225609756097562,-1819.0,0.011766011766011792,709.0,0.01176601176601179,-284.0,1.3588516746411483,696.0,-1.244019138755981,260.0,3.3301435406698565,6.036680960033627
2572,2150.0,4.684782608695652,1.1195652173913042,1822.0,3.3152173913043477,1948.0,12548.828125,76347.45762711852,712.0,-9794.0,298.5975609756098,3.0,3.0,7.540903540903541,16561651.0,55.64024390243903,-665.0,20.27439024390244,-1825.0,0.013098013098013119,712.0,0.013098013098013117,-252.0,1.2057416267942582,652.0,-1.6842105263157894,352.0,3.1196172248803826,5.847331076511444
2573,2184.0,4.5,0.75,1839.0,3.0869565217391304,1969.0,12553.7109375,84990.56603773567,709.0,-9659.0,294.4817073170732,3.0,3.0,7.545787545787546,16561811.0,56.98170731707317,-419.0,12.77439024390244,-1869.0,0.011766011766011792,709.0,0.01176601176601179,-264.0,1.263157894736842,608.0,-2.1626794258373203,452.0,2.909090909090909,5.508339184101479
2574,2221.0,4.5978260869565215,0.34782608695652173,1830.0,3.0760869565217392,1970.0,12558.59375,88323.5294117645,708.0,-9520.0,290.2439024390244,3.0,3.0,7.5506715506715505,16561971.0,58.56707317073171,-172.0,5.2439024390243905,-1921.0,0.01132201132201135,708.0,0.011322011322011348,-264.0,1.263157894736842,640.0,-2.7177033492822966,568.0,3.062200956937799,5.542860153093219
2575,2258.0,4.771739130434782,-0.05434782608695652,1814.0,3.108695652173913,1967.0,12563.4765625,88323.5294117645,708.0,-9382.0,286.0365853658537,3.0,3.0,7.555555555555555,16562131.0,59.66463414634147,24.0,-0.7317073170731708,-1957.0,0.01132201132201135,708.0,0.011322011322011348,-260.0,1.244019138755981,672.0,-3.0239234449760763,632.0,3.215311004784689,5.695299524429585
2576,2277.0,4.967391304347826,-0.2608695652173913,1796.0,3.0869565217391304,1969.0,12568.359375,95840.42553191462,706.0,-9245.0,281.859756097561,3.0,3.0,7.56043956043956,16562291.0,59.96951219512196,245.0,-7.469512195121952,-1967.0,0.010434010434010463,706.0,0.010434010434010463,-272.0,1.3014354066985645,740.0,-3.2344497607655502,676.0,3.54066985645933,5.854257413854882
2577,2289.0,5.282608695652174,-0.3913043478260869,1767.0,3.217391304347826,1957.0,12573.2421875,88323.5294117645,708.0,-9131.0,278.38414634146346,3.0,3.0,7.565323565323565,16562451.0,59.69512195121952,445.0,-13.567073170731708,-1958.0,0.01132201132201135,708.0,0.011322011322011348,-284.0,1.3588516746411483,796.0,-3.3492822966507174,700.0,3.8086124401913874,6.197635075518771
2578,2299.0,5.271739130434782,-0.5,1768.0,3.3369565217391304,1946.0,12578.125,91928.57142857119,707.0,-8970.0,273.4756097560976,3.0,3.0,7.57020757020757,16562611.0,60.15243902439025,546.0,-16.646341463414636,-1973.0,0.010878010878010906,707.0,0.010878010878010906,-292.0,1.3971291866028708,808.0,-3.54066985645933,740.0,3.866028708133971,6.2591143372952205
2579,2317.0,5.217391304347826,-0.6956521739130435,1773.0,3.2391304347826084,1955.0,12583.0078125,84990.56603773567,709.0,-8773.0,267.469512195122,3.0,3.0,7.575091575091575,16562771.0,61.585365853658544,490.0,-14.939024390243905,-2020.0,0.011766011766011792,709.0,0.01176601176601179,-284.0,1.3588516746411483,772.0,-3.6363636363636362,760.0,3.69377990430622,6.180377815578043
2580,2318.0,5.119565217391304,-0.7065217391304348,1782.0,3.3804347826086953,1942.0,12587.890625,88323.5294117645,708.0,-8568.0,261.219512195122,3.0,3.0,7.57997557997558,16562931.0,61.40243902439025,465.0,-14.176829268292684,-2014.0,0.01132201132201135,708.0,0.011322011322011348,-336.0,1.6076555023923444,740.0,-3.6555023923444976,764.0,3.54066985645933,6.175472476050514
2581,2322.0,4.913043478260869,-0.75,1801.0,3.6630434782608696,1916.0,12592.7734375,84990.56603773567,709.0,-8374.0,255.30487804878052,3.0,3.0,7.584859584859585,16563091.0,60.243902439024396,481.0,-14.664634146341465,-1976.0,0.011766011766011792,709.0,0.01176601176601179,-376.0,1.7990430622009568,676.0,-3.789473684210526,792.0,3.2344497607655502,6.174008725529236
2582,2327.0,4.673913043478261,-0.8043478260869565,1823.0,3.7391304347826084,1909.0,12597.65625,88323.5294117645,708.0,-8180.0,249.39024390243904,3.0,3.0,7.589743589743589,16563251.0,59.60365853658537,535.0,-16.3109756097561,-1955.0,0.01132201132201135,708.0,0.011322011322011348,-388.0,1.8564593301435406,640.0,-3.751196172248804,784.0,3.062200956937799,6.039332328299595
2583,2338.0,4.3478260869565215,-0.9239130434782609,1853.0,3.8804347826086953,1896.0,12602.5390625,84990.56603773567,709.0,-8011.0,244.2378048780488,3.0,3.0,7.594627594627594,16563411.0,58.810975609756106,629.0,-19.176829268292686,-1929.0,0.011766011766011792,709.0,0.01176601176601179,-416.0,1.9904306220095693,584.0,-3.827751196172249,800.0,2.7942583732057416,5.900422111714408
2584,2335.0,3.9565217391304346,-0.8913043478260869,1889.0,3.934782608695652,1891.0,12607.421875,84990.56603773567,709.0,-7833.0,238.81097560975613,3.0,3.0,7.599511599511599,16563571.0,57.65243902439025,735.0,-22.408536585365855,-1891.0,0.011766011766011792,709.0,0.01176601176601179,-436.0,2.0861244019138754,480.0,-3.923444976076555,820.0,2.2966507177033493,5.650752329589323
2585,2355.0,3.75,-1.108695652173913,1908.0,4.065217391304348,1879.0,12612.3046875,84990.56603773567,709.0,-7640.0,232.9268292682927,3.0,3.0,7.604395604395604,16563731.0,56.676829268292686,876.0,-26.707317073170735,-1859.0,0.011766011766011792,709.0,0.01176601176601179,-464.0,2.2200956937799043,424.0,-4.057416267942584,848.0,2.028708133971292,5.640717905347923
2586,2374.0,3.4782608695652173,-1.315217391304348,1933.0,4.0,1885.0,12617.1875,91928.57142857119,707.0,-7409.0,225.88414634146343,3.0,3.0,7.609279609279609,16563891.0,55.82317073170732,1075.0,-32.774390243902445,-1831.0,0.010878010878010906,707.0,0.010878010878010906,-440.0,2.1052631578947367,368.0,-4.287081339712919,896.0,1.7607655502392343,5.4615103646462115
2587,2397.0,3.3260869565217392,-1.5652173913043477,1947.0,3.9239130434782608,1892.0,12622.0703125,84990.56603773567,709.0,-7187.0,219.1158536585366,3.0,3.0,7.614163614163614,16564051.0,55.457317073170735,1286.0,-39.207317073170735,-1819.0,0.011766011766011792,709.0,0.01176601176601179,-432.0,2.0669856459330145,352.0,-4.574162679425837,956.0,1.6842105263157894,5.37678839988747
2588,2410.0,3.25,-1.7065217391304348,1954.0,4.043478260869565,1881.0,12626.953125,81899.99999999984,710.0,-6965.0,212.34756097560978,3.0,3.0,7.619047619047619,16564211.0,55.396341463414636,1435.0,-43.75000000000001,-1817.0,0.012210012210012234,710.0,0.012210012210012234,-468.0,2.2392344497607652,320.0,-4.765550239234449,996.0,1.5311004784688995,5.461175046841983
2589,2425.0,3.1304347826086953,-1.8695652173913042,1965.0,4.228260869565217,1864.0,12631.8359375,88323.5294117645,708.0,-6746.0,205.6707317073171,3.0,3.0,7.6239316239316235,16564371.0,53.90243902439025,1517.0,-46.25000000000001,-1768.0,0.01132201132201135,708.0,0.011322011322011348,-512.0,2.449760765550239,296.0,-4.899521531100478,1024.0,1.416267942583732,5.583286309275403
2590,2431.0,3.1304347826086953,-1.934782608695652,1965.0,4.304347826086956,1857.0,12636.71875,84990.56603773567,709.0,-6509.0,198.44512195121953,3.0,3.0,7.628815628815629,16564531.0,52.37804878048781,1601.0,-48.8109756097561,-1718.0,0.011766011766011792,709.0,0.01176601176601179,-520.0,2.488038277511962,316.0,-5.071770334928229,1060.0,1.5119617224880382,5.6630747725080415
2591,2451.0,3.1956521739130435,-2.152173913043478,1959.0,4.326086956521739,1855.0,12641.6015625,104755.81395348875,704.0,-6265.0,191.00609756097563,3.0,3.0,7.633699633699634,16564691.0,51.3109756097561,1704.0,-51.951219512195124,-1683.0,0.009546009546009513,704.0,0.009546009546009511,-528.0,2.526315789473684,316.0,-5.282296650717703,1104.0,1.5119617224880382,5.79301939613597
2592,2468.0,3.2065217391304346,-2.3369565217391304,1958.0,4.5,1839.0,12646.484375,76347.45762711852,712.0,-6043.0,184.2378048780488,3.0,3.0,7.638583638583639,16564851.0,51.463414634146346,1726.0,-52.6219512195122,-1688.0,0.013098013098013119,712.0,0.013098013098013117,-520.0,2.488038277511962,332.0,-5.492822966507177,1148.0,1.588516746411483,5.999428926824213
2593,2472.0,3.25,-2.380434782608696,1954.0,4.423913043478261,1846.0,12651.3671875,88323.5294117645,708.0,-5854.0,178.47560975609758,3.0,3.0,7.643467643467644,16565011.0,51.18902439024391,1667.0,-50.82317073170732,-1679.0,0.01132201132201135,708.0,0.011322011322011348,-540.0,2.5837320574162677,328.0,-5.473684210526316,1144.0,1.569377990430622,5.98330814604349
2594,2473.0,3.1630434782608696,-2.391304347826087,1962.0,4.510869565217392,1838.0,12656.25,88323.5294117645,708.0,-5639.0,171.9207317073171,3.0,3.0,7.648351648351649,16565171.0,49.93902439024391,1571.0,-47.896341463414636,-1638.0,0.01132201132201135,708.0,0.011322011322011348,-560.0,2.679425837320574,316.0,-5.4162679425837315,1132.0,1.5119617224880382,6.005924139023495
2595,2468.0,3.1630434782608696,-2.3369565217391304,1962.0,4.58695652173913,1831.0,12661.1328125,88323.5294117645,708.0,-5381.0,164.0548780487805,3.0,3.0,7.653235653235654,16565331.0,47.957317073170735,1490.0,-45.426829268292686,-1573.0,0.01132201132201135,708.0,0.011322011322011348,-568.0,2.7177033492822966,312.0,-5.3971291866028706,1128.0,1.492822966507177,6.042050973154133
2596,2462.0,3.119565217391304,-2.2717391304347827,1966.0,4.619565217391305,1828.0,12666.015625,88323.5294117645,708.0,-5118.0,156.03658536585368,3.0,3.0,7.6581196581196584,16565491.0,46.00609756097561,1413.0,-43.07926829268293,-1509.0,0.01132201132201135,708.0,0.011322011322011348,-584.0,2.7942583732057416,300.0,-5.37799043062201,1124.0,1.4354066985645932,6.019374437600456
2597,2462.0,2.9782608695652173,-2.2717391304347827,1979.0,4.728260869565217,1818.0,12670.8984375,95840.42553191462,706.0,-4838.0,147.5,3.0,3.0,7.663003663003663,16565651.0,43.963414634146346,1318.0,-40.1829268292683,-1442.0,0.010434010434010463,706.0,0.010434010434010463,-612.0,2.92822966507177,296.0,-5.320574162679426,1112.0,1.416267942583732,6.0321876077086305
2598,2456.0,3.0,-2.2065217391304346,1977.0,4.739130434782608,1817.0,12675.78125,81899.99999999984,710.0,-4579.0,139.60365853658539,3.0,3.0,7.667887667887668,16565811.0,41.951219512195124,1249.0,-38.07926829268293,-1376.0,0.012210012210012234,710.0,0.012210012210012234,-604.0,2.889952153110048,296.0,-5.3971291866028706,1128.0,1.416267942583732,6.027279275356169
2599,2468.0,3.010869565217391,-2.3369565217391304,1976.0,4.728260869565217,1818.0,12680.6640625,84990.56603773567,709.0,-4329.0,131.9817073170732,3.0,3.0,7.672771672771673,16565971.0,40.54878048780488,1262.0,-38.47560975609756,-1330.0,0.011766011766011792,709.0,0.01176601176601179,-580.0,2.77511961722488,288.0,-5.320574162679426,1112.0,1.3779904306220094,6.073150103028332
2600,2468.0,2.9565217391304346,-2.3369565217391304,1981.0,4.706521739130435,1820.0,12685.546875,84990.56603773567,709.0,-4131.0,125.94512195121952,3.0,3.0,7.677655677655678,16566131.0,38.26219512195122,1293.0,-39.420731707317074,-1255.0,0.011766011766011792,709.0,0.01176601176601179,-596.0,2.851674641148325,256.0,-5.37799043062201,1124.0,1.2248803827751196,6.029405730199061
2601,2468.0,2.684782608695652,-2.3369565217391304,2006.0,4.891304347826087,1803.0,12690.4296875,81899.99999999984,710.0,-3968.0,120.97560975609757,3.0,3.0,7.682539682539683,16566291.0,35.1219512195122,1279.0,-38.993902439024396,-1152.0,0.012210012210012234,710.0,0.012210012210012234,-636.0,3.0430622009569377,228.0,-5.3971291866028706,1128.0,1.0909090909090908,6.049320760508246
2602,2456.0,2.5760869565217392,-2.2065217391304346,2016.0,4.815217391304348,1810.0,12695.3125,76347.45762711852,712.0,-3869.0,117.95731707317074,3.0,3.0,7.687423687423688,16566451.0,31.34146341463415,1152.0,-35.1219512195122,-1028.0,0.013098013098013119,712.0,0.013098013098013117,-612.0,2.92822966507177,152.0,-5.167464114832535,1080.0,0.7272727272727273,5.889930451061073
2603,2428.0,2.5869565217391304,-1.9021739130434783,2015.0,4.630434782608695,1827.0,12700.1953125,88323.5294117645,708.0,-3848.0,117.31707317073172,3.0,3.0,7.6923076923076925,16566611.0,28.04878048780488,1111.0,-33.8719512195122,-920.0,0.01132201132201135,708.0,0.011322011322011348,-564.0,2.6985645933014353,168.0,-4.803827751196172,1004.0,0.8038277511961722,5.6348501237232735
2604,2422.0,2.4456521739130435,-1.8369565217391304,2028.0,4.565217391304348,1833.0,12705.078125,88323.5294117645,708.0,-3693.0,112.59146341463416,3.0,3.0,7.697191697191697,16566771.0,27.621951219512198,1201.0,-36.61585365853659,-906.0,0.01132201132201135,708.0,0.011322011322011348,-524.0,2.5071770334928227,140.0,-4.746411483253588,992.0,0.6698564593301435,5.495164569727934
2605,2464.0,2.282608695652174,-2.293478260869565,2043.0,4.771739130434782,1814.0,12709.9609375,84990.56603773567,709.0,-3272.0,99.75609756097562,3.0,3.0,7.702075702075702,16566931.0,26.79878048780488,1283.0,-39.11585365853659,-879.0,0.011766011766011792,709.0,0.01176601176601179,-624.0,2.985645933014354,124.0,-5.665071770334928,1184.0,0.5933014354066986,5.765400187278476
2606,2562.0,2.358695652173913,-3.358695652173913,2036.0,5.184782608695652,1776.0,12714.84375,88323.5294117645,708.0,-2636.0,80.3658536585366,3.0,3.0,7.706959706959707,16567091.0,23.902439024390247,1236.0,-37.6829268292683,-784.0,0.01132201132201135,708.0,0.011322011322011348,-728.0,3.4832535885167464,176.0,-7.119617224880383,1488.0,0.8421052631578947,6.612582881367081
2607,2641.0,2.6739130434782608,-4.217391304347826,2007.0,5.293478260869565,1766.0,12719.7265625,84990.56603773567,709.0,-2130.0,64.93902439024392,3.0,3.0,7.711843711843712,16567251.0,24.725609756097562,1100.0,-33.53658536585366,-811.0,0.011766011766011792,709.0,0.01176601176601179,-724.0,3.464114832535885,248.0,-7.827751196172248,1636.0,1.186602870813397,7.277163765944155
2608,2651.0,3.0652173913043477,-4.326086956521739,1971.0,5.119565217391304,1782.0,12724.609375,88323.5294117645,708.0,-1871.0,57.04268292682927,3.0,3.0,7.716727716727717,16567411.0,25.914634146341466,1053.0,-32.10365853658537,-850.0,0.01132201132201135,708.0,0.011322011322011348,-692.0,3.311004784688995,328.0,-7.483253588516746,1564.0,1.569377990430622,7.370246537699063
2609,2597.0,3.4891304347826084,-3.7391304347826084,1932.0,5.076086956521739,1786.0,12729.4921875,88323.5294117645,708.0,-1908.0,58.17073170731708,3.0,3.0,7.721611721611722,16567571.0,25.27439024390244,1090.0,-33.23170731707317,-829.0,0.01132201132201135,708.0,0.011322011322011348,-668.0,3.1961722488038276,364.0,-6.545454545454545,1368.0,1.7416267942583732,7.205677372004243
2610,2544.0,3.543478260869565,-3.1630434782608696,1927.0,5.0978260869565215,1784.0,12734.375,95840.42553191462,706.0,-2034.0,62.01219512195122,3.0,3.0,7.726495726495727,16567731.0,21.3109756097561,1066.0,-32.5,-699.0,0.010434010434010463,706.0,0.010434010434010463,-692.0,3.311004784688995,384.0,-5.85645933014354,1224.0,1.8373205741626792,6.967705005486258
2611,2511.0,3.4565217391304346,-2.8043478260869565,1935.0,5.141304347826087,1780.0,12739.2578125,84990.56603773567,709.0,-1940.0,59.146341463414636,3.0,3.0,7.7313797313797314,16567891.0,17.713414634146343,994.0,-30.30487804878049,-581.0,0.011766011766011792,709.0,0.01176601176601179,-688.0,3.291866028708134,356.0,-5.5311004784688995,1156.0,1.7033492822966507,6.800361730065199
2612,2478.0,3.3043478260869565,-2.4456521739130435,1949.0,5.130434782608695,1781.0,12744.140625,88323.5294117645,708.0,-1542.0,47.01219512195122,3.0,3.0,7.736263736263736,16568051.0,15.426829268292684,962.0,-29.32926829268293,-506.0,0.01132201132201135,708.0,0.011322011322011348,-700.0,3.3492822966507174,364.0,-5.4162679425837315,1132.0,1.7416267942583732,6.574290088681235
