,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_CAL,Accel_LN_Y_UNCAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
3249,1316.0,5.021739130434782,10.184782608695652,1791.0,3.010869565217391,1976.0,63002.9296875,709.0,84990.56603773567,-3.2012195121951224,105.0,3.0,3.0,5.846153846153846,14559113.0,2671.0,-23.871951219512198,-81.4329268292683,783.0,709.0,0.011766011766011792,0.01176601176601179,1.1100478468899522,-232.0,764.0,8.995215311004785,-1880.0,3.6555023923444976,11.747893267274845
3250,1313.0,5.467391304347826,10.217391304347826,1750.0,2.9239130434782608,1984.0,63007.8125,707.0,91928.57142857119,-5.945121951219512,195.0,3.0,3.0,5.851037851037851,14559273.0,2450.0,-24.725609756097562,-74.69512195121952,811.0,707.0,0.010878010878010906,0.010878010878010906,1.2057416267942582,-252.0,856.0,8.956937799043061,-1872.0,4.095693779904306,11.95143172288756
3251,1317.0,5.619565217391304,10.17391304347826,1736.0,3.0869565217391304,1969.0,63012.6953125,710.0,81899.99999999984,-6.310975609756098,207.0,3.0,3.0,5.8559218559218555,14559433.0,2473.0,-25.731707317073173,-75.39634146341464,844.0,710.0,0.012210012210012234,0.012210012210012234,1.339712918660287,-280.0,868.0,8.880382775119617,-1856.0,4.15311004784689,12.025694176049837
3252,1312.0,5.554347826086956,10.228260869565217,1742.0,3.119565217391304,1966.0,63017.578125,709.0,84990.56603773567,-4.634146341463415,152.0,3.0,3.0,5.86080586080586,14559593.0,2618.0,-23.902439024390247,-79.81707317073172,784.0,709.0,0.011766011766011792,0.01176601176601179,1.3779904306220094,-288.0,880.0,8.937799043062201,-1868.0,4.2105263157894735,12.049887440743733
3253,1308.0,5.369565217391304,10.271739130434783,1759.0,3.2065217391304346,1958.0,63022.4609375,709.0,84990.56603773567,-1.6158536585365855,53.0,3.0,3.0,5.865689865689865,14559753.0,2586.0,-21.493902439024392,-78.84146341463415,705.0,709.0,0.011766011766011792,0.01176601176601179,1.4736842105263157,-308.0,784.0,8.956937799043061,-1872.0,3.751196172248804,12.025915227168353
3254,1307.0,5.217391304347826,10.282608695652174,1773.0,3.3043478260869565,1949.0,63027.34375,709.0,84990.56603773567,-1.8597560975609757,61.0,3.0,3.0,5.87057387057387,14559913.0,2423.0,-19.878048780487806,-73.8719512195122,652.0,709.0,0.011766011766011792,0.01176601176601179,1.5119617224880382,-316.0,780.0,8.937799043062201,-1868.0,3.7320574162679425,11.994662486554242
3255,1307.0,5.043478260869565,10.282608695652174,1789.0,3.358695652173913,1944.0,63032.2265625,710.0,81899.99999999984,-0.701219512195122,23.0,3.0,3.0,5.875457875457875,14560073.0,2465.0,-18.658536585365855,-75.15243902439025,612.0,710.0,0.012210012210012234,0.012210012210012234,1.5311004784688995,-320.0,720.0,9.052631578947368,-1892.0,3.4449760765550237,11.935223124839249
3256,1299.0,4.760869565217392,10.369565217391305,1815.0,3.4891304347826084,1932.0,63037.109375,709.0,84990.56603773567,1.7987804878048783,-59.0,3.0,3.0,5.880341880341881,14560233.0,2824.0,-16.981707317073173,-86.09756097560977,557.0,709.0,0.011766011766011792,0.01176601176601179,1.7607655502392343,-368.0,624.0,9.09090909090909,-1900.0,2.985645933014354,11.931797559700344
3257,1293.0,4.456521739130435,10.434782608695652,1843.0,3.5,1931.0,63041.9921875,709.0,84990.56603773567,6.615853658536586,-217.0,3.0,3.0,5.885225885225886,14560393.0,3034.0,-15.457317073170733,-92.50000000000001,507.0,709.0,0.011766011766011792,0.01176601176601179,1.7033492822966507,-356.0,568.0,9.224880382775119,-1928.0,2.7177033492822966,11.87414308916982
3258,1287.0,4.326086956521739,10.5,1855.0,3.619565217391304,1920.0,63046.875,709.0,84990.56603773567,6.00609756097561,-197.0,3.0,3.0,5.8901098901098905,14560553.0,3054.0,-17.25609756097561,-93.10975609756099,566.0,709.0,0.011766011766011792,0.01176601176601179,1.8181818181818181,-380.0,588.0,9.24401913875598,-1932.0,2.813397129186603,11.919156040523024
3259,1286.0,4.326086956521739,10.51086956521739,1855.0,3.782608695652174,1905.0,63051.7578125,710.0,81899.99999999984,2.0121951219512195,-66.0,3.0,3.0,5.894993894993895,14560713.0,3247.0,-20.975609756097562,-98.9939024390244,688.0,710.0,0.012210012210012234,0.012210012210012234,2.0095693779904304,-420.0,564.0,9.186602870813397,-1920.0,2.6985645933014353,11.979212658469011
3260,1297.0,4.434782608695652,10.391304347826086,1845.0,3.8260869565217392,1901.0,63056.640625,710.0,81899.99999999984,-3.079268292682927,101.0,3.0,3.0,5.8998778998779,14560873.0,3411.0,-24.512195121951223,-103.9939024390244,804.0,710.0,0.012210012210012234,0.012210012210012234,1.8564593301435406,-388.0,660.0,9.052631578947368,-1892.0,3.1578947368421053,11.928346248931765
3261,1305.0,4.793478260869565,10.304347826086957,1812.0,3.717391304347826,1911.0,63061.5234375,708.0,88323.5294117645,-7.195121951219513,236.0,3.0,3.0,5.904761904761905,14561033.0,3505.0,-25.182926829268293,-106.85975609756099,826.0,708.0,0.01132201132201135,0.011322011322011348,1.894736842105263,-396.0,688.0,8.861244019138756,-1852.0,3.291866028708134,11.957257882476773
3262,1310.0,4.989130434782608,10.25,1794.0,3.7282608695652173,1910.0,63066.40625,708.0,88323.5294117645,-6.4939024390243905,213.0,3.0,3.0,5.90964590964591,14561193.0,3658.0,-23.384146341463417,-111.52439024390245,767.0,708.0,0.01132201132201135,0.011322011322011348,1.9330143540669855,-404.0,744.0,8.937799043062201,-1868.0,3.5598086124401913,11.993908937740242
3263,1305.0,5.184782608695652,10.304347826086957,1776.0,3.7391304347826084,1909.0,63071.2890625,710.0,81899.99999999984,-4.2682926829268295,140.0,3.0,3.0,5.914529914529915,14561353.0,3747.0,-20.79268292682927,-114.23780487804879,682.0,710.0,0.012210012210012234,0.012210012210012234,2.047846889952153,-428.0,760.0,8.995215311004785,-1880.0,3.6363636363636362,12.12611443244428
3264,1301.0,5.391304347826087,10.347826086956522,1757.0,3.7717391304347827,1906.0,63076.171875,707.0,91928.57142857119,-1.4634146341463417,48.0,3.0,3.0,5.91941391941392,14561513.0,3538.0,-18.353658536585368,-107.8658536585366,602.0,707.0,0.010878010878010906,0.010878010878010906,2.028708133971292,-424.0,844.0,9.186602870813397,-1920.0,4.038277511961723,12.262531686598788
3265,1285.0,5.195652173913043,10.521739130434783,1775.0,3.858695652173913,1898.0,63081.0546875,709.0,84990.56603773567,2.408536585365854,-79.0,3.0,3.0,5.924297924297925,14561673.0,3905.0,-16.097560975609756,-119.0548780487805,528.0,709.0,0.011766011766011792,0.01176601176601179,2.1626794258373203,-452.0,720.0,9.39712918660287,-1964.0,3.4449760765550237,12.352786243488378
3266,1264.0,4.695652173913043,10.75,1821.0,3.967391304347826,1888.0,63085.9375,710.0,81899.99999999984,8.75,-287.0,3.0,3.0,5.929181929181929,14561833.0,4278.0,-14.51219512195122,-130.4268292682927,476.0,710.0,0.012210012210012234,0.012210012210012234,2.2392344497607652,-468.0,616.0,9.626794258373206,-2012.0,2.9473684210526314,12.38353112404491
3267,1258.0,4.532608695652174,10.815217391304348,1836.0,4.010869565217392,1884.0,63090.8203125,709.0,84990.56603773567,9.451219512195124,-310.0,3.0,3.0,5.934065934065934,14561993.0,4242.0,-17.59146341463415,-129.32926829268294,577.0,709.0,0.011766011766011792,0.01176601176601179,2.047846889952153,-428.0,652.0,9.645933014354066,-2016.0,3.1196172248803826,12.393568633701145
3268,1252.0,4.630434782608695,10.880434782608695,1827.0,3.869565217391304,1897.0,63095.703125,711.0,79026.31578947355,6.128048780487806,-201.0,3.0,3.0,5.938949938949939,14562153.0,4192.0,-22.195121951219516,-127.8048780487805,728.0,711.0,0.012654012654012677,0.012654012654012677,1.9138755980861244,-400.0,676.0,9.665071770334928,-2020.0,3.2344497607655502,12.441797390499419
3269,1252.0,4.858695652173913,10.880434782608695,1806.0,3.8152173913043477,1902.0,63100.5859375,709.0,84990.56603773567,6.5548780487804885,-215.0,3.0,3.0,5.943833943833944,14562313.0,4358.0,-24.78658536585366,-132.8658536585366,813.0,709.0,0.011766011766011792,0.01176601176601179,1.9138755980861244,-400.0,732.0,9.68421052631579,-2024.0,3.5023923444976077,12.511861102248778
3270,1255.0,5.054347826086956,10.847826086956522,1788.0,3.8152173913043477,1902.0,63105.46875,711.0,79026.31578947355,8.75,-287.0,3.0,3.0,5.948717948717949,14562473.0,4632.0,-25.365853658536587,-141.21951219512195,832.0,711.0,0.012654012654012677,0.012654012654012677,2.0095693779904304,-420.0,736.0,9.665071770334928,-2020.0,3.5215311004784686,12.560957228763879
3271,1259.0,5.315217391304348,10.804347826086957,1764.0,3.75,1908.0,63110.3515625,708.0,88323.5294117645,9.329268292682928,-306.0,3.0,3.0,5.953601953601954,14562633.0,4631.0,-25.152439024390247,-141.18902439024393,825.0,708.0,0.01132201132201135,0.011322011322011348,1.971291866028708,-412.0,796.0,9.607655502392344,-2008.0,3.8086124401913874,12.611422119011564
3272,1271.0,5.543478260869565,10.67391304347826,1743.0,3.6956521739130435,1913.0,63115.234375,708.0,88323.5294117645,9.085365853658537,-298.0,3.0,3.0,5.958485958485959,14562793.0,4520.0,-25.51829268292683,-137.8048780487805,837.0,708.0,0.01132201132201135,0.011322011322011348,1.7607655502392343,-368.0,872.0,9.39712918660287,-1964.0,4.172248803827751,12.582544094062099
3273,1280.0,5.728260869565217,10.576086956521738,1726.0,3.6630434782608696,1916.0,63120.1171875,709.0,84990.56603773567,8.292682926829269,-272.0,3.0,3.0,5.9633699633699635,14562953.0,4448.0,-25.27439024390244,-135.609756097561,829.0,709.0,0.011766011766011792,0.01176601176601179,1.7607655502392343,-368.0,916.0,9.301435406698564,-1944.0,4.382775119617225,12.573164892950812
3274,1287.0,5.869565217391304,10.5,1713.0,3.6304347826086953,1919.0,63125.0,708.0,88323.5294117645,7.25609756097561,-238.0,3.0,3.0,5.968253968253968,14563113.0,4403.0,-25.30487804878049,-134.2378048780488,830.0,708.0,0.01132201132201135,0.011322011322011348,1.7990430622009568,-376.0,932.0,9.09090909090909,-1900.0,4.45933014354067,12.565104557940808
3275,1294.0,5.923913043478261,10.42391304347826,1708.0,3.608695652173913,1921.0,63129.8828125,710.0,81899.99999999984,6.158536585365854,-202.0,3.0,3.0,5.973137973137973,14563273.0,4294.0,-24.207317073170735,-130.91463414634148,794.0,710.0,0.012210012210012234,0.012210012210012234,1.7990430622009568,-376.0,952.0,9.052631578947368,-1892.0,4.555023923444976,12.520918224902955
3276,1298.0,5.934782608695652,10.380434782608695,1707.0,3.5760869565217392,1924.0,63134.765625,709.0,84990.56603773567,5.060975609756098,-166.0,3.0,3.0,5.978021978021978,14563433.0,4171.0,-23.01829268292683,-127.16463414634147,755.0,709.0,0.011766011766011792,0.01176601176601179,1.7799043062200957,-372.0,944.0,9.07177033492823,-1896.0,4.516746411483253,12.480523579124144
3277,1300.0,5.945652173913043,10.358695652173912,1706.0,3.5217391304347827,1929.0,63139.6484375,709.0,84990.56603773567,4.664634146341464,-153.0,3.0,3.0,5.982905982905983,14563593.0,4063.0,-21.79878048780488,-123.87195121951221,715.0,709.0,0.011766011766011792,0.01176601176601179,1.6842105263157894,-352.0,924.0,9.07177033492823,-1896.0,4.421052631578947,12.452148484914527
3278,1301.0,5.8478260869565215,10.347826086956522,1715.0,3.4891304347826084,1932.0,63144.53125,706.0,95840.42553191462,4.969512195121951,-163.0,3.0,3.0,5.987789987789988,14563753.0,3931.0,-21.189024390243905,-119.84756097560977,695.0,706.0,0.010434010434010463,0.010434010434010463,1.6650717703349283,-348.0,920.0,9.07177033492823,-1896.0,4.401913875598086,12.387437421037227
3279,1300.0,5.8478260869565215,10.358695652173912,1715.0,3.467391304347826,1934.0,63149.4140625,709.0,84990.56603773567,4.75609756097561,-156.0,3.0,3.0,5.992673992673993,14563913.0,3808.0,-21.402439024390247,-116.09756097560977,702.0,709.0,0.011766011766011792,0.01176601176601179,1.6267942583732056,-340.0,932.0,9.186602870813397,-1920.0,4.45933014354067,12.390417588407699
3280,1294.0,5.8478260869565215,10.42391304347826,1715.0,3.4130434782608696,1939.0,63154.296875,708.0,88323.5294117645,4.420731707317073,-145.0,3.0,3.0,5.997557997557998,14564073.0,3709.0,-21.432926829268293,-113.07926829268294,703.0,708.0,0.01132201132201135,0.011322011322011348,1.6267942583732056,-340.0,936.0,9.205741626794259,-1924.0,4.4784688995215305,12.429959729049186
3281,1291.0,5.913043478260869,10.456521739130434,1709.0,3.4891304347826084,1932.0,63159.1796875,708.0,88323.5294117645,4.634146341463415,-152.0,3.0,3.0,6.002442002442002,14564233.0,3605.0,-21.55487804878049,-109.90853658536587,707.0,708.0,0.01132201132201135,0.011322011322011348,1.6267942583732056,-340.0,940.0,9.205741626794259,-1924.0,4.497607655502392,12.509075155567539
3282,1291.0,5.956521739130435,10.456521739130434,1705.0,3.4782608695652173,1933.0,63164.0625,709.0,84990.56603773567,4.664634146341464,-153.0,3.0,3.0,6.007326007326007,14564393.0,3499.0,-21.463414634146343,-106.67682926829269,704.0,709.0,0.011766011766011792,0.01176601176601179,1.6076555023923444,-336.0,952.0,9.110047846889952,-1904.0,4.555023923444976,12.526663433907267
3283,1294.0,6.032608695652174,10.42391304347826,1698.0,3.4565217391304346,1935.0,63168.9453125,709.0,84990.56603773567,2.682926829268293,-88.0,3.0,3.0,6.012210012210012,14564553.0,3403.0,-21.06707317073171,-103.75000000000001,691.0,709.0,0.011766011766011792,0.01176601176601179,1.588516746411483,-332.0,976.0,9.09090909090909,-1900.0,4.669856459330143,12.529879223118462
3284,1298.0,6.076086956521739,10.380434782608695,1694.0,3.4239130434782608,1938.0,63173.828125,708.0,88323.5294117645,0.9146341463414634,-30.0,3.0,3.0,6.017094017094017,14564713.0,3287.0,-20.51829268292683,-100.21341463414635,673.0,708.0,0.01132201132201135,0.011322011322011348,1.5502392344497606,-324.0,984.0,9.09090909090909,-1900.0,4.708133971291866,12.505816227200311
3285,1298.0,6.0978260869565215,10.380434782608695,1692.0,3.4456521739130435,1936.0,63178.7109375,709.0,84990.56603773567,0.3658536585365854,-12.0,3.0,3.0,6.021978021978022,14564873.0,3263.0,-20.57926829268293,-99.48170731707317,675.0,709.0,0.011766011766011792,0.01176601176601179,1.5502392344497606,-324.0,988.0,9.052631578947368,-1892.0,4.7272727272727275,12.522357132998229
3286,1305.0,6.08695652173913,10.304347826086957,1693.0,3.467391304347826,1934.0,63183.59375,709.0,84990.56603773567,0.7317073170731708,-24.0,3.0,3.0,6.026862026862027,14565033.0,3151.0,-20.60975609756098,-96.06707317073172,676.0,709.0,0.011766011766011792,0.01176601176601179,1.5119617224880382,-316.0,1012.0,9.033492822966506,-1888.0,4.842105263157895,12.46007328533795
3287,1307.0,6.021739130434782,10.282608695652174,1699.0,3.358695652173913,1944.0,63188.4765625,711.0,79026.31578947355,1.0975609756097562,-36.0,3.0,3.0,6.031746031746032,14565193.0,3046.0,-20.000000000000004,-92.8658536585366,656.0,711.0,0.012654012654012677,0.012654012654012677,1.416267942583732,-296.0,976.0,8.956937799043061,-1872.0,4.669856459330143,12.380396610240041
3288,1314.0,5.923913043478261,10.206521739130434,1708.0,3.358695652173913,1944.0,63193.359375,710.0,81899.99999999984,2.530487804878049,-83.0,3.0,3.0,6.0366300366300365,14565353.0,2945.0,-19.451219512195124,-89.78658536585367,638.0,710.0,0.012210012210012234,0.012210012210012234,1.3779904306220094,-288.0,928.0,9.014354066985646,-1884.0,4.440191387559809,12.269746054501942
3289,1315.0,5.858695652173913,10.195652173913043,1714.0,3.3152173913043477,1948.0,63198.2421875,709.0,84990.56603773567,2.103658536585366,-69.0,3.0,3.0,6.041514041514041,14565513.0,2924.0,-19.207317073170735,-89.14634146341464,630.0,709.0,0.011766011766011792,0.01176601176601179,1.4545454545454546,-304.0,932.0,8.91866028708134,-1864.0,4.45933014354067,12.217458997182108
3290,1315.0,5.880434782608695,10.195652173913043,1712.0,3.3043478260869565,1949.0,63203.125,710.0,81899.99999999984,1.3109756097560976,-43.0,3.0,3.0,6.046398046398046,14565673.0,2905.0,-19.939024390243905,-88.56707317073172,654.0,710.0,0.012210012210012234,0.012210012210012234,1.3971291866028708,-292.0,928.0,8.880382775119617,-1856.0,4.440191387559809,12.224956075164341
3291,1313.0,6.021739130434782,10.217391304347826,1699.0,3.184782608695652,1960.0,63208.0078125,710.0,81899.99999999984,-0.12195121951219513,4.0,3.0,3.0,6.051282051282051,14565833.0,2805.0,-20.335365853658537,-85.51829268292684,667.0,710.0,0.012210012210012234,0.012210012210012234,1.339712918660287,-280.0,984.0,8.899521531100477,-1860.0,4.708133971291866,12.280035321033173
3292,1320.0,6.260869565217391,10.141304347826086,1677.0,3.119565217391304,1966.0,63212.890625,709.0,84990.56603773567,-1.7682926829268295,58.0,3.0,3.0,6.056166056166056,14565993.0,2605.0,-20.121951219512198,-79.42073170731707,660.0,709.0,0.011766011766011792,0.01176601176601179,1.2248803827751196,-256.0,1036.0,8.76555023923445,-1832.0,4.956937799043062,12.319749540208166
3293,1325.0,6.5978260869565215,10.08695652173913,1646.0,2.9891304347826084,1978.0,63217.7734375,708.0,88323.5294117645,-5.914634146341464,194.0,3.0,3.0,6.061050061050061,14566153.0,2296.0,-20.03048780487805,-70.0,657.0,708.0,0.01132201132201135,0.011322011322011348,1.0334928229665072,-216.0,1132.0,8.688995215311005,-1816.0,5.4162679425837315,12.418248737294775
3294,1347.0,7.739130434782608,9.847826086956522,1541.0,2.652173913043478,2009.0,63222.65625,711.0,79026.31578947355,-17.04268292682927,559.0,3.0,3.0,6.065934065934066,14566313.0,907.0,-19.02439024390244,-27.652439024390247,624.0,711.0,0.012654012654012677,0.012654012654012677,0.3827751196172249,-80.0,1584.0,8.229665071770334,-1720.0,7.578947368421052,12.802649920643312
3295,1374.0,8.641304347826086,9.554347826086957,1458.0,2.3152173913043477,2040.0,63227.5390625,708.0,88323.5294117645,-32.19512195121951,1056.0,3.0,3.0,6.070818070818071,14566473.0,17.0,-16.463414634146343,-0.5182926829268293,540.0,708.0,0.01132201132201135,0.011322011322011348,0.4401913875598086,-92.0,1644.0,8.019138755980862,-1676.0,7.866028708133971,13.088847725548979
3296,1379.0,8.695652173913043,9.5,1453.0,2.9782608695652173,1979.0,63232.421875,709.0,84990.56603773567,-28.10975609756098,922.0,3.0,3.0,6.075702075702075,14566633.0,372.0,-10.792682926829269,-11.341463414634147,354.0,709.0,0.011766011766011792,0.01176601176601179,1.6842105263157894,-352.0,1496.0,8.114832535885167,-1696.0,7.157894736842105,13.218714178650735
3297,1367.0,8.26086956521739,9.630434782608695,1493.0,3.282608695652174,1951.0,63237.3046875,707.0,91928.57142857119,-18.07926829268293,593.0,3.0,3.0,6.08058608058608,14566793.0,93.0,-4.603658536585367,-2.8353658536585367,151.0,707.0,0.010878010878010906,0.010878010878010906,1.339712918660287,-280.0,1424.0,8.287081339712918,-1732.0,6.813397129186603,13.105829234519486
3298,1358.0,7.630434782608695,9.728260869565217,1551.0,2.8478260869565215,1991.0,63242.1875,709.0,84990.56603773567,-16.128048780487806,529.0,3.0,3.0,6.085470085470085,14566953.0,-667.0,0.030487804878048783,20.335365853658537,-1.0,709.0,0.011766011766011792,0.01176601176601179,0.708133971291866,-148.0,1252.0,8.401913875598085,-1756.0,5.990430622009569,12.687502037024801
3299,1347.0,7.304347826086956,9.847826086956522,1581.0,2.5760869565217392,2016.0,63247.0703125,708.0,88323.5294117645,-16.76829268292683,550.0,3.0,3.0,6.09035409035409,14567113.0,-1525.0,5.060975609756098,46.493902439024396,-166.0,708.0,0.01132201132201135,0.011322011322011348,0.5358851674641149,-112.0,1220.0,8.593301435406698,-1796.0,5.837320574162679,12.528742946160403
3300,1328.0,7.326086956521739,10.054347826086957,1579.0,2.543478260869565,2019.0,63251.953125,710.0,81899.99999999984,-21.158536585365855,694.0,3.0,3.0,6.095238095238095,14567273.0,-2130.0,5.000000000000001,64.93902439024392,-164.0,710.0,0.012210012210012234,0.012210012210012234,0.5358851674641149,-112.0,1264.0,8.78468899521531,-1836.0,6.047846889952153,12.697666792209251
3301,1297.0,8.17391304347826,10.391304347826086,1501.0,2.4347826086956523,2029.0,63256.8359375,711.0,79026.31578947355,-20.640243902439025,677.0,3.0,3.0,6.1001221001221,14567433.0,-2980.0,3.8719512195121957,90.85365853658537,-127.0,711.0,0.012654012654012677,0.012654012654012677,0.5550239234449761,-116.0,1456.0,9.09090909090909,-1900.0,6.966507177033493,13.443222338528074
3302,1284.0,8.032608695652174,10.532608695652174,1514.0,2.8043478260869565,1995.0,63261.71875,712.0,76347.45762711852,-13.353658536585368,438.0,3.0,3.0,6.105006105006105,14567593.0,-2883.0,1.402439024390244,87.89634146341464,-46.0,712.0,0.013098013098013119,0.013098013098013117,0.937799043062201,-196.0,1432.0,9.282296650717702,-1940.0,6.851674641148325,13.539682977192388
3303,1279.0,6.315217391304348,10.58695652173913,1672.0,3.1956521739130435,1959.0,63266.6015625,708.0,88323.5294117645,-9.664634146341465,317.0,3.0,3.0,6.1098901098901095,14567753.0,-1935.0,-1.707317073170732,58.993902439024396,56.0,708.0,0.01132201132201135,0.011322011322011348,1.5119617224880382,-316.0,924.0,9.301435406698564,-1944.0,4.421052631578947,12.734905257176544
3304,1289.0,4.717391304347826,10.478260869565217,1819.0,3.2065217391304346,1958.0,63271.484375,709.0,84990.56603773567,-6.341463414634147,208.0,3.0,3.0,6.114774114774114,14567913.0,-1856.0,-1.5243902439024393,56.585365853658544,50.0,709.0,0.011766011766011792,0.01176601176601179,1.244019138755981,-260.0,544.0,9.224880382775119,-1928.0,2.602870813397129,11.930193344305621
3305,1296.0,3.467391304347826,10.402173913043478,1934.0,3.043478260869565,1973.0,63276.3671875,709.0,84990.56603773567,-4.939024390243903,162.0,3.0,3.0,6.119658119658119,14568073.0,-1609.0,-0.9451219512195123,49.054878048780495,31.0,709.0,0.011766011766011792,0.01176601176601179,1.1483253588516746,-240.0,276.0,9.052631578947368,-1892.0,1.3205741626794258,11.37940176367171
3306,1305.0,2.543478260869565,10.304347826086957,2019.0,3.260869565217391,1953.0,63281.25,709.0,84990.56603773567,-6.737804878048781,221.0,3.0,3.0,6.124542124542124,14568233.0,-910.0,-3.8414634146341466,27.743902439024392,126.0,709.0,0.011766011766011792,0.01176601176601179,1.5502392344497606,-324.0,104.0,9.014354066985646,-1884.0,0.49760765550239233,11.10324889867196
3307,1316.0,2.4239130434782608,10.184782608695652,2030.0,3.467391304347826,1934.0,63286.1328125,709.0,84990.56603773567,-10.731707317073171,352.0,3.0,3.0,6.12942612942613,14568393.0,-284.0,-7.713414634146342,8.658536585365855,253.0,709.0,0.011766011766011792,0.01176601176601179,1.588516746411483,-332.0,132.0,8.880382775119617,-1856.0,0.631578947368421,11.028506412302637
3308,1313.0,2.9130434782608696,10.217391304347826,1985.0,3.4130434782608696,1939.0,63291.015625,709.0,84990.56603773567,-13.445121951219514,441.0,3.0,3.0,6.134310134310135,14568553.0,317.0,-10.396341463414634,-9.664634146341465,341.0,709.0,0.011766011766011792,0.01176601176601179,1.645933014354067,-344.0,316.0,8.91866028708134,-1864.0,1.5119617224880382,11.159290889518914
3309,1318.0,3.9130434782608696,10.16304347826087,1893.0,3.434782608695652,1937.0,63295.8984375,709.0,84990.56603773567,-14.115853658536587,463.0,3.0,3.0,6.13919413919414,14568713.0,614.0,-11.615853658536587,-18.719512195121954,381.0,709.0,0.011766011766011792,0.01176601176601179,1.6076555023923444,-336.0,576.0,8.842105263157894,-1848.0,2.755980861244019,11.419154678555625
3310,1325.0,4.782608695652174,10.08695652173913,1813.0,3.467391304347826,1934.0,63300.78125,707.0,91928.57142857119,-13.01829268292683,427.0,3.0,3.0,6.1440781440781445,14568873.0,1002.0,-10.792682926829269,-30.54878048780488,354.0,707.0,0.010878010878010906,0.010878010878010906,1.6842105263157894,-352.0,760.0,8.842105263157894,-1848.0,3.6363636363636362,11.689432846149991
3311,1317.0,5.3478260869565215,10.17391304347826,1761.0,3.543478260869565,1927.0,63305.6640625,710.0,81899.99999999984,-9.634146341463415,316.0,3.0,3.0,6.148962148962149,14569033.0,1408.0,-8.932926829268293,-42.926829268292686,293.0,710.0,0.012210012210012234,0.012210012210012234,1.7799043062200957,-372.0,864.0,8.861244019138756,-1852.0,4.133971291866029,12.027634374965219
3312,1316.0,6.076086956521739,10.184782608695652,1694.0,3.467391304347826,1934.0,63310.546875,709.0,84990.56603773567,-7.743902439024391,254.0,3.0,3.0,6.153846153846154,14569193.0,1189.0,-8.658536585365855,-36.25,284.0,709.0,0.011766011766011792,0.01176601176601179,1.6650717703349283,-348.0,1060.0,8.880382775119617,-1856.0,5.071770334928229,12.356028162280545
3313,1319.0,6.576086956521739,10.152173913043478,1648.0,3.5,1931.0,63315.4296875,709.0,84990.56603773567,-7.652439024390245,251.0,3.0,3.0,6.158730158730159,14569353.0,1084.0,-9.26829268292683,-33.04878048780488,304.0,709.0,0.011766011766011792,0.01176601176601179,1.6267942583732056,-340.0,1104.0,8.976076555023923,-1876.0,5.282296650717703,12.59212272892922
3314,1308.0,6.826086956521739,10.271739130434783,1625.0,3.4239130434782608,1938.0,63320.3125,708.0,88323.5294117645,-6.920731707317074,227.0,3.0,3.0,6.163614163614164,14569513.0,1145.0,-9.664634146341465,-34.90853658536586,317.0,708.0,0.01132201132201135,0.011322011322011348,1.7224880382775118,-360.0,1124.0,9.014354066985646,-1884.0,5.37799043062201,12.79950266342415
3315,1310.0,6.956521739130435,10.25,1613.0,3.4782608695652173,1933.0,63325.1953125,704.0,104755.81395348875,-6.585365853658537,216.0,3.0,3.0,6.168498168498169,14569673.0,915.0,-9.603658536585368,-27.896341463414636,315.0,704.0,0.009546009546009513,0.009546009546009511,1.569377990430622,-328.0,1264.0,8.899521531100477,-1860.0,6.047846889952153,12.866778671592316
3316,1313.0,7.163043478260869,10.217391304347826,1594.0,3.4130434782608696,1939.0,63330.078125,709.0,84990.56603773567,-9.329268292682928,306.0,3.0,3.0,6.173382173382174,14569833.0,541.0,-10.335365853658537,-16.493902439024392,339.0,709.0,0.011766011766011792,0.01176601176601179,1.569377990430622,-328.0,1252.0,8.91866028708134,-1864.0,5.990430622009569,12.936504269783132
3317,1312.0,7.184782608695652,10.228260869565217,1592.0,3.4782608695652173,1933.0,63334.9609375,709.0,84990.56603773567,-9.878048780487806,324.0,3.0,3.0,6.1782661782661785,14569993.0,447.0,-9.481707317073171,-13.628048780487806,311.0,709.0,0.011766011766011792,0.01176601176601179,1.6842105263157894,-352.0,1220.0,8.899521531100477,-1860.0,5.837320574162679,12.974464159526708
3318,1313.0,7.163043478260869,10.217391304347826,1594.0,3.532608695652174,1928.0,63339.84375,709.0,84990.56603773567,-9.756097560975611,320.0,3.0,3.0,6.183150183150183,14570153.0,203.0,-7.926829268292684,-6.189024390243903,260.0,709.0,0.011766011766011792,0.01176601176601179,1.7033492822966507,-356.0,1216.0,8.956937799043061,-1872.0,5.818181818181818,12.968562030318378
