,Accel_LN_X_CAL,Accel_LN_X_UNCAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_UNCAL,Timestamp_CAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_UNCAL,Accel_WR_Y_CAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
2057,3.4239130434782608,2633.0,1938.0,-4.130434782608695,7.945652173913043,1522.0,63613.28125,88323.5294117645,708.0,702.0,-21.402439024390247,3.0,3.0,9621890.0,1.0256410256410255,1675.0,-1.9207317073170733,63.0,-51.06707317073171,708.0,0.01132201132201135,0.011322011322011348,6.239234449760765,-1304.0,332.0,-7.38755980861244,1544.0,1.588516746411483,9.587338551000135
2058,3.369565217391304,2628.0,1943.0,-4.076086956521739,7.869565217391304,1529.0,63618.1640625,95840.42553191462,706.0,704.0,-21.463414634146343,3.0,3.0,9622050.0,1.0305250305250304,1758.0,-2.408536585365854,79.0,-53.59756097560976,706.0,0.010434010434010463,0.010434010434010463,6.239234449760765,-1304.0,348.0,-7.38755980861244,1544.0,1.6650717703349283,9.481482549799637
2059,3.3152173913043477,2631.0,1948.0,-4.108695652173913,7.717391304347826,1543.0,63623.046875,88323.5294117645,708.0,718.0,-21.890243902439025,3.0,3.0,9622210.0,1.0354090354090355,1826.0,-1.5853658536585367,52.0,-55.67073170731708,708.0,0.01132201132201135,0.011322011322011348,6.086124401913875,-1272.0,328.0,-7.4066985645933014,1548.0,1.569377990430622,9.350410411218487
2060,3.391304347826087,2638.0,1941.0,-4.184782608695652,7.619565217391304,1552.0,63627.9296875,84990.56603773567,709.0,747.0,-22.77439024390244,3.0,3.0,9622370.0,1.0402930402930404,1841.0,-1.2804878048780488,42.0,-56.12804878048781,709.0,0.011766011766011792,0.01176601176601179,5.9330143540669855,-1240.0,360.0,-7.521531100478469,1572.0,1.7224880382775118,9.331190961699642
2061,3.5543478260869565,2635.0,1926.0,-4.1521739130434785,7.532608695652174,1560.0,63632.8125,88323.5294117645,708.0,764.0,-23.292682926829272,3.0,3.0,9622530.0,1.0451770451770452,1908.0,-1.0060975609756098,33.0,-58.17073170731708,708.0,0.01132201132201135,0.011322011322011348,5.837320574162679,-1220.0,380.0,-7.464114832535885,1560.0,1.8181818181818181,9.306671286490278
2062,3.5978260869565215,2621.0,1922.0,-4.0,7.489130434782608,1564.0,63637.6953125,100099.99999999968,705.0,793.0,-24.176829268292686,3.0,3.0,9622690.0,1.05006105006105,1927.0,-0.8231707317073171,27.0,-58.75000000000001,705.0,0.009990009990010023,0.009990009990010021,5.875598086124402,-1228.0,416.0,-7.444976076555023,1556.0,1.9904306220095693,9.221248680150211
2063,3.5869565217391304,2634.0,1923.0,-4.141304347826087,7.380434782608695,1574.0,63642.578125,88323.5294117645,708.0,792.0,-24.146341463414636,3.0,3.0,9622850.0,1.054945054945055,2000.0,0.030487804878048783,-1.0,-60.97560975609757,708.0,0.01132201132201135,0.011322011322011348,5.626794258373206,-1176.0,396.0,-7.330143540669856,1532.0,1.894736842105263,9.191706934542157
2064,3.467391304347826,2631.0,1934.0,-4.108695652173913,7.130434782608695,1597.0,63647.4609375,84990.56603773567,709.0,799.0,-24.35975609756098,3.0,3.0,9623010.0,1.0598290598290598,1980.0,1.6463414634146343,-54.0,-60.365853658536594,709.0,0.011766011766011792,0.01176601176601179,5.473684210526316,-1144.0,376.0,-7.38755980861244,1544.0,1.7990430622009568,8.93013340374575
2065,3.4565217391304346,2624.0,1935.0,-4.032608695652174,7.032608695652174,1606.0,63652.34375,88323.5294117645,708.0,823.0,-25.09146341463415,3.0,3.0,9623170.0,1.0647130647130647,1998.0,3.26219512195122,-107.0,-60.91463414634147,708.0,0.01132201132201135,0.011322011322011348,5.358851674641148,-1120.0,352.0,-7.2727272727272725,1520.0,1.6842105263157894,8.812891721307675
2066,3.3804347826086953,2615.0,1942.0,-3.934782608695652,7.0,1609.0,63657.2265625,84990.56603773567,709.0,830.0,-25.30487804878049,3.0,3.0,9623330.0,1.0695970695970696,2101.0,4.0548780487804885,-133.0,-64.0548780487805,709.0,0.011766011766011792,0.01176601176601179,5.339712918660287,-1116.0,344.0,-7.177033492822966,1500.0,1.645933014354067,8.712626096485746
2067,3.3152173913043477,2598.0,1948.0,-3.75,7.021739130434782,1607.0,63662.109375,84990.56603773567,709.0,839.0,-25.57926829268293,3.0,3.0,9623490.0,1.0744810744810744,2186.0,4.908536585365854,-161.0,-66.64634146341464,709.0,0.011766011766011792,0.01176601176601179,5.282296650717703,-1104.0,336.0,-7.062200956937799,1476.0,1.6076555023923444,8.623107720971936
2068,3.402173913043478,2596.0,1940.0,-3.7282608695652173,7.065217391304348,1603.0,63666.9921875,81899.99999999984,710.0,851.0,-25.945121951219516,3.0,3.0,9623650.0,1.0793650793650793,2261.0,5.945121951219512,-195.0,-68.9329268292683,710.0,0.012210012210012234,0.012210012210012234,5.3971291866028706,-1128.0,356.0,-6.889952153110047,1440.0,1.7033492822966507,8.682857434768474
2069,3.532608695652174,2579.0,1928.0,-3.543478260869565,7.021739130434782,1607.0,63671.875,84990.56603773567,709.0,895.0,-27.28658536585366,3.0,3.0,9623810.0,1.0842490842490842,2354.0,6.158536585365854,-202.0,-71.76829268292684,709.0,0.011766011766011792,0.01176601176601179,5.320574162679426,-1112.0,384.0,-6.8708133971291865,1436.0,1.8373205741626792,8.622086916618944
2070,3.684782608695652,2588.0,1914.0,-3.641304347826087,6.956521739130435,1613.0,63676.7578125,84990.56603773567,709.0,897.0,-27.34756097560976,3.0,3.0,9623970.0,1.089133089133089,2420.0,6.707317073170732,-220.0,-73.78048780487805,709.0,0.011766011766011792,0.01176601176601179,5.244019138755981,-1096.0,428.0,-6.794258373205741,1420.0,2.047846889952153,8.67351802522122
2071,3.75,2572.0,1908.0,-3.467391304347826,6.9021739130434785,1618.0,63681.640625,88323.5294117645,708.0,915.0,-27.896341463414636,3.0,3.0,9624130.0,1.0940170940170941,2476.0,7.134146341463415,-234.0,-75.48780487804879,708.0,0.01132201132201135,0.011322011322011348,5.244019138755981,-1096.0,428.0,-6.7368421052631575,1408.0,2.047846889952153,8.586344226931788
2072,3.684782608695652,2582.0,1914.0,-3.5760869565217392,6.967391304347826,1612.0,63686.5234375,88323.5294117645,708.0,930.0,-28.353658536585368,3.0,3.0,9624290.0,1.098901098901099,2501.0,7.286585365853659,-239.0,-76.25,708.0,0.01132201132201135,0.011322011322011348,5.301435406698564,-1108.0,432.0,-6.641148325358851,1388.0,2.0669856459330145,8.655088814209392
2073,3.8043478260869565,2583.0,1903.0,-3.5869565217391304,6.934782608695652,1615.0,63691.40625,88323.5294117645,708.0,985.0,-30.030487804878053,3.0,3.0,9624450.0,1.1037851037851039,2536.0,7.835365853658537,-257.0,-77.31707317073172,708.0,0.01132201132201135,0.011322011322011348,5.37799043062201,-1124.0,400.0,-6.7368421052631575,1408.0,1.9138755980861244,8.685075088942359
2074,3.619565217391304,2589.0,1920.0,-3.652173913043478,7.021739130434782,1607.0,63696.2890625,104755.81395348875,704.0,1052.0,-32.07317073170732,3.0,3.0,9624610.0,1.1086691086691087,2586.0,8.384146341463415,-275.0,-78.84146341463415,704.0,0.009546009546009513,0.009546009546009511,5.3971291866028706,-1128.0,412.0,-6.679425837320574,1396.0,1.971291866028708,8.703128579421499
2075,3.5869565217391304,2581.0,1923.0,-3.5652173913043477,7.054347826086956,1604.0,63701.171875,84990.56603773567,709.0,1127.0,-34.359756097560975,3.0,3.0,9624770.0,1.1135531135531136,2625.0,8.689024390243903,-285.0,-80.03048780487805,709.0,0.011766011766011792,0.01176601176601179,5.454545454545454,-1140.0,384.0,-6.679425837320574,1396.0,1.8373205741626792,8.679911024170906
2076,3.5652173913043477,2575.0,1925.0,-3.5,7.141304347826087,1596.0,63706.0546875,88323.5294117645,708.0,1186.0,-36.15853658536586,3.0,3.0,9624930.0,1.1184371184371185,2652.0,8.597560975609756,-282.0,-80.85365853658537,708.0,0.01132201132201135,0.011322011322011348,5.492822966507177,-1148.0,400.0,-6.717703349282297,1404.0,1.9138755980861244,8.71544622125217
2077,3.619565217391304,2571.0,1920.0,-3.4565217391304346,7.228260869565217,1588.0,63710.9375,88323.5294117645,708.0,1257.0,-38.32317073170732,3.0,3.0,9625090.0,1.1233211233211233,2701.0,8.26219512195122,-271.0,-82.34756097560977,708.0,0.01132201132201135,0.011322011322011348,5.607655502392344,-1172.0,408.0,-6.583732057416268,1376.0,1.9521531100478469,8.79184565916156
2078,3.717391304347826,2557.0,1911.0,-3.3043478260869565,7.3478260869565215,1577.0,63715.8203125,91928.57142857119,707.0,1331.0,-40.57926829268293,3.0,3.0,9625250.0,1.1282051282051282,2763.0,7.621951219512196,-250.0,-84.23780487804879,707.0,0.010878010878010906,0.010878010878010906,5.779904306220096,-1208.0,432.0,-6.507177033492822,1360.0,2.0669856459330145,8.87289472886753
2079,3.793478260869565,2554.0,1904.0,-3.2717391304347827,7.369565217391304,1575.0,63720.703125,91928.57142857119,707.0,1389.0,-42.34756097560976,3.0,3.0,9625410.0,1.133089133089133,2791.0,7.073170731707318,-232.0,-85.09146341463415,707.0,0.010878010878010906,0.010878010878010906,5.645933014354067,-1180.0,456.0,-6.3349282296650715,1324.0,2.1818181818181817,8.910962111169134
2080,3.858695652173913,2548.0,1898.0,-3.2065217391304346,7.108695652173913,1599.0,63725.5859375,88323.5294117645,708.0,1443.0,-43.993902439024396,3.0,3.0,9625570.0,1.137973137973138,2835.0,7.317073170731708,-240.0,-86.4329268292683,708.0,0.01132201132201135,0.011322011322011348,5.3971291866028706,-1128.0,468.0,-6.277511961722488,1312.0,2.2392344497607652,8.700854422116153
2081,3.9130434782608696,2522.0,1893.0,-2.9239130434782608,6.978260869565217,1611.0,63730.46875,91928.57142857119,707.0,1492.0,-45.487804878048784,3.0,3.0,9625730.0,1.1428571428571428,2879.0,8.01829268292683,-263.0,-87.77439024390245,707.0,0.010878010878010906,0.010878010878010906,5.263157894736842,-1100.0,500.0,-6.200956937799043,1296.0,2.3923444976076556,8.518057379020602
2082,4.184782608695652,2519.0,1868.0,-2.891304347826087,6.858695652173913,1622.0,63735.3515625,81899.99999999984,710.0,1509.0,-46.00609756097561,3.0,3.0,9625890.0,1.1477411477411477,2892.0,8.140243902439025,-267.0,-88.17073170731707,710.0,0.012210012210012234,0.012210012210012234,5.1291866028708135,-1072.0,552.0,-6.0669856459330145,1268.0,2.6411483253588517,8.53895499244193
2083,4.369565217391305,2509.0,1851.0,-2.782608695652174,6.8478260869565215,1623.0,63740.234375,84990.56603773567,709.0,1543.0,-47.04268292682927,3.0,3.0,9626050.0,1.1526251526251525,2883.0,7.865853658536586,-258.0,-87.89634146341464,709.0,0.011766011766011792,0.01176601176601179,5.052631578947368,-1056.0,612.0,-5.952153110047846,1244.0,2.92822966507177,8.586543743518533
2084,4.771739130434782,2514.0,1814.0,-2.8369565217391304,6.804347826086956,1627.0,63745.1171875,76347.45762711852,712.0,1574.0,-47.987804878048784,3.0,3.0,9626210.0,1.1575091575091576,2860.0,8.384146341463415,-275.0,-87.19512195121952,712.0,0.013098013098013119,0.013098013098013117,4.9952153110047846,-1044.0,716.0,-5.85645933014354,1224.0,3.4258373205741623,8.781626613192739
2085,5.141304347826087,2507.0,1780.0,-2.760869565217391,6.684782608695652,1638.0,63750.0,95840.42553191462,706.0,1609.0,-49.054878048780495,3.0,3.0,9626370.0,1.1623931623931625,2821.0,8.99390243902439,-295.0,-86.00609756097562,706.0,0.010434010434010463,0.010434010434010463,4.9952153110047846,-1044.0,808.0,-5.741626794258373,1200.0,3.866028708133971,8.873653682595402
2086,5.684782608695652,2497.0,1730.0,-2.652173913043478,6.684782608695652,1638.0,63754.8828125,84990.56603773567,709.0,1632.0,-49.75609756097561,3.0,3.0,9626530.0,1.1672771672771673,2762.0,8.841463414634147,-290.0,-84.20731707317074,709.0,0.011766011766011792,0.01176601176601179,4.9952153110047846,-1044.0,896.0,-5.645933014354067,1180.0,4.287081339712919,9.16717504461853
2087,5.934782608695652,2490.0,1707.0,-2.5760869565217392,6.728260869565217,1634.0,63759.765625,100099.99999999968,705.0,1647.0,-50.213414634146346,3.0,3.0,9626690.0,1.1721611721611722,2734.0,8.628048780487806,-283.0,-83.35365853658537,705.0,0.009990009990010023,0.009990009990010021,5.052631578947368,-1056.0,968.0,-5.626794258373206,1176.0,4.631578947368421,9.334203926900264
2088,6.130434782608695,2485.0,1689.0,-2.5217391304347827,6.739130434782608,1633.0,63764.6484375,84990.56603773567,709.0,1630.0,-49.69512195121952,3.0,3.0,9626850.0,1.177045177045177,2614.0,8.536585365853659,-280.0,-79.69512195121952,709.0,0.011766011766011792,0.01176601176601179,5.033492822966507,-1052.0,996.0,-5.588516746411483,1168.0,4.765550239234449,9.452897856361178
2089,6.282608695652174,2481.0,1675.0,-2.4782608695652173,6.804347826086956,1627.0,63769.53125,88323.5294117645,708.0,1619.0,-49.35975609756098,3.0,3.0,9627010.0,1.181929181929182,2521.0,8.292682926829269,-272.0,-76.85975609756099,708.0,0.01132201132201135,0.011322011322011348,5.033492822966507,-1052.0,1016.0,-5.626794258373206,1176.0,4.861244019138756,9.587079758647924
2090,6.326086956521739,2481.0,1671.0,-2.4782608695652173,6.83695652173913,1624.0,63774.4140625,95840.42553191462,706.0,1614.0,-49.207317073170735,3.0,3.0,9627170.0,1.1868131868131868,2443.0,7.560975609756098,-248.0,-74.48170731707317,706.0,0.010434010434010463,0.010434010434010463,5.1291866028708135,-1072.0,1032.0,-5.607655502392344,1172.0,4.937799043062201,9.638730601030607
2091,6.358695652173913,2475.0,1668.0,-2.4130434782608696,6.989130434782608,1610.0,63779.296875,84990.56603773567,709.0,1625.0,-49.54268292682927,3.0,3.0,9627330.0,1.1916971916971917,2342.0,6.402439024390245,-210.0,-71.40243902439025,709.0,0.011766011766011792,0.01176601176601179,5.282296650717703,-1104.0,1032.0,-5.4162679425837315,1132.0,4.937799043062201,9.752114307131416
2092,6.445652173913043,2487.0,1660.0,-2.543478260869565,7.260869565217391,1585.0,63784.1796875,76347.45762711852,712.0,1579.0,-48.14024390243903,3.0,3.0,9627490.0,1.1965811965811965,2238.0,4.817073170731708,-158.0,-68.23170731707317,712.0,0.013098013098013119,0.013098013098013117,5.511961722488038,-1152.0,1052.0,-5.569377990430622,1164.0,5.033492822966507,10.036729569620086
2093,6.489130434782608,2498.0,1656.0,-2.6630434782608696,7.173913043478261,1593.0,63789.0625,91928.57142857119,707.0,1573.0,-47.957317073170735,3.0,3.0,9627650.0,1.2014652014652014,2162.0,4.207317073170732,-138.0,-65.91463414634147,707.0,0.010878010878010906,0.010878010878010906,5.5311004784688995,-1156.0,1032.0,-5.760765550239234,1204.0,4.937799043062201,10.03322693464656
2094,6.423913043478261,2501.0,1662.0,-2.6956521739130435,7.184782608695652,1592.0,63793.9453125,100099.99999999968,705.0,1599.0,-48.75000000000001,3.0,3.0,9627810.0,1.2063492063492063,2099.0,3.7500000000000004,-123.0,-63.993902439024396,705.0,0.009990009990010023,0.009990009990010021,5.3971291866028706,-1128.0,1028.0,-5.971291866028708,1248.0,4.918660287081339,10.007712054566106
2095,6.413043478260869,2532.0,1663.0,-3.032608695652174,7.239130434782608,1587.0,63798.828125,91928.57142857119,707.0,1604.0,-48.90243902439025,3.0,3.0,9627970.0,1.2112332112332111,2035.0,2.7439024390243905,-90.0,-62.04268292682927,707.0,0.010878010878010906,0.010878010878010906,5.3971291866028706,-1128.0,1040.0,-6.220095693779904,1300.0,4.976076555023924,10.135524239367458
2096,6.369565217391304,2543.0,1667.0,-3.152173913043478,7.173913043478261,1593.0,63803.7109375,88323.5294117645,708.0,1606.0,-48.963414634146346,3.0,3.0,9628130.0,1.216117216117216,1981.0,2.804878048780488,-92.0,-60.39634146341464,708.0,0.01132201132201135,0.011322011322011348,5.55023923444976,-1160.0,1032.0,-6.296650717703349,1316.0,4.937799043062201,10.09814783968132
2097,6.3478260869565215,2546.0,1669.0,-3.184782608695652,7.141304347826087,1596.0,63808.59375,88323.5294117645,708.0,1606.0,-48.963414634146346,3.0,3.0,9628290.0,1.221001221001221,1898.0,3.231707317073171,-106.0,-57.865853658536594,708.0,0.01132201132201135,0.011322011322011348,5.473684210526316,-1144.0,1028.0,-6.411483253588517,1340.0,4.918660287081339,10.071542289201581
2098,6.326086956521739,2542.0,1671.0,-3.141304347826087,7.1521739130434785,1595.0,63813.4765625,88323.5294117645,708.0,1613.0,-49.176829268292686,3.0,3.0,9628450.0,1.225885225885226,1825.0,3.5975609756097566,-118.0,-55.64024390243903,708.0,0.01132201132201135,0.011322011322011348,5.4162679425837315,-1132.0,1012.0,-6.315789473684211,1320.0,4.842105263157895,10.051903345613965
2099,6.4021739130434785,2540.0,1664.0,-3.119565217391304,7.021739130434782,1607.0,63818.359375,91928.57142857119,707.0,1617.0,-49.29878048780488,3.0,3.0,9628610.0,1.2307692307692308,1784.0,3.2926829268292686,-108.0,-54.39024390243903,707.0,0.010878010878010906,0.010878010878010906,5.339712918660287,-1116.0,1012.0,-6.239234449760765,1304.0,4.842105263157895,10.001216844679007
2100,6.315217391304348,2532.0,1672.0,-3.032608695652174,7.010869565217391,1608.0,63823.2421875,79026.31578947355,711.0,1632.0,-49.75609756097561,3.0,3.0,9628770.0,1.2356532356532357,1741.0,2.713414634146342,-89.0,-53.07926829268293,711.0,0.012654012654012677,0.012654012654012677,5.186602870813397,-1084.0,1012.0,-6.086124401913875,1272.0,4.842105263157895,9.911154234541483
2101,6.326086956521739,2523.0,1671.0,-2.934782608695652,6.913043478260869,1617.0,63828.125,84990.56603773567,709.0,1652.0,-50.36585365853659,3.0,3.0,9628930.0,1.2405372405372406,1702.0,2.8658536585365857,-94.0,-51.89024390243903,709.0,0.011766011766011792,0.01176601176601179,5.052631578947368,-1056.0,1032.0,-6.124401913875598,1280.0,4.937799043062201,9.81949567310369
2102,6.423913043478261,2523.0,1662.0,-2.934782608695652,6.75,1632.0,63833.0078125,88323.5294117645,708.0,1686.0,-51.40243902439025,3.0,3.0,9629090.0,1.2454212454212454,1712.0,3.353658536585366,-110.0,-52.19512195121952,708.0,0.01132201132201135,0.011322011322011348,5.033492822966507,-1052.0,1060.0,-5.9330143540669855,1240.0,5.071770334928229,9.769447668649061
2103,6.543478260869565,2512.0,1651.0,-2.8152173913043477,6.75,1632.0,63837.890625,88323.5294117645,708.0,1713.0,-52.22560975609757,3.0,3.0,9629250.0,1.2503052503052503,1652.0,3.658536585365854,-120.0,-50.36585365853659,708.0,0.01132201132201135,0.011322011322011348,5.071770334928229,-1060.0,1092.0,-5.952153110047846,1244.0,5.22488038277512,9.813513983827356
2104,6.717391304347826,2514.0,1635.0,-2.8369565217391304,6.815217391304348,1626.0,63842.7734375,88323.5294117645,708.0,1740.0,-53.04878048780488,3.0,3.0,9629410.0,1.2551892551892552,1553.0,4.146341463414634,-136.0,-47.34756097560976,708.0,0.01132201132201135,0.011322011322011348,5.110047846889952,-1068.0,1136.0,-5.952153110047846,1244.0,5.435406698564593,9.980924623135033
2105,7.032608695652174,2511.0,1606.0,-2.8043478260869565,6.771739130434782,1630.0,63847.65625,91928.57142857119,707.0,1751.0,-53.38414634146342,3.0,3.0,9629570.0,1.26007326007326,1461.0,3.9024390243902443,-128.0,-44.54268292682927,707.0,0.010878010878010906,0.010878010878010906,5.110047846889952,-1068.0,1160.0,-5.913875598086124,1236.0,5.55023923444976,10.157677030035106
2106,7.043478260869565,2518.0,1605.0,-2.880434782608696,6.804347826086956,1627.0,63852.5390625,104755.81395348875,704.0,1789.0,-54.54268292682927,3.0,3.0,9629730.0,1.264957264957265,1353.0,4.664634146341464,-153.0,-41.25000000000001,704.0,0.009546009546009513,0.009546009546009511,5.148325358851674,-1076.0,1180.0,-5.85645933014354,1224.0,5.645933014354067,10.20816535360681
2107,7.119565217391304,2512.0,1598.0,-2.8152173913043477,6.793478260869565,1628.0,63857.421875,88323.5294117645,708.0,1794.0,-54.69512195121952,3.0,3.0,9629890.0,1.2698412698412698,1234.0,4.573170731707317,-150.0,-37.6219512195122,708.0,0.01132201132201135,0.011322011322011348,5.205741626794258,-1088.0,1200.0,-5.85645933014354,1224.0,5.741626794258373,10.235477747809231
2108,7.163043478260869,2507.0,1594.0,-2.760869565217391,6.869565217391304,1621.0,63862.3046875,88323.5294117645,708.0,1803.0,-54.96951219512196,3.0,3.0,9630050.0,1.2747252747252746,1108.0,3.810975609756098,-125.0,-33.78048780487805,708.0,0.01132201132201135,0.011322011322011348,5.167464114832535,-1080.0,1204.0,-5.990430622009569,1252.0,5.760765550239234,10.301578466603633
2109,7.163043478260869,2514.0,1594.0,-2.8369565217391304,6.934782608695652,1615.0,63867.1875,88323.5294117645,708.0,1788.0,-54.51219512195122,3.0,3.0,9630210.0,1.2796092796092795,976.0,2.957317073170732,-97.0,-29.75609756097561,708.0,0.01132201132201135,0.011322011322011348,5.282296650717703,-1104.0,1196.0,-5.9330143540669855,1240.0,5.722488038277512,10.365747633796678
2110,7.130434782608695,2513.0,1597.0,-2.8260869565217392,6.891304347826087,1619.0,63872.0703125,88323.5294117645,708.0,1803.0,-54.96951219512196,3.0,3.0,9630370.0,1.2844932844932846,878.0,2.7743902439024395,-91.0,-26.76829268292683,708.0,0.01132201132201135,0.011322011322011348,5.205741626794258,-1088.0,1196.0,-6.00956937799043,1256.0,5.722488038277512,10.311156253748896
2111,7.0,2523.0,1609.0,-2.934782608695652,6.913043478260869,1617.0,63876.953125,91928.57142857119,707.0,1802.0,-54.93902439024391,3.0,3.0,9630530.0,1.2893772893772895,829.0,3.0182926829268295,-99.0,-25.27439024390244,707.0,0.010878010878010906,0.010878010878010906,5.148325358851674,-1076.0,1168.0,-6.105263157894736,1276.0,5.588516746411483,10.266602120109047
2112,6.923913043478261,2524.0,1616.0,-2.9456521739130435,6.858695652173913,1622.0,63881.8359375,88323.5294117645,708.0,1821.0,-55.518292682926834,3.0,3.0,9630690.0,1.2942612942612943,795.0,3.079268292682927,-101.0,-24.237804878048784,708.0,0.01132201132201135,0.011322011322011348,5.148325358851674,-1076.0,1140.0,-6.0669856459330145,1268.0,5.454545454545454,10.181313501335492
2113,6.858695652173913,2521.0,1622.0,-2.9130434782608696,6.934782608695652,1615.0,63886.71875,84990.56603773567,709.0,1828.0,-55.73170731707317,3.0,3.0,9630850.0,1.2991452991452992,800.0,2.3170731707317076,-76.0,-24.39024390243903,709.0,0.011766011766011792,0.01176601176601179,5.186602870813397,-1084.0,1148.0,-6.105263157894736,1276.0,5.492822966507177,10.179328965371697
2114,6.869565217391304,2509.0,1621.0,-2.782608695652174,6.934782608695652,1615.0,63891.6015625,81899.99999999984,710.0,1835.0,-55.94512195121952,3.0,3.0,9631010.0,1.304029304029304,819.0,1.676829268292683,-55.0,-24.969512195121954,710.0,0.012210012210012234,0.012210012210012234,5.244019138755981,-1096.0,1136.0,-6.047846889952153,1264.0,5.435406698564593,10.150125479962265
2115,6.826086956521739,2522.0,1625.0,-2.9239130434782608,6.913043478260869,1617.0,63896.484375,95840.42553191462,706.0,1853.0,-56.493902439024396,3.0,3.0,9631170.0,1.308913308913309,856.0,1.2804878048780488,-42.0,-26.09756097560976,706.0,0.010434010434010463,0.010434010434010463,5.186602870813397,-1084.0,1148.0,-5.9330143540669855,1240.0,5.492822966507177,10.14568384861975
2116,6.83695652173913,2519.0,1624.0,-2.891304347826087,6.978260869565217,1611.0,63901.3671875,79026.31578947355,711.0,1877.0,-57.22560975609757,3.0,3.0,9631330.0,1.3137973137973138,935.0,1.8902439024390245,-62.0,-28.50609756097561,711.0,0.012654012654012677,0.012654012654012677,5.148325358851674,-1076.0,1144.0,-5.971291866028708,1248.0,5.473684210526316,10.188215745439157
2117,6.8478260869565215,2514.0,1623.0,-2.8369565217391304,6.880434782608695,1620.0,63906.25,84990.56603773567,709.0,1905.0,-58.07926829268293,3.0,3.0,9631490.0,1.3186813186813187,1019.0,2.25609756097561,-74.0,-31.06707317073171,709.0,0.011766011766011792,0.01176601176601179,5.22488038277512,-1092.0,1152.0,-5.9330143540669855,1240.0,5.511961722488038,10.113428064764786
2118,6.945652173913043,2511.0,1614.0,-2.8043478260869565,6.967391304347826,1612.0,63911.1328125,76347.45762711852,712.0,1933.0,-58.9329268292683,3.0,3.0,9631650.0,1.3235653235653235,1048.0,1.8902439024390245,-62.0,-31.951219512195124,712.0,0.013098013098013119,0.013098013098013117,5.244019138755981,-1096.0,1196.0,-5.875598086124402,1228.0,5.722488038277512,10.229906765878335
2119,7.141304347826087,2507.0,1596.0,-2.760869565217391,6.945652173913043,1614.0,63916.015625,81899.99999999984,710.0,1956.0,-59.63414634146342,3.0,3.0,9631810.0,1.3284493284493284,1064.0,1.4329268292682928,-47.0,-32.43902439024391,710.0,0.012210012210012234,0.012210012210012234,5.244019138755981,-1096.0,1232.0,-5.837320574162679,1220.0,5.894736842105263,10.337442269024114
2120,7.33695652173913,2503.0,1578.0,-2.717391304347826,6.913043478260869,1617.0,63920.8984375,95840.42553191462,706.0,1967.0,-59.96951219512196,3.0,3.0,9631970.0,1.3333333333333333,1082.0,1.3719512195121952,-45.0,-32.987804878048784,706.0,0.010434010434010463,0.010434010434010463,5.263157894736842,-1100.0,1288.0,-5.7990430622009566,1212.0,6.162679425837321,10.440561126451042
2121,7.521739130434782,2499.0,1561.0,-2.6739130434782608,6.945652173913043,1614.0,63925.78125,88323.5294117645,708.0,1981.0,-60.39634146341464,3.0,3.0,9632130.0,1.3382173382173381,1111.0,0.853658536585366,-28.0,-33.8719512195122,708.0,0.01132201132201135,0.011322011322011348,5.301435406698564,-1108.0,1300.0,-5.760765550239234,1204.0,6.220095693779904,10.581514760722113
2122,7.728260869565217,2506.0,1542.0,-2.75,7.054347826086956,1604.0,63930.6640625,88323.5294117645,708.0,1970.0,-60.060975609756106,3.0,3.0,9632290.0,1.343101343101343,1087.0,0.4573170731707317,-15.0,-33.140243902439025,708.0,0.01132201132201135,0.011322011322011348,5.282296650717703,-1104.0,1304.0,-5.722488038277512,1196.0,6.239234449760765,10.819072941776051
2123,7.641304347826087,2494.0,1550.0,-2.619565217391304,7.130434782608695,1597.0,63935.546875,84990.56603773567,709.0,1975.0,-60.213414634146346,3.0,3.0,9632450.0,1.347985347985348,1054.0,-0.701219512195122,23.0,-32.13414634146342,709.0,0.011766011766011792,0.01176601176601179,5.454545454545454,-1140.0,1336.0,-5.722488038277512,1196.0,6.392344497607655,10.7747275721156
2124,7.739130434782608,2495.0,1541.0,-2.630434782608696,7.130434782608695,1597.0,63940.4296875,84990.56603773567,709.0,1983.0,-60.457317073170735,3.0,3.0,9632610.0,1.352869352869353,1018.0,-0.48780487804878053,16.0,-31.03658536585366,709.0,0.011766011766011792,0.01176601176601179,5.3971291866028706,-1128.0,1336.0,-5.684210526315789,1188.0,6.392344497607655,10.84695474412851
2125,7.793478260869565,2494.0,1536.0,-2.619565217391304,7.228260869565217,1588.0,63945.3125,91928.57142857119,707.0,1983.0,-60.457317073170735,3.0,3.0,9632770.0,1.3577533577533578,978.0,-0.6402439024390244,21.0,-29.81707317073171,707.0,0.010878010878010906,0.010878010878010906,5.569377990430622,-1164.0,1348.0,-5.684210526315789,1188.0,6.449760765550239,10.947519377891073
