,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_UNCAL,GSR_Skin_Resistance_CAL,Gyro_Z_UNCAL,Gyro_Z_CAL,GSR_Range_UNCAL,GSR_Range_CAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_UNCAL,Gyro_X_CAL,Gyro_Y_UNCAL,Gyro_Y_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_CAL,Accel_WR_Z_UNCAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_CAL,Accel_WR_X_UNCAL,Resultant_Accel
4511,1248.0,7.521739130434782,1561.0,10.92391304347826,7.565217391304348,1557.0,36694.3359375,709.0,84990.56603773567,-249.0,7.591463414634147,3.0,3.0,11.013431013431013,4533493.0,916.0,10.182926829268293,-334.0,-27.926829268292686,709.0,0.011766011766011792,0.01176601176601179,5.894736842105263,-1232.0,9.588516746411482,1308.0,6.258373205741626,-2004.0,15.268953792106453
4512,1270.0,7.673913043478261,1547.0,10.684782608695652,7.5,1563.0,36699.21875,710.0,81899.99999999984,-443.0,13.506097560975611,3.0,3.0,11.018315018315018,4533653.0,1044.0,13.810975609756099,-453.0,-31.82926829268293,710.0,0.012210012210012234,0.012210012210012234,5.971291866028708,-1248.0,9.24401913875598,1344.0,6.430622009569378,-1932.0,15.1427712389097
4513,1288.0,7.771739130434782,1538.0,10.489130434782608,7.521739130434782,1561.0,36704.1015625,710.0,81899.99999999984,-590.0,17.98780487804878,3.0,3.0,11.023199023199023,4533813.0,1159.0,13.475609756097562,-442.0,-35.33536585365854,710.0,0.012210012210012234,0.012210012210012234,5.894736842105263,-1232.0,9.129186602870814,1384.0,6.62200956937799,-1908.0,15.066464281168551
4514,1295.0,7.793478260869565,1536.0,10.41304347826087,7.423913043478261,1570.0,36708.984375,709.0,84990.56603773567,-746.0,22.743902439024392,3.0,3.0,11.028083028083028,4533973.0,1399.0,10.640243902439025,-349.0,-42.65243902439025,709.0,0.011766011766011792,0.01176601176601179,5.684210526315789,-1188.0,8.995215311004785,1336.0,6.392344497607655,-1880.0,14.97612308843395
4515,1306.0,7.641304347826087,1550.0,10.293478260869565,7.380434782608695,1574.0,36713.8671875,710.0,81899.99999999984,-789.0,24.05487804878049,3.0,3.0,11.032967032967033,4534133.0,1658.0,3.932926829268293,-129.0,-50.54878048780488,710.0,0.012210012210012234,0.012210012210012234,5.588516746411483,-1168.0,8.956937799043061,1336.0,6.392344497607655,-1872.0,14.79243199826994
4516,1317.0,7.706521739130435,1544.0,10.17391304347826,7.315217391304348,1580.0,36718.75,710.0,81899.99999999984,-755.0,23.01829268292683,3.0,3.0,11.037851037851038,4534293.0,1706.0,-4.237804878048781,139.0,-52.01219512195122,710.0,0.012210012210012234,0.012210012210012234,5.588516746411483,-1168.0,8.861244019138756,1364.0,6.526315789473684,-1852.0,14.710927551109366
4517,1325.0,7.891304347826087,1527.0,10.08695652173913,7.119565217391304,1598.0,36723.6328125,709.0,84990.56603773567,-665.0,20.27439024390244,3.0,3.0,11.042735042735043,4534453.0,1718.0,-10.396341463414634,341.0,-52.37804878048781,709.0,0.011766011766011792,0.01176601176601179,5.473684210526316,-1144.0,8.76555023923445,1412.0,6.755980861244019,-1832.0,14.652903639421183
4518,1339.0,8.076086956521738,1510.0,9.934782608695652,6.989130434782608,1610.0,36728.515625,709.0,84990.56603773567,-651.0,19.847560975609756,3.0,3.0,11.047619047619047,4534613.0,1856.0,-13.628048780487806,447.0,-56.585365853658544,709.0,0.011766011766011792,0.01176601176601179,5.244019138755981,-1096.0,8.516746411483254,1452.0,6.947368421052631,-1780.0,14.586673035539896
4519,1353.0,8.576086956521738,1464.0,9.782608695652174,6.771739130434782,1630.0,36733.3984375,707.0,91928.57142857119,-766.0,23.353658536585368,3.0,3.0,11.052503052503052,4534773.0,1864.0,-13.29268292682927,436.0,-56.82926829268293,707.0,0.010878010878010906,0.010878010878010906,5.244019138755981,-1096.0,8.421052631578947,1560.0,7.464114832535885,-1760.0,14.666463487451002
4520,1366.0,8.75,1448.0,9.641304347826086,6.771739130434782,1630.0,36738.28125,706.0,95840.42553191462,-908.0,27.682926829268297,3.0,3.0,11.057387057387057,4534933.0,1668.0,-11.920731707317074,391.0,-50.85365853658537,706.0,0.010434010434010463,0.010434010434010463,5.1291866028708135,-1072.0,8.30622009569378,1596.0,7.636363636363636,-1736.0,14.675615843230286
4521,1374.0,8.902173913043478,1434.0,9.554347826086957,6.728260869565217,1634.0,36743.1640625,710.0,81899.99999999984,-940.0,28.658536585365855,3.0,3.0,11.062271062271062,4535093.0,1617.0,-17.25609756097561,566.0,-49.29878048780488,710.0,0.012210012210012234,0.012210012210012234,4.956937799043062,-1036.0,8.191387559808613,1648.0,7.885167464114832,-1712.0,14.690260620181212
4522,1379.0,8.956521739130434,1429.0,9.5,6.630434782608695,1643.0,36748.046875,710.0,81899.99999999984,-977.0,29.78658536585366,3.0,3.0,11.067155067155067,4535253.0,1550.0,-21.79878048780488,715.0,-47.25609756097561,710.0,0.012210012210012234,0.012210012210012234,4.803827751196172,-1004.0,8.114832535885167,1648.0,7.885167464114832,-1696.0,14.643495042849
4523,1393.0,8.891304347826086,1435.0,9.347826086956522,6.684782608695652,1638.0,36752.9296875,710.0,81899.99999999984,-1080.0,32.926829268292686,3.0,3.0,11.072039072039072,4535413.0,1554.0,-24.878048780487806,816.0,-47.37804878048781,710.0,0.012210012210012234,0.012210012210012234,4.918660287081339,-1028.0,7.732057416267942,1628.0,7.789473684210526,-1616.0,14.530088233840006
4524,1378.0,8.891304347826086,1435.0,9.51086956521739,6.565217391304348,1649.0,36757.8125,710.0,81899.99999999984,-1403.0,42.774390243902445,3.0,3.0,11.076923076923077,4535573.0,1267.0,-16.371951219512198,537.0,-38.62804878048781,710.0,0.012210012210012234,0.012210012210012234,4.956937799043062,-1036.0,8.133971291866029,1608.0,7.693779904306219,-1700.0,14.581289801911714
4525,1386.0,8.684782608695652,1454.0,9.42391304347826,6.858695652173913,1622.0,36762.6953125,710.0,81899.99999999984,-1365.0,41.61585365853659,3.0,3.0,11.081807081807082,4535733.0,1183.0,-18.963414634146343,622.0,-36.06707317073171,710.0,0.012210012210012234,0.012210012210012234,5.244019138755981,-1096.0,8.019138755980862,1560.0,7.464114832535885,-1676.0,14.53538069884967
4526,1383.0,8.304347826086957,1489.0,9.456521739130434,7.0,1609.0,36767.578125,711.0,79026.31578947355,-1281.0,39.054878048780495,3.0,3.0,11.086691086691086,4535893.0,1459.0,-29.542682926829272,969.0,-44.48170731707317,711.0,0.012654012654012677,0.012654012654012677,5.186602870813397,-1084.0,8.019138755980862,1440.0,6.889952153110047,-1676.0,14.400972058138356
4527,1380.0,8.282608695652174,1491.0,9.48913043478261,6.815217391304348,1626.0,36772.4609375,710.0,81899.99999999984,-1223.0,37.28658536585366,3.0,3.0,11.091575091575091,4536053.0,1336.0,-37.83536585365854,1241.0,-40.73170731707317,710.0,0.012210012210012234,0.012210012210012234,4.861244019138756,-1016.0,8.114832535885167,1488.0,7.119617224880383,-1696.0,14.321047144128388
4528,1376.0,8.17391304347826,1501.0,9.532608695652174,6.663043478260869,1640.0,36777.34375,711.0,79026.31578947355,-1310.0,39.93902439024391,3.0,3.0,11.096459096459096,4536213.0,1410.0,-36.920731707317074,1211.0,-42.987804878048784,711.0,0.012654012654012677,0.012654012654012677,4.956937799043062,-1036.0,7.885167464114832,1452.0,6.947368421052631,-1648.0,14.215471549687058
4529,1386.0,8.16304347826087,1502.0,9.42391304347826,6.739130434782608,1633.0,36782.2265625,710.0,81899.99999999984,-1368.0,41.707317073170735,3.0,3.0,11.101343101343101,4536373.0,1400.0,-38.78048780487805,1272.0,-42.6829268292683,710.0,0.012210012210012234,0.012210012210012234,4.976076555023924,-1040.0,7.980861244019138,1460.0,6.985645933014354,-1668.0,14.17255428269831
4530,1390.0,8.17391304347826,1501.0,9.380434782608695,6.630434782608695,1643.0,36787.109375,713.0,73844.26229508186,-1510.0,46.03658536585366,3.0,3.0,11.106227106227106,4536533.0,1545.0,-40.243902439024396,1320.0,-47.10365853658537,713.0,0.013542013542013561,0.01354201354201356,4.765550239234449,-996.0,7.923444976076555,1440.0,6.889952153110047,-1656.0,14.09851327479413
4531,1394.0,8.021739130434783,1515.0,9.33695652173913,6.413043478260869,1663.0,36791.9921875,711.0,79026.31578947355,-1565.0,47.713414634146346,3.0,3.0,11.11111111111111,4536693.0,1641.0,-45.0609756097561,1478.0,-50.03048780487806,711.0,0.012654012654012677,0.012654012654012677,4.4784688995215305,-936.0,7.827751196172248,1400.0,6.698564593301435,-1636.0,13.879992162089277
4532,1400.0,7.967391304347826,1520.0,9.271739130434783,6.206521739130435,1682.0,36796.875,712.0,76347.45762711852,-1597.0,48.68902439024391,3.0,3.0,11.115995115995116,4536853.0,1809.0,-50.64024390243903,1661.0,-55.15243902439025,712.0,0.013098013098013119,0.013098013098013117,4.363636363636363,-912.0,7.827751196172248,1420.0,6.794258373205741,-1636.0,13.710046783207254
4533,1408.0,8.0,1517.0,9.184782608695652,5.956521739130435,1705.0,36801.7578125,711.0,79026.31578947355,-1605.0,48.9329268292683,3.0,3.0,11.12087912087912,4537013.0,1973.0,-53.53658536585366,1756.0,-60.15243902439025,711.0,0.012654012654012677,0.012654012654012677,4.133971291866029,-864.0,7.712918660287081,1412.0,6.755980861244019,-1612.0,13.558775121585711
4534,1421.0,8.097826086956522,1508.0,9.043478260869565,5.739130434782608,1725.0,36806.640625,710.0,81899.99999999984,-1668.0,50.85365853658537,3.0,3.0,11.125763125763125,4537173.0,2116.0,-53.32317073170732,1749.0,-64.51219512195122,710.0,0.012210012210012234,0.012210012210012234,3.942583732057416,-824.0,7.617224880382775,1428.0,6.832535885167464,-1592.0,13.427468284708848
4535,1419.0,8.26086956521739,1493.0,9.065217391304348,5.510869565217392,1746.0,36811.5234375,709.0,84990.56603773567,-1758.0,53.59756097560976,3.0,3.0,11.13064713064713,4537333.0,2251.0,-51.00609756097561,1673.0,-68.62804878048782,709.0,0.011766011766011792,0.01176601176601179,3.8468899521531097,-804.0,7.559808612440191,1468.0,7.023923444976076,-1580.0,13.445810339655289
4536,1417.0,8.369565217391305,1483.0,9.08695652173913,5.445652173913043,1752.0,36816.40625,707.0,91928.57142857119,-1851.0,56.4329268292683,3.0,3.0,11.135531135531135,4537493.0,2356.0,-50.79268292682927,1666.0,-71.82926829268294,707.0,0.010878010878010906,0.010878010878010906,3.6555023923444976,-764.0,7.655502392344498,1520.0,7.2727272727272725,-1600.0,13.50101953022021
4537,1408.0,8.608695652173912,1461.0,9.184782608695652,5.293478260869565,1766.0,36821.2890625,711.0,79026.31578947355,-1976.0,60.243902439024396,3.0,3.0,11.14041514041514,4537653.0,2381.0,-50.487804878048784,1656.0,-72.59146341463415,711.0,0.012654012654012677,0.012654012654012677,3.4449760765550237,-720.0,7.8086124401913874,1568.0,7.502392344497608,-1632.0,13.656162876117683
4538,1397.0,8.880434782608695,1436.0,9.304347826086957,5.141304347826087,1780.0,36826.171875,711.0,79026.31578947355,-2093.0,63.810975609756106,3.0,3.0,11.145299145299145,4537813.0,2358.0,-50.76219512195122,1665.0,-71.89024390243902,711.0,0.012654012654012677,0.012654012654012677,3.3684210526315788,-704.0,7.885167464114832,1644.0,7.866028708133971,-1648.0,13.851571058690448
4539,1384.0,9.217391304347826,1405.0,9.445652173913043,4.978260869565217,1795.0,36831.0546875,710.0,81899.99999999984,-2244.0,68.41463414634147,3.0,3.0,11.15018315018315,4537973.0,2295.0,-50.426829268292686,1654.0,-69.96951219512195,710.0,0.012210012210012234,0.012210012210012234,3.1961722488038276,-668.0,8.133971291866029,1708.0,8.17224880382775,-1700.0,14.105450320123047
4540,1363.0,9.358695652173912,1392.0,9.67391304347826,4.956521739130435,1797.0,36835.9375,708.0,88323.5294117645,-2379.0,72.53048780487805,3.0,3.0,11.155067155067155,4538133.0,2192.0,-49.39024390243903,1620.0,-66.82926829268294,708.0,0.01132201132201135,0.011322011322011348,3.1578947368421053,-660.0,8.229665071770334,1728.0,8.267942583732058,-1720.0,14.343531142409468
4541,1359.0,9.51086956521739,1378.0,9.717391304347826,4.945652173913043,1798.0,36840.8203125,711.0,79026.31578947355,-2504.0,76.34146341463415,3.0,3.0,11.15995115995116,4538293.0,2067.0,-48.9329268292683,1605.0,-63.018292682926834,711.0,0.012654012654012677,0.012654012654012677,3.1004784688995213,-648.0,8.344497607655502,1780.0,8.516746411483254,-1744.0,14.468718294089632
4542,1343.0,9.706521739130434,1360.0,9.891304347826086,4.858695652173913,1806.0,36845.703125,710.0,81899.99999999984,-2608.0,79.51219512195122,3.0,3.0,11.164835164835164,4538453.0,1887.0,-47.835365853658544,1569.0,-57.53048780487806,710.0,0.012210012210012234,0.012210012210012234,3.062200956937799,-640.0,8.61244019138756,1820.0,8.708133971291865,-1800.0,14.68541417236806
4543,1326.0,9.945652173913043,1338.0,10.076086956521738,4.826086956521739,1809.0,36850.5859375,708.0,88323.5294117645,-2740.0,83.53658536585367,3.0,3.0,11.16971916971917,4538613.0,1710.0,-47.31707317073171,1552.0,-52.13414634146342,708.0,0.01132201132201135,0.011322011322011348,3.0239234449760763,-632.0,8.76555023923445,1860.0,8.899521531100477,-1832.0,14.95776189246767
4544,1311.0,10.108695652173912,1323.0,10.239130434782608,4.891304347826087,1803.0,36855.46875,710.0,81899.99999999984,-2887.0,88.01829268292684,3.0,3.0,11.174603174603174,4538773.0,1532.0,-48.78048780487806,1600.0,-46.707317073170735,710.0,0.012210012210012234,0.012210012210012234,3.1004784688995213,-648.0,9.014354066985646,1916.0,9.167464114832535,-1884.0,15.197051624306395
4545,1298.0,10.25,1310.0,10.380434782608695,5.021739130434782,1791.0,36860.3515625,710.0,81899.99999999984,-3058.0,93.23170731707317,3.0,3.0,11.179487179487179,4538933.0,1349.0,-52.31707317073171,1716.0,-41.12804878048781,710.0,0.012210012210012234,0.012210012210012234,3.177033492822966,-664.0,9.07177033492823,1940.0,9.282296650717702,-1896.0,15.428343727378266
4546,1295.0,10.391304347826086,1297.0,10.41304347826087,5.032608695652174,1790.0,36865.234375,711.0,79026.31578947355,-3219.0,98.14024390243904,3.0,3.0,11.184371184371184,4539093.0,1142.0,-55.67073170731708,1826.0,-34.81707317073171,711.0,0.012654012654012677,0.012654012654012677,3.0813397129186604,-644.0,9.110047846889952,1964.0,9.39712918660287,-1904.0,15.547920465864701
