,Accel_LN_X_UNCAL,Accel_LN_X_CAL,Accel_LN_Y_UNCAL,Accel_LN_Y_CAL,Accel_LN_Z_CAL,Accel_LN_Z_UNCAL,System_Timestamp_Plot_Zeroed_CAL,GSR_Skin_Resistance_CAL,GSR_Skin_Resistance_UNCAL,Gyro_Z_CAL,Gyro_Z_UNCAL,GSR_Range_CAL,GSR_Range_UNCAL,Timestamp_CAL,Timestamp_UNCAL,Gyro_X_CAL,Gyro_X_UNCAL,Gyro_Y_CAL,Gyro_Y_UNCAL,GSR_Skin_Conductance_CAL,GSR_Skin_Conductance_UNCAL,GSR_Skin_Conductance_CAL,Accel_WR_Z_UNCAL,Accel_WR_Z_CAL,Accel_WR_Y_CAL,Accel_WR_Y_UNCAL,Accel_WR_X_UNCAL,Accel_WR_X_CAL,Resultant_Accel
4052,2110.0,1.6630434782608696,2100.0,1.5543478260869565,14.739130434782608,897.0,25893.5546875,81899.99999999984,710.0,109.26829268292684,-3584.0,3.0,3.0,11.775335775335776,15753783.0,57.560975609756106,2192.0,-66.82926829268294,-1888.0,0.012210012210012234,710.0,0.012210012210012234,-2788.0,13.339712918660286,-0.8995215311004784,-72.0,188.0,-0.34449760765550236,14.913875309542528
4053,2092.0,0.8695652173913043,2173.0,1.75,14.58695652173913,911.0,25898.4375,79026.31578947355,711.0,101.58536585365854,-3332.0,3.0,3.0,11.780219780219781,15753943.0,45.243902439024396,3439.0,-104.84756097560977,-1484.0,0.012654012654012677,711.0,0.012654012654012677,-2740.0,13.110047846889952,-0.6698564593301435,-248.0,140.0,-1.186602870813397,14.717266873791633
4054,2117.0,0.358695652173913,2220.0,1.4782608695652173,14.326086956521738,935.0,25903.3203125,84990.56603773567,709.0,90.27439024390245,-2961.0,3.0,3.0,11.785103785103786,15754103.0,37.01219512195122,4656.0,-141.95121951219514,-1214.0,0.011766011766011792,709.0,0.01176601176601179,-2672.0,12.78468899521531,-1.0909090909090908,-332.0,228.0,-1.588516746411483,14.406619494357393
4055,2161.0,0.11956521739130435,2242.0,1.0,14.315217391304348,936.0,25908.203125,79026.31578947355,711.0,82.8048780487805,-2716.0,3.0,3.0,11.78998778998779,15754263.0,33.201219512195124,5585.0,-170.27439024390245,-1089.0,0.012654012654012677,711.0,0.012654012654012677,-2708.0,12.956937799043061,-1.6650717703349283,-392.0,348.0,-1.875598086124402,14.350600851585005
4056,2175.0,0.2717391304347826,2228.0,0.8478260869565217,14.391304347826086,929.0,25913.0859375,81899.99999999984,710.0,81.89024390243904,-2686.0,3.0,3.0,11.794871794871796,15754423.0,27.469512195121954,6075.0,-185.21341463414635,-901.0,0.012210012210012234,710.0,0.012210012210012234,-2728.0,13.052631578947368,-1.6267942583732056,-332.0,340.0,-1.588516746411483,14.418817290627254
4057,2220.0,0.7282608695652174,2186.0,0.358695652173913,13.76086956521739,987.0,25917.96875,95840.42553191462,706.0,80.85365853658537,-2652.0,3.0,3.0,11.7997557997558,15754583.0,24.26829268292683,6718.0,-204.81707317073173,-796.0,0.010434010434010463,706.0,0.010434010434010463,-2556.0,12.229665071770334,-2.3349282296650715,-236.0,488.0,-1.1291866028708133,13.784794436477991
4058,2255.0,2.010869565217391,2068.0,-0.021739130434782608,13.17391304347826,1041.0,25922.8515625,91928.57142857119,707.0,88.71951219512196,-2910.0,3.0,3.0,11.804639804639805,15754743.0,22.957317073170735,7529.0,-229.5426829268293,-753.0,0.010878010878010906,707.0,0.010878010878010906,-2472.0,11.827751196172247,-2.813397129186603,60.0,588.0,0.28708133971291866,13.32651694461971
4059,2250.0,2.684782608695652,2006.0,0.03260869565217391,13.021739130434781,1055.0,25927.734375,95840.42553191462,706.0,96.6158536585366,-3169.0,3.0,3.0,11.80952380952381,15754903.0,22.652439024390247,7866.0,-239.81707317073173,-743.0,0.010434010434010463,706.0,0.010434010434010463,-2436.0,11.655502392344497,-2.449760765550239,228.0,512.0,1.0909090909090908,13.295668879905334
4060,2268.0,3.652173913043478,1917.0,-0.16304347826086957,12.17391304347826,1133.0,25932.6171875,81899.99999999984,710.0,102.22560975609757,-3353.0,3.0,3.0,11.814407814407815,15755063.0,22.835365853658537,8571.0,-261.3109756097561,-749.0,0.012210012210012234,710.0,0.012210012210012234,-2172.0,10.392344497607654,-3.0239234449760763,500.0,632.0,2.3923444976076556,12.710984079019564
4061,2232.0,4.391304347826087,1849.0,0.22826086956521738,11.815217391304348,1166.0,25937.5,81899.99999999984,710.0,103.75000000000001,-3403.0,3.0,3.0,11.81929181929182,15755223.0,19.54268292682927,8944.0,-272.6829268292683,-641.0,0.012210012210012234,710.0,0.012210012210012234,-2112.0,10.105263157894736,-2.277511961722488,624.0,476.0,2.985645933014354,12.606943281525133
4062,2218.0,4.978260869565217,1795.0,0.3804347826086956,11.271739130434783,1216.0,25942.3828125,81899.99999999984,710.0,99.84756097560977,-3275.0,3.0,3.0,11.824175824175825,15755383.0,14.817073170731708,9725.0,-296.4939024390244,-486.0,0.012210012210012234,710.0,0.012210012210012234,-1972.0,9.435406698564593,-2.354066985645933,804.0,492.0,3.8468899521531097,12.328013422033472
4063,2206.0,5.239130434782608,1771.0,0.5108695652173912,10.967391304347826,1244.0,25947.265625,84990.56603773567,709.0,95.33536585365854,-3127.0,3.0,3.0,11.82905982905983,15755543.0,11.158536585365855,10566.0,-322.13414634146346,-366.0,0.011766011766011792,709.0,0.01176601176601179,-1956.0,9.358851674641148,-2.028708133971292,768.0,424.0,3.6746411483253585,12.165243419184637
4064,2186.0,5.054347826086956,1788.0,0.7282608695652174,11.130434782608695,1229.0,25952.1484375,79026.31578947355,711.0,89.23780487804879,-2927.0,3.0,3.0,11.833943833943835,15755703.0,6.859756097560976,11239.0,-342.6524390243903,-225.0,0.012654012654012677,711.0,0.012654012654012677,-2012.0,9.626794258373206,-1.7416267942583732,768.0,364.0,3.6746411483253585,12.245953384327219
4065,2179.0,5.0978260869565215,1784.0,0.8043478260869565,11.184782608695652,1224.0,25957.03125,79026.31578947355,711.0,83.32317073170732,-2733.0,3.0,3.0,11.83882783882784,15755863.0,3.353658536585366,11613.0,-354.0548780487805,-110.0,0.012654012654012677,711.0,0.012654012654012677,-2012.0,9.626794258373206,-1.7799043062200957,772.0,372.0,3.69377990430622,12.31804238675797
4066,2172.0,5.195652173913043,1775.0,0.8804347826086957,11.119565217391305,1230.0,25961.9140625,81899.99999999984,710.0,80.88414634146342,-2653.0,3.0,3.0,11.843711843711844,15756023.0,2.25609756097561,12066.0,-367.8658536585366,-74.0,0.012210012210012234,710.0,0.012210012210012234,-2040.0,9.760765550239235,-1.7224880382775118,804.0,360.0,3.8468899521531097,12.305067961719393
4067,2160.0,5.456521739130435,1751.0,1.0108695652173914,11.206521739130434,1222.0,25966.796875,79026.31578947355,711.0,78.20121951219512,-2565.0,3.0,3.0,11.84859584859585,15756183.0,1.2195121951219514,12471.0,-380.2134146341464,-40.0,0.012654012654012677,711.0,0.012654012654012677,-2016.0,9.645933014354066,-1.6842105263157894,892.0,352.0,4.267942583732057,12.505263542088539
4068,2168.0,5.956521739130435,1705.0,0.9239130434782609,11.206521739130434,1222.0,25971.6796875,84990.56603773567,709.0,76.82926829268294,-2520.0,3.0,3.0,11.853479853479854,15756343.0,-1.7682926829268295,12850.0,-391.76829268292687,58.0,0.011766011766011792,709.0,0.01176601176601179,-2016.0,9.645933014354066,-1.6842105263157894,952.0,352.0,4.555023923444976,12.724774891142307
4069,2180.0,6.576086956521739,1648.0,0.7934782608695652,11.195652173913043,1223.0,25976.5625,76347.45762711852,712.0,76.40243902439025,-2506.0,3.0,3.0,11.858363858363859,15756503.0,-5.152439024390245,13221.0,-403.07926829268297,169.0,0.013098013098013119,712.0,0.013098013098013117,-2024.0,9.68421052631579,-1.8373205741626792,1088.0,384.0,5.205741626794258,13.008349434476758
4070,2196.0,7.206521739130435,1590.0,0.6195652173913043,11.097826086956522,1232.0,25981.4453125,81899.99999999984,710.0,78.17073170731707,-2564.0,3.0,3.0,11.863247863247864,15756663.0,-7.5304878048780495,13531.0,-412.5304878048781,247.0,0.012210012210012234,710.0,0.012210012210012234,-2008.0,9.607655502392344,-2.0669856459330145,1256.0,432.0,6.00956937799043,13.246869837493437
4071,2215.0,7.978260869565217,1519.0,0.41304347826086957,11.01086956521739,1240.0,25986.328125,76347.45762711852,712.0,81.64634146341464,-2678.0,3.0,3.0,11.868131868131869,15756823.0,-8.414634146341465,13759.0,-419.4817073170732,276.0,0.013098013098013119,712.0,0.013098013098013117,-1988.0,9.511961722488039,-2.3157894736842106,1436.0,484.0,6.8708133971291865,13.603767860412791
4072,2235.0,8.869565217391305,1437.0,0.19565217391304346,10.771739130434783,1262.0,25991.2109375,81899.99999999984,710.0,86.03658536585367,-2822.0,3.0,3.0,11.873015873015873,15756983.0,-8.384146341463415,13812.0,-421.0975609756098,275.0,0.012210012210012234,710.0,0.012210012210012234,-1904.0,9.110047846889952,-2.6220095693779903,1632.0,548.0,7.8086124401913874,13.954849723764655
4073,2269.0,9.847826086956522,1347.0,-0.17391304347826086,10.478260869565217,1289.0,25996.09375,81899.99999999984,710.0,90.70121951219512,-2975.0,3.0,3.0,11.877899877899878,15757143.0,-8.201219512195122,13697.0,-417.5914634146342,269.0,0.012210012210012234,710.0,0.012210012210012234,-1824.0,8.727272727272727,-2.9473684210526314,1868.0,616.0,8.937799043062201,14.380677148044695
4074,2284.0,11.076086956521738,1234.0,-0.33695652173913043,10.141304347826086,1320.0,26000.9765625,81899.99999999984,710.0,95.42682926829269,-3130.0,3.0,3.0,11.882783882783883,15757303.0,-8.170731707317074,13392.0,-408.2926829268293,268.0,0.012210012210012234,710.0,0.012210012210012234,-1780.0,8.516746411483254,-3.215311004784689,2152.0,672.0,10.296650717703349,15.021294745833655
4075,2303.0,12.239130434782608,1127.0,-0.5434782608695652,10.032608695652174,1330.0,26005.859375,71499.99999999991,714.0,98.59756097560977,-3234.0,3.0,3.0,11.887667887667888,15757463.0,-7.713414634146342,12893.0,-393.07926829268297,253.0,0.013986013986014003,714.0,0.013986013986014003,-1712.0,8.191387559808613,-3.5215311004784686,2428.0,736.0,11.617224880382775,15.834927207276177
4076,2302.0,13.347826086956522,1025.0,-0.532608695652174,9.815217391304348,1350.0,26010.7421875,79026.31578947355,711.0,102.7439024390244,-3370.0,3.0,3.0,11.892551892551893,15757623.0,-7.713414634146342,12180.0,-371.3414634146342,253.0,0.012654012654012677,711.0,0.012654012654012677,-1668.0,7.980861244019138,-3.4449760765550237,2700.0,720.0,12.91866028708134,16.576689226407204
4077,2289.0,14.282608695652174,939.0,-0.3913043478260869,9.597826086956522,1370.0,26015.625,76347.45762711852,712.0,106.98170731707319,-3509.0,3.0,3.0,11.897435897435898,15757783.0,-7.5304878048780495,11351.0,-346.06707317073176,247.0,0.013098013098013119,712.0,0.013098013098013117,-1632.0,7.8086124401913874,-3.215311004784689,2896.0,672.0,13.85645933014354,17.212329762156248
4078,2268.0,15.228260869565217,852.0,-0.16304347826086957,9.369565217391305,1391.0,26020.5078125,79026.31578947355,711.0,111.92073170731709,-3671.0,3.0,3.0,11.902319902319903,15757943.0,-6.981707317073171,10421.0,-317.7134146341464,229.0,0.012654012654012677,711.0,0.012654012654012677,-1560.0,7.464114832535885,-2.851674641148325,3124.0,596.0,14.947368421052632,17.880583453855287
4079,2246.0,15.956521739130434,785.0,0.07608695652173914,9.108695652173912,1415.0,26025.390625,81899.99999999984,710.0,117.56097560975611,-3856.0,3.0,3.0,11.907203907203908,15758103.0,-7.500000000000001,9420.0,-287.19512195121956,246.0,0.012210012210012234,710.0,0.012210012210012234,-1496.0,7.157894736842105,-2.6220095693779903,3276.0,548.0,15.674641148325358,18.373478487217024
4080,2289.0,15.271739130434781,848.0,-0.3913043478260869,8.402173913043478,1480.0,26030.2734375,73844.26229508186,713.0,112.98780487804879,-3706.0,3.0,3.0,11.912087912087912,15758263.0,0.39634146341463417,8296.0,-252.9268292682927,-13.0,0.013542013542013561,713.0,0.01354201354201356,-1336.0,6.392344497607655,-3.5980861244019136,2956.0,752.0,14.143540669856458,17.43489780944267
4081,2274.0,14.804347826086957,891.0,-0.22826086956521738,8.630434782608695,1459.0,26035.15625,76347.45762711852,712.0,110.91463414634147,-3638.0,3.0,3.0,11.916971916971917,15758423.0,0.6402439024390244,7887.0,-240.45731707317074,-21.0,0.013098013098013119,712.0,0.013098013098013117,-1464.0,7.0047846889952154,-2.679425837320574,2916.0,560.0,13.952153110047846,17.137830146118333
4082,2207.0,14.51086956521739,918.0,0.5,8.717391304347826,1451.0,26040.0390625,73844.26229508186,713.0,119.54268292682929,-3921.0,3.0,3.0,11.921855921855922,15758583.0,-12.835365853658537,7670.0,-233.84146341463418,421.0,0.013542013542013561,713.0,0.01354201354201356,-1368.0,6.545454545454545,-1.8564593301435406,2756.0,388.0,13.186602870813397,16.935413980528242
4083,2154.0,13.76086956521739,987.0,1.076086956521739,8.108695652173912,1507.0,26044.921875,79026.31578947355,711.0,133.109756097561,-4366.0,3.0,3.0,11.926739926739927,15758743.0,-15.03048780487805,7190.0,-219.20731707317074,493.0,0.012654012654012677,711.0,0.012654012654012677,-1272.0,6.086124401913875,-1.244019138755981,2604.0,260.0,12.459330143540669,16.008449003838773
4084,2157.0,14.054347826086957,960.0,1.0434782608695652,7.6521739130434785,1549.0,26049.8046875,79026.31578947355,711.0,150.70121951219514,-4943.0,3.0,3.0,11.931623931623932,15758903.0,-4.146341463414634,5857.0,-178.56707317073173,136.0,0.012654012654012677,711.0,0.012654012654012677,-1164.0,5.569377990430622,-1.244019138755981,2928.0,260.0,14.009569377990431,16.03649915951127
4085,2250.0,14.934782608695652,879.0,0.03260869565217391,7.391304347826087,1573.0,26054.6875,81899.99999999984,710.0,161.34146341463415,-5292.0,3.0,3.0,11.936507936507937,15759063.0,5.27439024390244,4478.0,-136.52439024390245,-173.0,0.012210012210012234,710.0,0.012210012210012234,-1176.0,5.626794258373206,-3.1004784688995213,3068.0,648.0,14.679425837320574,16.663738321823917
4086,2249.0,14.858695652173912,886.0,0.043478260869565216,7.043478260869565,1605.0,26059.5703125,81899.99999999984,710.0,154.2378048780488,-5059.0,3.0,3.0,11.941391941391942,15759223.0,1.707317073170732,4559.0,-138.9939024390244,-56.0,0.012210012210012234,710.0,0.012210012210012234,-1080.0,5.167464114832535,-2.755980861244019,3000.0,576.0,14.354066985645932,16.443640498820276
4087,2220.0,14.75,896.0,0.358695652173913,6.565217391304348,1649.0,26064.453125,76347.45762711852,712.0,144.2987804878049,-4733.0,3.0,3.0,11.946275946275946,15759383.0,-3.5670731707317076,4405.0,-134.2987804878049,117.0,0.013098013098013119,712.0,0.013098013098013117,-952.0,4.555023923444976,-2.354066985645933,2964.0,492.0,14.181818181818182,16.149094153108823
4088,2197.0,14.152173913043478,951.0,0.6086956521739131,6.293478260869565,1674.0,26069.3359375,81899.99999999984,710.0,137.25609756097563,-4502.0,3.0,3.0,11.951159951159951,15759543.0,-2.0426829268292686,3778.0,-115.1829268292683,67.0,0.012210012210012234,710.0,0.012210012210012234,-912.0,4.363636363636363,-2.028708133971292,2792.0,424.0,13.358851674641148,15.50040017167433
4089,2194.0,13.054347826086957,1052.0,0.6413043478260869,6.380434782608695,1666.0,26074.21875,81899.99999999984,710.0,131.46341463414635,-4312.0,3.0,3.0,11.956043956043956,15759703.0,3.0487804878048785,3107.0,-94.72560975609757,-100.0,0.012210012210012234,710.0,0.012210012210012234,-964.0,4.6124401913875595,-1.9521531100478469,2456.0,408.0,11.751196172248804,14.54431904374092
4090,2173.0,12.271739130434783,1124.0,0.8695652173913043,6.445652173913043,1660.0,26079.1015625,91928.57142857119,707.0,129.69512195121953,-4254.0,3.0,3.0,11.960927960927961,15759863.0,4.817073170731708,2719.0,-82.89634146341464,-158.0,0.010878010878010906,707.0,0.010878010878010906,-1012.0,4.842105263157895,-1.645933014354067,2308.0,344.0,11.043062200956937,13.88877809239571
4091,2178.0,11.771739130434783,1170.0,0.8152173913043478,6.239130434782608,1679.0,26083.984375,95840.42553191462,706.0,132.89634146341464,-4359.0,3.0,3.0,11.965811965811966,15760023.0,5.426829268292684,2431.0,-74.1158536585366,-178.0,0.010434010434010463,706.0,0.010434010434010463,-912.0,4.363636363636363,-1.7799043062200957,2196.0,372.0,10.507177033492823,13.347852641242529
4092,2147.0,11.67391304347826,1179.0,1.1521739130434783,6.032608695652174,1698.0,26088.8671875,81899.99999999984,710.0,144.14634146341464,-4728.0,3.0,3.0,11.97069597069597,15760183.0,4.146341463414634,2141.0,-65.27439024390245,-136.0,0.012210012210012234,710.0,0.012210012210012234,-884.0,4.229665071770334,-1.244019138755981,2172.0,260.0,10.392344497607654,13.190910436639617
4093,2122.0,10.989130434782608,1242.0,1.4239130434782608,6.260869565217391,1677.0,26093.75,79026.31578947355,711.0,153.2317073170732,-5026.0,3.0,3.0,11.975579975579976,15760343.0,2.0426829268292686,2214.0,-67.5,-67.0,0.012654012654012677,711.0,0.012654012654012677,-924.0,4.421052631578947,-1.014354066985646,1988.0,212.0,9.511961722488039,12.7274115114079
4094,2110.0,10.152173913043478,1319.0,1.5543478260869565,6.217391304347826,1681.0,26098.6328125,79026.31578947355,711.0,156.52439024390245,-5134.0,3.0,3.0,11.98046398046398,15760503.0,1.128048780487805,2317.0,-70.64024390243902,-37.0,0.012654012654012677,711.0,0.012654012654012677,-912.0,4.363636363636363,-0.8995215311004784,1804.0,188.0,8.631578947368421,12.00577306784206
4095,2116.0,9.391304347826086,1389.0,1.4891304347826086,6.184782608695652,1684.0,26103.515625,79026.31578947355,711.0,155.2439024390244,-5092.0,3.0,3.0,11.985347985347985,15760663.0,-0.030487804878048783,2494.0,-76.03658536585367,1.0,0.012654012654012677,711.0,0.012654012654012677,-924.0,4.421052631578947,-1.014354066985646,1644.0,212.0,7.866028708133971,11.343087883028906
4096,2123.0,8.91304347826087,1433.0,1.4130434782608696,6.1521739130434785,1687.0,26108.3984375,79026.31578947355,711.0,152.07317073170734,-4988.0,3.0,3.0,11.99023199023199,15760823.0,-1.402439024390244,2740.0,-83.53658536585367,46.0,0.012654012654012677,711.0,0.012654012654012677,-888.0,4.248803827751196,-1.3014354066985645,1588.0,272.0,7.598086124401914,10.92191740369597
4097,2148.0,8.67391304347826,1455.0,1.141304347826087,6.054347826086956,1696.0,26113.28125,84990.56603773567,709.0,149.84756097560978,-4915.0,3.0,3.0,11.995115995115995,15760983.0,-1.6463414634146343,3002.0,-91.52439024390245,54.0,0.011766011766011792,709.0,0.01176601176601179,-888.0,4.248803827751196,-1.6267942583732056,1548.0,340.0,7.4066985645933014,10.639289012872657
4098,2177.0,8.652173913043478,1457.0,0.8260869565217391,6.021739130434782,1699.0,26118.1640625,79026.31578947355,711.0,150.609756097561,-4940.0,3.0,3.0,12.0,15761143.0,-1.829268292682927,3237.0,-98.68902439024392,60.0,0.012654012654012677,711.0,0.012654012654012677,-884.0,4.229665071770334,-2.028708133971292,1556.0,424.0,7.444976076555023,10.57373516011702
4099,2209.0,8.815217391304348,1442.0,0.4782608695652174,6.043478260869565,1697.0,26123.046875,79026.31578947355,711.0,152.83536585365854,-5013.0,3.0,3.0,12.004884004884005,15761303.0,-1.6158536585365855,3425.0,-104.42073170731709,53.0,0.012654012654012677,711.0,0.012654012654012677,-904.0,4.325358851674641,-2.4688995215311005,1612.0,516.0,7.712918660287081,10.698617695988343
4100,2240.0,9.032608695652174,1422.0,0.14130434782608695,6.010869565217392,1700.0,26127.9296875,81899.99999999984,710.0,156.4939024390244,-5133.0,3.0,3.0,12.00976800976801,15761463.0,-0.5792682926829269,3559.0,-108.50609756097562,19.0,0.012210012210012234,710.0,0.012210012210012234,-884.0,4.229665071770334,-2.679425837320574,1660.0,560.0,7.9425837320574155,10.850739131392965
4101,2267.0,9.282608695652174,1399.0,-0.15217391304347827,5.978260869565217,1703.0,26132.8125,79026.31578947355,711.0,159.63414634146343,-5236.0,3.0,3.0,12.014652014652015,15761623.0,0.426829268292683,3624.0,-110.48780487804879,-14.0,0.012654012654012677,711.0,0.012654012654012677,-860.0,4.114832535885167,-3.0430622009569377,1680.0,636.0,8.038277511961722,11.042172980033548
4102,2290.0,9.402173913043478,1388.0,-0.40217391304347827,5.923913043478261,1708.0,26137.6953125,81899.99999999984,710.0,161.7378048780488,-5305.0,3.0,3.0,12.01953601953602,15761783.0,2.1341463414634148,3525.0,-107.46951219512196,-70.0,0.012210012210012234,710.0,0.012210012210012234,-860.0,4.114832535885167,-3.291866028708134,1732.0,688.0,8.287081339712918,11.120043340479384
4103,2306.0,9.608695652173912,1369.0,-0.5760869565217391,5.8478260869565215,1715.0,26142.578125,81899.99999999984,710.0,162.31707317073173,-5324.0,3.0,3.0,12.024420024420024,15761943.0,3.50609756097561,3345.0,-101.98170731707317,-115.0,0.012210012210012234,710.0,0.012210012210012234,-844.0,4.038277511961723,-3.464114832535885,1768.0,724.0,8.459330143540669,11.263035925578395
4104,2314.0,9.880434782608695,1344.0,-0.6630434782608695,5.6521739130434785,1733.0,26147.4609375,81899.99999999984,710.0,161.28048780487805,-5290.0,3.0,3.0,12.02930402930403,15762103.0,3.932926829268293,3102.0,-94.57317073170732,-129.0,0.012210012210012234,710.0,0.012210012210012234,-800.0,3.827751196172249,-3.5789473684210527,1852.0,748.0,8.861244019138756,11.402179093959944
4105,2317.0,10.141304347826086,1320.0,-0.6956521739130435,5.445652173913043,1752.0,26152.34375,84990.56603773567,709.0,160.21341463414635,-5255.0,3.0,3.0,12.034188034188034,15762263.0,4.2682926829268295,2861.0,-87.22560975609757,-140.0,0.011766011766011792,709.0,0.01176601176601179,-748.0,3.5789473684210527,-3.5980861244019136,1920.0,752.0,9.186602870813397,11.531917161580292
4106,2316.0,10.467391304347826,1290.0,-0.6847826086956521,5.293478260869565,1766.0,26157.2265625,79026.31578947355,711.0,160.0609756097561,-5250.0,3.0,3.0,12.039072039072039,15762423.0,3.9024390243902443,2540.0,-77.43902439024392,-128.0,0.012654012654012677,711.0,0.012654012654012677,-712.0,3.4066985645933014,-3.751196172248804,1980.0,784.0,9.473684210526315,11.749728509110634
4107,2325.0,10.641304347826086,1274.0,-0.7826086956521738,5.3478260869565215,1761.0,26162.109375,81899.99999999984,710.0,160.7926829268293,-5274.0,3.0,3.0,12.043956043956044,15762583.0,4.115853658536586,2119.0,-64.60365853658537,-135.0,0.012210012210012234,710.0,0.012210012210012234,-716.0,3.4258373205741623,-3.6746411483253585,2012.0,768.0,9.626794258373206,11.935203326709832
4108,2322.0,10.728260869565217,1266.0,-0.75,5.33695652173913,1762.0,26166.9921875,76347.45762711852,712.0,161.859756097561,-5309.0,3.0,3.0,12.048840048840049,15762743.0,4.969512195121951,1629.0,-49.66463414634147,-163.0,0.013098013098013119,712.0,0.013098013098013117,-716.0,3.4258373205741623,-3.751196172248804,2032.0,784.0,9.722488038277511,12.005881317103633
4109,2331.0,10.739130434782608,1265.0,-0.8478260869565217,5.282608695652174,1767.0,26171.875,76347.45762711852,712.0,162.37804878048783,-5326.0,3.0,3.0,12.053724053724054,15762903.0,5.914634146341464,1118.0,-34.08536585365854,-194.0,0.013098013098013119,712.0,0.013098013098013117,-704.0,3.3684210526315788,-3.8468899521531097,2040.0,804.0,9.760765550239235,11.99807010316151
4110,2334.0,10.891304347826086,1251.0,-0.8804347826086957,5.08695652173913,1785.0,26176.7578125,71499.99999999991,714.0,162.46951219512198,-5329.0,3.0,3.0,12.058608058608058,15763063.0,6.219512195121951,605.0,-18.445121951219512,-204.0,0.013986013986014003,714.0,0.013986013986014003,-656.0,3.138755980861244,-3.866028708133971,2056.0,808.0,9.837320574162678,12.052916761409534
4111,2342.0,10.92391304347826,1248.0,-0.967391304347826,4.793478260869565,1812.0,26181.640625,76347.45762711852,712.0,162.10365853658539,-5317.0,3.0,3.0,12.063492063492063,15763223.0,6.432926829268293,139.0,-4.237804878048781,-211.0,0.013098013098013119,712.0,0.013098013098013117,-580.0,2.77511961722488,-3.866028708133971,2064.0,808.0,9.875598086124402,11.968506838976671
4112,2339.0,10.92391304347826,1248.0,-0.9347826086956521,4.663043478260869,1824.0,26186.5234375,81899.99999999984,710.0,161.6768292682927,-5303.0,3.0,3.0,12.068376068376068,15763383.0,6.310975609756098,-257.0,7.835365853658537,-207.0,0.012210012210012234,710.0,0.012210012210012234,-536.0,2.5645933014354068,-3.8468899521531097,2048.0,804.0,9.799043062200957,11.914263266654197
4113,2339.0,10.804347826086957,1259.0,-0.9347826086956521,4.532608695652174,1836.0,26191.40625,79026.31578947355,711.0,161.859756097561,-5309.0,3.0,3.0,12.073260073260073,15763543.0,6.52439024390244,-641.0,19.54268292682927,-214.0,0.012654012654012677,711.0,0.012654012654012677,-560.0,2.679425837320574,-3.9043062200956937,2032.0,816.0,9.722488038277511,11.753820317687842
4114,2342.0,10.58695652173913,1279.0,-0.967391304347826,4.641304347826087,1826.0,26196.2890625,79026.31578947355,711.0,162.22560975609758,-5321.0,3.0,3.0,12.078144078144078,15763703.0,6.158536585365854,-999.0,30.457317073170735,-202.0,0.012654012654012677,711.0,0.012654012654012677,-588.0,2.813397129186603,-3.942583732057416,1936.0,824.0,9.263157894736842,11.60005174031874
4115,2340.0,10.195652173913043,1315.0,-0.9456521739130435,4.858695652173913,1806.0,26201.171875,79026.31578947355,711.0,161.9207317073171,-5311.0,3.0,3.0,12.083028083028083,15763863.0,5.609756097560976,-1238.0,37.743902439024396,-184.0,0.012654012654012677,711.0,0.012654012654012677,-636.0,3.0430622009569377,-3.8086124401913874,1856.0,796.0,8.880382775119617,11.33368892840711
4116,2341.0,9.858695652173912,1346.0,-0.9565217391304348,4.891304347826087,1803.0,26206.0546875,81899.99999999984,710.0,161.00609756097563,-5281.0,3.0,3.0,12.087912087912088,15764023.0,4.481707317073171,-1441.0,43.9329268292683,-147.0,0.012210012210012234,710.0,0.012210012210012234,-640.0,3.062200956937799,-3.8851674641148324,1756.0,812.0,8.401913875598085,11.046885172874944
4117,2341.0,9.608695652173912,1369.0,-0.9565217391304348,4.9021739130434785,1802.0,26210.9375,81899.99999999984,710.0,160.64024390243904,-5269.0,3.0,3.0,12.092796092796092,15764183.0,2.164634146341464,-1660.0,50.60975609756098,-71.0,0.012210012210012234,710.0,0.012210012210012234,-640.0,3.062200956937799,-3.923444976076555,1736.0,820.0,8.30622009569378,10.829278602347387
4118,2350.0,9.358695652173912,1392.0,-1.0543478260869565,4.739130434782608,1817.0,26215.8203125,84990.56603773567,709.0,160.88414634146343,-5277.0,3.0,3.0,12.097680097680097,15764343.0,0.15243902439024393,-1833.0,55.88414634146342,-5.0,0.011766011766011792,709.0,0.01176601176601179,-592.0,2.832535885167464,-3.9617224880382773,1688.0,828.0,8.076555023923445,10.543063640435639
4119,2363.0,9.369565217391305,1391.0,-1.1956521739130435,4.608695652173913,1829.0,26220.703125,81899.99999999984,710.0,162.31707317073173,-5324.0,3.0,3.0,12.102564102564102,15764503.0,-1.7682926829268295,-1990.0,60.67073170731708,58.0,0.012210012210012234,710.0,0.012210012210012234,-568.0,2.7177033492822966,-4.095693779904306,1700.0,856.0,8.133971291866029,10.509919699897743
4120,2363.0,9.445652173913043,1384.0,-1.1956521739130435,4.58695652173913,1831.0,26225.5859375,81899.99999999984,710.0,163.62804878048783,-5367.0,3.0,3.0,12.107448107448107,15764663.0,-4.085365853658537,-2173.0,66.25,134.0,0.012210012210012234,710.0,0.012210012210012234,-584.0,2.7942583732057416,-4.2105263157894735,1732.0,880.0,8.287081339712918,10.56835366761807
